"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","population","iso2","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","fatal_date","fatal_countrycode","fatal_population","fatal_cases","fatal_deaths","fatal_cum_cases","fatal_cum_deaths","fatal_cases_infected","fatal_cases_daily","fatal_cases_contagious","fatal_cases_active","fatal_p_cum_cases","fatal_p_cum_deaths","fatal_p_cases_infected","fatal_p_cases_daily","fatal_p_cases_contagious","fatal_p_cases_active"
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-02-15,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,NA,NA,11.11,11.11,14.29,14.29,12.22,12.22,14.1,14.1,0,0,NA,NA,NA,NA,3136000,"UK_WAL","2020/02/15","GB",66647112,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,"2020/02/15","UK_WAL",3136000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-02-16,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,NA,NA,11.11,11.11,14.29,14.29,12.22,12.22,14.1,14.1,0,0,NA,NA,NA,NA,3136000,"UK_WAL","2020/02/16","GB",66647112,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,"2020/02/16","UK_WAL",3136000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-02-17,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,NA,NA,11.11,11.11,14.29,14.29,12.22,12.22,14.1,14.1,0,0,NA,NA,NA,NA,3136000,"UK_WAL","2020/02/17","GB",66647112,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,"2020/02/17","UK_WAL",3136000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-02-18,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,NA,NA,11.11,11.11,14.29,14.29,12.22,12.22,14.1,14.1,0,0,NA,NA,NA,NA,3136000,"UK_WAL","2020/02/18","GB",66647112,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,"2020/02/18","UK_WAL",3136000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-02-19,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,NA,NA,11.11,11.11,14.29,14.29,12.22,12.22,14.1,14.1,0,0,NA,NA,NA,NA,3136000,"UK_WAL","2020/02/19","GB",66647112,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,"2020/02/19","UK_WAL",3136000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-02-20,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,NA,NA,11.11,11.11,14.29,14.29,12.22,12.22,14.1,14.1,0,0,NA,NA,NA,NA,3136000,"UK_WAL","2020/02/20","GB",66647112,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,"2020/02/20","UK_WAL",3136000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-02-21,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,NA,NA,11.11,11.11,14.29,14.29,12.22,12.22,14.1,14.1,0,0,NA,NA,NA,NA,3136000,"UK_WAL","2020/02/21","GB",66647112,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,"2020/02/21","UK_WAL",3136000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-02-22,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,NA,NA,11.11,11.11,14.29,14.29,12.22,12.22,14.1,14.1,0,0,NA,NA,NA,NA,3136000,"UK_WAL","2020/02/22","GB",66647112,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,"2020/02/22","UK_WAL",3136000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-02-23,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,NA,NA,11.11,11.11,14.29,14.29,12.22,12.22,14.1,14.1,0,0,NA,NA,NA,NA,3136000,"UK_WAL","2020/02/23","GB",66647112,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,"2020/02/23","UK_WAL",3136000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-02-24,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,NA,NA,11.11,11.11,14.29,14.29,12.22,12.22,14.1,14.1,0,0,NA,NA,NA,NA,3136000,"UK_WAL","2020/02/24","GB",66647112,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,"2020/02/24","UK_WAL",3136000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-02-25,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,NA,NA,11.11,11.11,14.29,14.29,12.22,12.22,14.1,14.1,0,0,NA,NA,NA,NA,3136000,"UK_WAL","2020/02/25","GB",66647112,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,"2020/02/25","UK_WAL",3136000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-02-26,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,NA,NA,11.11,11.11,14.29,14.29,12.22,12.22,14.1,14.1,0,0,NA,NA,NA,NA,3136000,"UK_WAL","2020/02/26","GB",66647112,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,"2020/02/26","UK_WAL",3136000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-02-27,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,1,NA,11.11,11.11,14.29,14.29,12.22,12.22,14.1,14.1,0,0,NA,NA,NA,NA,3136000,"UK_WAL","2020/02/27","GB",66647112,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,"2020/02/27","UK_WAL",3136000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-02-28,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,1,NA,11.11,11.11,14.29,14.29,12.22,12.22,14.1,14.1,0,0,0,NA,NA,NA,3136000,"UK_WAL","2020/02/28","GB",66647112,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,"2020/02/28","UK_WAL",3136000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-02-29,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,1,NA,11.11,11.11,14.29,14.29,12.22,12.22,14.1,14.1,0,0,0,NA,NA,NA,3136000,"UK_WAL","2020/02/29","GB",66647112,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,"2020/02/29","UK_WAL",3136000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-03-01,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,1,NA,11.11,11.11,14.29,14.29,12.22,12.22,14.1,14.1,0,0,0,NA,NA,NA,3136000,"UK_WAL","2020/03/01","GB",66647112,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,"2020/03/01","UK_WAL",3136000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-03-02,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,1,NA,11.11,11.11,14.29,14.29,12.22,12.22,14.1,14.1,0,0,0,NA,NA,NA,3136000,"UK_WAL","2020/03/02","GB",66647112,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,"2020/03/02","UK_WAL",3136000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-03-03,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,1,NA,11.11,11.11,14.29,14.29,12.22,12.22,14.1,14.1,0,0,0,NA,NA,NA,3136000,"UK_WAL","2020/03/03","GB",66647112,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,"2020/03/03","UK_WAL",3136000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-03-04,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,2,NA,11.11,11.11,14.29,14.29,12.22,12.22,14.1,14.1,0,0,1,NA,NA,NA,3136000,"UK_WAL","2020/03/04","GB",66647112,1,0,1,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,"2020/03/04","UK_WAL",3136000,1,0,1,0,0,0,0,0,3.18877551020408e-07,0,0,0,0,0
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-03-05,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,2,NA,11.11,11.11,14.29,14.29,12.22,12.22,14.1,14.1,0,0,0,NA,0.142857142857143,NA,3136000,"UK_WAL","2020/03/05","GB",66647112,0,0,1,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,"2020/03/05","UK_WAL",3136000,0,0,1,0,0,0,0,0,3.18877551020408e-07,0,0,0,0,0
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-03-06,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,1,1,1,0,NA,0,NA,0,NA,NA,2,NA,11.11,11.11,14.29,14.29,12.22,12.22,14.1,14.1,0,0,0,NA,0.142857142857143,NA,3136000,"UK_WAL","2020/03/06","GB",66647112,0,0,1,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,"2020/03/06","UK_WAL",3136000,0,0,1,0,0,0,0,0,3.18877551020408e-07,0,0,0,0,0
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-03-07,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,4,NA,11.11,11.11,14.29,14.29,12.22,12.22,14.1,14.1,0,0,2,NA,0.428571428571429,NA,3136000,"UK_WAL","2020/03/07","GB",66647112,2,0,3,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,"2020/03/07","UK_WAL",3136000,2,0,3,0,0,0,0,0,9.56632653061224e-07,0,0,0,0,0
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-03-08,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,5,NA,11.11,11.11,14.29,14.29,12.22,12.22,14.1,14.1,0,0,1,NA,0.571428571428571,NA,3136000,"UK_WAL","2020/03/08","GB",66647112,1,0,4,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,"2020/03/08","UK_WAL",3136000,1,0,4,0,144.927536231884,144.927536231884,144.927536231884,144.927536231884,1.27551020408163e-06,0,4.62141378290447e-05,4.62141378290447e-05,4.62141378290447e-05,4.62141378290447e-05
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-03-09,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,8,NA,11.11,11.11,14.29,14.29,12.22,12.22,14.1,14.1,0,0,3,NA,1,NA,3136000,"UK_WAL","2020/03/09","GB",66647112,3,0,7,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,"2020/03/09","UK_WAL",3136000,3,0,7,0,797.101449275362,652.173913043478,797.101449275362,797.101449275362,2.23214285714286e-06,0,0.000254177758059746,0.000207963620230701,0.000254177758059746,0.000254177758059746
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-03-10,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,20,NA,11.11,11.11,14.29,14.29,12.22,12.22,14.1,14.1,0,0,12,NA,2.71428571428571,NA,3136000,"UK_WAL","2020/03/10","GB",66647112,12,0,19,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/03/10","UK_WAL",3136000,12,0,19,0,1086.95652173913,289.855072463768,1086.95652173913,1086.95652173913,6.05867346938776e-06,0,0.000346606033717835,9.24282756580893e-05,0.000346606033717835,0.000346606033717835
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-03-11,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,NA,NA,2,1,1,1,NA,0,0,NA,0,NA,NA,35,NA,11.11,11.11,14.29,14.29,12.22,12.22,14.1,14.1,0,0,15,NA,4.71428571428571,NA,3136000,"UK_WAL","2020/03/11","GB",66647112,15,0,34,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/03/11","UK_WAL",3136000,15,0,34,0,1159.42028985507,72.463768115942,1159.42028985507,1159.42028985507,1.08418367346939e-05,0,0.000369713102632357,2.31070689145223e-05,0.000369713102632357,0.000369713102632357
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-03-12,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,60,NA,11.11,11.11,14.29,14.29,12.22,12.22,14.1,14.1,0,0,25,NA,8.28571428571429,NA,3136000,"UK_WAL","2020/03/12","GB",66647112,25,0,59,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/03/12","UK_WAL",3136000,25,0,59,0,1521.73913043478,362.31884057971,1521.73913043478,1521.73913043478,1.88137755102041e-05,0,0.000485248447204969,0.000115535344572612,0.000485248447204969,0.000485248447204969
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-03-13,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,88,NA,11.11,11.11,14.29,14.29,12.22,12.22,14.1,14.1,0,0,28,NA,12.2857142857143,NA,3136000,"UK_WAL","2020/03/13","GB",66647112,28,0,87,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/03/13","UK_WAL",3136000,28,0,87,0,1956.52173913043,434.782608695652,1956.52173913043,1956.52173913043,2.77423469387755e-05,0,0.000623890860692103,0.000138642413487134,0.000623890860692103,0.000623890860692103
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-03-14,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,107,NA,11.11,11.11,14.29,14.29,12.22,12.22,14.1,14.1,0,0,19,NA,14.7142857142857,NA,3136000,"UK_WAL","2020/03/14","GB",66647112,19,0,106,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/03/14","UK_WAL",3136000,19,0,106,0,2391.30434782609,434.782608695652,2391.30434782609,2391.30434782609,3.38010204081633e-05,0,0.000762533274179237,0.000138642413487134,0.000762533274179237,0.000762533274179237
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-03-15,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,139,NA,11.11,11.11,14.29,14.29,12.22,12.22,14.1,14.1,0,0,32,NA,19.1428571428571,NA,3136000,"UK_WAL","2020/03/15","GB",66647112,32,0,138,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/03/15","UK_WAL",3136000,32,0,138,0,2681.15942028986,289.855072463768,2681.15942028986,2681.15942028986,4.40051020408163e-05,0,0.000854961549837326,9.24282756580893e-05,0.000854961549837326,0.000854961549837326
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-03-16,0,NA,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,176,NA,14.81,14.81,21.43,21.43,14.44,14.44,16.67,16.67,0,0,37,NA,24,NA,3136000,"UK_WAL","2020/03/16","GB",66647112,37,0,175,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/03/16","UK_WAL",3136000,37,0,175,0,3405.79710144928,724.63768115942,3405.79710144928,3405.79710144928,5.58035714285714e-05,0,0.00108603223898255,0.000231070689145223,0.00108603223898255,0.00108603223898255
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-03-17,0,NA,1,1,1,1,0,NA,0,NA,0,NA,0,NA,0,0,NA,1,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,213,1,20.37,20.37,30.95,30.95,21.11,21.11,20.51,20.51,25,25,37,NA,27.5714285714286,NA,3136000,"UK_WAL","2020/03/17","GB",66647112,37,0,212,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/03/17","UK_WAL",3136000,37,0,212,0,4420.28985507246,1014.49275362319,4420.28985507246,4420.28985507246,6.76020408163265e-05,0,0.00140953120378586,0.000323498964803313,0.00140953120378586,0.00140953120378586
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-03-18,1,1,1,1,1,1,0,NA,0,NA,0,NA,0,NA,0,0,NA,1,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,249,1,24.07,24.07,38.1,38.1,23.33,23.33,23.08,23.08,25,25,36,0,30.5714285714286,NA,3136000,"UK_WAL","2020/03/18","GB",66647112,36,0,248,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/03/18","UK_WAL",3136000,36,0,248,0,4927.53623188406,507.246376811594,4927.53623188406,4927.53623188406,7.90816326530612e-05,0,0.00157128068618752,0.000161749482401656,0.00157128068618752,0.00157128068618752
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-03-19,1,1,1,1,1,1,0,NA,0,NA,0,NA,0,NA,0,2,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,309,1,24.07,24.07,38.1,38.1,31.67,31.67,23.08,23.08,87.5,87.5,60,0,35.5714285714286,NA,3136000,"UK_WAL","2020/03/19","GB",66647112,60,0,308,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/03/19","UK_WAL",3136000,60,0,308,0,7028.98550724638,2101.44927536232,7028.98550724638,7028.98550724638,9.82142857142857e-05,0,0.00224138568470867,0.000670104998521148,0.00224138568470867,0.00224138568470867
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-03-20,3,1,1,1,1,1,0,NA,1,1,0,NA,0,NA,0,2,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,382,1,37.04,37.04,54.76,54.76,39.44,39.44,32.05,32.05,87.5,87.5,73,0,42,NA,3136000,"UK_WAL","2020/03/20","GB",66647112,73,0,381,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/03/20","UK_WAL",3136000,73,0,381,0,8405.79710144928,1376.8115942029,8260.86956521739,8405.79710144928,0.000121492346938776,0,0.00268041999408459,0.000439034309375924,0.00263420585625555,0.00268041999408459
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-03-21,3,1,3,1,2,1,0,NA,1,1,0,NA,0,NA,0,2,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,457,3,50,50,66.67,66.67,47.22,47.22,41.03,41.03,87.5,87.5,75,2,50,NA,3136000,"UK_WAL","2020/03/21","GB",66647112,75,2,456,2,711.157406684029,272.075491037555,1858.84018862892,711.157406684029,711.157406684029,711.157406684029,1.06704909686714e-05,4.08232979453866e-06,2.78907837541245e-05,1.06704909686714e-05,1.06704909686714e-05,1.06704909686714e-05,"2020/03/21","UK_WAL",3136000,75,2,456,2,10144.9275362319,1739.13043478261,9347.82608695652,10144.9275362319,0.000145408163265306,6.37755102040816e-07,0.00323498964803313,0.000554569653948536,0.00298081188997338,0.00323498964803313
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-03-22,3,1,3,1,2,1,0,NA,1,1,0,NA,1,1,0,2,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,533,12,55.56,55.56,76.19,76.19,50.56,50.56,44.87,44.87,87.5,87.5,76,9,56.2857142857143,NA,3136000,"UK_WAL","2020/03/22","GB",66647112,76,9,532,11,3638.22865987227,3090.02059637494,4283.69564819231,2927.07125318824,3638.22865987227,3638.22865987227,5.45894420732329e-05,4.63639084072381e-05,6.42742876569402e-05,4.39189511045615e-05,5.45894420732329e-05,5.45894420732329e-05,"2020/03/22","UK_WAL",3136000,76,9,532,11,11086.9565217391,942.028985507246,10000,11086.9565217391,0.000169642857142857,3.50765306122449e-06,0.00353538154392192,0.00030039189588879,0.00318877551020408,0.00353538154392192
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-03-23,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,0,2,0,0,2,1,1,1,0,2989616.7,0,NA,0,NA,NA,666,16,79.63,79.63,80.95,80.95,65,65,61.54,61.54,87.5,87.5,133,4,70,NA,3136000,"UK_WAL","2020/03/23","GB",66647112,133,4,665,15,5002.07948334329,4440.71235488015,5634.4111390568,1363.85082347102,5002.07948334329,5002.07948334329,7.50532068567846e-05,6.66302293020611e-05,8.45409646416006e-05,2.04637647835517e-05,7.50532068567846e-05,7.50532068567846e-05,"2020/03/23","UK_WAL",3136000,133,4,665,15,11956.5217391304,869.565217391306,10797.1014492754,11956.5217391304,0.000212053571428571,4.78316326530612e-06,0.00381266637089619,0.000277284826974268,0.00344295326826383,0.00381266637089619
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-03-24,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,807,17,79.63,79.63,80.95,80.95,65,65,61.54,61.54,87.5,87.5,141,1,84.8571428571429,2.28571428571429,3136000,"UK_WAL","2020/03/24","GB",66647112,141,1,806,16,5260.22333927781,4696.39516495086,5891.74219954563,258.143855934521,5260.22333927781,5260.22333927781,7.89265008103848e-05,7.04665967364176e-05,8.84020630863289e-05,3.87329395360028e-06,7.89265008103848e-05,7.89265008103848e-05,"2020/03/24","UK_WAL",3136000,141,1,806,16,13913.0434782609,1956.52173913043,12391.3043478261,13913.0434782609,0.000257015306122449,5.10204081632653e-06,0.00443655723158829,0.000623890860692103,0.00395130878438332,0.00443655723158829
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-03-25,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,997,22,79.63,79.63,80.95,80.95,65,65,61.54,61.54,87.5,87.5,190,5,106.857142857143,3,3136000,"UK_WAL","2020/03/25","GB",66647112,190,5,996,21,6961.33966498053,6386.20333983803,7588.27230397276,1701.11632570272,6961.33966498053,6961.33966498053,0.000104450732463554,9.58211563591537e-05,0.000113857481235988,2.55242316531693e-05,0.000104450732463554,0.000104450732463554,"2020/03/25","UK_WAL",3136000,190,5,996,21,15289.8550724638,1376.8115942029,13333.3333333333,15289.8550724638,0.000317602040816327,6.69642857142857e-06,0.00487559154096421,0.000439034309375924,0.00425170068027211,0.00487559154096421
"United Kingdom","GBR","Wales","UK_WAL","STATE_TOTAL",2020-03-26,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0,0,2,1,1,1,0,254591132.11,0,NA,0,NA,NA,1174,28,79.63,79.63,80.95,80.95,66.67,66.67,61.54,61.54,100,100,177,6,123.571428571429,3.85714285714286,3136000,"UK_WAL","2020/03/26","GB",66647112,177,6,1173,27,8611.08229085946,8051.90532722106,9209.09215974909,1649.74262587893,8611.08229085946,8611.08229085946,0.000129204132519042,0.000120814017075805,0.000138176912448196,2.47534000554882e-05,0.000129204132519042,0.000129204132519042,"2020/03/26","UK_WAL",3136000,177,6,1173,27,17681.1594202899,2391.30434782609,15289.8550724638,17536.231884058,0.000374043367346939,8.60969387755102e-06,0.00563812481514345,0.000762533274179237,0.00487559154096421,0.0055919106773144
