"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","W_date","W_country","W_region","W_population","W_p_cases","W_p_cases_recent","W_p_cases_fatalities","W_p_cases_stillsick"
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-06-30,3,0,1,1,1,1,0,NA,1,0,1,1,1,1,3,2,0,2,NA,NA,2,1,3,2,NA,NA,2,0,NA,NA,NA,5782,371,50,50,66.67,66.67,57.5,57.5,52.88,52.88,87.5,87.5,22,4,30.1428571428571,4,"2020/06/30","US",329064917,22,4,5782,371,29184.9961380059,28987.0807682784,29384.2628164039,0,2104.75372301105,2555.79615472363,8.86906948454974e-05,8.80892470475011e-05,8.92962491543999e-05,0,6.39616566299303e-06,7.76684484637307e-06,"2020-06-30","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-07-01,3,0,1,1,1,1,0,NA,1,0,1,1,1,1,3,2,0,1,NA,NA,2,1,3,2,NA,NA,2,0,NA,NA,NA,5802,373,50,50,66.67,66.67,54.17,54.17,52.88,52.88,62.5,62.5,20,2,29.1428571428571,3.71428571428571,"2020/07/01","US",329064917,20,2,5802,373,29249.9113641159,29052.3089375555,29448.8578049874,0,1707.60131642248,2406.12734992708,8.88879666382542e-05,8.82874698476455e-05,8.94925477728379e-05,0,5.18925363417723e-06,7.31201421246337e-06,"2020-07-01","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-07-02,3,0,1,1,1,1,0,NA,1,0,1,1,1,1,3,2,0,1,NA,NA,2,1,3,2,NA,NA,2,0,NA,NA,NA,5822,375,50,50,66.67,66.67,54.17,54.17,52.88,52.88,62.5,62.5,20,2,26.2857142857143,2.57142857142857,"2020/07/02","US",329064917,20,2,5822,375,29321.0643071421,29123.7283148601,29519.7374048054,84.5216860116416,1733.19603459955,2490.64903593872,8.91041943165948e-05,8.85045071968583e-05,8.97079447846619e-05,2.56854139244633e-07,5.26703378287985e-06,7.568868351708e-06,"2020-07-02","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-07-03,3,0,1,1,1,1,0,NA,1,0,1,1,1,1,3,2,0,1,NA,NA,2,1,3,2,NA,NA,2,0,NA,NA,NA,5857,376,50,50,66.67,66.67,54.17,54.17,52.88,52.88,62.5,62.5,35,1,26.5714285714286,1.57142857142857,"2020/07/03","US",329064917,35,1,5857,376,29395.9251901675,29198.4267806027,29594.7594806711,166.85859210783,1900.05462670738,2657.50762804655,8.93316901058993e-05,8.87315094140001e-05,8.99359304251542e-05,5.07068920105604e-07,5.77410270298545e-06,8.07593727181361e-06,"2020-07-03","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-07-04,3,0,1,1,1,1,0,NA,1,0,1,1,1,1,3,2,0,1,NA,NA,2,1,3,2,NA,NA,2,0,NA,NA,NA,5872,379,50,50,66.67,66.67,54.17,54.17,52.88,52.88,62.5,62.5,15,3,22.1428571428571,1.71428571428571,"2020/07/04","US",329064917,15,3,5872,379,29531.4071250855,29334.1467779954,29729.9939687268,135.481934918025,2035.53656162541,2792.98956296458,8.97434080615938e-05,8.91439508210941e-05,9.03468964111019e-05,4.11717955694515e-07,6.18582065867997e-06,8.48765522750812e-06,"2020-07-04","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-07-05,3,0,1,1,1,1,0,NA,1,0,1,1,1,1,3,2,0,1,NA,NA,2,1,3,2,NA,NA,2,0,NA,NA,NA,5897,381,50,50,66.67,66.67,54.17,54.17,52.88,52.88,62.5,62.5,25,2,21.4285714285714,2,"2020/07/05","US",329064917,25,2,5897,381,29642.6449146934,29445.3812263246,29841.2301333372,111.237789607869,2146.77435123328,2771.57215921905,9.00814501434481e-05,8.94819827490895e-05,9.06849335547283e-05,3.38042081854228e-07,6.5238627405342e-06,8.42256957832746e-06,"2020-07-05","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-07-06,3,0,1,1,1,1,0,NA,1,0,1,1,1,1,3,2,0,1,NA,NA,2,1,3,2,NA,NA,2,0,NA,NA,NA,5914,382,50,50,66.67,66.67,54.17,54.17,52.88,52.88,62.5,62.5,17,1,22,2.14285714285714,"2020/07/06","US",329064917,17,1,5914,382,29640.2749768311,29443.3645894488,29838.5022551733,0,2146.77435123328,2602.85372565642,9.0074248105978e-05,8.94758543629516e-05,9.06766437674464e-05,0,6.5238627405342e-06,7.90984875989201e-06,"2020-07-06","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-07-07,3,0,1,1,1,1,0,NA,1,0,1,1,1,1,3,2,0,1,NA,NA,2,1,3,2,NA,NA,2,0,NA,NA,NA,5932,384,50,50,66.67,66.67,54.17,54.17,52.88,52.88,62.5,62.5,18,2,21.4285714285714,1.85714285714286,"2020/07/07","US",329064917,18,2,5932,384,29724.8600711905,29528.1202263844,29922.9107534708,79.8452186348368,1844.7272516798,2285.54653770268,9.03312949377418e-05,8.97334194589464e-05,9.09331539389562e-05,2.42642756823684e-07,5.60596756560288e-06,6.94557948789989e-06,"2020-07-07","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-07-08,3,0,1,1,1,1,0,NA,1,0,1,1,1,1,3,2,0,1,NA,NA,2,1,3,2,NA,NA,2,0,NA,NA,NA,5952,386,50,50,66.67,66.67,54.17,54.17,52.88,52.88,62.5,62.5,20,2,21.4285714285714,1.85714285714286,"2020/07/08","US",329064917,20,2,5952,386,29824.1371122968,29627.4693865943,30022.1103222386,101.646978968627,867.612203584737,2328.26654883674,9.06329893329128e-05,9.00353330178747e-05,9.12346129023491e-05,3.08896432641062e-07,2.63659891639174e-06,7.07540192999894e-06,"2020-07-08","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-07-09,3,0,1,1,1,1,0,NA,1,0,1,1,1,1,3,2,0,1,NA,NA,2,1,3,2,NA,NA,2,0,NA,NA,NA,5973,387,50,50,66.67,66.67,54.17,54.17,52.88,52.88,62.5,62.5,21,1,21.5714285714286,1.71428571428571,"2020/07/09","US",329064917,21,1,5973,387,29855.8935464752,29659.3535828582,30053.7358971179,31.7564341783436,711.348634427173,2360.02298301509,9.07294944069507e-05,9.01322263499095e-05,9.13307203062244e-05,9.6505074037849e-08,2.16172736040157e-06,7.17190700403679e-06,"2020-07-09","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-07-10,3,0,1,1,1,1,0,NA,1,0,1,1,1,1,3,2,0,1,NA,NA,2,1,3,2,NA,NA,2,0,NA,NA,NA,5991,390,50,50,66.67,66.67,54.17,54.17,52.88,52.88,62.5,62.5,18,3,19.1428571428571,2,"2020/07/10","US",329064917,18,3,5991,390,30030.929921845,29834.3482156254,30228.8069259187,175.036375369822,886.385009796995,2535.05935838491,9.12614149075181e-05,9.06640199982952e-05,9.186274611559e-05,5.31920500567437e-07,2.69364786096901e-06,7.70382750460423e-06,"2020-07-10","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-07-11,3,0,1,1,1,1,0,NA,1,0,1,1,1,1,3,2,0,1,NA,NA,2,1,3,2,NA,NA,2,0,NA,NA,NA,6024,391,50,50,66.67,66.67,54.17,54.17,52.88,52.88,62.5,62.5,33,1,21.7142857142857,1.71428571428571,"2020/07/11","US",329064917,33,1,6024,391,30130.5586334857,29933.659907819,30328.7525268095,99.6287116407329,986.013721437728,2634.68807002564,9.15641779992175e-05,9.09658196951424e-05,9.21664722064841e-05,3.0276309169942e-07,2.99641095266843e-06,8.00659059630365e-06,"2020-07-11","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-07-12,3,0,1,1,1,1,0,NA,1,0,1,1,1,1,3,2,0,1,NA,NA,2,1,3,2,NA,NA,2,0,NA,NA,NA,6054,391,50,50,66.67,66.67,54.17,54.17,52.88,52.88,62.5,62.5,30,0,22.4285714285714,1.42857142857143,"2020/07/12","US",329064917,30,0,6054,391,30140.3837048363,29943.3734431898,30338.690181262,9.82507135059495,995.838792788323,2644.51314137624,9.1594035546598e-05,9.09953382942666e-05,9.2196671884235e-05,2.98575473805217e-08,3.02626850004895e-06,8.03644814368417e-06,"2020-07-12","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-07-13,3,0,1,1,1,1,0,NA,1,0,1,1,1,1,3,2,0,1,NA,NA,2,1,3,2,NA,NA,2,0,NA,NA,NA,6068,391,50,50,66.67,66.67,54.17,54.17,52.88,52.88,62.5,62.5,14,0,22,1.28571428571429,"2020/07/13","US",329064917,14,0,6068,391,30070.8082866405,29874.2060075184,30268.704406213,0,995.838792788323,2262.62082318792,9.13826018306306e-05,9.07851444021254e-05,9.19839911290604e-05,0,3.02626850004895e-06,6.87591021192917e-06,"2020-07-13","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-07-14,3,0,1,1,1,1,0,NA,1,0,1,1,1,1,3,2,0,1,NA,NA,2,1,3,2,NA,NA,2,0,NA,NA,NA,6091,392,50,50,66.67,66.67,54.17,54.17,52.88,52.88,62.5,62.5,23,1,22.7142857142857,1.14285714285714,"2020/07/14","US",329064917,23,1,6091,392,30123.1960377234,29926.5857122275,30321.0980448184,0,911.317106776682,1183.85879612423,9.15418037035025e-05,9.09443218227592e-05,9.21432108936072e-05,0,2.76941436080432e-06,3.59764513007696e-06,"2020-07-14","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-07-15,3,0,1,1,1,1,0,NA,1,0,1,1,1,1,3,2,0,1,NA,NA,2,1,3,2,NA,NA,2,0,NA,NA,NA,6113,394,50,50,66.67,66.67,54.17,54.17,52.88,52.88,62.5,62.5,22,2,23,1.14285714285714,"2020/07/15","US",329064917,22,2,6113,394,30249.0376146842,30052.3224697404,30447.0404088034,21.8908245390121,766.349339207864,1017.72961732734,9.19242254399431e-05,9.13264250219066e-05,9.2525938913152e-05,6.65243342820775e-08,2.32886977498079e-06,3.09279283433103e-06,"2020-07-15","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-07-16,3,0,1,1,1,1,0,NA,1,0,1,1,1,1,3,2,0,1,NA,NA,2,1,3,2,NA,NA,2,0,NA,NA,NA,6139,395,50,50,66.67,66.67,54.17,54.17,52.88,52.88,62.5,62.5,26,1,23.7142857142857,1.14285714285714,"2020/07/16","US",329064917,26,1,6139,395,30319.4652448843,30122.6255570154,30517.5912038536,157.190715508979,788.058119798818,1174.92033283631,9.2138248954945e-05,9.15400700616633e-05,9.27403367155471e-05,4.77689074064919e-07,2.3948408933512e-06,3.57048190839595e-06,"2020-07-16","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-07-17,3,0,1,1,1,1,0,NA,1,0,1,1,1,1,3,2,0,1,NA,NA,2,1,3,2,NA,NA,2,0,NA,NA,NA,6165,395,50,50,66.67,66.67,54.17,54.17,52.88,52.88,62.5,62.5,26,0,24.8571428571429,0.714285714285714,"2020/07/17","US",329064917,26,0,6165,395,30314.3149959334,30117.4650034396,30512.4516146271,0,676.820330190949,1174.92033283631,9.21225977910415e-05,9.15243875828902e-05,9.27247179456298e-05,0,2.05679881149697e-06,3.57048190839595e-06,"2020-07-17","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-07-18,3,0,1,1,1,1,0,NA,1,0,1,1,1,1,3,2,0,1,NA,NA,2,1,3,2,NA,NA,2,0,NA,NA,NA,6188,396,50,50,66.67,66.67,54.17,54.17,52.88,52.88,62.5,62.5,23,1,23.4285714285714,0.714285714285714,"2020/07/18","US",329064917,23,1,6188,396,30371.5838983683,30174.6949413661,30569.757549763,46.9684045330832,723.788734724032,1221.8887373694,9.22966330633426e-05,9.16983044453995e-05,9.28988657571267e-05,1.42732944493999e-07,2.19953175599097e-06,3.71321485288995e-06,"2020-07-18","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-07-19,3,0,1,1,1,1,0,NA,1,0,1,1,1,1,3,2,0,1,NA,NA,2,1,3,2,NA,NA,2,0,NA,NA,NA,6203,398,50,50,66.67,66.67,54.17,54.17,52.88,52.88,62.5,62.5,15,2,21.2857142857143,1,"2020/07/19","US",329064917,15,2,6203,398,30466.3774803075,30269.5836595662,30664.4507308657,99.9438308900753,743.887346979271,1321.83256825947,9.2584702611453e-05,9.198666310443e-05,9.31866301957243e-05,3.03720712014023e-07,2.26060971118131e-06,4.01693556490397e-06,"2020-07-19","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-07-20,3,0,1,1,1,1,0,NA,1,0,1,1,1,1,3,2,0,1,NA,NA,2,1,3,2,NA,NA,2,0,NA,NA,NA,6249,398,50,50,66.67,66.67,54.17,54.17,52.88,52.88,62.5,62.5,46,0,25.8571428571429,1,"2020/07/20","US",329064917,46,0,6249,398,30560.8688626489,30363.4217199426,30759.5999638801,94.491382341399,736.731750352043,1331.80226458923,9.28718538009595e-05,9.22718289046369e-05,9.34757805368845e-05,2.87151189506474e-07,2.23886446804672e-06,4.04723261516581e-06,"2020-07-20","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-07-21,3,0,1,1,1,1,0,NA,1,0,1,1,1,1,3,2,0,1,NA,NA,2,1,3,2,NA,NA,2,0,NA,NA,NA,6262,400,50,50,66.67,66.67,54.17,54.17,52.88,52.88,62.5,62.5,13,2,24.4285714285714,1.14285714285714,"2020/07/21","US",329064917,13,2,6262,400,30647.1062124535,30449.8089449914,30845.6818528544,86.2373498046072,791.212665978306,1251.18102228601,9.31339216950116e-05,9.25343522566745e-05,9.3737375998835e-05,2.62067894052064e-07,2.40442728806093e-06,3.80223158911227e-06,"2020-07-21","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-07-22,3,0,1,1,1,1,0,NA,1,0,1,1,1,1,3,2,0,1,NA,NA,2,1,3,2,NA,NA,2,0,NA,NA,NA,6295,402,50,50,66.67,66.67,54.17,54.17,52.88,52.88,62.5,62.5,33,2,26,1.14285714285714,"2020/07/22","US",329064917,33,2,6295,402,30829.6528759183,30631.88284848,31028.6997750378,182.546663464782,798.722954073266,1298.24575083276,9.36886653155987e-05,9.30876592003275e-05,9.42935517341636e-05,5.54743620587125e-07,2.42725040808062e-06,3.94525725400488e-06,"2020-07-22","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-07-23,3,0,1,1,1,1,0,NA,1,0,1,1,1,1,3,2,0,1,NA,NA,2,1,3,2,NA,NA,2,0,NA,NA,NA,6318,405,50,50,66.67,66.67,54.17,54.17,52.88,52.88,62.5,62.5,23,3,25.5714285714286,1.42857142857143,"2020/07/23","US",329064917,23,3,6318,405,31039.4003809424,30841.3544463087,31238.7180558394,209.747505024145,908.841747456678,1396.75546624904,9.43260699558027e-05,9.37242253822784e-05,9.49317792386827e-05,6.37404640204002e-07,2.7618919565852e-06,4.24461981235466e-06,"2020-07-23","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-07-24,3,0,1,1,1,1,0,NA,1,0,1,1,1,1,3,2,0,1,NA,NA,2,1,3,2,NA,NA,2,0,NA,NA,NA,6375,407,50,50,66.67,66.67,54.17,54.17,52.88,52.88,62.5,62.5,57,2,30,1.71428571428571,"2020/07/24","US",329064917,57,2,6375,407,31338.7298604273,31139.4720185431,31539.2627299525,299.329479484844,1198.34615559093,1696.08494573388,9.52357065169219e-05,9.46301790614256e-05,9.58451086718322e-05,9.09636561119168e-07,3.64167097032385e-06,5.15425637347382e-06,"2020-07-24","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-07-25,3,0,1,1,1,1,0,NA,1,0,1,1,1,1,3,2,0,1,NA,NA,2,1,3,2,NA,NA,2,0,NA,NA,NA,6415,409,50,50,66.67,66.67,54.17,54.17,52.88,52.88,62.5,62.5,40,2,32.4285714285714,1.85714285714286,"2020/07/25","US",329064917,40,2,6415,409,31551.723577643,31351.8038726121,31752.9181020949,212.993717215726,1411.33987280665,1829.23344431477,9.58829761169678e-05,9.52754373162548e-05,9.64943889843319e-05,6.47269600045896e-07,4.28894057036975e-06,5.55888321669604e-06,"2020-07-25","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-07-26,3,0,1,1,1,1,0,NA,1,0,1,1,1,1,3,2,0,1,NA,NA,2,1,3,2,NA,NA,2,0,NA,NA,NA,6436,409,50,50,66.67,66.67,54.17,54.17,52.88,52.88,62.5,62.5,21,0,33.2857142857143,1.57142857142857,"2020/07/26","US",329064917,21,0,6436,409,31510.6205872611,31310.9158939629,31711.599020512,0,1411.33987280665,1727.58646534615,9.57580676619536e-05,9.51511822634161e-05,9.63688238467304e-05,0,4.28894057036975e-06,5.24998678405497e-06,"2020-07-26","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-07-27,3,0,1,1,1,1,0,NA,1,0,1,1,1,1,3,2,0,1,NA,NA,2,1,3,2,NA,NA,2,0,NA,NA,NA,6441,409,50,50,66.67,66.67,54.17,54.17,52.88,52.88,62.5,62.5,5,0,27.4285714285714,1.57142857142857,"2020/07/27","US",329064917,5,0,6441,409,31386.6822642662,31187.7149014965,31586.9189733659,0,1389.44904826764,1695.8300311678,9.53814297507329e-05,9.47767850362986e-05,9.59899318995647e-05,0,4.22241623608767e-06,5.15348171001712e-06,"2020-07-27","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-07-28,3,0,1,1,1,1,0,NA,1,0,1,1,1,1,3,2,0,1,NA,NA,2,1,3,2,NA,NA,2,0,NA,NA,NA,6500,409,50,50,66.67,66.67,54.17,54.17,52.88,52.88,62.5,62.5,59,0,34,1.28571428571429,"2020/07/28","US",329064917,59,0,6500,409,31525.5407045047,31325.6451796583,31726.7118047025,0,1232.25833275866,1520.79365579798,9.58034086158894e-05,9.51959432966787e-05,9.64147502989583e-05,0,3.74472716202275e-06,4.62156120944969e-06,"2020-07-28","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-07-29,3,0,1,1,1,1,0,NA,1,0,1,1,1,1,3,2,0,1,NA,NA,2,1,3,2,NA,NA,2,0,NA,NA,NA,6513,411,50,50,66.67,66.67,54.17,54.17,52.88,52.88,62.5,62.5,13,2,31.1428571428571,1.28571428571429,"2020/07/29","US",329064917,13,2,6513,411,31595.3645781486,31395.7125176875,31796.286268825,0,1232.25833275866,1421.16494415725,9.60155973666088e-05,9.54088719147398e-05,9.66261811155791e-05,0,3.74472716202275e-06,4.31879811775027e-06,"2020-07-29","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-07-30,3,0,1,1,1,1,0,NA,1,0,1,1,1,1,3,2,0,1,NA,NA,2,1,3,2,NA,NA,2,0,NA,NA,NA,6544,415,50,50,66.67,66.67,54.17,54.17,52.88,52.88,62.5,62.5,31,4,32.2857142857143,1.42857142857143,"2020/07/30","US",329064917,31,4,6544,415,31904.5614622991,31704.3652417723,32106.0218155853,164.151708264897,1349.44163649048,1575.49158107155,9.69552201224147e-05,9.63468410148757e-05,9.75674408207583e-05,4.98842932760581e-07,4.10083715028933e-06,4.78778350313033e-06,"2020-07-30","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-07-31,3,0,1,1,1,1,0,NA,1,0,1,1,1,1,3,1,0,1,NA,NA,2,1,3,2,NA,NA,2,0,NA,NA,NA,6583,415,50,50,66.67,66.67,50.83,50.83,52.88,52.88,37.5,37.5,39,0,29.7142857142857,1.14285714285714,"2020/07/31","US",329064917,39,0,6583,415,31945.2843046386,31744.7853481291,32147.049605561,229.409018730756,1478.90682433116,1804.90059980231,9.70789733402016e-05,9.64696742440309e-05,9.76921207482019e-05,6.97154290473194e-07,4.4942707287485e-06,5.48493779360352e-06,"2020-07-31","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-08-01,3,0,1,1,1,1,0,NA,1,0,1,1,1,1,3,1,0,1,NA,NA,2,1,3,2,NA,NA,2,0,NA,NA,NA,6614,416,50,50,66.67,66.67,50.83,50.83,52.88,52.88,37.5,37.5,31,1,28.4285714285714,1,"2020/08/01","US",329064917,31,1,6614,416,32023.2940815258,31822.6199130878,32225.2337058561,78.0097768871601,1462.42521887692,1882.91037668947,9.73160383473082e-05,9.67062067971463e-05,9.79297155091624e-05,2.37065007106668e-07,4.4441845463487e-06,5.72200280071019e-06,"2020-08-01","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-08-02,3,0,1,1,1,1,0,NA,1,0,1,1,1,1,3,1,0,1,NA,NA,2,1,3,2,NA,NA,2,0,NA,NA,NA,6634,417,50,50,66.67,66.67,50.83,50.83,52.88,52.88,37.5,37.5,20,1,28.2857142857143,1.14285714285714,"2020/08/02","US",329064917,20,1,6634,417,32046.3551492006,31845.8498016511,32248.1229028295,23.061067674782,1399.24893674709,1884.08061982524,9.73861189498988e-05,9.67768004319073e-05,9.79992738114635e-05,7.00806025905884e-08,4.25219725488722e-06,5.7255590690187e-06,"2020-08-02","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-08-03,3,0,1,1,1,1,0,NA,1,0,1,1,1,1,3,1,0,1,NA,NA,2,1,3,2,NA,NA,2,0,NA,NA,NA,6660,417,50,50,66.67,66.67,50.83,50.83,52.88,52.88,37.5,37.5,26,0,31.2857142857143,1.14285714285714,"2020/08/03","US",329064917,26,0,6660,417,32021.1131774463,31820.7181677544,32222.7702001355,0,1216.70227328231,1726.88990431626,9.73094107672569e-05,9.6700427556531e-05,9.79222291270128e-05,0,3.6974536343001e-06,5.24786999495378e-06,"2020-08-03","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-08-04,3,0,1,1,1,1,0,NA,1,0,1,1,1,1,3,1,0,1,NA,NA,2,1,3,2,NA,NA,2,0,NA,NA,NA,6693,418,50,50,66.67,66.67,50.83,50.83,52.88,52.88,37.5,37.5,33,1,27.5714285714286,1.28571428571429,"2020/08/04","US",329064917,33,1,6693,418,32107.4350460094,31906.8128918884,32309.3186626544,35.8379250545077,1042.79269331267,1762.72782937076,9.75717355065517e-05,9.69620620234285e-05,9.81852424658641e-05,1.08908374010918e-07,3.16895736810701e-06,5.3567783689647e-06,"2020-08-04","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-08-05,3,0,1,1,1,1,0,NA,1,0,1,1,1,1,3,1,0,1,NA,NA,2,1,3,2,NA,NA,2,0,NA,NA,NA,6719,418,50,50,66.67,66.67,50.83,50.83,52.88,52.88,37.5,37.5,26,0,29.4285714285714,1,"2020/08/05","US",329064917,26,0,6719,418,32084.3072494282,31883.7843578495,32286.0912657716,2.11417517311202,745.57738900094,1717.87360001079,9.75014521205498e-05,9.68920802877613e-05,9.81146564031061e-05,6.42479664008672e-09,2.26574560362793e-06,5.22047022111079e-06,"2020-08-05","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-08-06,3,0,1,1,1,1,0,NA,1,0,1,1,1,1,3,1,0,1,NA,NA,2,1,3,2,NA,NA,2,0,NA,NA,NA,6742,419,50,50,66.67,66.67,50.83,50.83,52.88,52.88,37.5,37.5,23,1,28.2857142857143,0.571428571428571,"2020/08/06","US",329064917,23,1,6742,419,32124.0786834632,31923.6195837738,32325.7965329803,39.7714340350249,572.355105820239,1657.70120315574,9.76223140902718e-05,9.70131361155519e-05,9.82353172975297e-05,1.20861969721995e-07,1.73933797330403e-06,5.03761147881876e-06,"2020-08-06","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-08-07,3,0,1,1,1,1,0,NA,1,0,1,1,1,1,3,1,0,1,NA,NA,2,1,3,2,NA,NA,2,0,NA,NA,NA,6779,419,50,50,66.67,66.67,50.83,50.83,52.88,52.88,37.5,37.5,37,0,28,0.571428571428571,"2020/08/07","US",329064917,37,0,6779,419,32154.6993670135,31954.0046592907,32356.6545854653,30.6206835502744,602.975789370514,1593.83050436462,9.77153677157675e-05,9.71054737484844e-05,9.83290922668164e-05,9.30536254956477e-08,1.83239159879968e-06,4.84351391480793e-06,"2020-08-07","US","USNH",1359711,0,NA,NA,NA
"United States","USA","New Hampshire","US_NH","STATE_TOTAL",2020-08-08,3,0,1,1,1,1,0,NA,1,0,1,1,1,1,3,1,0,1,NA,NA,2,1,3,2,NA,NA,2,0,NA,NA,NA,6818,419,50,50,66.67,66.67,50.83,50.83,52.88,52.88,37.5,37.5,39,0,29.1428571428571,0.428571428571429,"2020/08/08","US",329064917,39,0,6818,419,32195.0523309559,31994.061574772,32397.3057365841,40.3529639423759,643.32875331289,1547.94611850239,9.7837996904896e-05,9.72272032717849e-05,9.84526276211454e-05,1.22629189128587e-07,1.95502078792827e-06,4.70407520988446e-06,"2020-08-08","US","USNH",1359711,0,NA,NA,NA
