"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases.x","deaths.x","conf_date","conf_countrycode2","conf_population","conf_cases","conf_deaths","conf_cases_prev_week","conf_deaths_prev_week","conf_cases_infected","conf_cum_deaths","conf_cases_contagious","conf_cases_active","conf_p_cases_infected","conf_p_cases","conf_p_cases_contagious","conf_p_cases_active","cases.y","deaths.y","cum_cases","cum_deaths","deaths_prev_week","cases_infected","cases_infected_low","cases_infected_high","cases_daily","cases_contagious","cases_active","p_cases_infected","p_cases_infected_low","p_cases_infected_high","p_cases_daily","p_cases_contagious","p_cases_active","total_responses","pct_cli","pct_ili","pct_fever","pct_cough","pct_difficulty_breathing","pct_fatigue","pct_stuffy_runny_nose","pct_aches_muscle_pain","pct_sore_throat","pct_chest_pain","pct_nausea","pct_anosmia_ageusia","pct_eye_pain","pct_headache","pct_cmnty_sick","pct_ever_tested","pct_tested_recently","pct_worked_outside_home","pct_grocery_outside_home","pct_ate_outside_home","pct_spent_time_with_non_hh","pct_attended_public_event","pct_used_public_transit","pct_direct_contact_with_non_hh","pct_wear_mask_all_time","pct_wear_mask_most_time","pct_wear_mask_half_time","pct_wear_mask_some_time","pct_wear_mask_none_time","pct_no_public","pct_feel_nervous_all_time","pct_feel_nervous_most_time","pct_feel_nervous_some_time","pct_feel_nervous_little_time","pct_feel_nervous_none_time","pct_feel_depressed_all_time","pct_feel_depressed_most_time","pct_feel_depressed_some_time","pct_feel_depressed_little_time","pct_feel_depressed_none_time","pct_worried_ill_covid19_very","pct_worried_ill_covid19_somewhat","pct_worried_ill_covid19_nottooworried","pct_worried_ill_covid19_notworried","pct_enough_toeat_very_worried","pct_enough_toeat_somewhat_worried","pct_enough_toeat_nottoo_worried","pct_enough_toeat_not_worried","pct_chills","pct_finances_very_worried","pct_finances_somewhat_worried","pct_finances_nottoo_worried","pct_finances_not_worried","population"
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-05-15,3,1,2,0,2,1,3,1,2,0,2,0,2,0,4,0,NA,2,0,0,2,1,1,1,0,0,4,0,0,NA,NA,1298,50,80.56,80.56,83.33,83.33,66.39,66.39,68.91,68.91,50,50,56,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,0,1298,50,14,6469.92461451782,6226.22975855513,6723.15769587945,0,2829.46286736519,2829.46286736519,7.45464024906234e-05,7.1738552956067e-05,7.74641513566249e-05,0,3.26010410182497e-05,3.26010410182497e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-05-16,3,1,2,0,2,1,3,1,2,0,2,0,2,0,4,0,NA,2,0,0,2,1,1,1,0,0,4,0,0,NA,NA,1455,61,80.56,80.56,83.33,83.33,66.39,66.39,68.91,68.91,50,50,157,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,10,1369,60,21,7723.68814656364,7480.33802922446,7974.95492213105,1063.13426672437,3892.59713408956,3892.59713408956,8.89922525517247e-05,8.61883750919162e-05,9.18873456633105e-05,1.22494216966568e-05,4.48504627149066e-05,4.48504627149066e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-05-17,3,1,2,0,2,1,3,1,2,0,2,0,2,0,4,0,NA,2,0,0,2,1,1,1,0,0,4,0,0,NA,NA,1455,61,80.56,80.56,83.33,83.33,66.39,66.39,68.91,68.91,50,50,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,0,1454,60,19,7743.77717670491,7498.74277520095,7996.81850146525,115.403662801993,4008.00079689155,4008.00079689155,8.92237181430234e-05,8.64004343790094e-05,9.21392575915076e-05,1.32967977352093e-06,4.61801424884275e-05,4.61801424884275e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-05-18,3,1,2,0,2,1,3,1,2,0,2,0,2,0,4,0,NA,2,0,0,2,1,1,1,0,0,4,0,0,NA,NA,1538,61,80.56,80.56,83.33,83.33,66.39,66.39,68.91,68.91,50,50,83,0,"2020/05/18","CD",86790568,430,19,1373,52,1454,60,1454,1454,1.67529725119439e-05,4.95445541962578e-06,1.67529725119439e-05,1.67529725119439e-05,0,0,1454,60,19,7314.27860920431,7081.88963683382,7554.29331951323,0,4008.00079689155,4008.00079689155,8.42750402233145e-05,8.15974569590767e-05,8.70404871588493e-05,0,4.61801424884275e-05,4.61801424884275e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-05-19,3,1,2,0,2,1,3,1,2,0,2,0,2,0,4,0,NA,2,0,0,2,1,1,1,0,0,4,0,0,NA,NA,1629,61,80.56,80.56,83.33,83.33,66.39,66.39,68.91,68.91,50,50,91,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,175,1,1629,61,17,7881.92463363777,7634.6408376125,8137.21787988831,0,4008.00079689155,4008.00079689155,9.08154516702525e-05,8.79662504065246e-05,9.37569377341592e-05,0,4.61801424884275e-05,4.61801424884275e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-05-20,3,1,2,0,2,1,3,1,2,0,2,0,2,0,4,0,NA,2,0,0,2,1,1,1,0,0,4,0,0,NA,NA,1731,61,80.56,80.56,83.33,83.33,66.39,66.39,68.91,68.91,50,50,102,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102,0,1731,61,11,7934.44374828673,7684.65746785028,8192.34921765975,0,4008.00079689155,4008.00079689155,9.14205763498026e-05,8.85425414873455e-05,9.43921604207009e-05,0,4.61801424884275e-05,4.61801424884275e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-05-21,3,1,2,0,2,1,3,1,2,0,2,0,2,0,4,0,NA,2,0,0,2,1,1,1,0,0,4,0,0,NA,NA,1835,61,80.56,80.56,83.33,83.33,66.39,66.39,68.91,68.91,50,50,104,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104,0,1835,61,11,7956.87589378161,7705.53776400576,8216.41213476188,112.414178090782,4120.41497498234,4120.41497498234,9.16790392912466e-05,8.87831240372314e-05,9.46694130952327e-05,1.29523496252245e-06,4.74753774509499e-05,4.74753774509499e-05,74,5.8,5.8,10.14,14.08,1.45,20.29,11.59,15.71,2.9,5.8,5.8,8.57,11.59,30.14,16.22,11.11,80,55.71,66.18,32.35,65.22,25,45.59,53.52,28.38,29.73,10.81,2.7,13.51,2.7,0,3.17,12.7,23.81,60.32,1.59,3.17,7.94,14.29,73.02,33.78,22.97,2.7,22.97,21.62,21.62,12.16,28.38,4.35,NA,NA,NA,NA,86790568
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-05-22,3,1,2,0,2,1,3,1,2,0,2,0,2,0,4,0,NA,2,0,0,2,1,1,1,0,0,4,0,0,NA,NA,1945,63,80.56,80.56,83.33,83.33,66.39,66.39,68.91,68.91,50,50,110,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110,2,1945,63,13,8228.90042976554,7976.2493346604,8489.55435592316,372.709074969848,4493.12404995218,4493.12404995218,9.48133030972391e-05,9.19022598706855e-05,9.7816554857933e-05,4.2943499916932e-06,5.17697274426431e-05,5.17697274426431e-05,53,2,2,8,12.24,8.16,29.41,18.75,10.2,4.08,14,4.08,6.12,8.16,22,9.43,16.98,25,60.78,70,28,60,22,45.1,43.14,32.08,30.19,11.32,7.55,7.55,1.89,0,2.33,9.3,18.6,69.77,0,0,13.95,20.93,65.12,32.08,16.98,3.77,28.3,32.08,11.32,13.21,24.53,4.17,NA,NA,NA,NA,86790568
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-05-23,3,1,2,0,2,1,3,1,2,0,2,0,2,0,4,0,NA,2,0,0,2,1,1,1,0,0,4,0,0,NA,NA,2025,63,80.56,80.56,83.33,83.33,66.39,66.39,68.91,68.91,50,50,80,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,0,2025,63,3,8087.39477952837,7838.29103626336,8344.41513045973,0,4493.12404995218,4493.12404995218,9.31828765025293e-05,9.03127058260911e-05,9.61442622481711e-05,0,5.17697274426431e-05,5.17697274426431e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-05-24,3,1,2,0,2,1,3,1,2,0,2,0,2,0,4,0,NA,2,0,0,2,1,1,1,0,0,4,0,0,NA,NA,2141,63,80.56,80.56,83.33,83.33,66.39,66.39,68.91,68.91,50,50,116,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116,0,2141,63,3,8072.12686231961,7822.74011702349,8329.46398661324,0,4493.12404995218,4493.12404995218,9.30069597230843e-05,9.01335283002583e-05,9.5971995328032e-05,0,5.17697274426431e-05,5.17697274426431e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-05-25,3,1,2,0,2,1,3,1,2,0,2,0,2,0,4,0,NA,2,0,0,2,1,1,1,0,0,4,0,0,NA,NA,2297,67,80.56,80.56,83.33,83.33,66.39,66.39,68.91,68.91,50,50,156,4,"2020/05/25","CD",86790568,843,7,2143,49,2297,67,2297,2297,2.64660095322801e-05,9.71303702033613e-06,2.64660095322801e-05,2.64660095322801e-05,156,4,2297,67,7,8701.24422960051,8447.34057221946,8962.77952757664,174.064582151876,4123.49715561588,4667.18863210406,0.000100255643327516,9.73301680917616e-05,0.000103269050244914,2.00557026141223e-06,4.75108903033781e-05,5.37752977040554e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-05-26,3,1,2,0,2,1,3,1,2,0,2,0,2,0,4,0,NA,2,0,0,2,1,1,1,0,0,4,0,0,NA,NA,2403,68,80.56,80.56,83.33,83.33,66.39,66.39,68.91,68.91,50,50,106,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2297,67,6,8221.85033287131,7981.26953137721,8469.68300348472,0,1837.72576473887,4667.18863210406,9.47320719559216e-05,9.19601025237813e-05,9.75875973468075e-05,0,2.11742566858056e-05,5.37752977040554e-05,56,5.56,3.7,11.11,13.21,0,24.53,16.98,15.09,11.11,3.77,7.41,7.55,5.66,22.22,14.29,26.42,66.67,50.94,56.6,20.75,47.17,13.21,37.74,41.51,35.71,23.21,14.29,10.71,3.57,5.36,4,4,10,26,56,1.96,7.84,1.96,19.61,68.63,46.43,17.86,8.93,17.86,32.14,17.86,16.07,25,9.26,NA,NA,NA,NA,86790568
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-05-27,3,1,2,0,2,1,3,1,2,0,2,0,2,0,4,0,NA,2,0,0,2,1,1,1,0,0,4,0,0,NA,NA,2546,68,80.56,80.56,83.33,83.33,66.39,66.39,68.91,68.91,50,50,143,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,248,0,2545,67,6,8616.35433546203,8363.57230968355,8876.77648799386,32.2746444985114,1870.00040923738,4699.46327660257,9.92775428715023e-05,9.63649910631251e-05,0.000102278124138949,3.71868110121268e-07,2.15461247959269e-05,5.41471658141766e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-05-28,3,1,2,0,2,1,3,1,2,0,2,0,2,0,4,0,NA,2,0,0,2,1,1,1,0,0,4,0,0,NA,NA,2660,69,80.56,80.56,83.33,83.33,66.39,66.39,68.91,68.91,50,50,114,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114,1,2659,68,7,8653.1753160268,8402.32037751885,8911.51963810338,217.93565961087,1024.80180212388,4917.39893621344,9.97017938173512e-05,9.68114458879777e-05,0.000102678434344425,2.51105234857859e-06,1.18077554478487e-05,5.66582181627552e-05,71,8.96,8.96,17.91,18.84,9.09,32.84,23.88,22.73,11.94,14.93,10.61,11.94,10.61,29.41,25.71,16.42,75,71.88,57.81,39.06,56.25,30.77,39.06,53.03,28.17,18.31,21.13,2.82,14.08,4.23,4.92,6.56,11.48,11.48,65.57,5,1.67,8.33,25,60,35.21,18.31,12.68,18.31,36.62,16.9,8.45,19.72,18.18,NA,NA,NA,NA,86790568
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-05-29,3,1,2,0,2,1,3,1,2,0,2,0,2,0,4,0,NA,2,0,0,2,1,1,1,0,0,4,0,0,NA,NA,2833,69,80.56,80.56,83.33,83.33,66.39,66.39,68.91,68.91,50,50,173,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173,1,2832,69,6,8851.72991919316,8598.11179490219,9112.82900610747,198.554603166367,1107.95274248825,5115.95353937981,0.000101989537840024,9.90673525134919e-05,0.000104997918738214,2.28774402267268e-06,1.27658196970004e-05,5.89459621854279e-05,58,5.56,5.56,7.41,8.93,7.41,27.78,16.67,14.55,9.26,9.26,11.11,7.41,11.11,20,17.24,17.86,50,66.04,55.77,43.14,67.92,37.25,50.94,50.94,43.1,22.41,5.17,6.9,10.34,0,2.17,0,6.52,28.26,63.04,4.35,2.17,13.04,17.39,63.04,44.83,10.34,6.9,18.97,31.03,12.07,17.24,22.41,5.56,NA,NA,NA,NA,86790568
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-05-30,3,1,2,0,2,1,3,1,2,0,2,0,2,0,4,0,NA,2,0,0,2,1,1,1,0,0,4,0,0,NA,NA,2966,69,80.56,80.56,83.33,83.33,66.39,66.39,68.91,68.91,50,50,133,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,2833,69,6,8378.40308886613,8137.81015442438,8626.10911135059,0,1107.95274248825,5115.95353937981,9.65358711428888e-05,9.37637619150549e-05,9.9389937295382e-05,0,1.27658196970004e-05,5.89459621854279e-05,59,3.45,3.45,8.62,15.25,6.9,20.69,13.56,11.86,5.17,10.34,5.17,15.25,12.07,22.41,13.56,13.79,75,55.56,67.92,20.75,61.11,18.18,38.18,54.55,27.12,25.42,13.56,3.39,20.34,1.69,6,4,8,22,60,3.92,5.88,9.8,23.53,56.86,40.68,18.64,11.86,13.56,32.2,20.34,11.86,23.73,10.34,NA,NA,NA,NA,86790568
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-05-31,3,1,2,0,2,1,3,1,2,0,2,0,2,0,4,0,NA,2,0,0,2,1,1,1,0,0,4,0,0,NA,NA,3070,72,80.56,80.56,83.33,83.33,66.39,66.39,68.91,68.91,50,50,104,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133,0,2966,69,6,8307.77528576361,8068.71797297052,8553.91530971245,0,1107.95274248825,4572.26206289163,9.57220983478712e-05,9.29676825363157e-05,9.85581210819181e-05,0,1.27658196970004e-05,5.26815547847506e-05,74,2.78,2.78,6.94,16.67,1.39,29.73,9.72,6.94,6.94,8.22,1.39,5.56,9.72,23.29,12.33,8.57,100,60,56.52,20,67.14,20,41.43,47.06,24.32,33.78,12.16,4.05,6.76,5.41,0,3.23,6.45,24.19,66.13,0,1.64,13.11,19.67,65.57,48.65,13.51,4.05,17.57,25.68,28.38,10.81,18.92,4.17,NA,NA,NA,NA,86790568
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-06-01,3,1,2,0,2,1,3,1,2,0,2,0,2,0,4,0,NA,2,0,0,2,1,1,1,0,0,4,0,0,NA,NA,3195,72,80.56,80.56,83.33,83.33,66.39,66.39,68.91,68.91,50,50,125,0,"2020/06/01","CD",86790568,752,4,2815,51,3049,71,3049,3049,3.51305455219512e-05,8.66453598967114e-06,3.51305455219512e-05,3.51305455219512e-05,83,2,3049,71,4,8344.99955079678,8110.90886607981,8585.8463770974,0,1107.95274248825,2286.49067201462,9.61509959330694e-05,9.34538055573021e-05,9.89260305001967e-05,0,1.27658196970004e-05,2.63449211671782e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-06-02,3,1,2,0,2,1,3,1,2,0,2,0,2,0,4,0,NA,2,0,0,2,1,1,1,0,0,4,0,0,NA,NA,3326,72,80.56,80.56,83.33,83.33,66.39,66.39,68.91,68.91,50,50,131,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145,1,3194,72,5,8438.50205171645,8204.52228303289,8679.15454676537,0,995.538564397472,2286.49067201462,9.7228330752674e-05,9.45324183502623e-05,0.000100001126237189,0,1.1470584734478e-05,2.63449211671782e-05,80,6.49,5.19,11.69,17.95,6.49,23.08,11.54,18.18,12.99,12.99,7.79,15.19,7.69,30.77,18.75,11.25,50,56.96,60.26,25.64,63.29,20.51,42.31,49.35,35,26.25,10,6.25,11.25,2.5,0,4.35,7.25,13.04,75.36,0,4.35,7.25,23.19,65.22,41.25,17.5,18.75,10,27.5,25,12.5,25,5.19,NA,NA,NA,NA,86790568
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-06-03,3,1,2,0,2,1,3,1,2,0,2,0,2,0,4,0,NA,2,0,0,2,1,1,1,0,0,4,0,0,NA,NA,3495,75,80.56,80.56,83.33,83.33,66.39,66.39,68.91,68.91,50,50,169,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131,0,3325,72,5,8378.99373316535,8146.29295720357,8618.34166157028,0,622.829489427624,1223.35640529025,9.65426765402128e-05,9.38615006783176e-05,9.93004408217525e-05,0,7.17623474278477e-06,1.40954994705214e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-06-04,3,1,2,0,2,1,3,1,2,0,2,0,2,0,4,0,NA,2,0,0,2,1,1,1,0,0,4,0,0,NA,NA,3644,78,80.56,80.56,83.33,83.33,66.39,66.39,68.91,68.91,50,50,149,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,169,3,3494,75,7,8759.41190288524,8525.05948226517,9000.206631288,0,622.829489427624,1107.95274248825,0.000100925850639499,9.82256445454439e-05,0.000103700284935202,0,7.17623474278477e-06,1.27658196970004e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-06-05,3,1,2,0,2,1,3,1,2,0,2,0,2,0,4,0,NA,2,0,0,2,1,1,1,0,0,4,0,0,NA,NA,3764,81,80.56,80.56,83.33,83.33,66.39,66.39,68.91,68.91,50,50,120,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149,3,3643,78,9,9077.69410841893,8843.35833324633,9318.23943130591,0,622.829489427624,1107.95274248825,0.000104593094821305,0.000101893080515919,0.000107364655469312,0,7.17623474278477e-06,1.27658196970004e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-06-06,3,1,2,0,2,1,3,1,2,0,2,0,2,0,4,0,NA,2,0,0,2,1,1,1,0,0,4,0,0,NA,NA,3878,82,80.56,80.56,83.33,83.33,66.39,66.39,68.91,68.91,50,50,114,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121,3,3764,81,12,9311.22447284712,9078.95900770848,9549.43194590212,0,448.764907275749,1107.95274248825,0.000107283829192674,0.000104607668977446,0.000110028453159819,0,5.17066448137254e-06,1.27658196970004e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-06-07,3,1,2,0,2,1,3,1,2,0,2,0,2,0,4,0,NA,2,0,0,2,1,1,1,0,0,4,0,0,NA,NA,4016,85,80.56,80.56,83.33,83.33,66.39,66.39,68.91,68.91,50,50,138,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114,0,3878,81,12,9175.44807317651,8946.2478409695,9410.52034776123,0,448.764907275749,1107.95274248825,0.000105719414961964,0.000103078572327923,0.000108427915205731,0,5.17066448137254e-06,1.27658196970004e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-06-08,3,1,2,0,2,1,3,1,2,0,2,0,2,0,4,0,NA,2,0,0,2,1,1,1,0,0,4,0,0,NA,NA,4106,88,80.56,80.56,83.33,83.33,66.39,66.39,68.91,68.91,50,50,90,3,"2020/06/08","CD",86790568,967,14,3684,60,4016,85,4014,4016,4.62723092214352e-05,1.1141763699484e-05,4.62492652427393e-05,4.62723092214352e-05,138,4,4016,85,14,9546.44433596522,9318.26928098099,9780.2066791193,0,416.490262777237,995.538564397472,0.000109994029949951,0.00010736499939695,0.000112687437177728,0,4.79879637125128e-06,1.1470584734478e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
