"countryname","countrycode.x","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","countrycode2","population.x","cases.x","deaths.x","cases_prev_week","deaths_prev_week.x","cases_infected.x","cum_deaths.x","cases_contagious.x","cases_active.x","p_cases_infected.x","p_cases","p_cases_contagious.x","p_cases_active.x","countrycode.y","population.y","cases.y","deaths.y","cum_cases","cum_deaths.y","deaths_prev_week.y","cases_infected.y","cases_infected_low","cases_infected_high","cases_daily","cases_contagious.y","cases_active.y","p_cases_infected.y","p_cases_infected_low","p_cases_infected_high","p_cases_daily","p_cases_contagious.y","p_cases_active.y","total_responses","pct_cli","pct_ili","pct_fever","pct_cough","pct_difficulty_breathing","pct_fatigue","pct_stuffy_runny_nose","pct_aches_muscle_pain","pct_sore_throat","pct_chest_pain","pct_nausea","pct_anosmia_ageusia","pct_eye_pain","pct_headache","pct_cmnty_sick","pct_ever_tested","pct_tested_recently","pct_worked_outside_home","pct_grocery_outside_home","pct_ate_outside_home","pct_spent_time_with_non_hh","pct_attended_public_event","pct_used_public_transit","pct_direct_contact_with_non_hh","pct_wear_mask_all_time","pct_wear_mask_most_time","pct_wear_mask_half_time","pct_wear_mask_some_time","pct_wear_mask_none_time","pct_no_public","pct_feel_nervous_all_time","pct_feel_nervous_most_time","pct_feel_nervous_some_time","pct_feel_nervous_little_time","pct_feel_nervous_none_time","pct_feel_depressed_all_time","pct_feel_depressed_most_time","pct_feel_depressed_some_time","pct_feel_depressed_little_time","pct_feel_depressed_none_time","pct_worried_ill_covid19_very","pct_worried_ill_covid19_somewhat","pct_worried_ill_covid19_nottooworried","pct_worried_ill_covid19_notworried","pct_enough_toeat_very_worried","pct_enough_toeat_somewhat_worried","pct_enough_toeat_nottoo_worried","pct_enough_toeat_not_worried","pct_chills","pct_finances_very_worried","pct_finances_somewhat_worried","pct_finances_nottoo_worried","pct_finances_not_worried","population"
"Bahamas","BHS",NA,NA,"NAT_TOTAL",2020-07-04,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,0,2,1,1,2,0,0,4,1,0,NA,NA,104,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BS",389486,0,0,0,0,104,11,0,0,0.000267018583466415,0,0,0,"BS",389486,0,0,104,11,0,805.511358570639,685.696505705761,946.262002776989,0,0,0,0.00206813944165038,0.00176051643885983,0.00242951480355389,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bahamas","BHS",NA,NA,"NAT_TOTAL",2020-07-05,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,0,2,1,1,2,0,0,4,1,0,NA,NA,104,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BS",389486,0,0,0,0,104,11,0,0,0.000267018583466415,0,0,0,"BS",389486,0,0,104,11,0,804.994562459836,685.256579833122,945.65490454351,0,0,0,0.00206681257467492,0.00175938693517385,0.00242795608710842,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bahamas","BHS",NA,NA,"NAT_TOTAL",2020-07-06,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,0,2,1,1,2,0,0,4,1,0,NA,NA,104,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BS",389486,0,0,0,0,104,11,0,0,0.000267018583466415,0,0,0,"BS",389486,0,0,104,11,0,804.516620410714,684.849728719819,945.093449517704,0,0,0,0.00206558546497362,0.00175834235048197,0.00242651455897697,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bahamas","BHS",NA,NA,"NAT_TOTAL",2020-07-07,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,0,2,1,1,2,0,0,4,1,0,NA,NA,104,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BS",389486,0,0,0,0,104,11,0,0,0.000267018583466415,0,0,0,"BS",389486,0,0,104,11,0,804.073919268248,684.472876645381,944.57339320162,0,0,0,0.00206444883582015,0.00175737478791376,0.00242517932146886,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bahamas","BHS",NA,NA,"NAT_TOTAL",2020-07-08,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,0,2,1,1,2,0,0,4,1,0,NA,NA,106,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BS",389486,0,0,0,0,104,11,0,0,0.000267018583466415,0,0,0,"BS",389486,0,0,104,11,0,803.663242882348,684.123285842233,944.090957472713,0,0,0,0.00206339442979298,0.00175647721828829,0.00242394067430591,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bahamas","BHS",NA,NA,"NAT_TOTAL",2020-07-09,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,0,2,1,1,2,0,0,4,1,0,NA,NA,107,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BS",389486,2,0,2,0,106,11,2,2,0.000272153556225384,5.13497275896951e-06,5.13497275896951e-06,5.13497275896951e-06,"BS",389486,2,0,106,11,0,818.729448969438,696.948486577443,961.78974991621,0,0,0,0.00210207670871209,0.0017894057464901,0.00246938208283792,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bahamas","BHS",NA,NA,"NAT_TOTAL",2020-07-10,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,0,2,1,1,2,0,0,4,1,0,NA,NA,108,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BS",389486,1,0,3,0,107,11,3,3,0.000274721042604869,2.56748637948476e-06,7.70245913845427e-06,7.70245913845427e-06,"BS",389486,1,0,107,11,0,825.840469548109,703.001786646916,970.143311294292,0,0,0,0.00212033415719207,0.00180494751196941,0.00249082973789633,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bahamas","BHS",NA,NA,"NAT_TOTAL",2020-07-11,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,0,2,1,1,2,0,0,4,1,0,NA,NA,111,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BS",389486,1,0,4,0,108,11,4,4,0.000277288528984354,2.56748637948476e-06,1.0269945517939e-05,1.0269945517939e-05,"BS",389486,1,0,108,11,0,832.329407954558,708.525535435433,977.766091267597,0,0,0,0.00213699441816794,0.00181912966174762,0.0025104011216516,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bahamas","BHS",NA,NA,"NAT_TOTAL",2020-07-12,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,0,2,1,1,2,0,0,4,1,0,NA,NA,111,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BS",389486,3,0,7,0,111,11,7,7,0.000284990988122808,7.70245913845427e-06,1.79724046563933e-05,1.79724046563933e-05,"BS",389486,3,0,111,11,0,853.508113567873,726.421111892387,1002.8289211315,0,0,0,0.00219137045636524,0.00186507631055388,0.00257474959595853,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bahamas","BHS",NA,NA,"NAT_TOTAL",2020-07-13,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,0,2,1,1,2,0,0,4,1,0,NA,NA,113,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BS",389486,0,0,7,0,111,11,7,7,0.000284990988122808,0,1.79724046563933e-05,1.79724046563933e-05,"BS",389486,0,0,111,11,0,850.682696022592,724.016397839672,999.509198232988,0,0,0,0.00218411623530138,0.00185890223997697,0.00256622625263293,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bahamas","BHS",NA,NA,"NAT_TOTAL",2020-07-14,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,0,2,1,1,2,0,0,4,1,0,NA,NA,116,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BS",389486,2,0,9,0,113,11,9,9,0.000290125960881778,5.13497275896951e-06,2.31073774153628e-05,2.31073774153628e-05,"BS",389486,2,0,113,11,0,862.169155122887,733.792527976809,1013.00520747304,0,0,0,0.00221360756258989,0.00188400232094815,0.00260087707253416,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bahamas","BHS",NA,NA,"NAT_TOTAL",2020-07-15,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,0,2,1,1,2,0,0,4,1,0,NA,NA,119,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BS",389486,3,0,12,0,116,11,12,12,0.000297828420020232,7.70245913845427e-06,3.08098365538171e-05,3.08098365538171e-05,"BS",389486,3,0,116,11,0,880.430456967529,749.200245695235,1034.64700393515,0,0,0,0.00226049320634767,0.00192356142632915,0.00265644209017821,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bahamas","BHS",NA,NA,"NAT_TOTAL",2020-07-16,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,0,2,1,1,2,0,0,4,1,0,NA,NA,124,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BS",389486,3,0,13,0,119,11,15,15,0.000305530879158686,7.70245913845427e-06,3.85122956922714e-05,3.85122956922714e-05,"BS",389486,3,0,119,11,0,897.526922558084,763.613958510306,1054.92384959554,0,0,0,0.00230438814888875,0.00196056843765965,0.00270850261523019,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bahamas","BHS",NA,NA,"NAT_TOTAL",2020-07-17,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,0,2,1,1,2,0,0,4,1,0,NA,NA,129,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BS",389486,5,0,17,0,124,11,20,20,0.00031836831105611,1.28374318974238e-05,5.13497275896951e-05,5.13497275896951e-05,"BS",389486,5,0,124,11,0,928.030540041847,789.429937678751,1090.96531831914,0,0,0,0.00238270577130332,0.00202685061254769,0.00280103859527466,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bahamas","BHS",NA,NA,"NAT_TOTAL",2020-07-18,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,0,2,1,1,2,0,0,4,1,0,NA,NA,138,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BS",389486,5,0,21,0,129,11,25,25,0.000331205742953534,1.28374318974238e-05,6.41871594871189e-05,6.41871594871189e-05,"BS",389486,5,0,129,11,0,956.211482256328,813.264130713906,1124.28467488934,0,0,0,0.00245505995660005,0.00208804457853146,0.00288658558944182,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bahamas","BHS",NA,NA,"NAT_TOTAL",2020-07-19,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,0,2,1,1,2,0,0,4,1,0,NA,NA,153,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BS",389486,9,0,27,0,138,11,34,34,0.000354313120368896,2.31073774153628e-05,8.72945369024817e-05,8.72945369024817e-05,"BS",389486,9,0,138,11,0,1010.67382914222,859.441607408833,1188.51773070731,0,0,0,0.00259489129042435,0.00220660462098466,0.00305150308536716,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bahamas","BHS",NA,NA,"NAT_TOTAL",2020-07-20,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,1,NA,NA,NA,NA,0,2,1,1,2,0,0,4,1,0,NA,NA,174,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BS",389486,15,0,42,0,153,11,49,49,0.000392825416061168,3.85122956922714e-05,0.000125806832594753,0.000125806832594753,"BS",389486,15,0,153,11,0,1103.59423805006,938.153861744491,1298.20948558756,0,0,0,0.0028334631746714,0.00240869726189001,0.00333313517196398,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bahamas","BHS",NA,NA,"NAT_TOTAL",2020-07-21,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,0,2,1,1,2,0,0,4,1,0,NA,NA,194,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BS",389486,21,0,61,0,174,11,68,70,0.000446742630030348,5.39172139691799e-05,0.000174589073804963,0.000179724046563933,"BS",389486,21,0,174,11,0,1229.92886354308,1045.22288971275,1447.2750494319,0,0,0,0.00315782560488202,0.00268359553286318,0.00371585897678453,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bahamas","BHS",NA,NA,"NAT_TOTAL",2020-07-22,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,0,2,1,1,2,0,0,3,1,0,NA,NA,219,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BS",389486,20,0,78,0,194,11,87,90,0.000498092357620043,5.13497275896951e-05,0.000223371315015174,0.000231073774153628,"BS",389486,20,0,194,11,0,1333.53937599512,1132.76532394047,1569.89910420573,0,0,0,0.00342384418437408,0.0029083595403698,0.00403069456721354,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bahamas","BHS",NA,NA,"NAT_TOTAL",2020-07-23,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,0,2,1,1,2,0,0,3,1,0,NA,NA,274,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BS",389486,25,0,100,0,219,11,111,115,0.000562279517107162,6.41871594871189e-05,0.000284990988122808,0.000295260933640747,"BS",389486,25,0,219,11,0,1450.06179773929,1231.05090181046,1708.03596680736,0,0,0,0.0037230139151068,0.00316070642285077,0.00438535908044797,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bahamas","BHS",NA,NA,"NAT_TOTAL",2020-07-24,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,0,2,1,1,2,0,0,3,1,0,NA,NA,316,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BS",389486,55,0,150,0,274,11,163,170,0.000703491267978823,0.000141211750871662,0.000418500279856015,0.000436472684512409,"BS",389486,55,0,274,11,0,1730.37296536318,1467.88298433528,2039.80196733164,0,0,0,0.00444270901999861,0.00376876956895828,0.0052371637679702,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bahamas","BHS",NA,NA,"NAT_TOTAL",2020-07-25,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,0,2,1,1,2,0,0,3,1,0,NA,NA,326,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BS",389486,42,0,187,0,316,11,205,212,0.000811325695917183,0.00010783442793836,0.000526334707794375,0.000544307112450768,"BS",389486,42,0,316,11,0,1878.74881610098,1592.27145676702,2216.76844045651,0,0,0,0.00482366199581238,0.00408813527769166,0.00569152277734377,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bahamas","BHS",NA,NA,"NAT_TOTAL",2020-07-26,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,0,2,1,1,2,0,0,3,1,0,NA,NA,342,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BS",389486,10,0,188,0,326,11,213,222,0.000837000559712031,2.56748637948476e-05,0.000546874598830253,0.000569981976245616,"BS",389486,10,0,326,11,0,1795.68087965111,1520.18220572695,2121.10746290618,0,0,0,0.00461038620040544,0.00390304710753903,0.00544591452043508,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bahamas","BHS",NA,NA,"NAT_TOTAL",2020-07-27,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,NA,NA,NA,NA,0,2,1,1,2,0,0,3,1,0,NA,NA,382,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BS",389486,16,0,189,0,342,11,226,236,0.000878080341783787,4.10797820717561e-05,0.000580251921763555,0.000605926785558403,"BS",389486,16,0,342,11,0,1728.16762089667,1461.40078879728,2043.63056925238,0,0,0,0.00443704682811877,0.00375212662020528,0.00524699365125415,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bahamas","BHS",NA,NA,"NAT_TOTAL",2020-07-28,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,NA,NA,NA,NA,0,2,1,1,2,0,0,3,1,0,NA,NA,447,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BS",389486,40,0,208,0,382,11,263,275,0.000980779796963177,0.00010269945517939,0.000675248917804491,0.000706058754358308,"BS",389486,40,0,382,11,0,1769.24737622585,1494.6293985275,2094.32270057444,0,0,0,0.00454251854039902,0.00383744062309685,0.00537714500797061,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bahamas","BHS",NA,NA,"NAT_TOTAL",2020-07-29,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,NA,NA,NA,NA,0,2,1,1,2,0,0,3,1,0,NA,NA,484,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BS",389486,65,0,253,0,447,11,323,339,0.00114766641162969,0.000166886614666509,0.000829298100573576,0.000870377882645333,"BS",389486,65,0,447,11,0,1900.11016857073,1603.62403237993,2251.41216382726,0,0,0,0.00487850697732584,0.00411728286094989,0.0057804700652328,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bahamas","BHS",NA,NA,"NAT_TOTAL",2020-07-30,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,NA,NA,NA,NA,0,2,1,1,2,0,0,3,1,0,NA,NA,508,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BS",389486,37,0,265,0,484,11,355,373,0.00124266340767062,9.4996996040936e-05,0.000911457664717089,0.000957672419547814,"BS",389486,37,0,484,11,0,1883.88262889575,1588.55458900235,2234.11507796154,0,0,0,0.00483684299023777,0.00407859227033155,0.00573606003286777,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bahamas","BHS",NA,NA,"NAT_TOTAL",2020-07-31,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,NA,NA,NA,NA,0,2,1,1,2,0,0,3,1,0,NA,NA,574,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BS",389486,24,3,234,3,508,14,370,397,0.00130428308077826,6.16196731076342e-05,0.00094996996040936,0.00101929209265545,"BS",389486,24,3,508,14,3,2295.11200782167,2008.93205528208,2622.0593745803,0,0,0,0.00589266881947406,0.00515790568924705,0.00673210173043523,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
