"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","iso_code","country","sample_size","percent_cli","cli_se","percent_cli_unw","cli_se_unw","percent_ili","ili_se","percent_ili_unw","ili_se_unw","percent_mc","mc_se","percent_mc_unw","mc_se_unw","percent_dc","dc_se","percent_dc_unw","dc_se_unw","percent_hf","hf_se","percent_hf_unw","hf_se_unw","percent_cli_past_smooth","percent_cli_unw_past_smooth","percent_ili_past_smooth","percent_ili_unw_past_smooth","percent_mc_past_smooth","percent_mc_unw_past_smooth","percent_dc_past_smooth","percent_dc_unw_past_smooth","percent_hf_past_smooth","percent_hf_unw_past_smooth","population.x","total_responses","pct_cli","pct_ili","pct_fever","pct_cough","pct_difficulty_breathing","pct_fatigue","pct_stuffy_runny_nose","pct_aches_muscle_pain","pct_sore_throat","pct_chest_pain","pct_nausea","pct_anosmia_ageusia","pct_eye_pain","pct_headache","pct_cmnty_sick","pct_ever_tested","pct_tested_recently","pct_worked_outside_home","pct_grocery_outside_home","pct_ate_outside_home","pct_spent_time_with_non_hh","pct_attended_public_event","pct_used_public_transit","pct_direct_contact_with_non_hh","pct_wear_mask_all_time","pct_wear_mask_most_time","pct_wear_mask_half_time","pct_wear_mask_some_time","pct_wear_mask_none_time","pct_no_public","pct_feel_nervous_all_time","pct_feel_nervous_most_time","pct_feel_nervous_some_time","pct_feel_nervous_little_time","pct_feel_nervous_none_time","pct_feel_depressed_all_time","pct_feel_depressed_most_time","pct_feel_depressed_some_time","pct_feel_depressed_little_time","pct_feel_depressed_none_time","pct_worried_ill_covid19_very","pct_worried_ill_covid19_somewhat","pct_worried_ill_covid19_nottooworried","pct_worried_ill_covid19_notworried","pct_enough_toeat_very_worried","pct_enough_toeat_somewhat_worried","pct_enough_toeat_nottoo_worried","pct_enough_toeat_not_worried","pct_chills","pct_finances_very_worried","pct_finances_somewhat_worried","pct_finances_nottoo_worried","pct_finances_not_worried","pct_cli_past_smooth","pct_ili_past_smooth","pct_fever_past_smooth","pct_cough_past_smooth","pct_difficulty_breathing_past_smooth","pct_fatigue_past_smooth","pct_stuffy_runny_nose_past_smooth","pct_aches_muscle_pain_past_smooth","pct_sore_throat_past_smooth","pct_chest_pain_past_smooth","pct_nausea_past_smooth","pct_anosmia_ageusia_past_smooth","pct_eye_pain_past_smooth","pct_headache_past_smooth","pct_cmnty_sick_past_smooth","pct_ever_tested_past_smooth","pct_tested_recently_past_smooth","pct_worked_outside_home_past_smooth","pct_grocery_outside_home_past_smooth","pct_ate_outside_home_past_smooth","pct_spent_time_with_non_hh_past_smooth","pct_attended_public_event_past_smooth","pct_used_public_transit_past_smooth","pct_direct_contact_with_non_hh_past_smooth","pct_wear_mask_all_time_past_smooth","pct_wear_mask_most_time_past_smooth","pct_wear_mask_half_time_past_smooth","pct_wear_mask_some_time_past_smooth","pct_wear_mask_none_time_past_smooth","pct_no_public_past_smooth","pct_feel_nervous_all_time_past_smooth","pct_feel_nervous_most_time_past_smooth","pct_feel_nervous_some_time_past_smooth","pct_feel_nervous_little_time_past_smooth","pct_feel_nervous_none_time_past_smooth","pct_feel_depressed_all_time_past_smooth","pct_feel_depressed_most_time_past_smooth","pct_feel_depressed_some_time_past_smooth","pct_feel_depressed_little_time_past_smooth","pct_feel_depressed_none_time_past_smooth","pct_worried_ill_covid19_very_past_smooth","pct_worried_ill_covid19_somewhat_past_smooth","pct_worried_ill_covid19_nottooworried_past_smooth","pct_worried_ill_covid19_notworried_past_smooth","pct_enough_toeat_very_worried_past_smooth","pct_enough_toeat_somewhat_worried_past_smooth","pct_enough_toeat_nottoo_worried_past_smooth","pct_enough_toeat_not_worried_past_smooth","pct_chills_past_smooth","pct_finances_very_worried_past_smooth","pct_finances_somewhat_worried_past_smooth","pct_finances_nottoo_worried_past_smooth","pct_finances_not_worried_past_smooth","population.y"
"Hong Kong","HKG",NA,NA,"NAT_TOTAL",2020-10-12,1,1,1,1,2,1,4,1,0,NA,0,NA,0,NA,4,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,5193,105,51.85,51.85,57.14,57.14,61.11,61.11,55.13,55.13,100,100,"HKG","Hong Kong",293,0,0,0,0,0,0,0,0,0.83234,0.027633,0.849829,0.02087,0.312284,0.03428,0.324232,0.027346,0.214458,0.030361,0.221843,0.024273,0.00323416786811103,0.00259111273549645,0.00366415378661305,0.00311932026865742,0.843407977099527,0.859624954804891,0.313476924083914,0.326525399709382,0.222872320953371,0.230685172908199,7496981,276,0.36,0.36,0.36,6.88,0.73,20.29,11.27,6.18,5.45,1.82,2.55,0.36,4.36,8,6.88,48.33,17.32,43.94,72.9,73.66,45.83,17.18,75.47,37.02,75,13.77,1.09,0,0,0.72,0,1.24,7.44,17.77,73.55,1.22,0.82,9.39,18.37,70.2,9.06,31.88,32.61,13.41,2.54,4.35,23.55,57.25,2.55,8.64,18.52,32.1,40.74,0.568265456852249,0.601437984827645,0.807811825216536,6.50454312872683,1.46060490129121,20.9018511728351,12.8140627227629,9.1908393937571,4.46347603970729,2.15899279593477,2.24256199218032,0.870639079394916,3.09033205260272,8.55320654484687,7.52130272062093,46.7524801227074,12.9735356502685,37.3973650296897,73.3538861523585,74.325459601759,43.8932547641537,16.3181372635416,74.4384148463228,36.7799594022864,73.6954907373583,14.8265051321871,1.17585761529445,0.22975144819479,0.169589345732503,1.03448993183525,0.47394511489266,1.26203107283201,9.20821989036508,19.1635987647093,69.8290733732913,0.959466495665729,2.00007628601249,9.02984628579378,20.8279948949035,68.0777345609057,9.13016616350982,30.8575827725305,33.2177110998487,15.5306826024634,1.87162552050025,4.43102342643978,21.636636679986,61.013318472848,3.6321677549937,8.38587048258285,18.7068632949887,30.9777551372007,41.9571476008277,7500700
"Hong Kong","HKG",NA,NA,"NAT_TOTAL",2020-10-13,1,1,1,1,2,1,4,1,0,NA,0,NA,0,NA,4,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,5201,105,51.85,51.85,57.14,57.14,61.11,61.11,55.13,55.13,100,100,"HKG","Hong Kong",312,0.014848,0.008525,0.003205,0.0032,0.016707,0.009034,0.00641,0.004518,0.832217,0.026338,0.887821,0.017867,0.286771,0.031877,0.269231,0.025112,0.236938,0.02997,0.240385,0.024192,0.00484690477535993,0.00265598469823213,0.00405312748723333,0.00320049383500909,0.842235771691537,0.865077923605892,0.304289581788559,0.28946771952497,0.224493279878829,0.231497594655621,7496981,308,0.66,0.33,0.66,9.51,1.64,23.2,9.87,7.21,4.92,2.3,0.98,0.33,2.95,7.87,7.57,50.68,13.42,38.36,69.07,69.97,41.1,9.06,71.92,28.42,76.62,14.29,1.95,0.32,0,0.65,0,0.35,10.18,21.4,68.07,1.05,0.7,8.01,20.21,70.03,10.06,33.77,33.12,13.96,2.6,8.77,23.7,56.49,3.28,12.72,14.13,31.8,41.34,0.576196864277711,0.588123199289796,0.779583279085032,7.19175817516827,1.47859871705989,21.3600824808717,12.3208413706297,8.89331756306612,4.57535302270591,2.1843865204487,2.08961573750445,0.832497374871832,3.05735885453947,8.4481360711961,7.4641166291655,48.2405809091407,12.802001137327,38.5851447640829,72.5344093804826,72.2278208827728,42.8203303340955,13.0097336321574,73.3496966742143,32.968312869708,75.5728684643884,14.1806155294714,1.44532675111475,0.229383600816806,0.144752569066899,0.949318830527462,0.436669828299836,1.1628618847681,9.48541248669548,19.5845663352356,69.3249908322454,0.958700268592292,1.87551120119854,8.86884791692917,20.7878324806118,68.3924750736098,9.53536391378277,32.2624209720442,32.998988133345,14.9785431928412,1.9528144437356,5.60492114589071,22.2573892142008,59.152712515624,3.60369900501887,8.88197268309846,17.9541892514944,31.2285407074693,41.8252616978353,7500700
"Hong Kong","HKG",NA,NA,"NAT_TOTAL",2020-10-14,1,1,1,1,2,1,4,1,0,NA,0,NA,0,NA,4,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,5201,105,51.85,51.85,57.14,57.14,61.11,61.11,55.13,55.13,100,100,"HKG","Hong Kong",285,0.00182,0.003001,0.003509,0.003503,0.00182,0.003001,0.003509,0.003503,0.83946,0.025841,0.852632,0.020997,0.297769,0.032189,0.315789,0.027534,0.253938,0.030639,0.287719,0.026816,0.00350027055991375,0.00277144110532072,0.0039973474597435,0.00320924282467874,0.841955159819672,0.863683765431524,0.30113132058994,0.298716094610241,0.229490784347436,0.240999973958601,7496981,272,0.37,0.37,0.37,6.25,1.85,25.37,11.03,9.59,4.06,1.48,2.21,0.74,2.57,9.59,7.41,52.29,9.56,44.23,73.36,68.34,43.63,14.29,73.46,35.41,76.47,13.97,1.47,0.37,0.37,0.74,2.02,3.23,9.27,19.35,66.13,1.61,2.42,8.87,16.94,70.16,6.99,32.35,30.88,19.49,2.21,6.99,19.85,61.4,4.43,10.98,22.36,19.92,46.75,0.538534080459585,0.578235121901285,0.709137878737194,7.00128867490548,1.68785965278293,23.8794780209803,12.1090124683251,8.96698890503802,4.49485338873328,2.08035485021159,2.10405159186248,0.825215844785319,2.99688964971434,8.76747923576572,7.39209394991669,50.0548916574138,11.9595088932816,42.5751632186554,72.7069049707945,69.9802006964235,43.3674992605634,13.6113653278106,73.0044029248224,33.522999746838,76.4664767257302,13.7768984041416,1.50909716232803,0.233681216426767,0.168034815389157,0.887641498813688,0.51661947953241,1.39205026783911,9.52534242834976,19.5562970602083,68.3883900037423,1.00323278355556,1.90574068927983,8.82297891652733,19.5732047576584,68.7059073228923,8.9503379404689,32.6053767651705,32.2001680830978,16.0734744154223,1.98273134655061,6.21034987907278,21.7424278531727,59.6991311496846,3.75487216634868,9.15552520458847,18.5676288309222,29.7637152084073,42.9460244383197,7500700
"Hong Kong","HKG",NA,NA,"NAT_TOTAL",2020-10-15,1,1,1,1,2,1,4,1,0,NA,0,NA,0,NA,4,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,5213,105,51.85,51.85,57.14,57.14,61.11,61.11,55.13,55.13,100,100,"HKG","Hong Kong",253,0,0,0,0,0,0,0,0,0.796338,0.033393,0.818182,0.024248,0.298389,0.037939,0.300395,0.028821,0.20861,0.033691,0.225296,0.026265,0.00341338264381419,0.00228412005430956,0.00389074077217097,0.0031322737093694,0.836764131535326,0.856964072092657,0.299074079040644,0.29646489696556,0.224898993962843,0.238152919797362,7496981,244,0,0,0,8.64,1.65,22.95,9.05,7,6.97,2.06,2.06,0.41,3.7,6.58,11.67,44.4,13.73,32.75,69,68.12,42.54,14.85,70.18,33.94,65.57,16.8,0.82,1.64,0.82,2.46,0.47,0.47,10.33,16.9,71.83,0.47,2.82,9.86,19.25,67.61,7.79,30.74,35.66,11.07,1.64,4.51,24.59,54.92,5.35,9.57,16.27,35.41,38.76,0.454874418801993,0.551356049534682,0.596075355545583,8.11669685134572,1.68537059028166,23.7365967126276,11.4975473109739,8.65548515907352,5.0983105864122,2.07314232406179,2.10045236733923,0.791886409802747,3.02892519491829,8.33856181626557,8.26802521107826,47.911262724078,12.0815206737692,38.566911904106,71.8874472203033,68.4008593613726,43.2115866968796,14.0310518159265,71.7463300585219,33.3834416710586,72.5563687196644,14.9947766738159,1.36130111152334,0.751387712304214,0.308209646248773,1.0614637134887,0.504392858113867,1.28236022442823,9.78644296223625,19.0183100471816,69.1018499893345,0.95538336648224,1.97408418853694,8.90064932065779,19.5892729874844,68.4754966272836,8.66303448749079,32.1839116967543,32.8997502588353,14.6588933818845,1.93871157044354,5.81059853188085,22.5943214998609,57.6844572301115,4.06328016206296,9.2183472608496,18.2145953193965,30.5384079700237,42.0638800153499,7500700
"Hong Kong","HKG",NA,NA,"NAT_TOTAL",2020-10-16,1,1,1,1,2,1,4,1,0,NA,0,NA,0,NA,4,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,5220,105,51.85,51.85,57.14,57.14,61.11,61.11,55.13,55.13,100,100,"HKG","Hong Kong",242,0.001798,0.003794,0.004132,0.004124,0.004588,0.006052,0.008264,0.00582,0.923331,0.023825,0.92562,0.016867,0.405948,0.043974,0.396694,0.031448,0.24247,0.038378,0.239669,0.027441,0.00337644671307297,0.00253780862239771,0.00392094019401916,0.00325796699582391,0.846307656894039,0.868002073230497,0.330100416056813,0.368163824726387,0.227707063937229,0.238255022917056,7496981,243,0.82,0.82,0.82,7.82,3.7,24.69,17.77,11.98,6.17,3.31,4.13,0.41,7.02,11.16,7.47,44.49,14.29,42.62,77.22,79.24,52.12,17.37,77.64,41.35,78.6,15.64,0.82,0.41,0.41,1.65,1.72,1.72,8.58,22.75,65.24,1.69,3.39,8.05,19.07,67.8,11.93,34.57,33.74,14.81,2.47,3.7,26.34,64.2,4.94,11.86,14.41,29.66,44.07,0.493972774109402,0.564619063375674,0.610442981759275,8.18658175021054,1.7275979037013,24.545097801318,12.7222956727936,9.09446739618978,5.49604565185325,2.25485505758914,2.34378925619549,0.759563275700347,5.24603563070637,9.00911908326546,8.0910647089572,46.3952918301437,12.3675712125754,41.0311943545383,72.9791634134398,72.3497630911224,48.2468397578068,14.954823704568,73.1867712010166,37.1682431415243,74.2885606874319,14.9955613116081,1.26012494164085,0.581722185836273,0.350828172721639,1.13118407207553,0.834367275100761,1.33270847896443,9.62949377556878,19.708860961265,67.9942673797777,1.00798300540153,2.10882619381744,8.76154353790382,19.5686779130657,68.3051312932411,9.6731837972099,33.3179742175198,32.9749751957162,14.5143037525315,2.00255723976461,5.33785643771673,23.9036299233371,59.579764977821,4.28637816681495,9.62616490196377,17.5565335021495,30.5093678893736,42.4939777252279,7500700
"Hong Kong","HKG",NA,NA,"NAT_TOTAL",2020-10-17,1,1,1,1,2,1,4,1,0,NA,0,NA,0,NA,4,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,5237,105,51.85,51.85,57.14,57.14,61.11,61.11,55.13,55.13,100,100,"HKG","Hong Kong",236,0.002197,0.003544,0.004237,0.004228,0.002197,0.003544,0.004237,0.004228,0.828897,0.028503,0.838983,0.023925,0.369488,0.03653,0.355932,0.031167,0.223728,0.031541,0.237288,0.027693,0.00335082766891372,0.00280745715802137,0.00388167574167959,0.00328394449975868,0.844582469862174,0.864114927184344,0.385972033702358,0.370254764899687,0.2264965978278,0.237929536436482,7496981,225,0.89,0.44,1.33,7.11,2.22,26.22,14.67,6.67,5.33,4.44,4,0.44,5.8,9.33,7.56,46.54,7.92,41.51,72.99,80.66,46.7,16.11,77.57,38.97,73.78,13.33,2.22,0.89,0.89,0.44,0.99,1.97,8.87,23.15,65.02,1.46,4.88,5.85,18.05,69.76,8.44,28.44,36,16.44,1.78,4,20.44,64,1.78,7.39,18.72,26.6,47.29,0.543746460140281,0.559846904152271,0.702021563532721,7.87021717454453,1.73712700387488,25.817689141135,13.1754397548569,8.75177161066977,5.56560344386147,2.84450618731832,2.59919396451364,0.731145890018581,5.68932450214867,9.17625209236344,7.98406570257942,46.1906561236592,11.39233288466,41.961150779902,73.0079564354029,76.8434655165307,48.6326727643581,15.3446413595974,75.3560260663625,38.7523680109583,74.3522934518471,14.31336118282,1.54290697721357,0.731956527197377,0.57956896920336,1.00853937815499,0.894236409491026,1.4149205614373,9.55046677999458,20.3356909608168,66.9868893548256,1.04396175004821,2.49474666672496,8.35508055447171,19.376995203907,68.5577643571932,9.43978955250459,31.8660697915518,33.7525932070496,14.8457673499309,1.97589965849352,5.05636105782239,23.1680934387376,61.2670074923117,3.90067292434919,9.31482680447549,17.6709051191803,30.0679950140658,43.6876311882757,7500700
"Hong Kong","HKG",NA,NA,"NAT_TOTAL",2020-10-18,1,1,1,1,2,1,4,1,0,NA,0,NA,0,NA,4,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,5241,105,51.85,51.85,57.14,57.14,61.11,61.11,55.13,55.13,100,100,"HKG","Hong Kong",252,0.009354,0.007069,0.003968,0.00396,0.009354,0.007069,0.003968,0.00396,0.883484,0.023559,0.880952,0.0204,0.375052,0.03555,0.337302,0.029783,0.195271,0.029108,0.22619,0.026354,0.00350898773562354,0.00301743433016108,0.00405027300681052,0.00330282822337572,0.849231263049029,0.867311706731712,0.38934189191409,0.347983311848684,0.21991670837088,0.235634573291045,7496981,245,0.82,0.82,0.82,7.79,1.63,17.96,11.43,6.12,5.71,2.86,1.22,1.22,4.49,6.12,10.29,46.41,10,32.9,72.84,80.6,41.81,13.79,74.14,37.23,75.1,15.1,0.41,0,0.82,0.82,1.79,0.9,5.83,18.83,72.65,2.68,1.34,7.59,20.09,68.3,9.8,30.2,37.55,13.06,2.86,6.12,20.82,60.41,3.67,8.6,17.65,33.48,40.27,0.586058254790012,0.573107147998896,0.711180717055169,7.9395453884197,1.73354292337837,22.7046817310919,12.938873158149,8.34665446472288,5.72679070538268,2.85235482556557,2.41496630128523,0.768224355146644,5.21793062550411,8.57960496784486,8.53374723669808,46.0459770264889,10.9542585047853,37.9513658117832,72.9952007787779,80.053620649716,44.7608007609158,14.8162245979241,74.7701715499314,38.8014027332494,74.7728284913474,14.2579110539045,1.29580776713866,0.474278764469186,0.727058998820103,0.959881535775167,1.58828507745289,1.35565947985885,8.86780796812442,20.1614425311766,68.1927972401066,1.24699308210923,2.32351055030831,8.18841660540544,19.534470245792,68.4873960528977,9.64986296209869,31.3324691397736,35.2395482381247,14.2523930077295,2.09105540733467,5.32891730141767,22.7142507624163,60.9932450018619,3.90086479052365,9.22801233274534,17.5912330925926,30.5621131990646,42.9929926615707,7500700
"Hong Kong","HKG",NA,NA,"NAT_TOTAL",2020-10-19,1,1,1,1,2,1,4,1,0,NA,0,NA,0,NA,4,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,5256,105,51.85,51.85,57.14,57.14,61.11,61.11,55.13,55.13,100,100,"HKG","Hong Kong",185,0.006052,0.007297,0.010811,0.007603,0.006052,0.007297,0.010811,0.007603,0.881344,0.030423,0.881081,0.023798,0.327914,0.044164,0.318919,0.034265,0.268525,0.041694,0.259459,0.032227,0.00358188732019541,0.00720680354177604,0.00412154725688387,0.00453353033538819,0.853762717430293,0.870264239106142,0.357068405766097,0.339680556388978,0.228554813180723,0.239655332276974,7496981,186,0.54,0.54,0.54,8.7,0.54,25.27,13.51,12.43,4.32,2.72,1.63,0.54,2.16,11.35,5.95,45.56,8.64,41.71,73.86,74.01,50.87,13.22,80.11,34.68,76.88,11.83,0.54,0.54,0,0,0.6,2.41,9.64,22.89,64.46,1.8,1.2,9.58,25.75,61.68,9.68,27.42,30.65,20.43,1.61,4.84,16.13,66.13,4.35,9.7,20,23.64,46.67,0.5782485290656,0.572775196034895,0.679291980007925,8.37197014056612,1.70649068618943,23.5001734026575,13.1249261811215,8.86937587136491,5.47679751264571,2.83342299954267,2.32915521458494,0.748486126834358,4.27947921750332,9.21896419728378,8.00197679256926,45.6367570698642,10.3404128639936,39.4793278904043,73.2011904069508,78.3951421117467,49.0628212286001,14.232860014813,78.0002163314089,37.4442241765058,75.6002042241074,13.3743902560191,1.14597533140898,0.501025066593037,0.50719678915701,0.820544891764298,1.05230315852027,1.49543197362931,9.00353939462959,21.0342820079182,67.0758848941072,1.3865395627898,2.18813457160229,8.30386888690172,20.7104403476266,67.0065845624651,9.77086351187439,29.4857724477141,33.7155840651012,16.2916677498696,2.03439576203027,5.24763333309207,19.621133618328,63.9401106086651,4.00008543711258,9.29900441871218,17.8682574219643,29.6095264615981,43.9034508678665,7500700
"Hong Kong","HKG",NA,NA,"NAT_TOTAL",2020-10-20,1,1,1,1,2,1,4,1,0,NA,0,NA,0,NA,4,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,5261,105,51.85,51.85,57.14,57.14,61.11,61.11,55.13,55.13,100,100,"HKG","Hong Kong",221,0,0,0,0,0,0,0,0,0.915616,0.027719,0.904977,0.019726,0.316495,0.046382,0.361991,0.032327,0.232364,0.042117,0.235294,0.028534,0.00349404468559849,0.00382979345779605,0.00401274401213712,0.00341057219931754,0.864826407280979,0.877125946007557,0.342104034418025,0.350754319214892,0.229220502935999,0.238875716637149,7496981,216,1.39,1.39,1.39,6.05,3.24,22.69,16.2,9.26,5.09,3.24,3.24,2.31,4.17,6.94,9.3,46.23,21.05,39.71,64.53,72.55,45.59,14.71,71.08,39.02,75.93,16.67,0,0,0,0.46,1.51,1.01,6.03,19.1,72.36,3.03,2.53,7.07,21.72,65.66,6.48,26.85,40.74,17.13,2.31,3.7,20.37,65.74,4.63,7.54,19.1,22.61,50.75,0.801503879946153,0.615975881599101,0.779070038013555,7.50160655813887,1.73807420980069,23.4123192099662,13.8407532214121,8.90200602838825,5.46885513622207,2.97026542230597,2.44832422464011,0.864678358800199,4.2764068715093,8.80460268983547,8.29105493006428,45.6651581524395,12.1507836757155,39.4706427989118,71.3297066002659,76.4250248377589,48.1315148967532,14.2669207148653,74.5093376774389,38.6519261319031,76.0079864553653,14.4256404230641,0.896798084435601,0.38659410027285,0.395950017350152,0.752920095141658,1.23079471048027,1.43961306936652,8.36900162906444,20.699584685557,68.2532847895954,2.19633746867635,2.22762560388758,8.08759966173939,21.9395061560559,66.5281377338204,8.71078231914224,27.804151701764,36.438901820755,16.7615979239438,2.074048870892,4.91963869802425,19.4340512279196,65.7047198978624,4.13339081535442,9.07796114083398,17.9811665919719,27.6494798909218,45.9571132605281,7500700
"Hong Kong","HKG",NA,NA,"NAT_TOTAL",2020-10-21,1,1,1,1,2,1,4,1,0,NA,0,NA,0,NA,4,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,5269,105,51.85,51.85,57.14,57.14,61.11,61.11,55.13,55.13,100,100,"HKG","Hong Kong",207,0,0,0,0,0,0,0,0,0.826801,0.035384,0.869565,0.023408,0.336737,0.04419,0.362319,0.033409,0.215345,0.038436,0.217391,0.028669,0.00341060392136028,0.00316644199596351,0.00391000129024871,0.00332814655385232,0.858954915883444,0.87698468892518,0.34273952230035,0.358731268324518,0.226272879175763,0.234949906204204,7496981,197,0.51,0.51,0.51,7.14,0.51,17.86,10.2,6.12,2.55,2.04,1.02,0.51,4.08,4.08,7.69,43.3,10.84,43.32,68.45,76.47,47.59,15.51,76.84,40.21,74.62,16.24,0,1.02,1.52,2.03,0.54,0.54,7.57,20.54,70.81,1.62,1.08,9.19,19.46,68.65,9.14,26.4,37.56,18.27,1.52,3.05,25.89,62.94,3.06,6.52,17.39,32.07,44.02,0.727495513888736,0.612202711587861,0.736430374392704,7.30530727443532,1.71053207402582,21.9671957430347,13.242418657501,8.52406065020763,4.91669356059321,2.77623297090718,2.29356752682289,0.842180009376853,4.22688756403081,6.45951589956983,8.20074829080534,44.528219223654,11.8047949208,41.2476360812111,70.5143426886557,76.9479027917558,48.3586494890734,14.6279872721284,75.212705943212,40.0353003562774,75.9742023024855,15.6051086171407,0.292018827034852,0.534465743121655,0.769574634574136,0.868101334688335,1.04659189438685,1.33847025953495,8.09197573381264,20.8092333227099,68.9770309775569,1.98213009505586,2.10466962484929,8.16162768584647,20.8690435541476,66.8241806827097,8.87888148775001,26.5108996407174,37.1390081492418,17.7638112764359,2.01046022075974,4.51858775839724,22.0401849225852,64.9682050838708,4.01624369109168,8.75777801888871,17.8554595989982,28.8496886644113,45.638236989404,7500700
"Hong Kong","HKG",NA,NA,"NAT_TOTAL",2020-10-22,1,1,1,1,2,1,4,1,0,NA,0,NA,0,NA,4,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,5280,105,51.85,51.85,57.14,57.14,61.11,61.11,55.13,55.13,100,100,"HKG","Hong Kong",207,0,0,0,0,0.027454,0.014742,0.004831,0.004819,0.839314,0.033132,0.859903,0.024124,0.337113,0.042649,0.362319,0.033409,0.255959,0.039372,0.275362,0.031048,0.00333117276201884,0.00267672296347532,0.00656014462818601,0.00336745152999814,0.856926424191151,0.875285190791091,0.343255345269708,0.364016700709103,0.232303188026578,0.242009545950967,7496981,209,0.49,0,0.49,8.25,2.43,21.36,18.93,12.14,5.34,2.9,1.46,0.97,4.37,8.74,6.76,52.24,15.24,41.75,68.04,76.41,46.88,12.5,83.59,39.38,74.64,12.44,0,0.96,0,0.96,0,0.55,12.64,23.63,63.19,1.1,1.1,10.44,27.47,59.89,6.22,34.93,29.19,15.31,1.44,4.78,25.36,54.55,5.34,10.56,21.67,30.56,37.22,0.679073875010535,0.58233835838213,0.697613971458229,7.64055159814327,1.72442901436255,21.689335150699,14.5404852403504,8.95904172814787,5.01606565725275,2.82808814085459,2.21485094465175,0.851523830074968,4.29253451479564,8.02482094913001,7.93780965554779,47.6840304496228,12.4540799847424,41.567912986366,69.7213128127997,77.1700993274416,47.9978055528302,13.8241521445848,79.8714623117141,40.4186048330169,75.9291668447582,13.6086558999374,0.146156660281821,0.674197296161917,0.562044560614297,0.858450541432384,0.759546874824642,1.25565118517065,8.98733096577846,21.7380016234612,67.3408838333962,1.68732480601764,2.00512922272324,8.37659955007672,24.1105072700901,65.0275489386137,7.69724582769091,29.8505750024661,34.6601242095267,16.581212916021,1.94554479731481,4.5278952858838,22.9434337794931,61.0057214279895,4.24526032150444,8.95917937849922,18.318707507435,29.1910451960411,43.9374928423517,7500700
"Hong Kong","HKG",NA,NA,"NAT_TOTAL",2020-10-23,1,1,1,1,2,1,4,1,0,NA,0,NA,0,NA,4,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,5284,105,51.85,51.85,57.14,57.14,61.11,61.11,55.13,55.13,100,100,"HKG","Hong Kong",222,0,0,0,0,0,0,0,0,0.836095,0.029369,0.81982,0.025795,0.342414,0.037645,0.351351,0.03204,0.184974,0.030804,0.198198,0.026755,0.00325543832806253,0.00228241346675852,0.00450583450315611,0.00328786617100658,0.854910666606354,0.867817968470287,0.344704635743139,0.363025603399902,0.222887651047993,0.234296155052743,7496981,207,0.97,0.97,1.46,9.76,2.91,27.05,16.43,10.19,5.83,3.4,3.4,1.46,3.86,8.25,8.74,46.23,10.87,39.29,62.37,77.32,47.94,16.49,72.82,39.69,69.08,17.39,1.93,0.48,0.97,0,0.54,1.09,7.61,20.65,70.11,0.54,2.7,9.73,15.68,71.35,10.63,25.12,29.47,21.26,2.42,2.9,17.87,65.22,4.85,8.74,15.3,27.87,48.09,0.757278757326869,0.602903921679447,0.82766402976621,8.54808697495265,1.74853056464243,23.1636089056916,15.3693845510396,9.11008843733855,5.20296112910846,2.97997656587552,2.33733432179442,0.890421025026792,4.16077237096552,8.03073850101204,8.09872834016553,47.2648802276666,12.0882480860961,40.4117833983295,64.6250405106807,77.6561335056211,48.1349879231437,14.6561388033482,76.6081257337659,40.6890497032513,72.6599017571828,16.12574481929,0.736935663176616,0.636201017982634,0.715618888402108,0.736258997945515,0.692200475794205,1.2362431249814,8.69530657812274,21.661895035402,67.9336606836458,1.45519843636524,2.06280600978721,8.49091418010409,21.2003952392769,66.242276137688,8.75235118060212,28.3127695314955,33.2023859870665,18.8751276130064,2.00000603489683,4.16522365469638,21.7645022990059,62.2285181542297,4.38727020242528,8.92496042762571,17.9005210255211,28.9152198253514,44.8827750855787,7500700
