"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","cases_delta","deaths_delta","avgcases7days_delta","avgdeaths7days_delta","population","iso2","owid_iso_code","owid_continent","owid_location","owid_date","owid_total_cases","owid_new_cases","owid_new_cases_smoothed","owid_total_deaths","owid_new_deaths","owid_new_deaths_smoothed","owid_total_cases_per_million","owid_new_cases_per_million","owid_new_cases_smoothed_per_million","owid_total_deaths_per_million","owid_new_deaths_per_million","owid_new_deaths_smoothed_per_million","owid_reproduction_rate","owid_icu_patients","owid_icu_patients_per_million","owid_hosp_patients","owid_hosp_patients_per_million","owid_weekly_icu_admissions","owid_weekly_icu_admissions_per_million","owid_weekly_hosp_admissions","owid_weekly_hosp_admissions_per_million","owid_new_tests","owid_total_tests","owid_total_tests_per_thousand","owid_new_tests_per_thousand","owid_new_tests_smoothed","owid_new_tests_smoothed_per_thousand","owid_positive_rate","owid_tests_per_case","owid_tests_units","owid_total_vaccinations","owid_total_vaccinations_per_hundred","owid_stringency_index","owid_population","owid_population_density","owid_median_age","owid_aged_65_older","owid_aged_70_older","owid_gdp_per_capita","owid_extreme_poverty","owid_cardiovasc_death_rate","owid_diabetes_prevalence","owid_female_smokers","owid_male_smokers","owid_handwashing_facilities","owid_hospital_beds_per_thousand","owid_life_expectancy","owid_human_development_index","conf_date","conf_countrycode2","conf_population","conf_cases","conf_deaths","conf_cases_prev_week","conf_deaths_prev_week","conf_cases_infected","conf_cum_deaths","conf_cases_contagious","conf_cases_active","conf_p_cases_infected","conf_p_cases","conf_p_cases_contagious","conf_p_cases_active","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","gmob_country_region_code","gmob_country_region","gmob_sub_region_1","gmob_sub_region_2","gmob_metro_area","gmob_iso_3166_2_code","gmob_census_fips_code","gmob_date","gmob_retail_and_recreation_percent_change_from_baseline","gmob_grocery_and_pharmacy_percent_change_from_baseline","gmob_parks_percent_change_from_baseline","gmob_transit_stations_percent_change_from_baseline","gmob_workplaces_percent_change_from_baseline","gmob_residential_percent_change_from_baseline"
"Trinidad and Tobago","TTO",NA,NA,"NAT_TOTAL",2020-05-10,3,1,3,1,2,1,4,1,1,1,2,1,2,1,4,2,1,1,0,0,2,1,1,2,0,0,1,1,0,NA,NA,116,8,90.74,90.74,95.24,95.24,75,75,75,75,75,75,0,0,0,0,0,0,0,0,1394969,"TT","TTO","North America","Trinidad and Tobago","2020-05-10",116,0,0,8,0,0,82.887,0,0,5.716,0,0,0.02,NA,NA,NA,NA,NA,NA,NA,NA,35,1966,1.405,0.025,NA,NA,NA,NA,"people tested",NA,NA,90.74,1399491,266.886,36.2,10.014,5.819,28763.071,NA,228.467,10.97,NA,NA,89.443,3,73.51,0.784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/10","TT",1394969,0,0,116,8,601.402574790987,478.126364476001,756.463319820514,0,0,0,0.000431122537340247,0.000342750530281319,0.000542279663433749,0,0,0,"TT","Trinidad and Tobago",NA,NA,NA,NA,NA,"2020-05-10",-54,-15,-44,-76,-9,9
"Trinidad and Tobago","TTO",NA,NA,"NAT_TOTAL",2020-05-11,3,1,3,1,2,1,4,1,1,1,2,1,2,1,4,2,1,1,0,0,2,1,1,2,0,0,1,1,0,NA,NA,116,8,90.74,90.74,95.24,95.24,75,75,75,75,75,75,0,0,0,0,0,0,0,0,1394969,"TT","TTO","North America","Trinidad and Tobago","2020-05-11",116,0,0,8,0,0,82.887,0,0,5.716,0,0,0.02,NA,NA,NA,NA,NA,NA,NA,NA,5,1971,1.408,0.004,NA,NA,NA,NA,"people tested",NA,NA,90.74,1399491,266.886,36.2,10.014,5.819,28763.071,NA,228.467,10.97,NA,NA,89.443,3,73.51,0.784,"2020/05/11","TT",1394969,0,0,66,8,116,8,116,116,8.31559697742387e-05,0,8.31559697742387e-05,8.31559697742387e-05,"2020/05/11","TT",1394969,0,0,116,8,599.942237312534,476.965368699215,754.626460812397,0,0,0,0.000430075677174571,0.000341918256749229,0.000540962889363418,0,0,0,"TT","Trinidad and Tobago",NA,NA,NA,NA,NA,"2020-05-11",-46,-25,-37,-67,-51,22
"Trinidad and Tobago","TTO",NA,NA,"NAT_TOTAL",2020-05-12,3,1,3,1,2,1,4,1,1,1,2,1,2,1,4,2,1,1,0,0,2,1,1,2,0,0,1,1,0,NA,NA,116,8,90.74,90.74,95.24,95.24,75,75,75,75,75,75,0,0,0,0,0,0,0,0,1394969,"TT","TTO","North America","Trinidad and Tobago","2020-05-12",116,0,0,8,0,0,82.887,0,0,5.716,0,0,0.02,NA,NA,NA,NA,NA,NA,NA,NA,45,2016,1.441,0.032,40,0.029,0,NA,"people tested",NA,NA,90.74,1399491,266.886,36.2,10.014,5.819,28763.071,NA,228.467,10.97,NA,NA,89.443,3,73.51,0.784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/12","TT",1394969,0,0,116,8,598.602452253262,475.900214364297,752.94123647804,0,0,0,0.000429115236434116,0.000341154688286476,0.000539754816399533,0,0,0,"TT","Trinidad and Tobago",NA,NA,NA,NA,NA,"2020-05-12",-45,-21,-36,-67,-50,23
"Trinidad and Tobago","TTO",NA,NA,"NAT_TOTAL",2020-05-13,3,1,3,1,2,1,4,1,1,1,2,1,2,1,4,2,1,1,0,0,2,1,1,2,0,0,1,1,0,NA,NA,116,8,90.74,90.74,95.24,95.24,75,75,75,75,75,75,0,0,0,0,0,0,0,0,1394969,"TT","TTO","North America","Trinidad and Tobago","2020-05-13",116,0,0,8,0,0,82.887,0,0,5.716,0,0,0.01,NA,NA,NA,NA,NA,NA,NA,NA,55,2071,1.48,0.039,41,0.029,0,NA,"people tested",NA,NA,90.74,1399491,266.886,36.2,10.014,5.819,28763.071,NA,228.467,10.97,NA,NA,89.443,3,73.51,0.784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/13","TT",1394969,0,0,116,8,597.371210041457,474.84780956351,751.50891590807,0,0,0,0.000428232605915585,0.000340400259477816,0.000538728040485538,0,0,0,"TT","Trinidad and Tobago",NA,NA,NA,NA,NA,"2020-05-13",-47,-22,-33,-68,-50,23
"Trinidad and Tobago","TTO",NA,NA,"NAT_TOTAL",2020-05-14,3,1,3,1,2,1,4,1,1,1,2,1,2,1,4,2,1,1,0,0,2,1,1,2,0,0,1,1,0,NA,NA,116,8,90.74,90.74,95.24,95.24,75,75,75,75,75,75,0,0,0,0,0,0,0,0,1394969,"TT","TTO","North America","Trinidad and Tobago","2020-05-14",116,0,0,8,0,0,82.887,0,0,5.716,0,0,0.01,NA,NA,NA,NA,NA,NA,NA,NA,29,2100,1.501,0.021,40,0.029,0,NA,"people tested",NA,NA,90.74,1399491,266.886,36.2,10.014,5.819,28763.071,NA,228.467,10.97,NA,NA,89.443,3,73.51,0.784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/14","TT",1394969,0,0,116,8,596.237884750185,473.94693415633,750.083162462476,0,0,0,0.000427420168297779,0.000339754456304284,0.000537705972292199,0,0,0,"TT","Trinidad and Tobago",NA,NA,NA,NA,NA,"2020-05-14",-48,-22,-34,-69,-50,21
"Trinidad and Tobago","TTO",NA,NA,"NAT_TOTAL",2020-05-15,3,1,3,1,2,1,4,1,1,1,2,1,2,1,4,2,1,1,0,0,2,1,1,2,0,0,1,1,0,NA,NA,116,8,90.74,90.74,95.24,95.24,75,75,75,75,75,75,0,0,0,0,0,0,0,0,1394969,"TT","TTO","North America","Trinidad and Tobago","2020-05-15",116,0,0,8,0,0,82.887,0,0,5.716,0,0,0.01,NA,NA,NA,NA,NA,NA,NA,NA,65,2165,1.547,0.046,38,0.027,0,NA,"people tested",NA,NA,90.74,1399491,266.886,36.2,10.014,5.819,28763.071,NA,228.467,10.97,NA,NA,89.443,3,73.51,0.784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/15","TT",1394969,0,0,116,8,595.19306233644,473.116409306438,748.768747997447,0,0,0,0.000426671175012807,0.00033915908475847,0.000536763718761813,0,0,0,"TT","Trinidad and Tobago",NA,NA,NA,NA,NA,"2020-05-15",-46,-15,-33,-68,-46,24
"Trinidad and Tobago","TTO",NA,NA,"NAT_TOTAL",2020-05-16,3,1,3,1,2,1,4,1,1,1,2,1,2,1,4,2,1,1,0,0,2,1,1,2,0,0,1,1,0,NA,NA,116,8,90.74,90.74,95.24,95.24,75,75,75,75,75,75,0,0,0,0,0,0,0,0,1394969,"TT","TTO","North America","Trinidad and Tobago","2020-05-16",116,0,0,8,0,0,82.887,0,0,5.716,0,0,0.01,NA,NA,NA,NA,NA,NA,NA,NA,70,2235,1.597,0.05,43,0.031,0,NA,"people tested",NA,NA,90.74,1399491,266.886,36.2,10.014,5.819,28763.071,NA,228.467,10.97,NA,NA,89.443,3,73.51,0.784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/16","TT",1394969,0,0,116,8,594.228388474636,472.3495941963,747.555162548562,0,0,0,0.000425979637163719,0.000338609384291909,0.000535893745702279,0,0,0,"TT","Trinidad and Tobago",NA,NA,NA,NA,NA,"2020-05-16",-49,-20,-40,-68,-30,16
"Trinidad and Tobago","TTO",NA,NA,"NAT_TOTAL",2020-05-17,3,1,3,1,2,1,4,1,1,1,2,1,2,1,4,2,1,1,0,0,2,1,1,2,0,0,1,1,0,NA,NA,116,8,90.74,90.74,95.24,95.24,75,75,75,75,75,75,0,0,0,0,0,0,0,0,1394969,"TT","TTO","North America","Trinidad and Tobago","2020-05-17",116,0,0,8,0,0,82.887,0,0,5.716,0,0,0.01,NA,NA,NA,NA,NA,NA,NA,NA,23,2258,1.613,0.016,42,0.03,0,NA,"people tested",NA,NA,90.74,1399491,266.886,36.2,10.014,5.819,28763.071,NA,228.467,10.97,NA,NA,89.443,3,73.51,0.784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/17","TT",1394969,0,0,116,8,593.336435275881,471.640584428936,746.433061633471,0,0,0,0.000425340229980653,0.000338101122267904,0.000535089354411081,0,0,0,"TT","Trinidad and Tobago",NA,NA,NA,NA,NA,"2020-05-17",-50,-22,-43,-74,-16,11
"Trinidad and Tobago","TTO",NA,NA,"NAT_TOTAL",2020-05-18,3,1,3,1,2,1,4,1,1,1,2,1,2,1,4,2,1,1,0,0,2,1,1,2,0,0,1,1,0,NA,NA,116,8,90.74,90.74,95.24,95.24,75,75,75,75,75,75,0,0,0,0,0,0,0,0,1394969,"TT","TTO","North America","Trinidad and Tobago","2020-05-18",116,0,0,8,0,0,82.887,0,0,5.716,0,0,0.01,NA,NA,NA,NA,NA,NA,NA,NA,12,2270,1.622,0.009,43,0.031,0,NA,"people tested",NA,NA,90.74,1399491,266.886,36.2,10.014,5.819,28763.071,NA,228.467,10.97,NA,NA,89.443,3,73.51,0.784,"2020/05/18","TT",1394969,0,0,38,5,116,8,116,116,8.31559697742387e-05,0,8.31559697742387e-05,8.31559697742387e-05,"2020/05/18","TT",1394969,0,0,116,8,592.510585309969,470.98411983749,745.394120348466,0,0,0,0.000424748209680623,0.00033763052787373,0.000534344577082692,0,0,0,"TT","Trinidad and Tobago",NA,NA,NA,NA,NA,"2020-05-18",-40,-17,-28,-66,-47,20
"Trinidad and Tobago","TTO",NA,NA,"NAT_TOTAL",2020-05-19,3,1,3,1,2,1,4,1,1,1,2,1,2,1,4,2,1,1,0,0,2,1,1,2,0,0,1,1,0,NA,NA,116,8,90.74,90.74,95.24,95.24,75,75,75,75,75,75,0,0,0,0,0,0,0,0,1394969,"TT","TTO","North America","Trinidad and Tobago","2020-05-19",116,0,0,8,0,0,82.887,0,0,5.716,0,0,0.01,NA,NA,NA,NA,NA,NA,NA,NA,38,2308,1.649,0.027,42,0.03,0,NA,"people tested",NA,NA,90.74,1399491,266.886,36.2,10.014,5.819,28763.071,NA,228.467,10.97,NA,NA,89.443,3,73.51,0.784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/19","TT",1394969,0,0,116,8,591.744931037715,470.303942220566,744.544180845093,0,0,0,0.000424199341374407,0.00033714293451723,0.000533735287913275,0,0,0,"TT","Trinidad and Tobago",NA,NA,NA,NA,NA,"2020-05-19",-42,-16,-31,-66,-47,21
"Trinidad and Tobago","TTO",NA,NA,"NAT_TOTAL",2020-05-20,3,1,3,1,2,1,4,1,1,1,2,1,2,1,4,2,1,1,0,0,2,1,1,2,0,0,1,1,0,NA,NA,116,8,90.74,90.74,95.24,95.24,75,75,75,75,75,75,0,0,0,0,0,0,0,0,1394969,"TT","TTO","North America","Trinidad and Tobago","2020-05-20",116,0,0,8,0,0,82.887,0,0,5.716,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,54,2362,1.688,0.039,42,0.03,0,NA,"people tested",NA,NA,90.74,1399491,266.886,36.2,10.014,5.819,28763.071,NA,228.467,10.97,NA,NA,89.443,3,73.51,0.784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/20","TT",1394969,0,0,116,8,591.034187741783,469.739061380105,743.649910768065,0,0,0,0.000423689836649978,0.000336737993016408,0.000533094219848659,0,0,0,"TT","Trinidad and Tobago",NA,NA,NA,NA,NA,"2020-05-20",-43,-16,-32,-61,-46,22
"Trinidad and Tobago","TTO",NA,NA,"NAT_TOTAL",2020-05-21,3,1,2,1,2,1,4,1,1,1,2,1,2,1,4,2,1,1,0,0,2,1,1,2,0,0,1,1,0,NA,NA,116,8,87.04,87.04,91.67,91.67,72.78,72.78,72.44,72.44,75,75,0,0,0,0,0,0,0,0,1394969,"TT","TTO","North America","Trinidad and Tobago","2020-05-21",116,0,0,8,0,0,82.887,0,0,5.716,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,18,2380,1.701,0.013,40,0.029,0,NA,"people tested",NA,NA,87.04,1399491,266.886,36.2,10.014,5.819,28763.071,NA,228.467,10.97,NA,NA,89.443,3,73.51,0.784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/21","TT",1394969,0,0,116,8,590.373618164263,469.214057345218,742.818770171519,0,0,0,0.000423216299548064,0.000336361637674542,0.000532498406897586,0,0,0,"TT","Trinidad and Tobago",NA,NA,NA,NA,NA,"2020-05-21",-43,-16,-31,-65,-46,22
"Trinidad and Tobago","TTO",NA,NA,"NAT_TOTAL",2020-05-22,3,1,2,1,2,1,4,1,1,1,2,1,2,1,4,2,1,1,0,0,2,1,1,2,0,0,1,1,0,NA,NA,116,8,87.04,87.04,91.67,91.67,72.78,72.78,72.44,72.44,75,75,0,0,0,0,0,0,0,0,1394969,"TT","TTO","North America","Trinidad and Tobago","2020-05-22",116,0,0,8,0,0,82.887,0,0,5.716,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,39,2419,1.728,0.028,36,0.026,0,NA,"people tested",NA,NA,87.04,1399491,266.886,36.2,10.014,5.819,28763.071,NA,228.467,10.97,NA,NA,89.443,3,73.51,0.784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/22","TT",1394969,0,0,116,8,589.75896723786,468.72554829577,742.045405252782,0,0,0,0.000422775679773429,0.000336011444193936,0.000531944011123389,0,0,0,"TT","Trinidad and Tobago",NA,NA,NA,NA,NA,"2020-05-22",-41,-9,-28,-64,-42,21
"Trinidad and Tobago","TTO",NA,NA,"NAT_TOTAL",2020-05-23,3,1,2,1,2,1,4,1,1,1,2,1,2,1,4,2,1,1,0,0,2,1,1,2,0,0,1,1,0,NA,NA,116,8,87.04,87.04,91.67,91.67,72.78,72.78,72.44,72.44,75,75,0,0,0,0,0,0,0,0,1394969,"TT","TTO","North America","Trinidad and Tobago","2020-05-23",116,0,0,8,0,0,82.887,0,0,5.716,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,64,2483,1.774,0.046,35,0.025,0,NA,"people tested",NA,NA,87.04,1399491,266.886,36.2,10.014,5.819,28763.071,NA,228.467,10.97,NA,NA,89.443,3,73.51,0.784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/23","TT",1394969,0,0,116,8,589.186405491983,468.270490665148,741.324997702659,0,0,0,0.00042236523212486,0.000335685230757922,0.000531427578464223,0,0,0,"TT","Trinidad and Tobago",NA,NA,NA,NA,NA,"2020-05-23",-41,-10,-31,-64,-22,14
"Trinidad and Tobago","TTO",NA,NA,"NAT_TOTAL",2020-05-24,3,1,2,1,2,1,4,1,1,1,2,1,2,1,4,2,1,1,0,0,2,1,1,2,0,0,1,1,0,NA,NA,116,8,87.04,87.04,91.67,91.67,72.78,72.78,72.44,72.44,75,75,0,0,0,0,0,0,0,0,1394969,"TT","TTO","North America","Trinidad and Tobago","2020-05-24",116,0,0,8,0,0,82.887,0,0,5.716,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,2489,1.779,0.004,33,0.024,0,NA,"people tested",NA,NA,87.04,1399491,266.886,36.2,10.014,5.819,28763.071,NA,228.467,10.97,NA,NA,89.443,3,73.51,0.784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/24","TT",1394969,0,0,116,8,588.652479903527,467.846140077703,740.653202864987,0,0,0,0.000421982481261968,0.000335381030028412,0.000530945994402017,0,0,0,"TT","Trinidad and Tobago",NA,NA,NA,NA,NA,"2020-05-24",-45,-16,-34,-72,-11,9
"Trinidad and Tobago","TTO",NA,NA,"NAT_TOTAL",2020-05-25,3,1,2,1,2,1,4,1,1,1,2,1,2,1,4,2,1,1,0,0,2,1,1,2,0,0,1,1,0,NA,NA,116,8,87.04,87.04,91.67,91.67,72.78,72.78,72.44,72.44,75,75,0,0,0,0,0,0,0,0,1394969,"TT","TTO","North America","Trinidad and Tobago","2020-05-25",116,0,0,8,0,0,82.887,0,0,5.716,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,24,2513,1.796,0.017,35,0.025,0,NA,"people tested",NA,NA,87.04,1399491,266.886,36.2,10.014,5.819,28763.071,NA,228.467,10.97,NA,NA,89.443,3,73.51,0.784,"2020/05/25","TT",1394969,0,0,12,1,116,8,116,116,8.31559697742387e-05,0,8.31559697742387e-05,8.31559697742387e-05,"2020/05/25","TT",1394969,0,0,116,8,588.154071134834,467.450017362562,740.026095932678,0,0,0,0.000421625191050721,0.000335097064782488,0.000530496445392462,0,0,0,"TT","Trinidad and Tobago",NA,NA,NA,NA,NA,"2020-05-25",-62,-41,-23,-82,-75,27
"Trinidad and Tobago","TTO",NA,NA,"NAT_TOTAL",2020-05-26,3,1,2,1,2,1,4,1,1,1,2,1,2,1,4,2,1,1,0,0,2,1,1,2,0,0,1,1,0,NA,NA,116,8,87.04,87.04,91.67,91.67,72.78,72.78,72.44,72.44,75,75,0,0,0,0,0,0,0,0,1394969,"TT","TTO","North America","Trinidad and Tobago","2020-05-26",116,0,0,8,0,0,82.887,0,0,5.716,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,57,2570,1.836,0.041,37,0.026,0,NA,"people tested",NA,NA,87.04,1399491,266.886,36.2,10.014,5.819,28763.071,NA,228.467,10.97,NA,NA,89.443,3,73.51,0.784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/26","TT",1394969,0,0,116,8,587.688356254528,467.079878925086,739.440125042388,0,0,0,0.000421291337839427,0.000334831726672841,0.00053007638524038,0,0,0,"TT","Trinidad and Tobago",NA,NA,NA,NA,NA,"2020-05-26",-36,-10,-26,-61,-41,18
"Trinidad and Tobago","TTO",NA,NA,"NAT_TOTAL",2020-05-27,3,1,2,1,2,1,4,1,1,1,2,1,2,1,4,2,1,1,0,0,2,1,1,2,0,0,1,1,0,NA,NA,116,8,87.04,87.04,91.67,91.67,72.78,72.78,72.44,72.44,75,75,0,0,0,0,0,0,0,0,1394969,"TT","TTO","North America","Trinidad and Tobago","2020-05-27",116,0,0,8,0,0,82.887,0,0,5.716,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,59,2629,1.879,0.042,38,0.027,0,NA,"people tested",NA,NA,87.04,1399491,266.886,36.2,10.014,5.819,28763.071,NA,228.467,10.97,NA,NA,89.443,3,73.51,0.784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/27","TT",1394969,0,0,116,8,587.252776170116,466.663917434106,739.002546020079,0,0,0,0.000420979087112414,0.000334533539766193,0.000529762701551131,0,0,0,"TT","Trinidad and Tobago",NA,NA,NA,NA,NA,"2020-05-27",-35,-9,-25,-61,-41,19
"Trinidad and Tobago","TTO",NA,NA,"NAT_TOTAL",2020-05-28,3,1,2,1,2,1,4,1,1,1,2,1,2,1,4,2,1,1,0,0,2,1,1,2,0,0,1,1,0,NA,NA,116,8,87.04,87.04,91.67,91.67,72.78,72.78,72.44,72.44,75,75,0,0,0,0,0,0,0,0,1394969,"TT","TTO","North America","Trinidad and Tobago","2020-05-28",116,0,0,8,0,0,82.887,0,0,5.716,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,43,2672,1.909,0.031,42,0.03,0,NA,"people tested",NA,NA,87.04,1399491,266.886,36.2,10.014,5.819,28763.071,NA,228.467,10.97,NA,NA,89.443,3,73.51,0.784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/28","TT",1394969,0,0,116,8,586.84500711576,466.339881325576,738.48940690591,0,0,0,0.000420686773050699,0.000334301250655445,0.000529394851717788,0,0,0,"TT","Trinidad and Tobago",NA,NA,NA,NA,NA,"2020-05-28",-35,-7,-25,-60,-41,19
"Trinidad and Tobago","TTO",NA,NA,"NAT_TOTAL",2020-05-29,3,1,2,1,2,1,4,1,1,1,2,1,2,1,4,2,1,1,0,0,2,1,1,2,0,0,1,1,0,NA,NA,116,8,87.04,87.04,91.67,91.67,72.78,72.78,72.44,72.44,75,75,0,0,0,0,0,0,0,0,1394969,"TT","TTO","North America","Trinidad and Tobago","2020-05-29",116,0,0,8,0,0,82.887,0,0,5.716,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,3,2675,1.911,0.002,37,0.026,0,NA,"people tested",NA,NA,87.04,1399491,266.886,36.2,10.014,5.819,28763.071,NA,228.467,10.97,NA,NA,89.443,3,73.51,0.784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/29","TT",1394969,0,0,116,8,586.462935636253,466.036265948004,738.008605779759,0,0,0,0.000420412880598961,0.000334083600386821,0.000529050183753015,0,0,0,"TT","Trinidad and Tobago",NA,NA,NA,NA,NA,"2020-05-29",-33,-1,-21,-60,-39,20
"Trinidad and Tobago","TTO",NA,NA,"NAT_TOTAL",2020-05-30,3,1,2,1,2,1,4,1,1,1,2,1,2,1,4,2,1,1,0,0,2,1,1,2,0,0,1,1,0,NA,NA,117,8,87.04,87.04,91.67,91.67,72.78,72.78,72.44,72.44,75,75,1,0,0.142857142857143,0,1,0,0.142857142857143,0,1394969,"TT","TTO","North America","Trinidad and Tobago","2020-05-30",117,1,0.143,8,0,0,83.602,0.715,0.102,5.716,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,16,2691,1.923,0.011,30,0.021,0.005,209.8,"people tested",NA,NA,87.04,1399491,266.886,36.2,10.014,5.819,28763.071,NA,228.467,10.97,NA,NA,89.443,3,73.51,0.784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/30","TT",1394969,1,0,117,8,591.157262768633,469.766640972539,743.915976240066,0,0,0,0.000423778064436294,0.000336757763772914,0.000533284952024071,0,0,0,"TT","Trinidad and Tobago",NA,NA,NA,NA,NA,"2020-05-30",-48,-18,-29,-65,-29,15
"Trinidad and Tobago","TTO",NA,NA,"NAT_TOTAL",2020-05-31,3,1,2,1,2,1,4,1,1,1,2,1,2,1,4,2,1,1,0,0,2,1,1,2,0,0,1,1,0,NA,NA,117,8,87.04,87.04,91.67,91.67,72.78,72.78,72.44,72.44,75,75,0,0,0.142857142857143,0,-1,0,0,0,1394969,"TT","TTO","North America","Trinidad and Tobago","2020-05-31",117,0,0.143,8,0,0,83.602,0,0.102,5.716,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,18,2709,1.936,0.013,31,0.022,0.005,216.8,"people tested",NA,NA,87.04,1399491,266.886,36.2,10.014,5.819,28763.071,NA,228.467,10.97,NA,NA,89.443,3,73.51,0.784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/31","TT",1394969,0,0,117,8,590.738412290406,469.433798944505,743.388892193175,0,0,0,0.000423477806525024,0.000336519162034787,0.000532907105601038,0,0,0,"TT","Trinidad and Tobago",NA,NA,NA,NA,NA,"2020-05-31",-41,-14,-40,-70,-9,10
"Trinidad and Tobago","TTO",NA,NA,"NAT_TOTAL",2020-06-01,3,1,2,1,2,1,4,1,1,1,2,1,2,1,4,2,1,1,0,0,2,1,1,2,0,0,1,1,0,NA,NA,117,8,87.04,87.04,91.67,91.67,72.78,72.78,72.44,72.44,75,75,0,0,0.142857142857143,0,0,0,0,0,1394969,"TT","TTO","North America","Trinidad and Tobago","2020-06-01",117,0,0.143,8,0,0,83.602,0,0.102,5.716,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,2715,1.94,0.004,29,0.021,0.005,202.8,"people tested",NA,NA,87.04,1399491,266.886,36.2,10.014,5.819,28763.071,NA,228.467,10.97,NA,NA,89.443,3,73.51,0.784,"2020/06/01","TT",1394969,1,0,4,0,117,8,117,117,8.38728315826373e-05,7.1686180839861e-07,8.38728315826373e-05,8.38728315826373e-05,"2020/06/01","TT",1394969,0,0,117,8,590.177142482036,468.98778254724,742.682586775439,0,0,0,0.000423075453635196,0.000336199429913669,0.000532400782221998,0,0,0,"TT","Trinidad and Tobago",NA,NA,NA,NA,NA,"2020-06-01",-20,2,-16,-51,-33,15
