"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","W_date","W_country","W_region","W_population","W_p_cases","W_p_cases_recent","W_p_cases_fatalities","W_p_cases_stillsick"
"United States","USA","Vermont","US_VT","STATE_TOTAL",2020-04-11,3,1,3,1,2,1,4,1,0,NA,2,1,2,1,3,2,0,1,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,711,25,82.41,82.41,82.14,82.14,65,65,65.38,65.38,62.5,62.5,32,1,35.7142857142857,0.714285714285714,"2020/04/11","US",329064917,32,1,711,25,3832.04586915198,3557.08955551058,4128.25578724485,0,0,696.616479761588,1.16452580362798e-05,1.08096894313124e-05,1.25454145184516e-05,0,0,2.11695760858514e-06,"2020-04-11","US","USVT",623989,0,0,0,0
"United States","USA","Vermont","US_VT","STATE_TOTAL",2020-04-12,3,1,3,1,2,1,4,1,0,NA,2,1,2,1,3,2,0,1,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,727,27,82.41,82.41,82.14,82.14,65,65,65.38,65.38,62.5,62.5,16,2,30.7142857142857,0.714285714285714,"2020/04/12","US",329064917,16,2,727,27,3886.00678269306,3626.45360185213,4164.13674986051,0,0,298.178672998977,1.18092406146507e-05,1.10204808063818e-05,1.26544536799118e-05,0,0,9.06139359119151e-07,"2020-04-12","US","USVT",623989,0,0,0,0
"United States","USA","Vermont","US_VT","STATE_TOTAL",2020-04-13,3,1,3,1,2,1,4,1,0,NA,2,1,2,1,3,2,0,1,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,748,28,82.41,82.41,82.14,82.14,65,65,65.38,65.38,62.5,62.5,21,1,29.2857142857143,0.714285714285714,"2020/04/13","US",329064917,21,1,748,28,3831.25521261505,3583.18647989881,4096.4980713492,0,0,46.5172449251786,1.16428552990201e-05,1.08889957415266e-05,1.2448905549385e-05,0,0,1.41361909222242e-07,"2020-04-13","US","USVT",623989,0,0,0,0
"United States","USA","Vermont","US_VT","STATE_TOTAL",2020-04-14,3,1,3,1,2,1,4,1,0,NA,2,1,2,1,3,2,0,1,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,752,29,82.41,82.41,82.14,82.14,65,65,65.38,65.38,62.5,62.5,4,1,25.2857142857143,0.857142857142857,"2020/04/14","US",329064917,4,1,752,29,3711.26754597504,3478.14363571433,3960.01667567097,0,0,46.5172449251786,1.12782230929074e-05,1.05697795663654e-05,1.20341503183427e-05,0,0,1.41361909222242e-07,"2020-04-14","US","USVT",623989,0,0,0,0
"United States","USA","Vermont","US_VT","STATE_TOTAL",2020-04-15,3,1,3,1,2,1,4,1,0,NA,2,1,2,1,3,2,0,1,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,759,29,82.41,82.41,82.14,82.14,65,65,65.38,65.38,62.5,62.5,7,0,22,0.857142857142857,"2020/04/15","US",329064917,7,0,759,29,3509.11704791814,3287.72699968305,3745.41513245376,0,0,0,1.06639051039225e-05,9.99111977556408e-06,1.13819946732692e-05,0,0,0,"2020-04-15","US","USVT",623989,0,0,0,0
"United States","USA","Vermont","US_VT","STATE_TOTAL",2020-04-16,3,1,3,1,2,1,4,1,0,NA,2,1,2,1,3,2,0,1,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,774,33,82.41,82.41,82.14,82.14,65,65,65.38,65.38,62.5,62.5,15,4,20.8571428571429,1.42857142857143,"2020/04/16","US",329064917,15,4,774,33,3842.20689715875,3628.53821461138,4068.45759020216,0,0,0,1.16761365270633e-05,1.1026815765387e-05,1.23636929372272e-05,0,0,0,"2020-04-16","US","USVT",623989,0,0,0,0
"United States","USA","Vermont","US_VT","STATE_TOTAL",2020-04-17,3,1,3,1,2,1,4,1,0,NA,2,1,2,1,3,2,0,1,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,779,35,82.41,82.41,82.14,82.14,65,65,65.38,65.38,62.5,62.5,5,2,14.2857142857143,1.57142857142857,"2020/04/17","US",329064917,5,2,779,35,3894.76396881618,3689.93728953018,4110.96048050187,0,0,0,1.18358529506085e-05,1.12134022768832e-05,1.2492855567772e-05,0,0,0,"2020-04-17","US","USVT",623989,0,0,0,0
"United States","USA","Vermont","US_VT","STATE_TOTAL",2020-04-18,3,1,3,1,2,1,4,1,0,NA,2,1,2,1,3,2,0,1,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,803,38,82.41,82.41,82.14,82.14,65,65,65.38,65.38,62.5,62.5,24,3,13.1428571428571,1.85714285714286,"2020/04/18","US",329064917,24,3,803,38,4161.93245147314,3959.83439889968,4374.34498155741,0,0,0,1.26477550065695e-05,1.20335963949013e-05,1.32932584288753e-05,0,0,0,"2020-04-18","US","USVT",623989,0,0,0,0
"United States","USA","Vermont","US_VT","STATE_TOTAL",2020-04-19,3,1,3,1,2,1,4,1,0,NA,2,1,2,1,3,2,0,1,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,813,38,82.41,82.41,82.14,82.14,65,65,65.38,65.38,62.5,62.5,10,0,12.2857142857143,1.57142857142857,"2020/04/19","US",329064917,10,0,813,38,4041.33067420103,3844.49970140124,4248.23901333257,0,0,0,1.2281256571028e-05,1.16831041620922e-05,1.29100332301075e-05,0,0,0,"2020-04-19","US","USVT",623989,0,0,0,0
"United States","USA","Vermont","US_VT","STATE_TOTAL",2020-04-20,3,1,2,1,2,1,4,1,0,NA,2,1,2,1,3,2,0,1,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,816,38,78.7,78.7,78.57,78.57,62.78,62.78,62.82,62.82,62.5,62.5,3,0,9.71428571428571,1.42857142857143,"2020/04/20","US",329064917,3,0,816,38,3903.23222843258,3712.62555590541,4103.62467199021,0,0,0,1.18615872637452e-05,1.12823499683663e-05,1.24705626762096e-05,0,0,0,"2020-04-20","US","USVT",623989,0,0,0,0
"United States","USA","Vermont","US_VT","STATE_TOTAL",2020-04-21,3,1,2,1,2,1,4,1,0,NA,2,1,2,1,3,2,0,1,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,818,40,78.7,78.7,78.57,78.57,62.78,62.78,62.82,62.82,62.5,62.5,2,2,9.42857142857143,1.57142857142857,"2020/04/21","US",329064917,2,2,818,40,3976.11264194407,3791.28008730562,4169.95615659273,0,0,0,1.20830645764163e-05,1.15213743290222e-05,1.26721383567994e-05,0,0,0,"2020-04-21","US","USVT",623989,0,0,0,0
"United States","USA","Vermont","US_VT","STATE_TOTAL",2020-04-22,3,1,2,1,2,1,4,1,0,NA,2,1,2,1,3,2,0,1,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,823,40,78.7,78.7,78.57,78.57,62.78,62.78,62.82,62.82,62.5,62.5,5,0,9.14285714285714,1.57142857142857,"2020/04/22","US",329064917,5,0,823,40,3874.81780738787,3694.29954813346,4064.15691116224,0,0,0,1.17752382803782e-05,1.12266588058473e-05,1.23506235432635e-05,0,0,0,"2020-04-22","US","USVT",623989,0,0,0,0
"United States","USA","Vermont","US_VT","STATE_TOTAL",2020-04-23,3,1,2,1,2,1,4,1,0,NA,2,1,2,1,3,2,0,1,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,825,43,78.7,78.7,78.57,78.57,62.78,62.78,62.82,62.82,62.5,62.5,2,3,7.28571428571429,1.42857142857143,"2020/04/23","US",329064917,2,3,825,43,4057.44175564045,3881.31207205988,4241.56401102721,0,0,0,1.23302167627929e-05,1.17949737925416e-05,1.28897484718105e-05,0,0,0,"2020-04-23","US","USVT",623989,0,0,0,0
"United States","USA","Vermont","US_VT","STATE_TOTAL",2020-04-24,3,1,2,1,2,1,4,1,0,NA,2,1,2,1,3,2,0,1,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,827,44,78.7,78.7,78.57,78.57,62.78,62.78,62.82,62.82,62.5,62.5,2,1,6.85714285714286,1.28571428571429,"2020/04/24","US",329064917,2,1,827,44,4055.88225728483,3883.54607528159,4235.86602709873,0,0,0,1.23254775813273e-05,1.18017627363223e-05,1.28724327883872e-05,0,0,0,"2020-04-24","US","USVT",623989,0,0,0,0
"United States","USA","Vermont","US_VT","STATE_TOTAL",2020-04-25,3,1,2,1,2,1,4,1,0,NA,2,1,2,1,3,2,0,1,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,843,46,78.7,78.7,78.57,78.57,62.78,62.78,62.82,62.82,62.5,62.5,16,2,5.71428571428571,1.14285714285714,"2020/04/25","US",329064917,16,2,843,46,4223.39216552058,4051.50256136035,4402.57438163671,0,0,0,1.28345257951658e-05,1.23121680618428e-05,1.33790451494308e-05,0,0,0,"2020-04-25","US","USVT",623989,0,0,0,0
"United States","USA","Vermont","US_VT","STATE_TOTAL",2020-04-26,3,1,2,1,2,1,4,1,0,NA,2,1,2,1,3,2,0,1,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,851,46,78.7,78.7,78.57,78.57,62.78,62.78,62.82,62.82,62.5,62.5,8,0,5.42857142857143,1.14285714285714,"2020/04/26","US",329064917,8,0,851,46,4174.54471866627,4004.38282184156,4351.93746039748,0,0,0,1.26860826025591e-05,1.21689752233343e-05,1.32251638979718e-05,0,0,0,"2020-04-26","US","USVT",623989,0,0,0,0
"United States","USA","Vermont","US_VT","STATE_TOTAL",2020-04-27,3,1,2,1,2,1,4,1,0,NA,2,1,2,1,3,2,0,1,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,855,47,78.7,78.7,78.57,78.57,62.78,62.78,62.82,62.82,62.5,62.5,4,1,5.57142857142857,1.28571428571429,"2020/04/27","US",329064917,4,1,855,47,4201.61305640743,4033.78513371113,4376.42355519614,0,0,0,1.27683409544611e-05,1.225832632201e-05,1.32995750355123e-05,0,0,0,"2020-04-27","US","USVT",623989,0,0,0,0
"United States","USA","Vermont","US_VT","STATE_TOTAL",2020-04-28,3,1,2,1,2,1,4,1,0,NA,2,1,2,1,3,2,0,1,NA,NA,2,1,1,1,NA,NA,1,1,NA,NA,NA,862,47,78.7,78.7,78.57,78.57,62.78,62.78,62.82,62.82,62.5,62.5,7,0,6.28571428571429,1,"2020/04/28","US",329064917,7,0,862,47,4158.20602515096,3991.90404015121,4331.43612012947,0,0,0,1.26364307172586e-05,1.21310532783147e-05,1.31628620869647e-05,0,0,0,"2020-04-28","US","USVT",623989,0,0,0,0
"United States","USA","Vermont","US_VT","STATE_TOTAL",2020-04-29,3,1,2,1,2,1,4,1,0,NA,2,1,2,1,3,2,0,1,NA,NA,2,1,1,2,NA,NA,1,1,NA,NA,NA,862,47,78.7,78.7,78.57,78.57,66.11,66.11,66.67,66.67,62.5,62.5,0,0,5.57142857142857,1,"2020/04/29","US",329064917,0,0,862,47,4086.62885490878,3923.0074771028,4257.07457741239,0,0,0,1.24189138488707e-05,1.19216825447934e-05,1.29368837499392e-05,0,0,0,"2020-04-29","US","USVT",623989,0,0,0,0
"United States","USA","Vermont","US_VT","STATE_TOTAL",2020-04-30,3,1,2,1,2,1,4,1,0,NA,2,1,2,1,3,2,0,1,NA,NA,2,1,1,2,NA,NA,1,1,NA,NA,NA,866,49,78.7,78.7,78.57,78.57,66.11,66.11,66.67,66.67,62.5,62.5,4,2,5.85714285714286,0.857142857142857,"2020/04/30","US",329064917,4,2,866,49,4211.61177358019,4049.69211209933,4380.00550174274,0,0,0,1.27987261965705e-05,1.23066662621447e-05,1.33104602632032e-05,0,0,0,"2020-04-30","US","USVT",623989,0,0,0,0
"United States","USA","Vermont","US_VT","STATE_TOTAL",2020-05-01,3,1,2,1,2,1,4,1,0,NA,2,1,2,1,3,2,0,1,NA,NA,2,1,1,2,NA,NA,2,1,NA,NA,NA,879,50,78.7,78.7,78.57,78.57,67.78,67.78,68.59,68.59,62.5,62.5,13,1,7.42857142857143,0.857142857142857,"2020/05/01","US",329064917,13,1,879,50,4297.47978347063,4135.40114037284,4465.91076958346,0,0,0,1.30596716983677e-05,1.25671286324723e-05,1.3571518988709e-05,0,0,0,"2020-05-01","US","USVT",623989,0,0,0,0
"United States","USA","Vermont","US_VT","STATE_TOTAL",2020-05-02,3,1,2,1,2,1,4,1,0,NA,2,1,2,1,3,2,0,1,NA,NA,2,1,1,2,NA,NA,2,1,NA,NA,NA,886,51,78.7,78.7,78.57,78.57,67.78,67.78,68.59,68.59,62.5,62.5,7,1,6.14285714285714,0.714285714285714,"2020/05/02","US",329064917,7,1,886,51,4357.05354581151,4195.78963071521,4524.5155910814,0,0,0,1.32407112418232e-05,1.27506440642994e-05,1.37496140042221e-05,0,0,0,"2020-05-02","US","USVT",623989,0,0,0,0
"United States","USA","Vermont","US_VT","STATE_TOTAL",2020-05-03,3,1,2,1,2,1,4,1,0,NA,2,1,2,1,3,2,0,1,NA,NA,2,1,1,2,NA,NA,2,1,NA,NA,NA,897,53,78.7,78.7,78.57,78.57,67.78,67.78,68.59,68.59,62.5,62.5,11,2,6.57142857142857,1,"2020/05/03","US",329064917,11,2,897,53,4523.09465060473,4361.85737330017,4690.29210894403,0,0,0,1.37452958882418e-05,1.32553096606776e-05,1.42533945936997e-05,0,0,0,"2020-05-03","US","USVT",623989,0,0,0,0
"United States","USA","Vermont","US_VT","STATE_TOTAL",2020-05-04,3,1,2,1,2,1,4,1,0,NA,2,1,2,1,3,2,0,1,NA,NA,2,1,1,2,NA,NA,2,1,NA,NA,NA,902,52,78.7,78.7,78.57,78.57,67.78,67.78,68.59,68.59,62.5,62.5,5,-1,6.71428571428571,0.714285714285714,"2020/05/04","US",329064917,5,-1,902,52,4404.8101446442,4244.62814430792,4571.03702626557,0,0,0,1.33858394410493e-05,1.28990601094918e-05,1.38909886472813e-05,0,0,0,"2020-05-04","US","USVT",623989,0,0,0,0
"United States","USA","Vermont","US_VT","STATE_TOTAL",2020-05-05,3,1,2,1,2,1,4,1,0,NA,2,1,2,1,3,2,0,1,NA,NA,2,1,1,2,NA,NA,2,1,NA,NA,NA,907,52,78.7,78.7,78.57,78.57,67.78,67.78,68.59,68.59,62.5,62.5,5,0,6.42857142857143,0.714285714285714,"2020/05/05","US",329064917,5,0,907,52,4373.39914903681,4214.23611941431,4538.57343889266,0,0,0,1.32903841251385e-05,1.28067013580008e-05,1.37923345954642e-05,0,0,0,"2020-05-05","US","USVT",623989,0,0,0,0
"United States","USA","Vermont","US_VT","STATE_TOTAL",2020-05-06,3,1,2,1,2,1,4,1,0,NA,1,1,2,1,3,2,0,1,NA,NA,2,1,1,2,NA,NA,2,1,NA,NA,NA,908,52,75,75,78.57,78.57,65.56,65.56,66.03,66.03,62.5,62.5,1,0,6.57142857142857,0.714285714285714,"2020/05/06","US",329064917,1,0,908,52,4324.96678884046,4167.43415716056,4488.45429085739,0,0,0,1.31432023452092e-05,1.26644742172881e-05,1.364002681227e-05,0,0,0,"2020-05-06","US","USVT",623989,0,0,0,0
"United States","USA","Vermont","US_VT","STATE_TOTAL",2020-05-07,3,1,2,1,2,1,4,1,0,NA,1,1,2,1,3,2,0,1,NA,NA,2,1,1,2,NA,NA,2,1,NA,NA,NA,916,53,75,75,78.57,78.57,65.56,65.56,66.03,66.03,62.5,62.5,8,1,7.14285714285714,0.571428571428571,"2020/05/07","US",329064917,8,1,916,53,4395.52988971869,4238.3221212017,4558.56880598126,0,0,0,1.33576375439582e-05,1.28798966472676e-05,1.3853098797467e-05,0,0,0,"2020-05-07","US","USVT",623989,0,0,0,0
"United States","USA","Vermont","US_VT","STATE_TOTAL",2020-05-08,3,1,2,1,2,1,4,1,0,NA,1,1,2,1,3,2,0,1,NA,NA,2,1,1,2,NA,NA,2,1,NA,NA,NA,919,53,75,75,78.57,78.57,65.56,65.56,66.03,66.03,62.5,62.5,3,0,5.71428571428571,0.428571428571429,"2020/05/08","US",329064917,3,0,919,53,4361.69991315409,4205.58745787333,4523.60730170823,0,0,0,1.32548311528272e-05,1.27804188189206e-05,1.37468537908836e-05,0,0,0,"2020-05-08","US","USVT",623989,0,0,0,0
"United States","USA","Vermont","US_VT","STATE_TOTAL",2020-05-09,3,1,2,1,2,1,4,1,0,NA,1,1,2,1,3,2,0,1,NA,NA,2,1,1,2,NA,NA,2,1,NA,NA,NA,921,53,75,75,78.57,78.57,65.56,65.56,66.03,66.03,62.5,62.5,2,0,5,0.285714285714286,"2020/05/09","US",329064917,2,0,921,53,4325.71372020216,4170.77809210051,4486.40488080282,0,0,0,1.31454722054195e-05,1.26746361481631e-05,1.36337988312586e-05,0,0,0,"2020-05-09","US","USVT",623989,0,0,0,0
"United States","USA","Vermont","US_VT","STATE_TOTAL",2020-05-10,3,1,2,1,2,1,4,1,0,NA,1,1,2,1,3,2,0,1,NA,NA,2,1,1,2,NA,NA,2,1,NA,NA,NA,927,53,75,75,78.57,78.57,65.56,65.56,66.03,66.03,62.5,62.5,6,0,4.28571428571429,0,"2020/05/10","US",329064917,6,0,927,53,4311.12395273438,4156.61442925534,4471.37689871557,0,0,0,1.31011351560591e-05,1.26315939941277e-05,1.35881300853338e-05,0,0,0,"2020-05-10","US","USVT",623989,0,0,0,0
"United States","USA","Vermont","US_VT","STATE_TOTAL",2020-05-11,3,1,2,1,2,1,4,1,0,NA,1,1,2,1,3,2,0,1,NA,NA,2,1,2,2,NA,NA,2,1,NA,NA,NA,926,53,75,75,78.57,78.57,67.78,67.78,68.59,68.59,62.5,62.5,-1,0,3.42857142857143,0.142857142857143,"2020/05/11","US",329064917,-1,0,926,53,4266.56894914584,4113.56263329398,4425.26642246326,0,0,0,1.29657363296065e-05,1.2500763286455e-05,1.34480043111471e-05,0,0,0,"2020-05-11","US","USVT",623989,0,0,0,0
"United States","USA","Vermont","US_VT","STATE_TOTAL",2020-05-12,3,1,2,1,2,1,4,1,0,NA,1,1,2,1,3,2,0,1,NA,NA,2,1,2,2,NA,NA,2,1,NA,NA,NA,927,53,75,75,78.57,78.57,67.78,67.78,68.59,68.59,62.5,62.5,1,0,2.85714285714286,0.142857142857143,"2020/05/12","US",329064917,1,0,927,53,4233.9041137932,4081.98936494203,4391.47250082302,0,0,0,1.2866470702476e-05,1.24048148376207e-05,1.33453074878323e-05,0,0,0,"2020-05-12","US","USVT",623989,0,0,0,0
"United States","USA","Vermont","US_VT","STATE_TOTAL",2020-05-13,3,1,2,1,2,1,4,1,0,NA,1,1,2,1,3,2,0,1,NA,NA,2,1,3,2,NA,NA,2,1,NA,NA,NA,929,53,75,75,78.57,78.57,70,70,71.15,71.15,62.5,62.5,2,0,3,0.142857142857143,"2020/05/13","US",329064917,2,0,929,53,4208.75214926741,4057.66180391435,4365.4684668089,0,0,0,1.27900360440655e-05,1.23308854705844e-05,1.32662834634812e-05,0,0,0,"2020-05-13","US","USVT",623989,0,0,0,0
"United States","USA","Vermont","US_VT","STATE_TOTAL",2020-05-14,3,1,2,1,2,1,4,1,0,NA,1,1,2,1,3,2,0,2,NA,NA,2,1,3,2,NA,NA,2,1,NA,NA,NA,932,53,75,75,78.57,78.57,73.33,73.33,71.15,71.15,87.5,87.5,3,0,2.28571428571429,0,"2020/05/14","US",329064917,3,0,932,53,4190.88335327497,4040.36887009924,4347.00490114555,0,0,0,1.27357343088476e-05,1.22783337310286e-05,1.32101742743531e-05,0,0,0,"2020-05-14","US","USVT",623989,0,0,0,0
"United States","USA","Vermont","US_VT","STATE_TOTAL",2020-05-15,3,1,2,1,2,1,4,1,0,NA,1,1,2,1,3,2,0,2,NA,NA,2,1,3,2,NA,NA,2,1,NA,NA,NA,933,53,75,75,78.57,78.57,73.33,73.33,71.15,71.15,87.5,87.5,1,0,2,0,"2020/05/15","US",329064917,1,0,933,53,4166.3706781634,4016.67224505114,4321.64826225166,0,0,0,1.26612423960206e-05,1.2206321724206e-05,1.31331176281295e-05,0,0,0,"2020-05-15","US","USVT",623989,0,0,0,0
"United States","USA","Vermont","US_VT","STATE_TOTAL",2020-05-16,3,1,2,1,2,1,4,1,0,NA,1,1,2,1,3,2,0,2,NA,NA,2,1,3,2,NA,NA,2,1,NA,NA,NA,934,53,75,75,78.57,78.57,73.33,73.33,71.15,71.15,87.5,87.5,1,0,1.85714285714286,0,"2020/05/16","US",329064917,1,0,934,53,4143.92564891449,3994.97058729196,4298.4345963287,0,0,0,1.25930338812584e-05,1.21403722515091e-05,1.30625732925783e-05,0,0,0,"2020-05-16","US","USVT",623989,0,0,0,0
"United States","USA","Vermont","US_VT","STATE_TOTAL",2020-05-17,3,1,2,1,2,1,4,1,0,NA,1,1,2,1,3,2,0,2,NA,NA,2,1,3,2,NA,NA,2,1,NA,NA,NA,940,54,75,75,78.57,78.57,73.33,73.33,71.15,71.15,87.5,87.5,6,1,1.85714285714286,0.142857142857143,"2020/05/17","US",329064917,6,1,940,54,4223.74055760581,4074.65312648728,4378.28294683427,0,0,0,1.28355845287689e-05,1.23825206394983e-05,1.3305225566888e-05,0,0,0,"2020-05-17","US","USVT",623989,0,0,0,0
"United States","USA","Vermont","US_VT","STATE_TOTAL",2020-05-18,3,1,2,1,2,1,4,1,0,NA,1,1,2,1,3,2,0,2,NA,NA,2,1,3,2,NA,NA,2,1,NA,NA,NA,940,54,75,75,78.57,78.57,73.33,73.33,71.15,71.15,87.5,87.5,0,0,2,0.142857142857143,"2020/05/18","US",329064917,0,0,940,54,4199.86905103328,4051.57218497971,4353.59392366731,0,0,0,1.27630410720243e-05,1.2312379642038e-05,1.32301977474776e-05,0,0,0,"2020-05-18","US","USVT",623989,0,0,0,0
"United States","USA","Vermont","US_VT","STATE_TOTAL",2020-05-19,3,1,2,1,2,1,4,1,0,NA,1,1,2,1,3,2,0,2,NA,NA,2,1,3,2,NA,NA,2,1,NA,NA,NA,944,54,75,75,78.57,78.57,73.33,73.33,71.15,71.15,87.5,87.5,4,0,2.42857142857143,0.142857142857143,"2020/05/19","US",329064917,4,0,944,54,4194.94620708051,4046.77177854406,4348.54611114994,0,0,0,1.27480809723648e-05,1.22977916194696e-05,1.32148578790912e-05,0,0,0,"2020-05-19","US","USVT",623989,0,0,0,0
"United States","USA","Vermont","US_VT","STATE_TOTAL",2020-05-20,3,1,2,1,2,1,4,1,0,NA,1,1,2,1,3,2,0,2,NA,NA,2,1,3,2,NA,NA,2,1,NA,NA,NA,944,54,75,75,78.57,78.57,73.33,73.33,71.15,71.15,87.5,87.5,0,0,2.14285714285714,0.142857142857143,"2020/05/20","US",329064917,0,0,944,54,4173.33563728858,4025.88405822496,4326.18776138875,0,0,0,1.26824083081716e-05,1.22343156326961e-05,1.31469127758422e-05,0,0,0,"2020-05-20","US","USVT",623989,0,0,0,0
"United States","USA","Vermont","US_VT","STATE_TOTAL",2020-05-21,3,1,2,1,2,1,4,1,0,NA,1,1,2,1,3,2,0,2,NA,NA,2,1,3,2,NA,NA,2,1,NA,NA,NA,950,54,75,75,78.57,78.57,73.33,73.33,71.15,71.15,87.5,87.5,6,0,2.57142857142857,0.142857142857143,"2020/05/21","US",329064917,6,0,950,54,4179.21409921467,4031.51464967889,4332.32469798065,0,0,0,1.27002724487177e-05,1.22514265161816e-05,1.31655623986821e-05,0,0,0,"2020-05-21","US","USVT",623989,0,0,0,0
"United States","USA","Vermont","US_VT","STATE_TOTAL",2020-05-22,3,1,2,1,2,1,4,1,0,NA,1,1,2,1,3,2,0,2,NA,NA,2,1,3,2,NA,NA,2,1,NA,NA,NA,952,54,75,75,78.57,78.57,73.33,73.33,71.15,71.15,87.5,87.5,2,0,2.71428571428571,0.142857142857143,"2020/05/22","US",329064917,2,0,952,54,4168.27641088526,4020.91393413663,4321.03957511669,0,0,0,1.26670337539667e-05,1.22192118527683e-05,1.31312678802423e-05,0,0,0,"2020-05-22","US","USVT",623989,0,0,0,0
"United States","USA","Vermont","US_VT","STATE_TOTAL",2020-05-23,3,1,2,1,2,1,4,1,0,NA,1,1,2,1,3,2,0,2,NA,NA,2,1,3,2,NA,NA,2,1,NA,NA,NA,954,54,75,75,78.57,78.57,73.33,73.33,71.15,71.15,87.5,87.5,2,0,2.85714285714286,0.142857142857143,"2020/05/23","US",329064917,2,0,954,54,4157.78587237947,4010.75510324739,4310.20666072616,0,0,0,1.26351539090977e-05,1.21883400388361e-05,1.30983475844864e-05,0,0,0,"2020-05-23","US","USVT",623989,0,0,0,0
"United States","USA","Vermont","US_VT","STATE_TOTAL",2020-05-24,3,1,2,1,2,1,4,1,0,NA,1,1,2,1,3,2,0,2,NA,NA,2,1,3,2,NA,NA,2,1,NA,NA,NA,956,54,75,75,78.57,78.57,73.33,73.33,71.15,71.15,87.5,87.5,2,0,2.28571428571429,0,"2020/05/24","US",329064917,2,0,956,54,4147.83736328181,4001.1196735885,4299.93506712742,0,0,0,1.26049212450132e-05,1.21590587962572e-05,1.30671330943718e-05,0,0,0,"2020-05-24","US","USVT",623989,0,0,0,0
"United States","USA","Vermont","US_VT","STATE_TOTAL",2020-05-25,3,1,2,1,2,1,4,1,0,NA,1,1,2,1,3,2,0,2,NA,NA,2,1,3,2,NA,NA,2,1,NA,NA,NA,962,54,75,75,78.57,78.57,73.33,73.33,71.15,71.15,87.5,87.5,6,0,3.14285714285714,0,"2020/05/25","US",329064917,6,0,962,54,4155.81603097202,4008.77766033265,4308.24763722389,0,0,0,1.26291677303662e-05,1.21823307597773e-05,1.30923942804389e-05,0,0,0,"2020-05-25","US","USVT",623989,0,0,0,0
"United States","USA","Vermont","US_VT","STATE_TOTAL",2020-05-26,3,1,2,1,2,1,4,1,0,NA,1,1,2,1,3,2,0,2,NA,NA,2,1,3,2,NA,NA,2,1,NA,NA,NA,967,54,75,75,78.57,78.57,73.33,73.33,71.15,71.15,87.5,87.5,5,0,3.28571428571429,0,"2020/05/26","US",329064917,5,0,967,54,4159.74936916114,4012.53367533144,4312.36625392489,0,0,0,1.26411208070569e-05,1.21937449665333e-05,1.31049104026027e-05,0,0,0,"2020-05-26","US","USVT",623989,0,0,0,0
"United States","USA","Vermont","US_VT","STATE_TOTAL",2020-05-27,3,1,2,1,2,1,4,1,0,NA,1,1,2,1,3,2,0,2,NA,NA,2,1,3,2,NA,NA,2,1,NA,NA,NA,971,54,75,75,78.57,78.57,73.33,73.33,71.15,71.15,87.5,87.5,4,0,3.85714285714286,0,"2020/05/27","US",329064917,4,0,971,54,4159.18216335314,4011.9487263346,4311.81888103527,0,0,0,1.26393971173571e-05,1.21919673568076e-05,1.31032469834372e-05,0,0,0,"2020-05-27","US","USVT",623989,0,0,0,0
