"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases.x","deaths.x","conf_date","conf_countrycode2","conf_population","conf_cases","conf_deaths","conf_cases_prev_week","conf_deaths_prev_week","conf_cases_infected","conf_cum_deaths","conf_cases_contagious","conf_cases_active","conf_p_cases_infected","conf_p_cases","conf_p_cases_contagious","conf_p_cases_active","cases.y","deaths.y","cum_cases","cum_deaths","deaths_prev_week","cases_infected","cases_infected_low","cases_infected_high","cases_daily","cases_contagious","cases_active","p_cases_infected","p_cases_infected_low","p_cases_infected_high","p_cases_daily","p_cases_contagious","p_cases_active","year_week","hosp_weekly_admission","icu_weekly_admission","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_recent_past_smooth","p_cases_stillsick_past_smooth"
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-05-15,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,2,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,910,17,92.59,92.59,96.43,96.43,82.22,82.22,79.49,79.49,100,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,907,17,2,1353.00207584327,1206.24852835956,1517.60982434171,0,0,0,0.00154470101671913,0.00137715481848885,0.0017326310731508,0,0,0,"2020-W20",0.11416841439481,NA,0.0115495668912416,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-05-16,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,2,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,914,17,92.59,92.59,96.43,96.43,82.22,82.22,79.49,79.49,100,100,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,910,17,2,1347.24625969498,1201.09646407528,1511.17960842515,0,0,0,0.00153812969268715,0.00137127278838688,0.0017252897975967,0,0,0,"2020-W20",0.11416841439481,NA,0.0115495668912416,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-05-17,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,2,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,916,17,92.59,92.59,96.43,96.43,82.22,82.22,79.49,79.49,100,100,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,914,17,2,1343.61672873067,1197.84046178992,1507.13385572837,0,0,0,0.00153398591473522,0.00136755546220503,0.00172067082589245,0,0,0,"2020-W20",0.11416841439481,NA,0.0115495668912416,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-05-18,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,2,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,917,17,92.59,92.59,96.43,96.43,82.22,82.22,79.49,79.49,100,100,1,0,"2020/05/18","CY",875899,18,1,702,11,916,17,916,916,0.00104578267585646,2.05503145910659e-05,0.00104578267585646,0.00104578267585646,2,0,916,17,1,1337.5665806023,1192.42690008456,1500.3723560893,0,0,0,0.00152707855654853,0.00136137488464373,0.00171295132896521,0,0,0,"2020-W21",0.11416841439481,NA,0.0115495668912416,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-05-19,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,2,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,918,17,92.59,92.59,96.43,96.43,82.22,82.22,79.49,79.49,100,100,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,917,17,1,1330.51192183917,1186.12152195072,1492.47943098171,0,0,0,0.0015190243644977,0.00135417613440673,0.0017039401015205,0,0,0,"2020-W21",0.11416841439481,NA,0.0115495668912416,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-05-20,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,2,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,922,17,92.59,92.59,96.43,96.43,82.22,82.22,79.49,79.49,100,100,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,918,17,1,1323.9446604708,1180.25100297525,1485.13278918679,0,0,0,0.00151152662632427,0.00134747385597569,0.00169555255707198,0,0,0,"2020-W21",0.11416841439481,NA,0.0115495668912416,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-05-21,2,1,2,1,2,1,3,1,2,1,1,1,1,1,4,2,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,923,17,76.85,76.85,88.1,88.1,72.78,72.78,68.59,68.59,100,100,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,922,17,0,1322.20654286693,1178.6857848696,1483.20287259045,0,0,0,0.00150954224501561,0.00134568687128265,0.00169334920189479,0,0,0,"2020-W21",0.11416841439481,NA,0.0115495668912416,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-05-22,2,1,2,1,2,1,3,1,2,1,1,1,1,1,4,2,1,2,94324711,0,2,1,3,2,0,0,0,NA,0,NA,NA,927,17,76.85,76.85,88.1,88.1,72.78,72.78,68.59,68.59,100,100,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,923,17,0,1316.60241764865,1173.67446947198,1476.93587212314,0,0,0,0.0015031441041132,0.00133996553195287,0.00168619426683116,0,0,0,"2020-W21",0.11416841439481,NA,0.0115495668912416,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-05-23,2,1,2,1,2,1,3,1,2,1,1,1,1,1,4,2,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,927,17,76.85,76.85,88.1,88.1,72.78,72.78,68.59,68.59,100,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,927,17,0,1315.61973862544,1172.78620791065,1475.84895267862,0,0,0,0.00150202219505381,0.00133895141781261,0.0016849533481356,0,0,0,"2020-W21",0.11416841439481,NA,0.0115495668912416,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-05-24,2,1,2,1,2,1,3,1,2,1,1,1,1,1,4,2,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,935,17,76.85,76.85,88.1,88.1,72.78,72.78,68.59,68.59,100,100,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,927,17,0,1309.26247100095,1167.10704379805,1468.73264717279,0,0,0,0.0014947642034081,0.00133246760619438,0.0016768287749761,0,0,0,"2020-W21",0.11416841439481,NA,0.0115495668912416,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-05-25,2,1,2,1,2,1,3,1,2,1,1,1,1,1,4,2,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,937,17,76.85,76.85,88.1,88.1,72.78,72.78,68.59,68.59,100,100,2,0,"2020/05/25","CY",875899,19,0,489,8,935,17,935,935,0.00106747467459148,2.1691998735014e-05,0.00106747467459148,0.00106747467459148,8,0,935,17,0,1314.44652860068,1171.71620744689,1474.56326503763,0,0,0,0.00150068275977103,0.00133772981524912,0.0016834854989418,0,0,0,"2020-W22",0.11416841439481,NA,0.0115495668912416,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-05-26,2,1,2,1,2,1,3,1,2,1,1,1,1,1,4,2,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,939,17,76.85,76.85,88.1,88.1,72.78,72.78,68.59,68.59,100,100,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,937,17,0,1311.33836219848,1168.9336556568,1471.0914446271,0,0,0,0.00149713421547288,0.00133455301999067,0.00167952177662846,0,0,0,"2020-W22",0.11416841439481,NA,0.0115495668912416,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-05-27,2,1,2,1,2,1,3,1,2,1,1,1,1,1,4,2,1,2,1370822320,0,2,1,3,2,0,0,0,NA,0,NA,NA,939,17,76.85,76.85,88.1,88.1,72.78,72.78,68.59,68.59,100,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,939,17,0,1308.23571816376,1166.15619029033,1467.62561355812,0,0,0,0.00149359197597412,0.00133138203182139,0.00167556489225141,0,0,0,"2020-W22",0.11416841439481,NA,0.0115495668912416,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-05-28,2,1,2,1,2,1,3,1,2,1,1,1,1,1,4,2,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,941,17,76.85,76.85,88.1,88.1,72.78,72.78,68.59,68.59,100,100,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,939,17,0,1302.43852563668,1160.97700044278,1461.13670849267,0,0,0,0.00148697341318655,0.00132546903289395,0.00166815661222661,0,0,0,"2020-W22",0.11416841439481,NA,0.0115495668912416,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-05-29,2,1,2,1,2,1,3,1,2,1,1,1,1,1,4,2,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,942,17,76.85,76.85,88.1,88.1,72.78,72.78,68.59,68.59,100,100,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,941,17,0,1299.62626013923,1158.45871680229,1457.99620784566,0,0,0,0.00148376269425953,0.00132259394839164,0.00166457115243385,0,0,0,"2020-W22",0.11416841439481,NA,0.0115495668912416,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-05-30,2,1,2,1,2,1,3,1,2,1,1,1,1,1,4,2,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,944,17,76.85,76.85,88.1,88.1,72.78,72.78,68.59,68.59,100,100,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,941,17,0,1294.34438827691,1153.7392529897,1452.08494130941,0,0,0,0.00147773246490395,0.00131720581138887,0.00165782235315877,0,0,0,"2020-W22",0.11416841439481,NA,0.0115495668912416,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-05-31,2,1,2,1,2,1,3,1,2,1,1,1,1,1,4,2,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,944,17,76.85,76.85,88.1,88.1,72.78,72.78,68.59,68.59,100,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,943,17,0,1292.12249964014,1151.75032142959,1449.60285489997,0,0,0,0.00147519576987774,0.00131493507976329,0.0016549885944612,0,0,0,"2020-W22",0.11416841439481,NA,0.0115495668912416,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-06-01,2,1,2,1,2,1,3,1,2,1,1,1,1,1,4,2,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,949,17,76.85,76.85,88.1,88.1,72.78,72.78,68.59,68.59,100,100,5,0,"2020/06/01","CY",875899,9,0,311,6,944,17,944,944,0.00107774983188701,1.02751572955329e-05,0.00107774983188701,0.00107774983188701,1,0,944,17,0,1288.83960494122,1148.81573987601,1445.93033469782,0,0,0,0.00147144774105373,0.00131158471453445,0.00165079573637807,0,0,0,"2020-W23",0.11416841439481,NA,0.0115495668912416,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-06-02,2,1,2,1,2,1,3,1,2,1,1,1,1,1,4,2,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,952,17,76.85,76.85,88.1,88.1,72.78,72.78,68.59,68.59,100,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,949,17,0,1291.26604203206,1150.9702700521,1448.6629539351,0,0,0,0.00147421796580663,0.00131404450747414,0.00165391552443273,0,0,0,"2020-W23",0.11416841439481,NA,0.0115495668912416,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-06-03,2,1,2,1,2,1,3,1,2,1,1,1,1,1,4,2,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,958,17,76.85,76.85,88.1,88.1,72.78,72.78,68.59,68.59,100,100,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,952,17,0,1291.10842356853,1150.82154201179,1448.49648755752,0,0,0,0.00147403801530602,0.00131387470702877,0.00165372547240894,0,0,0,"2020-W23",0.11416841439481,NA,0.0115495668912416,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-06-04,2,1,2,1,2,1,3,1,2,1,1,1,1,1,4,2,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,958,17,76.85,76.85,88.1,88.1,72.78,72.78,68.59,68.59,100,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,958,17,0,1295.00478479905,1154.28633441713,1452.87814873012,0,0,0,0.001478486429142,0.00131783040558001,0.00165872794549385,0,0,0,"2020-W23",0.11416841439481,NA,0.0115495668912416,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-06-05,2,1,2,1,2,1,3,1,2,1,1,1,1,1,4,2,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,960,17,76.85,76.85,88.1,88.1,72.78,72.78,68.59,68.59,100,100,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,958,17,0,1290.69087464957,1150.43306039869,1448.04855775473,0,0,0,0.00147356130632593,0.00131343118373087,0.00165321407805549,0,0,0,"2020-W23",0.11416841439481,NA,0.0115495668912416,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-06-06,2,1,2,1,2,1,3,1,2,1,1,1,1,1,4,2,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,960,18,76.85,76.85,88.1,88.1,72.78,72.78,68.59,68.59,100,100,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,960,17,0,1288.98533383062,1148.90479840639,1446.14522729388,0,0,0,0.00147161411741607,0.00131168639124647,0.00165104107584765,0,0,0,"2020-W23",0.11416841439481,NA,0.0115495668912416,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-06-07,2,1,2,1,2,1,3,1,2,1,1,1,1,1,4,2,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,964,18,76.85,76.85,88.1,88.1,72.78,72.78,68.59,68.59,100,100,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,960,18,1,1360.22428223369,1220.18115909796,1516.3404910677,0,0,0,0.00155294649523939,0.00139306148208636,0.00173118189547848,0,0,0,"2020-W23",0.11416841439481,NA,0.0115495668912416,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-06-08,2,1,2,1,2,1,3,1,2,1,1,1,0,NA,4,2,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,970,18,71.3,71.3,85.71,85.71,69.44,69.44,64.74,64.74,100,100,6,0,"2020/06/08","CY",875899,20,1,197,6,964,18,934,964,0.00110058351476597,2.28336828789621e-05,0.00106633299044753,0.00110058351476597,4,0,964,18,1,1361.45865420466,1221.28000673856,1517.72702155236,0,0,0,0.00155435575814638,0.00139431601901425,0.00173276487534791,0,0,0,"2020-W24",0.11416841439481,NA,0.0115495668912416,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-06-09,2,1,2,1,2,1,3,1,1,1,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,972,18,62.96,62.96,77.38,77.38,64.44,64.44,58.97,58.97,100,100,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,970,18,1,1365.65362229774,1225.03743962813,1522.41046335781,0,0,0,0.00155914508670262,0.00139860582056622,0.00173811188659629,0,0,0,"2020-W24",0.11416841439481,NA,0.0115495668912416,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-06-10,2,1,2,1,2,1,3,1,1,1,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,974,18,62.96,62.96,77.38,77.38,64.44,64.44,58.97,58.97,100,100,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,972,18,1,1364.18508134966,1223.71174444958,1520.7837504363,0,0,0,0.00155746847678746,0.00139709229540116,0.00173625469424706,0,0,0,"2020-W24",0.11416841439481,NA,0.0115495668912416,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-06-11,2,1,2,1,2,1,3,1,1,1,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,975,18,62.96,62.96,77.38,77.38,64.44,64.44,58.97,58.97,100,100,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,974,18,1,1362.60402335541,1222.28519090896,1519.03151430937,0,0,0,0.00155566340794476,0.00139546362184334,0.00173425419404448,0,0,0,"2020-W24",0.11416841439481,NA,0.0115495668912416,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-06-12,2,1,2,1,2,1,3,1,1,1,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,980,18,62.96,62.96,77.38,77.38,64.44,64.44,58.97,58.97,100,100,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,975,18,1,1359.598312707,1219.58077436495,1515.6909741204,0,0,0,0.00155223183575618,0.00139237603235641,0.00173044035227852,0,0,0,"2020-W24",0.11416841439481,NA,0.0115495668912416,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-06-13,2,1,2,1,2,1,3,1,1,1,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,980,18,62.96,62.96,77.38,77.38,67.78,67.78,62.82,62.82,100,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,980,18,1,1362.22694774705,1221.93050837277,1518.63157884436,0,0,0,0.00155523290670162,0.00139505868641564,0.00173379759406548,0,0,0,"2020-W24",0.11416841439481,NA,0.0115495668912416,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-06-14,2,1,2,1,2,1,3,1,1,1,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,983,18,62.96,62.96,77.38,77.38,67.78,67.78,62.82,62.82,100,100,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,980,18,0,1357.96228723145,1218.09695277175,1513.8873546533,0,0,0,0.00155036401141164,0.001390681976771,0.00172838118853121,0,0,0,"2020-W24",0.11416841439481,NA,0.0115495668912416,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-06-15,2,1,2,1,2,1,3,1,1,1,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,985,18,62.96,62.96,77.38,77.38,67.78,67.78,62.82,62.82,100,100,2,0,"2020/06/15","CY",875899,19,0,166,4,983,18,888,983,0.00112227551350099,2.1691998735014e-05,0.00101381551982592,0.00112227551350099,3,0,983,18,0,1357.89344694893,1218.02714021458,1513.82063041881,0,0,0,0.00155028541755263,0.00139060227288144,0.00172830501053068,0,0,0,"2020-W25",0.11416841439481,NA,0.0115495668912416,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-06-16,2,1,2,1,2,1,3,1,1,1,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,985,18,62.96,62.96,77.38,77.38,67.78,67.78,62.82,62.82,100,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,985,18,0,1356.53921840656,1216.8043970291,1512.32084266628,0,0,0,0.00154873931629852,0.00138920628637446,0.00172659272663432,0,0,0,"2020-W25",0.11416841439481,NA,0.0115495668912416,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-06-17,2,1,2,1,2,1,3,1,1,1,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,985,18,62.96,62.96,77.38,77.38,67.78,67.78,62.82,62.82,100,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,985,18,0,1352.51812501288,1213.18958041562,1507.84783187939,0,0,0,0.00154414849772963,0.00138507930756356,0.00172148596114323,0,0,0,"2020-W25",0.11416841439481,NA,0.0115495668912416,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-06-18,2,1,2,1,2,1,3,1,1,1,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,985,19,62.96,62.96,77.38,77.38,67.78,67.78,62.82,62.82,100,100,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,985,18,0,1348.63920018471,1209.70238313429,1503.53319761374,0,0,0,0.00153971999075774,0.00138109802972065,0.0017165600116152,0,0,0,"2020-W25",0.11416841439481,NA,0.0115495668912416,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-06-19,2,1,2,1,2,1,3,1,1,1,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,985,19,62.96,62.96,77.38,77.38,67.78,67.78,62.82,62.82,100,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,985,19,1,1419.71510024097,1280.76964916913,1573.73417394751,0,0,0,0.00162086621886881,0.00146223440050638,0.00179670735318514,0,0,0,"2020-W25",0.11416841439481,NA,0.0115495668912416,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-06-20,2,1,2,1,2,1,3,1,1,1,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,985,19,62.96,62.96,77.38,77.38,67.78,67.78,62.82,62.82,100,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,985,19,1,1416.16451572069,1277.55834429288,1569.80849019187,0,0,0,0.00161681257282026,0.00145856810464778,0.00179222546228716,0,0,0,"2020-W25",0.11416841439481,NA,0.0115495668912416,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-06-21,2,1,2,1,2,1,3,1,1,1,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,986,19,62.96,62.96,77.38,77.38,67.78,67.78,62.82,62.82,100,100,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,985,19,1,1412.92456066365,1274.63006477436,1566.22369838732,0,0,0,0.00161311356750453,0.00145522493435244,0.00178813276232456,0,0,0,"2020-W25",0.11416841439481,NA,0.0115495668912416,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-06-22,2,1,2,1,2,1,3,1,1,1,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,988,19,62.96,62.96,77.38,77.38,67.78,67.78,62.82,62.82,100,100,2,0,"2020/06/22","CY",875899,3,1,114,4,986,19,772,986,0.00112570056593283,3.42505243184431e-06,0.000881380159127936,0.00112570056593283,1,0,986,19,1,1411.41699100825,1273.2646487574,1564.55920177388,0,0,0,0.00161139239913306,0.00145366606053597,0.00178623243293334,0,0,0,"2020-W26",0.228336828789621,NA,0.0115495668912416,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-06-23,2,1,2,1,2,1,3,1,1,1,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,990,19,62.96,62.96,77.38,77.38,67.78,67.78,62.82,62.82,100,100,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,988,19,1,1411.59056368973,1273.41584903327,1564.75822176282,0,0,0,0.00161159056431133,0.0014538386834935,0.00178645965089904,0,0,0,"2020-W26",0.228336828789621,NA,0.0115495668912416,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-06-24,2,1,0,NA,1,1,3,1,1,1,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,991,19,50,50,63.81,63.81,60,60,53.85,53.85,100,100,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,990,19,1,1411.91880759702,1273.70927888398,1565.12538009686,0,0,0,0.00161196531517563,0.00145417368770141,0.00178687882974734,0,0,0,"2020-W26",0.228336828789621,NA,0.0115495668912416,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-06-25,2,1,0,NA,1,1,3,1,1,1,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,992,19,50,50,63.81,63.81,60,60,53.85,53.85,100,100,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,991,19,1,1410.88011416377,1272.76691414046,1563.98054854142,0,0,0,0.00161077945535247,0.00145309780481592,0.001785571793713,0,0,0,"2020-W26",0.228336828789621,NA,0.0115495668912416,0,0,0,0,0
"Cyprus","CYP",NA,NA,"NAT_TOTAL",2020-06-26,2,1,0,NA,1,1,3,1,1,1,1,1,0,NA,3,2,1,2,0,0,2,1,3,2,0,0,2,1,0,NA,NA,992,19,50,50,63.81,63.81,60,60,53.85,53.85,100,100,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,992,19,0,1409.86491652634,1271.84577501422,1562.86172576987,0,0,0,0.00160962042030684,0.00145204615488112,0.00178429445149483,0,0,0,"2020-W26",0.228336828789621,NA,0.0115495668912416,0,0,0,0,0
