"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","W_date","W_country","W_region","W_population","W_p_cases","W_p_cases_recent","W_p_cases_fatalities","W_p_cases_stillsick","W_p_cases_smooth","W_p_cases_smooth_low","W_p_cases_smooth_high"
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-02-22,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2,0,NA,0,0,0,0,NA,1,1,0,0,0,NA,NA,NA,NA,1,0,5.56,5.56,7.14,7.14,8.89,8.89,10.26,10.26,0,0,0,0,0,0,"2020/02/22","US",329064917,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-02-23,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2,0,NA,0,0,0,0,NA,1,1,0,0,0,NA,NA,NA,NA,1,0,5.56,5.56,7.14,7.14,8.89,8.89,10.26,10.26,0,0,0,0,0,0,"2020/02/23","US",329064917,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-02-24,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2,0,NA,0,0,0,0,NA,1,1,0,0,0,NA,NA,NA,NA,1,0,5.56,5.56,7.14,7.14,8.89,8.89,10.26,10.26,0,0,0,0,0,0,"2020/02/24","US",329064917,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-02-25,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2,0,NA,0,0,0,0,NA,1,1,0,0,0,NA,NA,NA,NA,1,0,5.56,5.56,7.14,7.14,8.89,8.89,10.26,10.26,0,0,0,0,0,0,"2020/02/25","US",329064917,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-02-26,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2,0,NA,0,0,0,0,NA,1,1,0,0,0,NA,NA,NA,NA,1,0,5.56,5.56,7.14,7.14,8.89,8.89,10.26,10.26,0,0,0,0,0,0,"2020/02/26","US",329064917,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-02-27,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2,0,NA,0,0,0,0,NA,1,1,0,0,0,NA,NA,NA,NA,1,0,5.56,5.56,7.14,7.14,8.89,8.89,10.26,10.26,0,0,0,0,0,0,"2020/02/27","US",329064917,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-02-28,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2,0,NA,0,0,0,0,NA,1,1,0,0,0,NA,NA,NA,NA,1,0,5.56,5.56,7.14,7.14,8.89,8.89,10.26,10.26,0,0,0,0,0,0,"2020/02/28","US",329064917,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-02-29,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2,0,NA,0,0,0,1,1,1,1,0,0,0,NA,NA,NA,NA,7,1,11.11,11.11,16.67,16.67,12.22,12.22,14.1,14.1,0,0,6,1,0.857142857142857,0.142857142857143,"2020/02/29","US",329064917,6,1,6,1,0,NA,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-03-01,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2,0,NA,0,0,0,1,1,1,1,0,0,0,NA,NA,NA,NA,11,1,11.11,11.11,16.67,16.67,12.22,12.22,14.1,14.1,0,0,4,0,1.42857142857143,0.142857142857143,"2020/03/01","US",329064917,4,0,10,1,0,NA,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-03-02,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,1,1,1,1,0,0,0,NA,NA,NA,NA,18,6,13.89,13.89,20.24,20.24,13.89,13.89,16.03,16.03,0,0,7,5,2.42857142857143,0.857142857142857,"2020/03/02","US",329064917,7,5,17,6,0,NA,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-03-03,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,3,0,NA,0,0,0,1,1,1,1,0,0,0,NA,NA,NA,NA,27,7,13.89,13.89,20.24,20.24,13.89,13.89,16.03,16.03,0,0,9,1,3.71428571428571,1,"2020/03/03","US",329064917,9,1,26,7,0,NA,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-03-04,0,NA,1,0,1,0,0,NA,0,NA,1,0,0,NA,3,0,NA,0,0,0,1,1,1,1,0,0,0,NA,NA,NA,NA,39,10,20.37,20.37,32.14,32.14,17.78,17.78,20.51,20.51,0,0,12,3,5.42857142857143,1.42857142857143,"2020/03/04","US",329064917,12,3,38,10,0,NA,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-03-05,0,NA,1,0,1,0,0,NA,0,NA,1,0,0,NA,3,0,NA,0,0,0,1,1,1,1,0,0,0,NA,NA,NA,NA,70,11,20.37,20.37,32.14,32.14,17.78,17.78,20.51,20.51,0,0,31,1,9.85714285714286,1.57142857142857,"2020/03/05","US",329064917,31,1,69,11,0,NA,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-03-06,0,NA,1,0,1,0,0,NA,0,NA,1,0,0,NA,3,0,NA,0,0,0,1,1,1,1,0,0,0,NA,NA,NA,NA,78,13,20.37,20.37,32.14,32.14,17.78,17.78,20.51,20.51,0,0,8,2,11,1.85714285714286,"2020/03/06","US",329064917,8,2,77,13,0,NA,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-03-07,0,NA,1,0,1,0,0,NA,0,NA,1,0,0,NA,3,0,NA,0,0,0,1,1,1,1,0,0,0,NA,NA,NA,NA,102,16,20.37,20.37,32.14,32.14,17.78,17.78,20.51,20.51,0,0,24,3,13.5714285714286,2.14285714285714,"2020/03/07","US",329064917,24,3,101,16,0,NA,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-03-08,0,NA,1,0,1,0,0,NA,0,NA,1,0,0,NA,3,0,NA,0,0,0,1,1,1,1,0,0,0,NA,NA,NA,NA,122,18,20.37,20.37,32.14,32.14,17.78,17.78,20.51,20.51,0,0,20,2,15.8571428571429,2.42857142857143,"2020/03/08","US",329064917,20,2,121,18,0,NA,NA,0,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-03-09,0,NA,1,0,1,0,0,NA,0,NA,1,0,0,NA,3,0,NA,0,0,0,1,1,1,1,0,0,0,NA,NA,NA,NA,122,19,20.37,20.37,32.14,32.14,17.78,17.78,20.51,20.51,0,0,0,1,14.8571428571429,1.85714285714286,"2020/03/09","US",329064917,0,1,121,19,7110.07721496366,6970.47315437519,7252.47725414658,7110.07721496366,7110.07721496366,7110.07721496366,2.16069135530594e-05,2.11826688117445e-05,2.20396550330116e-05,2.16069135530594e-05,2.16069135530594e-05,2.16069135530594e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-03-10,0,NA,1,0,1,0,0,NA,0,NA,1,0,0,NA,3,1,0,0,0,0,1,1,1,1,0,0,0,NA,NA,NA,NA,167,23,20.37,20.37,32.14,32.14,19.44,19.44,20.51,20.51,12.5,12.5,45,4,20,2.28571428571429,"2020/03/10","US",329064917,45,4,166,23,8881.41657952256,8671.83129621723,9096.06722785608,1771.3393645589,8881.41657952256,8881.41657952256,2.6989861637309e-05,2.63529499749657e-05,2.76421665086105e-05,5.38294808424958e-06,2.6989861637309e-05,2.6989861637309e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-03-11,0,NA,1,0,2,0,2,0,0,NA,1,0,0,NA,3,1,0,0,0,0,1,1,1,1,0,0,0,NA,NA,NA,NA,282,24,30.09,30.09,36.9,36.9,25.28,25.28,27.24,27.24,12.5,12.5,115,1,34.7142857142857,2,"2020/03/11","US",329064917,115,1,281,24,12280.8596026045,11863.7289758033,12712.6566096114,3399.44302308196,12280.8596026045,12280.8596026045,3.73204768061146e-05,3.60528526831783e-05,3.86326707979367e-05,1.03306151688056e-05,3.73204768061146e-05,3.73204768061146e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-03-12,0,NA,1,0,2,0,2,0,0,NA,1,0,0,NA,3,1,0,0,0,0,1,1,1,1,0,0,0,NA,NA,NA,NA,442,31,30.09,30.09,36.9,36.9,25.28,25.28,27.24,27.24,12.5,12.5,160,7,53.1428571428571,2.85714285714286,"2020/03/12","US",329064917,160,7,441,31,19281.7119092611,18774.0040534251,19803.1497752827,7000.85230665658,19281.7119092611,19281.7119092611,5.85954652505879e-05,5.7052584713627e-05,6.01800701084238e-05,2.12749884444734e-05,5.85954652505879e-05,5.85954652505879e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-03-13,1,1,1,0,2,0,2,0,0,NA,1,0,0,NA,3,1,0,0,0,0,1,1,1,1,0,0,0,NA,NA,NA,NA,568,37,33.8,33.8,44.05,44.05,27.5,27.5,29.81,29.81,12.5,12.5,126,6,70,3.42857142857143,"2020/03/13","US",329064917,126,6,567,37,21893.1294163947,21321.5051099855,22480.0788298259,2611.41750713364,21893.1294163947,21893.1294163947,6.65313386063418e-05,6.47942214696362e-05,6.83150274261109e-05,7.93587335575382e-06,6.65313386063418e-05,6.65313386063418e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-03-14,1,1,1,0,2,0,2,0,0,NA,1,0,0,NA,3,1,0,0,0,0,1,1,1,1,0,0,0,NA,NA,NA,NA,642,39,33.8,33.8,44.05,44.05,27.5,27.5,29.81,29.81,12.5,12.5,74,2,77.1428571428571,3.28571428571429,"2020/03/14","US",329064917,74,2,641,39,18783.8698183454,18197.2280235847,19389.423757028,0,21893.1294163947,21893.1294163947,5.70825659252682e-05,5.52998119321991e-05,5.89227922982381e-05,0,6.65313386063418e-05,6.65313386063418e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-03-15,1,1,1,0,2,0,2,0,0,NA,1,0,0,NA,3,1,0,0,0,0,1,1,1,1,0,0,0,NA,NA,NA,NA,603,40,33.8,33.8,44.05,44.05,27.5,27.5,29.81,29.81,12.5,12.5,-39,1,68.7142857142857,3.14285714285714,"2020/03/15","US",329064917,-39,1,602,40,13235.1535134882,12766.6388162822,13720.8619313482,0,21893.1294163947,21893.1294163947,4.02204939807916e-05,3.8796718084299e-05,4.16965201165707e-05,0,6.65313386063418e-05,6.65313386063418e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-03-16,1,1,2,1,2,1,3,1,0,NA,1,0,1,1,3,1,0,0,0,0,2,1,1,1,0,0,0,NA,NA,NA,NA,779,48,57.41,57.41,66.67,66.67,41.67,41.67,46.15,46.15,12.5,12.5,176,8,93.8571428571429,4.14285714285714,"2020/03/16","US",329064917,176,8,778,48,15755.3146744705,15269.3915145785,16256.7015361803,0,21893.1294163947,21893.1294163947,4.78790471439728e-05,4.64023684256152e-05,4.94027187230666e-05,0,6.65313386063418e-05,6.65313386063418e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-03-17,3,1,2,1,2,1,3,1,0,NA,1,0,1,1,3,1,0,0,0,0,2,1,1,1,0,0,0,NA,NA,NA,NA,955,55,64.81,64.81,73.81,73.81,46.11,46.11,51.28,51.28,12.5,12.5,176,7,112.571428571429,4.57142857142857,"2020/03/17","US",329064917,176,7,954,55,17748.4603254017,17252.0640485115,18259.1394882711,0,21893.1294163947,21893.1294163947,5.39360454685046e-05,5.24275398477421e-05,5.54879555521597e-05,0,6.65313386063418e-05,6.65313386063418e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-03-18,3,1,2,1,2,1,3,1,0,NA,1,0,1,1,3,1,0,1,0,0,2,1,1,1,0,0,0,NA,NA,NA,NA,1022,67,64.81,64.81,73.81,73.81,49.44,49.44,51.28,51.28,37.5,37.5,67,12,105.714285714286,6.14285714285714,"2020/03/18","US",329064917,67,12,1021,67,18863.8104036184,18422.164640512,19316.0440093522,0,21893.1294163947,21893.1294163947,5.73254984931085e-05,5.59833749779896e-05,5.86997975519589e-05,0,6.65313386063418e-05,6.65313386063418e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-03-19,3,1,2,1,2,1,3,1,0,NA,1,0,1,1,3,1,0,1,0,0,2,1,1,1,0,0,0,NA,NA,NA,NA,1374,73,64.81,64.81,73.81,73.81,49.44,49.44,51.28,51.28,37.5,37.5,352,6,133.142857142857,6,"2020/03/19","US",329064917,352,6,1373,73,22817.3143322653,22307.9777639626,23338.2800918177,0,21893.1294163947,21893.1294163947,6.93398571330086e-05,6.77920270788473e-05,7.09230272998617e-05,0,6.65313386063418e-05,6.65313386063418e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-03-20,3,1,2,1,2,1,3,1,0,NA,1,0,1,1,3,1,0,1,0,0,2,1,1,1,0,0,0,NA,NA,NA,NA,1524,83,64.81,64.81,73.81,73.81,49.44,49.44,51.28,51.28,37.5,37.5,150,10,136.571428571429,6.57142857142857,"2020/03/20","US",329064917,150,10,1523,83,23928.8477351174,23445.9621765431,24421.678650633,0,21893.1294163947,21893.1294163947,7.27177116092184e-05,7.1250263900187e-05,7.42153824032023e-05,0,6.65313386063418e-05,6.65313386063418e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-03-21,3,1,2,1,2,1,3,1,0,NA,1,0,1,1,3,1,0,1,0,0,2,1,1,1,0,0,0,NA,NA,NA,NA,1793,94,64.81,64.81,73.81,73.81,49.44,49.44,51.28,51.28,37.5,37.5,269,11,164.428571428571,7.85714285714286,"2020/03/21","US",329064917,269,11,1792,94,26526.223782797,26040.5290157137,27020.977482847,0,14783.0522014311,21893.1294163947,8.06109141765391e-05,7.9134929524297e-05,8.2114428147462e-05,0,4.49244250532824e-05,6.65313386063418e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-03-22,3,1,2,1,2,1,3,1,0,NA,1,0,1,1,3,1,0,1,0,0,2,1,1,1,0,0,0,NA,NA,NA,NA,1997,97,64.81,64.81,73.81,73.81,49.44,49.44,51.28,51.28,37.5,37.5,204,3,199.142857142857,8.14285714285714,"2020/03/22","US",329064917,204,3,1996,97,25507.021011738,25038.67689968,25984.1254192453,0,13011.7128368722,21893.1294163947,7.75136445546336e-05,7.6090387051744e-05,7.89635238424558e-05,0,3.95414769690328e-05,6.65313386063418e-05,"2020-03-22","US","USWA",7614893,0,0,0,0,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-03-23,3,1,3,1,2,1,4,1,1,0,2,1,1,1,3,1,0,1,0,0,2,1,1,1,0,0,0,NA,NA,NA,NA,2221,109,79.63,79.63,83.33,83.33,58.33,58.33,61.54,61.54,37.5,37.5,224,12,206,8.71428571428571,"2020/03/23","US",329064917,224,12,2220,109,26865.7983871343,26416.3841330138,27322.8583951472,0,9612.26981379023,21893.1294163947,8.16428522130615e-05,8.02771209214436e-05,8.30318182936141e-05,0,2.92108618002272e-05,6.65313386063418e-05,"2020-03-23","US","USWA",7614893,0,0,0,0,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-03-24,3,1,3,1,2,1,4,1,1,0,2,1,1,1,3,1,0,1,0,0,2,1,1,1,0,0,0,NA,NA,NA,NA,2328,116,79.63,79.63,83.33,83.33,58.33,58.33,61.54,61.54,37.5,37.5,107,7,196.142857142857,8.71428571428571,"2020/03/24","US",329064917,107,7,2327,116,25509.2043128737,25098.5156253867,25926.6131267835,0,2611.41750713364,21893.1294163947,7.75202794191326e-05,7.62722317960949e-05,7.87887489287822e-05,0,7.93587335575382e-06,6.65313386063418e-05,"2020-03-24","US","USWA",7614893,0,0,0,0,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-03-25,3,1,3,1,2,1,4,1,1,0,2,1,1,1,3,1,0,1,0,0,2,1,1,1,0,0,0,NA,NA,NA,NA,2591,133,79.63,79.63,83.33,83.33,58.33,58.33,61.54,61.54,37.5,37.5,263,17,224.142857142857,9.42857142857143,"2020/03/25","US",329064917,263,17,2590,133,28060.5044797483,27658.6623526761,28468.1848173973,883.96978026125,883.96978026125,22777.099196656,8.52734613448577e-05,8.40522976585685e-05,8.65123668513023e-05,2.68630818599617e-06,2.68630818599617e-06,6.92176467923379e-05,"2020-03-25","US","USWA",7614893,0,0,0,0,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-03-26,3,1,3,1,2,1,4,1,1,0,2,1,1,1,3,1,0,1,0,0,2,1,1,1,0,0,0,NA,NA,NA,NA,3207,150,79.63,79.63,83.33,83.33,58.33,58.33,61.54,61.54,37.5,37.5,616,17,261.857142857143,11,"2020/03/26","US",329064917,616,17,3206,150,34206.9018023122,33763.9857813485,34655.6279963666,11429.8026056562,12313.7723859174,34206.9018023122,0.000103951834532127,0.000102605850812557,0.000105315474868342,3.47341877397892e-05,3.74204959257854e-05,0.000103951834532127,"2020-03-26","US","USWA",7614893,0,0,0,0,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-03-27,3,1,3,1,2,1,4,1,1,0,2,1,1,1,3,2,0,1,0,0,2,1,1,1,0,0,0,NA,NA,NA,NA,3477,157,79.63,79.63,83.33,83.33,61.67,61.67,61.54,61.54,62.5,62.5,270,7,279,10.5714285714286,"2020/03/27","US",329064917,270,7,3476,157,34045.3264045392,33616.1277173209,34480.0049469823,0,12313.7723859174,27096.8245873485,0.000103460820785521,0.000102156522864213,0.000104781771515869,0,3.74204959257854e-05,8.23449209790678e-05,"2020-03-27","US","USWA",7614893,0,0,0,0,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-03-28,3,1,3,1,2,1,4,1,1,0,2,1,1,1,3,2,0,1,0,0,2,1,1,1,0,0,0,NA,NA,NA,NA,4030,188,79.63,79.63,83.33,83.33,61.67,61.67,61.54,61.54,62.5,62.5,553,31,319.571428571429,13.4285714285714,"2020/03/28","US",329064917,553,31,4029,188,41419.1641145894,40972.777997934,41870.4134739849,7050.68691450431,19364.4593004217,32376.1721372939,0.000125869279813227,0.000124512750771101,0.000127240587832051,2.14264315344936e-05,5.8846927460279e-05,9.83884044293117e-05,"2020-03-28","US","USWA",7614893,0,0,0,0,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-03-29,3,1,3,1,2,1,4,1,1,0,2,1,1,1,3,2,0,1,0,0,2,1,1,1,0,0,0,NA,NA,NA,NA,4465,198,79.63,79.63,83.33,83.33,61.67,61.67,61.54,61.54,62.5,62.5,435,10,352.571428571429,14.4285714285714,"2020/03/29","US",329064917,435,10,4464,198,42414.9427482789,41972.3157993212,42862.2375029608,1157.35403146244,20521.8133318842,30134.0831456744,0.000128895365494945,0.000127550260240356,0.000130254655809938,3.51709942832478e-06,6.23640268886037e-05,9.15748886888309e-05,"2020-03-29","US","USWA",7614893,0,0,0,0,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-03-30,3,1,3,1,2,1,4,1,1,0,2,1,1,1,3,2,0,1,0,0,2,1,1,1,0,0,0,NA,NA,NA,NA,4923,205,79.63,79.63,83.33,83.33,61.67,61.67,61.54,61.54,62.5,62.5,458,7,386,13.7142857142857,"2020/03/30","US",329064917,458,7,4922,205,42536.4280322069,42100.1190157696,42977.258783078,121.485283927992,20643.2986158121,23254.7161229458,0.000129264548831278,0.000127938643230599,0.000130604195594263,3.69183336332363e-07,6.27332102249361e-05,7.06690835806899e-05,"2020-03-30","US","USWA",7614893,0,0,0,0,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-03-31,3,1,3,1,2,1,4,1,1,0,2,1,1,1,3,2,0,1,0,0,2,1,1,1,0,0,0,NA,NA,NA,NA,5432,225,79.63,79.63,83.33,83.33,61.67,61.67,61.54,61.54,62.5,62.5,509,20,443.428571428571,15.5714285714286,"2020/03/31","US",329064917,509,20,5431,225,45392.9176083793,44959.4108432537,45830.6043240844,2856.48957617239,23499.7881919845,23499.7881919845,0.000137945175141169,0.000136627785341376,0.000139275267451511,8.68062630989128e-06,7.14138365348274e-05,7.14138365348274e-05,"2020-03-31","US","USWA",7614893,0,0,0,0,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-04-01,3,1,3,1,2,1,4,1,1,0,2,1,1,1,3,2,0,1,0,0,2,1,1,1,0,0,0,NA,NA,NA,NA,5608,310,79.63,79.63,83.33,83.33,61.67,61.67,61.54,61.54,62.5,62.5,176,85,431,25.2857142857143,"2020/04/01","US",329064917,176,85,5607,310,57130.1047644197,56713.2586077625,57550.0147675669,11737.1871560405,35236.975348025,35236.975348025,0.000173613478110217,0.000172346718467598,0.000174889548518984,3.56683029690475e-05,0.000107082139503875,0.000107082139503875,"2020-04-01","US","USWA",7614893,0,0,0,0,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-04-02,3,1,3,1,2,1,4,1,1,0,2,1,1,1,3,2,0,1,0,0,2,1,1,1,0,0,0,NA,NA,NA,NA,6389,340,79.63,79.63,83.33,83.33,61.67,61.67,61.54,61.54,62.5,62.5,781,30,454.571428571429,27.1428571428571,"2020/04/02","US",329064917,781,30,6388,340,63576.7815696985,63141.9732116245,64014.5841057912,6446.67680527872,41683.6521533037,41683.6521533037,0.00019320437483677,0.000191883029607877,0.000194534819115315,1.95908967265529e-05,0.000126673036230428,0.000126673036230428,"2020-04-02","US","USWA",7614893,0,0,0,0,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-04-03,3,1,3,1,2,1,4,1,1,0,2,1,1,1,3,2,0,1,0,0,2,1,1,1,0,0,0,NA,NA,NA,NA,6846,369,79.63,79.63,83.33,83.33,61.67,61.67,61.54,61.54,62.5,62.5,457,29,481.285714285714,30.2857142857143,"2020/04/03","US",329064917,457,29,6845,369,66288.1373396719,65859.2374353284,66719.8304000724,2711.35576997344,44395.0079232772,44395.0079232772,0.000201443951983711,0.00020014056203788,0.000202755830090731,8.23957714694161e-06,0.000134912613377369,0.000134912613377369,"2020-04-03","US","USWA",7614893,0.0333333333333333,NA,NA,NA,0.0199262692768341,0.0182761563499434,0.0215763822037247
"United States","USA","Washington","US_WA","STATE_TOTAL",2020-04-04,3,1,3,1,2,1,4,1,1,0,2,1,1,1,3,2,0,1,0,0,2,1,1,1,0,0,1,1,NA,NA,NA,7247,398,79.63,79.63,83.33,83.33,63.33,63.33,63.46,63.46,62.5,62.5,401,29,459.571428571429,30,"2020/04/04","US",329064917,401,29,7246,398,68118.0975810837,67698.7464843206,68540.0462937774,1829.96024141175,46224.9681646889,46224.9681646889,0.000207005043874318,0.000205730671934014,0.000208287309746172,5.56109189060636e-06,0.000140473705267976,0.000140473705267976,"2020-04-04","US","USWA",7614893,0.0333333333333333,NA,NA,NA,0.0199262692768341,0.0182761563499434,0.0215763822037247
