"countryname","countrycode.x","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","countrycode2","population.x","cases.x","deaths.x","cases_prev_week","deaths_prev_week.x","cases_infected.x","cum_deaths.x","cases_contagious.x","cases_active.x","p_cases_infected.x","p_cases","p_cases_contagious.x","p_cases_active.x","countrycode.y","population.y","cases.y","deaths.y","cum_cases","cum_deaths.y","deaths_prev_week.y","cases_infected.y","cases_infected_low","cases_infected_high","cases_daily","cases_contagious.y","cases_active.y","p_cases_infected.y","p_cases_infected_low","p_cases_infected_high","p_cases_daily","p_cases_contagious.y","p_cases_active.y","total_responses","pct_cli","pct_ili","pct_fever","pct_cough","pct_difficulty_breathing","pct_fatigue","pct_stuffy_runny_nose","pct_aches_muscle_pain","pct_sore_throat","pct_chest_pain","pct_nausea","pct_anosmia_ageusia","pct_eye_pain","pct_headache","pct_cmnty_sick","pct_ever_tested","pct_tested_recently","pct_worked_outside_home","pct_grocery_outside_home","pct_ate_outside_home","pct_spent_time_with_non_hh","pct_attended_public_event","pct_used_public_transit","pct_direct_contact_with_non_hh","pct_wear_mask_all_time","pct_wear_mask_most_time","pct_wear_mask_half_time","pct_wear_mask_some_time","pct_wear_mask_none_time","pct_no_public","pct_feel_nervous_all_time","pct_feel_nervous_most_time","pct_feel_nervous_some_time","pct_feel_nervous_little_time","pct_feel_nervous_none_time","pct_feel_depressed_all_time","pct_feel_depressed_most_time","pct_feel_depressed_some_time","pct_feel_depressed_little_time","pct_feel_depressed_none_time","pct_worried_ill_covid19_very","pct_worried_ill_covid19_somewhat","pct_worried_ill_covid19_nottooworried","pct_worried_ill_covid19_notworried","pct_enough_toeat_very_worried","pct_enough_toeat_somewhat_worried","pct_enough_toeat_nottoo_worried","pct_enough_toeat_not_worried","pct_chills","pct_finances_very_worried","pct_finances_somewhat_worried","pct_finances_nottoo_worried","pct_finances_not_worried","pct_cli_past_smooth","pct_ili_past_smooth","pct_fever_past_smooth","pct_cough_past_smooth","pct_difficulty_breathing_past_smooth","pct_fatigue_past_smooth","pct_stuffy_runny_nose_past_smooth","pct_aches_muscle_pain_past_smooth","pct_sore_throat_past_smooth","pct_chest_pain_past_smooth","pct_nausea_past_smooth","pct_anosmia_ageusia_past_smooth","pct_eye_pain_past_smooth","pct_headache_past_smooth","pct_cmnty_sick_past_smooth","pct_ever_tested_past_smooth","pct_worked_outside_home_past_smooth","pct_grocery_outside_home_past_smooth","pct_ate_outside_home_past_smooth","pct_spent_time_with_non_hh_past_smooth","pct_attended_public_event_past_smooth","pct_used_public_transit_past_smooth","pct_direct_contact_with_non_hh_past_smooth","pct_wear_mask_all_time_past_smooth","pct_wear_mask_most_time_past_smooth","pct_wear_mask_half_time_past_smooth","pct_wear_mask_none_time_past_smooth","pct_no_public_past_smooth","pct_feel_nervous_all_time_past_smooth","pct_feel_nervous_most_time_past_smooth","pct_feel_nervous_some_time_past_smooth","pct_feel_nervous_little_time_past_smooth","pct_feel_nervous_none_time_past_smooth","pct_feel_depressed_all_time_past_smooth","pct_feel_depressed_most_time_past_smooth","pct_feel_depressed_some_time_past_smooth","pct_feel_depressed_little_time_past_smooth","pct_feel_depressed_none_time_past_smooth","pct_worried_ill_covid19_very_past_smooth","pct_worried_ill_covid19_somewhat_past_smooth","pct_worried_ill_covid19_nottooworried_past_smooth","pct_worried_ill_covid19_notworried_past_smooth","pct_enough_toeat_very_worried_past_smooth","pct_enough_toeat_somewhat_worried_past_smooth","pct_enough_toeat_nottoo_worried_past_smooth","pct_enough_toeat_not_worried_past_smooth","population"
"Madagascar","MDG",NA,NA,"NAT_TOTAL",2020-05-05,3,0,1,0,2,1,3,1,1,0,1,1,2,0,4,1,1,0,0,0,2,1,1,1,0,0,4,0,0,NA,NA,151,0,67.59,67.59,71.43,71.43,55.28,55.28,59.94,59.94,25,25,"MG",26969306,0,0,21,0,149,0,28,38,5.52479919208896e-06,0,1.03821729784222e-06,1.40900918992873e-06,"MG",26969306,0,0,149,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","MDG",NA,NA,"NAT_TOTAL",2020-05-06,3,0,1,0,2,1,3,1,1,0,1,1,2,0,4,1,1,0,0,0,2,1,1,1,NA,0,4,0,0,NA,NA,158,0,67.59,67.59,71.43,71.43,55.28,55.28,59.94,59.94,25,25,"MG",26969306,9,0,30,0,158,0,37,41,5.85851189496682e-06,3.33712702877857e-07,1.37193000072008e-06,1.52024675755468e-06,"MG",26969306,9,0,158,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","MDG",NA,NA,"NAT_TOTAL",2020-05-07,3,0,1,0,2,1,3,1,1,0,1,1,2,0,4,1,1,0,0,0,2,1,1,1,0,0,4,0,0,NA,NA,193,0,67.59,67.59,71.43,71.43,55.28,55.28,59.94,59.94,25,25,"MG",26969306,0,0,30,0,158,0,36,41,5.85851189496682e-06,0,1.33485081151143e-06,1.52024675755468e-06,"MG",26969306,0,0,158,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","MDG",NA,NA,"NAT_TOTAL",2020-05-08,3,0,1,0,2,1,3,1,1,0,1,1,2,0,4,1,1,0,0,0,2,1,1,1,0,0,4,0,0,NA,NA,193,0,67.59,67.59,71.43,71.43,55.28,55.28,59.94,59.94,25,25,"MG",26969306,11,0,37,0,169,0,45,48,6.26638297626198e-06,4.07871081295158e-07,1.66856351438928e-06,1.77980108201524e-06,"MG",26969306,11,0,169,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","MDG",NA,NA,"NAT_TOTAL",2020-05-09,3,0,1,0,2,1,3,1,1,0,1,1,2,0,4,1,1,0,0,0,2,1,1,1,0,0,4,0,0,NA,NA,193,0,67.59,67.59,71.43,71.43,55.28,55.28,59.94,59.94,25,25,"MG",26969306,0,0,34,0,169,0,45,48,6.26638297626198e-06,0,1.66856351438928e-06,1.77980108201524e-06,"MG",26969306,0,0,169,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","MDG",NA,NA,"NAT_TOTAL",2020-05-10,3,0,1,0,2,1,3,1,1,0,1,1,2,0,4,1,1,0,0,0,2,1,1,1,0,0,4,0,0,NA,NA,193,0,67.59,67.59,71.43,71.43,55.28,55.28,59.94,59.94,25,25,"MG",26969306,0,0,34,0,169,0,41,48,6.26638297626198e-06,0,1.52024675755468e-06,1.77980108201524e-06,"MG",26969306,0,0,169,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","MDG",NA,NA,"NAT_TOTAL",2020-05-11,3,0,1,0,2,1,3,1,1,0,1,1,2,0,4,1,1,0,0,0,2,1,1,1,0,0,4,0,0,NA,NA,186,0,67.59,67.59,71.43,71.43,55.28,55.28,59.94,59.94,25,25,"MG",26969306,2,0,22,0,171,0,43,50,6.34054135467928e-06,7.41583784173015e-08,1.59440513597198e-06,1.85395946043254e-06,"MG",26969306,2,0,171,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","MDG",NA,NA,"NAT_TOTAL",2020-05-12,3,0,2,0,2,0,3,1,1,0,2,0,2,0,4,1,1,0,0,0,2,1,1,1,0,0,4,0,0,NA,NA,186,0,70.37,70.37,72.14,72.14,56.94,56.94,61.86,61.86,25,25,"MG",26969306,15,0,37,0,186,0,58,65,6.89672919280904e-06,5.56187838129761e-07,2.15059297410174e-06,2.4101472985623e-06,"MG",26969306,15,0,186,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","MDG",NA,NA,"NAT_TOTAL",2020-05-13,3,0,2,0,2,0,3,1,1,0,2,0,2,0,4,1,1,0,0,0,2,1,1,1,0,0,4,0,0,NA,NA,212,0,70.37,70.37,72.14,72.14,56.94,56.94,61.86,61.86,25,25,"MG",26969306,6,0,34,0,192,0,60,70,7.11920432806094e-06,2.22475135251905e-07,2.22475135251905e-06,2.59554324460555e-06,"MG",26969306,6,0,192,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","MDG",NA,NA,"NAT_TOTAL",2020-05-14,3,0,2,0,2,0,3,1,1,0,2,0,2,0,4,1,1,0,0,0,2,1,1,1,0,0,4,0,0,NA,NA,230,0,70.37,70.37,72.14,72.14,56.94,56.94,61.86,61.86,25,25,"MG",26969306,20,0,54,0,212,0,77,88,7.86078811223396e-06,7.41583784173015e-07,2.85509756906611e-06,3.26296865036127e-06,"MG",26969306,20,0,212,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","MDG",NA,NA,"NAT_TOTAL",2020-05-15,3,0,2,0,2,0,3,1,1,0,2,0,2,0,4,1,1,0,0,0,2,1,1,1,0,0,4,0,0,NA,NA,238,0,70.37,70.37,72.14,72.14,56.94,56.94,61.86,61.86,25,25,"MG",26969306,18,0,61,0,230,0,95,106,8.52821351798967e-06,6.67425405755714e-07,3.52252297482182e-06,3.93039405611698e-06,"MG",26969306,18,0,230,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","MDG",NA,NA,"NAT_TOTAL",2020-05-16,3,0,2,0,2,0,3,1,1,0,2,0,2,0,4,1,1,0,0,0,2,1,1,1,0,0,4,0,0,NA,NA,283,0,70.37,70.37,72.14,72.14,56.94,56.94,61.86,61.86,25,25,"MG",26969306,8,0,69,0,238,0,89,110,8.82484703165888e-06,2.96633513669206e-07,3.30004783956992e-06,4.07871081295158e-06,"MG",26969306,8,0,238,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","MDG",NA,NA,"NAT_TOTAL",2020-05-17,3,0,2,0,2,0,3,1,1,0,2,0,2,0,4,1,1,0,0,0,2,1,1,1,0,0,4,0,0,NA,NA,304,1,70.37,70.37,72.14,72.14,56.94,56.94,61.86,61.86,25,25,"MG",26969306,45,0,114,0,283,0,134,155,1.04934105460482e-05,1.66856351438928e-06,4.9686113539592e-06,5.74727432734087e-06,"MG",26969306,45,0,283,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","MDG",NA,NA,"NAT_TOTAL",2020-05-18,3,0,2,0,2,0,3,1,1,0,2,0,2,0,4,1,1,0,0,0,2,1,1,1,0,0,4,0,0,NA,NA,322,1,70.37,70.37,72.14,72.14,56.94,56.94,61.86,61.86,25,25,"MG",26969306,21,1,133,1,304,1,146,176,1.12720735194298e-05,7.78662973381666e-07,5.41356162446301e-06,6.52593730072253e-06,"MG",26969306,21,1,304,1,1,133.199738618922,18.9506662680019,936.229371423559,133.199738618922,133.199738618922,133.199738618922,4.93893831079383e-06,7.0267534018124e-07,3.47146260057103e-05,4.93893831079383e-06,4.93893831079383e-06,4.93893831079383e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","MDG",NA,NA,"NAT_TOTAL",2020-05-19,3,0,2,0,2,0,3,1,1,0,2,0,2,0,4,1,1,0,0,0,2,1,1,1,0,0,4,0,0,NA,NA,326,2,70.37,70.37,72.14,72.14,56.94,56.94,61.86,61.86,25,25,"MG",26969306,18,0,136,1,322,1,164,190,1.19394989251855e-05,6.67425405755714e-07,6.08098703021872e-06,7.04504594964364e-06,"MG",26969306,18,0,322,1,1,133.885694698739,19.0365589498673,941.629172171839,0.685956079817061,133.885694698739,133.885694698739,4.96437300606619e-06,7.05860171183762e-07,3.49148462393448e-05,2.54346952723611e-08,4.96437300606619e-06,4.96437300606619e-06,65,1.56,1.56,3.12,15.38,0,25,20.31,12.5,3.12,3.12,3.12,4.69,4.69,7.81,13.85,7.69,75,64.52,66.13,27.42,50.79,20.97,20.63,43.55,73.85,7.69,3.08,1.54,3.08,4.62,0,0,10.34,22.41,67.24,3.45,1.72,5.17,20.69,68.97,24.62,32.31,18.46,13.85,27.69,12.31,16.92,32.31,4.69,NA,NA,NA,NA,1.56,1.56,3.12,15.38,0,25,20.31,12.5,3.12,3.12,3.12,4.69,4.69,7.81,13.85,7.69,64.52,66.13,27.42,50.79,20.97,20.63,43.55,73.85,7.69,3.08,3.08,4.62,0,0,10.34,22.41,67.24,3.45,1.72,5.17,20.69,68.97,24.62,32.31,18.46,13.85,27.69,12.31,16.92,32.31,26969306
"Madagascar","MDG",NA,NA,"NAT_TOTAL",2020-05-20,3,0,2,0,2,0,3,1,1,0,2,0,2,0,4,1,1,0,0,0,2,1,1,1,0,0,4,0,0,NA,NA,371,2,70.37,70.37,72.14,72.14,56.94,56.94,61.86,61.86,25,25,"MG",26969306,4,1,134,2,326,2,157,191,1.20878156820201e-05,1.48316756834603e-07,5.82143270575817e-06,7.08212513885229e-06,"MG",26969306,4,1,326,2,2,255.850300328047,96.8630001128499,675.793399974072,121.964605629308,255.850300328047,255.850300328047,9.48672169495377e-06,3.59160150850192e-06,2.5057871343596e-05,4.52234868888758e-06,9.48672169495377e-06,9.48672169495377e-06,54,5.56,5.56,5.56,25.93,9.43,37.04,24.07,27.78,11.11,9.26,11.11,3.77,7.55,18.52,18.87,13.46,25,63.46,70.59,36.54,52.94,19.61,27.45,39.22,59.26,24.07,0,3.7,0,5.56,4.08,0,16.33,20.41,59.18,2.04,6.12,14.29,16.33,61.22,38.89,35.19,12.96,3.7,29.63,24.07,16.67,20.37,11.11,NA,NA,NA,NA,5.56,5.56,5.56,25.93,9.43,37.04,24.07,27.78,11.11,9.26,11.11,3.77,7.55,18.52,18.87,13.46,63.46,70.59,36.54,52.94,19.61,27.45,39.22,59.26,24.07,0,0,5.56,4.08,0,16.33,20.41,59.18,2.04,6.12,14.29,16.33,61.22,38.89,35.19,12.96,3.7,29.63,24.07,16.67,20.37,26969306
"Madagascar","MDG",NA,NA,"NAT_TOTAL",2020-05-21,3,0,2,0,2,0,3,1,1,0,2,0,2,0,4,1,1,0,0,0,2,1,1,1,0,0,4,0,0,NA,NA,405,2,70.37,70.37,72.14,72.14,56.94,56.94,61.86,61.86,25,25,"MG",26969306,45,0,159,2,371,2,202,236,1.37563791964094e-05,1.66856351438928e-06,7.48999622014745e-06,8.75068865324158e-06,"MG",26969306,45,0,371,2,2,274.398102123717,103.823307288498,725.215950209283,18.5478017956706,274.398102123717,274.398102123717,1.017445914714e-05,3.84968405521809e-06,2.68904194349414e-05,6.87737452186221e-07,1.017445914714e-05,1.017445914714e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","MDG",NA,NA,"NAT_TOTAL",2020-05-22,3,0,2,0,2,0,3,1,1,0,2,0,2,0,4,1,1,0,0,0,2,1,1,1,0,0,4,0,0,NA,NA,448,2,70.37,70.37,72.14,72.14,56.94,56.94,61.86,61.86,25,25,"MG",26969306,34,0,175,2,405,2,236,256,1.50170716295036e-05,1.26069243309413e-06,8.75068865324158e-06,9.49227243741459e-06,"MG",26969306,34,0,405,2,2,282.129533278415,106.687061111875,746.079915580654,7.73143115469708,282.129533278415,282.129533278415,1.04611343457787e-05,3.95586972508211e-06,2.76640383545893e-05,2.8667519863867e-07,1.04611343457787e-05,1.04611343457787e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","MDG",NA,NA,"NAT_TOTAL",2020-05-23,3,0,2,0,2,0,3,1,1,0,2,0,2,0,4,1,1,0,0,0,2,1,1,1,0,0,4,0,0,NA,NA,488,2,70.37,70.37,72.14,72.14,56.94,56.94,61.86,61.86,25,25,"MG",26969306,43,0,210,2,448,2,277,299,1.66114767654755e-05,1.59440513597198e-06,1.02709354107963e-05,1.10866775733866e-05,"MG",26969306,43,0,448,2,2,292.955417076934,110.715048796561,775.169024695277,10.8258837985195,292.955417076934,292.955417076934,1.08625493394948e-05,4.10522424257269e-06,2.87426389353615e-05,4.01414993716171e-07,1.08625493394948e-05,1.08625493394948e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Madagascar","MDG",NA,NA,"NAT_TOTAL",2020-05-24,3,0,2,0,2,0,3,1,1,0,2,0,2,0,4,1,1,0,0,0,2,1,1,1,0,0,4,0,0,NA,NA,527,2,70.37,70.37,72.14,72.14,56.94,56.94,61.86,61.86,25,25,"MG",26969306,0,0,165,2,448,2,262,290,1.66114767654755e-05,0,9.7147475726665e-06,1.07529648705087e-05,"MG",26969306,0,0,448,2,2,273.894122095381,103.453492583867,725.137337026921,0,292.955417076934,292.955417076934,1.01557719763119e-05,3.83597162581295e-06,2.68875045218784e-05,0,1.08625493394948e-05,1.08625493394948e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
