"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases.x","deaths.x","conf_date","conf_countrycode2","conf_population","conf_cases","conf_deaths","conf_cases_prev_week","conf_deaths_prev_week","conf_cases_infected","conf_cum_deaths","conf_cases_contagious","conf_cases_active","conf_p_cases_infected","conf_p_cases","conf_p_cases_contagious","conf_p_cases_active","cases.y","deaths.y","cum_cases","cum_deaths","deaths_prev_week","cases_infected","cases_infected_low","cases_infected_high","cases_daily","cases_contagious","cases_active","p_cases_infected","p_cases_infected_low","p_cases_infected_high","p_cases_daily","p_cases_contagious","p_cases_active","year_week","hosp_occupancy","icu_occupancy"
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-04-10,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0,0,2,1,1,2,0,0,1,1,0,NA,NA,3223,54,79.63,79.63,80.95,80.95,71.67,71.67,67.31,67.31,100,100,108,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,6,3115,52,22,6383.04712573435,6141.87201851623,6633.6925430088,0,0,0,0.0103976372561621,0.0100047760989947,0.0108059250343036,0,0,0,"2020-W15",193,28
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-04-11,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0,0,2,1,1,2,0,0,1,1,0,NA,NA,3270,62,79.63,79.63,80.95,80.95,71.67,71.67,67.31,67.31,100,100,47,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108,2,3223,54,23,6481.34383807099,6244.80098851953,6726.84654395362,0,0,0,0.010557757264399,0.0101724418035028,0.0109576678448618,0,0,0,"2020-W15",180,30
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-04-12,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0,0,2,1,1,2,0,0,1,1,0,NA,NA,3281,66,79.63,79.63,80.95,80.95,71.67,71.67,67.31,67.31,100,100,11,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,8,3270,62,31,7165.60656268484,6936.1468741577,7402.65717303273,0,0,0,0.0116723840967412,0.0112986067206353,0.0120585266724104,0,0,0,"2020-W15",192,31
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-04-13,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0,0,2,1,1,2,0,0,1,1,0,NA,NA,3292,69,79.63,79.63,80.95,80.95,71.67,71.67,67.31,67.31,100,100,11,3,"2020/04/13","LU",613894,477,30,3281,66,3281,66,3281,3281,0.00534457088683063,0.000777007105461203,0.00534457088683063,0.00534457088683063,11,4,3281,66,30,7290.72594871849,7070.47342360265,7517.83956670797,0,0,0,0.0118761967843284,0.0115174173775972,0.0122461525388878,0,0,0,"2020-W16",172,33
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-04-14,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0,0,2,1,1,2,0,0,1,1,0,NA,NA,3307,67,79.63,79.63,80.95,80.95,71.67,71.67,67.31,67.31,100,100,15,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,1,3292,67,26,7102.62511755245,6890.83547575858,7320.92410825315,0,0,0,0.0115697907416467,0.0112247969124288,0.0119253879468657,0,0,0,"2020-W16",174,34
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-04-15,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0,0,2,1,1,2,0,0,1,1,0,NA,NA,3373,69,79.63,79.63,80.95,80.95,71.67,71.67,67.31,67.31,100,100,66,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,0,3307,67,23,6854.41131255356,6649.79547761384,7065.32322683121,0,0,0,0.0111654639278989,0.0108321558406074,0.0115090279866414,0,0,0,"2020-W16",159,35
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-04-16,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0,0,2,1,1,2,0,0,1,1,0,NA,NA,3444,69,79.63,79.63,80.95,80.95,71.67,71.67,67.31,67.31,100,100,71,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,2,3373,69,23,6946.57067345388,6744.72061461945,7154.4615230904,0,0,0,0.0113155865238199,0.0109867837356603,0.0116542294322642,0,0,0,"2020-W16",170,32
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-04-17,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0,0,2,1,1,2,0,0,1,1,0,NA,NA,3480,72,79.63,79.63,80.95,80.95,71.67,71.67,67.31,67.31,100,100,36,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,0,3444,69,17,6867.82928189469,6668.09762784445,7073.54356185357,0,0,0,0.0111873210715444,0.0108619690497781,0.0115224184661417,0,0,0,"2020-W16",154,30
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-04-18,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0,0,2,1,1,2,0,0,1,1,0,NA,NA,3537,72,79.63,79.63,80.95,80.95,71.67,71.67,67.31,67.31,100,100,57,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,3,3480,72,18,7029.15177661178,6832.65369151955,7231.30088679442,0,0,0,0.0114501066578461,0.011130021944374,0.0117793965844175,0,0,0,"2020-W16",167,31
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-04-19,3,1,3,1,2,1,4,1,1,1,2,1,2,1,0,2,1,2,0,0,2,1,1,2,0,0,1,1,0,NA,NA,3550,73,79.63,79.63,80.95,80.95,71.67,71.67,67.31,67.31,100,100,13,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,0,3537,72,10,6948.038610133,6753.6671677578,7148.00408855893,0,0,0,0.0113179777129814,0.0110013571850479,0.0116437106219623,0,0,0,"2020-W16",162,30
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-04-20,3,1,3,1,2,1,4,1,1,1,1,1,1,1,0,2,1,2,0,0,2,1,1,2,0,0,3,1,0,NA,NA,3558,75,70.37,70.37,76.19,76.19,69.44,69.44,64.74,64.74,100,100,8,2,"2020/04/20","LU",613894,269,7,3549,73,3550,73,3550,3550,0.00578275728383076,0.000438186397000134,0.00578275728383076,0.00578275728383076,13,1,3550,73,7,6887.73577074196,6697.42148422547,7083.45803818628,0,0,0,0.0112197476612281,0.0109097360199407,0.011538568609868,0,0,0,"2020-W17",161,31
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-04-21,3,1,3,1,2,1,4,1,1,1,1,1,1,1,0,2,1,2,0,0,2,1,1,2,0,0,3,1,0,NA,NA,3618,78,70.37,70.37,76.19,76.19,69.44,69.44,64.74,64.74,100,100,60,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2,3558,75,8,6920.21940606055,6733.70930530582,7111.89545861188,0,0,0,0.0112726617397475,0.010968846910551,0.0115848916239805,0,0,0,"2020-W17",157,31
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-04-22,3,1,3,1,2,1,4,1,1,1,1,1,1,1,0,2,1,2,0,0,2,1,1,2,0,0,3,1,0,NA,NA,3654,80,70.37,70.37,76.19,76.19,69.44,69.44,64.74,64.74,100,100,36,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,3,3618,78,11,7154.00924967706,6968.08912035652,7344.8900351961,0,0,0,0.0116534927034261,0.0113506389056686,0.0119644271408355,0,0,0,"2020-W17",153,28
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-04-23,3,1,3,1,2,1,4,1,1,1,1,1,1,1,0,2,1,2,0,0,2,1,1,2,0,0,3,1,0,NA,NA,3665,83,70.37,70.37,76.19,76.19,69.44,69.44,64.74,64.74,100,100,11,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,2,3654,80,11,7256.34981125524,7072.11008067059,7445.38928024028,0,0,0,0.0118201999225522,0.0115200834031129,0.0121281349552859,0,0,0,"2020-W17",136,24
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-04-24,3,1,3,1,2,1,4,1,1,1,1,1,1,1,0,2,1,2,0,0,2,1,1,2,0,0,3,1,0,NA,NA,3695,85,70.37,70.37,76.19,76.19,69.44,69.44,64.74,64.74,100,100,30,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,3,3665,83,14,7403.28907248566,7221.61635920964,7589.53208873922,0,0,0,0.0120595560023158,0.0117636210147186,0.0123629357653589,0,0,0,"2020-W17",134,25
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-04-25,3,1,3,1,2,1,4,1,1,1,1,1,1,1,0,2,1,2,0,0,2,1,1,2,0,0,3,1,0,NA,NA,3711,85,70.37,70.37,76.19,76.19,69.44,69.44,64.74,64.74,100,100,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,2,3695,85,13,7503.01163291359,7322.87052140824,7687.58417878058,0,0,0,0.0122219986396896,0.0119285585482318,0.0125226572971565,0,0,0,"2020-W17",121,23
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-04-26,3,1,3,1,2,1,4,1,1,1,1,1,1,1,0,2,1,2,0,0,2,1,1,2,0,0,3,1,0,NA,NA,3723,88,70.37,70.37,76.19,76.19,69.44,69.44,64.74,64.74,100,100,12,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,0,3711,85,13,7405.88921930326,7227.99971644664,7588.15679029324,0,0,0,0.0120637915003295,0.0117740191571291,0.0123606954788502,0,0,0,"2020-W17",120,20
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-04-27,3,1,3,1,2,1,4,1,1,1,1,1,1,1,0,2,1,2,0,0,2,1,1,2,0,0,3,1,0,NA,NA,3729,88,70.37,70.37,76.19,76.19,69.44,69.44,64.74,64.74,100,100,6,0,"2020/04/27","LU",613894,173,15,3718,88,3723,88,3723,3723,0.0060645648923104,0.00028180760847964,0.0060645648923104,0.0060645648923104,12,3,3723,88,15,7568.47340259184,7392.41121843095,7748.72879134803,0,0,0,0.0123286323088218,0.0120418365685785,0.0126222585517174,0,0,0,"2020-W18",109,20
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-04-28,3,1,3,1,2,1,4,1,1,1,1,1,1,1,0,2,1,2,0,0,2,1,1,2,0,0,3,1,0,NA,NA,3741,89,70.37,70.37,76.19,76.19,69.44,69.44,64.74,64.74,100,100,12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,3729,88,13,7467.45823654687,7293.67865631437,7645.37829841132,0,0,0,0.0121640840870686,0.0118810065847107,0.0124539062092337,0,0,0,"2020-W18",114,22
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-04-29,3,1,3,1,2,1,4,1,1,1,1,1,1,1,0,2,1,2,0,0,2,1,1,2,0,0,3,1,0,NA,NA,3769,89,70.37,70.37,76.19,76.19,69.44,69.44,64.74,64.74,100,100,28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,1,3741,89,11,7472.16812808388,7300.04297720249,7648.35175747813,0,0,0,0.0121717562447,0.0118913737179423,0.0124587498126356,0,0,0,"2020-W18",102,24
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-04-30,3,1,3,1,2,1,4,1,1,1,1,1,1,1,0,2,1,2,0,0,2,1,1,2,0,0,3,1,0,NA,NA,3784,90,70.37,70.37,76.19,76.19,69.44,69.44,64.74,64.74,100,100,15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,0,3769,89,9,7432.72578116605,7261.4539396854,7608.03731551369,0,0,0,0.0121075068027478,0.0118285142706809,0.0123930797751952,0,0,0,"2020-W18",91,24
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-05-01,3,1,3,1,2,1,4,1,1,1,1,1,1,1,0,2,1,2,0,0,2,1,1,2,0,0,3,1,0,NA,NA,3802,92,70.37,70.37,76.19,76.19,69.44,69.44,64.74,64.74,100,100,18,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,1,3784,90,7,7457.59821377032,7287.48475556993,7631.68267014518,0,0,0,0.0121480226452292,0.0118709170566416,0.0124315967742724,0,0,0,"2020-W18",104,25
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-05-02,3,1,3,1,2,1,4,1,1,1,1,1,1,1,0,2,1,2,0,0,2,1,1,2,0,0,3,1,0,NA,NA,3812,92,70.37,70.37,76.19,76.19,69.44,69.44,64.74,64.74,100,100,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,2,3802,92,7,7575.27635369961,7405.93544452376,7748.48933869023,1312.77569471503,1312.77569471503,1312.77569471503,0.0123397139468697,0.0120638667987043,0.0126218684963369,0.00213844034102798,0.00213844034102798,0.00213844034102798,"2020-W18",98,24
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-05-03,3,1,3,1,2,1,4,1,1,1,1,1,1,1,0,2,1,2,0,0,2,1,1,2,0,0,3,1,0,NA,NA,3824,96,70.37,70.37,76.19,76.19,69.44,69.44,64.74,64.74,100,100,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,3812,92,7,7516.49449744134,7348.42306223025,7688.41002370361,172.562693969045,1485.33838868407,1485.33838868407,0.0122439614940712,0.0119701822500794,0.0125240025537041,0.000281095260694916,0.00241953560172289,0.00241953560172289,"2020-W18",96,23
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-05-04,2,1,3,1,2,1,4,1,1,1,1,1,1,1,0,2,1,2,0,0,2,1,1,2,0,0,3,1,0,NA,NA,3828,96,66.67,66.67,72.62,72.62,67.22,67.22,62.18,62.18,100,100,4,0,"2020/05/04","LU",613894,101,8,3747,95,3824,96,3824,3824,0.00622908840939967,0.000164523517089269,0.00622908840939967,0.00622908840939967,12,4,3824,96,8,7791.19684389972,7623.70470296106,7962.36877286392,274.702346458384,1760.04073514246,1760.04073514246,0.0126914367038931,0.0124186010988233,0.0129702664838945,0.000447475209821864,0.00286701081154476,0.00286701081154476,"2020-W19",93,22
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-05-05,2,1,3,1,2,1,4,1,1,1,1,1,1,1,0,2,1,2,0,0,2,1,1,2,0,0,3,1,0,NA,NA,3840,96,66.67,66.67,72.62,72.62,67.22,67.22,62.18,62.18,100,100,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,3828,96,8,7727.88886080597,7561.71737709233,7897.71202318234,0,1760.04073514246,1760.04073514246,0.012588311436186,0.0123176271100423,0.0128649441486353,0,0.00286701081154476,0.00286701081154476,"2020-W19",101,20
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-05-06,2,1,3,1,2,1,4,1,1,1,1,1,1,1,0,2,1,2,0,0,2,1,1,2,0,0,3,1,0,NA,NA,3851,98,66.67,66.67,72.62,72.62,67.22,67.22,62.18,62.18,100,100,11,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,0,3840,96,7,7685.73445817152,7520.43249644919,7854.66981977639,0,1760.04073514246,1760.04073514246,0.0125196442026987,0.0122503762806758,0.0127948307358866,0,0.00286701081154476,0.00286701081154476,"2020-W19",96,21
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-05-07,2,1,3,1,2,1,4,1,1,1,1,1,1,1,0,2,1,2,0,0,2,1,1,2,0,0,3,1,0,NA,NA,3859,100,66.67,66.67,72.62,72.62,67.22,67.22,62.18,62.18,100,100,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,2,3851,98,9,7805.58929741228,7640.85815564585,7973.87191841245,0,1760.04073514246,1760.04073514246,0.0127148812293528,0.0124465431420503,0.0129890044835305,0,0.00286701081154476,0.00286701081154476,"2020-W19",83,16
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-05-08,2,1,3,1,2,1,4,1,1,1,1,1,1,1,0,2,1,2,0,0,2,1,1,2,0,0,3,1,0,NA,NA,3871,100,66.67,66.67,72.62,72.62,67.22,67.22,62.18,62.18,100,100,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2,3859,100,10,7921.90267491985,7757.78737157831,8089.48982293833,0,1760.04073514246,1760.04073514246,0.0129043494070961,0.0126370144871563,0.0131773397735412,0,0.00286701081154476,0.00286701081154476,"2020-W19",90,15
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-05-09,2,1,3,1,2,1,4,1,1,1,1,1,1,1,0,2,1,2,0,0,2,1,1,2,0,0,3,1,0,NA,NA,3877,101,66.67,66.67,72.62,72.62,67.22,67.22,62.18,62.18,100,100,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,0,3871,100,8,7890.94170727566,7727.43763856141,8057.90534198533,76.0727790866749,1836.11351422913,1836.11351422913,0.0128539156715584,0.0125875764196448,0.0131258903686717,0.000123918427426681,0.00299092923897144,0.00299092923897144,"2020-W19",82,14
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-05-10,2,1,3,1,2,1,4,1,1,1,1,1,1,1,0,2,1,2,0,0,2,1,1,2,0,0,3,1,0,NA,NA,3886,101,66.67,66.67,72.62,72.62,67.22,67.22,62.18,62.18,100,100,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,3877,101,9,7929.69083096852,7766.86342750907,8095.93180846141,62.4212079821273,1898.53472221126,1898.53472221126,0.0129170358905096,0.0126517988895625,0.0131878334182471,0.000101680759189905,0.00309260999816134,0.00309260999816134,"2020-W19",77,18
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-05-11,2,1,1,1,2,1,3,1,1,1,1,1,1,1,0,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,3888,101,56.48,56.48,65.48,65.48,65.56,65.56,60.26,60.26,100,100,2,0,"2020/05/11","LU",613894,62,5,3088,93,3886,101,3886,3886,0.00633008304365249,0.000100994634252819,0.00633008304365249,0.00633008304365249,9,0,3886,101,5,7898.81360711575,7736.59316426822,8064.43547892805,0,1898.53472221126,1898.53472221126,0.012866738569062,0.0126024902740021,0.0131365276072548,0,0.00309260999816134,0.00309260999816134,"2020-W20",78,22
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-05-12,2,1,1,1,2,1,3,1,1,1,1,1,1,1,0,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,3894,102,56.48,56.48,65.48,65.48,65.56,65.56,60.26,60.26,100,100,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,3888,101,5,7856.74516828224,7695.36441356727,8021.51026538736,0,1898.53472221126,1898.53472221126,0.0127982113659398,0.0125353308772643,0.0130666047646456,0,0.00309260999816134,0.00309260999816134,"2020-W20",79,22
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-05-13,2,1,1,1,2,1,3,1,1,1,1,1,1,1,0,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,3904,103,56.48,56.48,65.48,65.48,65.56,65.56,60.26,60.26,100,100,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,3894,102,6,7903.22176316958,7742.33622983753,8067.45049344725,0,1898.53472221126,1898.53472221126,0.0128739192159715,0.012611845416045,0.0131414389022327,0,0.00309260999816134,0.00309260999816134,"2020-W20",70,11
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-05-14,2,1,1,1,2,1,3,1,1,1,1,1,1,1,0,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,3915,103,56.48,56.48,65.48,65.48,65.56,65.56,60.26,60.26,100,100,11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,1,3904,103,5,7960.24849006662,7799.63525059875,8124.16914223567,0,585.75902749623,1898.53472221126,0.0129668126583199,0.0127051824103164,0.0132338305020666,0,0.000954169657133366,0.00309260999816134,"2020-W20",74,11
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-05-15,2,1,1,1,2,1,3,1,1,1,1,1,1,1,0,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,3923,104,56.48,56.48,65.48,65.48,65.56,65.56,60.26,60.26,100,100,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,0,3915,103,3,7944.33931238787,7784.02780914004,8107.95241972857,0,413.196333527186,1898.53472221126,0.0129408974715307,0.0126797587354495,0.0132074143414475,0,0.00067307439643845,0.00309260999816134,"2020-W20",65,15
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-05-16,2,1,1,1,2,1,3,1,1,1,1,1,1,1,0,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,3930,104,56.48,56.48,65.48,65.48,65.56,65.56,60.26,60.26,100,100,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,1,3923,104,4,8001.19927457102,7841.15573736621,8164.50941362114,0,138.493987068802,1898.53472221126,0.0130335192632132,0.0127728170292692,0.0132995426142317,0,0.000225599186616586,0.00309260999816134,"2020-W20",55,13
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-05-17,2,1,1,1,2,1,3,1,1,1,1,1,1,1,0,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,3945,107,56.48,56.48,65.48,65.48,65.56,65.56,60.26,60.26,100,100,15,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0,3930,104,3,7980.46827200438,7820.82151908485,8143.37390068978,37.2000708178148,175.694057886617,1935.73479302907,0.0129997495854404,0.0127396936915573,0.0132651140110341,6.05968959100672e-05,0.000286196082526653,0.00315320689407141,"2020-W20",46,8
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-05-18,2,1,1,1,2,1,3,1,1,1,1,1,1,1,0,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,3947,107,56.48,56.48,65.48,65.48,65.56,65.56,60.26,60.26,100,100,2,0,"2020/05/18","LU",613894,59,6,1995,86,3945,107,3945,3945,0.00642619084076404,9.61077971115535e-05,0.00642619084076404,0.00642619084076404,15,3,3945,107,6,8207.5229636701,8047.56700155438,8370.65826058496,240.632061883764,416.326119770381,2176.36685491284,0.0133696093522173,0.0131090497733393,0.0136353478948889,0.000391976565797619,0.000678172648324272,0.00354518345986903,"2020-W21",52,10
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-05-19,2,1,1,1,2,1,3,1,1,1,1,1,1,1,0,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,3958,109,56.48,56.48,65.48,65.48,65.56,65.56,60.26,60.26,100,100,11,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,3947,107,6,8178.53487750649,8019.12695773754,8341.11158173526,0,416.326119770381,2176.36685491284,0.0133223893335111,0.0130627224858649,0.013587217959021,0,0.000678172648324272,0.00354518345986903,"2020-W21",49,6
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-05-20,2,1,1,1,2,1,3,1,1,1,1,1,1,1,0,2,1,2,762859300,0,2,1,3,2,0,0,3,1,0,NA,NA,3971,109,56.48,56.48,65.48,65.48,65.56,65.56,60.26,60.26,100,100,13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,2,3958,109,7,8321.96305887935,8162.48551116469,8484.55645754288,85.4520090456335,501.778128816014,949.043169243442,0.0135560260547902,0.0132962457870002,0.013820881874628,0.00013919668386665,0.000817369332190922,0.0015459398027077,"2020-W21",54,6
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-05-21,2,1,1,1,2,1,3,1,1,1,1,1,1,1,0,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,3980,109,56.48,56.48,65.48,65.48,65.56,65.56,60.26,60.26,100,100,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,0,3971,109,6,8317.90421667636,8158.48864895893,8480.43473917575,24.9292439606215,450.634593689961,801.409719235019,0.0135494144211808,0.0132897351154416,0.0138141678191605,4.06083850968107e-05,0.000734059289861052,0.0013054529271096,"2020-W21",41,5
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-05-22,2,1,1,1,2,1,3,1,1,1,1,1,1,1,0,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,3981,109,56.48,56.48,65.48,65.48,65.56,65.56,60.26,60.26,100,100,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,0,3980,109,6,8306.28342948679,8147.07491565545,8468.60316435621,0,388.213385707833,526.707372776636,0.0135304847896979,0.013271142763499,0.0137948948260713,0,0.000632378530671147,0.000857977717287733,"2020-W21",45,8
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-05-23,2,1,1,1,2,1,3,1,1,1,1,1,1,1,0,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,3990,109,56.48,56.48,65.48,65.48,65.56,65.56,60.26,60.26,100,100,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,3981,109,5,8278.59499188764,8119.9027966513,8440.38860514088,0,388.213385707833,526.707372776636,0.0134853818279502,0.0132268808567135,0.013748934840772,0,0.000632378530671147,0.000857977717287733,"2020-W21",34,7
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-05-24,2,1,1,1,2,1,3,1,1,1,1,1,1,1,0,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,3992,110,56.48,56.48,65.48,65.48,65.56,65.56,60.26,60.26,100,100,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,0,3990,109,5,8268.45950783662,8109.9473228871,8430.0698772474,0,388.213385707833,526.707372776636,0.0134688716746484,0.0132106639303969,0.0137321261931985,0,0.000632378530671147,0.000857977717287733,"2020-W21",32,4
