"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","cases_delta","deaths_delta","avgcases7days_delta","avgdeaths7days_delta","population","iso2","owid_iso_code","owid_continent","owid_location","owid_date","owid_total_cases","owid_new_cases","owid_new_cases_smoothed","owid_total_deaths","owid_new_deaths","owid_new_deaths_smoothed","owid_total_cases_per_million","owid_new_cases_per_million","owid_new_cases_smoothed_per_million","owid_total_deaths_per_million","owid_new_deaths_per_million","owid_new_deaths_smoothed_per_million","owid_reproduction_rate","owid_icu_patients","owid_icu_patients_per_million","owid_hosp_patients","owid_hosp_patients_per_million","owid_weekly_icu_admissions","owid_weekly_icu_admissions_per_million","owid_weekly_hosp_admissions","owid_weekly_hosp_admissions_per_million","owid_new_tests","owid_total_tests","owid_total_tests_per_thousand","owid_new_tests_per_thousand","owid_new_tests_smoothed","owid_new_tests_smoothed_per_thousand","owid_positive_rate","owid_tests_per_case","owid_tests_units","owid_total_vaccinations","owid_total_vaccinations_per_hundred","owid_stringency_index","owid_population","owid_population_density","owid_median_age","owid_aged_65_older","owid_aged_70_older","owid_gdp_per_capita","owid_extreme_poverty","owid_cardiovasc_death_rate","owid_diabetes_prevalence","owid_female_smokers","owid_male_smokers","owid_handwashing_facilities","owid_hospital_beds_per_thousand","owid_life_expectancy","owid_human_development_index","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active"
"South Sudan","SSD",NA,NA,"NAT_TOTAL",2020-06-03,3,1,2,1,2,1,3,1,2,0,2,0,2,1,4,1,1,0,0,0,2,1,2,2,0,0,3,1,0,NA,NA,994,10,85.19,85.19,91.67,91.67,70.56,70.56,77.56,77.56,25,25,0,0,0,0,0,0,-26.8571428571429,-0.285714285714286,12778250,"SS","SSD","Africa","South Sudan","2020-06-03",994,0,0,10,0,0,88.8,0,0,0.893,0,0,0.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,85.19,11193729,NA,19.2,3.441,2.032,1569.888,NA,280.775,10.43,NA,NA,NA,NA,57.85,0.388,"2020/06/03","SS",12778250,0,0,994,10,1114.79727484943,917.426450086116,1354.629533403,0,1021.99570978883,1021.99570978883,8.72417799659135e-05,7.17959384177111e-05,0.000106010567441003,0,7.9979317182621e-05,7.9979317182621e-05
"South Sudan","SSD",NA,NA,"NAT_TOTAL",2020-06-04,3,1,2,1,2,1,3,1,2,0,2,0,2,1,4,1,1,0,0,0,2,1,2,2,0,0,3,1,0,NA,NA,994,10,85.19,85.19,91.67,91.67,70.56,70.56,77.56,77.56,25,25,0,0,0,0,0,0,0,0,12778250,"SS","SSD","Africa","South Sudan","2020-06-04",994,0,0,10,0,0,88.8,0,0,0.893,0,0,0.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,85.19,11193729,NA,19.2,3.441,2.032,1569.888,NA,280.775,10.43,NA,NA,NA,NA,57.85,0.388,"2020/06/04","SS",12778250,0,0,994,10,1060.63955502964,872.728458548406,1289.01063632621,0,33.4687582419285,1021.99570978883,8.3003506350998e-05,6.82979640051185e-05,0.000100875365275074,0,2.61919732685841e-06,7.9979317182621e-05
"South Sudan","SSD",NA,NA,"NAT_TOTAL",2020-06-05,3,1,2,1,2,1,3,1,2,0,2,0,2,1,4,1,1,0,0,0,2,1,2,2,0,0,3,1,0,NA,NA,994,10,85.19,85.19,91.67,91.67,70.56,70.56,77.56,77.56,25,25,0,0,0,0,0,0,0,0,12778250,"SS","SSD","Africa","South Sudan","2020-06-05",994,0,0,10,0,0,88.8,0,0,0.893,0,0,0.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,85.19,11193729,NA,19.2,3.441,2.032,1569.888,NA,280.775,10.43,NA,NA,NA,NA,57.85,0.388,"2020/06/05","SS",12778250,0,0,994,10,1016.42389109424,836.244237270815,1235.4255854233,0,33.4687582419285,1021.99570978883,7.95432779210175e-05,6.54427826400967e-05,9.66819075713263e-05,0,2.61919732685841e-06,7.9979317182621e-05
"South Sudan","SSD",NA,NA,"NAT_TOTAL",2020-06-06,3,1,2,1,2,1,3,1,2,0,2,0,2,1,4,1,1,0,0,0,2,1,2,2,0,0,3,1,0,NA,NA,994,10,85.19,85.19,91.67,91.67,70.56,70.56,77.56,77.56,25,25,0,0,0,0,0,0,0,0,12778250,"SS","SSD","Africa","South Sudan","2020-06-06",994,0,0,10,0,0,88.8,0,0,0.893,0,0,0.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,85.19,11193729,NA,19.2,3.441,2.032,1569.888,NA,280.775,10.43,NA,NA,NA,NA,57.85,0.388,"2020/06/06","SS",12778250,0,0,994,10,979.898718000885,806.114982500124,1191.14706758304,0,33.4687582419285,1021.99570978883,7.6684891749722e-05,6.3084928100493e-05,9.32167603218783e-05,0,2.61919732685841e-06,7.9979317182621e-05
"South Sudan","SSD",NA,NA,"NAT_TOTAL",2020-06-07,3,1,2,1,2,1,3,1,2,0,2,0,2,1,4,1,1,0,0,0,2,1,2,2,0,0,3,1,0,NA,NA,1317,14,85.19,85.19,91.67,91.67,70.56,70.56,77.56,77.56,25,25,323,4,46.1428571428571,0.571428571428571,323,4,46.1428571428571,0.571428571428571,12778250,"SS","SSD","Africa","South Sudan","2020-06-07",1317,323,46.143,14,4,0.571,117.655,28.855,4.122,1.251,0.357,0.051,0.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,85.19,11193729,NA,19.2,3.441,2.032,1569.888,NA,280.775,10.43,NA,NA,NA,NA,57.85,0.388,"2020/06/07","SS",12778250,323,4,1317,14,1761.07523323279,1532.06638432232,2024.31566206431,0,33.4687582419285,1021.99570978883,0.000137818185841785,0.00011989641651418,0.00015841884937799,0,2.61919732685841e-06,7.9979317182621e-05
"South Sudan","SSD",NA,NA,"NAT_TOTAL",2020-06-08,3,1,2,1,2,1,3,1,2,0,2,0,2,1,4,1,1,0,0,0,2,1,2,2,0,0,3,1,0,NA,NA,1604,19,85.19,85.19,91.67,91.67,70.56,70.56,77.56,77.56,25,25,287,5,87.1428571428571,1.28571428571429,-36,1,41,0.714285714285714,12778250,"SS","SSD","Africa","South Sudan","2020-06-08",1604,287,87.143,19,5,1.286,143.295,25.639,7.785,1.697,0.447,0.115,0.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,85.19,11193729,NA,19.2,3.441,2.032,1569.888,NA,280.775,10.43,NA,NA,NA,NA,57.85,0.388,"2020/06/08","SS",12778250,287,5,1604,19,2813.9989819256,2539.72554987403,3117.8921165994,0,33.4687582419285,1021.99570978883,0.000220217868794679,0.000198753784741575,0.000243999930866856,0,2.61919732685841e-06,7.9979317182621e-05
"South Sudan","SSD",NA,NA,"NAT_TOTAL",2020-06-09,3,1,2,1,2,1,3,1,2,0,2,0,2,1,4,1,1,0,0,0,2,1,2,2,0,0,3,1,0,NA,NA,1604,19,85.19,85.19,91.67,91.67,70.56,70.56,77.56,77.56,25,25,0,0,87.1428571428571,1.28571428571429,-287,-5,0,0,12778250,"SS","SSD","Africa","South Sudan","2020-06-09",1604,0,87.143,19,0,1.286,143.295,0,7.785,1.697,0,0.115,0.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,85.19,11193729,NA,19.2,3.441,2.032,1569.888,NA,280.775,10.43,NA,NA,NA,NA,57.85,0.388,"2020/06/09","SS",12778250,0,0,1604,19,2682.05770569639,2420.36521314272,2972.044672277,0,0,1021.99570978883,0.000209892411378428,0.000189412886204505,0.000232586204861933,0,0,7.9979317182621e-05
"South Sudan","SSD",NA,NA,"NAT_TOTAL",2020-06-10,3,1,2,1,2,1,3,1,2,0,2,0,2,1,4,1,1,0,0,0,2,1,2,2,0,0,3,1,0,NA,NA,1604,19,85.19,85.19,91.67,91.67,70.56,70.56,77.56,77.56,25,25,0,0,87.1428571428571,1.28571428571429,0,0,0,0,12778250,"SS","SSD","Africa","South Sudan","2020-06-10",1604,0,87.143,19,0,1.286,143.295,0,7.785,1.697,0,0.115,0.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,85.19,11193729,NA,19.2,3.441,2.032,1569.888,NA,280.775,10.43,NA,NA,NA,NA,57.85,0.388,"2020/06/10","SS",12778250,0,0,1604,19,2522.86576248353,2276.38367087881,2796.03642256597,0,0,33.4687582419285,0.000197434371880619,0.000178145181920749,0.000218812155229861,0,0,2.61919732685841e-06
"South Sudan","SSD",NA,NA,"NAT_TOTAL",2020-06-11,3,1,2,1,2,1,3,1,2,0,2,0,2,1,4,1,1,0,0,0,2,1,2,2,0,0,3,1,0,NA,NA,1670,24,85.19,85.19,91.67,91.67,70.56,70.56,77.56,77.56,25,25,66,5,96.5714285714286,2,66,5,9.42857142857143,0.714285714285714,12778250,"SS","SSD","Africa","South Sudan","2020-06-11",1670,66,96.571,24,5,2,149.191,5.896,8.627,2.144,0.447,0.179,0.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,85.19,11193729,NA,19.2,3.441,2.032,1569.888,NA,280.775,10.43,NA,NA,NA,NA,57.85,0.388,"2020/06/11","SS",12778250,66,5,1670,24,3111.65130162126,2868.23867859117,3375.72109850951,0,0,33.4687582419285,0.000243511537309198,0.00022446255775174,0.000264177105512063,0,0,2.61919732685841e-06
"South Sudan","SSD",NA,NA,"NAT_TOTAL",2020-06-12,3,1,2,1,2,1,3,1,2,0,2,0,2,1,4,1,1,0,0,0,2,1,2,2,0,0,3,1,0,NA,NA,1670,24,85.19,85.19,91.67,91.67,70.56,70.56,77.56,77.56,25,25,0,0,96.5714285714286,2,-66,-5,0,0,12778250,"SS","SSD","Africa","South Sudan","2020-06-12",1670,0,96.571,24,0,2,149.191,0,8.627,2.144,0,0.179,0.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,85.19,11193729,NA,19.2,3.441,2.032,1569.888,NA,280.775,10.43,NA,NA,NA,NA,57.85,0.388,"2020/06/12","SS",12778250,0,0,1670,24,2925.09080608077,2695.92987397572,3173.73100332182,0,0,33.4687582419285,0.000228911690261246,0.000210978019210434,0.00024836976920328,0,0,2.61919732685841e-06
"South Sudan","SSD",NA,NA,"NAT_TOTAL",2020-06-13,3,1,2,1,2,1,3,1,2,0,2,0,2,1,4,1,1,0,0,0,2,1,2,2,0,0,3,1,0,NA,NA,1693,27,85.19,85.19,91.67,91.67,70.56,70.56,77.56,77.56,25,25,23,3,99.8571428571429,2.42857142857143,23,3,3.28571428571429,0.428571428571428,12778250,"SS","SSD","Africa","South Sudan","2020-06-13",1693,23,99.857,27,3,2.429,151.245,2.055,8.921,2.412,0.268,0.217,0.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,85.19,11193729,NA,19.2,3.441,2.032,1569.888,NA,280.775,10.43,NA,NA,NA,NA,57.85,0.388,"2020/06/13","SS",12778250,23,3,1693,27,3148.83590804119,2928.27602743366,3386.0085193059,379.174185023059,379.174185023059,412.642943264988,0.000246421529398876,0.000229160959241966,0.000264982178256483,2.96734048107573e-05,2.96734048107573e-05,3.22926021376157e-05
"South Sudan","SSD",NA,NA,"NAT_TOTAL",2020-06-14,3,1,2,1,2,1,3,1,2,0,2,0,2,1,4,1,1,0,0,0,2,1,2,2,0,0,3,1,0,NA,NA,1693,27,85.19,85.19,91.67,91.67,70.56,70.56,77.56,77.56,25,25,0,0,53.7142857142857,1.85714285714286,-23,-3,-46.1428571428571,-0.571428571428571,12778250,"SS","SSD","Africa","South Sudan","2020-06-14",1693,0,53.714,27,0,1.857,151.245,0,4.799,2.412,0,0.166,0.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,85.19,11193729,NA,19.2,3.441,2.032,1569.888,NA,280.775,10.43,NA,NA,NA,NA,57.85,0.388,"2020/06/14","SS",12778250,0,0,1693,27,2988.0053917935,2778.44479150354,3213.3718289776,747.673153770812,1126.84733879387,1160.3160970358,0.000233835258489503,0.000217435469763351,0.000251471980042463,5.85113887872605e-05,8.81847935980178e-05,9.08039909248762e-05
"South Sudan","SSD",NA,NA,"NAT_TOTAL",2020-06-15,3,1,2,1,2,1,3,1,2,0,2,0,2,1,4,1,1,0,0,0,2,1,2,2,0,0,3,1,0,NA,NA,1693,27,85.19,85.19,91.67,91.67,70.56,70.56,77.56,77.56,25,25,0,0,12.7142857142857,1.14285714285714,0,0,-41,-0.714285714285714,12778250,"SS","SSD","Africa","South Sudan","2020-06-15",1693,0,12.714,27,0,1.143,151.245,0,1.136,2.412,0,0.102,0.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,85.19,11193729,NA,19.2,3.441,2.032,1569.888,NA,280.775,10.43,NA,NA,NA,NA,57.85,0.388,"2020/06/15","SS",12778250,0,0,1693,27,2850.98019519775,2650.81601873407,3066.25884858334,0,1126.84733879387,1126.84733879387,0.00022311194374799,0.000207447500145487,0.000239959215744201,0,8.81847935980178e-05,8.81847935980178e-05
"South Sudan","SSD",NA,NA,"NAT_TOTAL",2020-06-16,3,1,2,1,2,1,3,1,2,0,2,0,2,1,4,1,1,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,1776,30,85.19,85.19,91.67,91.67,68.33,68.33,75,75,25,25,83,3,24.5714285714286,1.57142857142857,83,3,11.8571428571429,0.428571428571429,12778250,"SS","SSD","Africa","South Sudan","2020-06-16",1776,83,24.571,30,3,1.571,158.66,7.415,2.195,2.68,0.268,0.14,0.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,85.19,11193729,NA,19.2,3.441,2.032,1569.888,NA,280.775,10.43,NA,NA,NA,NA,57.85,0.388,"2020/06/16","SS",12778250,83,3,1776,30,3188.15661978711,2985.71293618474,3404.32682228346,63.1260313978732,1189.97337019174,1189.97337019174,0.000249498688770928,0.000233655855550231,0.00026641573159732,4.94011553991143e-06,9.31249091379293e-05,9.31249091379293e-05
"South Sudan","SSD",NA,NA,"NAT_TOTAL",2020-06-17,3,1,2,1,2,1,3,1,2,0,2,0,2,1,4,1,1,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,1813,31,85.19,85.19,91.67,91.67,68.33,68.33,75,75,25,25,37,1,29.8571428571429,1.71428571428571,-46,-2,5.28571428571428,0.142857142857143,12778250,"SS","SSD","Africa","South Sudan","2020-06-17",1813,37,29.857,31,1,1.714,161.966,3.305,2.667,2.769,0.089,0.153,0.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,85.19,11193729,NA,19.2,3.441,2.032,1569.888,NA,280.775,10.43,NA,NA,NA,NA,57.85,0.388,"2020/06/17","SS",12778250,37,1,1813,31,3239.89556406962,3040.38777281005,3452.49489553642,188.764140878255,1378.73751107,1378.73751107,0.000253547673904457,0.000237934597680437,0.000270185267586439,1.47722998750419e-05,0.000107897209012971,0.000107897209012971
"South Sudan","SSD",NA,NA,"NAT_TOTAL",2020-06-18,3,1,2,1,2,1,3,1,2,0,2,0,2,1,4,1,1,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,1830,32,85.19,85.19,91.67,91.67,68.33,68.33,75,75,25,25,17,1,22.8571428571429,1.14285714285714,-20,0,-7,-0.571428571428571,12778250,"SS","SSD","Africa","South Sudan","2020-06-18",1830,17,22.857,32,1,1.143,163.484,1.519,2.042,2.859,0.089,0.102,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,85.19,11193729,NA,19.2,3.441,2.032,1569.888,NA,280.775,10.43,NA,NA,NA,NA,57.85,0.388,"2020/06/18","SS",12778250,17,1,1830,32,3259.33338049063,3064.51271422654,3466.53940636747,19.437816421002,1398.175327491,1398.175327491,0.000255068838103076,0.00023982256680113,0.000271284362597967,1.52116419861891e-06,0.00010941837321159,0.00010941837321159
"South Sudan","SSD",NA,NA,"NAT_TOTAL",2020-06-19,3,1,2,1,2,1,3,1,2,0,2,0,2,1,4,1,1,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,1864,34,85.19,85.19,91.67,91.67,68.33,68.33,75,75,25,25,34,2,27.7142857142857,1.42857142857143,17,1,4.85714285714286,0.285714285714286,12778250,"SS","SSD","Africa","South Sudan","2020-06-19",1864,34,27.714,34,2,1.429,166.522,3.037,2.476,3.037,0.179,0.128,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,85.19,11193729,NA,19.2,3.441,2.032,1569.888,NA,280.775,10.43,NA,NA,NA,NA,57.85,0.388,"2020/06/19","SS",12778250,34,2,1864,34,3412.44503840118,3219.89473659259,3616.50988393234,153.111657910555,1551.28698540156,1551.28698540156,0.000267051046770973,0.000251982449599326,0.000283020748845291,1.1982208667897e-05,0.000121400581879487,0.000121400581879487
"South Sudan","SSD",NA,NA,"NAT_TOTAL",2020-06-20,3,1,2,1,2,1,3,1,2,0,2,0,2,1,4,1,1,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,1882,34,85.19,85.19,91.67,91.67,68.33,68.33,75,75,25,25,18,0,27,1,-16,-2,-0.714285714285715,-0.428571428571429,12778250,"SS","SSD","Africa","South Sudan","2020-06-20",1882,18,27,34,0,1,168.13,1.608,2.412,3.037,0,0.089,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,85.19,11193729,NA,19.2,3.441,2.032,1569.888,NA,280.775,10.43,NA,NA,NA,NA,57.85,0.388,"2020/06/20","SS",12778250,18,0,1882,34,3339.98235570409,3151.38196502216,3539.86989207643,0,1551.28698540156,1551.28698540156,0.000261380263784484,0.00024662077866861,0.000277023058092965,0,0.000121400581879487,0.000121400581879487
"South Sudan","SSD",NA,NA,"NAT_TOTAL",2020-06-21,3,1,2,1,2,1,3,1,2,0,2,0,2,1,4,1,1,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,1892,34,85.19,85.19,91.67,91.67,68.33,68.33,75,75,25,25,10,0,28.4285714285714,1,-8,0,1.42857142857143,0,12778250,"SS","SSD","Africa","South Sudan","2020-06-21",1892,10,28.429,34,0,1,169.023,0.893,2.54,3.037,0,0.089,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,85.19,11193729,NA,19.2,3.441,2.032,1569.888,NA,280.775,10.43,NA,NA,NA,NA,57.85,0.388,"2020/06/21","SS",12778250,10,0,1892,34,3261.32096049664,3077.03771127072,3456.64090122,0,1551.28698540156,1551.28698540156,0.000255224382094312,0.000240802747737031,0.000270509725605619,0,0.000121400581879487,0.000121400581879487
"South Sudan","SSD",NA,NA,"NAT_TOTAL",2020-06-22,3,1,2,1,2,1,3,1,2,0,2,0,2,1,4,1,1,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,1916,35,85.19,85.19,91.67,91.67,68.33,68.33,75,75,25,25,24,1,31.8571428571429,1.14285714285714,14,1,3.42857142857143,0.142857142857143,12778250,"SS","SSD","Africa","South Sudan","2020-06-22",1916,24,31.857,35,1,1.143,171.167,2.144,2.846,3.127,0.089,0.102,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,85.19,11193729,NA,19.2,3.441,2.032,1569.888,NA,280.775,10.43,NA,NA,NA,NA,57.85,0.388,"2020/06/22","SS",12778250,24,1,1916,35,3309.07602890145,3127.12406333156,3501.61488424746,0,1551.28698540156,1551.28698540156,0.000258961597159349,0.000244722404345788,0.000274029298553985,0,0.000121400581879487,0.000121400581879487
"South Sudan","SSD",NA,NA,"NAT_TOTAL",2020-06-23,3,1,2,1,2,1,3,1,2,0,2,0,2,1,4,1,1,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,1930,36,85.19,85.19,91.67,91.67,68.33,68.33,75,75,25,25,14,1,22,0.857142857142857,-10,0,-9.85714285714286,-0.285714285714286,12778250,"SS","SSD","Africa","South Sudan","2020-06-23",1930,14,22,36,1,0.857,172.418,1.251,1.965,3.216,0.089,0.077,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,85.19,11193729,NA,19.2,3.441,2.032,1569.888,NA,280.775,10.43,NA,NA,NA,NA,57.85,0.388,"2020/06/23","SS",12778250,14,1,1930,36,3343.80110653103,3164.75530126019,3532.97641545491,0,1551.28698540156,1551.28698540156,0.000261679111500482,0.00024766734891399,0.000276483588555155,0,0.000121400581879487,0.000121400581879487
"South Sudan","SSD",NA,NA,"NAT_TOTAL",2020-06-24,3,1,2,1,2,1,3,1,2,0,2,0,2,1,4,1,1,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,1942,36,85.19,85.19,91.67,91.67,68.33,68.33,75,75,25,25,12,0,18.4285714285714,0.714285714285714,-2,-1,-3.57142857142857,-0.142857142857143,12778250,"SS","SSD","Africa","South Sudan","2020-06-24",1942,12,18.429,36,0,0.714,173.49,1.072,1.646,3.216,0,0.064,0.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,85.19,11193729,NA,19.2,3.441,2.032,1569.888,NA,280.775,10.43,NA,NA,NA,NA,57.85,0.388,"2020/06/24","SS",12778250,12,0,1942,36,3287.42880646835,3111.30951931025,3473.51753032715,0,1551.28698540156,1551.28698540156,0.000257267529314918,0.00024348479011682,0.000271830456465255,0,0.000121400581879487,0.000121400581879487
"South Sudan","SSD",NA,NA,"NAT_TOTAL",2020-06-25,3,1,2,1,2,1,3,1,2,0,2,0,2,1,4,1,1,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,1942,36,85.19,85.19,91.67,91.67,68.33,68.33,75,75,25,25,0,0,16,0.571428571428571,-12,0,-2.42857142857143,-0.142857142857143,12778250,"SS","SSD","Africa","South Sudan","2020-06-25",1942,0,16,36,0,0.571,173.49,0,1.429,3.216,0,0.051,0.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,85.19,11193729,NA,19.2,3.441,2.032,1569.888,NA,280.775,10.43,NA,NA,NA,NA,57.85,0.388,"2020/06/25","SS",12778250,0,0,1942,36,3217.58022852843,3045.1193680933,3399.80843952908,0,1172.1128003785,1551.28698540156,0.000251801320879496,0.000238304882757287,0.000266062132101741,0,9.17271770687298e-05,0.000121400581879487
"South Sudan","SSD",NA,NA,"NAT_TOTAL",2020-06-26,3,1,2,1,2,1,3,1,2,0,2,0,2,1,4,1,1,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,1942,36,85.19,85.19,91.67,91.67,68.33,68.33,75,75,25,25,0,0,11.1428571428571,0.285714285714286,0,0,-4.85714285714286,-0.285714285714286,12778250,"SS","SSD","Africa","South Sudan","2020-06-26",1942,0,11.143,36,0,0.286,173.49,0,0.995,3.216,0,0.026,0.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,85.19,11193729,NA,19.2,3.441,2.032,1569.888,NA,280.775,10.43,NA,NA,NA,NA,57.85,0.388,"2020/06/26","SS",12778250,0,0,1942,36,3154.74099573774,2985.5765725682,3333.49036887278,0,424.439646607685,1551.28698540156,0.000246883649618511,0.000233645184009407,0.000260872214025613,0,3.32157882814693e-05,0.000121400581879487
"South Sudan","SSD",NA,NA,"NAT_TOTAL",2020-06-27,3,1,2,1,2,1,3,1,2,0,2,0,2,1,4,1,1,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,1942,36,85.19,85.19,91.67,91.67,68.33,68.33,75,75,25,25,0,0,8.57142857142857,0.285714285714286,0,0,-2.57142857142857,0,12778250,"SS","SSD","Africa","South Sudan","2020-06-27",1942,0,8.571,36,0,0.286,173.49,0,0.766,3.216,0,0.026,0.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,85.19,11193729,NA,19.2,3.441,2.032,1569.888,NA,280.775,10.43,NA,NA,NA,NA,57.85,0.388,"2020/06/27","SS",12778250,0,0,1942,36,3098.85892698653,2932.62754581611,3274.51287261634,0,424.439646607685,1551.28698540156,0.000242510431943852,0.000229501500269294,0.000256256754455136,0,3.32157882814693e-05,0.000121400581879487
"South Sudan","SSD",NA,NA,"NAT_TOTAL",2020-06-28,3,1,2,1,2,1,3,1,2,0,2,0,2,1,4,1,1,0,0,0,2,1,1,2,0,0,3,1,0,NA,NA,1989,36,85.19,85.19,91.67,91.67,68.33,68.33,75,75,25,25,47,0,13.8571428571429,0.285714285714286,47,0,5.28571428571429,0,12778250,"SS","SSD","Africa","South Sudan","2020-06-28",1989,47,13.857,36,0,0.286,177.689,4.199,1.238,3.216,0,0.026,0.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,85.19,11193729,NA,19.2,3.441,2.032,1569.888,NA,280.775,10.43,NA,NA,NA,NA,57.85,0.388,"2020/06/28","SS",12778250,47,0,1989,36,3123.32697171489,2955.72759289974,3300.42978103788,0,361.313615209811,1551.28698540156,0.000244425251635779,0.000231309263232426,0.000258284959289252,0,2.82756727415578e-05,0.000121400581879487
