"countryname","countrycode.x","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","countrycode2","population.x","cases.x","deaths.x","cases_prev_week","deaths_prev_week.x","cases_infected.x","cum_deaths.x","cases_contagious.x","cases_active.x","p_cases_infected.x","p_cases","p_cases_contagious.x","p_cases_active.x","countrycode.y","population.y","cases.y","deaths.y","cum_cases","cum_deaths.y","deaths_prev_week.y","cases_infected.y","cases_infected_low","cases_infected_high","cases_daily","cases_contagious.y","cases_active.y","p_cases_infected.y","p_cases_infected_low","p_cases_infected_high","p_cases_daily","p_cases_contagious.y","p_cases_active.y","iso_code","country","sample_size","percent_cli","cli_se","percent_cli_unw","cli_se_unw","percent_ili","ili_se","percent_ili_unw","ili_se_unw","percent_mc","mc_se","percent_mc_unw","mc_se_unw","percent_dc","dc_se","percent_dc_unw","dc_se_unw","percent_hf","hf_se","percent_hf_unw","hf_se_unw","population.x.x","total_responses","pct_cli","pct_ili","pct_fever","pct_cough","pct_difficulty_breathing","pct_fatigue","pct_stuffy_runny_nose","pct_aches_muscle_pain","pct_sore_throat","pct_chest_pain","pct_nausea","pct_anosmia_ageusia","pct_eye_pain","pct_headache","pct_cmnty_sick","pct_ever_tested","pct_tested_recently","pct_worked_outside_home","pct_grocery_outside_home","pct_ate_outside_home","pct_spent_time_with_non_hh","pct_attended_public_event","pct_used_public_transit","pct_direct_contact_with_non_hh","pct_wear_mask_all_time","pct_wear_mask_most_time","pct_wear_mask_half_time","pct_wear_mask_some_time","pct_wear_mask_none_time","pct_no_public","pct_feel_nervous_all_time","pct_feel_nervous_most_time","pct_feel_nervous_some_time","pct_feel_nervous_little_time","pct_feel_nervous_none_time","pct_feel_depressed_all_time","pct_feel_depressed_most_time","pct_feel_depressed_some_time","pct_feel_depressed_little_time","pct_feel_depressed_none_time","pct_worried_ill_covid19_very","pct_worried_ill_covid19_somewhat","pct_worried_ill_covid19_nottooworried","pct_worried_ill_covid19_notworried","pct_enough_toeat_very_worried","pct_enough_toeat_somewhat_worried","pct_enough_toeat_nottoo_worried","pct_enough_toeat_not_worried","pct_chills","pct_finances_very_worried","pct_finances_somewhat_worried","pct_finances_nottoo_worried","pct_finances_not_worried","population.y.y"
"Benin","BEN",NA,NA,"NAT_TOTAL",2020-04-25,3,1,2,0,2,1,4,0,2,0,0,NA,2,0,2,0,NA,0,0,0,2,1,2,2,0,0,3,1,0,NA,NA,54,1,70.83,70.83,76.19,76.19,58.61,58.61,67.63,67.63,0,0,"BJ",11801151,0,0,21,0,58,1,23,32,4.91477483848821e-06,0,1.94896243595222e-06,2.71159991089005e-06,"BJ",11801151,0,0,58,1,0,126.122216431343,18.8169085091575,845.346804434597,0,0,0,1.06872809636401e-05,1.59449773239555e-06,7.16325724867513e-05,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Benin","BEN",NA,NA,"NAT_TOTAL",2020-04-26,3,1,2,0,2,1,4,0,2,0,0,NA,2,0,2,0,NA,0,0,0,2,1,2,2,0,0,3,1,0,NA,NA,64,1,70.83,70.83,76.19,76.19,58.61,58.61,67.63,67.63,0,0,"BJ",11801151,0,0,21,0,58,1,23,32,4.91477483848821e-06,0,1.94896243595222e-06,2.71159991089005e-06,"BJ",11801151,0,0,58,1,0,118.776039821321,17.6608479284309,798.814852650706,0,0,0,1.00647843436052e-05,1.49653605215549e-06,6.76895713520407e-05,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Benin","BEN",NA,NA,"NAT_TOTAL",2020-04-27,3,1,2,0,2,1,4,0,2,0,0,NA,2,0,2,0,NA,0,0,0,2,1,2,2,0,0,3,1,0,NA,NA,64,1,70.83,70.83,76.19,76.19,58.61,58.61,67.63,67.63,0,0,"BJ",11801151,6,0,27,0,64,1,29,38,5.4231998217801e-06,5.08424983291884e-07,2.45738741924411e-06,3.22002489418193e-06,"BJ",11801151,6,0,64,1,0,124.016089787934,18.3842586999464,836.584753147197,0,0,0,1.05088130630592e-05,1.55783607039232e-06,7.08900981901847e-05,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Benin","BEN",NA,NA,"NAT_TOTAL",2020-04-28,3,1,2,0,2,1,4,0,2,0,0,NA,2,0,2,0,NA,0,0,0,2,1,2,2,0,0,3,1,0,NA,NA,64,1,70.83,70.83,76.19,76.19,58.61,58.61,67.63,67.63,0,0,"BJ",11801151,0,0,10,0,64,1,29,34,5.4231998217801e-06,0,2.45738741924411e-06,2.88107490532068e-06,"BJ",11801151,0,0,64,1,0,117.768220945824,17.4107073226045,796.599104663465,0,0,0,9.97938429444922e-06,1.47533976326584e-06,6.7501814413142e-05,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Benin","BEN",NA,NA,"NAT_TOTAL",2020-04-29,3,1,2,0,2,1,4,0,2,0,0,NA,2,0,2,0,NA,0,0,0,2,1,2,2,0,0,3,1,0,NA,NA,64,1,70.83,70.83,76.19,76.19,58.61,58.61,67.63,67.63,0,0,"BJ",11801151,0,0,10,0,64,1,27,29,5.4231998217801e-06,0,2.28791242481348e-06,2.45738741924411e-06,"BJ",11801151,0,0,64,1,0,112.012970533939,16.5193109551501,759.529595508061,0,0,0,9.49169877869869e-06,1.39980506606094e-06,6.43606369843129e-05,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Benin","BEN",NA,NA,"NAT_TOTAL",2020-04-30,3,1,2,0,2,1,4,0,2,0,0,NA,2,0,2,0,NA,0,0,0,2,1,2,2,3170720,0,3,1,0,NA,NA,64,1,70.83,70.83,76.19,76.19,58.61,58.61,67.63,67.63,0,0,"BJ",11801151,5,1,15,1,69,2,32,34,5.84688730785667e-06,4.2368748607657e-07,2.71159991089005e-06,2.88107490532068e-06,"BJ",11801151,5,1,69,2,1,230.510659976689,90.3769277133035,587.928420530579,0,0,0,1.95328964078749e-05,7.65831466043469e-06,4.98195828975139e-05,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Benin","BEN",NA,NA,"NAT_TOTAL",2020-05-01,3,1,2,0,2,1,4,0,2,0,0,NA,2,0,2,0,NA,0,0,0,2,1,2,2,0,0,3,1,0,NA,NA,90,2,70.83,70.83,76.19,76.19,58.61,58.61,67.63,67.63,0,0,"BJ",11801151,15,0,26,1,84,2,47,49,7.11794976608638e-06,1.27106245822971e-06,3.98266236911976e-06,4.15213736355039e-06,"BJ",11801151,15,0,84,2,1,268.58775474496,105.092798589437,686.435064697088,0,0,0,2.27594541197684e-05,8.90530072782201e-06,5.81667893832634e-05,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Benin","BEN",NA,NA,"NAT_TOTAL",2020-05-02,3,1,2,0,2,1,4,0,2,0,0,NA,2,0,2,0,NA,0,0,0,2,1,2,2,0,0,3,1,0,NA,NA,90,2,70.83,70.83,76.19,76.19,58.61,58.61,67.63,67.63,0,0,"BJ",11801151,6,0,32,1,90,2,53,55,7.62637474937826e-06,5.08424983291884e-07,4.49108735241164e-06,4.66056234684227e-06,"BJ",11801151,6,0,90,2,1,274.513227925159,107.119313085623,703.49136990503,0,0,0,2.3261563886875e-05,9.07702249429929e-06,5.96120979983249e-05,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Benin","BEN",NA,NA,"NAT_TOTAL",2020-05-03,3,1,2,0,2,1,4,0,2,0,0,NA,2,0,2,0,NA,0,0,0,2,1,2,2,0,0,3,1,0,NA,NA,90,2,70.83,70.83,76.19,76.19,58.61,58.61,67.63,67.63,0,0,"BJ",11801151,0,0,32,1,90,2,36,55,7.62637474937826e-06,0,3.0505498997513e-06,4.66056234684227e-06,"BJ",11801151,0,0,90,2,1,259.755285440115,101.195114951966,666.759540182379,0,0,0,2.20110127766448e-05,8.57502077144556e-06,5.64995346794883e-05,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,3.37,1.12,5.62,12.22,0,21.35,8.99,12.36,5.62,4.49,6.74,4.49,5.62,20.22,11.11,4.6,NA,44.71,50.59,23.53,51.76,31.76,21.18,42.35,35.56,35.56,7.78,3.33,4.44,4.44,2.44,1.22,4.88,14.63,76.83,1.23,1.23,9.88,16.05,71.6,32.22,18.89,27.78,12.22,26.67,24.44,18.89,21.11,NA,NA,NA,NA,NA,11801151
"Benin","BEN",NA,NA,"NAT_TOTAL",2020-05-04,3,1,2,0,2,1,4,0,2,0,0,NA,2,0,2,0,NA,0,0,0,2,1,2,2,0,0,3,1,0,NA,NA,96,2,70.83,70.83,76.19,76.19,58.61,58.61,67.63,67.63,0,0,"BJ",11801151,0,0,26,1,90,2,36,55,7.62637474937826e-06,0,3.0505498997513e-06,4.66056234684227e-06,"BJ",11801151,0,0,90,2,1,244.828418899091,95.1685255116285,629.840111301344,0,0,0,2.07461474646915e-05,8.06434266552716e-06,5.33710746774907e-05,0,0,0,"BEN","Benin",116,0.047767,0.023493,0.051724,0.020563,0.054664,0.025041,0.060345,0.022109,0.600985,0.053942,0.612069,0.045243,0.466293,0.054952,0.474138,0.046362,0.587212,0.054233,0.586207,0.045729,11801151,111,5.41,4.5,11.71,9.91,9.01,33.33,17.27,23.42,8.11,7.21,4.5,9.01,12.73,21.82,17.27,8.49,66.67,54.37,64.08,40.2,65.38,28.16,41.75,55.45,37.84,27.03,8.11,4.5,9.91,1.8,2.08,2.08,14.58,17.71,63.54,2.06,5.15,12.37,16.49,63.92,35.14,24.32,11.71,16.22,31.53,17.12,13.51,25.23,NA,NA,NA,NA,NA,11801151
"Benin","BEN",NA,NA,"NAT_TOTAL",2020-05-05,3,1,2,0,2,1,4,0,2,0,0,NA,2,0,2,0,NA,0,0,0,2,1,2,2,0,0,3,1,0,NA,NA,96,2,70.83,70.83,76.19,76.19,58.61,58.61,67.63,67.63,0,0,"BJ",11801151,6,0,32,1,96,2,42,59,8.13479973267014e-06,5.08424983291884e-07,3.55897488304319e-06,4.99951233570353e-06,"BJ",11801151,6,0,96,2,1,246.612136358652,95.6721565307083,635.686996141425,0,0,0,2.08972952179539e-05,8.10701909760398e-06,5.38665250653453e-05,0,0,0,"BEN","Benin",118,0,0,0,0,0,0,0,0,0.636539,0.054976,0.59322,0.045222,0.385698,0.055635,0.40678,0.045222,0.676971,0.053449,0.677966,0.043014,11801151,113,0.92,0.92,6.42,13.64,2.78,27.68,15.74,18.35,5.56,5.5,5.5,5.5,5.56,28.18,13.27,4.5,50,51.82,53.21,32.11,56.36,18.52,25.69,46.3,39.82,21.24,8.85,5.31,7.96,6.19,0.98,0.98,9.8,22.55,65.69,1.96,2.94,13.73,21.57,59.8,30.97,18.58,15.93,24.78,36.28,16.81,18.58,18.58,NA,NA,NA,NA,NA,11801151
"Benin","BEN",NA,NA,"NAT_TOTAL",2020-05-06,3,1,2,0,2,1,4,0,2,0,0,NA,2,0,2,0,NA,0,0,0,2,1,2,2,0,0,3,1,0,NA,NA,96,2,70.83,70.83,76.19,76.19,58.61,58.61,67.63,67.63,0,0,"BJ",11801151,0,0,32,1,96,2,38,59,8.13479973267014e-06,0,3.22002489418193e-06,4.99951233570353e-06,"BJ",11801151,0,0,96,2,1,233.663657531909,90.4375804145858,603.71700128306,0,0,0,1.98000735294302e-05,7.6634542185407e-06,5.1157467715061e-05,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,3.53,3.53,4.71,17.86,3.57,28.24,16.67,21.43,10.71,8.33,8.24,8.24,13.1,23.81,19.05,10.84,75,51.22,56.1,27.5,50,23.46,29.63,45,40,34.12,8.24,3.53,1.18,2.35,1.43,4.29,7.14,15.71,71.43,0,14.29,2.86,14.29,68.57,24.71,16.47,16.47,24.71,30.59,16.47,17.65,17.65,NA,NA,NA,NA,NA,11801151
"Benin","BEN",NA,NA,"NAT_TOTAL",2020-05-07,3,1,2,0,2,1,4,0,2,0,0,NA,2,0,2,0,NA,0,0,0,2,1,2,2,3508784,0,3,1,0,NA,NA,140,2,70.83,70.83,76.19,76.19,58.61,58.61,67.63,67.63,0,0,"BJ",11801151,6,0,33,0,102,2,44,65,8.64322471596203e-06,5.08424983291884e-07,3.72844987747382e-06,5.50793731899541e-06,"BJ",11801151,6,0,102,2,0,235.922770731007,91.170021044596,610.502806862018,0,0,0,1.99915051278478e-05,7.72551940438658e-06,5.17324798964116e-05,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71,4.35,5.8,14.49,14.93,7.46,40.58,16.42,24.24,7.46,13.64,7.35,8.96,7.58,27.54,11.27,10.14,66.67,58.82,54.41,36.76,52.94,19.4,20.9,44.93,52.11,28.17,8.45,2.82,1.41,2.82,0,4.76,6.35,28.57,60.32,0,9.38,3.12,14.06,73.44,38.03,26.76,8.45,14.08,39.44,19.72,12.68,15.49,6.35,NA,NA,NA,NA,11801151
"Benin","BEN",NA,NA,"NAT_TOTAL",2020-05-08,3,1,2,0,2,1,4,0,2,0,0,NA,2,0,2,0,NA,0,0,0,2,1,2,2,0,0,3,1,0,NA,NA,242,2,70.83,70.83,76.19,76.19,58.61,58.61,67.63,67.63,0,0,"BJ",11801151,38,0,56,0,140,2,82,103,1.1863249610144e-05,3.22002489418193e-06,6.94847477165575e-06,8.72796221317734e-06,"BJ",11801151,38,0,140,2,0,308.620482512441,119.094796627298,799.75452264537,0,0,0,2.61517272774869e-05,1.00917949975641e-05,6.77691966355968e-05,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,3.45,4.6,8.05,10.59,5.81,35.96,11.49,17.24,5.88,11.76,4.76,5.88,7.23,31.82,16.48,10.23,50,54.76,61.9,40.96,53.01,15.66,32.94,41.86,53.26,21.74,6.52,1.09,2.17,5.43,1.28,3.85,10.26,21.79,62.82,2.53,5.06,13.92,13.92,64.56,42.39,22.83,7.61,13.04,34.78,18.48,13.04,19.57,5.81,NA,NA,NA,NA,11801151
"Benin","BEN",NA,NA,"NAT_TOTAL",2020-05-09,3,1,2,0,2,1,4,0,2,0,0,NA,2,0,2,0,NA,0,0,0,2,1,2,2,0,0,3,1,0,NA,NA,284,2,70.83,70.83,76.19,76.19,58.61,58.61,67.63,67.63,0,0,"BJ",11801151,102,0,152,0,242,2,178,188,2.0506474326106e-05,8.64322471596203e-06,1.50832745043259e-05,1.5930649476479e-05,"BJ",11801151,102,0,242,2,0,505.324323094652,194.750012843207,1311.18179548801,0,0,0,4.28199184210635e-05,1.65026286709836e-05,0.000111106263743935,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,5.33,5.33,8,18.18,5.33,33.77,8,32.89,8,13.16,5.33,12.16,9.33,36.36,8.75,7.79,100,58.44,58.97,33.77,48.72,18.18,33.33,42.86,48.75,31.25,5,3.75,2.5,2.5,4.11,1.37,5.48,26.03,63.01,0,4.11,9.59,16.44,69.86,40,23.75,17.5,10,28.75,27.5,15,18.75,5.41,NA,NA,NA,NA,11801151
"Benin","BEN",NA,NA,"NAT_TOTAL",2020-05-10,3,1,2,0,2,1,4,0,2,0,0,NA,2,0,2,0,NA,0,0,0,2,1,2,2,0,0,3,1,0,NA,NA,319,2,70.83,70.83,76.19,76.19,58.61,58.61,67.63,67.63,0,0,"BJ",11801151,42,0,194,0,284,2,220,230,2.40654492091492e-05,3.55897488304319e-06,1.86422493873691e-05,1.94896243595222e-05,"BJ",11801151,42,0,284,2,0,543.470831529738,208.904250931208,1413.8560771599,0,0,0,4.60523580733556e-05,1.77020233815505e-05,0.000119806625401192,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,1.54,1.54,3.08,15.15,4.62,31.88,14.71,15.87,4.48,6.06,9.23,4.55,9.23,20.9,6.85,13.7,50,56.72,56.72,20.9,52.17,16.92,32.84,40.58,45.21,38.36,2.74,4.11,0,2.74,0,0,5.97,25.37,68.66,0,1.52,3.03,15.15,80.3,35.62,24.66,15.07,15.07,31.51,20.55,17.81,20.55,4.69,NA,NA,NA,NA,11801151
"Benin","BEN",NA,NA,"NAT_TOTAL",2020-05-11,2,1,2,0,2,1,3,1,2,0,0,NA,0,NA,2,0,NA,0,0,0,2,1,2,2,0,0,3,1,0,NA,NA,319,2,57.41,57.41,63.1,63.1,50.56,50.56,58.33,58.33,0,0,"BJ",11801151,35,0,229,0,319,2,255,265,2.70312616116852e-05,2.96581240253599e-06,2.16080617899051e-05,2.24554367620582e-05,"BJ",11801151,35,0,319,2,0,534.566624316589,204.866300729756,1394.86813992989,0,0,0,4.52978378394267e-05,1.73598575875994e-05,0.000118197635123039,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79,1.43,1.43,8.57,11.43,1.45,32.43,14.29,18.84,2.9,7.25,8.7,5.8,2.99,28.77,8.97,9.09,20,55.84,57.33,33.33,61.04,17.33,38.16,51.32,54.43,27.85,2.53,3.8,1.27,1.27,1.43,1.43,11.43,20,65.71,0,2.86,10,22.86,64.29,48.1,20.25,6.33,13.92,26.58,21.52,16.46,24.05,2.9,NA,NA,NA,NA,11801151
"Benin","BEN",NA,NA,"NAT_TOTAL",2020-05-12,2,1,2,0,2,1,3,1,2,0,0,NA,0,NA,2,0,NA,0,0,0,2,1,2,2,0,0,3,1,0,NA,NA,327,2,57.41,57.41,63.1,63.1,50.56,50.56,58.33,58.33,0,0,"BJ",11801151,0,0,223,0,319,2,250,261,2.70312616116852e-05,0,2.11843743038285e-05,2.2116486773197e-05,"BJ",11801151,0,0,319,2,0,457.258618749552,174.646788572377,1197.19031841286,0,0,0,3.87469509329685e-05,1.47991317603153e-05,0.000101446911272711,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,10.96,9.59,19.18,18.57,8.7,47.22,22.86,25.71,14.08,11.59,10.29,7.25,13.24,27.78,18.42,17.33,36.36,56.34,50.72,36.76,57.14,22.86,34.78,49.3,44.16,27.27,3.9,6.49,2.6,5.19,0,1.49,11.94,26.87,59.7,0,1.49,10.45,19.4,68.66,28.57,25.97,12.99,18.18,29.87,22.08,19.48,14.29,8.82,NA,NA,NA,NA,11801151
"Benin","BEN",NA,NA,"NAT_TOTAL",2020-05-13,2,1,2,0,2,1,3,1,2,0,0,NA,0,NA,2,0,NA,0,0,0,2,1,2,2,0,0,3,1,0,NA,NA,327,2,57.41,57.41,63.1,63.1,50.56,50.56,58.33,58.33,0,0,"BJ",11801151,8,0,231,0,327,2,243,269,2.77091615894077e-05,6.77899977722512e-07,2.05912118233213e-05,2.27943867509195e-05,"BJ",11801151,8,0,327,2,0,401.167595309951,152.795428701415,1053.27391594457,0,0,0,3.39939379904512e-05,1.29475022140989e-05,8.92517955193161e-05,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,4.11,4.11,6.85,21.05,6.85,34.67,16,28,5.41,17.33,4.17,9.46,9.59,21.33,6.49,11.84,57.14,51.35,50,33.78,58.33,23.29,24.32,46.67,44.16,27.27,6.49,5.19,3.9,6.49,0,2.9,7.25,20.29,69.57,2.94,4.41,7.35,19.12,66.18,41.56,19.48,11.69,16.88,33.77,11.69,18.18,27.27,8.45,NA,NA,NA,NA,11801151
"Benin","BEN",NA,NA,"NAT_TOTAL",2020-05-14,2,1,2,0,2,1,3,1,2,0,0,NA,0,NA,2,0,NA,0,0,0,2,1,2,2,0,0,3,1,0,NA,NA,339,2,57.41,57.41,63.1,63.1,50.56,50.56,58.33,58.33,0,0,"BJ",11801151,0,0,225,0,327,2,237,269,2.77091615894077e-05,0,2.00827868400294e-05,2.27943867509195e-05,"BJ",11801151,0,0,327,2,0,348.778269882586,132.549831519163,917.739993692135,0,0,0,2.95545976729377e-05,1.12319409792454e-05,7.77669901598696e-05,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Benin","BEN",NA,NA,"NAT_TOTAL",2020-05-15,2,1,2,0,2,1,3,1,2,0,0,NA,0,NA,2,0,NA,0,0,0,2,1,2,2,0,0,3,1,0,NA,NA,339,2,57.41,57.41,63.1,63.1,50.56,50.56,58.33,58.33,0,0,"BJ",11801151,12,0,199,0,339,2,249,275,2.87260115559914e-05,1.01684996658377e-06,2.10996368066132e-05,2.33028117342114e-05,"BJ",11801151,12,0,339,2,0,320.434916348038,121.58336396176,844.511389298856,0,0,0,2.71528528317313e-05,1.03026699651381e-05,7.15617814990128e-05,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Benin","BEN",NA,NA,"NAT_TOTAL",2020-05-16,2,1,2,0,2,1,3,1,2,0,0,NA,0,NA,2,0,NA,0,0,0,2,1,2,2,0,0,3,1,0,NA,NA,339,2,57.41,57.41,63.1,63.1,50.56,50.56,58.33,58.33,0,0,"BJ",11801151,0,0,97,0,339,2,249,275,2.87260115559914e-05,0,2.10996368066132e-05,2.33028117342114e-05,"BJ",11801151,0,0,339,2,0,289.034686629349,109.528700739534,762.732046585594,0,0,0,2.44920759533836e-05,9.28118797391324e-06,6.46320046735775e-05,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
