"countryname","countrycode.x","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","countrycode2","population.x","cases.x","deaths.x","cases_prev_week","deaths_prev_week.x","cases_infected.x","cum_deaths.x","cases_contagious.x","cases_active.x","p_cases_infected.x","p_cases","p_cases_contagious.x","p_cases_active.x","countrycode.y","population.y","cases.y","deaths.y","cum_cases","cum_deaths.y","deaths_prev_week.y","cases_infected.y","cases_infected_low","cases_infected_high","cases_daily","cases_contagious.y","cases_active.y","p_cases_infected.y","p_cases_infected_low","p_cases_infected_high","p_cases_daily","p_cases_contagious.y","p_cases_active.y","iso_code","country","sample_size","percent_cli","cli_se","percent_cli_unw","cli_se_unw","percent_ili","ili_se","percent_ili_unw","ili_se_unw","percent_mc","mc_se","percent_mc_unw","mc_se_unw","percent_dc","dc_se","percent_dc_unw","dc_se_unw","percent_hf","hf_se","percent_hf_unw","hf_se_unw","percent_cli_past_smooth","percent_cli_unw_past_smooth","percent_ili_past_smooth","percent_ili_unw_past_smooth","percent_mc_past_smooth","percent_mc_unw_past_smooth","percent_dc_past_smooth","percent_dc_unw_past_smooth","percent_hf_past_smooth","percent_hf_unw_past_smooth","population.x.x","total_responses","pct_cli","pct_ili","pct_fever","pct_cough","pct_difficulty_breathing","pct_fatigue","pct_stuffy_runny_nose","pct_aches_muscle_pain","pct_sore_throat","pct_chest_pain","pct_nausea","pct_anosmia_ageusia","pct_eye_pain","pct_headache","pct_cmnty_sick","pct_ever_tested","pct_tested_recently","pct_worked_outside_home","pct_grocery_outside_home","pct_ate_outside_home","pct_spent_time_with_non_hh","pct_attended_public_event","pct_used_public_transit","pct_direct_contact_with_non_hh","pct_wear_mask_all_time","pct_wear_mask_most_time","pct_wear_mask_half_time","pct_wear_mask_some_time","pct_wear_mask_none_time","pct_no_public","pct_feel_nervous_all_time","pct_feel_nervous_most_time","pct_feel_nervous_some_time","pct_feel_nervous_little_time","pct_feel_nervous_none_time","pct_feel_depressed_all_time","pct_feel_depressed_most_time","pct_feel_depressed_some_time","pct_feel_depressed_little_time","pct_feel_depressed_none_time","pct_worried_ill_covid19_very","pct_worried_ill_covid19_somewhat","pct_worried_ill_covid19_nottooworried","pct_worried_ill_covid19_notworried","pct_enough_toeat_very_worried","pct_enough_toeat_somewhat_worried","pct_enough_toeat_nottoo_worried","pct_enough_toeat_not_worried","pct_chills","pct_finances_very_worried","pct_finances_somewhat_worried","pct_finances_nottoo_worried","pct_finances_not_worried","pct_cli_past_smooth","pct_ili_past_smooth","pct_fever_past_smooth","pct_cough_past_smooth","pct_difficulty_breathing_past_smooth","pct_fatigue_past_smooth","pct_stuffy_runny_nose_past_smooth","pct_aches_muscle_pain_past_smooth","pct_sore_throat_past_smooth","pct_chest_pain_past_smooth","pct_nausea_past_smooth","pct_anosmia_ageusia_past_smooth","pct_eye_pain_past_smooth","pct_headache_past_smooth","pct_cmnty_sick_past_smooth","pct_ever_tested_past_smooth","pct_worked_outside_home_past_smooth","pct_grocery_outside_home_past_smooth","pct_ate_outside_home_past_smooth","pct_spent_time_with_non_hh_past_smooth","pct_attended_public_event_past_smooth","pct_used_public_transit_past_smooth","pct_direct_contact_with_non_hh_past_smooth","pct_wear_mask_all_time_past_smooth","pct_wear_mask_most_time_past_smooth","pct_wear_mask_half_time_past_smooth","pct_wear_mask_some_time_past_smooth","pct_wear_mask_none_time_past_smooth","pct_no_public_past_smooth","pct_feel_nervous_all_time_past_smooth","pct_feel_nervous_most_time_past_smooth","pct_feel_nervous_some_time_past_smooth","pct_feel_nervous_little_time_past_smooth","pct_feel_nervous_none_time_past_smooth","pct_feel_depressed_all_time_past_smooth","pct_feel_depressed_most_time_past_smooth","pct_feel_depressed_some_time_past_smooth","pct_feel_depressed_little_time_past_smooth","pct_feel_depressed_none_time_past_smooth","pct_worried_ill_covid19_very_past_smooth","pct_worried_ill_covid19_somewhat_past_smooth","pct_worried_ill_covid19_nottooworried_past_smooth","pct_worried_ill_covid19_notworried_past_smooth","pct_enough_toeat_very_worried_past_smooth","pct_enough_toeat_somewhat_worried_past_smooth","pct_enough_toeat_nottoo_worried_past_smooth","pct_enough_toeat_not_worried_past_smooth","pct_chills_past_smooth","pct_finances_very_worried_past_smooth","pct_finances_somewhat_worried_past_smooth","pct_finances_nottoo_worried_past_smooth","pct_finances_not_worried_past_smooth","population.y.y"
"Bosnia and Herzegovina","BIH",NA,NA,"NAT_TOTAL",2020-10-04,1,1,1,1,2,1,3,1,0,NA,0,NA,0,NA,1,0,NA,0,0,0,2,1,2,0,0,0,3,1,0,NA,NA,28354,879,40.74,40.74,46.43,46.43,33.89,33.89,39.1,39.1,0,0,"BA",3300998,226,10,1176,56,27971,864,2455,4047,0.00847349801484278,6.84641432681874e-05,0.000743714476652212,0.0012259928663998,"BA",3300998,226,10,27971,864,56,69593.1265093247,69309.7564812684,69877.6550838379,0,5653.19425589839,8724.21490339851,0.021082450370865,0.0209966066266228,0.0211686450836498,0,0.00171257124539257,0.00264290220818023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83,1.22,1.22,2.44,12.2,2.47,29.27,19.51,18.07,7.32,4.88,4.88,2.47,7.32,21.95,26.83,23.17,5.26,21.52,75.31,65.82,63.75,37.5,12.5,54.32,13.25,32.53,21.69,22.89,4.82,1.2,0,6.58,6.58,35.53,51.32,1.25,1.25,13.75,26.25,57.5,24.1,38.55,19.28,13.25,7.23,10.84,24.1,51.81,6.1,15.38,24.36,35.9,24.36,2.71801571125896,2.85518060883676,3.83207144948446,12.8962200093462,5.52195103460222,22.1180316589309,20.0374306982251,13.139450980186,8.12347111975404,5.42220210795906,5.69375532087155,4.13001274113567,6.31619739043112,19.9206509766103,23.8833113548203,20.7766594206938,25.3477015064943,73.297842569826,64.0240267256588,62.2998715364604,29.4551068859275,17.4010019449003,57.6465353149573,18.922156692683,27.6793324034907,17.3765515965754,19.4584112262834,6.8092543225464,3.04704373037085,1.76750539229751,4.33333060596827,9.73407737592317,28.4145447086571,54.0850513224433,2.14922015518409,3.60521121975699,9.70694293603277,25.1564692275275,58.3416825222914,16.8865604330854,33.7806364908125,19.9432853101792,15.7401069354742,5.61446221382832,10.9388576515474,20.7232081218653,51.2682213880624,5.14785660468821,15.0719674506602,27.3308519653525,27.2065146887542,29.7804119232263,3300998
"Bosnia and Herzegovina","BIH",NA,NA,"NAT_TOTAL",2020-10-05,1,1,1,1,2,1,3,1,0,NA,0,NA,0,NA,1,0,NA,0,0,0,2,1,2,0,0,0,3,1,0,NA,NA,28449,888,40.74,40.74,46.43,46.43,33.89,33.89,39.1,39.1,0,0,"BA",3300998,4,7,1058,61,27975,871,2238,3769,0.00847470976959089,1.21175474810951e-06,0.000677976781567271,0.00114177591140619,"BA",3300998,4,7,27975,871,61,69554.6115825553,69272.6143389176,69837.756789875,0,4814.10254123295,7874.41255532082,0.0210707827095186,0.0209853548347856,0.0211565583468621,0,0.00145837790305627,0.00238546420062079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,1.08,1.08,2.15,10.75,9.68,25.53,25.53,18.28,9.68,5.38,5.38,4.3,11.83,23.66,31.58,23.91,19.05,25,69.57,55.43,58.7,23.08,11.96,57.61,23.16,28.42,14.74,22.11,7.37,0,2.33,3.49,17.44,30.23,46.51,1.12,4.49,15.73,29.21,49.44,26.32,35.79,18.95,10.53,3.16,11.58,20,56.84,3.23,11.49,29.89,26.44,32.18,2.57146348206848,2.80294875861777,3.70161977000355,12.6625768933586,5.90434437638843,22.5189000239049,20.6304227744948,13.4035032249585,8.25335002168533,5.43094210442921,5.67472081405487,4.16109313532984,6.90119730049592,20.1346014520763,28.8310436850497,21.2944028407194,25.0931143686432,72.6068684251404,61.7119748424661,61.8732226575523,28.0147610070443,15.9617949054643,57.584829100228,19.4468119205221,27.6675523718969,16.9038559138521,21.34012734033,6.90449473375329,2.7831252016574,1.78576937153493,4.25544002120355,11.5110906122557,28.4614882500207,53.1949146843306,2.03720217050056,4.33369377951175,13.9284789159874,25.9861839213084,57.5612946350554,18.504441639397,33.9635222907035,19.9088204534341,14.3278210610309,5.32696242177666,10.9727974154189,20.6830428301649,51.8184743281804,4.53651425464755,14.9221865645437,28.4594038322165,27.1800382384971,30.0294353468435,3300998
"Bosnia and Herzegovina","BIH",NA,NA,"NAT_TOTAL",2020-10-06,1,1,1,1,2,1,3,1,0,NA,0,NA,0,NA,1,0,NA,0,0,0,2,1,2,0,0,0,3,1,0,NA,NA,28710,903,40.74,40.74,46.43,46.43,33.89,33.89,39.1,39.1,0,0,"BA",3300998,474,17,1452,66,28449,888,2368,3849,0.00861830270724187,0.000143592937650977,0.000717358810880831,0.00116601100636838,"BA",3300998,474,17,28449,888,66,71511.45242465,71224.5438091419,71799.5167731294,1504.4169339277,5152.41321955425,8158.25459253714,0.0216635855049443,0.0215766697856654,0.021750851340452,0.000455746090705811,0.00156086529575427,0.00247145093469828,"BIH","Bosnia and Herzegovina",102,0.012397,0.012442,0.009804,0.009756,0.012397,0.012442,0.009804,0.009756,0.530369,0.056116,0.509804,0.049498,0.45972,0.056038,0.5,0.049507,0.451524,0.055955,0.431373,0.049039,0.0116213404333325,0.0147431273906212,0.0139996416664798,0.0176334211500891,0.493639130753352,0.485860507901414,0.484072638576164,0.534275131254252,0.36626781543869,0.436043735885949,3300998,97,2.11,2.11,3.16,13.54,9.38,25,15.62,12.5,11.46,11.46,5.21,4.17,10.42,13.68,18.95,26.88,8,24.44,73.63,59.34,57.14,21.11,7.78,56.52,24.74,26.8,17.53,18.56,2.06,3.09,1.15,3.45,11.49,29.89,54.02,3.37,4.49,10.11,30.34,51.69,23.71,36.08,15.46,16.49,8.25,8.25,23.71,51.55,3.16,11.24,37.08,20.22,31.46,2.5314498683304,2.79544435207652,3.67266259983665,12.779595456029,6.01754362174521,22.8872507213021,20.2517524463954,13.3136855191186,8.57505706729971,5.74136515474603,5.64643468297287,4.1863338374981,7.38274163777701,19.798199671404,24.8490014517829,22.3070312217698,24.7858990063689,72.7029751912469,60.9053239983604,61.2563177022915,26.0086385407294,12.259979727607,57.3349081121393,20.2061370563876,27.3751573666378,17.3714907546867,20.3256588253893,6.06339540144806,2.7970208261316,1.77099126427735,4.17885714352599,11.5075794396089,28.4993289336993,53.2462968743344,2.18692806372714,4.31500601797961,11.5889574299932,26.9167584095545,56.8882996282163,19.2323947727623,34.1834244864191,19.4640220533373,14.8628869272929,5.64261564243107,10.7405329574858,20.8501224282661,51.757546875576,4.15957550701032,14.6084515604965,32.7700537341929,26.913506798713,30.1762663569139,3300998
"Bosnia and Herzegovina","BIH",NA,NA,"NAT_TOTAL",2020-10-07,1,1,1,1,2,1,3,1,0,NA,0,NA,0,NA,1,0,NA,0,0,0,2,1,2,0,0,0,3,1,0,NA,NA,29075,908,40.74,40.74,46.43,46.43,33.89,33.89,39.1,39.1,0,0,"BA",3300998,261,15,1488,67,28710,903,2394,3818,0.00869736970455602,7.90669973141456e-05,0.000725235216743542,0.00115661990707053,"BA",3300998,261,15,28710,903,67,72792.9180727608,72503.4814397941,73083.5101476849,1785.55405794072,6115.10827389998,9583.00149749394,0.0220517910258536,0.0219641094722851,0.0221398226074917,0.000540913401928969,0.00185250287152552,0.00290306189143221,"BIH","Bosnia and Herzegovina",102,0.009348,0.011727,0.009804,0.009756,0.009348,0.011727,0.009804,0.009756,0.526904,0.060841,0.5,0.049507,0.530867,0.060813,0.568627,0.049039,0.424167,0.060224,0.45098,0.049269,0.0113572250564044,0.0142271795214831,0.0134967420932684,0.016858736960533,0.514707274509197,0.49258494528789,0.491900054268848,0.541844137436286,0.393940505967165,0.472228255051384,3300998,98,1.04,1.04,1.04,12.63,4.17,13.54,19.79,8.33,9.57,5.26,3.09,2.06,4.17,8.25,21.43,23.47,30.43,34.78,79.35,67.03,71.43,23.08,14.13,61.7,26.53,27.55,10.2,22.45,7.14,2.04,0,2.22,11.11,27.78,58.89,1.06,0,10.64,26.6,61.7,25.51,42.86,14.29,12.24,9.18,14.29,24.49,45.92,1.05,17.02,32.98,22.34,27.66,2.39702818426103,2.74565068297617,2.79477917304781,12.7752868427446,5.97856099026787,21.7460560969685,20.2829479929751,13.1836198795035,8.69031542964957,5.72049143902982,5.49380929954002,4.13242190603274,6.981018556224,18.9949992718939,24.3012369963217,22.558694327444,26.7076515250498,73.6790738764868,62.4447694079066,62.6606903936379,24.9069777994044,12.7695840184742,58.0144306902488,21.2657275084888,27.2581939204408,15.97912646495,21.7629975105387,6.17362525844552,2.72468525564898,1.72595318844652,4.01232121292531,11.4639886962455,28.4859248967372,53.8577299190864,2.0739585328033,2.95647663155146,11.514499354323,26.9605765416493,57.4063116708557,20.2174958951445,39.0105851133756,18.8855211356508,14.0517872983581,5.96609893835623,11.0013025764741,21.0692183467125,51.1041382461452,3.30192452636545,14.8168823042196,33.593365537168,26.7389036196367,29.9336642296807,3300998
"Bosnia and Herzegovina","BIH",NA,NA,"NAT_TOTAL",2020-10-08,1,1,1,1,2,1,3,1,0,NA,0,NA,0,NA,1,0,NA,0,0,0,2,1,2,0,0,0,3,1,0,NA,NA,29528,913,40.74,40.74,46.43,46.43,33.89,33.89,39.1,39.1,0,0,"BA",3300998,365,5,1610,59,29075,908,2511,3863,0.00880794232532101,0.000110572620764993,0.000760679043125746,0.00117025214798676,"BA",3300998,365,5,29075,908,59,73520.7180209863,73229.2172662725,73813.3791416466,727.799948225525,6481.81867292496,9807.10774038774,0.0222722697865877,0.0221839629306872,0.0223609281622245,0.000220478760734034,0.00196359363832543,0.0029709523424091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,2.25,1.12,4.49,14.44,4.49,17.78,14.61,11.11,8.99,4.44,3.33,3.33,2.25,18.89,24.14,19.1,17.65,29.07,77.27,60.23,56.82,31.03,15.12,49.44,23.33,32.22,8.89,22.22,6.67,3.33,0,1.16,8.14,33.72,56.98,0,3.45,9.2,33.33,54.02,17.78,32.22,22.22,20,4.44,11.11,16.67,63.33,2.22,16.28,22.09,29.07,32.56,2.37901158229325,2.65018590973611,3.55894293284472,12.9929301360308,5.94991470265987,21.294172997339,19.6334695166798,13.1473997318852,8.7332494411802,5.64657533807183,5.35649464964603,4.12705882551901,6.5118129892904,18.9737285074053,24.6622468561253,21.9637591876928,27.7408814526143,74.1761886786255,61.7999354615122,61.9400651696511,26.6572679693151,14.2347953135159,56.5173415825865,21.7268041345112,27.9218739259868,14.7923156078611,22.4380346723614,6.20066017625785,2.76134633903276,1.41454818981294,3.76712177133722,11.1092207321866,28.6142633738992,54.1966632605877,1.90872363138347,2.92526250931004,11.0681379248012,28.3407633914901,57.0230497989486,19.8218370898766,35.0105126331536,19.3016691579786,15.6962644307738,5.83966444878208,10.997183375583,20.8128646769394,52.3134577100796,3.01790200906013,14.8484552224089,29.4289365730507,26.8235999812481,30.8167620214112,3300998
"Bosnia and Herzegovina","BIH",NA,NA,"NAT_TOTAL",2020-10-09,1,1,1,1,2,1,3,1,0,NA,0,NA,0,NA,1,0,NA,0,0,0,2,1,2,0,0,0,3,1,0,NA,NA,29917,926,40.74,40.74,46.43,46.43,33.89,33.89,39.1,39.1,0,0,"BA",3300998,453,5,1783,59,29528,913,2733,4104,0.00894517355054441,0.000137231225223402,0.000827931431645823,0.00124326037156036,"BA",3300998,453,5,29528,913,59,74448.9856458765,74154.6344126551,74744.5052841366,928.267624890112,7410.08629781507,10599.2328208824,0.0225534779620819,0.0224643075859649,0.0226430022932873,0.000281208175494233,0.00224480181381966,0.00321091767425562,"BIH","Bosnia and Herzegovina",103,0.026667,0.018918,0.038835,0.019037,0.055271,0.026832,0.058252,0.023078,0.554231,0.058366,0.495146,0.049264,0.450868,0.058428,0.475728,0.049208,0.340236,0.055634,0.378641,0.047793,0.0129508237635078,0.0167579074629556,0.0201131605820573,0.0256284802405816,0.540627762110816,0.495083998281475,0.485047604860655,0.527260605582118,0.380242307362664,0.420256753337504,3300998,100,5.15,4.12,5.15,25.77,5.21,23.47,23.47,15.46,13.27,2.08,10.31,4.12,4.17,21.65,26,20.62,31.58,30.21,76.84,64.95,57.29,29.17,16.49,51.02,20,32,18,13,10,5,1.03,5.15,6.19,31.96,55.67,0,6.12,10.2,22.45,61.22,25,36,21,14,4,12,29,51,8.16,17.53,22.68,22.68,37.11,2.6289643917615,2.77501169025204,3.72029201646561,14.7459646892863,5.94230040719883,21.4571033414506,20.2103799116911,13.2267450546009,9.3333746218825,5.50587188044467,5.65224970581265,4.15037126054114,6.33666846960099,19.4269382754119,25.4263525986845,21.7175329079994,28.8668791199227,74.5700651699424,62.6011800137226,61.3349974455015,27.3801073199411,14.6115381568747,55.3734804455441,21.5341458686884,28.4332189057963,15.3922947624846,19.0372249341446,6.83569963682674,2.9412868324154,1.32327962588044,3.85277784321442,10.4491930102671,28.6985741425877,54.3667485746835,1.68081278247689,3.99445962590515,11.0151097055986,27.3622468490265,57.4453513397854,24.7549841692172,35.2601500172611,19.5331323865324,15.212254937389,5.68019177205781,11.0690366317046,21.301111018071,52.1784023655529,4.15100803783633,14.9166285348847,28.684064103349,26.6675804056122,31.1621703956421,3300998
"Bosnia and Herzegovina","BIH",NA,NA,"NAT_TOTAL",2020-10-10,1,1,1,1,2,1,3,1,0,NA,0,NA,0,NA,1,0,NA,0,0,0,2,1,2,0,0,0,3,1,0,NA,NA,30345,927,40.74,40.74,46.43,46.43,33.89,33.89,39.1,39.1,0,0,"BA",3300998,387,6,2170,65,29915,919,2998,4399,0.00906241082242401,0.000117237271879595,0.000908210183708079,0.00133262728423343,"BA",3300998,387,6,29915,919,65,75258.2059390423,74961.6570530742,75555.9279746609,809.220293165839,8219.30659098091,11408.4531140483,0.0227986220952095,0.0227087859650549,0.0228888136177789,0.000245144133127569,0.00248994594694723,0.00345606180738319,"BIH","Bosnia and Herzegovina",105,0,0,0,0,0,0,0,0,0.567233,0.062344,0.580952,0.048151,0.548113,0.062624,0.552381,0.048527,0.375295,0.060927,0.361905,0.046897,0.0115347599647885,0.0151917685419249,0.0160247437446898,0.0191920724472342,0.563004268795993,0.536469439484567,0.495601616536359,0.532403297187813,0.383164306381017,0.391756796420634,3300998,99,1.03,1.03,2.06,19.59,7.22,19.59,22.45,9.28,10.31,7.22,4.12,4.12,10.31,16.49,16.49,23.47,21.74,26.32,77.08,65.62,63.54,30.21,13.68,60,27.27,33.33,12.12,10.1,10.1,1.01,2.15,1.08,15.05,30.11,51.61,2.15,1.08,15.05,31.18,50.54,26.26,28.28,22.22,12.12,5.05,12.12,23.23,48.48,3.09,13.33,26.67,20,40,2.49355572361957,2.67113472895632,3.59554001603817,16.7183159806297,5.99104360752151,21.2156392051288,20.4923673598876,13.1421984847064,9.52106433191566,5.56385295278216,5.56478556577418,4.1729682203062,6.6374689804045,18.9799142982675,20.9885391364694,22.0094929555322,28.37483433123,74.998149075027,63.4814649651019,61.6297729028726,28.3323666862453,14.3352984111158,56.0034509137122,22.7290934504758,29.0648871572078,14.8820926829731,15.4857041843886,7.5314571477703,2.77398035102904,1.68195105927279,3.61270310162756,10.9981121887991,28.737473999403,54.0732321659371,1.80238654426231,3.06979742738989,12.3616072392047,28.1618642114926,56.6849175723239,24.5906468853933,34.2325020531407,19.8882718956725,14.4156245212952,5.6205446398095,11.1526948309056,21.4532893537464,51.8005346811804,4.0559894197543,14.8404922635654,28.440468951013,26.4197950461962,33.3549923833115,3300998
"Bosnia and Herzegovina","BIH",NA,NA,"NAT_TOTAL",2020-10-11,1,1,1,1,2,1,3,1,0,NA,0,NA,0,NA,1,0,NA,0,0,0,2,1,2,0,0,0,3,1,0,NA,NA,30647,928,40.74,40.74,46.43,46.43,33.89,33.89,39.1,39.1,0,0,"BA",3300998,428,1,2372,56,30343,920,3346,4606,0.00919206858047172,0.000129657758047718,0.00101363284679361,0.0013953355924481,"BA",3300998,428,1,30343,920,56,75716.2700060157,75418.0397802016,76015.6795420829,458.064066973384,8677.37065795429,11027.4254663562,0.0229373874222328,0.0228470419491928,0.0230280901539725,0.000138765327023338,0.00262871127397057,0.00334063379207023,"BIH","Bosnia and Herzegovina",105,0.015592,0.017418,0.019048,0.01334,0.015592,0.017418,0.019048,0.01334,0.485612,0.070268,0.504762,0.048793,0.56183,0.069758,0.590476,0.047989,0.391578,0.068625,0.390476,0.04761,0.0118352291014355,0.015562524107602,0.0159802891694836,0.0192240979720204,0.540785349882076,0.5293657847963,0.507389156299875,0.54456304951643,0.390385708886781,0.391108898987679,3300998,101,1,1,1,14,5,13,20.79,6,10.89,7,5,1,4.04,14.14,23.76,24.24,20.83,25.77,71.13,53.12,63.54,30.21,15.62,63.92,14.85,37.62,10.89,23.76,4.95,2.97,0,4.21,6.32,29.47,60,1.04,3.12,6.25,27.08,62.5,23.76,37.62,16.83,10.89,6.93,10.89,17.82,57.43,4.04,19.15,24.47,29.79,26.6,2.3617559260932,2.49330109268116,3.37190463140071,15.7034619289692,5.97681188745852,20.3449611992539,20.593791240829,12.976054282268,9.78756606040314,5.63191642667436,5.52944632936706,4.08441281541176,6.4445636949432,18.4499263129451,23.3517509704584,22.4237916746253,27.3223214730993,74.5009537279536,60.6505997844189,61.9009368933432,29.1360947771767,14.4824961044197,57.1896826167873,21.4504887595216,30.3032207283324,14.2196809735938,18.1989230947498,7.06245733786555,2.78034779241806,1.1854866240485,3.63314142743383,10.4313238651247,28.7605019825885,54.7373168009319,1.58235177441096,3.61348194949,10.1361868683766,28.1229860794473,57.2868807784026,24.4137316004707,34.6590784967113,19.5908234672133,13.4536418836832,5.73549267565374,11.1244074280039,21.2103481688665,52.3323318656068,4.09080357938962,14.9625741992648,27.8189736479262,26.5344550100314,31.3300105256436,3300998
"Bosnia and Herzegovina","BIH",NA,NA,"NAT_TOTAL",2020-10-12,1,1,1,1,2,1,3,1,0,NA,0,NA,0,NA,1,0,NA,0,0,0,2,1,2,0,0,0,3,1,0,NA,NA,30837,936,40.74,40.74,46.43,46.43,33.89,33.89,39.1,39.1,0,0,"BA",3300998,302,1,2670,50,30645,921,3423,4564,0.00928355606395399,9.14874834822681e-05,0.00103695912569471,0.00138261216759295,"BA",3300998,302,1,30645,921,50,75814.624593094,75516.1280507357,76114.3010183211,98.3545870783564,8353.52499139241,9959.67379782819,0.0229671828317055,0.0228767566810812,0.0230579664144968,2.97954094726372e-05,0.0025306058929428,0.00301717050353505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,3.12,3.12,4.17,11.46,7.37,23.71,15.46,10.53,7.29,4.21,2.11,2.11,9.47,17.35,25.25,17.35,23.53,25,69.47,53.61,64.58,25.53,14.58,52.58,23.23,34.34,7.07,16.16,9.09,6.06,0,1.09,15.22,30.43,53.26,0,3.19,10.64,32.98,53.19,23.23,45.45,11.11,14.14,3.03,11.11,17.17,63.64,4.17,9.57,26.6,29.79,34.04,2.42530243403114,2.58145324600009,3.45837890963178,15.0255016242546,6.02862375629712,20.5786523626517,20.109216032438,12.9300419195768,9.46900739160788,5.58720872449322,5.32967455263858,4.03851916442288,6.67150267126571,18.3015627649107,23.8244549831266,21.5630544634966,27.0515272789597,73.8438716773663,58.3588769459403,62.2931532219447,28.1438549171205,14.4073925143294,56.3737185894257,21.8381081088603,31.2285153312676,12.9495066171158,17.4493875687294,7.5272030242466,3.06116619723804,0.987070785318398,3.40315690079538,10.9369615683743,28.805594371994,54.6020029321859,1.24943470188248,3.53569315310789,10.9252749256979,29.1207038429969,56.845743486661,24.5527023691309,39.0068131864447,18.6164091782616,13.5320317658117,5.49074427992281,11.1175360813534,20.9805500925431,53.5231093882004,4.13761645534949,14.761791381029,27.5734412417531,26.6460764565208,32.3908772058589,3300998
"Bosnia and Herzegovina","BIH",NA,NA,"NAT_TOTAL",2020-10-13,1,1,1,1,2,1,3,1,0,NA,0,NA,0,NA,1,0,NA,0,0,0,2,1,2,0,0,0,3,1,0,NA,NA,31173,947,40.74,40.74,46.43,46.43,33.89,33.89,39.1,39.1,0,0,"BA",3300998,189,9,2385,42,30834,930,3369,4518,0.00934081147580217,5.72554118481744e-05,0.00102060043659524,0.00136867698798969,"BA",3300998,189,9,30834,930,42,76255.1659717723,75956.4439346148,76555.0628250594,440.54137867823,7202.84316580174,9577.35617291143,0.0231006398585435,0.0230101453968208,0.0231914902175219,0.000133457026838014,0.0021820198515121,0.00290135170421534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,1.12,2.25,2.25,13.48,5.62,23.6,28.09,14.44,8.99,5.62,4.49,1.12,1.12,17.98,24.44,21.35,15.79,24.42,73.56,57.95,62.79,26.44,14.77,65.17,17.78,40,12.22,14.44,6.67,5.56,1.2,1.2,15.66,28.92,53.01,2.41,4.82,14.46,22.89,55.42,20,34.44,20,14.44,2.22,12.22,22.22,53.33,5.62,16.25,22.5,26.25,35,2.30799054106282,2.56008339773937,3.35633730440551,14.9104027884355,6.03088205664452,20.7953714336542,20.9664260614583,12.9835589802468,9.4451235997794,5.59907896969637,5.27172942080533,3.02582976081889,6.28333074492942,18.2318323802384,24.0515078037607,21.4913624158148,26.3251346618438,73.7954909260111,57.7973881115841,62.4100052978133,27.6804167733436,14.3817930930766,57.7121768560109,21.2352926132177,38.2703189053679,12.6707095524737,16.3179766255225,7.42101340784472,3.3304503624318,0.963019347312188,3.17678570781721,11.4031138185661,28.8145186186214,54.4472867562793,1.40966232111636,3.61060308833756,11.869318941018,28.2532676392863,56.6578911817579,23.7689083106578,36.4046861364271,18.7732914715378,13.728584876786,5.14410987515077,11.2134902691166,21.0528036817894,53.5592809290849,4.35260915886336,14.7873344026003,26.5392838886639,26.6279052121294,33.0357029581967,3300998
