"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","population","iso2","owid_iso_code","owid_continent","owid_location","owid_date","owid_total_cases","owid_new_cases","owid_new_cases_smoothed","owid_total_deaths","owid_new_deaths","owid_new_deaths_smoothed","owid_total_cases_per_million","owid_new_cases_per_million","owid_new_cases_smoothed_per_million","owid_total_deaths_per_million","owid_new_deaths_per_million","owid_new_deaths_smoothed_per_million","owid_reproduction_rate","owid_icu_patients","owid_icu_patients_per_million","owid_hosp_patients","owid_hosp_patients_per_million","owid_weekly_icu_admissions","owid_weekly_icu_admissions_per_million","owid_weekly_hosp_admissions","owid_weekly_hosp_admissions_per_million","owid_new_tests","owid_total_tests","owid_total_tests_per_thousand","owid_new_tests_per_thousand","owid_new_tests_smoothed","owid_new_tests_smoothed_per_thousand","owid_positive_rate","owid_tests_per_case","owid_tests_units","owid_total_vaccinations","owid_total_vaccinations_per_hundred","owid_stringency_index","owid_population","owid_population_density","owid_median_age","owid_aged_65_older","owid_aged_70_older","owid_gdp_per_capita","owid_extreme_poverty","owid_cardiovasc_death_rate","owid_diabetes_prevalence","owid_female_smokers","owid_male_smokers","owid_handwashing_facilities","owid_hospital_beds_per_thousand","owid_life_expectancy","owid_human_development_index","conf_date","conf_countrycode2","conf_population","conf_cases","conf_deaths","conf_cases_prev_week","conf_deaths_prev_week","conf_cases_infected","conf_cum_deaths","conf_cases_contagious","conf_cases_active","conf_p_cases_infected","conf_p_cases","conf_p_cases_contagious","conf_p_cases_active","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","hosp_year_week","hosp_date","hosp_countrycode","hosp_countryname","hosp_hosp_occupancy","hosp_icu_occupancy","hosp_hosp_weekly_admission","hosp_icu_weekly_admission"
"Estonia","EST",NA,NA,"NAT_TOTAL",2020-05-06,3,1,3,1,2,1,4,1,0,NA,2,0,2,0,2,2,0,2,11884807,0,2,1,2,0,0,0,0,NA,0,NA,NA,1713,55,75,75,73.81,73.81,61.11,61.11,57.05,57.05,87.5,87.5,2,0,6.71428571428571,0.714285714285714,1324820,"EE","EST","Europe","Estonia","2020-05-06",1713,2,6.714,55,0,0.714,1291.33,1.508,5.062,41.461,0,0.538,0.64,8,6.031,60,45.23,NA,NA,NA,NA,1791,66245,49.938,1.35,1290,0.972,0.005,192.1,"tests performed",NA,NA,75,1326539,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,NA,4.69,78.74,0.871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/06","EE",1324820,2,0,1713,55,4479.92054313513,4320.47583194398,4645.24947099957,0,277.785903713359,591.689403983389,0.00338153148588875,0.00326117950509803,0.00350632498829997,0,0.00020967822324041,0.000446618713473067,"2020-W19","2020-05-06","EE","Estonia",60,8,0.45289171359128,0.377409761326067
"Estonia","EST",NA,NA,"NAT_TOTAL",2020-05-07,3,1,3,1,2,1,4,1,0,NA,2,0,2,0,2,2,0,2,0,0,2,1,2,0,0,0,0,NA,0,NA,NA,1720,56,75,75,73.81,73.81,61.11,61.11,57.05,57.05,87.5,87.5,7,1,4.42857142857143,0.571428571428571,1324820,"EE","EST","Europe","Estonia","2020-05-07",1720,7,4.429,56,1,0.571,1296.607,5.277,3.338,42.215,0.754,0.431,0.66,7,5.277,56,42.215,NA,NA,NA,NA,1521,67766,51.085,1.147,1317,0.993,0.003,297.4,"tests performed",NA,NA,75,1326539,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,NA,4.69,78.74,0.871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/07","EE",1324820,7,1,1720,56,4535.03410768674,4376.35709692836,4699.46439524258,0,277.785903713359,477.655133870017,0.00342313228037525,0.00330335977485874,0.00354724747153771,0,0.00020967822324041,0.000360543420140108,"2020-W19","2020-05-07","EE","Estonia",56,7,0.45289171359128,0.377409761326067
"Estonia","EST",NA,NA,"NAT_TOTAL",2020-05-08,3,1,3,1,2,1,4,1,0,NA,2,0,0,NA,2,2,0,2,0,0,2,1,2,0,0,0,1,1,0,NA,NA,1725,56,66.67,66.67,71.43,71.43,57.78,57.78,53.21,53.21,87.5,87.5,5,0,4.42857142857143,0.571428571428571,1324820,"EE","EST","Europe","Estonia","2020-05-08",1725,5,4.429,56,0,0.571,1300.376,3.769,3.338,42.215,0,0.431,0.68,6,4.523,48,36.184,NA,NA,NA,NA,1205,68971,51.993,0.908,1380,1.04,0.003,311.6,"tests performed",NA,NA,66.67,1326539,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,NA,4.69,78.74,0.871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/08","EE",1324820,5,0,1725,56,4506.88466986188,4349.14265200347,4670.34794043354,0,111.071342842347,477.655133870017,0.00340188453515336,0.00328281778053129,0.00352526980301742,0,8.38388179845918e-05,0.000360543420140108,"2020-W19","2020-05-08","EE","Estonia",48,6,0.45289171359128,0.377409761326067
"Estonia","EST",NA,NA,"NAT_TOTAL",2020-05-09,3,1,3,1,2,1,4,1,0,NA,2,0,0,NA,2,2,0,2,0,0,2,1,2,0,0,0,1,1,0,NA,NA,1733,60,66.67,66.67,71.43,71.43,57.78,57.78,53.21,53.21,87.5,87.5,8,4,4.85714285714286,1,1324820,"EE","EST","Europe","Estonia","2020-05-09",1733,8,4.857,60,4,1,1306.407,6.031,3.662,45.23,3.015,0.754,0.7,6,4.523,49,36.938,NA,NA,NA,NA,756,69727,52.563,0.57,1369,1.032,0.004,281.9,"tests performed",NA,NA,66.67,1326539,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,NA,4.69,78.74,0.871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/09","EE",1324820,8,4,1733,60,4810.10012918568,4652.54013967055,4972.99594591578,83.0531327597237,166.695444305092,560.708266629741,0.0036307574834209,0.00351182812734602,0.00375371442604715,6.26901260244589e-05,0.000125824975698655,0.000423233546164567,"2020-W19","2020-05-09","EE","Estonia",49,6,0.45289171359128,0.377409761326067
"Estonia","EST",NA,NA,"NAT_TOTAL",2020-05-10,3,1,3,1,2,1,4,1,0,NA,2,0,0,NA,2,2,0,2,0,0,2,1,2,0,0,0,1,1,0,NA,NA,1739,60,66.67,66.67,71.43,71.43,57.78,57.78,53.21,53.21,87.5,87.5,6,0,5.57142857142857,0.714285714285714,1324820,"EE","EST","Europe","Estonia","2020-05-10",1739,6,5.571,60,0,0.714,1310.93,4.523,4.2,45.23,0,0.538,0.72,6,4.523,47,35.431,5.006,3.774,6.008,4.529,716,70443,53.103,0.54,1375,1.037,0.004,246.8,"tests performed",NA,NA,66.67,1326539,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,NA,4.69,78.74,0.871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/10","EE",1324820,6,0,1739,60,4788.34330586076,4631.44825958014,4950.55333228749,150.957223973751,317.652668278843,617.202096023276,0.00361433500842436,0.00349590756448434,0.00373677430314117,0.000113945459740758,0.000239770435439413,0.000465876191500185,"2020-W19","2020-05-10","EE","Estonia",47,6,0.45289171359128,0.377409761326067
"Estonia","EST",NA,NA,"NAT_TOTAL",2020-05-11,3,1,2,1,2,1,4,1,0,NA,2,0,0,NA,2,2,0,2,0,0,2,1,2,0,0,0,1,1,0,NA,NA,1741,61,62.96,62.96,67.86,67.86,55.56,55.56,50.64,50.64,87.5,87.5,2,1,5.42857142857143,0.857142857142857,1324820,"EE","EST","Europe","Estonia","2020-05-11",1741,2,5.429,61,1,0.857,1312.438,1.508,4.092,45.984,0.754,0.646,0.73,6,4.523,46,34.677,NA,NA,NA,NA,1231,71674,54.031,0.928,1283,0.967,0.004,236.3,"tests performed",NA,NA,62.96,1326539,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,NA,4.69,78.74,0.871,"2020/05/11","EE",1324820,39,5,1413,60,1739,60,1739,1739,0.00131263114989206,2.94379613834332e-05,0.00131263114989206,0.00131263114989206,"2020/05/11","EE",1324820,2,1,1741,61,4836.9942923052,4680.9674207606,4998.22188038032,48.6509864444388,366.303654723281,585.843794375951,0.00365105772278891,0.00353328559408871,0.00377275545385813,3.67227143645467e-05,0.000276493149803959,0.00044220633321957,"2020-W20","2020-05-11","EE","Estonia",46,6,0.754819522652134,0.377409761326067
"Estonia","EST",NA,NA,"NAT_TOTAL",2020-05-12,3,1,2,1,2,1,4,1,0,NA,2,0,0,NA,2,2,0,2,0,0,2,1,2,0,0,0,1,1,0,NA,NA,1746,61,62.96,62.96,67.86,67.86,55.56,55.56,50.64,50.64,87.5,87.5,5,0,5,0.857142857142857,1324820,"EE","EST","Europe","Estonia","2020-05-12",1746,5,5,61,0,0.857,1316.207,3.769,3.769,45.984,0,0.646,0.76,6,4.523,45,33.923,NA,NA,NA,NA,1351,73025,55.049,1.018,1224,0.923,0.004,244.8,"tests performed",NA,NA,62.96,1326539,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,NA,4.69,78.74,0.871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/12","EE",1324820,5,0,1746,61,4816.28669207418,4660.88835900919,4976.86614943551,0,366.303654723281,560.447246891273,0.00363542722186726,0.00351812952628221,0.00375663573122047,0,0.000276493149803959,0.000423036523370173,"2020-W20","2020-05-12","EE","Estonia",45,6,0.754819522652134,0.377409761326067
"Estonia","EST",NA,NA,"NAT_TOTAL",2020-05-13,3,1,2,1,2,1,4,1,0,NA,2,0,0,NA,2,2,0,2,0,0,2,1,2,0,0,0,1,1,0,NA,NA,1751,61,62.96,62.96,67.86,67.86,55.56,55.56,50.64,50.64,87.5,87.5,5,0,5.42857142857143,0.857142857142857,1324820,"EE","EST","Europe","Estonia","2020-05-13",1751,5,5.429,61,0,0.857,1319.976,3.769,4.092,45.984,0,0.646,0.78,6,4.523,42,31.661,NA,NA,NA,NA,1362,74387,56.076,1.027,1163,0.877,0.005,214.2,"tests performed",NA,NA,62.96,1326539,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,NA,4.69,78.74,0.871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/13","EE",1324820,5,0,1751,61,4797.6710090192,4642.83457625246,4957.67116677295,0,366.303654723281,560.447246891273,0.00362137574086985,0.0035045021785997,0.0037421469835698,0,0.000276493149803959,0.000423036523370173,"2020-W20","2020-05-13","EE","Estonia",42,6,0.754819522652134,0.377409761326067
"Estonia","EST",NA,NA,"NAT_TOTAL",2020-05-14,3,1,2,1,2,1,4,1,0,NA,2,0,0,NA,2,2,0,2,76600000,0,2,1,2,0,0,0,1,1,0,NA,NA,1758,62,62.96,62.96,67.86,67.86,55.56,55.56,50.64,50.64,87.5,87.5,7,1,5.42857142857143,0.857142857142857,1324820,"EE","EST","Europe","Estonia","2020-05-14",1758,7,5.429,62,1,0.857,1325.253,5.277,4.092,46.738,0.754,0.646,0.81,6,4.523,41,30.907,NA,NA,NA,NA,1153,75540,56.945,0.869,1111,0.838,0.005,204.6,"tests performed",NA,NA,62.96,1326539,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,NA,4.69,78.74,0.871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/14","EE",1324820,7,1,1758,62,4864.81913945133,4710.21728152974,5024.4954415109,0,366.303654723281,393.73268602026,0.00367206046062962,0.00355536396003211,0.00379258725072908,0,0.000276493149803959,0.000297197118114355,"2020-W20","2020-05-14","EE","Estonia",41,6,0.754819522652134,0.377409761326067
"Estonia","EST",NA,NA,"NAT_TOTAL",2020-05-15,1,1,2,1,2,1,4,1,0,NA,2,0,0,NA,2,2,0,2,0,0,2,1,2,0,0,0,1,1,0,NA,NA,1766,63,55.56,55.56,60.71,60.71,51.11,51.11,45.51,45.51,87.5,87.5,8,1,5.85714285714286,1,1324820,"EE","EST","Europe","Estonia","2020-05-15",1766,8,5.857,63,1,1,1331.284,6.031,4.415,47.492,0.754,0.754,0.84,6,4.523,39,29.4,NA,NA,NA,NA,922,76462,57.64,0.695,1070,0.807,0.005,182.7,"tests performed",NA,NA,55.56,1326539,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,NA,4.69,78.74,0.871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/15","EE",1324820,8,1,1766,63,4935.88740740813,4781.39390633142,5095.37280882657,66.6870787320413,397.880047043222,432.990733455323,0.00372570417672448,0.0036090894659889,0.00384608687129313,5.03367089355847e-05,0.000300327627181973,0.000326829858739544,"2020-W20","2020-05-15","EE","Estonia",39,6,0.754819522652134,0.377409761326067
"Estonia","EST",NA,NA,"NAT_TOTAL",2020-05-16,1,1,2,1,2,1,4,1,0,NA,2,0,0,NA,2,2,0,2,0,0,2,1,2,0,0,0,1,1,0,NA,NA,1770,63,55.56,55.56,60.71,60.71,51.11,51.11,45.51,45.51,87.5,87.5,4,0,5.28571428571429,0.428571428571429,1324820,"EE","EST","Europe","Estonia","2020-05-16",1770,4,5.286,63,0,0.429,1334.299,3.015,3.985,47.492,0,0.323,0.85,6,4.523,41,30.907,NA,NA,NA,NA,811,77273,58.252,0.611,1078,0.813,0.005,203.9,"tests performed",NA,NA,55.56,1326539,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,NA,4.69,78.74,0.871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/16","EE",1324820,4,0,1770,63,4918.39561178047,4764.41479955789,5077.35291986462,14.7142407432329,364.062662653188,447.704974198556,0.00371250102789849,0.00359627330471904,0.00383248510730863,1.11065961739957e-05,0.000274801605239344,0.00033793645491354,"2020-W20","2020-05-16","EE","Estonia",41,6,0.754819522652134,0.377409761326067
"Estonia","EST",NA,NA,"NAT_TOTAL",2020-05-17,1,1,2,1,2,1,4,1,0,NA,2,0,0,NA,2,2,0,2,0,0,2,1,2,0,0,0,1,1,0,NA,NA,1774,63,55.56,55.56,60.71,60.71,51.11,51.11,45.51,45.51,87.5,87.5,4,0,5,0.428571428571429,1324820,"EE","EST","Europe","Estonia","2020-05-17",1774,4,5,63,0,0.429,1337.315,3.015,3.769,47.492,0,0.323,0.87,6,4.523,42,31.661,5.006,3.774,10.013,7.548,826,78099,58.874,0.623,1094,0.825,0.005,218.8,"tests performed",NA,NA,55.56,1326539,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,NA,4.69,78.74,0.871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/17","EE",1324820,4,0,1774,63,4901.86117566349,4748.36714899848,5060.31699561081,0,364.062662653188,447.704974198556,0.00370002051272134,0.00358416022478411,0.00381962605909543,0,0.000274801605239344,0.00033793645491354,"2020-W20","2020-05-17","EE","Estonia",42,6,0.754819522652134,0.377409761326067
"Estonia","EST",NA,NA,"NAT_TOTAL",2020-05-18,1,1,2,1,2,1,4,1,0,NA,0,NA,0,NA,2,2,0,2,0,0,2,1,2,0,0,0,1,1,0,NA,NA,1784,64,50,50,53.57,53.57,47.78,47.78,41.67,41.67,87.5,87.5,10,1,6.14285714285714,0.428571428571429,1324820,"EE","EST","Europe","Estonia","2020-05-18",1784,10,6.143,64,1,0.429,1344.853,7.538,4.631,48.246,0.754,0.323,0.9,7,5.277,41,30.907,NA,NA,NA,NA,1518,79617,60.019,1.144,1135,0.856,0.005,184.8,"tests performed",NA,NA,50,1326539,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,NA,4.69,78.74,0.871,"2020/05/18","EE",1324820,35,3,1095,60,1774,63,1774,1774,0.00133904983318489,2.64186832928247e-05,0.00133904983318489,0.00133904983318489,"2020/05/18","EE",1324820,10,1,1784,64,4980.73229566812,4827.08345675468,5139.27186537396,45.8022477706618,409.864910423849,493.507221969217,0.00375955397387428,0.00364357683062958,0.00387922273620112,3.45724307986457e-05,0.00030937403603799,0.000372508885712185,"2020-W21","2020-05-18","EE","Estonia",41,7,1.81156685436512,0.0754819522652134
"Estonia","EST",NA,NA,"NAT_TOTAL",2020-05-19,1,1,2,1,2,1,4,1,0,NA,0,NA,0,NA,2,2,0,2,0,0,2,1,2,0,0,0,1,1,0,NA,NA,1791,64,50,50,53.57,53.57,47.78,47.78,41.67,41.67,87.5,87.5,7,0,6.42857142857143,0.428571428571429,1324820,"EE","EST","Europe","Estonia","2020-05-19",1791,7,6.429,64,0,0.429,1350.13,5.277,4.846,48.246,0,0.323,0.91,5,3.769,38,28.646,NA,NA,NA,NA,1240,80857,60.953,0.935,1119,0.844,0.006,174.1,"tests performed",NA,NA,50,1326539,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,NA,4.69,78.74,0.871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/19","EE",1324820,7,0,1791,64,4974.20239438258,4820.72433731808,5132.56675324574,10.0045348314416,419.869445255291,503.511756800659,0.00375462507690296,0.00363877684313196,0.00387416158666516,7.55161820582537e-06,0.000316925654243815,0.000380060503918011,"2020-W21","2020-05-19","EE","Estonia",38,5,1.81156685436512,0.0754819522652134
"Estonia","EST",NA,NA,"NAT_TOTAL",2020-05-20,1,1,2,1,2,1,4,1,0,NA,0,NA,0,NA,2,2,0,2,0,0,2,1,2,0,0,0,1,1,0,NA,NA,1794,64,50,50,53.57,53.57,47.78,47.78,41.67,41.67,87.5,87.5,3,0,6.14285714285714,0.428571428571429,1324820,"EE","EST","Europe","Estonia","2020-05-20",1794,3,6.143,64,0,0.429,1352.391,2.262,4.631,48.246,0,0.323,0.92,5,3.769,37,27.892,NA,NA,NA,NA,1554,82411,62.125,1.171,1146,0.864,0.005,186.6,"tests performed",NA,NA,50,1326539,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,NA,4.69,78.74,0.871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/20","EE",1324820,3,0,1794,64,4957.0241019377,4804.04919672488,5114.87017325781,0,419.869445255291,503.511756800659,0.00374165856639973,0.00362619012146924,0.0038608038626061,0,0.000316925654243815,0.000380060503918011,"2020-W21","2020-05-20","EE","Estonia",37,5,1.81156685436512,0.0754819522652134
"Estonia","EST",NA,NA,"NAT_TOTAL",2020-05-21,1,1,2,1,2,1,4,1,0,NA,0,NA,0,NA,2,2,0,2,161260000,0,2,1,2,0,0,0,1,1,0,NA,NA,1800,64,50,50,53.57,53.57,47.78,47.78,41.67,41.67,87.5,87.5,6,0,6,0.285714285714286,1324820,"EE","EST","Europe","Estonia","2020-05-21",1800,6,6,64,0,0.286,1356.914,4.523,4.523,48.246,0,0.215,0.94,4,3.015,37,27.892,NA,NA,NA,NA,1056,83467,62.921,0.796,1132,0.853,0.005,188.7,"tests performed",NA,NA,50,1326539,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,NA,4.69,78.74,0.871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/21","EE",1324820,6,0,1800,64,4948.69117820712,4795.94354299689,5106.3037247436,0,336.816312495567,468.401070388558,0.00373536871288713,0.00362007181579149,0.00385433774002778,0,0.000254235528219356,0.00035355827236044,"2020-W21","2020-05-21","EE","Estonia",37,4,1.81156685436512,0.0754819522652134
"Estonia","EST",NA,NA,"NAT_TOTAL",2020-05-22,1,1,2,1,2,1,4,1,0,NA,0,NA,0,NA,2,2,0,2,0,0,2,1,2,0,0,0,1,1,0,NA,NA,1807,64,50,50,53.57,53.57,47.78,47.78,41.67,41.67,87.5,87.5,7,0,5.85714285714286,0.142857142857143,1324820,"EE","EST","Europe","Estonia","2020-05-22",1807,7,5.857,64,0,0.143,1362.191,5.277,4.415,48.246,0,0.108,0.96,4,3.015,38,28.646,NA,NA,NA,NA,842,84309,63.556,0.635,1121,0.845,0.005,191.4,"tests performed",NA,NA,50,1326539,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,NA,4.69,78.74,0.871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/22","EE",1324820,7,0,1807,64,4943.81581557928,4791.19239184273,5101.30105816342,0,185.859088521816,419.869445255291,0.00373168869399562,0.00361648555414526,0.00385056162962774,0,0.000140290068478598,0.000316925654243815,"2020-W21","2020-05-22","EE","Estonia",38,4,1.81156685436512,0.0754819522652134
"Estonia","EST",NA,NA,"NAT_TOTAL",2020-05-23,1,1,2,1,2,1,4,1,0,NA,0,NA,0,NA,2,2,0,2,0,0,2,1,2,0,0,0,1,1,0,NA,NA,1821,64,50,50,53.57,53.57,47.78,47.78,41.67,41.67,87.5,87.5,14,0,7.28571428571429,0.142857142857143,1324820,"EE","EST","Europe","Estonia","2020-05-23",1821,14,7.286,64,0,0.143,1372.745,10.554,5.492,48.246,0,0.108,0.97,4,3.015,40,30.154,NA,NA,NA,NA,631,84940,64.031,0.476,1095,0.825,0.007,150.3,"tests performed",NA,NA,50,1326539,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,NA,4.69,78.74,0.871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/23","EE",1324820,14,0,1821,64,4958.57784121094,4805.47258684956,5116.56112130016,0,137.208102077378,419.869445255291,0.00374283135913629,0.0036272645241237,0.00386208022320025,0,0.000103567354114051,0.000316925654243815,"2020-W21","2020-05-23","EE","Estonia",40,4,1.81156685436512,0.0754819522652134
"Estonia","EST",NA,NA,"NAT_TOTAL",2020-05-24,1,1,2,1,2,1,4,1,0,NA,0,NA,0,NA,2,2,0,2,0,0,2,1,2,0,0,0,1,1,0,NA,NA,1823,64,50,50,53.57,53.57,47.78,47.78,41.67,41.67,87.5,87.5,2,0,7,0.142857142857143,1324820,"EE","EST","Europe","Estonia","2020-05-24",1823,2,7,64,0,0.143,1374.253,1.508,5.277,48.246,0,0.108,0.96,5,3.769,40,30.154,1.001,0.755,24.031,18.116,983,85923,64.772,0.741,1118,0.843,0.006,159.7,"tests performed",NA,NA,50,1326539,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,NA,4.69,78.74,0.871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/24","EE",1324820,2,0,1823,64,4940.71004957096,4788.13073020344,5098.15148528627,0,137.208102077378,419.869445255291,0.00372934440117976,0.00361417455216818,0.00384818427053205,0,0.000103567354114051,0.000316925654243815,"2020-W21","2020-05-24","EE","Estonia",40,5,1.81156685436512,0.0754819522652134
"Estonia","EST",NA,NA,"NAT_TOTAL",2020-05-25,1,1,2,1,2,1,4,1,0,NA,0,NA,0,NA,2,2,0,2,0,0,2,1,2,0,0,0,1,1,0,NA,NA,1824,65,50,50,53.57,53.57,47.78,47.78,41.67,41.67,87.5,87.5,1,1,5.71428571428571,0.142857142857143,1324820,"EE","EST","Europe","Estonia","2020-05-25",1824,1,5.714,65,1,0.143,1375.007,0.754,4.308,49,0.754,0.108,0.96,5,3.769,37,27.892,NA,NA,NA,NA,1799,87722,66.128,1.356,1158,0.873,0.005,202.7,"tests performed",NA,NA,50,1326539,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,NA,4.69,78.74,0.871,"2020/05/25","EE",1324820,49,0,726,48,1823,63,1822,1823,0.00137603598979484,3.69861566099546e-05,0.00137528117027219,0.00137603598979484,"2020/05/25","EE",1324820,1,1,1824,65,4996.9899752194,4844.92896798545,5153.82350854688,0,137.208102077378,419.869445255291,0.00377182558779261,0.00365704697089827,0.0038902066005547,0,0.000103567354114051,0.000316925654243815,"2020-W22","2020-05-25","EE","Estonia",37,5,0.603855618121707,0.0754819522652134
"Estonia","EST",NA,NA,"NAT_TOTAL",2020-05-26,1,1,2,1,2,1,4,1,0,NA,0,NA,0,NA,2,2,0,2,0,0,2,1,2,0,0,0,1,1,0,NA,NA,1834,65,50,50,53.57,53.57,47.78,47.78,41.67,41.67,87.5,87.5,10,0,6.14285714285714,0.142857142857143,1324820,"EE","EST","Europe","Estonia","2020-05-26",1834,10,6.143,65,0,0.143,1382.545,7.538,4.631,49,0,0.108,0.99,1,0.754,31,23.369,NA,NA,NA,NA,1841,89563,67.516,1.388,1244,0.938,0.005,202.5,"tests performed",NA,NA,50,1326539,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,NA,4.69,78.74,0.871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/26","EE",1324820,10,0,1834,65,5001.29507211962,4849.0774468624,5158.29096823205,0,137.208102077378,419.869445255291,0.0037750751589798,0.0036601783237439,0.00389357872634173,0,0.000103567354114051,0.000316925654243815,"2020-W22","2020-05-26","EE","Estonia",31,1,0.603855618121707,0.0754819522652134
"Estonia","EST",NA,NA,"NAT_TOTAL",2020-05-27,1,1,2,1,2,1,4,1,0,NA,0,NA,0,NA,2,2,0,2,0,0,2,1,2,0,0,0,1,1,0,NA,NA,1840,66,50,50,53.57,53.57,47.78,47.78,41.67,41.67,87.5,87.5,6,1,6.57142857142857,0.285714285714286,1324820,"EE","EST","Europe","Estonia","2020-05-27",1840,6,6.571,66,1,0.286,1387.068,4.523,4.954,49.754,0.754,0.215,0.99,1,0.754,31,23.369,NA,NA,NA,NA,1377,90940,68.554,1.038,1218,0.918,0.005,185.4,"tests performed",NA,NA,50,1326539,31.033,42.7,19.452,13.491,29481.252,0.5,255.569,4.02,24.5,39.3,NA,4.69,78.74,0.871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/27","EE",1324820,6,1,1840,66,5072.20905668901,4920.05472739214,5229.06880923958,25.6939354734113,96.2149588187476,362.510247968979,0.00382860241896183,0.00371375336075251,0.00394700322250538,1.93942841090951e-05,7.26249292875618e-05,0.000273629812328451,"2020-W22","2020-05-27","EE","Estonia",31,1,0.603855618121707,0.0754819522652134
