,c1_school.closing,c1_flag,c2_workplace.closing,c2_flag,c3_cancel.public.events,c3_flag,c4_restrictions.on.gatherings,c4_flag,c5_close.public.transport,c5_flag,c6_stay.at.home.requirements,c6_flag,c7_restrictions.on.internal.movement,c7_flag,c8_international.travel.controls,e1_income.support,e1_flag,e2_debt.contract.relief,e3_fiscal.measures,e4_international.support,h1_public.information.campaigns,h1_flag,h2_testing.policy,h3_contact.tracing,h4_emergency.investment.in.healthcare,h5_investment.in.vaccines,h6_facial.coverings,h6_flag,h7_vaccination.policy,h7_flag,confirmedcases,confirmeddeaths,stringencyindex,stringencyindexfordisplay,stringencylegacyindex,stringencylegacyindexfordisplay,governmentresponseindex,governmentresponseindexfordisplay,containmenthealthindex,containmenthealthindexfordisplay,economicsupportindex,economicsupportindexfordisplay,cases,deaths,avgcases7days,avgdeaths7days,population,ccfr_population,ccfr_cases,ccfr_deaths,ccfr_cum_cases,ccfr_cum_deaths,ccfr_cases_infected,ccfr_cases_infected_low,ccfr_cases_infected_high,ccfr_cases_daily,ccfr_cases_contagious,ccfr_cases_active,ccfr_p_cases_infected,ccfr_p_cases_infected_low,ccfr_p_cases_infected_high,ccfr_p_cases_daily,ccfr_p_cases_contagious,ccfr_p_cases_active
avgdeaths7days,0.010426451970598716,0.00101042316012627,0.00919083476665222,0.04349342962341303,0.0005819928951423636,0.04349342962341303,0.0007312192574107032,0.007267058087094821,0.000507952647866958,0.04349342962341303,0.015694930904868697,0.00865448533644985,0.00481576107428532,0.010074129173650147,0.008022376677952631,0.00043428900569917423,0.0005207928390271527,0.0004342890056991646,0.0002803989099792678,0.00021536643321008988,0.04349342962341303,0.04349342962341303,0.007465787020294159,0.04349342962341303,0.000371327379081224,0.00020605437970349242,0.04349342962341303,0.04349342962341303,0.001921602956012921,0.04349342962341303,0.014834834738411292,0.02177560578729168,0.012378019800682552,0.012378019800682552,0.0018039532558703157,0.0018039532558703157,0.003063612591677756,0.003063612591677756,0.014804951698093486,0.014804951698093486,0.0009579854295257152,0.0009579854295257152,0.006291003930057186,0.020868381847139628,0.010293561255013057,0.04349342962341303,0.04349342962341303,0.04349342962341303,0.006084351443489699,0.02086838184713962,0.014962623313414374,0.02177560578729168,0.019428724396947254,0.019428724396947254,0.019428724396947254,0.005527319299943706,0.011603011218227068,0.017323458859632632,0.019428724396947254,0.019428724396947254,0.019428724396947254,0.005527319299943706,0.011603011218227068,0.017323458859632632
population,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625
ccfr_population,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625,0.015625
ccfr_cases,0.015334366449022542,0.0008470283130268177,0.00714273560630861,0.049136471822118416,0.004069695773612331,0.049136471822118416,0.004190008800909594,0.005896862298829073,0.004009961511495761,0.049136471822118416,0.005455286431028785,0.001054812218163812,0.010278508113892654,0.0025855365680085484,0.007584099914501487,0.00395050519465831,0.00043930029113938446,0.003950505194658322,0.0003769482759788495,0.00046310662702534736,0.0014769114362004638,0.049136471822118416,0.006367558225933942,0.0035418780876655797,0.0001320476473517462,0.00046945853526997376,0.049136471822118416,0.049136471822118416,0.002862089625064477,0.049136471822118416,0.02405687841229582,0.01369019969535042,0.008600287267405617,0.008600287267405617,0.005594248446227299,0.005594248446227299,0.008151041179965776,0.008151041179965776,0.010656880904427036,0.010656880904427036,0.00437263064044525,0.00437263064044525,0.049136471822118416,0.005041096956347103,0.027586025166525488,0.006873763827030128,0.049136471822118416,0.049136471822118416,0.049136471822118416,0.007240251023134638,0.019572413181896394,0.01060999361318228,0.017769330391969734,0.01790387341585158,0.019184560542161676,0.0060652643550433444,0.012580267646430289,0.015296103680666783,0.017769330391969734,0.01790387341585158,0.019184560542161676,0.0060652643550433444,0.012580267646430289,0.015296103680666783
ccfr_deaths,0.010952296925063675,0.001066874613685875,0.012779813669142034,0.05007567111224807,0.004714317147443103,0.05007567111224807,0.004854703647686591,0.007552420627640864,0.004644641710621538,0.05007567111224807,0.01936863998530402,0.007201146880743542,0.006306322285523627,0.009426191582310405,0.0025800764747482717,0.004575306867094963,0.0005513565656079826,0.004575306867094963,0.00042247147119265656,0.00015182254492522509,0.0017038797006367898,0.05007567111224807,0.004391345011198732,0.004099220743509182,0.0003702576811725869,0.0002764788469842325,0.05007567111224807,0.05007567111224807,0.0012682965267489042,0.05007567111224807,0.009976899315529851,0.01621104793948464,0.011021371091977638,0.011021371091977638,0.005824851671589226,0.005824851671589226,0.006331219927652709,0.006331219927652709,0.008412926134408187,0.008412926134408187,0.0048686155219883785,0.0048686155219883785,0.005524035046984063,0.05007567111224807,0.009059169551953856,0.024026576774245377,0.05007567111224807,0.05007567111224807,0.007378641883713838,0.05007567111224807,0.010947828516423255,0.014894431808188896,0.01295126465716539,0.013019471965571627,0.013896621810227477,0.010789024325326442,0.014719667718859155,0.016822864451567623,0.01295126465716539,0.013019471965571627,0.013896621810227477,0.010789024325326442,0.014719667718859155,0.016822864451567623
ccfr_cum_cases,0.017537796878879432,0.0008392646083500117,0.01120170012831238,0.04218984926926957,0.005619784416172165,0.04218984926926957,0.005793447943611938,0.003192227096036805,0.0055337615992989446,0.04218984926926957,0.009752963116761292,0.007684572443334055,0.01265907457195588,0.004591651655107165,0.015220371545611748,0.005448268539170733,0.000444790016908024,0.005448268539170733,0.0003331251541748106,0.00034943141704906166,0.001990319860131251,0.04218984926926957,0.011876342577713373,0.004864082831844892,0.0002904695517643931,0.0002732239984595719,0.04218984926926957,0.04218984926926957,0.0029195744439179786,0.04218984926926957,0.04218984926926957,0.01965908462787328,0.016518496158231855,0.016518496158231855,0.007864435498556395,0.007864435498556395,0.009019194528643457,0.009019194528643457,0.009891827539636666,0.009891827539636666,0.00605809945915277,0.00605809945915277,0.020655859821970997,0.008528150549879402,0.021546222899581368,0.01451416519073471,0.04218984926926957,0.04218984926926957,0.016805381651524384,0.009223785216944096,0.04218984926926957,0.02159066484327402,0.02033930934031187,0.020488739499411962,0.021912968675018667,0.0022660131477461455,0.009454455495156912,0.010948375809391184,0.02033930934031187,0.020488739499411962,0.021912968675018667,0.0022660131477461455,0.009454455495156912,0.010948375809391184
ccfr_cum_deaths,0.019735753046714693,0.000735210059225423,0.017398533836638384,0.03569091543755578,0.009537560147160886,0.03569091543755578,0.009906632522699422,0.005233230167314731,0.009358127361068882,0.03569091543755578,0.01155833695427756,0.009734773256439858,0.007071580664404419,0.011753432552565954,0.013760131849067436,0.009181852048143889,0.001805574550566944,0.009181852048143901,0.0002809132704595249,0.00016690292789366164,0.00305481167578318,0.03569091543755578,0.015282606770901963,0.008024411928203853,0.00028663781511233935,0.0001833914360304666,0.03569091543755578,0.03569091543755578,0.0018376271450534338,0.03569091543755578,0.015587795919485998,0.03569091543755578,0.01843607094383084,0.01843607094383084,0.01049105772074381,0.01049105772074381,0.012165076077839086,0.012165076077839086,0.01376566493645352,0.01376566493645352,0.01048911693061157,0.01048911693061157,0.010045432087783739,0.011554256354655061,0.013653217596959935,0.01786916579090388,0.03569091543755578,0.03569091543755578,0.007706706867598816,0.01061585185678095,0.018264833994635472,0.03569091543755578,0.02582500769164742,0.02570950629539496,0.02462088361737082,0.0038475480056849917,0.008618649719815963,0.009547810902712946,0.02582500769164742,0.02570950629539496,0.02462088361737082,0.0038475480056849917,0.008618649719815963,0.009547810902712946
ccfr_cases_infected,0.017964942187133768,0.0007186094388886131,0.013688500893160661,0.03398603725507066,0.007301778056725053,0.03398603725507066,0.007771781132502805,0.0051102118365506325,0.007075315345374039,0.03398603725507066,0.007864252263185151,0.005704488801257351,0.006826575666680545,0.006046804926223443,0.009142616496349537,0.006853969110001532,0.0020976698939927088,0.006853969110001535,0.0002970779091040938,0.00016254428213550428,0.03398603725507066,0.03398603725507066,0.010468948428902666,0.005422451343212446,0.00016153110347170603,0.00016247133828871453,0.03398603725507066,0.03398603725507066,0.0015140249620384369,0.03398603725507066,0.016304610941896044,0.023500598554116976,0.0166109072693575,0.0166109072693575,0.00843049964104947,0.00843049964104947,0.011228604725679946,0.011228604725679946,0.014832671602332653,0.014832671602332653,0.008528243191414184,0.008528243191414184,0.012569399661538392,0.009431548216365297,0.01595334238166197,0.015181726455935756,0.03398603725507066,0.03398603725507066,0.012290445412633341,0.00878994037148397,0.016384332652398057,0.02459140267938508,0.03398603725507066,0.03398603725507066,0.03398603725507066,0.004614184799789298,0.010126672404188762,0.011635977399324992,0.03398603725507066,0.03398603725507066,0.03398603725507066,0.004614184799789298,0.010126672404188762,0.011635977399324992
ccfr_cases_infected_low,0.017816786296499357,0.0007227937359226147,0.013447975713937145,0.03418393011200807,0.006923302417232436,0.03418393011200807,0.007403457356852079,0.00513996742153692,0.0066919482089330224,0.03418393011200807,0.007834397452039272,0.005737704723954543,0.0066690557997155855,0.006082014076769968,0.00904705175021813,0.006465820990287804,0.0021098841420122212,0.006465820990287808,0.00030763132706372256,0.00016308189809595934,0.03418393011200807,0.03418393011200807,0.010343253665191293,0.005003383056792024,0.00016206169131296948,0.00016507653342199603,0.03418393011200807,0.03418393011200807,0.0015377317924246338,0.03418393011200807,0.01652042494610051,0.023637437119693478,0.01653230507649075,0.01653230507649075,0.008076403901242618,0.008076403901242618,0.010934946849577477,0.010934946849577477,0.014725725769965439,0.014725725769965439,0.008176258670162844,0.008176258670162844,0.012740274598364807,0.009486465946486982,0.01616009303835656,0.015270126147816846,0.03418393011200807,0.03418393011200807,0.012455610565555733,0.008887683577294922,0.016600809229275624,0.024623968190270643,0.03418393011200807,0.03418393011200807,0.03418393011200807,0.0046996861186112205,0.010275380408682937,0.01179630510934331,0.03418393011200807,0.03418393011200807,0.03418393011200807,0.0046996861186112205,0.010275380408682937,0.01179630510934331
ccfr_cases_infected_high,0.016403530721194833,0.0007595065705158201,0.011194022138397215,0.03592023316718869,0.003413794340285843,0.03592023316718869,0.003986346349980485,0.005401041590255992,0.0031379202296954755,0.03592023316718869,0.00789342344497812,0.006029139740621247,0.005577123907675164,0.006390937585229799,0.008312594631997627,0.0028682789476865062,0.002217051406567506,0.002868278947686514,0.0004206632664865172,0.00017031956583589013,0.03592023316718869,0.03592023316718869,0.00932724269020155,0.0011244214783871801,0.00016922390234969993,0.00018902771033795754,0.03592023316718869,0.03592023316718869,0.0017603073933327433,0.03592023316718869,0.018570872412800508,0.02477907527660606,0.015131376630698785,0.015131376630698785,0.00478878919626898,0.00478878919626898,0.008197406654550375,0.008197406654550375,0.014247667420709455,0.014247667420709455,0.004907859196190585,0.004907859196190585,0.014362213942902385,0.009968311648598517,0.01801371265095185,0.016045741081400333,0.03592023316718869,0.03592023316718869,0.014024488579057803,0.009968311648598517,0.018656595314392305,0.02477907527660606,0.03592023316718869,0.03592023316718869,0.03592023316718869,0.005698733284934179,0.011830140348413691,0.013444864734917404,0.03592023316718869,0.03592023316718869,0.03592023316718869,0.005698733284934179,0.011830140348413691,0.013444864734917404
ccfr_cases_daily,0.008082694187331436,0.0010040843735462943,0.010629250985592267,0.059861806514383734,0.004427101139731836,0.059861806514383734,0.004556461733978664,0.006915767252147129,0.004362838597570122,0.059861806514383734,0.007066413783522219,0.003711456848903547,0.008763060149143152,0.008003048467296941,0.0028301362993106657,0.004298851351568908,0.00031078236684106854,0.004298851351568928,9.767695378567929e-05,0.00014558405262013048,0.0016172758826726308,0.059861806514383734,0.004530448833790217,0.0038584539434905456,0.0001449980907654859,4.838811483451742e-05,0.059861806514383734,0.059861806514383734,0.0025877635103070057,0.059861806514383734,0.0037141413930533713,0.007849485294259986,0.006884072841461371,0.006884072841461371,0.004980884549423611,0.004980884549423611,0.006030678124680553,0.006030678124680553,0.007810155731219031,0.007810155731219031,0.004479525610803761,0.004479525610803761,0.005361301500724524,0.013478075010375084,0.00642422199395612,0.007607478217775105,0.059861806514383734,0.059861806514383734,0.0073891687338600584,0.012897490383982127,0.003215172439789517,0.0064532156557901696,0.008127262252835518,0.008229940214270865,0.0094970560934838,0.059861806514383734,0.01628623565421103,0.015093683651557143,0.008127262252835518,0.008229940214270865,0.0094970560934838,0.059861806514383734,0.01628623565421103,0.015093683651557143
ccfr_cases_contagious,0.012336661731038505,0.0009486930908899779,0.01337866368731479,0.047031308636662814,0.004535030837298571,0.047031308636662814,0.004669803718489763,0.006656027293359118,0.0044681347019233245,0.047031308636662814,0.011035369972147107,0.0034264295216764524,0.011569842995468387,0.009349325211056787,0.00471754506348932,0.004401561135140714,0.0004910552334581086,0.004401561135140714,9.951207213786908e-05,0.00031844142357023415,0.0016409513767851823,0.047031308636662814,0.00582471928583239,0.003944318036295347,0.0001465526088258745,0.00022568519964506002,0.047031308636662814,0.047031308636662814,0.002085653993925468,0.047031308636662814,0.007013686192184265,0.011576564892867831,0.01100679460471222,0.01100679460471222,0.0062464778012736675,0.0062464778012736675,0.008951696415190478,0.008951696415190478,0.012365183125659842,0.012365183125659842,0.004627175076600745,0.004627175076600745,0.00952024240385284,0.012254700187186,0.012823156614364095,0.012546833083619114,0.047031308636662814,0.047031308636662814,0.01204128885266753,0.013824781977718926,0.010539393292125306,0.01135713023985443,0.01401371544817921,0.014137186267828382,0.01548951476321466,0.012795520552801453,0.047031308636662814,0.029609879912219212,0.0140137154481792,0.014137186267828393,0.01548951476321466,0.012795520552801459,0.047031308636662814,0.029609879912219212
ccfr_cases_active,0.013542463211747012,0.0009983425519833593,0.013040816552806592,0.044979882223690315,0.004718008775865875,0.044979882223690315,0.004859272404150241,0.007061135329924728,0.004647917273794029,0.044979882223690315,0.01124496836533238,0.0030722823692802687,0.010188920030725614,0.009790871525273815,0.004475675972651453,0.004578180955970217,0.0005158663871729737,0.004578180955970217,0.0001029442074159564,0.00028593162798353,0.0017000401128510762,0.044979882223690315,0.00556179613187355,0.004099669012078905,0.00015157870925171162,0.0001885012041809884,0.044979882223690315,0.044979882223690315,0.001427474580356913,0.044979882223690315,0.008915686592060833,0.014338776948784337,0.01074992985599799,0.01074992985599799,0.006517539539758138,0.006517539539758138,0.008540336615981116,0.008540336615981116,0.011884740841549939,0.011884740841549939,0.0050739275712729905,0.0050739275712729905,0.01093009611764053,0.013939009740052096,0.015165491227545283,0.017915513813464918,0.044979882223690315,0.044979882223690315,0.014002164105890122,0.015110940001192284,0.011672396630386004,0.012032737312369294,0.015399997624055813,0.015521808427363693,0.01683587156785049,0.011341323499910577,0.0283183468569489,0.044979882223690315,0.015399997624055818,0.015521808427363682,0.016835871567850495,0.011341323499910582,0.02831834685694891,0.044979882223690315
ccfr_p_cases_infected,0.017964942187133768,0.0007186094388886131,0.013688500893160661,0.03398603725507066,0.007301778056725053,0.03398603725507066,0.007771781132502805,0.0051102118365506325,0.007075315345374039,0.03398603725507066,0.007864252263185151,0.005704488801257351,0.006826575666680545,0.006046804926223443,0.009142616496349537,0.006853969110001532,0.0020976698939927088,0.006853969110001535,0.0002970779091040938,0.00016254428213550428,0.03398603725507066,0.03398603725507066,0.010468948428902666,0.005422451343212446,0.00016153110347170603,0.00016247133828871453,0.03398603725507066,0.03398603725507066,0.0015140249620384369,0.03398603725507066,0.016304610941896044,0.023500598554116976,0.0166109072693575,0.0166109072693575,0.00843049964104947,0.00843049964104947,0.011228604725679946,0.011228604725679946,0.014832671602332653,0.014832671602332653,0.008528243191414184,0.008528243191414184,0.012569399661538392,0.009431548216365297,0.01595334238166197,0.015181726455935756,0.03398603725507066,0.03398603725507066,0.012290445412633341,0.00878994037148397,0.016384332652398057,0.02459140267938508,0.03398603725507066,0.03398603725507066,0.03398603725507066,0.004614184799789298,0.010126672404188753,0.011635977399324997,0.03398603725507066,0.03398603725507066,0.03398603725507066,0.004614184799789298,0.010126672404188762,0.011635977399324992
ccfr_p_cases_infected_low,0.017816786296499357,0.0007227937359226147,0.013447975713937145,0.03418393011200807,0.006923302417232436,0.03418393011200807,0.007403457356852079,0.00513996742153692,0.0066919482089330224,0.03418393011200807,0.007834397452039272,0.005737704723954543,0.0066690557997155855,0.006082014076769968,0.00904705175021813,0.006465820990287804,0.0021098841420122212,0.006465820990287808,0.00030763132706372256,0.00016308189809595934,0.03418393011200807,0.03418393011200807,0.010343253665191293,0.005003383056792024,0.00016206169131296948,0.00016507653342199603,0.03418393011200807,0.03418393011200807,0.0015377317924246338,0.03418393011200807,0.01652042494610051,0.023637437119693478,0.01653230507649075,0.01653230507649075,0.008076403901242618,0.008076403901242618,0.010934946849577477,0.010934946849577477,0.014725725769965439,0.014725725769965439,0.008176258670162844,0.008176258670162844,0.012740274598364807,0.009486465946486982,0.01616009303835656,0.015270126147816846,0.03418393011200807,0.03418393011200807,0.012455610565555733,0.008887683577294922,0.016600809229275624,0.024623968190270643,0.03418393011200807,0.03418393011200807,0.03418393011200807,0.0046996861186112205,0.010275380408682944,0.011796305109343303,0.03418393011200807,0.03418393011200807,0.03418393011200807,0.0046996861186112205,0.010275380408682937,0.01179630510934331
ccfr_p_cases_infected_high,0.016403530721194833,0.0007595065705158201,0.011194022138397215,0.03592023316718869,0.003413794340285843,0.03592023316718869,0.003986346349980485,0.005401041590255992,0.0031379202296954755,0.03592023316718869,0.00789342344497812,0.006029139740621247,0.005577123907675164,0.006390937585229799,0.008312594631997627,0.0028682789476865062,0.002217051406567506,0.002868278947686514,0.0004206632664865172,0.00017031956583589013,0.03592023316718869,0.03592023316718869,0.00932724269020155,0.0011244214783871801,0.00016922390234969993,0.00018902771033795754,0.03592023316718869,0.03592023316718869,0.0017603073933327433,0.03592023316718869,0.018570872412800508,0.02477907527660606,0.015131376630698785,0.015131376630698785,0.00478878919626898,0.00478878919626898,0.008197406654550375,0.008197406654550375,0.014247667420709455,0.014247667420709455,0.004907859196190585,0.004907859196190585,0.014362213942902385,0.009968311648598517,0.01801371265095185,0.016045741081400333,0.03592023316718869,0.03592023316718869,0.014024488579057803,0.009968311648598517,0.018656595314392305,0.02477907527660606,0.03592023316718869,0.03592023316718869,0.03592023316718869,0.005698733284934179,0.011830140348413691,0.013444864734917409,0.03592023316718869,0.03592023316718869,0.03592023316718869,0.005698733284934179,0.011830140348413691,0.013444864734917404
ccfr_p_cases_daily,0.008082694187331436,0.0010040843735462943,0.010629250985592267,0.059861806514383734,0.004427101139731836,0.059861806514383734,0.004556461733978664,0.006915767252147129,0.004362838597570122,0.059861806514383734,0.007066413783522219,0.003711456848903547,0.008763060149143152,0.008003048467296941,0.0028301362993106657,0.004298851351568908,0.00031078236684106854,0.004298851351568928,9.767695378567929e-05,0.00014558405262013048,0.0016172758826726308,0.059861806514383734,0.004530448833790217,0.0038584539434905456,0.0001449980907654859,4.838811483451742e-05,0.059861806514383734,0.059861806514383734,0.0025877635103070057,0.059861806514383734,0.0037141413930533713,0.007849485294259986,0.006884072841461371,0.006884072841461371,0.004980884549423611,0.004980884549423611,0.006030678124680553,0.006030678124680553,0.007810155731219031,0.007810155731219031,0.004479525610803761,0.004479525610803761,0.005361301500724524,0.013478075010375084,0.00642422199395612,0.007607478217775105,0.059861806514383734,0.059861806514383734,0.0073891687338600584,0.012897490383982127,0.003215172439789517,0.0064532156557901696,0.008127262252835518,0.008229940214270865,0.0094970560934838,0.059861806514383734,0.016286235654211036,0.01509368365155715,0.008127262252835518,0.008229940214270865,0.0094970560934838,0.059861806514383734,0.01628623565421103,0.015093683651557143
ccfr_p_cases_contagious,0.012336661731038505,0.0009486930908899779,0.01337866368731479,0.047031308636662814,0.004535030837298571,0.047031308636662814,0.004669803718489763,0.006656027293359118,0.0044681347019233245,0.047031308636662814,0.011035369972147107,0.0034264295216764524,0.011569842995468387,0.009349325211056787,0.00471754506348932,0.004401561135140714,0.0004910552334581086,0.004401561135140714,9.951207213786908e-05,0.00031844142357023415,0.0016409513767851823,0.047031308636662814,0.00582471928583239,0.003944318036295347,0.0001465526088258745,0.00022568519964506002,0.047031308636662814,0.047031308636662814,0.002085653993925468,0.047031308636662814,0.007013686192184265,0.011576564892867831,0.01100679460471222,0.01100679460471222,0.0062464778012736675,0.0062464778012736675,0.008951696415190478,0.008951696415190478,0.012365183125659842,0.012365183125659842,0.004627175076600745,0.004627175076600745,0.00952024240385284,0.012254700187186,0.012823156614364095,0.012546833083619114,0.047031308636662814,0.047031308636662814,0.01204128885266753,0.013824781977718926,0.010539393292125306,0.01135713023985443,0.01401371544817921,0.014137186267828382,0.01548951476321466,0.012795520552801453,0.047031308636662814,0.029609879912219222,0.01401371544817921,0.014137186267828382,0.01548951476321466,0.012795520552801453,0.047031308636662814,0.029609879912219212
ccfr_p_cases_active,0.013542463211747012,0.0009983425519833593,0.013040816552806592,0.044979882223690315,0.004718008775865875,0.044979882223690315,0.004859272404150241,0.007061135329924728,0.004647917273794029,0.044979882223690315,0.01124496836533238,0.0030722823692802687,0.010188920030725614,0.009790871525273815,0.004475675972651453,0.004578180955970217,0.0005158663871729737,0.004578180955970217,0.0001029442074159564,0.00028593162798353,0.0017000401128510762,0.044979882223690315,0.00556179613187355,0.004099669012078905,0.00015157870925171162,0.0001885012041809884,0.044979882223690315,0.044979882223690315,0.001427474580356913,0.044979882223690315,0.008915686592060833,0.014338776948784337,0.01074992985599799,0.01074992985599799,0.006517539539758138,0.006517539539758138,0.008540336615981116,0.008540336615981116,0.011884740841549939,0.011884740841549939,0.0050739275712729905,0.0050739275712729905,0.01093009611764053,0.013939009740052096,0.015165491227545283,0.017915513813464918,0.044979882223690315,0.044979882223690315,0.014002164105890122,0.015110940001192284,0.011672396630386004,0.012032737312369294,0.015399997624055813,0.015521808427363693,0.01683587156785049,0.011341323499910577,0.0283183468569489,0.044979882223690315,0.015399997624055813,0.015521808427363693,0.01683587156785049,0.011341323499910577,0.0283183468569489,0.044979882223690315
