,c1_school.closing,c1_flag,c2_workplace.closing,c2_flag,c3_cancel.public.events,c3_flag,c4_restrictions.on.gatherings,c4_flag,c5_close.public.transport,c5_flag,c6_stay.at.home.requirements,c6_flag,c7_restrictions.on.internal.movement,c7_flag,c8_international.travel.controls,e1_income.support,e1_flag,e2_debt.contract.relief,e3_fiscal.measures,e4_international.support,h1_public.information.campaigns,h1_flag,h2_testing.policy,h3_contact.tracing,h4_emergency.investment.in.healthcare,h5_investment.in.vaccines,h6_facial.coverings,h6_flag,h7_vaccination.policy,confirmedcases,confirmeddeaths,stringencyindex,stringencyindexfordisplay,stringencylegacyindex,stringencylegacyindexfordisplay,governmentresponseindex,governmentresponseindexfordisplay,containmenthealthindex,containmenthealthindexfordisplay,economicsupportindex,economicsupportindexfordisplay,cases,deaths,avgcases7days,avgdeaths7days,population,owid_total_cases,owid_new_cases,owid_new_cases_smoothed,owid_total_deaths,owid_new_deaths,owid_new_deaths_smoothed,owid_total_cases_per_million,owid_new_cases_per_million,owid_new_cases_smoothed_per_million,owid_total_deaths_per_million,owid_new_deaths_per_million,owid_new_deaths_smoothed_per_million,owid_reproduction_rate,owid_new_tests,owid_total_tests,owid_total_tests_per_thousand,owid_new_tests_per_thousand,owid_new_tests_smoothed,owid_new_tests_smoothed_per_thousand,owid_positive_rate,owid_tests_per_case,owid_stringency_index,owid_population,owid_population_density,owid_median_age,owid_aged_65_older,owid_aged_70_older,owid_gdp_per_capita,owid_extreme_poverty,owid_cardiovasc_death_rate,owid_diabetes_prevalence,owid_female_smokers,owid_male_smokers,owid_handwashing_facilities,owid_life_expectancy,owid_human_development_index,conf_population,conf_cases,conf_deaths,conf_cases_prev_week,conf_deaths_prev_week,conf_cases_infected,conf_cum_deaths,conf_cases_contagious,conf_cases_active,conf_p_cases_infected,conf_p_cases,conf_p_cases_contagious,conf_p_cases_active,ccfr_population,ccfr_cases,ccfr_deaths,ccfr_cum_cases,ccfr_cum_deaths,ccfr_cases_infected,ccfr_cases_infected_low,ccfr_cases_infected_high,ccfr_cases_daily,ccfr_cases_contagious,ccfr_cases_active,ccfr_p_cases_infected,ccfr_p_cases_infected_low,ccfr_p_cases_infected_high,ccfr_p_cases_daily,ccfr_p_cases_contagious,ccfr_p_cases_active,hosp_hosp_occupancy,hosp_icu_occupancy,hosp_hosp_weekly_admission
conf_cases_prev_week,0.002713792704050086,0.019659231188514367,0.0030153700399526066,0.0006751993765722454,0.002101246356179139,0.019659231188514367,0.0012175323094311755,0.00045472524077919894,0.0009626149963524677,0.019659231188514367,0.002530784381961217,0.002327711282798791,0.0031002993197667855,0.0024589041018552656,0.007971144836393669,0.019659231188514367,0.019659231188514367,0.0014752519196831757,0.019659231188514367,0.019659231188514367,0.00026702087423952705,0.019659231188514367,0.0004443131771367233,0.019659231188514367,0.019659231188514367,0.019659231188514367,0.0024410917688352414,0.019659231188514367,0.019659231188514367,0.01040220984084931,0.009031853296937875,0.0020494774673251123,0.0020494774673251123,0.0020494774673251123,0.0020494774673251123,0.001554411935681574,0.001554411935681574,0.0024692572311322395,0.0024692572311322395,0.0014752519196831757,0.0014752519196831757,0.005348827446841134,0.0048593719665113505,0.005158353541392059,0.004761860862067249,0.019659231188514367,0.01040220984084931,0.005348827446841134,0.0050814511204891255,0.00067939359137603,0.0043624076882328505,0.004697551194192951,0.01040220984084931,0.005348827446841134,0.0050814511204891255,0.00067939359137603,0.0043624076882328505,0.004697551194192951,0.009202006589166475,0.00033953541207881033,0.00862036728736805,0.00862036728736805,0.00033953541207881033,0.008722867008936146,0.008722867008936146,0.0025720856870120597,0.0015312965753884148,0.0020494774673251123,0.019659231188514367,0.019659231188514367,0.019659231188514367,0.019659231188514367,0.019659231188514367,0.019659231188514367,0.019659231188514367,0.019659231188514367,0.019659231188514367,0.019659231188514367,0.019659231188514367,0.019659231188514367,0.019659231188514367,0.019659231188514367,0.019659231188514367,0.007754687161654259,0.004761860862067249,0.019659231188514367,0.011601014525157412,0.009691864368962801,0.006881887958466557,0.008685194926704084,0.008462700159526573,0.009691864368962801,0.007754687161654259,0.008685194926704084,0.008462700159526573,0.019659231188514367,0.005348827446841134,0.004859371966511344,0.01040220984084931,0.009031853296937878,0.00796071367987119,0.007847482703679643,0.0018304558519469235,0.001801669150506023,0.0027664253141230504,0.004537945234609129,0.00796071367987119,0.007847482703679643,0.0018304558519469235,0.001801669150506023,0.0027664253141230504,0.004537945234609129,0.0035366028419575473,0.002986977284328155,0.0036956308472689612
conf_deaths_prev_week,0.001153522570467976,0.021255490797201897,0.0016274966873169809,0.0012541651973616748,0.0019090443709987117,0.021255490797201897,0.0023273331738107856,0.000761041703581741,0.00023519592821896128,0.021255490797201897,0.002388210380569834,0.0023034803591895133,0.00257278777917817,0.0026890473933092506,0.006003585676421856,0.021255490797201897,0.021255490797201897,0.0021235620389977042,0.021255490797201897,0.021255490797201897,0.00023519592821896128,0.021255490797201897,0.0007285790757283008,0.021255490797201897,0.021255490797201897,0.021255490797201897,0.0021235620389976994,0.021255490797201897,0.021255490797201897,0.00773256584364184,0.006736043902774516,0.0008430014690252507,0.0008430014690252507,0.0008430014690252507,0.0008430014690252507,0.00039591244101754095,0.00039591244101754095,0.0007983499593580707,0.0007983499593580707,0.0021235620389977042,0.0021235620389977042,0.002382178594965724,0.005143821632307784,0.004712550321989253,0.00639852775230625,0.021255490797201897,0.00773256584364184,0.002382178594965724,0.0046415583515240395,0.0007345579331509166,0.004716619667459301,0.006340912799723253,0.00773256584364184,0.002382178594965724,0.0046415583515240395,0.0007345579331509166,0.004716619667459301,0.006340912799723253,0.009949176775849293,0.0003671044791915227,0.01022644271174086,0.01022644271174086,0.0003671044791915227,0.0050352659802078755,0.0050352659802078755,0.0037797957529005512,0.0011568380862291279,0.0008430014690252507,0.021255490797201897,0.021255490797201897,0.021255490797201897,0.021255490797201897,0.021255490797201897,0.021255490797201897,0.021255490797201897,0.021255490797201897,0.021255490797201897,0.021255490797201897,0.021255490797201897,0.021255490797201897,0.021255490797201897,0.021255490797201897,0.021255490797201897,0.006893813027598484,0.00639852775230625,0.012542975618586394,0.021255490797201897,0.0071315413645941725,0.006787118084688232,0.008398306569608174,0.006535643493155224,0.0071315413645941725,0.006893813027598484,0.008398306569608174,0.006535643493155224,0.021255490797201897,0.002382178594965724,0.005143821632307784,0.00773256584364184,0.006736043902774516,0.006596161266649229,0.006527428836859459,0.001979082352847715,0.002570193527557454,0.003968838870116776,0.004058301465137538,0.006596161266649229,0.006527428836859459,0.001979082352847715,0.002570193527557454,0.003968838870116776,0.004058301465137538,0.003761695227902189,0.0038372902862464607,0.0028065688826574937
conf_cases_infected,0.009831516270531804,0.01588874402774781,0.004997940346372575,0.0013208885667515995,0.002265823733693493,0.01588874402774781,0.0008644999283628739,0.0007688889511349941,0.0005682550789372092,0.01588874402774781,0.003975364868277345,0.0016352734876274686,0.006282678409029407,0.0013648675018511072,0.007167749984504522,0.01588874402774781,0.01588874402774781,0.002367916524417502,0.01588874402774781,0.01588874402774781,0.00023488553130337198,0.01588874402774781,0.0018062088558075695,0.01588874402774781,0.01588874402774781,0.01588874402774781,0.0021554696579291783,0.01588874402774781,0.01588874402774781,0.014461243256636372,0.014397898319769514,0.004485144966846588,0.004485144966846588,0.004485144966846588,0.004485144966846588,0.004733340055904397,0.004733340055904397,0.005751664948684179,0.005751664948684179,0.002367916524417502,0.002367916524417502,0.002741229167563084,0.003805753907927692,0.003496284786150191,0.0046216702737006295,0.01588874402774781,0.014461243256636372,0.002741229167563084,0.003470766098351996,0.01588874402774781,4.0358619056712355e-06,0.004606598543630782,0.014461243256636372,0.002741229167563084,0.003470766098351996,0.01588874402774781,4.0358619056712355e-06,0.004606598543630782,0.006927214943530748,1.1526557910362556e-05,0.010555898738117847,0.010555898738117847,1.1526557910362556e-05,0.00950886040800651,0.00950886040800651,0.0030527686443730475,0.001407070134486522,0.004485144966846588,0.01588874402774781,0.01588874402774781,0.01588874402774781,0.01588874402774781,0.01588874402774781,0.01588874402774781,0.01588874402774781,0.01588874402774781,0.01588874402774781,0.01588874402774781,0.01588874402774781,0.01588874402774781,0.01588874402774781,0.01588874402774781,0.01588874402774781,0.004090043615102068,0.0046216702737006295,0.007833040398856845,0.005330915966440473,0.01588874402774781,0.012640019777201323,0.010079207559297703,0.013460726790347512,0.01588874402774781,0.004090043615102068,0.010079207559297703,0.013460726790347512,0.01588874402774781,0.002741229167563084,0.003805753907927692,0.014461243256636372,0.014397898319769514,0.01271459477908832,0.012666322797542177,0.011889136578044156,0.0022056189705022453,0.002370577804694581,0.0037046062888997458,0.01271459477908832,0.012666322797542177,0.011889136578044156,0.0022056189705022453,0.002370577804694581,0.0037046062888997458,0.0010497159740304645,0.0018363028423660974,0.0033319965178847835
conf_cum_deaths,0.009460341583919752,0.016652541914679506,0.004361363787301358,0.0013698816666246315,0.0016281607788194525,0.016652541914679506,0.0007345270112819918,0.0008021003370470523,0.0006009464372242853,0.016652541914679506,0.003968308865830503,0.0017138837561435968,0.005730307570670531,0.001430478912799326,0.0073281935914194405,0.016652541914679506,0.016652541914679506,0.002281242147336779,0.016652541914679506,0.016652541914679506,0.0002454830139885672,0.016652541914679506,0.0019035617802429625,0.016652541914679506,0.016652541914679506,0.016652541914679506,0.0022441937041177223,0.016652541914679506,0.016652541914679506,0.012419741881766514,0.014758569058421368,0.0042456546895341335,0.0042456546895341335,0.0042456546895341335,0.0042456546895341335,0.004745412934078734,0.004745412934078734,0.005734480512872559,0.005734480512872559,0.002281242147336779,0.002281242147336779,0.0018424537608928305,0.003861663641962889,0.002565426865841755,0.004008051250729579,0.016652541914679506,0.012419741881766514,0.0018424537608928305,0.002536246832839289,0.016652541914679506,4.2298723818999696e-06,0.003993248611895276,0.012419741881766514,0.0018424537608928305,0.002536246832839289,0.016652541914679506,4.2298723818999696e-06,0.003993248611895276,0.005458021011280352,1.208065838300883e-05,0.01187831221794464,0.01187831221794464,1.208065838300883e-05,0.0075061478577068685,0.0075061478577068685,0.0024289291501857773,0.0014507107839166727,0.0042456546895341335,0.016652541914679506,0.016652541914679506,0.016652541914679506,0.016652541914679506,0.016652541914679506,0.016652541914679506,0.016652541914679506,0.016652541914679506,0.016652541914679506,0.016652541914679506,0.016652541914679506,0.016652541914679506,0.016652541914679506,0.016652541914679506,0.016652541914679506,0.0034037252040020126,0.004008051250729579,0.005829369754166506,0.005317344561153513,0.013247646181134881,0.016652541914679506,0.010284105398638643,0.013782283621344262,0.013247646181134881,0.0034037252040020126,0.010284105398638643,0.013782283621344262,0.016652541914679506,0.0018424537608928305,0.0038616636419628926,0.012419741881766514,0.014758569058421368,0.013154713623770985,0.013101475989986802,0.012460666799683684,0.002086473039812102,0.0022739898216135165,0.0035389157958062526,0.013154713623770985,0.013101475989986802,0.012460666799683684,0.002086473039812102,0.0022739898216135165,0.0035389157958062526,0.001100177536092432,0.0019245769204377485,0.003004167124733648
conf_cases_contagious,0.006120587085487965,0.018311575503768225,0.002777652989104278,0.001643797537530931,0.0003498868283493742,0.018311575503768225,0.0007064469560353916,0.0009464693718359366,0.001063082581444417,0.018311575503768225,0.003016019818812978,0.0020683717314167113,0.005037506110345722,0.0003343676855160414,0.009033188030020975,0.018311575503768225,0.018311575503768225,0.0014718045243371865,0.018311575503768225,0.018311575503768225,0.0002882892653750809,0.018311575503768225,0.003567984773417227,0.018311575503768225,0.018311575503768225,0.018311575503768225,0.0026565311013029692,0.018311575503768225,0.018311575503768225,0.011722560697291069,0.011553542269542917,0.0019723140807367734,0.0019723140807367734,0.0019723140807367734,0.0019723140807367734,0.0028937601037197194,0.0028937601037197194,0.0033546807020898026,0.0033546807020898026,0.0014718045243371865,0.0014718045243371865,0.002770303212102614,0.0034575528212311074,0.003203616370014994,0.0033109286384215226,0.018311575503768225,0.011722560697291069,0.002770303212102614,0.003145238531546561,0.00550981122620625,0.003827428873700763,0.0032468406908230996,0.011722560697291069,0.002770303212102614,0.003145238531546561,0.00550981122620625,0.003827428873700763,0.0032468406908230996,0.011461827770884546,0.0008475557661299714,0.0113672518693305,0.0113672518693305,0.0008475557661299714,0.008672416112352725,0.008672416112352725,0.0007888090816583513,0.001738410625046628,0.0019723140807367734,0.018311575503768225,0.018311575503768225,0.018311575503768225,0.018311575503768225,0.018311575503768225,0.018311575503768225,0.018311575503768225,0.018311575503768225,0.018311575503768225,0.018311575503768225,0.018311575503768225,0.018311575503768225,0.018311575503768225,0.018311575503768225,0.018311575503768225,0.004148984463294893,0.0033109286384215226,0.008089818016800334,0.0072351293282495,0.011616158578545187,0.011308674282925911,0.018311575503768225,0.011547983824211868,0.011616158578545187,0.004148984463294893,0.018311575503768225,0.011547983824211868,0.018311575503768225,0.002770303212102614,0.0034575528212311074,0.011722560697291069,0.011553542269542917,0.01164206923810105,0.011558041971121008,0.007345470485848442,0.0024352573966706617,0.002618493689418908,0.002978708032935645,0.01164206923810105,0.011558041971121008,0.007345470485848442,0.0024352573966706617,0.002618493689418908,0.002978708032935645,0.0008115636435545844,0.001953143528621397,0.0014236191809090589
conf_cases_active,0.008003994549315403,0.016090956771623473,0.003840436173327938,0.0014326268169077292,0.001398633910661299,0.016090956771623473,0.0005547129699275754,0.0008300558319521308,0.000530591519231177,0.016090956771623473,0.0035006787924010694,0.0016560852735271467,0.005212170922740469,0.0010626769122564455,0.007730420107130751,0.016090956771623473,0.016090956771623473,0.0018967593920811087,0.016090956771623473,0.016090956771623473,0.0002533241028198584,0.016090956771623473,0.0016758203497424854,0.016090956771623473,0.016090956771623473,0.016090956771623473,0.002324674551984637,0.016090956771623473,0.016090956771623473,0.013035795782105017,0.014504960426411254,0.003512783658597428,0.003512783658597428,0.003512783658597428,0.003512783658597428,0.004059850866209318,0.004059850866209318,0.004878725768024536,0.004878725768024536,0.0018967593920811087,0.0018967593920811087,0.001793958909964513,0.004559925139684262,0.003960918821179967,0.005448448746645564,0.016090956771623473,0.013035795782105017,0.001793958909964513,0.00394012979484576,0.012040447148946445,0.00044741245741509024,0.0054446182387855695,0.013035795782105017,0.001793958909964513,0.00394012979484576,0.012040447148946445,0.00044741245741509024,0.0054446182387855695,0.007015376168779362,7.171501089641813e-05,0.009981837022249182,0.009981837022249182,7.171501089641813e-05,0.008366590391660973,0.008366590391660973,0.0037511064886347565,0.0015440175319017078,0.003512783658597428,0.016090956771623473,0.016090956771623473,0.016090956771623473,0.016090956771623473,0.016090956771623473,0.016090956771623473,0.016090956771623473,0.016090956771623473,0.016090956771623473,0.016090956771623473,0.016090956771623473,0.016090956771623473,0.016090956771623473,0.016090956771623473,0.016090956771623473,0.0048737020142354615,0.005448448746645564,0.006926666721214934,0.004947651311676463,0.013632038663336548,0.013317494176057923,0.010147576240862616,0.016090956771623473,0.013632038663336548,0.0048737020142354676,0.010147576240862616,0.016090956771623473,0.016090956771623473,0.001793958909964513,0.004559925139684262,0.013035795782105017,0.014504960426411254,0.014411303155521074,0.014384006390950957,0.016090956771623473,0.0016040531069926897,0.0040279443565437514,0.0051259775626946785,0.014411303155521074,0.014384006390950957,0.016090956771623473,0.0016040531069926897,0.0040279443565437514,0.0051259775626946785,0.0006937865521575574,0.0017520736100696587,0.002515735355870482
conf_p_cases_infected,0.009831516270531804,0.01588874402774781,0.004997940346372575,0.0013208885667515995,0.002265823733693493,0.01588874402774781,0.0008644999283628739,0.0007688889511349941,0.0005682550789372092,0.01588874402774781,0.003975364868277345,0.0016352734876274686,0.006282678409029407,0.0013648675018511072,0.007167749984504522,0.01588874402774781,0.01588874402774781,0.002367916524417502,0.01588874402774781,0.01588874402774781,0.00023488553130337198,0.01588874402774781,0.0018062088558075695,0.01588874402774781,0.01588874402774781,0.01588874402774781,0.0021554696579291783,0.01588874402774781,0.01588874402774781,0.014461243256636372,0.014397898319769514,0.004485144966846588,0.004485144966846588,0.004485144966846588,0.004485144966846588,0.004733340055904397,0.004733340055904397,0.005751664948684179,0.005751664948684179,0.002367916524417502,0.002367916524417502,0.002741229167563084,0.003805753907927692,0.003496284786150191,0.0046216702737006295,0.01588874402774781,0.014461243256636372,0.002741229167563084,0.003470766098351996,0.01588874402774781,4.0358619056712355e-06,0.004606598543630782,0.014461243256636372,0.002741229167563084,0.003470766098351996,0.01588874402774781,4.0358619056712355e-06,0.004606598543630782,0.006927214943530748,1.1526557910362556e-05,0.010555898738117847,0.010555898738117847,1.1526557910362556e-05,0.00950886040800651,0.00950886040800651,0.0030527686443730475,0.001407070134486522,0.004485144966846588,0.01588874402774781,0.01588874402774781,0.01588874402774781,0.01588874402774781,0.01588874402774781,0.01588874402774781,0.01588874402774781,0.01588874402774781,0.01588874402774781,0.01588874402774781,0.01588874402774781,0.01588874402774781,0.01588874402774781,0.01588874402774781,0.01588874402774781,0.004090043615102068,0.0046216702737006295,0.007833040398856845,0.005330915966440473,0.01588874402774781,0.012640019777201323,0.010079207559297703,0.013460726790347512,0.01588874402774781,0.004090043615102068,0.010079207559297703,0.013460726790347512,0.01588874402774781,0.002741229167563084,0.003805753907927692,0.014461243256636372,0.014397898319769514,0.01271459477908832,0.012666322797542177,0.011889136578044156,0.0022056189705022453,0.002370577804694581,0.0037046062888997458,0.01271459477908832,0.012666322797542177,0.011889136578044156,0.0022056189705022453,0.002370577804694581,0.0037046062888997458,0.0010497159740304645,0.0018363028423660974,0.0033319965178847835
conf_p_cases,0.0018724613705991048,0.019145874911237863,0.0023924331837188954,0.0005359888847979155,0.0036383538110581876,0.019145874911237863,0.00039205313302729763,0.0005234810952290744,0.0014120498379404391,0.019145874911237863,0.0018554627679886547,0.0020358423193305103,0.0026116202076820736,0.0033297816608312885,0.0047779861410661775,0.019145874911237863,0.019145874911237863,0.0008283761457590712,0.019145874911237863,0.019145874911237863,0.0001976678025537528,0.019145874911237863,0.0005235726660528861,0.019145874911237863,0.019145874911237863,0.019145874911237863,0.0017801253951018573,0.019145874911237863,0.019145874911237863,0.005202605588566724,0.004982468383866701,0.0017989900893040163,0.0017989900893040163,0.0017989900893040163,0.0017989900893040163,0.0012150720081985983,0.0012150720081985983,0.0013913349429833463,0.0013913349429833463,0.0008283761457590712,0.0008283761457590712,0.007759361644738807,0.007691875286776338,0.014804567511827425,0.011419241144450504,0.019145874911237863,0.005202605588566724,0.007759361644738807,0.01478074744861568,0.0005187666700625902,0.00970929187817611,0.011380972836882202,0.005202605588566724,0.007759361644738807,0.01478074744861568,0.0005187666700625902,0.00970929187817611,0.011380972836882202,0.0009332240290259766,0.0019465388494331794,0.0022047491809742722,0.0022047491809742722,0.0019465388494331794,0.007255597585979476,0.007255597585979476,0.008819945267782911,0.0010279413553591456,0.0017989900893040163,0.019145874911237863,0.019145874911237863,0.019145874911237863,0.019145874911237863,0.019145874911237863,0.019145874911237863,0.019145874911237863,0.019145874911237863,0.019145874911237863,0.019145874911237863,0.019145874911237863,0.019145874911237863,0.019145874911237863,0.019145874911237863,0.019145874911237863,0.019145874911237863,0.011419241144450504,0.007552191077520689,0.0062095993523347695,0.004928486688406371,0.0039133543288429745,0.004338017639528984,0.005798989484811459,0.004928486688406371,0.019145874911237863,0.004338017639528984,0.005798989484811453,0.019145874911237863,0.007759361644738807,0.007691875286776338,0.005202605588566724,0.004982468383866701,0.004794932572485296,0.0047411366383000005,2.1584617834006316e-05,0.00517003091467708,0.009276189202381187,0.009231881647215997,0.004794932572485296,0.0047411366383000005,2.1584617834006316e-05,0.00517003091467708,0.009276189202381187,0.009231881647215997,0.0034641703296180186,0.002689999873787804,0.001114370376212455
conf_p_cases_contagious,0.006120587085487965,0.018311575503768225,0.002777652989104278,0.001643797537530931,0.0003498868283493742,0.018311575503768225,0.0007064469560353916,0.0009464693718359366,0.001063082581444417,0.018311575503768225,0.003016019818812978,0.0020683717314167113,0.005037506110345722,0.0003343676855160414,0.009033188030020975,0.018311575503768225,0.018311575503768225,0.0014718045243371865,0.018311575503768225,0.018311575503768225,0.0002882892653750809,0.018311575503768225,0.003567984773417227,0.018311575503768225,0.018311575503768225,0.018311575503768225,0.0026565311013029692,0.018311575503768225,0.018311575503768225,0.011722560697291069,0.011553542269542917,0.0019723140807367734,0.0019723140807367734,0.0019723140807367734,0.0019723140807367734,0.0028937601037197194,0.0028937601037197194,0.0033546807020898026,0.0033546807020898026,0.0014718045243371865,0.0014718045243371865,0.002770303212102614,0.0034575528212311074,0.003203616370014994,0.0033109286384215226,0.018311575503768225,0.011722560697291069,0.002770303212102614,0.003145238531546561,0.00550981122620625,0.003827428873700763,0.0032468406908230996,0.011722560697291069,0.002770303212102614,0.003145238531546561,0.00550981122620625,0.003827428873700763,0.0032468406908230996,0.011461827770884546,0.0008475557661299714,0.0113672518693305,0.0113672518693305,0.0008475557661299714,0.008672416112352725,0.008672416112352725,0.0007888090816583513,0.001738410625046628,0.0019723140807367734,0.018311575503768225,0.018311575503768225,0.018311575503768225,0.018311575503768225,0.018311575503768225,0.018311575503768225,0.018311575503768225,0.018311575503768225,0.018311575503768225,0.018311575503768225,0.018311575503768225,0.018311575503768225,0.018311575503768225,0.018311575503768225,0.018311575503768225,0.004148984463294893,0.0033109286384215226,0.008089818016800334,0.0072351293282495,0.011616158578545187,0.011308674282925911,0.018311575503768225,0.011547983824211868,0.011616158578545187,0.004148984463294893,0.018311575503768225,0.011547983824211868,0.018311575503768225,0.002770303212102614,0.0034575528212311074,0.011722560697291069,0.011553542269542917,0.01164206923810105,0.011558041971121008,0.007345470485848442,0.0024352573966706617,0.002618493689418908,0.002978708032935645,0.01164206923810105,0.011558041971121008,0.007345470485848442,0.0024352573966706617,0.002618493689418908,0.002978708032935645,0.0008115636435545844,0.001953143528621397,0.0014236191809090589
conf_p_cases_active,0.008003994549315403,0.016090956771623473,0.003840436173327938,0.0014326268169077292,0.001398633910661299,0.016090956771623473,0.0005547129699275754,0.0008300558319521308,0.000530591519231177,0.016090956771623473,0.0035006787924010694,0.0016560852735271467,0.005212170922740469,0.0010626769122564455,0.007730420107130751,0.016090956771623473,0.016090956771623473,0.0018967593920811087,0.016090956771623473,0.016090956771623473,0.0002533241028198584,0.016090956771623473,0.0016758203497424854,0.016090956771623473,0.016090956771623473,0.016090956771623473,0.002324674551984637,0.016090956771623473,0.016090956771623473,0.013035795782105017,0.014504960426411254,0.003512783658597428,0.003512783658597428,0.003512783658597428,0.003512783658597428,0.004059850866209318,0.004059850866209318,0.004878725768024536,0.004878725768024536,0.0018967593920811087,0.0018967593920811087,0.001793958909964513,0.004559925139684262,0.003960918821179967,0.005448448746645564,0.016090956771623473,0.013035795782105017,0.001793958909964513,0.00394012979484576,0.012040447148946445,0.00044741245741509024,0.0054446182387855695,0.013035795782105017,0.001793958909964513,0.00394012979484576,0.012040447148946445,0.00044741245741509024,0.0054446182387855695,0.007015376168779362,7.171501089641813e-05,0.009981837022249182,0.009981837022249182,7.171501089641813e-05,0.008366590391660973,0.008366590391660973,0.0037511064886347565,0.0015440175319017078,0.003512783658597428,0.016090956771623473,0.016090956771623473,0.016090956771623473,0.016090956771623473,0.016090956771623473,0.016090956771623473,0.016090956771623473,0.016090956771623473,0.016090956771623473,0.016090956771623473,0.016090956771623473,0.016090956771623473,0.016090956771623473,0.016090956771623473,0.016090956771623473,0.0048737020142354615,0.005448448746645564,0.006926666721214934,0.004947651311676463,0.013632038663336548,0.013317494176057923,0.010147576240862616,0.016090956771623473,0.013632038663336548,0.0048737020142354615,0.010147576240862616,0.016090956771623473,0.016090956771623473,0.001793958909964513,0.004559925139684262,0.013035795782105017,0.014504960426411254,0.014411303155521074,0.014384006390950957,0.016090956771623473,0.0016040531069926897,0.0040279443565437514,0.0051259775626946785,0.014411303155521074,0.014384006390950957,0.016090956771623473,0.0016040531069926897,0.0040279443565437514,0.0051259775626946785,0.0006937865521575574,0.0017520736100696587,0.002515735355870482
ccfr_population,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044,0.008695652173913044
