,c1_school.closing,c1_flag,c2_workplace.closing,c2_flag,c3_cancel.public.events,c3_flag,c4_restrictions.on.gatherings,c4_flag,c5_close.public.transport,c5_flag,c6_stay.at.home.requirements,c6_flag,c7_restrictions.on.internal.movement,c7_flag,c8_international.travel.controls,e1_income.support,e1_flag,e2_debt.contract.relief,e3_fiscal.measures,e4_international.support,h1_public.information.campaigns,h1_flag,h2_testing.policy,h3_contact.tracing,h4_emergency.investment.in.healthcare,h5_investment.in.vaccines,h6_facial.coverings,h6_flag,h7_vaccination.policy,confirmedcases,confirmeddeaths,stringencyindex,stringencyindexfordisplay,stringencylegacyindex,stringencylegacyindexfordisplay,governmentresponseindex,governmentresponseindexfordisplay,containmenthealthindex,containmenthealthindexfordisplay,economicsupportindex,economicsupportindexfordisplay,cases,deaths,avgcases7days,avgdeaths7days,population,owid_total_cases,owid_new_cases,owid_new_cases_smoothed,owid_total_deaths,owid_new_deaths,owid_new_deaths_smoothed,owid_total_cases_per_million,owid_new_cases_per_million,owid_new_cases_smoothed_per_million,owid_total_deaths_per_million,owid_new_deaths_per_million,owid_new_deaths_smoothed_per_million,owid_reproduction_rate,owid_new_tests,owid_total_tests,owid_total_tests_per_thousand,owid_new_tests_per_thousand,owid_new_tests_smoothed,owid_new_tests_smoothed_per_thousand,owid_positive_rate,owid_tests_per_case,owid_stringency_index,owid_population,owid_population_density,owid_median_age,owid_aged_65_older,owid_aged_70_older,owid_cardiovasc_death_rate,owid_diabetes_prevalence,owid_female_smokers,owid_male_smokers,owid_handwashing_facilities,owid_hospital_beds_per_thousand,owid_life_expectancy,owid_human_development_index,conf_population,conf_cases,conf_deaths,conf_cases_prev_week,conf_deaths_prev_week,conf_cases_infected,conf_cum_deaths,conf_cases_contagious,conf_cases_active,conf_p_cases_infected,conf_p_cases,conf_p_cases_contagious,conf_p_cases_active,ccfr_population,ccfr_cases,ccfr_deaths,ccfr_cum_cases,ccfr_cum_deaths,ccfr_cases_infected,ccfr_cases_infected_low,ccfr_cases_infected_high,ccfr_cases_daily,ccfr_cases_contagious,ccfr_cases_active,ccfr_p_cases_infected,ccfr_p_cases_infected_low,ccfr_p_cases_infected_high,ccfr_p_cases_daily,ccfr_p_cases_contagious,ccfr_p_cases_active
conf_p_cases,0.0045267972354991436,0.002255888751575625,0.003547824008695774,0.002936686092959811,0.020402580710622446,0.020402580710622446,0.0002588679443916985,0.020402580710622446,0.00535087497042485,0.0019553438137196455,0.0009096019297995809,0.0016362680083095006,0.020402580710622446,0.004033751319135833,0.0035197048490209185,0.0008469111020354499,0.020402580710622446,0.0016208070529490782,0.020402580710622446,0.020402580710622446,0.020402580710622446,0.020402580710622446,0.004113395149405672,0.0002588679443916985,0.020402580710622446,0.020402580710622446,0.008065366105181144,0.020402580710622446,0.020402580710622446,0.007342719947320707,0.005191627882071512,0.0024297383952601595,0.0024297383952601595,0.0023217049356197995,0.0023217049356197995,0.0015776816020115073,0.0015776816020115073,0.0015776816020115073,0.0015776816020115073,0.002367261825570922,0.002367261825570922,0.007269446825215916,0.0032183845755127836,0.020402580710622446,0.0016500522244289504,0.020402580710622446,0.007342719947320707,0.007269446825215916,0.020402580710622446,0.005191627882071512,0.0032183845755127836,0.0016500522244289504,0.007342719947320707,0.007269446825215916,0.020402580710622446,0.005191627882071512,0.0030968383673473936,0.0016500522244289504,0.0020986954451935095,0.007752822705811164,0.0061378020768653625,0.0061378020768653625,0.007752822705811164,0.007748228334777734,0.007748228334777734,0.0007016204121351154,0.002374111102769561,0.0024297383952601595,0.020402580710622446,0.020402580710622446,0.020402580710622446,0.020402580710622446,0.020402580710622446,0.020402580710622446,0.020402580710622446,0.020402580710622446,0.020402580710622446,0.020402580710622446,0.020402580710622446,0.020402580710622446,0.020402580710622446,0.020402580710622446,0.020402580710622446,0.0024871415794629494,0.0050080696826283995,0.0010310747386415992,0.007342719947320707,0.005191627882071512,0.0031165010325311165,0.00392007282774025,0.007342719947320707,0.020402580710622446,0.0031165010325311165,0.00392007282774025,0.020402580710622446,0.007269446825215916,0.0032183845755127836,0.007342719947320707,0.005191627882071512,0.00587610422088739,0.0065198579931850685,0.004878814270000142,0.002843516756340765,0.0019179291240603,0.002789508818792881,0.00587610422088739,0.0065198579931850685,0.004878814270000142,0.002843516756340765,0.0019179291240603,0.002789508818792881
conf_p_cases_contagious,0.004296896087641693,0.0023257941274793673,0.005398173651859062,0.003908038129294145,0.019348693459920362,0.019348693459920362,0.002888325583181221,0.019348693459920362,0.010206439184993372,0.0031834092634566323,0.00541627402336613,0.005728479355100424,0.019348693459920362,0.0017379905513658137,0.00943867794244225,0.001126732148641252,0.019348693459920362,0.0017379905513658137,0.019348693459920362,0.019348693459920362,0.019348693459920362,0.019348693459920362,0.0036187824259763597,0.002888325583181221,0.019348693459920362,0.019348693459920362,0.00547745088517143,0.019348693459920362,0.019348693459920362,0.008468782396670128,0.009803440136467154,0.0071281005356104155,0.0071281005356104155,0.005812421336476403,0.005812421336476403,0.0050866125820132726,0.0050866125820132726,0.0050866125820132726,0.0050866125820132726,0.003080298954819188,0.003080298954819188,0.0005296473987208899,0.0006375119047245597,0.002955519402237925,0.0023541357989302946,0.019348693459920362,0.008468782396670128,0.0005296473987208899,0.002955519402237925,0.009803440136467154,0.0006375119047245597,0.0023541357989302946,0.008468782396670128,0.0005296473987208899,0.002955519402237925,0.009803440136467154,0.000906479703834199,0.0023541357989302946,0.001987922203104692,0.006449071476626206,0.009393860239162307,0.009393860239162307,0.006449071476626206,0.0077646994939953974,0.0077646994939953974,0.002605507767804542,0.0011887346561202494,0.0071281005356104155,0.019348693459920362,0.019348693459920362,0.019348693459920362,0.019348693459920362,0.019348693459920362,0.019348693459920362,0.019348693459920362,0.019348693459920362,0.019348693459920362,0.019348693459920362,0.019348693459920362,0.019348693459920362,0.019348693459920362,0.019348693459920362,0.002955519402237925,0.0019012612305199606,0.010001052033229655,0.0024879461204198637,0.008468782396670128,0.009803440136467154,0.019348693459920362,0.0058698893503471685,0.008468782396670128,0.002955519402237925,0.019348693459920362,0.0058698893503471685,0.019348693459920362,0.0005296473987208899,0.0006375119047245597,0.008468782396670128,0.009803440136467154,0.009059811144120163,0.007691450116275526,0.0098304813980024,0.002790035484726047,0.0021513459041767142,0.001257656510592939,0.009059811144120163,0.007691450116275526,0.0098304813980024,0.002790035484726047,0.0021513459041767142,0.001257656510592939
conf_p_cases_active,0.0071437915898672965,0.0023865179162835225,0.0016327467838189863,0.007878852085382776,0.018544311225995085,0.018544311225995085,0.005306154060109582,0.018544311225995085,0.006606141059781319,0.007861078586747674,0.006181117015830959,0.002469212549634468,0.018544311225995085,0.0027598251847857323,0.008577146437484796,0.0012728247740787881,0.018544311225995085,0.001966964078274169,0.018544311225995085,0.018544311225995085,0.018544311225995085,0.018544311225995085,0.007229654759365588,0.005306154060109582,0.018544311225995085,0.018544311225995085,0.0060371342052018264,0.018544311225995085,0.018544311225995085,0.01010206614765295,0.007867763285067888,0.006178352506102992,0.006178352506102992,0.007275984625779806,0.007275984625779806,0.003582055189031398,0.003582055189031398,0.003582055189031398,0.003582055189031398,0.0035027869823166125,0.0035027869823166125,0.0015393193910297777,0.001981848887015253,0.003563032127025661,0.002377635286998502,0.018544311225995085,0.01010206614765295,0.0015393193910297777,0.003563032127025661,0.007867763285067888,0.001981848887015253,0.002377635286998502,0.01010206614765295,0.0015393193910297777,0.003563032127025661,0.007867763285067888,0.0021021604485302273,0.002377635286998502,0.0008529332977653013,0.00880701770103467,0.010662896176591097,0.010662896176591097,0.00880701770103467,0.008291242026675942,0.008291242026675942,0.0024580191576553567,0.0014362499465793536,0.006178352506102992,0.018544311225995085,0.018544311225995085,0.018544311225995085,0.018544311225995085,0.018544311225995085,0.018544311225995085,0.018544311225995085,0.018544311225995085,0.018544311225995085,0.018544311225995085,0.018544311225995085,0.018544311225995085,0.018544311225995085,0.018544311225995085,0.003563032127025661,0.0022217484538396013,0.005665850037350139,0.0057347621862282525,0.01010206614765295,0.007867763285067888,0.005625860743541907,0.018544311225995085,0.01010206614765295,0.003563032127025661,0.005625860743541907,0.018544311225995085,0.018544311225995085,0.0015393193910297736,0.001981848887015253,0.01010206614765295,0.007867763285067888,0.007332754535119135,0.007332754535119135,0.007443744597227946,0.003650774033012836,0.0034913915391004964,0.0036697580107137493,0.007332754535119135,0.007332754535119135,0.007443744597227946,0.003650774033012836,0.0034913915391004964,0.0036697580107137493
ccfr_population,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.009009009009009009,0.009009009009009009
ccfr_cases,0.004911165922553906,0.0010402377376475343,0.005874538680287715,0.0017558900318115566,0.0031406709717927083,0.0232645197109099,0.0012992631985794048,0.0232645197109099,0.004723583105266749,0.0015170704039923313,0.002025852550630991,0.0009028725834206329,0.0032893778337556878,0.002394723502837304,0.0026846868512334044,0.0008139781084852366,0.0232645197109099,0.0024312825218214874,0.0232645197109099,0.0232645197109099,0.0009378285331870592,0.0232645197109099,0.004444196243968821,0.0029990354066909727,0.0232645197109099,0.0232645197109099,0.0047708420845439135,0.0232645197109099,0.0232645197109099,0.005600734172118163,0.005387693540891199,0.005009292814820641,0.005009292814820641,0.004730761932818993,0.004730761932818993,0.004202026845653065,0.004202026845653065,0.004279140315490493,0.004279140315490493,0.003009529445492694,0.003009529445492694,0.0232645197109099,0.0015147608208926368,0.009399412894765573,0.0020665581423211796,0.0232645197109099,0.005777568821167559,0.0232645197109099,0.00859158566644707,0.00498232865241652,0.0012072573747453157,0.0015446981505293285,0.005777568821167559,0.0232645197109099,0.00859158566644707,0.00498232865241652,0.0012072573747453157,0.0015446981505293285,0.002848242502665297,0.004844842905639005,0.004674315717500761,0.004674315717500761,0.004869645573402019,0.005575226563549815,0.0055343191924509365,0.001460637848451163,0.0026159389715098434,0.004723159692214152,0.0232645197109099,0.0232645197109099,0.0232645197109099,0.0232645197109099,0.0232645197109099,0.0232645197109099,0.0232645197109099,0.0232645197109099,0.0232645197109099,0.0232645197109099,0.0232645197109099,0.0232645197109099,0.0232645197109099,0.0232645197109099,0.008289156717541912,0.0017923321523090417,0.0017541120749130035,0.0024955566953691515,0.0030543223206037796,0.003189436884528265,0.0006368384704062088,0.001931132727313055,0.0030543223206037796,0.008289156717541912,0.0006368384704062088,0.001931132727313055,0.0232645197109099,0.0232645197109099,0.0016589669282361342,0.005517099139877878,0.005290061558501083,0.005900846249316563,0.005920513687710064,0.005093014139512061,0.001505844690598354,0.0028945635247316975,0.0027495488079789373,0.005900846249316563,0.005920513687710064,0.005093014139512061,0.001505844690598354,0.0028945635247316975,0.0027495488079789373
ccfr_deaths,0.002506265924029918,0.0003819630025878456,0.0024160593146971172,0.0016232663617116749,0.0018851660263059578,0.026626052886625,0.0012005144907705756,0.026626052886625,0.0031835063027625824,0.0012778490984151586,0.004519563051263404,0.0005545338070409321,0.0019799775120913857,0.0003563589723237861,0.002045241295556664,0.0032844713176494776,0.026626052886625,0.0009927988043513542,0.026626052886625,0.026626052886625,0.0006945052605996357,0.026626052886625,0.0034154529016324235,0.0035754413864204546,0.026626052886625,0.026626052886625,0.0006545999071817827,0.026626052886625,0.026626052886625,0.0014628572017669032,0.0028030124689344435,0.00197107016134943,0.00197107016134943,0.001738616411847002,0.001738616411847002,0.0017727252939923174,0.0017727252939923174,0.0022179103437481042,0.0022179103437481042,0.0038652979417970568,0.0038652979417970568,0.00173363139359207,0.026626052886625,0.0018962250057384803,0.006232673689280822,0.026626052886625,0.002375948146345408,0.0014050884408141615,0.0015566139981381844,0.003450379701391783,0.026626052886625,0.005874593725005067,0.002375948146345408,0.0014050884408141615,0.0015566139981381844,0.003450379701391783,0.026626052886625,0.005874593725005067,0.0008094926755293497,0.0014498717921591813,0.0013363042913070462,0.0013363042913070462,0.0014828001403808014,0.001931602826374222,0.0018866960350059111,0.004039955996905722,0.001600748936762798,0.0015571908223691265,0.026626052886625,0.026626052886625,0.026626052886625,0.026626052886625,0.026626052886625,0.026626052886625,0.026626052886625,0.026626052886625,0.026626052886625,0.026626052886625,0.026626052886625,0.026626052886625,0.026626052886625,0.026626052886625,0.00420009993502862,0.005746475452937982,0.0011059329330265274,0.002397677893272847,0.0016008915196024222,0.005111938081151711,0.0008772905377931927,0.002845552613730762,0.0016008915196024222,0.00420009993502862,0.0008772905377931927,0.002845552613730762,0.026626052886625,0.0018986741062039971,0.026626052886625,0.0011402497462575359,0.003100351140299534,0.002072834873293833,0.002139377170940663,0.0021821731804781827,0.005062405429565427,0.004696939921611378,0.004399296525173892,0.002072834873293833,0.002139377170940663,0.0021821731804781827,0.005062405429565427,0.004696939921611378,0.004399296525173892
ccfr_cum_cases,0.006606385661219305,0.0040461743377606186,0.007385785344600907,0.0046355957818749564,0.0031121866314007957,0.01653771485570254,0.005351203569176318,0.01653771485570254,0.006450778017372637,0.002781145443376216,0.0046402957104511346,0.002674972426864837,0.003276232282367029,0.0025600420904362863,0.006875332523418103,0.0002845034164175313,0.01653771485570254,0.004340771892318696,0.01653771485570254,0.01653771485570254,0.0008800415782613032,0.01653771485570254,0.008938671496795777,0.005786454692473397,0.01653771485570254,0.01653771485570254,0.00634425278071319,0.01653771485570254,0.01653771485570254,0.01653771485570254,0.01227136750119746,0.008146930727293361,0.008146930727293361,0.007987447777418638,0.007987447777418638,0.007648169907160246,0.007648169907160246,0.0073697757697297715,0.0073697757697297715,0.005247767924275569,0.005247767924275569,0.003981313428002708,0.0009085956292674656,0.005412150914904083,0.002495248906315602,0.01653771485570254,0.01653771485570254,0.004121122257570529,0.005735208751248984,0.01152991862277039,0.001651183022791265,0.0034534233733628968,0.01653771485570254,0.004121122257570529,0.005735208751248984,0.01152991862277039,0.001651183022791265,0.0034534233733628968,0.003142729991479173,0.01003137377317113,0.01099747367696531,0.01099747367696531,0.01005888364480996,0.010152932981842453,0.010116193353662787,0.004008098903545768,0.001977124586685221,0.006029219756132055,0.01653771485570254,0.01653771485570254,0.01653771485570254,0.01653771485570254,0.01653771485570254,0.01653771485570254,0.01653771485570254,0.01653771485570254,0.01653771485570254,0.01653771485570254,0.01653771485570254,0.01653771485570254,0.01653771485570254,0.01653771485570254,0.005951786711513729,0.0017739758989213687,0.00853923166447787,0.0025532033180214234,0.01653771485570254,0.009225331319447076,0.007238437506968501,0.009008967082538014,0.01653771485570254,0.005951786711513729,0.007238437506968501,0.009008967082538014,0.01653771485570254,0.003921860994325834,0.000708220825977806,0.01653771485570254,0.0113784753138525,0.010901694504130217,0.010856074595610016,0.010743158547589891,0.0006972895739628527,0.0015141324103821335,0.0017684203738077082,0.010901694504130217,0.010856074595610016,0.010743158547589891,0.0006972895739628527,0.0015141324103821335,0.0017684203738077082
ccfr_cum_deaths,0.006188093754908363,0.0030029152218986454,0.007994315483015707,0.004593396327167462,0.003940726839259459,0.016254646112093395,0.006797748323707743,0.016254646112093395,0.006676978605174326,0.0037472872305225457,0.005607179796264313,0.0021115705214560672,0.004164373341205608,0.0010527514245415278,0.007730897119443056,0.0018268455133392545,0.016254646112093395,0.005756264848303838,0.016254646112093395,0.016254646112093395,0.0010800790480379968,0.016254646112093395,0.008259917493320165,0.007218445872708266,0.016254646112093395,0.016254646112093395,0.005276584314513766,0.016254646112093395,0.016254646112093395,0.012061323936458392,0.016254646112093395,0.007048223547664994,0.007048223547664994,0.009095847337725275,0.009095847337725275,0.006992787078954676,0.006992787078954676,0.007565666732019046,0.007565666732019046,0.0073919158358884745,0.0073919158358884745,0.003764318066988913,0.0017111802460665036,0.005192834816499971,0.003999135018567005,0.016254646112093395,0.011440726509285492,0.0035066718709307492,0.0046208655552555785,0.016254646112093395,0.0021019057100437576,0.004849724232381474,0.011440726509285492,0.0035066718709307492,0.0046208655552555785,0.016254646112093395,0.0021019057100437576,0.004849724232381474,0.0032017250998368314,0.00769128528781116,0.008181507473584275,0.008181507473584275,0.00772035416655434,0.007886271390391466,0.007851225897146822,0.005601757867158879,0.0017928093049740907,0.0050942543652166316,0.016254646112093395,0.016254646112093395,0.016254646112093395,0.016254646112093395,0.016254646112093395,0.016254646112093395,0.016254646112093395,0.016254646112093395,0.016254646112093395,0.016254646112093395,0.016254646112093395,0.016254646112093395,0.016254646112093395,0.016254646112093395,0.0041361470475552815,0.0008739470016652912,0.00827077819604166,0.0025914600903898357,0.009067425407490112,0.016254646112093395,0.0082357731507532,0.006896330973631913,0.009067425407490112,0.0041361470475552815,0.0082357731507532,0.006896330973631913,0.016254646112093395,0.003696103749964811,0.001892699260509206,0.01118371498938305,0.016254646112093395,0.013113965688341781,0.013553899017727727,0.013287334820836738,0.0014260658149422044,0.003955662120977558,0.004032764421355634,0.013113965688341781,0.013553899017727727,0.013287334820836738,0.0014260658149422044,0.003955662120977558,0.004032764421355634
ccfr_cases_infected,0.00385295696970467,0.0028939434454203937,0.010340148096079714,0.003930206315817299,0.0007804229146863555,0.01686737746675279,0.004005623593175045,0.01686737746675279,0.006328808597963956,0.004309840223830654,0.005383507703072353,0.002223339702612481,0.0011493150273347668,0.00111691708118029,0.007282151809723088,0.0012857229578969254,0.01686737746675279,0.0034652810065703807,0.01686737746675279,0.01686737746675279,0.01686737746675279,0.01686737746675279,0.006953583544290011,0.0041190423653288954,0.01686737746675279,0.01686737746675279,0.0077627635585866776,0.01686737746675279,0.01686737746675279,0.011142903732202074,0.013599354438268938,0.005151203592764808,0.005151203592764808,0.00655732990609951,0.00655732990609951,0.006011815532665428,0.006011815532665428,0.005003467814353611,0.005003467814353611,0.004668442417644312,0.004668442417644312,0.0043628227552490705,0.0013136043765727618,0.005728050371504116,0.0032775396585354773,0.01686737746675279,0.011142903732202074,0.0043628227552490705,0.00503058332472641,0.014503688671906476,0.0014983611368832189,0.004170470127974781,0.011142903732202074,0.0043628227552490705,0.00503058332472641,0.014503688671906476,0.0014983611368832189,0.004170470127974781,0.0032832697790361196,0.007964125460261064,0.008400241321230432,0.008400241321230432,0.007985459907252608,0.007942460344664792,0.007916308516472393,0.004909223460243449,0.0017178383582717586,0.0051190207751503295,0.01686737746675279,0.01686737746675279,0.01686737746675279,0.01686737746675279,0.01686737746675279,0.01686737746675279,0.01686737746675279,0.01686737746675279,0.01686737746675279,0.01686737746675279,0.01686737746675279,0.01686737746675279,0.01686737746675279,0.01686737746675279,0.004857937793922499,0.0009098750237737394,0.008822474197745464,0.003105110760666827,0.010162026163456312,0.013504190197632148,0.007897962447020814,0.006669664734785044,0.010162026163456312,0.004857937793922499,0.007897962447020814,0.006669664734785044,0.01686737746675279,0.004278265887166346,0.0013131232174356116,0.011119008752589673,0.013608306685110467,0.01686737746675279,0.015730968750331142,0.015188492501395624,0.0017230946265489183,0.0035852937664222493,0.003053299829962115,0.01686737746675279,0.015730968750331142,0.015188492501395624,0.0017230946265489183,0.0035852937664222493,0.003053299829962115
ccfr_cases_infected_low,0.00357533915317889,0.0027418466958458085,0.010071389163821779,0.00410090572639574,0.00045092845686661113,0.016837733801717252,0.003956300693494189,0.016837733801717252,0.006281278007590004,0.004445051270960096,0.00539391859305908,0.002219432282058553,0.0008121649537195372,0.0011031836425097735,0.00749025186988138,0.0015306663097398197,0.016837733801717252,0.0033133509193163193,0.016837733801717252,0.016837733801717252,0.016837733801717252,0.016837733801717252,0.0066363907862147875,0.004084295571281944,0.016837733801717252,0.016837733801717252,0.0074222367174150055,0.016837733801717252,0.016837733801717252,0.011077001523686594,0.014033124931575661,0.004851096818500059,0.004851096818500059,0.006397006987009371,0.006397006987009371,0.005941902707077383,0.005941902707077383,0.004810732757190653,0.004810732757190653,0.004768417774896748,0.004768417774896748,0.0043676938364490235,0.0013532812113190213,0.005516132382344964,0.003629884195942441,0.016837733801717252,0.011077001523686594,0.0043676938364490235,0.005228266989960495,0.014168268097186005,0.0014721882237521268,0.003946017281718305,0.011077001523686594,0.0043676938364490235,0.005228266989960495,0.014168268097186005,0.0014721882237521268,0.003946017281718305,0.0034878057362908808,0.00837326078890334,0.008550311671513072,0.008550311671513072,0.008394597302124343,0.00813552941865848,0.00810931817370724,0.00482293119962884,0.0017893737355446284,0.004817634024095865,0.016837733801717252,0.016837733801717252,0.016837733801717252,0.016837733801717252,0.016837733801717252,0.016837733801717252,0.016837733801717252,0.016837733801717252,0.016837733801717252,0.016837733801717252,0.016837733801717252,0.016837733801717252,0.016837733801717252,0.016837733801717252,0.0053806738898032015,0.0009082759589231356,0.008456525503123978,0.0032368051769831783,0.011537574514269356,0.012421884810156936,0.006693298949373482,0.0066579430959181245,0.011537574514269356,0.0053806738898032015,0.006693298949373482,0.0066579430959181245,0.016837733801717252,0.004284981365694675,0.0013528953562570595,0.011053020067608462,0.014040105337394203,0.015703322273026742,0.016837733801717252,0.015657794437880065,0.0018933770856372134,0.003927477743446978,0.0031769967919237237,0.015703322273026742,0.016837733801717252,0.015657794437880065,0.0018933770856372134,0.003927477743446978,0.0031769967919237237
ccfr_cases_infected_high,0.0034552533572570036,0.003936229284340158,0.009385382236472924,0.00417501115898103,0.0002969706833438609,0.017183899106067695,0.0038785459450570454,0.017183899106067695,0.006374255159837153,0.004065743200413466,0.005387377435068673,0.0018386398910272192,0.0006297906152628545,0.0012080921142518719,0.007888900847859913,0.0013316619701632117,0.017183899106067695,0.002992534770064466,0.017183899106067695,0.017183899106067695,0.017183899106067695,0.017183899106067695,0.006335726853463308,0.00399114618284728,0.017183899106067695,0.017183899106067695,0.0073013523102752375,0.017183899106067695,0.017183899106067695,0.011186999529913264,0.014038997443131442,0.004572831783988346,0.004572831783988346,0.006428917084340241,0.006428917084340241,0.005619709474869869,0.005619709474869869,0.00452940545746412,0.00452940545746412,0.004251585958485389,0.004251585958485389,0.0038448363972604996,0.001408650045975793,0.005066094574039648,0.003475004978322121,0.017183899106067695,0.011186999529913264,0.0038448363972604996,0.004996775583033541,0.014038997443131442,0.001621839447944914,0.003475004978322121,0.011186999529913264,0.0038448363972604996,0.004996775583033541,0.014038997443131442,0.001621839447944914,0.003475004978322121,0.003044002288061076,0.00782634949603784,0.008411166086330591,0.008411166086330591,0.007849136120094158,0.008061050087653603,0.008033225373409662,0.005217628472197468,0.0017115965339739455,0.004537057183704122,0.017183899106067695,0.017183899106067695,0.017183899106067695,0.017183899106067695,0.017183899106067695,0.017183899106067695,0.017183899106067695,0.017183899106067695,0.017183899106067695,0.017183899106067695,0.017183899106067695,0.017183899106067695,0.017183899106067695,0.017183899106067695,0.0041091395918005915,0.0009837351260700343,0.010178082003468097,0.0030322813241689672,0.008952072124563375,0.013658064100373143,0.008730615369831997,0.006897670912187668,0.008952072124563375,0.0041091395918005915,0.008730615369831997,0.006897670912187668,0.017183899106067695,0.003761858925379402,0.001408329049933659,0.011162929955743943,0.014046951214762116,0.015473509336688479,0.01597970148551926,0.017183899106067695,0.0018282439093789747,0.0038613462561326124,0.0030203576310006857,0.015473509336688479,0.01597970148551926,0.017183899106067695,0.0018282439093789747,0.0038613462561326124,0.0030203576310006857
ccfr_cases_daily,0.0007714759545349559,0.0011740220460193618,0.0018945710673138067,0.002334338244376396,0.0007627403525210878,0.027482315763989334,0.0019027628232626387,0.027482315763989334,0.0010509168924195131,0.0017418352854036102,0.002158866318981661,0.0034974846835101408,0.0006035219585083237,0.00041347406449253354,0.0016055114312970888,0.004625712104231923,0.027482315763989334,0.0009749847524079162,0.027482315763989334,0.027482315763989334,0.00046640558860948746,0.027482315763989334,0.00271461551905985,0.0035888335582156604,0.027482315763989334,0.027482315763989334,0.0007914716346669851,0.027482315763989334,0.027482315763989334,0.001808896126802152,0.0030252707877955792,0.0014420120333295734,0.0014420120333295734,0.001214355907578346,0.001214355907578346,0.001574689738739402,0.001574689738739402,0.0017750244309210814,0.0017750244309210814,0.003335053301720173,0.003335053301720173,0.001935779403340153,0.005229525334857224,0.0014984393160467544,0.0040521146758167184,0.027482315763989334,0.0027266563544616758,0.0017878170750946231,0.001340287452934926,0.003953761047271426,0.005181003556423633,0.003712586644012337,0.0027266563544616758,0.0017878170750946231,0.001340287452934926,0.003953761047271426,0.005181003556423633,0.003712586644012337,0.0012812812431730195,0.0014998983380504786,0.0013662739700143179,0.0013662739700143179,0.0015178117363113491,0.0021160097760016035,0.0020892930490983043,0.00729702543098798,0.0007467414082362424,0.0017415373421972035,0.027482315763989334,0.027482315763989334,0.027482315763989334,0.027482315763989334,0.027482315763989334,0.027482315763989334,0.027482315763989334,0.027482315763989334,0.027482315763989334,0.027482315763989334,0.027482315763989334,0.027482315763989334,0.027482315763989334,0.027482315763989334,0.0038302225824434696,0.006039133278692978,0.0034989612341591743,0.002654166901780839,0.003630530377870461,0.006367474775631491,0.003962884436760923,0.005410377529556793,0.003630530377870461,0.0038302225824434696,0.003962884436760923,0.005410377529556793,0.027482315763989334,0.0017788503606693286,0.00522520649730018,0.001158753335499486,0.00241110084810238,0.002807468482364324,0.0030903438396488294,0.002923921753788802,0.027482315763989334,0.006285677778327062,0.004873223270695343,0.002807468482364321,0.003090343839648823,0.002923921753788802,0.027482315763989334,0.006285677778327062,0.004873223270695343
