,c1_school.closing,c1_flag,c2_workplace.closing,c2_flag,c3_cancel.public.events,c3_flag,c4_restrictions.on.gatherings,c4_flag,c5_close.public.transport,c5_flag,c6_stay.at.home.requirements,c6_flag,c7_restrictions.on.internal.movement,c7_flag,c8_international.travel.controls,e1_income.support,e1_flag,e2_debt.contract.relief,e3_fiscal.measures,e4_international.support,h1_public.information.campaigns,h1_flag,h2_testing.policy,h3_contact.tracing,h4_emergency.investment.in.healthcare,h5_investment.in.vaccines,h6_facial.coverings,h6_flag,h7_vaccination.policy,confirmedcases,confirmeddeaths,stringencyindex,stringencyindexfordisplay,stringencylegacyindex,stringencylegacyindexfordisplay,governmentresponseindex,governmentresponseindexfordisplay,containmenthealthindex,containmenthealthindexfordisplay,economicsupportindex,economicsupportindexfordisplay,cases,deaths,avgcases7days,avgdeaths7days,population,owid_total_cases,owid_new_cases,owid_new_cases_smoothed,owid_new_deaths_smoothed,owid_total_cases_per_million,owid_new_cases_per_million,owid_new_cases_smoothed_per_million,owid_new_deaths_smoothed_per_million,owid_reproduction_rate,owid_stringency_index,owid_population,owid_population_density,owid_median_age,owid_aged_65_older,owid_aged_70_older,owid_gdp_per_capita,owid_extreme_poverty,owid_cardiovasc_death_rate,owid_diabetes_prevalence,owid_handwashing_facilities,owid_hospital_beds_per_thousand,owid_life_expectancy,owid_human_development_index,conf_population,conf_cases,conf_deaths,conf_cases_prev_week,conf_deaths_prev_week,conf_cases_infected,conf_cum_deaths,conf_cases_contagious,conf_cases_active,conf_p_cases_infected,conf_p_cases,conf_p_cases_contagious,conf_p_cases_active,ccfr_population,ccfr_cases,ccfr_deaths,ccfr_cum_cases,ccfr_cum_deaths,ccfr_cases_infected,ccfr_cases_infected_low,ccfr_cases_daily,ccfr_cases_contagious,ccfr_cases_active,ccfr_p_cases_infected,ccfr_p_cases_infected_low,ccfr_p_cases_daily,ccfr_p_cases_contagious,ccfr_p_cases_active
conf_cum_deaths,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464
conf_cases_contagious,0.002531317695186835,0.0009100278009973971,0.0012175192082233047,0.0009041015235632676,0.002379395084904678,0.01673612474110894,0.0022620213746412194,0.001917299474421018,0.004054341947274292,0.0020494691049627147,0.006885838678593863,0.0009041015235632676,0.0003313156754802343,0.01673612474110894,0.009808083919686416,0.0037647281988014637,0.006513039865957715,0.0010367232451904116,0.01673612474110894,0.01673612474110894,0.01673612474110894,0.01673612474110894,0.001413559405747666,0.01673612474110894,0.01673612474110894,0.01673612474110894,0.011429253287068402,0.01673612474110894,0.01673612474110894,0.009747880282444006,0.01673612474110894,0.001450698936588,0.0013618333148333155,0.001450698936588,0.0013618333148333155,0.0011664771500523158,0.001010686243922485,0.0011379972590270754,0.0009502706314284563,0.003821407483170446,0.0035898294179615734,0.0017794727228863066,0.01673612474110894,0.0010623675397092326,0.01673612474110894,0.01673612474110894,0.009747880282444006,0.0017794727228863066,0.0010623675397092326,0.01673612474110894,0.009747880282444006,0.0017794727228863066,0.0010623675397092326,0.01673612474110894,0.00153823760640451,0.001450698936588,0.01673612474110894,0.01673612474110894,0.01673612474110894,0.01673612474110894,0.01673612474110894,0.01673612474110894,0.01673612474110894,0.01673612474110894,0.01673612474110894,0.01673612474110894,0.01673612474110894,0.01673612474110894,0.01673612474110894,0.01673612474110894,0.0012831325111331232,0.01673612474110894,0.006531728230713097,0.01673612474110894,0.009747880282444006,0.01673612474110894,0.01673612474110894,0.010718406490841974,0.009747880282444006,0.0012831325111331232,0.01673612474110894,0.010718406490841974,0.01673612474110894,0.0017794727228863066,0.01673612474110894,0.009747880282444006,0.01673612474110894,0.01673612474110894,0.01673612474110894,0.01673612474110894,0.01673612474110894,0.01673612474110894,0.01673612474110894,0.01673612474110894,0.01673612474110894,0.01673612474110894,0.01673612474110894
conf_cases_active,0.0030232687844704113,0.0010061721925876742,0.0012700932779171308,0.0009975248381489394,0.0015714781428618689,0.016364011212014966,0.0025559546005843427,0.002119862067852264,0.004101221532580673,0.0020039008988687744,0.009535939535187148,0.0009975248381489394,0.00029026238633144834,0.016364011212014966,0.008057480647200833,0.003193553581067778,0.002442414694429989,0.0009048388376878604,0.016364011212014966,0.016364011212014966,0.016364011212014966,0.016364011212014966,0.0012310840182887881,0.016364011212014966,0.016364011212014966,0.016364011212014966,0.011050507060064912,0.016364011212014966,0.016364011212014966,0.011765323855678883,0.016364011212014966,0.0007696182165718763,0.0008078148963745434,0.0007696182165718763,0.0008078148963745434,0.0010001629838288625,0.0009504251610252813,0.0011782647918086328,0.001087588584052226,0.00535179405937367,0.00498456549297683,0.001961128616587472,0.016364011212014966,0.0025770207389722907,0.016364011212014966,0.016364011212014966,0.011765323855678883,0.001961128616587472,0.0025770207389722907,0.016364011212014966,0.011765323855678883,0.001961128616587472,0.0025770207389722907,0.016364011212014966,0.0037115469501318144,0.0007696182165718763,0.016364011212014966,0.016364011212014966,0.016364011212014966,0.016364011212014966,0.016364011212014966,0.016364011212014966,0.016364011212014966,0.016364011212014966,0.016364011212014966,0.016364011212014966,0.016364011212014966,0.016364011212014966,0.016364011212014966,0.016364011212014966,0.002784349996981326,0.016364011212014966,0.006925132760825756,0.016364011212014966,0.011765323855678883,0.016364011212014966,0.010480091819598272,0.016364011212014966,0.011765323855678883,0.002784349996981326,0.010480091819598272,0.016364011212014966,0.016364011212014966,0.001961128616587472,0.016364011212014966,0.011765323855678883,0.016364011212014966,0.016364011212014966,0.016364011212014966,0.016364011212014966,0.016364011212014966,0.016364011212014966,0.016364011212014966,0.016364011212014966,0.016364011212014966,0.016364011212014966,0.016364011212014966
conf_p_cases_infected,0.00458630923685086,0.0017485267088809472,0.001450995843081717,0.001751396446608526,0.0013083725963981322,0.015868663610453193,0.005790494405261255,0.0039042643741325094,0.004396772659986896,0.001426348661044664,0.00718889992282359,0.001751396446608526,0.00024221580567499525,0.015868663610453193,0.006938823406986544,0.0058378459973650685,0.004700210576850825,0.0007542727560736018,0.015868663610453193,0.015868663610453193,0.015868663610453193,0.015868663610453193,0.0010256262986332587,0.015868663610453193,0.015868663610453193,0.015868663610453193,0.009047632196585614,0.015868663610453193,0.015868663610453193,0.015868663610453193,0.015868663610453193,0.0012421400043710442,0.0013888172865181426,0.0012421400043710442,0.0013888172865181426,0.0013863488222856648,0.0014547200443169428,0.0015113726760709952,0.0015430707630720158,0.006766704659595324,0.006069237156605485,0.001986274500958638,0.015868663610453193,0.000993605662714715,0.015868663610453193,0.015868663610453193,0.015868663610453193,0.001986274500958638,0.000993605662714715,0.015868663610453193,0.015868663610453193,0.001986274500958638,0.000993605662714715,0.015868663610453193,0.007597043382807799,0.0012421400043710442,0.015868663610453193,0.015868663610453193,0.015868663610453193,0.015868663610453193,0.015868663610453193,0.015868663610453193,0.015868663610453193,0.015868663610453193,0.015868663610453193,0.015868663610453193,0.015868663610453193,0.015868663610453193,0.015868663610453193,0.015868663610453193,0.001327983409672707,0.015868663610453193,0.00739236538676065,0.015868663610453193,0.015868663610453193,0.015868663610453193,0.009242631463968394,0.011409181044603993,0.015868663610453193,0.0013279834096727105,0.009242631463968394,0.011409181044603993,0.015868663610453193,0.001986274500958638,0.015868663610453193,0.015868663610453193,0.015868663610453193,0.015868663610453193,0.015868663610453193,0.015868663610453193,0.015868663610453193,0.015868663610453193,0.015868663610453193,0.015868663610453193,0.015868663610453193,0.015868663610453193,0.015868663610453193
conf_p_cases,0.0006485911153116234,0.0002905140394582586,0.001907132001509942,0.0003013436844098485,0.0006606947054526637,0.019084924430690556,0.0006485955099794853,0.0005986876046529866,0.0012629571467984413,0.000633438911824379,0.0010009250799136074,0.0003013436844098485,0.00014317710293861673,0.019084924430690556,0.001754058957283922,0.0005121244396814722,0.0007738052718818147,0.0004422600754510122,0.019084924430690556,0.019084924430690556,0.019084924430690556,0.019084924430690556,0.0005986876046529866,0.019084924430690556,0.019084924430690556,0.019084924430690556,0.0017321548881476152,0.019084924430690556,0.019084924430690556,0.0015971390938124908,0.019084924430690556,0.0003329531564120082,0.00032384246326135134,0.0003329531564120082,0.00032384246326135134,0.00034940717764989006,0.00035313460734311277,0.00037267876713794956,0.0003805541484209653,0.0004519079174597985,0.00044303085986257824,0.0005772940235424906,0.019084924430690556,0.007605123118844181,0.019084924430690556,0.019084924430690556,0.0015971390938124908,0.0005772940235424906,0.007605123118844181,0.019084924430690556,0.0015971390938124908,0.0005772940235424906,0.007605123118844181,0.019084924430690556,0.0009433953895906647,0.0003329531564120082,0.019084924430690556,0.019084924430690556,0.019084924430690556,0.019084924430690556,0.019084924430690556,0.019084924430690556,0.019084924430690556,0.019084924430690556,0.019084924430690556,0.019084924430690556,0.019084924430690556,0.019084924430690556,0.019084924430690556,0.019084924430690556,0.019084924430690556,0.019084924430690556,0.001559123927161712,0.019084924430690556,0.0015971390938124908,0.019084924430690556,0.0014632113101658952,0.0032473156240546753,0.0015971390938124908,0.019084924430690556,0.0014632113101658952,0.0032473156240546753,0.019084924430690556,0.0005772940235424906,0.019084924430690556,0.0015971390938124864,0.019084924430690556,0.019084924430690556,0.019084924430690556,0.019084924430690556,0.019084924430690556,0.019084924430690556,0.019084924430690556,0.019084924430690556,0.019084924430690556,0.019084924430690556,0.019084924430690556
conf_p_cases_contagious,0.002531317695186835,0.0009100278009973971,0.0012175192082233047,0.0009041015235632676,0.002379395084904678,0.01673612474110894,0.0022620213746412194,0.001917299474421018,0.004054341947274292,0.0020494691049627147,0.006885838678593863,0.0009041015235632676,0.0003313156754802343,0.01673612474110894,0.009808083919686416,0.0037647281988014637,0.006513039865957715,0.0010367232451904116,0.01673612474110894,0.01673612474110894,0.01673612474110894,0.01673612474110894,0.001413559405747666,0.01673612474110894,0.01673612474110894,0.01673612474110894,0.011429253287068402,0.01673612474110894,0.01673612474110894,0.009747880282444006,0.01673612474110894,0.001450698936588,0.0013618333148333155,0.001450698936588,0.0013618333148333155,0.0011664771500523158,0.001010686243922485,0.0011379972590270754,0.0009502706314284563,0.003821407483170446,0.0035898294179615734,0.0017794727228863066,0.01673612474110894,0.0010623675397092326,0.01673612474110894,0.01673612474110894,0.009747880282444006,0.0017794727228863066,0.0010623675397092326,0.01673612474110894,0.009747880282444006,0.0017794727228863066,0.0010623675397092326,0.01673612474110894,0.00153823760640451,0.001450698936588,0.01673612474110894,0.01673612474110894,0.01673612474110894,0.01673612474110894,0.01673612474110894,0.01673612474110894,0.01673612474110894,0.01673612474110894,0.01673612474110894,0.01673612474110894,0.01673612474110894,0.01673612474110894,0.01673612474110894,0.01673612474110894,0.0012831325111331232,0.01673612474110894,0.006531728230713097,0.01673612474110894,0.009747880282444006,0.01673612474110894,0.01673612474110894,0.010718406490841974,0.009747880282444006,0.0012831325111331232,0.01673612474110894,0.010718406490841974,0.01673612474110894,0.0017794727228863066,0.01673612474110894,0.009747880282444006,0.01673612474110894,0.01673612474110894,0.01673612474110894,0.01673612474110894,0.01673612474110894,0.01673612474110894,0.01673612474110894,0.01673612474110894,0.01673612474110894,0.01673612474110894,0.01673612474110894
conf_p_cases_active,0.0030232687844704113,0.0010061721925876742,0.0012700932779171308,0.0009975248381489394,0.0015714781428618689,0.016364011212014966,0.0025559546005843427,0.002119862067852264,0.004101221532580673,0.0020039008988687744,0.009535939535187148,0.0009975248381489394,0.00029026238633144834,0.016364011212014966,0.008057480647200833,0.003193553581067778,0.002442414694429989,0.0009048388376878604,0.016364011212014966,0.016364011212014966,0.016364011212014966,0.016364011212014966,0.0012310840182887881,0.016364011212014966,0.016364011212014966,0.016364011212014966,0.011050507060064912,0.016364011212014966,0.016364011212014966,0.011765323855678883,0.016364011212014966,0.0007696182165718763,0.0008078148963745434,0.0007696182165718763,0.0008078148963745434,0.0010001629838288625,0.0009504251610252813,0.0011782647918086328,0.001087588584052226,0.00535179405937367,0.00498456549297683,0.001961128616587472,0.016364011212014966,0.0025770207389722907,0.016364011212014966,0.016364011212014966,0.011765323855678883,0.001961128616587472,0.0025770207389722907,0.016364011212014966,0.011765323855678883,0.001961128616587472,0.0025770207389722907,0.016364011212014966,0.0037115469501318144,0.0007696182165718763,0.016364011212014966,0.016364011212014966,0.016364011212014966,0.016364011212014966,0.016364011212014966,0.016364011212014966,0.016364011212014966,0.016364011212014966,0.016364011212014966,0.016364011212014966,0.016364011212014966,0.016364011212014966,0.016364011212014966,0.016364011212014966,0.002784349996981326,0.016364011212014966,0.006925132760825756,0.016364011212014966,0.011765323855678883,0.016364011212014966,0.010480091819598272,0.016364011212014966,0.011765323855678883,0.002784349996981326,0.010480091819598272,0.016364011212014966,0.016364011212014966,0.001961128616587472,0.016364011212014966,0.011765323855678883,0.016364011212014966,0.016364011212014966,0.016364011212014966,0.016364011212014966,0.016364011212014966,0.016364011212014966,0.016364011212014966,0.016364011212014966,0.016364011212014966,0.016364011212014966,0.016364011212014966
ccfr_population,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464
ccfr_cases,0.0010674621702156622,0.0006346064474527943,0.0020345990769565798,0.00022106992105329186,0.0015298623623456204,0.02024990129436712,0.001200093698835634,0.000752331964735357,0.0012336654483181399,0.0003183768000697278,0.0016619222129772026,0.0002217682450797093,0.001550212184751238,0.02024990129436712,0.0010271228394725693,0.0007599173544602537,0.000533931831506873,0.0018574236955233895,3.093517260962449e-05,1.544282487531812e-05,0.00035169783768523524,0.02024990129436712,0.0016663644349065921,0.0011232545353943727,1.544282487531812e-05,0.02024990129436712,0.0014542022957875628,0.02024990129436712,0.02024990129436712,0.0019669042590413624,0.02024990129436712,0.0012882591005774486,0.0012603743379627772,0.0010108461645486422,0.0009977029532718944,0.0014207898672847288,0.0013985108118451627,0.0014887505887604575,0.001450616967954711,0.001402509444568269,0.0013830275830310917,0.02024990129436712,0.02024990129436712,0.002821790936557284,0.02024990129436712,0.02024990129436712,0.0014913390048386338,0.02024990129436712,0.0025521038260640904,0.02024990129436712,0.0014913390048386338,0.02024990129436712,0.0026726708679617327,0.02024990129436712,0.0010514880199238292,0.001277280381788516,0.02024990129436712,0.02024990129436712,0.02024990129436712,0.02024990129436712,0.02024990129436712,0.02024990129436712,0.02024990129436712,0.02024990129436712,0.02024990129436712,0.02024990129436712,0.02024990129436712,0.02024990129436712,0.02024990129436712,0.02024990129436712,0.0006125330512582226,0.02024990129436712,0.0016542955538214994,0.02024990129436712,0.0025346723312878925,0.02024990129436712,0.002153075909260866,0.0024268292411274315,0.0025346723312878925,0.0006125330512582226,0.002153075909260866,0.0024268292411274315,0.02024990129436712,0.02024990129436712,0.02024990129436712,0.0017080135387146948,0.02024990129436712,0.02024990129436712,0.02024990129436712,0.02024990129436712,0.02024990129436712,0.02024990129436712,0.02024990129436712,0.02024990129436712,0.02024990129436712,0.02024990129436712,0.02024990129436712
ccfr_deaths,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464
ccfr_cum_cases,0.005526354113991817,0.0008894702290027903,0.006308000200525622,0.0016571987825307415,0.003722275534578248,0.015925647713407355,0.005869276041307759,0.0026558765703937398,0.00451122247503112,0.0024177211963068647,0.00858276107510725,0.0016560665463223579,0.0023907485662848166,0.015925647713407355,0.0057407126463522975,0.0054663950796759375,0.005388381360493992,0.0029222183007350452,9.973988665364254e-05,2.214114242303871e-05,0.0005109432262130294,0.015925647713407355,0.0032129287736784484,0.0016911172226830918,2.214114242303871e-05,0.015925647713407355,0.008804993176391943,0.015925647713407355,0.015925647713407355,0.015925647713407355,0.015925647713407355,0.007238123505276969,0.0071036105541770235,0.005695709352367047,0.005886228443698524,0.006561730059253237,0.006463120299734804,0.0077081849932829904,0.007576235243421833,0.008404788636538743,0.008669406800238231,0.0015468828148908883,0.015925647713407355,0.0028755619396879863,0.015925647713407355,0.015925647713407355,0.015925647713407355,0.001170868072028025,0.002669686348670848,0.015925647713407355,0.015925647713407355,0.001170868072028025,0.002756436860524403,0.015925647713407355,0.010888431951411608,0.008234714520715015,0.015925647713407355,0.015925647713407355,0.015925647713407355,0.015925647713407355,0.015925647713407355,0.015925647713407355,0.015925647713407355,0.015925647713407355,0.015925647713407355,0.015925647713407355,0.015925647713407355,0.015925647713407355,0.015925647713407355,0.015925647713407355,0.0013327521756630804,0.015925647713407355,0.007418911245984513,0.015925647713407355,0.015925647713407355,0.015925647713407355,0.009275821597418776,0.01145015122099869,0.015925647713407355,0.0013327521756630804,0.009275821597418776,0.01145015122099869,0.015925647713407355,0.001343276765248579,0.015925647713407355,0.015925647713407355,0.015925647713407355,0.015925647713407355,0.015925647713407355,0.015925647713407355,0.015925647713407355,0.015925647713407355,0.015925647713407355,0.015925647713407355,0.015925647713407355,0.015925647713407355,0.015925647713407355
ccfr_cum_deaths,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464
ccfr_cases_infected,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464
ccfr_cases_infected_low,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464,0.010309278350515464
