,c1_school.closing,c1_flag,c2_workplace.closing,c2_flag,c3_cancel.public.events,c3_flag,c4_restrictions.on.gatherings,c4_flag,c5_close.public.transport,c5_flag,c6_stay.at.home.requirements,c6_flag,c7_restrictions.on.internal.movement,c7_flag,c8_international.travel.controls,e1_income.support,e1_flag,e2_debt.contract.relief,e3_fiscal.measures,e4_international.support,h1_public.information.campaigns,h1_flag,h2_testing.policy,h3_contact.tracing,h4_emergency.investment.in.healthcare,h5_investment.in.vaccines,h6_facial.coverings,h6_flag,h7_vaccination.policy,confirmedcases,confirmeddeaths,stringencyindex,stringencyindexfordisplay,stringencylegacyindex,stringencylegacyindexfordisplay,governmentresponseindex,governmentresponseindexfordisplay,containmenthealthindex,containmenthealthindexfordisplay,economicsupportindex,economicsupportindexfordisplay,cases,deaths,avgcases7days,avgdeaths7days,population,owid_total_cases,owid_new_cases,owid_new_cases_smoothed,owid_total_deaths,owid_new_deaths,owid_new_deaths_smoothed,owid_total_cases_per_million,owid_new_cases_per_million,owid_new_cases_smoothed_per_million,owid_total_deaths_per_million,owid_new_deaths_per_million,owid_new_deaths_smoothed_per_million,owid_reproduction_rate,owid_stringency_index,owid_population,owid_population_density,owid_median_age,owid_aged_65_older,owid_aged_70_older,owid_gdp_per_capita,owid_extreme_poverty,owid_cardiovasc_death_rate,owid_diabetes_prevalence,owid_female_smokers,owid_male_smokers,owid_handwashing_facilities,owid_hospital_beds_per_thousand,owid_life_expectancy,owid_human_development_index,conf_population,conf_cases,conf_deaths,conf_cases_prev_week,conf_deaths_prev_week,conf_cases_infected,conf_cum_deaths,conf_cases_contagious,conf_cases_active,conf_p_cases_infected,conf_p_cases,conf_p_cases_contagious,conf_p_cases_active,ccfr_population,ccfr_cases,ccfr_deaths,ccfr_cum_cases,ccfr_cum_deaths,ccfr_cases_infected,ccfr_cases_infected_low,ccfr_cases_infected_high,ccfr_cases_daily,ccfr_cases_contagious,ccfr_cases_active,ccfr_p_cases_infected,ccfr_p_cases_infected_low,ccfr_p_cases_infected_high,ccfr_p_cases_daily,ccfr_p_cases_contagious,ccfr_p_cases_active
conf_cases_infected,0.002579421453267577,0.01558735646634377,0.0024745160309580564,0.01558735646634377,0.0009221736194341057,0.01558735646634377,0.0027396825343815575,0.0019626982210787032,0.00042513847333360455,0.01558735646634377,0.0038910573668850634,0.01558735646634377,0.008643269902149654,0.01558735646634377,0.004743854620239124,0.005454535037394024,0.01558735646634377,0.01558735646634377,0.01558735646634377,0.01558735646634377,0.01558735646634377,0.01558735646634377,0.01558735646634377,0.004569380580073603,0.01558735646634377,0.01558735646634377,0.008595057807866737,0.01558735646634377,0.01558735646634377,0.013801552256753245,0.013801552256753245,0.0021379092729806033,0.0021379092729806033,0.0021379092729806033,0.0021379092729806033,0.0008388804626204121,0.0008388804626204121,0.0008388804626204121,0.0008388804626204121,0.005454535037394024,0.005454535037394024,0.002010416681167166,0.0004165684359596399,0.0034675924419572237,0.003324104368168422,0.01558735646634377,0.013801552256753245,0.002010416681167166,0.0034675924419572237,0.013801552256753245,0.0005360305945178303,0.003324104368168422,0.013801552256753245,0.002010416681167166,0.0034675924419572237,0.013801552256753245,0.0005360305945178303,0.003324104368168422,0.01558735646634377,0.0021379092729806033,0.01558735646634377,0.01558735646634377,0.01558735646634377,0.01558735646634377,0.01558735646634377,0.01558735646634377,0.01558735646634377,0.01558735646634377,0.01558735646634377,0.01558735646634377,0.01558735646634377,0.01558735646634377,0.01558735646634377,0.01558735646634377,0.01558735646634377,0.01558735646634377,0.003731034400780715,0.003324104368168422,0.003931117165589065,0.0048163750892560725,0.01558735646634377,0.013801552256753245,0.0066841046842356705,0.013065162613224697,0.01558735646634377,0.003731034400780715,0.0066841046842356705,0.013065162613224697,0.01558735646634377,0.002010416681167166,0.0004165684359596347,0.013801552256753245,0.013801552256753245,0.012639048896091501,0.01258198520613077,0.01258198520613077,0.01558735646634377,0.003975041883538275,0.0037132847394782467,0.012639048896091501,0.01258198520613077,0.01258198520613077,0.01558735646634377,0.003975041883538275,0.0037132847394782467
conf_cum_deaths,0.0025125919652562987,0.01565189894468302,0.002329238636920568,0.01565189894468302,0.0009987046196480278,0.01565189894468302,0.002967048228006036,0.0021255821453330225,0.0002767555924122231,0.01565189894468302,0.003516609034153393,0.01565189894468302,0.007426565368937047,0.01565189894468302,0.004736300313842152,0.005433065076822375,0.01565189894468302,0.01565189894468302,0.01565189894468302,0.01565189894468302,0.01565189894468302,0.01565189894468302,0.01565189894468302,0.004948592540578063,0.01565189894468302,0.01565189894468302,0.009308359898785545,0.01565189894468302,0.01565189894468302,0.01565189894468302,0.01565189894468302,0.0018283450901262252,0.0018283450901262252,0.0018283450901262252,0.0018283450901262252,0.0005212846090543675,0.0005212846090543675,0.0005212846090543675,0.0005212846090543675,0.005433065076822375,0.005433065076822375,0.0009482117014286578,0.00038540962507250696,0.0018213594940668701,0.002370922061098227,0.01565189894468302,0.01565189894468302,0.0009482117014286578,0.0018213594940668701,0.01565189894468302,0.0005142953736908286,0.002370922061098227,0.01565189894468302,0.0009482117014286578,0.0018213594940668701,0.01565189894468302,0.0005142953736908286,0.002370922061098227,0.01565189894468302,0.0018283450901262252,0.01565189894468302,0.01565189894468302,0.01565189894468302,0.01565189894468302,0.01565189894468302,0.01565189894468302,0.01565189894468302,0.01565189894468302,0.01565189894468302,0.01565189894468302,0.01565189894468302,0.01565189894468302,0.01565189894468302,0.01565189894468302,0.01565189894468302,0.01565189894468302,0.002658639945055392,0.002370922061098227,0.0044030275846720975,0.0053617528825057065,0.01385870026575034,0.01565189894468302,0.007133312043043334,0.013768647028353377,0.01385870026575034,0.002658639945055392,0.007133312043043334,0.013768647028353377,0.01565189894468302,0.0009482117014286578,0.00038540962507250696,0.01565189894468302,0.01565189894468302,0.013617940303496083,0.01359808283945224,0.01359808283945224,0.01565189894468302,0.002370922061098227,0.0020874417451474817,0.013617940303496083,0.01359808283945224,0.01359808283945224,0.01565189894468302,0.002370922061098227,0.0020874417451474817
conf_cases_contagious,0.0012733993761205654,0.018208248848124487,0.004054882809659696,0.018208248848124487,0.0008052703317807872,0.018208248848124487,0.002369467421932576,0.0017049066660074972,0.0019991717315772455,0.018208248848124487,0.006091606256906622,0.018208248848124487,0.00415971203456575,0.018208248848124487,0.000544104181416107,0.0007376607051489454,0.018208248848124487,0.018208248848124487,0.018208248848124487,0.018208248848124487,0.018208248848124487,0.018208248848124487,0.018208248848124487,0.003904234766686649,0.018208248848124487,0.018208248848124487,0.0070458834699429745,0.018208248848124487,0.018208248848124487,0.00829836183137245,0.00829836183137245,0.0022365680780784456,0.0022365680780784456,0.0022365680780784456,0.0022365680780784456,0.0014556989497100342,0.0014556989497100342,0.0014556989497100342,0.0014556989497100342,0.0007376607051489454,0.0007376607051489454,0.0016455265551880806,0.0004646638836544829,0.003029916029359461,0.002612334153526705,0.018208248848124487,0.00829836183137245,0.0016455265551880806,0.003029916029359461,0.00829836183137245,0.0006680708675144843,0.002612334153526705,0.00829836183137245,0.0016455265551880806,0.003029916029359461,0.00829836183137245,0.0006680708675144843,0.002612334153526705,0.005960407610326712,0.0022365680780784456,0.018208248848124487,0.018208248848124487,0.018208248848124487,0.018208248848124487,0.018208248848124487,0.018208248848124487,0.018208248848124487,0.018208248848124487,0.018208248848124487,0.018208248848124487,0.018208248848124487,0.018208248848124487,0.018208248848124487,0.018208248848124487,0.018208248848124487,0.018208248848124487,0.004969888263153563,0.002612334153526705,0.007987513925760392,0.00714137272834762,0.00780798473944347,0.00829836183137245,0.018208248848124487,0.01040895931798598,0.00780798473944347,0.004969888263153569,0.018208248848124487,0.01040895931798598,0.018208248848124487,0.0016455265551880806,0.0004646638836544829,0.00829836183137245,0.00829836183137245,0.009383920821084368,0.009256496678760284,0.009256496678760284,0.018208248848124487,0.002612334153526705,0.0025768325471888626,0.009383920821084368,0.009256496678760284,0.009256496678760284,0.018208248848124487,0.002612334153526705,0.0025768325471888626
conf_cases_active,0.002341165133626716,0.015509783456624404,0.002593688365341313,0.015509783456624404,0.0009850833145613161,0.015509783456624404,0.0029380399389748115,0.002101020769258182,0.00043118923067182415,0.015509783456624404,0.005153419082718129,0.015509783456624404,0.007115293455163701,0.015509783456624404,0.004323315190112435,0.0049593250467770845,0.015509783456624404,0.015509783456624404,0.015509783456624404,0.015509783456624404,0.015509783456624404,0.015509783456624404,0.015509783456624404,0.004925962780493308,0.015509783456624404,0.015509783456624404,0.009476492858348298,0.015509783456624404,0.015509783456624404,0.013643631015966844,0.013643631015966844,0.0018206492670157393,0.0018206492670157393,0.0018206492670157393,0.0018206492670157393,0.000716087368523905,0.000716087368523905,0.000716087368523905,0.000716087368523905,0.0049593250467770845,0.0049593250467770845,0.000913192135809859,0.0004252650196108924,0.0035286971792885978,0.003386850936377162,0.015509783456624404,0.013643631015966844,0.000913192135809859,0.0035286971792885978,0.013643631015966844,0.0005206818713806687,0.003386850936377162,0.013643631015966844,0.000913192135809859,0.0035286971792885978,0.013643631015966844,0.0005206818713806687,0.003386850936377162,0.015509783456624404,0.0018206492670157393,0.015509783456624404,0.015509783456624404,0.015509783456624404,0.015509783456624404,0.015509783456624404,0.015509783456624404,0.015509783456624404,0.015509783456624404,0.015509783456624404,0.015509783456624404,0.015509783456624404,0.015509783456624404,0.015509783456624404,0.015509783456624404,0.015509783456624404,0.015509783456624404,0.00442760366667464,0.003386850936377162,0.005885254857720077,0.004250741665376249,0.013000141710638095,0.013643631015966844,0.008866349882262531,0.015509783456624404,0.013000141710638095,0.004427603666674637,0.008866349882262531,0.015509783456624404,0.015509783456624404,0.0009131921358098504,0.0004252650196108924,0.013643631015966844,0.013643631015966844,0.013717092480887214,0.01367983306372146,0.01367983306372146,0.015509783456624404,0.003386850936377162,0.0031280888911441123,0.013717092480887214,0.01367983306372146,0.01367983306372146,0.015509783456624404,0.003386850936377162,0.0031280888911441123
conf_p_cases_infected,0.002579421453267577,0.01558735646634377,0.0024745160309580564,0.01558735646634377,0.0009221736194341057,0.01558735646634377,0.0027396825343815575,0.0019626982210787032,0.00042513847333360455,0.01558735646634377,0.0038910573668850634,0.01558735646634377,0.008643269902149654,0.01558735646634377,0.004743854620239124,0.005454535037394024,0.01558735646634377,0.01558735646634377,0.01558735646634377,0.01558735646634377,0.01558735646634377,0.01558735646634377,0.01558735646634377,0.004569380580073603,0.01558735646634377,0.01558735646634377,0.008595057807866737,0.01558735646634377,0.01558735646634377,0.013801552256753245,0.013801552256753245,0.0021379092729806033,0.0021379092729806033,0.0021379092729806033,0.0021379092729806033,0.0008388804626204121,0.0008388804626204121,0.0008388804626204121,0.0008388804626204121,0.005454535037394024,0.005454535037394024,0.002010416681167166,0.0004165684359596399,0.0034675924419572237,0.003324104368168422,0.01558735646634377,0.013801552256753245,0.002010416681167166,0.0034675924419572237,0.013801552256753245,0.0005360305945178303,0.003324104368168422,0.013801552256753245,0.002010416681167166,0.0034675924419572237,0.013801552256753245,0.0005360305945178303,0.003324104368168422,0.01558735646634377,0.0021379092729806033,0.01558735646634377,0.01558735646634377,0.01558735646634377,0.01558735646634377,0.01558735646634377,0.01558735646634377,0.01558735646634377,0.01558735646634377,0.01558735646634377,0.01558735646634377,0.01558735646634377,0.01558735646634377,0.01558735646634377,0.01558735646634377,0.01558735646634377,0.01558735646634377,0.003731034400780715,0.003324104368168422,0.003931117165589065,0.0048163750892560725,0.01558735646634377,0.013801552256753245,0.0066841046842356705,0.013065162613224697,0.01558735646634377,0.003731034400780715,0.0066841046842356705,0.013065162613224697,0.01558735646634377,0.002010416681167166,0.0004165684359596347,0.013801552256753245,0.013801552256753245,0.012639048896091501,0.01258198520613077,0.01258198520613077,0.01558735646634377,0.003975041883538275,0.0037132847394782467,0.012639048896091501,0.01258198520613077,0.01258198520613077,0.01558735646634377,0.003975041883538275,0.0037132847394782467
conf_p_cases,0.0019225311588086775,0.01927379404053364,0.0018842355363681916,0.01927379404053364,0.0026635856868824502,0.01927379404053364,0.0013259393996275886,0.0009242266199260935,0.0007614049923033594,0.01927379404053364,0.007006872052560358,0.01927379404053364,0.0030169338095306125,0.01927379404053364,0.0015197711720491718,0.0017215273607249638,0.01927379404053364,0.01927379404053364,0.01927379404053364,0.01927379404053364,0.01927379404053364,0.01927379404053364,0.01927379404053364,0.002151641814623462,0.01927379404053364,0.01927379404053364,0.0037283787079948135,0.01927379404053364,0.01927379404053364,0.0032738569875791546,0.0032738569875791546,0.0016073326758445378,0.0016073326758445378,0.0016073326758445378,0.0016073326758445378,0.002144566247482543,0.002144566247482543,0.002144566247482543,0.002144566247482543,0.0017215273607249638,0.0017215273607249638,0.004447732105387554,0.0020771580506934607,0.008394605003525388,0.006151970612378286,0.01927379404053364,0.0032738569875791546,0.004447732105387554,0.008394605003525388,0.0032738569875791546,0.0019444578727491866,0.006151970612378286,0.0032738569875791546,0.004447732105387554,0.008394605003525388,0.0032738569875791546,0.0019444578727491866,0.006151970612378286,0.002199115883029167,0.0016073326758445378,0.01927379404053364,0.01927379404053364,0.01927379404053364,0.01927379404053364,0.01927379404053364,0.01927379404053364,0.01927379404053364,0.01927379404053364,0.01927379404053364,0.01927379404053364,0.01927379404053364,0.01927379404053364,0.01927379404053364,0.01927379404053364,0.01927379404053364,0.01927379404053364,0.01927379404053364,0.006151970612378286,0.007744933868887343,0.0057932559025693645,0.0046134306836482526,0.0032738569875791546,0.0052607257066543175,0.005502122025317525,0.0046134306836482526,0.01927379404053364,0.0052607257066543105,0.005502122025317529,0.01927379404053364,0.004447732105387554,0.0020771580506934607,0.0032738569875791546,0.0032738569875791546,0.003361573087473665,0.0032992392570399998,0.0032992392570399998,0.01927379404053364,0.006151970612378286,0.007916261743429213,0.003361573087473665,0.0032992392570399998,0.0032992392570399998,0.01927379404053364,0.006151970612378286,0.007916261743429213
conf_p_cases_contagious,0.0012733993761205654,0.018208248848124487,0.004054882809659696,0.018208248848124487,0.0008052703317807872,0.018208248848124487,0.002369467421932576,0.0017049066660074972,0.0019991717315772455,0.018208248848124487,0.006091606256906622,0.018208248848124487,0.00415971203456575,0.018208248848124487,0.000544104181416107,0.0007376607051489454,0.018208248848124487,0.018208248848124487,0.018208248848124487,0.018208248848124487,0.018208248848124487,0.018208248848124487,0.018208248848124487,0.003904234766686649,0.018208248848124487,0.018208248848124487,0.0070458834699429745,0.018208248848124487,0.018208248848124487,0.00829836183137245,0.00829836183137245,0.0022365680780784456,0.0022365680780784456,0.0022365680780784456,0.0022365680780784456,0.0014556989497100342,0.0014556989497100342,0.0014556989497100342,0.0014556989497100342,0.0007376607051489454,0.0007376607051489454,0.0016455265551880806,0.0004646638836544829,0.003029916029359461,0.002612334153526705,0.018208248848124487,0.00829836183137245,0.0016455265551880806,0.003029916029359461,0.00829836183137245,0.0006680708675144843,0.002612334153526705,0.00829836183137245,0.0016455265551880806,0.003029916029359461,0.00829836183137245,0.0006680708675144843,0.002612334153526705,0.005960407610326712,0.0022365680780784456,0.018208248848124487,0.018208248848124487,0.018208248848124487,0.018208248848124487,0.018208248848124487,0.018208248848124487,0.018208248848124487,0.018208248848124487,0.018208248848124487,0.018208248848124487,0.018208248848124487,0.018208248848124487,0.018208248848124487,0.018208248848124487,0.018208248848124487,0.018208248848124487,0.004969888263153563,0.002612334153526705,0.007987513925760392,0.00714137272834762,0.00780798473944347,0.00829836183137245,0.018208248848124487,0.01040895931798598,0.00780798473944347,0.004969888263153563,0.018208248848124487,0.01040895931798598,0.018208248848124487,0.0016455265551880806,0.0004646638836544829,0.00829836183137245,0.00829836183137245,0.009383920821084368,0.009256496678760284,0.009256496678760284,0.018208248848124487,0.002612334153526705,0.0025768325471888626,0.009383920821084368,0.009256496678760284,0.009256496678760284,0.018208248848124487,0.002612334153526705,0.0025768325471888626
conf_p_cases_active,0.002341165133626716,0.015509783456624404,0.002593688365341313,0.015509783456624404,0.0009850833145613161,0.015509783456624404,0.0029380399389748115,0.002101020769258182,0.00043118923067182415,0.015509783456624404,0.005153419082718129,0.015509783456624404,0.007115293455163701,0.015509783456624404,0.004323315190112435,0.0049593250467770845,0.015509783456624404,0.015509783456624404,0.015509783456624404,0.015509783456624404,0.015509783456624404,0.015509783456624404,0.015509783456624404,0.004925962780493308,0.015509783456624404,0.015509783456624404,0.009476492858348298,0.015509783456624404,0.015509783456624404,0.013643631015966844,0.013643631015966844,0.0018206492670157393,0.0018206492670157393,0.0018206492670157393,0.0018206492670157393,0.000716087368523905,0.000716087368523905,0.000716087368523905,0.000716087368523905,0.0049593250467770845,0.0049593250467770845,0.000913192135809859,0.0004252650196108924,0.0035286971792885978,0.003386850936377162,0.015509783456624404,0.013643631015966844,0.000913192135809859,0.0035286971792885978,0.013643631015966844,0.0005206818713806687,0.003386850936377162,0.013643631015966844,0.000913192135809859,0.0035286971792885978,0.013643631015966844,0.0005206818713806687,0.003386850936377162,0.015509783456624404,0.0018206492670157393,0.015509783456624404,0.015509783456624404,0.015509783456624404,0.015509783456624404,0.015509783456624404,0.015509783456624404,0.015509783456624404,0.015509783456624404,0.015509783456624404,0.015509783456624404,0.015509783456624404,0.015509783456624404,0.015509783456624404,0.015509783456624404,0.015509783456624404,0.015509783456624404,0.00442760366667464,0.003386850936377162,0.005885254857720077,0.004250741665376249,0.013000141710638095,0.013643631015966844,0.008866349882262531,0.015509783456624404,0.013000141710638095,0.00442760366667464,0.008866349882262531,0.015509783456624404,0.015509783456624404,0.0009131921358098504,0.0004252650196108924,0.013643631015966844,0.013643631015966844,0.013717092480887214,0.01367983306372146,0.01367983306372146,0.015509783456624404,0.003386850936377162,0.0031280888911441123,0.013717092480887214,0.01367983306372146,0.01367983306372146,0.015509783456624404,0.003386850936377162,0.0031280888911441123
ccfr_population,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525,0.009523809523809525
ccfr_cases,0.0019434498127074025,0.021556806901664432,0.0012246248444197539,0.021556806901664432,0.0003380228720442928,0.021556806901664432,0.0013514308889363694,0.00022745012873907916,0.0007537932080383974,0.021556806901664432,0.003212269927166936,0.021556806901664432,0.00114303842160659,0.021556806901664432,0.001337116408722256,0.0009739683261332248,0.021556806901664432,0.021556806901664432,2.5873309672595788e-05,0.021556806901664432,0.0008072420036767464,0.021556806901664432,0.0011312649715802454,0.0015493958741732942,1.2916950395210508e-05,0.021556806901664432,0.0029925326848655063,0.021556806901664432,0.021556806901664432,0.004525344406974862,0.004359102682894693,0.0010996743250582368,0.0010731615709222305,0.0012087773162926022,0.0012061065671521514,0.0022554986131344246,0.0022379119813320256,0.0018544783295442956,0.0018207059300912702,0.0009739683261332248,0.001047459452850301,0.021556806901664432,0.00459441631771468,0.008506797243254897,0.006206279715290102,0.021556806901664432,0.004528558313354473,0.021556806901664432,0.008177902086806983,0.004423614595009075,0.004496948619937892,0.0060646433887062735,0.004528558313354473,0.021556806901664432,0.008177902086806983,0.004423614595009075,0.004496948619937892,0.0060646433887062735,0.005665682828902375,0.0015230772633462561,0.021556806901664432,0.021556806901664432,0.021556806901664432,0.021556806901664432,0.021556806901664432,0.021556806901664432,0.021556806901664432,0.021556806901664432,0.021556806901664432,0.021556806901664432,0.021556806901664432,0.021556806901664432,0.021556806901664432,0.021556806901664432,0.021556806901664432,0.021556806901664432,0.004974573347859551,0.0038250306506782544,0.002309495714864203,0.0023762708877346455,0.0027803408667391076,0.0013059384437528528,0.00194814440958194,0.0012692315525116866,0.0027803408667391076,0.004974573347859551,0.00194814440958194,0.0012692315525116866,0.021556806901664432,0.021556806901664432,0.0059998937677747805,0.005217582479642272,0.0047132379457580495,0.0039534621954019095,0.00405755073489717,0.004148274351590406,0.006205115611623737,0.009070043209183656,0.009192334240682795,0.0039534621954019095,0.00405755073489717,0.004148274351590406,0.006205115611623737,0.009070043209183656,0.009192334240682795
ccfr_deaths,0.0009077741049541094,0.023247741981683473,0.0008228613282112953,0.023247741981683473,0.00030520403949438655,0.023247741981683473,0.0008941833227467246,0.0008652470235677442,0.0003567811516812375,0.023247741981683473,0.002182018392116476,0.023247741981683473,0.0003021192773404379,0.023247741981683473,0.00088440523419918,0.000731640099526876,0.023247741981683473,0.023247741981683473,2.8611735317956102e-05,0.023247741981683473,0.0005379214120588264,0.023247741981683473,0.0007863005736800172,0.0010230353311474244,1.4284561011337816e-05,0.023247741981683473,0.0022135050604740834,0.023247741981683473,0.023247741981683473,0.0033309949419805867,0.0027641071671509494,0.0005914092672323298,0.0005843896927527024,0.0006750301512807263,0.0006766417383334054,0.001321740954538968,0.0013130382706524556,0.0011634228519063193,0.0011476053343410229,0.000731640099526876,0.0007474379217864913,0.004954806414414753,0.023247741981683473,0.004854336083216224,0.007719645445758595,0.023247741981683473,0.0034789480902659843,0.004861292965982076,0.00480212953154697,0.002906957562941162,0.023247741981683473,0.007589469897563843,0.0034789480902659843,0.004861292965982076,0.00480212953154697,0.002906957562941162,0.023247741981683473,0.007589469897563843,0.005064038634574687,0.0005696041593768451,0.023247741981683473,0.023247741981683473,0.023247741981683473,0.023247741981683473,0.023247741981683473,0.023247741981683473,0.023247741981683473,0.023247741981683473,0.023247741981683473,0.023247741981683473,0.023247741981683473,0.023247741981683473,0.023247741981683473,0.023247741981683473,0.023247741981683473,0.023247741981683473,0.0025054348052149867,0.0005727026174978337,0.0010480448828656327,0.001299915312411371,0.0006212904374011922,0.0005724483369467896,0.0005932688072043288,0.0006374332354412707,0.0006212904374011922,0.0025054348052149867,0.0005932688072043288,0.0006374332354412707,0.023247741981683473,0.006470530763995897,0.023247741981683473,0.003216129451000284,0.003036032927791534,0.003664514400583059,0.003784435410368992,0.003588474193525109,0.007910376962180566,0.006749294450575907,0.005830401535313039,0.003664514400583059,0.003784435410368992,0.003588474193525109,0.007910376962180566,0.006749294450575907,0.005830401535313039
ccfr_cum_cases,0.0021923973527711196,0.016177722531902586,0.004360345143835721,0.016177722531902586,0.0026554701362898497,0.016177722531902586,0.004163844008778911,0.0013902987239469268,0.0010621777739418794,0.016177722531902586,0.005540292552154915,0.016177722531902586,0.003781390291517157,0.016177722531902586,0.005541827681542289,0.004900906950500286,0.016177722531902586,0.016177722531902586,4.314919148088842e-05,0.016177722531902586,0.00137554833676236,0.016177722531902586,0.0019476577112861175,0.0052457077256503545,2.1534776469136662e-05,0.016177722531902586,0.0086503134151752,0.016177722531902586,0.016177722531902586,0.016177722531902586,0.013847911720544477,0.002857821289558917,0.0029368722288675283,0.004336294669301794,0.004459061838650128,0.00487095115373926,0.004930991362983631,0.00480879839797493,0.004856937882511423,0.004900906950500286,0.005129686840049049,0.0033961322060032904,0.002317984773273478,0.005624264672367884,0.0045784131460534176,0.016177722531902586,0.016177722531902586,0.0033990254410295254,0.005843536132405153,0.013661700942699678,0.0024387907107208473,0.004788071852426644,0.016177722531902586,0.0033990254410295254,0.005843536132405153,0.013661700942699678,0.0024387907107208473,0.004788071852426644,0.012826079161771425,0.0031008067238188193,0.016177722531902586,0.016177722531902586,0.016177722531902586,0.016177722531902586,0.016177722531902586,0.016177722531902586,0.016177722531902586,0.016177722531902586,0.016177722531902586,0.016177722531902586,0.016177722531902586,0.016177722531902586,0.016177722531902586,0.016177722531902586,0.016177722531902586,0.016177722531902586,0.0027479566214519743,0.00245057289117263,0.004550946745623841,0.005541880299915447,0.014324281567654482,0.016177722531902586,0.007372954768854809,0.014231203003011532,0.014324281567654482,0.0027479566214519743,0.007372954768854809,0.014231203003011532,0.016177722531902586,0.003915635651792736,0.0022380517611540994,0.016177722531902586,0.014583175954481596,0.01337543334088862,0.013341448875612885,0.013107381420902156,0.001802368105996315,0.004959948061278546,0.005440373533713635,0.01337543334088862,0.013341448875612885,0.013107381420902156,0.001802368105996315,0.004959948061278546,0.005440373533713635
ccfr_cum_deaths,0.0024832275657881843,0.01637972539664836,0.004460766277484634,0.01637972539664836,0.0026631614082682723,0.01637972539664836,0.004071070260417428,0.0014759013542191125,0.001074618596346723,0.01637972539664836,0.005674968345937737,0.01637972539664836,0.0034971024077465845,0.01637972539664836,0.005905069448719357,0.005406418912270257,0.01637972539664836,0.01637972539664836,4.2349694770321235e-05,0.01637972539664836,0.0013487829916516074,0.01637972539664836,0.001908851663823519,0.005120338271426092,2.1136056941465898e-05,0.01637972539664836,0.00835328093760642,0.01637972539664836,0.01637972539664836,0.01402082344113928,0.01637972539664836,0.003205444956252986,0.0032918873637641983,0.004528318703478563,0.0046647876697641566,0.0051069569485995845,0.005175752224588893,0.004990558711625271,0.005048055825456013,0.005406418912270257,0.005643044184719135,0.003312220833415508,0.0019475145758461993,0.004963377059669671,0.003632288410237955,0.01637972539664836,0.013855151192606397,0.003353698409172476,0.005172118144323312,0.01637972539664836,0.0020504504494652594,0.0037896198208478894,0.013855151192606397,0.003353698409172476,0.005172118144323312,0.01637972539664836,0.0020504504494652594,0.0037896198208478894,0.013536570461996234,0.003525144000116686,0.01637972539664836,0.01637972539664836,0.01637972539664836,0.01637972539664836,0.01637972539664836,0.01637972539664836,0.01637972539664836,0.01637972539664836,0.01637972539664836,0.01637972539664836,0.01637972539664836,0.01637972539664836,0.01637972539664836,0.01637972539664836,0.01637972539664836,0.01637972539664836,0.002782268936342761,0.002481171929035285,0.00460777206687092,0.0056110788965939035,0.014503141472464027,0.01637972539664836,0.007465017046595861,0.014408900683863581,0.014503141472464027,0.002782268936342761,0.007465017046595861,0.014408900683863581,0.01637972539664836,0.003581306991928338,0.0021391060556155803,0.014765268539769035,0.01637972539664836,0.012739158188747964,0.012533145688981381,0.012656718611766397,0.0015919065987208484,0.004294363584130272,0.004623327554215445,0.012739158188747964,0.012533145688981381,0.012656718611766397,0.0015919065987208484,0.004294363584130272,0.004623327554215445
