,c1_school.closing,c1_flag,c2_workplace.closing,c2_flag,c3_cancel.public.events,c3_flag,c4_restrictions.on.gatherings,c4_flag,c5_close.public.transport,c6_stay.at.home.requirements,c6_flag,c7_restrictions.on.internal.movement,c7_flag,c8_international.travel.controls,e1_income.support,e1_flag,e2_debt.contract.relief,h1_public.information.campaigns,h1_flag,h2_testing.policy,h3_contact.tracing,h6_facial.coverings,h6_flag,h7_vaccination.policy,confirmedcases,confirmeddeaths,stringencyindex,stringencyindexfordisplay,stringencylegacyindex,stringencylegacyindexfordisplay,governmentresponseindex,governmentresponseindexfordisplay,containmenthealthindex,containmenthealthindexfordisplay,economicsupportindex,economicsupportindexfordisplay,cases,deaths,avgcases7days,avgdeaths7days,population,ccfr_population,ccfr_cases,ccfr_deaths,ccfr_cum_cases,ccfr_cum_deaths,ccfr_cases_infected,ccfr_cases_infected_low,ccfr_cases_infected_high,ccfr_cases_daily,ccfr_cases_contagious,ccfr_cases_active,ccfr_p_cases_infected,ccfr_p_cases_infected_low,ccfr_p_cases_infected_high,ccfr_p_cases_daily,ccfr_p_cases_contagious,ccfr_p_cases_active,W_population,W_p_cases,W_p_cases_recent,W_p_cases_fatalities,W_p_cases_stillsick,cmu_raw_cli,cmu_smoothed_cli,cmu_raw_ili,cmu_smoothed_ili,cmu_raw_wcli,cmu_smoothed_wcli,cmu_raw_wili,cmu_smoothed_wili,cmu_raw_hh_cmnty_cli,cmu_smoothed_hh_cmnty_cli,cmu_raw_nohh_cmnty_cli,cmu_smoothed_nohh_cmnty_cli,cmu_smoothed_wearing_mask,cmu_smoothed_others_masked,cmu_smoothed_travel_outside_state_5d,cmu_smoothed_work_outside_home_1d,cmu_smoothed_shop_1d,cmu_smoothed_restaurant_1d,cmu_smoothed_spent_time_1d,cmu_smoothed_large_event_1d,cmu_smoothed_public_transit_1d,cmu_smoothed_tested_14d,cmu_smoothed_tested_positive_14d,cmu_smoothed_wanted_test_14d,cmu_smoothed_anxious_5d,cmu_smoothed_depressed_5d,cmu_smoothed_felt_isolated_5d,cmu_smoothed_worried_become_ill,cmu_smoothed_worried_finances
cmu_smoothed_wili,0.0010877109940767265,0.0020535287588696986,0.0013205930028065787,0.034643349184928875,0.034643349184928875,0.034643349184928875,0.0003898724893013473,0.0009221242165893741,0.034643349184928875,0.0008705361598242964,0.034643349184928875,0.034643349184928875,0.034643349184928875,0.034643349184928875,0.034643349184928875,0.034643349184928875,0.003009934230145455,0.034643349184928875,0.034643349184928875,0.0010932670836228953,0.0005301454094056738,0.0021296465337263233,0.034643349184928875,0.034643349184928875,0.003881581189752304,0.002726980197221532,0.004093247029551874,0.004093247029551874,0.0030234420362128147,0.0030234420362128147,0.004806246113709063,0.004806246113709063,0.0030185391800119396,0.0030185391800119396,0.003009934230145455,0.003009934230145455,0.001641734029292093,0.0018069741174692353,0.004017437984782055,0.002342376255351167,0.034643349184928875,0.034643349184928875,0.001641734029292093,0.0018069741174692353,0.003881581189752304,0.002726980197221532,0.003846745717180771,0.003753232701325035,0.004485714577524358,0.001573657500264504,0.002357150246095439,0.002849297778099743,0.003846745717180771,0.003753232701325035,0.0043002484594233115,0.001573657500264504,0.002357150246095439,0.002849297778099743,0.034643349184928875,0.034643349184928875,0.034643349184928875,0.034643349184928875,0.034643349184928875,0.003155148700717226,0.011179257702119054,0.0033751749780282134,0.014060724295074475,0.00261269000305463,0.01916107698938205,0.002975354906069085,0.034643349184928875,0.0031854244282660234,0.002514744418193272,0.0032371637688115643,0.002513397548313402,0.003874808006580164,0.0032357600728954625,0.0020363156194891244,0.0019681784604965937,0.0028521446509848667,0.004899050273887129,0.005038148809118951,0.005117229859821625,0.0036488342863425414,0.0018677076342745965,0.00014023840412534448,0.0027735667813236797,0.0037978450840597134,0.004405121188392915,0.003247409391478434,0.004110126295250001,0.003533015086901703
cmu_raw_hh_cmnty_cli,0.0008364681006448483,0.0018552616757200578,0.0029345640100040863,0.030267502931586313,0.030267502931586313,0.030267502931586313,0.004149840791298177,0.00032848803475956886,0.030267502931586313,0.0019647974302037232,0.030267502931586313,0.030267502931586313,0.030267502931586313,0.030267502931586313,0.030267502931586313,0.030267502931586313,0.007557960724166886,0.030267502931586313,0.030267502931586313,0.002178407869323449,0.0018269073820857587,0.0034872980268213474,0.030267502931586313,0.030267502931586313,0.005840888712517725,0.004523477307976333,0.003735333089180386,0.003735333089180386,0.0034549833089542585,0.0034549833089542585,0.004537468581960764,0.004537468581960764,0.0025400107807592416,0.0025400107807592416,0.007557960724166886,0.007557960724166886,0.00536351394048363,0.003840167840891726,0.005617762823984822,0.005731485212423626,0.030267502931586313,0.030267502931586313,0.00536351394048363,0.003840167840891726,0.005840888712517725,0.004523477307976333,0.005711822250736179,0.005711822250736179,0.005461208805801939,0.002906289635096683,0.005037623630534456,0.00511508639029041,0.005711822250736179,0.005711822250736179,0.0055782572475795685,0.002906289635096683,0.005037623630534456,0.00511508639029041,0.030267502931586313,0.030267502931586313,0.030267502931586313,0.030267502931586313,0.030267502931586313,0.0011152415366583882,0.0026540364355709307,0.0008035598167126746,0.0023693384979777167,0.001422107467262242,0.002777596445149392,0.0014279702011913277,0.002783069347776355,0.030267502931586313,0.011258679719478871,0.01581405414294442,0.011610364196468654,0.006107353557051609,0.0005811648240810027,0.006803777665620072,0.0009464833295084057,0.007159859284484855,0.009683713258469865,0.008886995357908975,0.008839449864252714,0.0036022671011735168,0.0057134911216277446,0.0039014273678699986,0.0051648047004256535,0.0077920635729987284,0.0017394822449559786,0.004909281849846478,0.010072508179603238,0.0069131893946440945
cmu_smoothed_hh_cmnty_cli,0.0018317849747133714,0.0026571772221726663,0.0041120144958834,0.02660479707718282,0.02660479707718282,0.02660479707718282,0.005249827639215075,0.0017604746432075215,0.02660479707718282,0.002802480139315782,0.02660479707718282,0.02660479707718282,0.02660479707718282,0.02660479707718282,0.02660479707718282,0.02660479707718282,0.007243763690859789,0.02660479707718282,0.02660479707718282,0.0036307633836639474,0.002164380156232576,0.004189573682760836,0.02660479707718282,0.02660479707718282,0.008164460511546534,0.005861634801136579,0.007944914315483572,0.007944914315483572,0.006472016850497114,0.006472016850497114,0.005881719650602673,0.005881719650602673,0.007134160780996139,0.007134160780996139,0.007243763690859789,0.007243763690859789,0.005755091834499988,0.0038898433653371104,0.006216517166791502,0.006487369221079227,0.02660479707718282,0.02660479707718282,0.005755091834499988,0.0038898433653371104,0.008164460511546534,0.005861634801136579,0.006194342691453096,0.0060944038270682645,0.005893622866658323,0.0030751041754356607,0.005826180461881288,0.005662681717974058,0.006194342691453096,0.0060944038270682645,0.006172399904326498,0.0030751041754356607,0.005826180461881288,0.005662681717974058,0.02660479707718282,0.02660479707718282,0.02660479707718282,0.02660479707718282,0.02660479707718282,0.0015020072409559955,0.0029633933211714535,0.0013493197400194095,0.002560702974656976,0.0008308898717441075,0.0025417668004363387,0.0007128231201929777,0.001931229702701954,0.00989625374682438,0.02660479707718282,0.008931419327927263,0.017836877570532053,0.010773963465725976,0.00025954973386018695,0.00916732051224141,0.002737366379537675,0.01010194183477131,0.011910341055097869,0.012057895513178193,0.012699745370489736,0.004049351895219901,0.00938568866503194,5.4820069384172256e-05,0.00811821261840325,0.006648708174029489,0.0031916134688226884,0.007901429500831461,0.014912295150203349,0.008854750941562064
cmu_raw_nohh_cmnty_cli,0.0005042771430675873,0.0012207440309313525,0.0037078549228482896,0.029877297380525514,0.029877297380525514,0.029877297380525514,0.005475555858606715,0.0004553176732763709,0.029877297380525514,0.0026300711420199872,0.029877297380525514,0.029877297380525514,0.029877297380525514,0.029877297380525514,0.029877297380525514,0.029877297380525514,0.007856790393628793,0.029877297380525514,0.029877297380525514,0.0027759075690877173,0.002324815632653473,0.0036087086537128785,0.029877297380525514,0.029877297380525514,0.0054804907809360495,0.004483033656125856,0.004991194961002769,0.004991194961002769,0.003305250044847792,0.003305250044847792,0.003931491346689664,0.003931491346689664,0.0025908049445776335,0.0025908049445776335,0.007856790393628793,0.007856790393628793,0.00517694271972313,0.004118856900385808,0.005685342072130399,0.006155301055735247,0.029877297380525514,0.029877297380525514,0.00517694271972313,0.004118856900385808,0.0054804907809360495,0.004483033656125856,0.005889782273067148,0.005889782273067148,0.005331551556007354,0.003217263391057107,0.005093238396977976,0.005118259327298508,0.005889782273067148,0.005889782273067148,0.005711635787059921,0.003217263391057107,0.005093238396977976,0.005118259327298508,0.029877297380525514,0.029877297380525514,0.029877297380525514,0.029877297380525514,0.029877297380525514,0.0008619939533500745,0.003043465444139693,0.0010805123051816812,0.0027479097310392658,0.0010652006517048098,0.0026313066079187916,0.001328491169183564,0.002791811613650842,0.015610180974903416,0.01003002092128389,0.029877297380525514,0.010896232657898913,0.007946947627049315,0.0005736725066291713,0.006855987467352442,0.0012135576918518663,0.007366647605278976,0.010584924026736652,0.009285936497341806,0.009141436458329861,0.004009029111621141,0.005816841362279013,0.0011030090386621183,0.004687678666397341,0.008039751462878929,0.0025855431181657854,0.006443675980056569,0.010497854627625702,0.006729602040390106
cmu_smoothed_nohh_cmnty_cli,0.0004318457622197023,0.0011860516901991865,0.004407431409609195,0.02738312410810397,0.02738312410810397,0.02738312410810397,0.00572928660081319,0.0009994910553498251,0.02738312410810397,0.002494123748633993,0.02738312410810397,0.02738312410810397,0.02738312410810397,0.02738312410810397,0.02738312410810397,0.02738312410810397,0.008517209163886376,0.02738312410810397,0.02738312410810397,0.0033812803329819545,0.002242114279768098,0.0035214693692336334,0.02738312410810397,0.02738312410810397,0.006864862355146095,0.004966096130159833,0.0060785289101342194,0.0060785289101342194,0.005004727888159401,0.005004727888159401,0.00460211894369256,0.00460211894369256,0.00562480265640003,0.00562480265640003,0.008517209163886376,0.008517209163886376,0.005025482825016506,0.00399048959188941,0.006055429630518968,0.006626094159483909,0.02738312410810397,0.02738312410810397,0.005025482825016506,0.00399048959188941,0.006864862355146095,0.004966096130159833,0.006369381197438816,0.006418434848938915,0.006017940229118131,0.002876510809002973,0.005496222445230455,0.00558279607676695,0.006369381197438816,0.006418434848938915,0.006017940229118131,0.002876510809002973,0.005496222445230455,0.00558279607676695,0.02738312410810397,0.02738312410810397,0.02738312410810397,0.02738312410810397,0.02738312410810397,0.0013057404523416098,0.003426893989915906,0.0013561601298983002,0.0030303424386899456,0.0007411550676761231,0.002701476821208324,0.0009848364897663867,0.001986663490041875,0.010503940296984567,0.0183586978994036,0.00998660914278363,0.02738312410810397,0.011362108411842991,0.0010790731268130664,0.00884462582115231,0.0024348210132038232,0.008324638046982202,0.012350551787804255,0.010976076281011389,0.012128305735092335,0.0044845014021007,0.009772293092128112,0.00021423866582921149,0.0066497527206439925,0.008103047338941575,0.0019405528985699959,0.008198317360638727,0.014972953034082886,0.0088898613215056
cmu_smoothed_wearing_mask,0.022367870755275986,0.022367870755275986,0.006874328631401185,0.022367870755275986,0.022367870755275986,0.022367870755275986,0.006874328631401185,0.006874328631401185,0.022367870755275986,0.022367870755275986,0.022367870755275986,0.022367870755275986,0.022367870755275986,0.022367870755275986,0.022367870755275986,0.022367870755275986,0.004444609852892938,0.022367870755275986,0.022367870755275986,0.022367870755275986,0.022367870755275986,0.022367870755275986,0.022367870755275986,0.022367870755275986,0.00845833497035219,0.004233393040052861,0.006874328631401185,0.006874328631401185,0.006874328631401185,0.006874328631401185,0.008835558096506395,0.008835558096506395,0.006874328631401185,0.006874328631401185,0.004444609852892938,0.004444609852892938,0.005945618351911421,0.003122534099628468,0.007865061949740036,0.004704429885024584,0.022367870755275986,0.022367870755275986,0.005945618351911421,0.003122534099628468,0.00845833497035219,0.004233393040052861,0.00834384293830597,0.00834384293830597,0.00834384293830597,0.0021976914600840883,0.006205520135426806,0.00811755049118843,0.00834384293830597,0.00834384293830597,0.00834384293830597,0.002388164334447935,0.006205520135426806,0.00811755049118843,0.022367870755275986,0.022367870755275986,0.022367870755275986,0.022367870755275986,0.022367870755275986,0.0005940144588632178,0.0017668725446971492,0.0007878436294672131,0.0025562832109835413,0.000658006527427759,0.0014548681238142815,0.0006425523655834276,0.002501813673673296,0.004513371827523462,0.009058164271063197,0.005949544068756719,0.009281124077012242,0.022367870755275986,0.0004964205972285786,0.00776806982001754,0.0032527339535655757,0.008719097949770951,0.010198473120560053,0.009419696241412853,0.01072506701702041,0.004102769090726948,0.008520143318091358,0.0002949692800423225,0.005988235313335055,0.0044247488493643974,0.0024120665949553446,0.008579125470137691,0.00941956313302658,0.0073557694535964415
cmu_smoothed_others_masked,0.022948520876389152,0.022948520876389152,0.022948520876389152,0.022948520876389152,0.022948520876389152,0.022948520876389152,0.022948520876389152,0.022948520876389152,0.022948520876389152,0.022948520876389152,0.022948520876389152,0.022948520876389152,0.022948520876389152,0.022948520876389152,0.022948520876389152,0.022948520876389152,0.022948520876389152,0.022948520876389152,0.022948520876389152,0.022948520876389152,0.022948520876389152,0.022948520876389152,0.022948520876389152,0.022948520876389152,0.0007128523601791506,0.0003129949457062354,0.022948520876389152,0.022948520876389152,0.022948520876389152,0.022948520876389152,0.022948520876389152,0.022948520876389152,0.022948520876389152,0.022948520876389152,0.022948520876389152,0.022948520876389152,0.00016272794846155418,0.0006473197537307952,0.00013605353256606438,7.541006799628971e-07,0.022948520876389152,0.022948520876389152,0.00016272794846155418,0.0006473197537307952,0.0007128523601791506,0.0003129949457062354,0.0007128523601791506,0.0007128523601791506,0.0007128523601791506,0.00016272794846155418,0.0007128523601791506,7.541006799628971e-07,0.0007128523601791506,0.0007128523601791506,0.0007128523601791506,0.00016272794846155418,0.0007128523601791506,7.541006799628971e-07,0.022948520876389152,0.022948520876389152,0.022948520876389152,0.022948520876389152,0.022948520876389152,0.0036502534634525793,3.382484753522082e-05,0.0023468794336770444,0.00045422069202078136,0.0011681162534199806,8.136596262822237e-07,0.0004179976497203476,0.0021434390534080363,0.00044063341228350666,0.00022388001940672797,0.00044063341228350666,0.0009043209270081635,0.0005093072364200115,0.022948520876389152,0.0003129949457062354,0.00013605353256606438,0.0002485003966137362,0.001983591456430733,0.0020115170548574315,0.0012910795401022428,0.002305108915579936,0.0005949180214173599,0.0005093072364200115,0.0027421213958381987,0.0003129949457062354,1.1281278763162216e-05,7.541006799628971e-07,0.0010953748340590981,3.382484753522082e-05
cmu_smoothed_travel_outside_state_5d,0.0007235635067432148,0.001849394008439711,0.008342027734643055,0.027530961953503675,0.027530961953503675,0.027530961953503675,0.007537190186619792,0.002035427863016247,0.027530961953503675,0.003818068911832135,0.027530961953503675,0.027530961953503675,0.027530961953503675,0.027530961953503675,0.027530961953503675,0.027530961953503675,0.0060264622108839065,0.027530961953503675,0.027530961953503675,0.004073535179983556,0.003129340292250989,0.003628655738901523,0.027530961953503675,0.027530961953503675,0.005228181068484589,0.007128134461017537,0.01174300400187497,0.01174300400187497,0.010313138631144903,0.010313138631144903,0.008558563906126351,0.008558563906126351,0.009540084430821034,0.009540084430821034,0.0060264622108839065,0.0060264622108839065,0.0033174692217319427,0.0034155523409312577,0.005209828499987651,0.006670270803024493,0.027530961953503675,0.027530961953503675,0.0033174692217319427,0.0034155523409312577,0.005228181068484589,0.007128134461017537,0.004344310270373169,0.004443827319559504,0.004551581019083458,0.0017919294592179172,0.0038540078181604296,0.0042553600087971415,0.004344310270373169,0.004443827319559504,0.004551581019083458,0.0017919294592179172,0.0038540078181604296,0.0042553600087971415,0.027530961953503675,0.027530961953503675,0.027530961953503675,0.027530961953503675,0.027530961953503675,0.0012333890646899584,0.0032605709942911654,0.0012597758212005686,0.003038195795137287,0.0008459664123127251,0.0024489635385436304,0.0010421263413466382,0.0016182536955713642,0.006188635530181384,0.00948645281923786,0.0063175704185482835,0.008892376779720941,0.009561144062700673,0.0003754948734296452,0.027530961953503675,0.0019734028938074365,0.010023317273887193,0.011284457231620427,0.011299385282515007,0.012298138618405492,0.004457191444314287,0.00841206227702093,9.046821466620137e-07,0.009089918875954985,0.007361105863239582,0.0019402012108498709,0.006647349483125898,0.013137520016474266,0.010757988449902516
cmu_smoothed_work_outside_home_1d,0.02850163417542546,0.02850163417542546,0.0027715123643516242,0.02850163417542546,0.02850163417542546,0.02850163417542546,0.0027715123643516242,0.0027715123643516242,0.02850163417542546,0.02850163417542546,0.02850163417542546,0.02850163417542546,0.02850163417542546,0.02850163417542546,0.02850163417542546,0.02850163417542546,0.000944883907283689,0.02850163417542546,0.02850163417542546,0.02850163417542546,0.02850163417542546,0.02850163417542546,0.02850163417542546,0.02850163417542546,0.00809193466708173,0.004494998988202254,0.0027715123643516242,0.0027715123643516242,0.0027715123643516242,0.0027715123643516242,0.003290397602460805,0.003290397602460805,0.0027715123643516242,0.0027715123643516242,0.000944883907283689,0.000944883907283689,0.0037112586536628563,0.0033899936645813587,0.004329322956162078,0.004698516374389229,0.02850163417542546,0.02850163417542546,0.0037112586536628563,0.0033899936645813587,0.00809193466708173,0.004494998988202254,0.0057332198716372506,0.0057332198716372506,0.0057332198716372506,0.0023331735166555894,0.002852605436198871,0.00507262765941992,0.0057332198716372506,0.0057332198716372506,0.0057332198716372506,0.0021539047869039095,0.002852605436198871,0.00507262765941992,0.02850163417542546,0.02850163417542546,0.02850163417542546,0.02850163417542546,0.02850163417542546,0.0007171666792442099,0.0010964677106029938,0.0007249635076901069,0.0018209199158859617,0.0011330945849846597,0.0015529545262379775,0.001083163594725588,0.0016192517118821161,0.0008912635334259942,0.0029325318636090544,0.0011576809288808307,0.002534275399951039,0.004144705333324764,0.0001689759455243134,0.002042980098371303,0.02850163417542546,0.0044450860556629,0.005524595430753677,0.0044622717686507675,0.003723037066884852,0.001004011334146834,0.0058010727910762176,0.0008579388725484795,0.0024210354937756317,0.0011701594550015135,0.0011805157316563866,0.005879429824592091,0.001974547763431719,0.0023900129573996886
cmu_smoothed_shop_1d,0.021224583845026818,0.021224583845026818,0.007600139439824017,0.021224583845026818,0.021224583845026818,0.021224583845026818,0.007600139439824017,0.007600139439824017,0.021224583845026818,0.021224583845026818,0.021224583845026818,0.021224583845026818,0.021224583845026818,0.021224583845026818,0.021224583845026818,0.021224583845026818,0.00509224116465704,0.021224583845026818,0.021224583845026818,0.021224583845026818,0.021224583845026818,0.021224583845026818,0.021224583845026818,0.021224583845026818,0.009640791834880197,0.004954327373027699,0.007600139439824017,0.007600139439824017,0.007600139439824017,0.007600139439824017,0.009844637712217712,0.009844637712217712,0.007600139439824017,0.007600139439824017,0.00509224116465704,0.00509224116465704,0.006710248624834335,0.0036966819656723488,0.00899587590648358,0.006294970094363533,0.021224583845026818,0.021224583845026818,0.006710248624834335,0.0036966819656723488,0.009640791834880197,0.004954327373027699,0.010326024248535308,0.010326024248535308,0.010326024248535308,0.0025212857414164632,0.008132608360178055,0.009294627629486255,0.010326024248535308,0.010326024248535308,0.010326024248535308,0.002241269242847086,0.008132608360178055,0.009294627629486255,0.021224583845026818,0.021224583845026818,0.021224583845026818,0.021224583845026818,0.021224583845026818,0.0003349122398207229,0.0013454034450119062,0.00039330044870070584,0.0022559946597424862,0.0005456581011146335,0.001482495082967772,0.0005124854478249992,0.0017473940801690229,0.005020732435233568,0.008059054570033636,0.005233205258281614,0.006452403951796864,0.008273439502249645,0.00022983256881175306,0.0077273267183404866,0.0033101646420022656,0.021224583845026818,0.010884842186116482,0.011301540024185132,0.010980948334088643,0.004405129692117411,0.007149938885588643,0.0004250380921261972,0.006813194868191406,0.00411422509652357,0.001731641773392973,0.008423579362854677,0.0077930912257132305,0.0085293077169458
cmu_smoothed_restaurant_1d,0.019817018045855707,0.019817018045855707,0.008115427754191636,0.019817018045855707,0.019817018045855707,0.019817018045855707,0.008115427754191636,0.008115427754191636,0.019817018045855707,0.019817018045855707,0.019817018045855707,0.019817018045855707,0.019817018045855707,0.019817018045855707,0.019817018045855707,0.019817018045855707,0.006485396192256682,0.019817018045855707,0.019817018045855707,0.019817018045855707,0.019817018045855707,0.019817018045855707,0.019817018045855707,0.019817018045855707,0.010545676015742758,0.004891360700215432,0.008115427754191636,0.008115427754191636,0.008115427754191636,0.008115427754191636,0.011764093600818612,0.011764093600818612,0.008115427754191636,0.008115427754191636,0.006485396192256682,0.006485396192256682,0.007101097617859977,0.0033370021074263664,0.009660867725166562,0.0059865467381911295,0.019817018045855707,0.019817018045855707,0.007101097617859977,0.0033370021074263664,0.010545676015742758,0.004891360700215432,0.009916359046427228,0.009916359046427228,0.009916359046427228,0.0026228131403584105,0.008279053087829832,0.00997663801458372,0.009916359046427228,0.009916359046427228,0.009916359046427228,0.0026000784799669325,0.008279053087829832,0.00997663801458372,0.019817018045855707,0.019817018045855707,0.019817018045855707,0.019817018045855707,0.019817018045855707,0.0008298197371170502,0.002814144989728312,0.0009602146265280316,0.0032746323077667587,0.0003034936683848844,0.002582672057284056,0.000495653523508151,0.0028024013257762887,0.00634020985569066,0.0088716122485894,0.00702076991035266,0.008938027183785027,0.009035429794883008,0.001712915089361442,0.008122647257091204,0.0038412186007809254,0.010162984377152073,0.019817018045855707,0.014448023711113695,0.011375963322997045,0.0038151118010364316,0.00879594504566285,2.6465075241676084e-05,0.008447143884115237,0.006000440465524235,0.002568115131126965,0.009901090826305617,0.008762062819589604,0.008220945063852094
cmu_smoothed_spent_time_1d,0.019528569446204493,0.019528569446204493,0.008855602453413677,0.019528569446204493,0.019528569446204493,0.019528569446204493,0.008855602453413677,0.008855602453413677,0.019528569446204493,0.019528569446204493,0.019528569446204493,0.019528569446204493,0.019528569446204493,0.019528569446204493,0.019528569446204493,0.019528569446204493,0.00615624722793186,0.019528569446204493,0.019528569446204493,0.019528569446204493,0.019528569446204493,0.019528569446204493,0.019528569446204493,0.019528569446204493,0.011081668445311872,0.004985316983429145,0.008855602453413677,0.008855602453413677,0.008855602453413677,0.008855602453413677,0.011955599218922013,0.011955599218922013,0.008855602453413677,0.008855602453413677,0.00615624722793186,0.00615624722793186,0.007778264598453595,0.0034115221243215983,0.010945834272912845,0.006083609926892365,0.019528569446204493,0.019528569446204493,0.007778264598453595,0.0034115221243215983,0.011081668445311872,0.004985316983429145,0.01046369595430777,0.01046369595430777,0.01046369595430777,0.00296774701020688,0.00899630915846626,0.010592556763609975,0.01046369595430777,0.01046369595430777,0.01046369595430777,0.0030956328803152305,0.00899630915846626,0.010592556763609975,0.019528569446204493,0.019528569446204493,0.019528569446204493,0.019528569446204493,0.019528569446204493,0.00026658873197769775,0.0022393509927480073,0.00026868005958389325,0.002128610745908798,0.0005270859399512463,0.003201733256450787,0.0006803818239660987,0.0028400209914460064,0.0057338825210424,0.00885078917238305,0.006069526753098668,0.007827706840693657,0.008223992092282304,0.0017117465090494732,0.008015006179649066,0.003057431148880201,0.010398456376004393,0.014237724048593591,0.019528569446204493,0.012625923904242862,0.003683237483286938,0.007810210814873134,0.00014237485033947257,0.0079840614769844,0.005021220020847293,0.00299379924943404,0.008798379923336094,0.007862895356073745,0.008352600077425243
cmu_smoothed_large_event_1d,0.019704453775780395,0.019704453775780395,0.009042363092114737,0.019704453775780395,0.019704453775780395,0.019704453775780395,0.009042363092114737,0.009042363092114737,0.019704453775780395,0.019704453775780395,0.019704453775780395,0.019704453775780395,0.019704453775780395,0.019704453775780395,0.019704453775780395,0.019704453775780395,0.004989553649956655,0.019704453775780395,0.019704453775780395,0.019704453775780395,0.019704453775780395,0.019704453775780395,0.019704453775780395,0.019704453775780395,0.011122801238882651,0.004623360478380828,0.009042363092114737,0.009042363092114737,0.009042363092114737,0.009042363092114737,0.011089646840649644,0.011089646840649644,0.009042363092114737,0.009042363092114737,0.004989553649956655,0.004989553649956655,0.008021018492600597,0.0031803403779001992,0.011213656121639765,0.005615180458908404,0.019704453775780395,0.019704453775780395,0.008021018492600597,0.0031803403779001992,0.011122801238882651,0.004623360478380828,0.009810627612004595,0.009810627612004595,0.009810627612004595,0.0027980309296859033,0.009835865269079607,0.010827055336426887,0.009810627612004595,0.009810627612004595,0.009810627612004595,0.003319087947781917,0.009835865269079607,0.010827055336426887,0.019704453775780395,0.019704453775780395,0.019704453775780395,0.019704453775780395,0.019704453775780395,0.0006526978140518575,0.001505068065563071,0.0006148473815121238,0.0019230026158369121,0.00044640354395547696,0.00239985874981285,0.00028761093954700323,0.002910579421598306,0.00575457221057143,0.009405880634647342,0.006028892434387455,0.008727332892777313,0.009447997513539733,0.0011085689250227326,0.00880202095167515,0.002573901950267892,0.010194479686534887,0.01131134578039333,0.01273963946171324,0.019704453775780395,0.003952208036915521,0.008458491131095659,4.0601682472210845e-05,0.00849615641380478,0.004585981415208643,0.0033964924197618634,0.008146374688639173,0.009944394953520109,0.008860066586536012
cmu_smoothed_public_transit_1d,0.027682145726237506,0.027682145726237506,0.0027759670134970137,0.027682145726237506,0.027682145726237506,0.027682145726237506,0.0027759670134970137,0.0027759670134970137,0.027682145726237506,0.027682145726237506,0.027682145726237506,0.027682145726237506,0.027682145726237506,0.027682145726237506,0.027682145726237506,0.027682145726237506,0.002909171982780435,0.027682145726237506,0.027682145726237506,0.027682145726237506,0.027682145726237506,0.027682145726237506,0.027682145726237506,0.027682145726237506,0.004159833469780783,0.003501113784672972,0.0027759670134970137,0.0027759670134970137,0.0027759670134970137,0.0027759670134970137,0.004009773543975753,0.004009773543975753,0.0027759670134970137,0.0027759670134970137,0.002909171982780435,0.002909171982780435,0.0036853586187196434,0.002179780553129022,0.004342840315146955,0.0030843466706467096,0.027682145726237506,0.027682145726237506,0.0036853586187196434,0.002179780553129022,0.004159833469780783,0.003501113784672972,0.005163116995106824,0.005163116995106824,0.005163116995106824,0.001376955348822427,0.0037223589113953865,0.004698692089935631,0.005163116995106824,0.005163116995106824,0.005163116995106824,0.0017358408277278984,0.0037223589113953865,0.004698692089935631,0.027682145726237506,0.027682145726237506,0.027682145726237506,0.027682145726237506,0.027682145726237506,0.0009905580364252013,0.0031131108536875504,0.0011732651198784589,0.0026764140498068243,0.0009983795543701101,0.0036063252316456186,0.0011403573400338724,0.0029156408032676023,0.0032945725012370622,0.004213328481141832,0.0037144768040821,0.004533471813967672,0.005077526291760129,0.002780587091414031,0.004481667705604628,0.0009751436669063175,0.005745386716203757,0.005329282165147195,0.0052210642995411975,0.005552328426011874,0.027682145726237506,0.0045537512232185495,0.0009836140533269534,0.00292089811576738,0.003138194845902124,0.0018147647638581186,0.006139030457060058,0.0048299957934713825,0.00584305731459456
