,c1_school.closing,c1_flag,c2_workplace.closing,c2_flag,c3_cancel.public.events,c3_flag,c4_restrictions.on.gatherings,c4_flag,c5_close.public.transport,c5_flag,c6_stay.at.home.requirements,c6_flag,c7_restrictions.on.internal.movement,c7_flag,c8_international.travel.controls,e1_income.support,e1_flag,e2_debt.contract.relief,e3_fiscal.measures,e4_international.support,h1_public.information.campaigns,h1_flag,h2_testing.policy,h3_contact.tracing,h5_investment.in.vaccines,h6_facial.coverings,h6_flag,h7_vaccination.policy,confirmedcases,confirmeddeaths,stringencyindex,stringencyindexfordisplay,stringencylegacyindex,stringencylegacyindexfordisplay,governmentresponseindex,governmentresponseindexfordisplay,containmenthealthindex,containmenthealthindexfordisplay,economicsupportindex,economicsupportindexfordisplay,cases,deaths,avgcases7days,avgdeaths7days,population,ccfr_population,ccfr_cases,ccfr_deaths,ccfr_cum_cases,ccfr_cum_deaths,ccfr_cases_infected,ccfr_cases_infected_low,ccfr_cases_infected_high,ccfr_cases_daily,ccfr_cases_contagious,ccfr_cases_active,ccfr_p_cases_infected,ccfr_p_cases_infected_low,ccfr_p_cases_infected_high,ccfr_p_cases_daily,ccfr_p_cases_contagious,ccfr_p_cases_active,W_population,W_p_cases,W_p_cases_recent,W_p_cases_fatalities,W_p_cases_stillsick,cmu_raw_cli,cmu_smoothed_cli,cmu_raw_ili,cmu_smoothed_ili,cmu_raw_wcli,cmu_smoothed_wcli,cmu_raw_wili,cmu_smoothed_wili,cmu_raw_hh_cmnty_cli,cmu_smoothed_hh_cmnty_cli,cmu_raw_nohh_cmnty_cli,cmu_smoothed_nohh_cmnty_cli,cmu_smoothed_wearing_mask,cmu_smoothed_others_masked,cmu_smoothed_travel_outside_state_5d,cmu_smoothed_work_outside_home_1d,cmu_smoothed_shop_1d,cmu_smoothed_restaurant_1d,cmu_smoothed_spent_time_1d,cmu_smoothed_large_event_1d,cmu_smoothed_public_transit_1d,cmu_smoothed_tested_14d,cmu_smoothed_tested_positive_14d,cmu_smoothed_wanted_test_14d,cmu_smoothed_anxious_5d,cmu_smoothed_depressed_5d,cmu_smoothed_felt_isolated_5d,cmu_smoothed_worried_become_ill,cmu_smoothed_worried_finances
cmu_raw_wili,0.0027473726444440265,0.0003492537745733265,7.866181431901761e-05,0.028443761313717696,0.00017923108460830508,0.028443761313717696,7.866181431901761e-05,0.028443761313717696,0.000335010768888505,0.028443761313717696,0.028443761313717696,0.028443761313717696,0.028443761313717696,0.028443761313717696,0.028443761313717696,0.003346347122432367,0.028443761313717696,0.001233024422142646,0.028443761313717696,0.028443761313717696,0.028443761313717696,0.028443761313717696,0.003395116968263869,0.001370474161698362,0.028443761313717696,0.00018641431595619692,0.028443761313717696,0.028443761313717696,0.004611330216845013,0.0046751170390676895,0.00248756063677108,0.00248756063677108,0.002025045785854388,0.002025045785854388,0.0029638227320505158,0.0029638227320505158,0.001813317164386011,0.001813317164386011,0.0028621582486596966,0.0028621582486596966,0.0034255453524147214,0.0029362362771194256,0.004809002622125745,0.0041606045674127765,0.028443761313717696,0.028443761313717696,0.0034255453524147214,0.0029362362771194256,0.004611330216845013,0.0046751170390676895,0.0047931610830801935,0.0047931610830801935,0.0050227227103262885,0.0021663492721125917,0.004528650765718244,0.0056614527292285066,0.0047931610830801935,0.0047931610830801935,0.0050227227103262885,0.0021663492721125917,0.004528650765718244,0.00560525565853093,0.028443761313717696,0.028443761313717696,0.028443761313717696,0.028443761313717696,0.028443761313717696,0.017296599648556916,0.004984586171428849,0.019944743847347898,0.005025761008760255,0.0230462175633286,0.005544827648280784,0.028443761313717696,0.006430852147331921,0.004240716019928066,0.004666302272198691,0.004773764074714652,0.004597155219793027,0.003472821298068471,0.006733979481601615,0.0017118922266016415,0.00249970457044354,0.003818328345050698,0.004008021465573302,0.004222273033493701,0.003949004477604358,0.002969547799058014,0.0034675785525101386,9.346772222450897e-07,0.004468021817494868,0.0029796577616920156,0.0003446976781712514,0.0033496674391541767,0.004222273033493692,0.004391796674238552
cmu_smoothed_wili,0.004880072847614065,0.0007238905186286824,0.0005098177792851184,0.02238425801357589,0.0007152149943287648,0.02238425801357589,0.0005098177792851184,0.02238425801357589,0.0003357781362036443,0.02238425801357589,0.02238425801357589,0.02238425801357589,0.02238425801357589,0.02238425801357589,0.02238425801357589,0.00437417560955664,0.02238425801357589,0.001970795578739387,0.02238425801357589,0.02238425801357589,0.02238425801357589,0.02238425801357589,0.00653519167867528,0.0024219036637721323,0.02238425801357589,0.0003320292510626814,0.02238425801357589,0.02238425801357589,0.008728827615042367,0.008929940757630272,0.004609371253905942,0.004609371253905942,0.004280735719556359,0.004280735719556359,0.005436750005456313,0.005436750005456313,0.003354596991965611,0.003354596991965611,0.004990307115781001,0.004990307115781001,0.007140555815274346,0.002120903709015224,0.008638636143407027,0.007326568903119875,0.02238425801357589,0.02238425801357589,0.007140555815274346,0.002120903709015224,0.008728827615042367,0.008929940757630272,0.008629515810218197,0.008427239585359762,0.008651048086655962,0.002220867665409133,0.00869886403291261,0.00858431286113461,0.008629515810218197,0.008427239585359762,0.008651048086655962,0.0021516868056162103,0.00869886403291261,0.00878702407053687,0.02238425801357589,0.02238425801357589,0.02238425801357589,0.02238425801357589,0.02238425801357589,0.005358227320945076,0.010884558145778215,0.004694924280600237,0.01123813824856082,0.004548728251917815,0.017833603967382268,0.0050608585877709835,0.02238425801357589,0.00908806828910964,0.009477536972396184,0.009626707425909974,0.008938115291820292,0.009420645456075967,0.00022887395406019135,0.004828887737805811,0.006676668473797226,0.007859549214868424,0.009641212458999706,0.00938667516880625,0.009390148281536038,0.006923382973625184,0.010590371966466297,0.0016363629662009933,0.006436271611938548,0.00655352547781143,0.0009233110670414172,0.006653072567680854,0.010582304781673279,0.006897721436100332
cmu_raw_hh_cmnty_cli,0.006678538034826872,0.0017218935995073745,0.000689329953752887,0.02027656930129455,0.0008104024052121711,0.02027656930129455,0.000689329953752887,0.02027656930129455,0.02027656930129455,0.02027656930129455,0.02027656930129455,0.02027656930129455,0.02027656930129455,0.02027656930129455,0.02027656930129455,0.00649319560550956,0.02027656930129455,0.0025047609605581144,0.02027656930129455,0.02027656930129455,0.02027656930129455,0.02027656930129455,0.008031902933871089,0.003090389379481974,0.02027656930129455,0.0006964129828897082,0.02027656930129455,0.02027656930129455,0.009408703234979795,0.008562109561632742,0.00511878082359865,0.00511878082359865,0.004310193080511594,0.004310193080511594,0.00649137199225292,0.00649137199225292,0.003565530529877373,0.003565530529877373,0.006068050701618303,0.006068050701618303,0.0072408551580429486,0.002814072042539098,0.00941709437886433,0.0073195191244063654,0.02027656930129455,0.02027656930129455,0.0072408551580429486,0.002814072042539098,0.009408703234979795,0.008562109561632742,0.008537048341326285,0.008537048341326285,0.008537048341326285,0.0021258194720707646,0.008262291992540262,0.008921611486743076,0.008537048341326285,0.008537048341326285,0.008537048341326285,0.0021258194720707646,0.008262291992540262,0.008921611486743076,0.02027656930129455,0.02027656930129455,0.02027656930129455,0.02027656930129455,0.02027656930129455,0.0030286194363216066,0.008821338975231546,0.0031451094045798454,0.00874867607531912,0.0032019652924944976,0.008133512625783941,0.0030230591276868874,0.00823234106608616,0.02027656930129455,0.010763358168169163,0.014684050796829154,0.01166703501389957,0.01010941124592844,0.008760857510829901,0.004078264447665196,0.005005952907210067,0.009098821061060776,0.009292272408912916,0.010506541319017975,0.010911820391188027,0.006719783695255912,0.011147687619763147,0.010236021367198549,0.008942783816400762,0.008792301530907416,0.0007459720144772393,0.011073739198708207,0.01039816785544681,0.008395894280562798
cmu_smoothed_hh_cmnty_cli,0.006678556302121343,0.0021144808311798716,0.000829584882183726,0.019108535205175723,0.0008657282309217163,0.019108535205175723,0.000829584882183726,0.019108535205175723,0.019108535205175723,0.019108535205175723,0.019108535205175723,0.019108535205175723,0.019108535205175723,0.019108535205175723,0.019108535205175723,0.005792333647516339,0.019108535205175723,0.00290594816601295,0.019108535205175723,0.019108535205175723,0.019108535205175723,0.019108535205175723,0.007451001028158378,0.002538675034053179,0.019108535205175723,0.0013836046780432683,0.019108535205175723,0.019108535205175723,0.011151409265864876,0.00986661390374817,0.0064382850662279174,0.0064382850662279174,0.0051063834554570114,0.0051063834554570114,0.0061674316704403665,0.0061674316704403665,0.006030220313519524,0.006030220313519524,0.00630784546608685,0.00630784546608685,0.006724618595706848,0.0018296939651453598,0.01055528765003355,0.007636057987323585,0.019108535205175723,0.019108535205175723,0.006724618595706848,0.0018296939651453598,0.011151409265864876,0.00986661390374817,0.010210778507897077,0.010127508412579094,0.010127508412579094,0.001948673583297935,0.008516257993830557,0.009139955698819079,0.010210778507897077,0.010127508412579094,0.010127508412579094,0.0020347999977101193,0.008516257993830557,0.009100337116009452,0.019108535205175723,0.019108535205175723,0.019108535205175723,0.019108535205175723,0.019108535205175723,0.004303660231452045,0.008479879383604358,0.0035821286639735527,0.008523713334825093,0.0032311485469226826,0.008541174190388138,0.003134824549497875,0.008090589770076368,0.01014333368856659,0.019108535205175723,0.01032220547678933,0.014031549118971639,0.0088771293607876,0.008868945430674582,0.0068132735458336,0.008481988980920119,0.009631143687940179,0.010808092734126102,0.013974209992980964,0.012321906340725655,0.006805109317375096,0.01088609313900442,0.011879804077457484,0.007569564360753827,0.006139212421116237,0.0028254259837987143,0.007422522984775777,0.010661962905212086,0.007813772673147394
cmu_raw_nohh_cmnty_cli,0.006515427984739646,0.0012791828733631008,0.0006045093625403802,0.020300863658361062,0.0008096997607964765,0.020300863658361062,0.0006045093625403802,0.020300863658361062,0.020300863658361062,0.020300863658361062,0.020300863658361062,0.020300863658361062,0.020300863658361062,0.020300863658361062,0.020300863658361062,0.006562206600997487,0.020300863658361062,0.0024818470445393463,0.020300863658361062,0.020300863658361062,0.020300863658361062,0.020300863658361062,0.007942732380795075,0.0035651381464632077,0.020300863658361062,0.0005654522694437383,0.020300863658361062,0.020300863658361062,0.009887776878380702,0.00891428117957556,0.004430222674558332,0.004430222674558332,0.0038199134388590766,0.0038199134388590766,0.006041754666656919,0.006041754666656919,0.003219133331582156,0.003219133331582156,0.005669778196897089,0.005669778196897089,0.007749188830949929,0.0031545641671669533,0.00960253198095173,0.008174226351575158,0.020300863658361062,0.020300863658361062,0.007749188830949929,0.0031545641671669533,0.009887776878380702,0.00891428117957556,0.008917871145202554,0.008917871145202554,0.008917871145202554,0.002374034176955764,0.00873553798080834,0.009360519766016224,0.008917871145202554,0.008917871145202554,0.008917871145202554,0.002374034176955764,0.00873553798080834,0.009360519766016224,0.020300863658361062,0.020300863658361062,0.020300863658361062,0.020300863658361062,0.020300863658361062,0.003318425629473278,0.008490626513318703,0.0036537612168697844,0.008359617444381314,0.003264465121682862,0.008267881868157911,0.003407127930412858,0.00873071043113438,0.01470164448183277,0.010966287252679084,0.020300863658361062,0.011583207987799472,0.011196771241841229,0.004783955113654866,0.0036664872774001657,0.005166987575213479,0.00910972280703452,0.009303405938481304,0.009582812695885151,0.009988577352886859,0.007390148223978846,0.01116104421374491,0.008720502544830826,0.008953498606460952,0.009802493115603285,0.0007468658003150723,0.011087007191441952,0.010410626412856798,0.007434781326464505
cmu_smoothed_nohh_cmnty_cli,0.0070305193743017014,0.002162951007962283,0.0004906599289078078,0.018923552060606464,0.000720922358073977,0.018923552060606464,0.0004906599289078078,0.018923552060606464,0.018923552060606464,0.018923552060606464,0.018923552060606464,0.018923552060606464,0.018923552060606464,0.018923552060606464,0.018923552060606464,0.005838906019331086,0.018923552060606464,0.002617982792610144,0.018923552060606464,0.018923552060606464,0.018923552060606464,0.018923552060606464,0.00807503962531848,0.0027532302517398665,0.018923552060606464,0.0004312196915675247,0.018923552060606464,0.018923552060606464,0.012278346923802839,0.009937204191949147,0.00599206897310219,0.00599206897310219,0.004609635892298887,0.004609635892298887,0.006079490262119714,0.006079490262119714,0.005701032001519028,0.005701032001519028,0.0061240442170789585,0.0061240442170789585,0.007195608343424377,0.0019786866018713296,0.01205545894326823,0.008251481480211985,0.018923552060606464,0.018923552060606464,0.007195608343424377,0.0019786866018713296,0.012278346923802839,0.009937204191949147,0.010885385616330357,0.010793863013502611,0.010793863013502611,0.0021051823321235758,0.008939740147262275,0.009488046118953155,0.010885385616330357,0.010793863013502611,0.010793863013502611,0.0022056803638025512,0.008939740147262275,0.009571365401678055,0.018923552060606464,0.018923552060606464,0.018923552060606464,0.018923552060606464,0.018923552060606464,0.004349077777499667,0.008641129724072823,0.0037137525251207445,0.008746474049831601,0.00315669887158391,0.008185185267317718,0.0030584740594939144,0.0075562428714805435,0.010888515764072144,0.013895714527186584,0.01079734552552786,0.018923552060606464,0.008966047910580248,0.008783088226175989,0.006333641749170744,0.008251058732554684,0.010152108541512871,0.01067337084190442,0.014682070540913358,0.011926592379353316,0.007148653660928734,0.01055788535847962,0.009281817153863527,0.007082112886062268,0.0058783244691897555,0.002363345014624342,0.007374051919045853,0.01082487637515656,0.0078127456872411
cmu_smoothed_wearing_mask,0.0032335119311672107,0.0032335119311672107,0.017962770079448152,0.017962770079448152,0.017962770079448152,0.017962770079448152,0.017962770079448152,0.017962770079448152,0.017962770079448152,0.017962770079448152,0.017962770079448152,0.017962770079448152,0.017962770079448152,0.017962770079448152,0.017962770079448152,0.00028637113874809916,0.017962770079448152,0.017962770079448152,0.017962770079448152,0.017962770079448152,0.017962770079448152,0.017962770079448152,0.005685553362338475,0.017962770079448152,0.017962770079448152,0.017962770079448152,0.017962770079448152,0.017962770079448152,0.009835125364094886,0.008638818614543756,0.0032335119311672107,0.0032335119311672107,0.017962770079448152,0.017962770079448152,0.007925694749107736,0.007925694749107736,0.009087578361681828,0.009087578361681828,0.00028637113874809916,0.00028637113874809916,0.004962699660113506,0.0021487990996087534,0.008354262890744342,0.00706173395355803,0.017962770079448152,0.017962770079448152,0.004962699660113506,0.0021487990996087534,0.009835125364094886,0.008638818614543756,0.008536926861664457,0.008593982767201596,0.008500092547272457,0.0019125392496655794,0.008787270853837303,0.009526046820344572,0.008536926861664457,0.008593982767201596,0.008500092547272457,0.0019125392496655794,0.008716235142449999,0.009526046820344572,0.017962770079448152,0.017962770079448152,0.017962770079448152,0.017962770079448152,0.017962770079448152,0.0029466248838771144,0.00812940038448549,0.0031611772280463004,0.00955780675770059,0.0018323758151693882,0.007608729685178328,0.002193151946965946,0.007559816734816911,0.00895580643603286,0.008344848621895181,0.009907215320198276,0.008510825907485996,0.017962770079448152,0.002180622291384498,0.006757589612111556,0.0064899825312185674,0.0072767010903677775,0.00833008577895704,0.008528008710862976,0.008345559066568246,0.005407092456634232,0.007876422320717695,0.003345387374343281,0.004653104328850976,0.0060109574246898,0.0008221445945889149,0.0060824906927358854,0.008776797972280228,0.007940265796159212
cmu_smoothed_others_masked,0.016695153188420627,0.016695153188420627,0.016695153188420627,0.016695153188420627,0.016695153188420627,0.016695153188420627,0.016695153188420627,0.016695153188420627,0.016695153188420627,0.016695153188420627,0.016695153188420627,0.016695153188420627,0.016695153188420627,0.016695153188420627,0.016695153188420627,0.016695153188420627,0.016695153188420627,0.016695153188420627,0.016695153188420627,0.016695153188420627,0.016695153188420627,0.016695153188420627,0.016695153188420627,0.016695153188420627,0.016695153188420627,0.016695153188420627,0.016695153188420627,0.016695153188420627,0.01322038457854812,0.009974628405774153,0.016695153188420627,0.016695153188420627,0.016695153188420627,0.016695153188420627,0.016695153188420627,0.016695153188420627,0.016695153188420627,0.016695153188420627,0.016695153188420627,0.016695153188420627,0.0015937507633150027,7.781273371193414e-05,0.007748809680856628,0.0001793503498845683,0.016695153188420627,0.016695153188420627,0.0015937507633150027,7.781273371193414e-05,0.01322038457854812,0.009974628405774153,0.009974628405774153,0.009974628405774153,0.009974628405774153,7.781273371193414e-05,0.00015528614638782046,0.007748809680856628,0.009974628405774153,0.009974628405774153,0.009974628405774153,7.781273371193414e-05,0.00015528614638782046,0.007748809680856628,0.016695153188420627,0.016695153188420627,0.016695153188420627,0.016695153188420627,0.016695153188420627,0.0019654245777262947,0.002446600655430485,0.00326385839446877,0.003585602174074375,0.002515306040465943,0.00046359741869762437,0.003952529968629735,0.00017070414938734978,0.007213442078482798,0.007748809680856628,0.003934259389801952,0.007748809680856628,0.0020267376935588686,0.016695153188420627,1.783867851407425e-05,0.002446600655430485,0.0034125911579599897,0.0035856021740743806,0.0009597649775468368,0.0031418333510951544,0.006446654792431555,0.009974628405774153,0.00668747732416213,0.001886963589588475,0.0023239845240453564,0.00239925233323101,0.001886963589588475,0.004634281746587595,0.0017099335801866902
cmu_smoothed_travel_outside_state_5d,0.0044851718102994955,0.004519937994266531,0.003967970637442524,0.023670178534790857,0.0035187106986263555,0.023670178534790857,0.003967970637442524,0.023670178534790857,0.0007603727260297757,0.023670178534790857,0.023670178534790857,0.023670178534790857,0.023670178534790857,0.023670178534790857,0.023670178534790857,0.004324401975019286,0.023670178534790857,0.00566203644626421,0.023670178534790857,0.023670178534790857,0.023670178534790857,0.023670178534790857,0.0062095190753562735,0.0013442015348757818,0.023670178534790857,0.003897617007957519,0.023670178534790857,0.023670178534790857,0.005972029149436192,0.005596956595959628,0.009682189260528698,0.009682189260528698,0.00862254143817008,0.00862254143817008,0.009307212713163645,0.009307212713163645,0.008532310595409943,0.008532310595409943,0.005099052918972621,0.005099052918972621,0.004297549068144314,0.0016796092205655893,0.006463469961922554,0.005161891699877572,0.023670178534790857,0.023670178534790857,0.004297549068144314,0.0016796092205655893,0.005972029149436192,0.005596956595959628,0.0057569286420018585,0.005715404526283277,0.005857270202518219,0.0014784942687820935,0.005492870163293715,0.005218319692553729,0.0057569286420018585,0.005715404526283277,0.005857270202518219,0.001449853768616857,0.005492870163293715,0.005243848198132136,0.023670178534790857,0.023670178534790857,0.023670178534790857,0.023670178534790857,0.023670178534790857,0.0017350437482582526,0.00516065829740421,0.0016582919711274043,0.005125237713952462,0.001512548640467517,0.004916123536579554,0.0014245933999045112,0.0051062954514285615,0.0047608274434355275,0.008439757391375922,0.004275010655315521,0.007922319789547584,0.008904715245814841,2.5291454381247267e-05,0.023670178534790857,0.0085388180442996,0.009012894869507137,0.011969928717138124,0.01073328294934203,0.009097569697716133,0.00638030223511878,0.008884808284658194,0.0062328790023127205,0.0063717594444014205,0.010060153920937218,0.002993898880734742,0.007772565396752051,0.012223921344403635,0.006108401981552945
cmu_smoothed_work_outside_home_1d,0.0038897248456043598,0.0038897248456043598,0.019639759818952326,0.019639759818952326,0.019639759818952326,0.019639759818952326,0.019639759818952326,0.019639759818952326,0.019639759818952326,0.019639759818952326,0.019639759818952326,0.019639759818952326,0.019639759818952326,0.019639759818952326,0.019639759818952326,0.0004800805870780691,0.019639759818952326,0.019639759818952326,0.019639759818952326,0.019639759818952326,0.019639759818952326,0.019639759818952326,0.006115490306994196,0.019639759818952326,0.019639759818952326,0.019639759818952326,0.019639759818952326,0.019639759818952326,0.0064801221593821035,0.004972256692736511,0.0038897248456043598,0.0038897248456043598,0.019639759818952326,0.019639759818952326,0.009233703485795981,0.009233703485795981,0.010575342534037926,0.010575342534037926,0.0004800805870780691,0.0004800805870780691,0.003835118052241015,0.0009169334843478125,0.007903310053705658,0.005503250308690563,0.019639759818952326,0.019639759818952326,0.003835118052241015,0.0009169334843478125,0.0064801221593821035,0.004972256692736511,0.005450840546712983,0.005627983984221389,0.005304218922961891,0.0007117428040999615,0.0059495884619427805,0.006625836868993621,0.005450840546712983,0.005627983984221389,0.005304218922961891,0.0007117428040999615,0.00581689055924139,0.006625836868993621,0.019639759818952326,0.019639759818952326,0.019639759818952326,0.019639759818952326,0.019639759818952326,0.0020332636786483294,0.00766414126911433,0.002585835979376291,0.007283502430927561,0.0014642918442905673,0.005780199665086705,0.0017259882348320767,0.005858052794808754,0.0048487350745431545,0.008717791530517235,0.004998723043140529,0.008563340076981818,0.007095882070447611,0.002878119697570243,0.007084878353633514,0.019639759818952326,0.008412523977966891,0.008737911111601757,0.008563169011206042,0.009012597290999009,0.008307709266953553,0.006446976821425331,0.004699123330613883,0.007683654196707613,0.005457796502441104,0.001196165838195712,0.0044349801108389975,0.008959760804117152,0.003997182243346473
cmu_smoothed_shop_1d,0.002543889431768716,0.002543889431768716,0.018457623649306257,0.018457623649306257,0.018457623649306257,0.018457623649306257,0.018457623649306257,0.018457623649306257,0.018457623649306257,0.018457623649306257,0.018457623649306257,0.018457623649306257,0.018457623649306257,0.018457623649306257,0.018457623649306257,0.00030671550613216796,0.018457623649306257,0.018457623649306257,0.018457623649306257,0.018457623649306257,0.018457623649306257,0.018457623649306257,0.006009711211685484,0.018457623649306257,0.018457623649306257,0.018457623649306257,0.018457623649306257,0.018457623649306257,0.007617219370818282,0.00784937887408322,0.002543889431768716,0.002543889431768716,0.018457623649306257,0.018457623649306257,0.007774417437475938,0.007774417437475938,0.009017853969309899,0.009017853969309899,0.00030671550613216796,0.00030671550613216796,0.0047215815746674125,0.0013895072297933054,0.008258922552468805,0.006969037151185372,0.018457623649306257,0.018457623649306257,0.0047215815746674125,0.0013895072297933054,0.007617219370818282,0.00784937887408322,0.007584216824901977,0.007561774366551575,0.007634335459128864,0.0012739496035357757,0.008245960911644916,0.009109899511962448,0.007584216824901977,0.007561774366551575,0.007634335459128864,0.0012739496035357757,0.00833528005881182,0.009109899511962448,0.018457623649306257,0.018457623649306257,0.018457623649306257,0.018457623649306257,0.018457623649306257,0.002240500295866905,0.00722372396672944,0.003188650705572859,0.0071258047880612,0.001880030003357425,0.006258437921955656,0.002477775944788104,0.006480831366992767,0.008282595162028667,0.009303069209420155,0.008282595162028667,0.009902147234621591,0.00747716580129111,0.0037728508718484215,0.007028110128008201,0.007906166010046487,0.018457623649306257,0.008587021398567787,0.010585819862931632,0.009839196043587017,0.005558563346851202,0.007000097190798884,0.007385720498978146,0.004753664244033943,0.004173387575356328,0.0016627770718978623,0.00557234267954784,0.009460377841223545,0.007048489021470378
cmu_smoothed_restaurant_1d,0.00446114551499276,0.00446114551499276,0.018211129605376693,0.018211129605376693,0.018211129605376693,0.018211129605376693,0.018211129605376693,0.018211129605376693,0.018211129605376693,0.018211129605376693,0.018211129605376693,0.018211129605376693,0.018211129605376693,0.018211129605376693,0.018211129605376693,0.00045227001734452074,0.018211129605376693,0.018211129605376693,0.018211129605376693,0.018211129605376693,0.018211129605376693,0.018211129605376693,0.0076802508100172395,0.018211129605376693,0.018211129605376693,0.018211129605376693,0.018211129605376693,0.018211129605376693,0.0063684566393079805,0.0054203741659682135,0.00446114551499276,0.00446114551499276,0.018211129605376693,0.018211129605376693,0.010664063742330556,0.010664063742330556,0.011869759933741526,0.011869759933741526,0.00045227001734452074,0.00045227001734452074,0.004422440290347325,0.0014379869341075244,0.00889512488378,0.006341142971550924,0.018211129605376693,0.018211129605376693,0.004422440290347325,0.0014379869341075244,0.0063684566393079805,0.0054203741659682135,0.005717333845445651,0.00562775902431918,0.0058166642597372925,0.0013110365513753287,0.00723548197479572,0.00736659544974581,0.005717333845445651,0.00562775902431918,0.0058166642597372925,0.0013110365513753287,0.007645593910110587,0.00736659544974581,0.018211129605376693,0.018211129605376693,0.018211129605376693,0.018211129605376693,0.018211129605376693,0.0016750773192251867,0.007952967902159266,0.0025208349101221834,0.00805617355205095,0.002249631904697047,0.007940218886149214,0.0025661373531314846,0.0078437877877091,0.008345730219577878,0.01030050579255222,0.008345730219577878,0.010271546224812753,0.008445260451118151,0.003911186987531092,0.009209306254894661,0.008102300292902934,0.008472345226268531,0.018211129605376693,0.011338202877866023,0.011406995171606133,0.006541944244135947,0.007875879681081681,0.004068375342142569,0.006060329397661568,0.005549584274373038,0.0020511611709093237,0.005566596476568661,0.010049764849807371,0.005060090311447625
cmu_smoothed_spent_time_1d,0.004318855508578657,0.004318855508578659,0.01733822390186447,0.01733822390186447,0.01733822390186447,0.01733822390186447,0.01733822390186447,0.01733822390186447,0.01733822390186447,0.01733822390186447,0.01733822390186447,0.01733822390186447,0.01733822390186447,0.01733822390186447,0.01733822390186447,0.00032126536120940814,0.01733822390186447,0.01733822390186447,0.01733822390186447,0.01733822390186447,0.01733822390186447,0.01733822390186447,0.0070455110633999484,0.01733822390186447,0.01733822390186447,0.01733822390186447,0.01733822390186447,0.01733822390186447,0.007967715060457816,0.007886739188119675,0.004318855508578657,0.004318855508578657,0.01733822390186447,0.01733822390186447,0.009962165441661426,0.009962165441661426,0.011115961969492955,0.011115961969492955,0.00032126536120940814,0.00032126536120940814,0.004564022365095413,0.0013007268028086578,0.010471631527511146,0.006723057864447663,0.01733822390186447,0.01733822390186447,0.004564022365095413,0.0013007268028086578,0.007967715060457816,0.007886739188119675,0.007521238633629219,0.007439301894329245,0.007612099102654126,0.0011748016392638197,0.008541854171688915,0.00933287104383683,0.007521238633629219,0.007439301894329245,0.007612099102654126,0.0011748016392638197,0.00892655792581926,0.00933287104383683,0.01733822390186447,0.01733822390186447,0.01733822390186447,0.01733822390186447,0.01733822390186447,0.0018927765081436124,0.008036777266965023,0.0021361288259930267,0.008385813951602861,0.0021679482762547164,0.007091038006007245,0.0025737353939267013,0.007270657605542635,0.00898400331518083,0.012679568533560328,0.008184329244655387,0.01345207419653781,0.008231499028936821,0.000996733596036515,0.007862047288922177,0.007559671961086018,0.009943821504628594,0.010794734011621399,0.01733822390186447,0.011446307462279561,0.005885569884858749,0.008409140481992124,0.007528603053082379,0.006437822050363606,0.005530784953449825,0.0022989500804431826,0.006512675191904541,0.009330158032951359,0.007173900676172912
cmu_smoothed_large_event_1d,0.0034470808153408204,0.003447080815340816,0.017907001659029042,0.017907001659029042,0.017907001659029042,0.017907001659029042,0.017907001659029042,0.017907001659029042,0.017907001659029042,0.017907001659029042,0.017907001659029042,0.017907001659029042,0.017907001659029042,0.017907001659029042,0.017907001659029042,0.0003957435494404823,0.017907001659029042,0.017907001659029042,0.017907001659029042,0.017907001659029042,0.017907001659029042,0.017907001659029042,0.006305153926547509,0.017907001659029042,0.017907001659029042,0.017907001659029042,0.017907001659029042,0.017907001659029042,0.00741563155301501,0.007909968611277376,0.0034470808153408204,0.0034470808153408204,0.017907001659029042,0.017907001659029042,0.008763716289555705,0.008763716289555705,0.009943445218063222,0.009943445218063222,0.0003957435494404823,0.0003957435494404823,0.0038881786736093367,0.0010455219260454877,0.009351517033769014,0.006737392253580942,0.017907001659029042,0.017907001659029042,0.0038881786736093367,0.0010455219260454877,0.00741563155301501,0.007909968611277376,0.007232982779539388,0.007147700542195258,0.007327553104777882,0.0011640125005875233,0.007707292501202085,0.008291037513851652,0.007232982779539388,0.007147700542195258,0.007327553104777882,0.0011640125005875233,0.007892012432257534,0.008291037513851652,0.017907001659029042,0.017907001659029042,0.017907001659029042,0.017907001659029042,0.017907001659029042,0.0019895695385929264,0.007468227194591587,0.0022189026360553412,0.007704895894406614,0.002064760224741705,0.007670319562554935,0.0024861279403955066,0.00751194883270257,0.009636639361647626,0.011547112058385833,0.008810732106750437,0.011285910215991367,0.008319648884308029,0.00336988911664943,0.0068825081074351336,0.008217442378615051,0.009545676259503047,0.011216497048166615,0.011821801810666159,0.017907001659029042,0.006829157147274961,0.008139553136297164,0.004764874293970975,0.006927949836394852,0.004539283979881723,0.0023750683262695324,0.007206277025535219,0.010356151190228695,0.007026600002922044
