"CountryName","CountryCode","RegionName","RegionCode","Jurisdiction","Date","C1_School.closing","C1_Flag","C2_Workplace.closing","C2_Flag","C3_Cancel.public.events","C3_Flag","C4_Restrictions.on.gatherings","C4_Flag","C5_Close.public.transport","C5_Flag","C6_Stay.at.home.requirements","C6_Flag","C7_Restrictions.on.internal.movement","C7_Flag","C8_International.travel.controls","E1_Income.support","E1_Flag","E2_Debt.contract.relief","E3_Fiscal.measures","E4_International.support","H1_Public.information.campaigns","H1_Flag","H2_Testing.policy","H3_Contact.tracing","H4_Emergency.investment.in.healthcare","H5_Investment.in.vaccines","H6_Facial.Coverings","H6_Flag","H7_Vaccination.policy","H7_Flag","M1_Wildcard","ConfirmedCases","ConfirmedDeaths","StringencyIndex","StringencyIndexForDisplay","StringencyLegacyIndex","StringencyLegacyIndexForDisplay","GovernmentResponseIndex","GovernmentResponseIndexForDisplay","ContainmentHealthIndex","ContainmentHealthIndexForDisplay","EconomicSupportIndex","EconomicSupportIndexForDisplay","cases","deaths","avgcases7days","avgdeaths7days"
"Nepal","NPL","","","NAT_TOTAL",2020-06-26,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,1,1,2,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,11755,27,92.59,92.59,96.43,96.43,74.44,74.44,74.36,74.36,75,75,593,1,497.285714285714,0.714285714285714
"Nepal","NPL","","","NAT_TOTAL",2020-06-27,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,1,1,2,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,12309,28,92.59,92.59,96.43,96.43,74.44,74.44,74.36,74.36,75,75,554,1,529.142857142857,0.857142857142857
"Nepal","NPL","","","NAT_TOTAL",2020-06-28,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,1,1,2,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,12772,28,92.59,92.59,96.43,96.43,74.44,74.44,74.36,74.36,75,75,463,0,535.142857142857,0.714285714285714
"Nepal","NPL","","","NAT_TOTAL",2020-06-29,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,1,1,2,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,13248,29,92.59,92.59,96.43,96.43,74.44,74.44,74.36,74.36,75,75,476,1,526.714285714286,0.857142857142857
"Nepal","NPL","","","NAT_TOTAL",2020-06-30,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,1,1,2,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,13564,29,92.59,92.59,96.43,96.43,74.44,74.44,74.36,74.36,75,75,316,0,495,0.714285714285714
"Nepal","NPL","","","NAT_TOTAL",2020-07-01,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,1,1,2,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,14046,30,92.59,92.59,96.43,96.43,74.44,74.44,74.36,74.36,75,75,482,1,474,0.857142857142857
"Nepal","NPL","","","NAT_TOTAL",2020-07-02,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,1,1,2,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,14519,31,92.59,92.59,96.43,96.43,74.44,74.44,74.36,74.36,75,75,473,1,479.571428571429,0.714285714285714
"Nepal","NPL","","","NAT_TOTAL",2020-07-03,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,1,1,2,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,15259,32,92.59,92.59,96.43,96.43,74.44,74.44,74.36,74.36,75,75,740,1,500.571428571429,0.714285714285714
"Nepal","NPL","","","NAT_TOTAL",2020-07-04,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,1,1,2,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,15491,34,92.59,92.59,96.43,96.43,74.44,74.44,74.36,74.36,75,75,232,2,454.571428571429,0.857142857142857
"Nepal","NPL","","","NAT_TOTAL",2020-07-05,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,1,1,2,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,15784,34,92.59,92.59,96.43,96.43,74.44,74.44,74.36,74.36,75,75,293,0,430.285714285714,0.857142857142857
"Nepal","NPL","","","NAT_TOTAL",2020-07-06,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,1,1,2,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,15964,35,92.59,92.59,96.43,96.43,74.44,74.44,74.36,74.36,75,75,180,1,388,0.857142857142857
"Nepal","NPL","","","NAT_TOTAL",2020-07-07,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,1,1,2,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,16168,35,92.59,92.59,96.43,96.43,74.44,74.44,74.36,74.36,75,75,204,0,372,0.857142857142857
"Nepal","NPL","","","NAT_TOTAL",2020-07-08,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,1,1,2,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,16423,35,92.59,92.59,96.43,96.43,74.44,74.44,74.36,74.36,75,75,255,0,339.571428571429,0.714285714285714
"Nepal","NPL","","","NAT_TOTAL",2020-07-09,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,1,1,1,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,16531,35,92.59,92.59,96.43,96.43,71.11,71.11,74.36,74.36,50,50,108,0,287.428571428571,0.571428571428571
"Nepal","NPL","","","NAT_TOTAL",2020-07-10,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,1,1,1,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,16649,35,92.59,92.59,96.43,96.43,71.11,71.11,74.36,74.36,50,50,118,0,198.571428571429,0.428571428571429
"Nepal","NPL","","","NAT_TOTAL",2020-07-11,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,1,1,1,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,16719,38,92.59,92.59,96.43,96.43,71.11,71.11,74.36,74.36,50,50,70,3,175.428571428571,0.571428571428571
"Nepal","NPL","","","NAT_TOTAL",2020-07-12,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,1,1,1,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,16801,38,92.59,92.59,96.43,96.43,71.11,71.11,74.36,74.36,50,50,82,0,145.285714285714,0.571428571428571
"Nepal","NPL","","","NAT_TOTAL",2020-07-13,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,1,1,1,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,16945,38,92.59,92.59,96.43,96.43,71.11,71.11,74.36,74.36,50,50,144,0,140.142857142857,0.428571428571429
"Nepal","NPL","","","NAT_TOTAL",2020-07-14,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,1,1,1,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,17061,38,92.59,92.59,96.43,96.43,71.11,71.11,74.36,74.36,50,50,116,0,127.571428571429,0.428571428571429
"Nepal","NPL","","","NAT_TOTAL",2020-07-15,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,1,1,1,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,17177,39,92.59,92.59,96.43,96.43,71.11,71.11,74.36,74.36,50,50,116,1,107.714285714286,0.571428571428571
"Nepal","NPL","","","NAT_TOTAL",2020-07-16,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,1,1,1,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,17344,39,92.59,92.59,96.43,96.43,71.11,71.11,74.36,74.36,50,50,167,0,116.142857142857,0.571428571428571
"Nepal","NPL","","","NAT_TOTAL",2020-07-17,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,1,1,1,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,17445,40,92.59,92.59,96.43,96.43,71.11,71.11,74.36,74.36,50,50,101,1,113.714285714286,0.714285714285714
"Nepal","NPL","","","NAT_TOTAL",2020-07-18,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,1,1,1,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,17502,40,92.59,92.59,96.43,96.43,71.11,71.11,74.36,74.36,50,50,57,0,111.857142857143,0.285714285714286
"Nepal","NPL","","","NAT_TOTAL",2020-07-19,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,1,1,1,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,17658,40,92.59,92.59,96.43,96.43,71.11,71.11,74.36,74.36,50,50,156,0,122.428571428571,0.285714285714286
"Nepal","NPL","","","NAT_TOTAL",2020-07-20,3,1,2,1,2,1,4,1,2,1,2,1,2,1,4,1,1,1,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,17844,40,92.59,92.59,96.43,96.43,71.11,71.11,74.36,74.36,50,50,186,0,128.428571428571,0.285714285714286
"Nepal","NPL","","","NAT_TOTAL",2020-07-21,3,1,2,1,2,1,4,1,1,1,1,1,1,1,4,1,1,1,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,17994,40,77.78,77.78,86.9,86.9,62.22,62.22,64.1,64.1,50,50,150,0,133.285714285714,0.285714285714286
"Nepal","NPL","","","NAT_TOTAL",2020-07-22,3,1,2,1,1,1,4,1,1,1,2,0,1,1,4,1,1,1,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,18094,42,74.07,74.07,86.9,86.9,60,60,61.54,61.54,50,50,100,2,131,0.428571428571429
"Nepal","NPL","","","NAT_TOTAL",2020-07-23,3,1,2,1,1,1,4,1,1,1,2,0,1,1,4,1,1,1,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,18241,43,74.07,74.07,86.9,86.9,60,60,61.54,61.54,50,50,147,1,128.142857142857,0.571428571428571
"Nepal","NPL","","","NAT_TOTAL",2020-07-24,3,1,3,0,1,1,4,1,2,0,2,0,1,1,4,1,1,1,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,18374,44,78.7,78.7,86.9,86.9,62.78,62.78,64.74,64.74,50,50,133,1,132.714285714286,0.571428571428571
"Nepal","NPL","","","NAT_TOTAL",2020-07-25,3,1,3,0,1,1,4,1,2,0,2,0,1,1,4,1,1,1,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,18483,45,78.7,78.7,86.9,86.9,62.78,62.78,64.74,64.74,50,50,109,1,140.142857142857,0.714285714285714
"Nepal","NPL","","","NAT_TOTAL",2020-07-26,3,1,3,0,1,1,4,1,2,0,2,0,1,1,4,1,1,1,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,18613,45,78.7,78.7,86.9,86.9,62.78,62.78,64.74,64.74,50,50,130,0,136.428571428571,0.714285714285714
"Nepal","NPL","","","NAT_TOTAL",2020-07-27,3,1,3,0,1,1,4,1,2,0,2,0,1,1,4,1,1,1,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,18752,48,78.7,78.7,86.9,86.9,62.78,62.78,64.74,64.74,50,50,139,3,129.714285714286,1.14285714285714
"Nepal","NPL","","","NAT_TOTAL",2020-07-28,3,1,3,0,1,1,4,1,2,0,2,0,1,1,4,1,1,1,0,0,2,1,1,2,0,0,0,NA,0,NA,NA,19063,49,78.7,78.7,86.9,86.9,62.78,62.78,64.74,64.74,50,50,311,1,152.714285714286,1.28571428571429
"Nepal","NPL","","","NAT_TOTAL",2020-07-29,3,1,3,0,1,1,4,1,2,0,2,0,1,1,4,1,1,1,0,0,2,1,2,2,0,0,0,NA,0,NA,NA,19273,49,78.7,78.7,86.9,86.9,65,65,67.31,67.31,50,50,210,0,168.428571428571,1
"Nepal","NPL","","","NAT_TOTAL",2020-07-30,3,1,3,0,1,1,4,1,2,0,2,0,1,1,4,1,1,1,0,0,2,1,2,2,0,0,0,NA,0,NA,NA,19547,52,78.7,78.7,86.9,86.9,65,65,67.31,67.31,50,50,274,3,186.571428571429,1.28571428571429
"Nepal","NPL","","","NAT_TOTAL",2020-07-31,3,1,3,0,1,1,4,1,2,0,2,0,1,1,4,1,1,1,0,0,2,1,2,2,0,0,0,NA,0,NA,NA,19771,56,78.7,78.7,86.9,86.9,65,65,67.31,67.31,50,50,224,4,199.571428571429,1.71428571428571
"Nepal","NPL","","","NAT_TOTAL",2020-08-01,3,1,3,0,1,1,4,1,2,0,2,0,1,1,4,1,1,1,0,0,2,1,2,2,0,0,0,NA,0,NA,NA,20086,56,78.7,78.7,86.9,86.9,65,65,67.31,67.31,50,50,315,0,229,1.57142857142857
"Nepal","NPL","","","NAT_TOTAL",2020-08-02,3,1,3,0,1,1,4,1,2,0,2,0,1,1,4,1,1,1,0,0,2,1,2,2,0,0,0,NA,0,NA,NA,20332,57,78.7,78.7,86.9,86.9,65,65,67.31,67.31,50,50,246,1,245.571428571429,1.71428571428571
"Nepal","NPL","","","NAT_TOTAL",2020-08-03,3,1,3,0,1,1,4,1,2,0,2,0,1,1,4,1,1,1,0,0,2,1,2,2,0,0,0,NA,0,NA,NA,20750,57,78.7,78.7,86.9,86.9,65,65,67.31,67.31,50,50,418,0,285.428571428571,1.28571428571429
"Nepal","NPL","","","NAT_TOTAL",2020-08-04,3,1,3,0,1,1,4,1,2,0,2,0,1,1,4,1,1,1,0,0,2,1,2,2,0,0,0,NA,0,NA,NA,21009,58,78.7,78.7,86.9,86.9,65,65,67.31,67.31,50,50,259,1,278,1.28571428571429
"Nepal","NPL","","","NAT_TOTAL",2020-08-05,3,1,3,0,1,1,4,1,2,0,2,0,1,1,4,1,1,1,0,0,2,1,2,2,0,0,0,NA,0,NA,NA,21390,60,78.7,78.7,86.9,86.9,65,65,67.31,67.31,50,50,381,2,302.428571428571,1.57142857142857
"Nepal","NPL","","","NAT_TOTAL",2020-08-06,3,1,3,0,1,1,4,1,2,0,2,0,1,1,4,1,1,1,0,0,2,1,2,2,0,0,4,0,0,NA,NA,21750,65,78.7,78.7,86.9,86.9,70.83,70.83,74.04,74.04,50,50,360,5,314.714285714286,1.85714285714286
"Nepal","NPL","","","NAT_TOTAL",2020-08-07,3,1,3,0,1,1,4,1,2,0,2,0,2,1,4,1,1,1,0,0,2,1,2,2,0,0,4,0,0,NA,NA,22214,70,84.26,84.26,91.67,91.67,74.17,74.17,77.88,77.88,50,50,464,5,349,2
"Nepal","NPL","","","NAT_TOTAL",2020-08-08,3,1,3,0,1,1,4,1,2,0,2,0,2,1,4,1,1,1,0,0,2,1,2,2,0,0,4,0,0,NA,NA,22592,73,84.26,84.26,91.67,91.67,74.17,74.17,77.88,77.88,50,50,378,3,358,2.42857142857143
"Nepal","NPL","","","NAT_TOTAL",2020-08-09,3,1,3,0,1,1,4,1,2,0,2,0,2,1,4,1,1,1,0,0,2,1,2,2,0,0,4,0,0,NA,NA,22972,75,84.26,84.26,91.67,91.67,74.17,74.17,77.88,77.88,50,50,380,2,377.142857142857,2.57142857142857
"Nepal","NPL","","","NAT_TOTAL",2020-08-10,3,1,3,0,1,1,4,1,2,0,2,0,2,1,4,1,1,1,0,0,2,1,2,2,0,0,4,0,0,NA,NA,23310,79,84.26,84.26,91.67,91.67,74.17,74.17,77.88,77.88,50,50,338,4,365.714285714286,3.14285714285714
"Nepal","NPL","","","NAT_TOTAL",2020-08-11,3,1,2,1,2,1,4,1,2,1,2,0,2,1,4,1,1,1,0,0,2,1,2,2,0,0,4,0,0,NA,NA,23948,83,90.74,90.74,96.43,96.43,78.06,78.06,82.37,82.37,50,50,638,4,419.857142857143,3.57142857142857
"Nepal","NPL","","","NAT_TOTAL",2020-08-12,3,1,2,1,2,1,4,1,2,1,2,0,2,1,4,1,1,1,0,0,2,1,2,2,0,0,4,0,0,NA,NA,24432,91,90.74,90.74,96.43,96.43,78.06,78.06,82.37,82.37,50,50,484,8,434.571428571429,4.42857142857143
"Nepal","NPL","","","NAT_TOTAL",2020-08-13,3,1,2,1,2,1,4,1,2,1,2,0,2,1,4,1,1,1,0,0,2,1,2,2,0,0,4,0,0,NA,NA,24957,95,90.74,90.74,96.43,96.43,78.06,78.06,82.37,82.37,50,50,525,4,458.142857142857,4.28571428571429
"Nepal","NPL","","","NAT_TOTAL",2020-08-14,3,1,2,1,2,1,4,1,2,1,2,0,2,1,4,1,1,1,0,0,2,1,2,2,0,0,4,0,0,NA,NA,25551,99,90.74,90.74,96.43,96.43,78.06,78.06,82.37,82.37,50,50,594,4,476.714285714286,4.14285714285714
"Nepal","NPL","","","NAT_TOTAL",2020-08-15,3,1,2,1,2,1,4,1,2,1,2,0,2,1,4,1,1,1,0,0,2,1,2,2,0,0,4,0,0,NA,NA,26019,102,90.74,90.74,96.43,96.43,78.06,78.06,82.37,82.37,50,50,468,3,489.571428571429,4.14285714285714
"Nepal","NPL","","","NAT_TOTAL",2020-08-16,3,1,2,1,2,1,4,1,2,1,2,0,2,1,4,1,1,1,0,0,2,1,2,2,0,0,4,0,0,NA,NA,26660,104,90.74,90.74,96.43,96.43,78.06,78.06,82.37,82.37,50,50,641,2,526.857142857143,4.14285714285714
"Nepal","NPL","","","NAT_TOTAL",2020-08-17,3,1,2,1,2,1,4,1,2,1,2,0,2,1,4,1,1,1,0,0,2,1,2,2,0,0,4,0,0,NA,NA,27241,107,90.74,90.74,96.43,96.43,78.06,78.06,82.37,82.37,50,50,581,3,561.571428571429,4
"Nepal","NPL","","","NAT_TOTAL",2020-08-18,3,1,2,1,2,1,4,1,2,1,2,0,2,1,4,1,1,1,0,0,2,1,2,2,0,0,4,0,0,NA,NA,28257,114,90.74,90.74,96.43,96.43,78.06,78.06,82.37,82.37,50,50,1016,7,615.571428571429,4.42857142857143
"Nepal","NPL","","","NAT_TOTAL",2020-08-19,3,1,2,1,2,0,3,1,2,1,2,0,2,1,4,1,1,1,0,0,2,1,2,2,0,0,4,0,0,NA,NA,28938,120,85.19,85.19,93.57,93.57,74.72,74.72,78.53,78.53,50,50,681,6,643.714285714286,4.14285714285714
"Nepal","NPL","","","NAT_TOTAL",2020-08-20,3,1,2,1,2,0,3,1,2,1,2,0,2,1,4,1,1,1,0,0,2,1,2,2,0,0,4,0,0,NA,NA,29645,126,85.19,85.19,93.57,93.57,74.72,74.72,78.53,78.53,50,50,707,6,669.714285714286,4.42857142857143
"Nepal","NPL","","","NAT_TOTAL",2020-08-21,3,1,2,1,2,0,3,1,2,0,2,0,2,1,4,1,1,1,0,0,2,1,2,2,0,0,4,0,0,NA,NA,30483,137,82.41,82.41,88.81,88.81,73.06,73.06,76.6,76.6,50,50,838,11,704.571428571429,5.42857142857143
"Nepal","NPL","","","NAT_TOTAL",2020-08-22,3,1,2,1,2,0,3,1,2,0,2,0,2,1,4,1,1,1,0,0,2,1,2,2,0,0,4,0,0,NA,NA,31117,146,82.41,82.41,88.81,88.81,73.06,73.06,76.6,76.6,50,50,634,9,728.285714285714,6.28571428571429
"Nepal","NPL","","","NAT_TOTAL",2020-08-23,3,1,2,1,2,0,3,1,2,0,2,0,2,1,4,1,1,1,0,0,2,1,2,2,0,0,4,0,0,NA,NA,31935,149,82.41,82.41,88.81,88.81,73.06,73.06,76.6,76.6,50,50,818,3,753.571428571429,6.42857142857143
"Nepal","NPL","","","NAT_TOTAL",2020-08-24,3,1,2,1,2,0,3,1,2,0,2,0,2,1,4,1,1,1,0,0,2,1,2,2,0,0,4,0,0,NA,NA,32678,157,82.41,82.41,88.81,88.81,73.06,73.06,76.6,76.6,50,50,743,8,776.714285714286,7.14285714285714
"Nepal","NPL","","","NAT_TOTAL",2020-08-25,3,1,2,1,2,0,3,1,2,0,2,0,2,1,4,1,1,1,0,0,2,1,2,2,0,0,4,0,0,NA,NA,33533,164,82.41,82.41,88.81,88.81,73.06,73.06,76.6,76.6,50,50,855,7,753.714285714286,7.14285714285714
"Nepal","NPL","","","NAT_TOTAL",2020-08-26,3,1,2,1,2,0,3,1,2,0,2,0,2,1,4,1,1,1,0,0,2,1,2,2,0,0,4,0,0,NA,NA,34418,175,82.41,82.41,88.81,88.81,73.06,73.06,76.6,76.6,50,50,885,11,782.857142857143,7.85714285714286
"Nepal","NPL","","","NAT_TOTAL",2020-08-27,3,1,2,1,2,0,3,1,2,0,2,0,2,1,4,1,1,1,0,0,2,1,2,2,0,0,4,0,0,NA,NA,35529,183,82.41,82.41,88.81,88.81,73.06,73.06,76.6,76.6,50,50,1111,8,840.571428571429,8.14285714285714
"Nepal","NPL","","","NAT_TOTAL",2020-08-28,3,1,2,1,2,0,3,1,2,0,2,0,2,1,4,1,1,1,0,0,2,1,2,2,0,0,4,0,0,NA,NA,36456,195,82.41,82.41,88.81,88.81,73.06,73.06,76.6,76.6,50,50,927,12,853.285714285714,8.28571428571429
"Nepal","NPL","","","NAT_TOTAL",2020-08-29,3,1,2,1,2,0,3,1,2,0,2,0,2,1,4,1,1,1,0,0,2,1,2,2,0,0,4,0,0,NA,NA,37340,207,82.41,82.41,88.81,88.81,73.06,73.06,76.6,76.6,50,50,884,12,889,8.71428571428571
"Nepal","NPL","","","NAT_TOTAL",2020-08-30,3,1,2,1,2,0,3,1,2,0,2,0,2,1,4,1,1,1,0,0,2,1,2,2,0,0,4,0,0,NA,NA,38561,221,82.41,82.41,88.81,88.81,73.06,73.06,76.6,76.6,50,50,1221,14,946.571428571429,10.2857142857143
"Nepal","NPL","","","NAT_TOTAL",2020-08-31,3,1,2,1,2,0,3,1,2,0,2,0,2,1,4,1,1,1,0,0,2,1,2,2,0,0,4,0,0,NA,NA,39460,228,82.41,82.41,88.81,88.81,73.06,73.06,76.6,76.6,50,50,899,7,968.857142857143,10.1428571428571
"Nepal","NPL","","","NAT_TOTAL",2020-09-01,3,1,2,1,2,0,3,1,2,0,2,0,2,1,4,1,1,1,0,0,2,1,2,2,0,0,4,0,0,NA,NA,40529,239,82.41,82.41,88.81,88.81,73.06,73.06,76.6,76.6,50,50,1069,11,999.428571428571,10.7142857142857
"Nepal","NPL","","","NAT_TOTAL",2020-09-02,3,1,2,1,2,0,3,1,2,0,2,0,2,1,2,1,1,1,0,0,2,1,2,2,0,0,4,0,0,NA,NA,41649,251,76.85,76.85,81.67,81.67,69.72,69.72,72.76,72.76,50,50,1120,12,1033,10.8571428571429
"Nepal","NPL","","","NAT_TOTAL",2020-09-03,3,1,2,1,2,0,3,1,2,0,2,0,2,1,2,1,1,1,0,0,2,1,2,2,0,0,4,0,0,NA,NA,42877,257,76.85,76.85,81.67,81.67,69.72,69.72,72.76,72.76,50,50,1228,6,1049.71428571429,10.5714285714286
"Nepal","NPL","","","NAT_TOTAL",2020-09-04,3,1,2,1,2,0,3,1,2,0,2,0,2,1,2,1,1,1,0,0,2,1,2,2,0,0,4,0,0,NA,NA,44236,271,76.85,76.85,81.67,81.67,69.72,69.72,72.76,72.76,50,50,1359,14,1111.42857142857,10.8571428571429
"Nepal","NPL","","","NAT_TOTAL",2020-09-05,3,1,2,1,2,0,3,1,2,0,2,0,2,1,2,1,1,1,0,0,2,1,2,2,0,0,4,0,0,NA,NA,45277,280,76.85,76.85,81.67,81.67,69.72,69.72,72.76,72.76,50,50,1041,9,1133.85714285714,10.4285714285714
"Nepal","NPL","","","NAT_TOTAL",2020-09-06,3,1,2,1,2,0,3,1,1,1,2,0,2,1,2,1,1,1,0,0,2,1,2,2,0,0,4,1,0,NA,NA,46257,289,74.07,74.07,81.67,81.67,68.89,68.89,71.79,71.79,50,50,980,9,1099.42857142857,9.71428571428571
"Nepal","NPL","","","NAT_TOTAL",2020-09-07,3,1,2,1,2,0,3,1,1,1,2,0,2,1,2,1,1,1,0,0,2,1,2,2,0,0,4,1,0,NA,NA,47236,300,74.07,74.07,81.67,81.67,68.89,68.89,71.79,71.79,50,50,979,11,1110.85714285714,10.2857142857143
"Nepal","NPL","","","NAT_TOTAL",2020-09-08,3,1,2,1,2,0,3,1,1,1,2,0,2,1,2,1,1,1,0,0,2,1,2,2,0,0,4,1,0,NA,NA,48138,306,74.07,74.07,81.67,81.67,68.89,68.89,71.79,71.79,50,50,902,6,1087,9.57142857142857
"Nepal","NPL","","","NAT_TOTAL",2020-09-09,3,1,2,1,2,0,3,1,1,1,2,0,2,1,2,1,1,1,0,0,2,1,2,2,0,0,4,1,0,NA,NA,49219,312,74.07,74.07,81.67,81.67,68.89,68.89,71.79,71.79,50,50,1081,6,1081.42857142857,8.71428571428571
"Nepal","NPL","","","NAT_TOTAL",2020-09-10,3,1,2,1,2,0,3,1,1,1,2,0,2,1,2,1,1,1,0,0,2,1,2,2,0,0,4,1,0,NA,NA,50465,317,74.07,74.07,81.67,81.67,68.89,68.89,71.79,71.79,50,50,1246,5,1084,8.57142857142857
"Nepal","NPL","","","NAT_TOTAL",2020-09-11,3,1,2,1,2,0,3,1,1,1,2,0,2,1,2,1,1,1,0,0,2,1,2,2,0,0,4,1,0,NA,NA,51919,322,74.07,74.07,81.67,81.67,68.89,68.89,71.79,71.79,50,50,1454,5,1097.57142857143,7.28571428571429
"Nepal","NPL","","","NAT_TOTAL",2020-09-12,3,1,2,1,2,0,3,1,1,1,2,0,2,1,2,1,1,1,0,0,2,1,2,2,0,0,4,1,0,NA,NA,53120,336,74.07,74.07,81.67,81.67,68.89,68.89,71.79,71.79,50,50,1201,14,1120.42857142857,8
"Nepal","NPL","","","NAT_TOTAL",2020-09-13,3,1,2,1,2,0,3,1,1,1,2,0,2,1,2,1,1,1,0,0,2,1,2,2,0,0,4,1,0,NA,NA,54159,345,74.07,74.07,81.67,81.67,68.89,68.89,71.79,71.79,50,50,1039,9,1128.85714285714,8
"Nepal","NPL","","","NAT_TOTAL",2020-09-14,3,1,2,1,2,0,3,1,1,1,2,0,2,1,3,1,1,1,0,0,2,1,2,2,0,0,4,1,0,NA,NA,55329,360,76.85,76.85,85.24,85.24,70.56,70.56,73.72,73.72,50,50,1170,15,1156.14285714286,8.57142857142857
"Nepal","NPL","","","NAT_TOTAL",2020-09-15,3,1,2,1,2,0,3,1,1,1,2,0,2,1,3,1,1,1,0,0,2,1,2,2,0,0,4,1,0,NA,NA,56788,371,76.85,76.85,85.24,85.24,70.56,70.56,73.72,73.72,50,50,1459,11,1235.71428571429,9.28571428571429
"Nepal","NPL","","","NAT_TOTAL",2020-09-16,3,1,2,1,2,0,3,1,1,1,2,0,2,1,3,1,1,1,0,0,2,1,2,2,0,0,4,1,0,NA,NA,58327,379,76.85,76.85,85.24,85.24,70.56,70.56,73.72,73.72,50,50,1539,8,1301.14285714286,9.57142857142857
"Nepal","NPL","","","NAT_TOTAL",2020-09-17,3,1,2,1,2,0,3,1,1,1,2,0,2,1,3,1,1,1,0,0,2,1,2,2,0,0,4,1,0,NA,NA,59573,383,76.85,76.85,85.24,85.24,70.56,70.56,73.72,73.72,50,50,1246,4,1301.14285714286,9.42857142857143
"Nepal","NPL","","","NAT_TOTAL",2020-09-18,3,1,2,1,2,0,3,1,1,1,2,0,2,1,3,1,1,1,0,0,2,1,2,2,0,0,4,1,0,NA,NA,61593,390,76.85,76.85,85.24,85.24,70.56,70.56,73.72,73.72,50,50,2020,7,1382,9.71428571428571
"Nepal","NPL","","","NAT_TOTAL",2020-09-19,3,1,2,1,2,0,3,1,1,1,2,0,2,1,3,1,1,1,0,0,2,1,2,2,0,0,4,1,0,NA,NA,62797,401,76.85,76.85,85.24,85.24,70.56,70.56,73.72,73.72,50,50,1204,11,1382.42857142857,9.28571428571429
"Nepal","NPL","","","NAT_TOTAL",2020-09-20,3,1,2,1,2,0,3,1,1,1,2,0,2,1,3,1,1,1,0,0,2,1,2,2,0,0,4,1,0,NA,NA,64122,411,76.85,76.85,85.24,85.24,70.56,70.56,73.72,73.72,50,50,1325,10,1423.28571428571,9.42857142857143
"Nepal","NPL","","","NAT_TOTAL",2020-09-21,3,1,2,1,2,0,3,1,1,1,2,0,2,1,3,1,1,1,0,0,2,1,2,2,0,0,4,1,0,NA,NA,65276,427,76.85,76.85,85.24,85.24,70.56,70.56,73.72,73.72,50,50,1154,16,1421,9.57142857142857
