"Date","CountryName","RegionName","cases","PredictedDailyNewCases","PredictedDailyNewDeaths","avgcases7days_delta","avgdeaths7days_delta","isSpecialty","X","date","estimate","PredictedDailyNewHospital","PredictedDailyNewICU"
2021-03-04,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-03-05,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-03-06,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-03-07,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-03-08,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-03-09,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-03-10,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-03-11,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-03-12,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-03-13,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-03-14,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-03-15,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-03-16,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-03-17,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-03-18,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-03-19,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-03-20,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-03-21,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-03-22,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-03-23,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-03-24,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-03-25,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-03-26,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-03-27,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-03-28,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-03-29,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-03-30,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-03-31,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-04-01,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-04-02,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-04-03,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-04-04,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-04-05,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-04-06,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-04-07,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-04-08,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-04-09,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-04-10,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-04-11,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-04-12,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-04-13,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-04-14,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-04-15,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-04-16,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-04-17,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-04-18,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-04-19,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-04-20,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-04-21,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-04-22,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-04-23,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-04-24,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-04-25,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-04-26,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-04-27,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-04-28,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-04-29,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-04-30,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-05-01,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-05-02,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-05-03,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-05-04,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-05-05,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-05-06,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-05-07,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-05-08,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-05-09,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-05-10,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-05-11,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-05-12,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-05-13,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-05-14,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-05-15,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-05-16,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-05-17,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-05-18,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-05-19,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-05-20,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-05-21,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-05-22,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-05-23,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-05-24,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-05-25,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-05-26,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-05-27,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-05-28,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-05-29,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-05-30,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-05-31,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-06-01,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-06-02,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-06-03,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-06-04,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-06-05,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-06-06,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-06-07,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-06-08,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-06-09,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-06-10,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-06-11,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-06-12,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-06-13,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-06-14,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-06-15,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-06-16,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-06-17,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-06-18,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-06-19,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-06-20,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-06-21,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-06-22,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-06-23,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-06-24,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-06-25,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-06-26,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-06-27,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-06-28,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-06-29,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-06-30,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-07-01,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-07-02,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-07-03,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-07-04,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-07-05,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-07-06,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-07-07,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-07-08,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-07-09,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-07-10,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-07-11,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-07-12,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-07-13,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-07-14,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-07-15,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-07-16,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-07-17,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-07-18,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-07-19,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-07-20,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-07-21,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-07-22,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-07-23,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-07-24,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-07-25,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-07-26,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-07-27,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-07-28,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-07-29,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-07-30,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-07-31,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-08-01,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-08-02,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-08-03,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-08-04,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-08-05,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-08-06,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-08-07,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-08-08,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-08-09,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-08-10,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-08-11,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-08-12,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-08-13,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-08-14,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-08-15,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-08-16,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-08-17,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-08-18,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-08-19,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-08-20,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-08-21,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-08-22,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-08-23,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-08-24,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-08-25,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-08-26,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-08-27,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-08-28,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-08-29,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-08-30,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-08-31,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-09-01,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-09-02,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-09-03,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-09-04,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-09-05,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-09-06,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-09-07,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-09-08,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-09-09,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-09-10,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-09-11,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-09-12,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-09-13,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-09-14,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-09-15,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-09-16,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-09-17,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-09-18,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-09-19,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
2021-09-20,"Portugal","",2099,3595.71428571429,56.9720409013849,NA,NA,1,NA,NA,3595.71428571429,898.928571428572,269.678571428572
