"Date","CountryName","RegionName","cases","PredictedDailyNewCases","PredictedDailyNewDeaths","avgcases7days_delta","avgdeaths7days_delta","isSpecialty","X","date","estimate","PredictedDailyNewHospital","PredictedDailyNewICU"
2021-03-19,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-03-20,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-03-21,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-03-22,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-03-23,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-03-24,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-03-25,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-03-26,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-03-27,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-03-28,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-03-29,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-03-30,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-03-31,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-04-01,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-04-02,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-04-03,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-04-04,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-04-05,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-04-06,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-04-07,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-04-08,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-04-09,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-04-10,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-04-11,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-04-12,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-04-13,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-04-14,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-04-15,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-04-16,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-04-17,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-04-18,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-04-19,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-04-20,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-04-21,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-04-22,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-04-23,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-04-24,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-04-25,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-04-26,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-04-27,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-04-28,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-04-29,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-04-30,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-05-01,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-05-02,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-05-03,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-05-04,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-05-05,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-05-06,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-05-07,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-05-08,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-05-09,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-05-10,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-05-11,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-05-12,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-05-13,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-05-14,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-05-15,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-05-16,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-05-17,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-05-18,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-05-19,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-05-20,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-05-21,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-05-22,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-05-23,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-05-24,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-05-25,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-05-26,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-05-27,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-05-28,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-05-29,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-05-30,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-05-31,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-06-01,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-06-02,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-06-03,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-06-04,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-06-05,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-06-06,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-06-07,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-06-08,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-06-09,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-06-10,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-06-11,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-06-12,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-06-13,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-06-14,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-06-15,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-06-16,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-06-17,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-06-18,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-06-19,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-06-20,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-06-21,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-06-22,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-06-23,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-06-24,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-06-25,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-06-26,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-06-27,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-06-28,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-06-29,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-06-30,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-07-01,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-07-02,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-07-03,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-07-04,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-07-05,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-07-06,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-07-07,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-07-08,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-07-09,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-07-10,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-07-11,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-07-12,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-07-13,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-07-14,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-07-15,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-07-16,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-07-17,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-07-18,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-07-19,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-07-20,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-07-21,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-07-22,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-07-23,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-07-24,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-07-25,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-07-26,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-07-27,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-07-28,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-07-29,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-07-30,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-07-31,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-08-01,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-08-02,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-08-03,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-08-04,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-08-05,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-08-06,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-08-07,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-08-08,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-08-09,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-08-10,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-08-11,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-08-12,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-08-13,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-08-14,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-08-15,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-08-16,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-08-17,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-08-18,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-08-19,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-08-20,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-08-21,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-08-22,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-08-23,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-08-24,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-08-25,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-08-26,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-08-27,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-08-28,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-08-29,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-08-30,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-08-31,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-09-01,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-09-02,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-09-03,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-09-04,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-09-05,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-09-06,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-09-07,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-09-08,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-09-09,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-09-10,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-09-11,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-09-12,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-09-13,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-09-14,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-09-15,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-09-16,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-09-17,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-09-18,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-09-19,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-09-20,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-09-21,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-09-22,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-09-23,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-09-24,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-09-25,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-09-26,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-09-27,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-09-28,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-09-29,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-09-30,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-10-01,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
2021-10-02,"Ghana","",301,80.7142857142857,0.456036478981029,NA,NA,1,NA,NA,80.7142857142857,20.1785714285714,6.05357142857143
