"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","cases_delta","deaths_delta","avgcases7days_delta","avgdeaths7days_delta","population","iso2","rt_avgcases7days","rt_lower_avgcases7days","rt_upper_avgcases7days","owid_iso_code","owid_continent","owid_location","owid_date","owid_total_cases","owid_new_cases","owid_new_cases_smoothed","owid_total_deaths","owid_new_deaths","owid_new_deaths_smoothed","owid_total_cases_per_million","owid_new_cases_per_million","owid_new_cases_smoothed_per_million","owid_total_deaths_per_million","owid_new_deaths_per_million","owid_new_deaths_smoothed_per_million","owid_reproduction_rate","owid_icu_patients","owid_icu_patients_per_million","owid_hosp_patients","owid_hosp_patients_per_million","owid_weekly_icu_admissions","owid_weekly_icu_admissions_per_million","owid_weekly_hosp_admissions","owid_weekly_hosp_admissions_per_million","owid_total_tests","owid_new_tests","owid_total_tests_per_thousand","owid_new_tests_per_thousand","owid_new_tests_smoothed","owid_new_tests_smoothed_per_thousand","owid_positive_rate","owid_tests_per_case","owid_tests_units","owid_total_vaccinations","owid_new_vaccinations","owid_new_vaccinations_smoothed","owid_total_vaccinations_per_hundred","owid_new_vaccinations_smoothed_per_million","owid_stringency_index","owid_population","owid_population_density","owid_median_age","owid_aged_65_older","owid_aged_70_older","owid_gdp_per_capita","owid_extreme_poverty","owid_cardiovasc_death_rate","owid_diabetes_prevalence","owid_female_smokers","owid_male_smokers","owid_handwashing_facilities","owid_hospital_beds_per_thousand","owid_life_expectancy","owid_human_development_index","conf_date","conf_countrycode2","conf_population","conf_cases","conf_deaths","conf_cases_prev_week","conf_deaths_prev_week","conf_cases_infected","conf_cum_deaths","conf_cases_contagious","conf_cases_active","conf_p_cases_infected","conf_p_cases","conf_p_cases_contagious","conf_p_cases_active","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","fatal_date","fatal_countrycode","fatal_population","fatal_cases","fatal_deaths","fatal_cum_cases","fatal_cum_deaths","fatal_cases_infected","fatal_cases_daily","fatal_cases_contagious","fatal_cases_active","fatal_p_cum_cases","fatal_p_cum_deaths","fatal_p_cases_infected","fatal_p_cases_daily","fatal_p_cases_contagious","fatal_p_cases_active","hosp_year_week","hosp_date","hosp_countrycode","hosp_countryname","hosp_hosp_occupancy","hosp_hosp_weekly_admission","hosp_icu_weekly_admission","gmob_country_region_code","gmob_country_region","gmob_sub_region_1","gmob_sub_region_2","gmob_metro_area","gmob_iso_3166_2_code","gmob_census_fips_code","gmob_date","gmob_retail_and_recreation_percent_change_from_baseline","gmob_grocery_and_pharmacy_percent_change_from_baseline","gmob_parks_percent_change_from_baseline","gmob_transit_stations_percent_change_from_baseline","gmob_workplaces_percent_change_from_baseline","gmob_residential_percent_change_from_baseline"
"Lithuania","LTU",NA,NA,"NAT_TOTAL",2020-05-05,3,1,2,1,2,1,4,1,1,1,1,1,1,1,4,2,1,1,0,0,2,1,2,2,0,0,0,NA,0,NA,NA,1423,46,77.78,77.78,86.9,86.9,67.78,67.78,66.67,66.67,75,75,4,0,11.2857142857143,0.285714285714286,-5,0,0.571428571428573,-0.428571428571429,2759631,"LT",0.913452545404704,0.443037974683544,1.32911392405063,"LTU","Europe","Lithuania","2020-05-05",1423,4,11.286,46,0,0.286,522.721,1.469,4.146,16.898,0,0.105,0.76,NA,NA,NA,NA,NA,NA,NA,NA,145420,6384,53.418,2.345,5306,1.949,0.002,470.1,"tests performed",NA,NA,NA,NA,NA,77.78,2722291,45.135,43.5,19.002,13.778,29524.265,0.7,342.989,3.67,21.3,38,NA,6.56,75.93,0.858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/05","LT",2759631,4,0,1423,46,3777.22705155383,3618.47431333213,3942.94472297957,0,0,562.797570936152,0.001368743520983,0.00131121672184873,0.00142879418407011,0,0,0.000203939429197654,"2020/05/05","LT",2759631,4,0,1528,46,4275.36231884058,217.391304347826,797.101449275362,1014.49275362319,0.000553697215316106,1.66688952254849e-05,0.00154925144660303,7.87754972849002e-05,0.000288843490044634,0.000367618987329534,NA,NA,NA,NA,NA,NA,NA,"LT","Lithuania",NA,NA,NA,NA,NA,"2020-05-05",-36,-10,79,-41,-42,13
"Lithuania","LTU",NA,NA,"NAT_TOTAL",2020-05-06,3,1,2,1,2,1,4,1,1,1,1,1,1,1,4,2,1,1,0,0,2,1,2,2,0,0,0,NA,0,NA,NA,1428,48,77.78,77.78,86.9,86.9,67.78,67.78,66.67,66.67,75,75,5,2,7.57142857142857,0.428571428571429,1,2,-3.71428571428572,0.142857142857143,2759631,"LT",1.10657853274115,0.39622641509434,1.84905660377358,"LTU","Europe","Lithuania","2020-05-06",1428,5,7.571,48,2,0.429,524.558,1.837,2.781,17.632,0.735,0.157,0.78,NA,NA,NA,NA,NA,NA,NA,NA,152661,7241,56.078,2.66,5352,1.966,0.001,706.9,"tests performed",NA,NA,NA,NA,NA,77.78,2722291,45.135,43.5,19.002,13.778,29524.265,0.7,342.989,3.67,21.3,38,NA,6.56,75.93,0.858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/06","LT",2759631,5,2,1428,48,3915.83895652415,3757.87077530753,4080.44758595439,0,0,431.434117319854,0.00141897194100376,0.00136172943966332,0.00147862072355123,0,0,0.0001563376108327,"2020/05/06","LT",2759631,5,2,1533,48,4347.82608695652,72.463768115942,797.101449275362,1086.95652173913,0.000555509051753658,1.73936298005059e-05,0.001575509945698,2.62584990949667e-05,0.000288843490044634,0.0003938774864245,NA,NA,NA,NA,NA,NA,NA,"LT","Lithuania",NA,NA,NA,NA,NA,"2020-05-06",-37,-8,49,-44,-42,15
"Lithuania","LTU",NA,NA,"NAT_TOTAL",2020-05-07,3,1,2,1,2,1,4,1,1,1,1,1,1,1,4,2,1,1,0,0,2,1,2,2,0,0,0,NA,0,NA,NA,1433,49,77.78,77.78,86.9,86.9,67.78,67.78,66.67,66.67,75,75,5,1,6.85714285714286,0.571428571428571,0,-1,-0.714285714285714,0.142857142857143,2759631,"LT",1.26795069390359,0.583333333333333,2.04166666666667,"LTU","Europe","Lithuania","2020-05-07",1433,5,6.857,49,1,0.571,526.395,1.837,2.519,18,0.367,0.21,0.79,NA,NA,NA,NA,NA,NA,NA,NA,160822,8161,59.076,2.998,5426,1.993,0.001,791.3,"tests performed",NA,NA,NA,NA,NA,77.78,2722291,45.135,43.5,19.002,13.778,29524.265,0.7,342.989,3.67,21.3,38,NA,6.56,75.93,0.858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/07","LT",2759631,5,1,1433,49,3973.69348084106,3816.51524414378,4137.3448996196,0,0,174.244583854119,0.00143993652805069,0.00138298027676301,0.00149923844877072,0,0,6.314053721462e-05,"2020/05/07","LT",2759631,5,1,1538,49,4347.82608695652,0,797.101449275362,1014.49275362319,0.000557320888191211,1.77559970880165e-05,0.001575509945698,0,0.000288843490044634,0.000367618987329534,NA,NA,NA,NA,NA,NA,NA,"LT","Lithuania",NA,NA,NA,NA,NA,"2020-05-07",-36,-7,61,-41,-41,14
"Lithuania","LTU",NA,NA,"NAT_TOTAL",2020-05-08,3,1,2,1,2,1,4,1,1,1,1,1,1,1,4,2,1,1,0,0,2,1,2,2,0,0,0,NA,0,NA,NA,1436,49,77.78,77.78,86.9,86.9,67.78,67.78,66.67,66.67,75,75,3,0,5.28571428571429,0.571428571428571,-2,-1,-1.57142857142857,0,2759631,"LT",1.36690969563936,0.562837837837842,2.27027027027027,"LTU","Europe","Lithuania","2020-05-08",1436,3,5.286,49,0,0.571,527.497,1.102,1.942,18,0,0.21,0.82,NA,NA,NA,NA,NA,NA,NA,NA,168649,7827,61.951,2.875,5533,2.032,0.001,1046.7,"tests performed",NA,NA,NA,NA,NA,77.78,2722291,45.135,43.5,19.002,13.778,29524.265,0.7,342.989,3.67,21.3,38,NA,6.56,75.93,0.858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/08","LT",2759631,3,0,1436,49,3946.70728851262,3790.54257244657,4109.30575860673,0,0,21.1583076582328,0.0014301576147364,0.00137356863017069,0.00148907798129776,0,0,7.66707855442733e-06,"2020/05/08","LT",2759631,3,0,1541,49,4420.28985507246,72.463768115942,869.565217391304,1086.95652173913,0.000558407990053743,1.77559970880165e-05,0.00160176844479297,2.62584990949667e-05,0.0003151019891396,0.0003938774864245,NA,NA,NA,NA,NA,NA,NA,"LT","Lithuania",NA,NA,NA,NA,NA,"2020-05-08",-35,0,92,-35,-39,12
"Lithuania","LTU",NA,NA,"NAT_TOTAL",2020-05-09,3,1,2,1,2,1,4,1,1,1,1,1,1,1,4,2,1,1,0,0,2,1,2,2,0,0,0,NA,0,NA,NA,1444,49,77.78,77.78,86.9,86.9,67.78,67.78,66.67,66.67,75,75,8,0,5.42857142857143,0.428571428571429,5,0,0.142857142857143,-0.142857142857143,2759631,"LT",1.39754116721147,0.552631578947368,2.39473684210526,"LTU","Europe","Lithuania","2020-05-09",1444,8,5.429,49,0,0.429,530.436,2.939,1.994,18,0,0.157,0.85,NA,NA,NA,NA,NA,NA,NA,NA,174320,5671,64.034,2.083,5956,2.188,0.001,1097.1,"tests performed",NA,NA,NA,NA,NA,77.78,2722291,45.135,43.5,19.002,13.778,29524.265,0.7,342.989,3.67,21.3,38,NA,6.56,75.93,0.858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/09","LT",2759631,8,0,1444,49,3935.55538828466,3779.78352719317,4097.74689551019,0,0,0,0.0014261165309002,0.00136966990412601,0.00148488942743077,0,0,0,"2020/05/09","LT",2759631,8,0,1549,49,4420.28985507246,0,797.101449275362,1086.95652173913,0.000561306928353827,1.77559970880165e-05,0.00160176844479297,0,0.000288843490044634,0.0003938774864245,NA,NA,NA,NA,NA,NA,NA,"LT","Lithuania",NA,NA,NA,NA,NA,"2020-05-09",-35,2,109,-23,-6,-1
"Lithuania","LTU",NA,NA,"NAT_TOTAL",2020-05-10,3,1,2,1,2,1,4,1,1,1,1,1,1,1,4,2,1,1,0,0,2,1,2,2,0,0,0,NA,0,NA,NA,1479,50,77.78,77.78,86.9,86.9,67.78,67.78,66.67,66.67,75,75,35,1,9.85714285714286,0.571428571428571,27,1,4.42857142857143,0.142857142857143,2759631,"LT",1.35213789912852,0.710144927536232,1.92753623188406,"LTU","Europe","Lithuania","2020-05-10",1479,35,9.857,50,1,0.571,543.292,12.857,3.621,18.367,0.367,0.21,0.87,NA,NA,NA,NA,NA,NA,29.228,10.737,176657,2337,64.893,0.858,5950,2.186,0.002,603.6,"tests performed",NA,NA,NA,NA,NA,77.78,2722291,45.135,43.5,19.002,13.778,29524.265,0.7,342.989,3.67,21.3,38,NA,6.56,75.93,0.858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/10","LT",2759631,35,1,1479,50,4080.75387660658,3922.32667079273,4245.58013625979,0,0,0,0.00147873171326405,0.00142132287642541,0.00153845935788509,0,0,0,"2020/05/10","LT",2759631,35,1,1584,50,4565.21739130435,144.927536231884,942.028985507246,1231.88405797101,0.000573989783416696,1.8118364375527e-05,0.0016542854429829,5.25169981899334e-05,0.000341360488234567,0.000446394484614434,NA,NA,NA,NA,NA,NA,NA,"LT","Lithuania",NA,NA,NA,NA,NA,"2020-05-10",-28,4,164,-20,1,-4
"Lithuania","LTU",NA,NA,"NAT_TOTAL",2020-05-11,3,1,2,1,2,1,4,1,1,1,1,1,1,1,3,2,1,1,0,0,2,1,2,2,0,0,0,NA,0,NA,NA,1485,50,75,75,83.33,83.33,66.11,66.11,64.74,64.74,75,75,6,0,9.42857142857143,0.571428571428571,-29,-1,-0.428571428571429,0,2759631,"LT",1.24331198721384,0.636363636363636,1.8030303030303,"LTU","Europe","Lithuania","2020-05-11",1485,6,9.429,50,0,0.571,545.496,2.204,3.463,18.367,0,0.21,0.87,NA,NA,NA,NA,NA,NA,NA,NA,180916,4259,66.457,1.564,5983,2.198,0.002,634.5,"tests performed",NA,NA,NA,NA,NA,75,2722291,45.135,43.5,19.002,13.778,29524.265,0.7,342.989,3.67,21.3,38,NA,6.56,75.93,0.858,"2020/05/11","LT",2794184,69,4,1336,49,1479,50,1479,1479,0.000529313745980938,2.46941504210174e-05,0.000529313745980938,0.000529313745980938,"2020/05/11","LT",2759631,6,0,1485,50,4065.02647722437,3907.1613992167,4229.26994104927,0,0,0,0.00147303261821032,0.00141582747810004,0.00153254907668789,0,0,0,"2020/05/11","LT",2759631,6,0,1590,50,4565.21739130435,0,942.028985507246,1086.95652173913,0.000576163987141759,1.8118364375527e-05,0.0016542854429829,0,0.000341360488234567,0.0003938774864245,NA,NA,NA,NA,NA,NA,NA,"LT","Lithuania",NA,NA,NA,NA,NA,"2020-05-11",-35,-6,18,-44,-40,14
"Lithuania","LTU",NA,NA,"NAT_TOTAL",2020-05-12,3,1,2,1,2,1,4,1,1,1,1,1,1,1,3,2,1,1,0,0,2,1,2,2,0,0,0,NA,0,NA,NA,1491,50,75,75,83.33,83.33,66.11,66.11,64.74,64.74,75,75,6,0,9.71428571428571,0.571428571428571,0,0,0.285714285714285,0,2759631,"LT",1.1064182244359,0.514705882352941,1.64705882352941,"LTU","Europe","Lithuania","2020-05-12",1491,6,9.714,50,0,0.571,547.7,2.204,3.568,18.367,0,0.21,0.87,NA,NA,NA,NA,NA,NA,NA,NA,187920,7004,69.03,2.573,6071,2.23,0.002,625,"tests performed",NA,NA,NA,NA,NA,75,2722291,45.135,43.5,19.002,13.778,29524.265,0.7,342.989,3.67,21.3,38,NA,6.56,75.93,0.858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/12","LT",2759631,6,0,1491,50,4047.72788587484,3890.48714224906,4211.32378517957,0,0,0,0.00146676417458524,0.00140978527283143,0.00152604597686414,0,0,0,"2020/05/12","LT",2759631,6,0,1596,50,4565.21739130435,0,652.173913043478,1014.49275362319,0.000578338190866822,1.8118364375527e-05,0.0016542854429829,0,0.0002363264918547,0.000367618987329534,NA,NA,NA,NA,NA,NA,NA,"LT","Lithuania",NA,NA,NA,NA,NA,"2020-05-12",-35,-2,23,-43,-40,15
"Lithuania","LTU",NA,NA,"NAT_TOTAL",2020-05-13,3,1,2,1,2,1,4,1,1,1,1,1,1,1,3,2,1,1,0,0,2,1,2,2,0,0,0,NA,0,NA,NA,1505,54,75,75,83.33,83.33,66.11,66.11,64.74,64.74,75,75,14,4,11,0.857142857142857,8,4,1.28571428571429,0.285714285714286,2759631,"LT",0.991890072339522,0.454545454545455,1.45454545454545,"LTU","Europe","Lithuania","2020-05-13",1505,14,11,54,4,0.857,552.843,5.143,4.041,19.836,1.469,0.315,0.88,NA,NA,NA,NA,NA,NA,NA,NA,195863,7943,71.948,2.918,6172,2.267,0.002,561.1,"tests performed",NA,NA,NA,NA,NA,75,2722291,45.135,43.5,19.002,13.778,29524.265,0.7,342.989,3.67,21.3,38,NA,6.56,75.93,0.858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/13","LT",2759631,14,4,1505,54,4375.55736289027,4217.76043917619,4539.25786256431,0,0,0,0.00158555885293732,0.00152837840971354,0.00164487855896832,0,0,0,"2020/05/13","LT",2759631,14,4,1610,54,4710.14492753623,144.927536231884,797.101449275362,1159.42028985507,0.00058341133289197,1.95678335255692e-05,0.00170680244117284,5.25169981899334e-05,0.000288843490044634,0.000420135985519467,NA,NA,NA,NA,NA,NA,NA,"LT","Lithuania",NA,NA,NA,NA,NA,"2020-05-13",-36,-4,18,-42,-39,15
"Lithuania","LTU",NA,NA,"NAT_TOTAL",2020-05-14,3,1,2,1,2,1,4,1,1,1,1,1,1,1,3,2,1,1,0,0,2,1,2,2,0,0,0,NA,0,NA,NA,1511,54,75,75,83.33,83.33,66.11,66.11,64.74,64.74,75,75,6,0,11.1428571428571,0.714285714285714,-8,-4,0.142857142857142,-0.142857142857143,2759631,"LT",0.949231636273208,0.448717948717949,1.43589743589744,"LTU","Europe","Lithuania","2020-05-14",1511,6,11.143,54,0,0.714,555.047,2.204,4.093,19.836,0,0.262,0.88,NA,NA,NA,NA,NA,NA,NA,NA,203293,7430,74.677,2.729,6067,2.229,0.002,544.5,"tests performed",NA,NA,NA,NA,NA,75,2722291,45.135,43.5,19.002,13.778,29524.265,0.7,342.989,3.67,21.3,38,NA,6.56,75.93,0.858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/14","LT",2759631,6,0,1511,54,4356.20597812961,4199.05736334996,4519.23583838655,0,0,0,0.00157854654413203,0.00152160102685829,0.00163762323237656,0,0,0,"2020/05/14","LT",2759631,6,0,1616,54,4782.60869565217,72.463768115942,869.565217391304,1231.88405797101,0.000585585536617033,1.95678335255692e-05,0.0017330609402678,2.62584990949667e-05,0.0003151019891396,0.000446394484614434,NA,NA,NA,NA,NA,NA,NA,"LT","Lithuania",NA,NA,NA,NA,NA,"2020-05-14",-32,-1,51,-36,-38,12
"Lithuania","LTU",NA,NA,"NAT_TOTAL",2020-05-15,3,1,2,1,2,1,4,1,1,1,1,1,1,1,3,2,1,1,0,0,2,1,2,2,0,0,0,NA,0,NA,NA,1523,54,75,75,83.33,83.33,66.11,66.11,64.74,64.74,75,75,12,0,12.4285714285714,0.714285714285714,6,0,1.28571428571429,0,2759631,"LT",0.977275213852236,0.482758620689655,1.44827586206897,"LTU","Europe","Lithuania","2020-05-15",1523,12,12.429,54,0,0.714,559.455,4.408,4.565,19.836,0,0.262,0.89,NA,NA,NA,NA,NA,NA,NA,NA,211567,8274,77.717,3.039,6131,2.252,0.002,493.3,"tests performed",NA,NA,NA,NA,NA,75,2722291,45.135,43.5,19.002,13.778,29524.265,0.7,342.989,3.67,21.3,38,NA,6.56,75.93,0.858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/15","LT",2759631,12,0,1523,54,4354.27432853897,4197.14225870305,4517.28908851238,0,0,0,0.00157784657750945,0.00152090705558209,0.00163691779390519,0,0,0,"2020/05/15","LT",2759631,12,0,1628,54,4927.53623188406,144.927536231884,942.028985507246,1304.34782608696,0.00058993394406716,1.95678335255692e-05,0.00178557793845774,5.25169981899334e-05,0.000341360488234567,0.0004726529837094,NA,NA,NA,NA,NA,NA,NA,"LT","Lithuania",NA,NA,NA,NA,NA,"2020-05-15",-34,7,65,-32,-36,11
"Lithuania","LTU",NA,NA,"NAT_TOTAL",2020-05-16,3,1,2,1,2,1,4,1,1,1,1,1,1,1,3,2,1,1,0,0,2,1,2,2,0,0,0,NA,0,NA,NA,1534,55,75,75,83.33,83.33,66.11,66.11,64.74,64.74,75,75,11,1,12.8571428571429,0.857142857142857,-1,1,0.428571428571429,0.142857142857143,2759631,"LT",1.0318572671715,0.544444444444444,1.47777777777778,"LTU","Europe","Lithuania","2020-05-16",1534,11,12.857,55,1,0.857,563.496,4.041,4.723,20.204,0.367,0.315,0.89,NA,NA,NA,NA,NA,NA,NA,NA,217279,5712,79.815,2.098,6137,2.254,0.002,477.3,"tests performed",NA,NA,NA,NA,NA,75,2722291,45.135,43.5,19.002,13.778,29524.265,0.7,342.989,3.67,21.3,38,NA,6.56,75.93,0.858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/16","LT",2759631,11,1,1534,55,4430.33201805782,4273.22564153962,4593.21445594351,0,0,0,0.00160540739615471,0.0015484771846452,0.00166443066335445,0,0,0,"2020/05/16","LT",2759631,11,1,1639,55,4927.53623188406,0,869.565217391304,1304.34782608696,0.000593919984229776,1.99302008130797e-05,0.00178557793845774,0,0.0003151019891396,0.0004726529837094,NA,NA,NA,NA,NA,NA,NA,"LT","Lithuania",NA,NA,NA,NA,NA,"2020-05-16",-37,7,31,-29,-7,3
"Lithuania","LTU",NA,NA,"NAT_TOTAL",2020-05-17,3,1,2,1,2,1,4,1,1,1,1,1,1,1,3,2,1,1,0,0,2,1,2,2,0,0,0,NA,0,NA,NA,1541,56,75,75,83.33,83.33,66.11,66.11,64.74,64.74,75,75,7,1,8.85714285714286,0.857142857142857,-4,0,-4,0,2759631,"LT",1.08103297158349,0.451612903225806,1.69354838709677,"LTU","Europe","Lithuania","2020-05-17",1541,7,8.857,56,1,0.857,566.067,2.571,3.254,20.571,0.367,0.315,0.89,NA,NA,NA,NA,NA,NA,14.614,5.368,219781,2502,80.734,0.919,6161,2.263,0.001,695.6,"tests performed",NA,NA,NA,NA,NA,75,2722291,45.135,43.5,19.002,13.778,29524.265,0.7,342.989,3.67,21.3,38,NA,6.56,75.93,0.858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/17","LT",2759631,7,1,1541,56,4494.71984079416,4338.04117416436,4657.0573298259,0,0,0,0.00162873943682839,0.00157196421339098,0.00168756523239009,0,0,0,"2020/05/17","LT",2759631,7,1,1646,56,5072.46376811594,144.927536231884,797.101449275362,1449.27536231884,0.000596456555242349,2.02925681005903e-05,0.00183809493664767,5.25169981899334e-05,0.000288843490044634,0.000525169981899334,NA,NA,NA,NA,NA,NA,NA,"LT","Lithuania",NA,NA,NA,NA,NA,"2020-05-17",-38,4,30,-35,-3,2
"Lithuania","LTU",NA,NA,"NAT_TOTAL",2020-05-18,2,1,2,1,2,1,4,1,1,1,1,1,1,1,3,2,1,1,0,0,2,1,2,2,0,0,0,NA,0,NA,NA,1547,59,71.3,71.3,79.76,79.76,63.89,63.89,62.18,62.18,75,75,6,3,8.85714285714286,1.28571428571429,-1,2,0,0.428571428571429,2759631,"LT",1.10662617997564,0.451612903225806,1.69354838709677,"LTU","Europe","Lithuania","2020-05-18",1547,6,8.857,59,3,1.286,568.271,2.204,3.254,21.673,1.102,0.472,0.9,NA,NA,NA,NA,NA,NA,NA,NA,224476,4695,82.458,1.725,6223,2.286,0.001,702.6,"tests performed",NA,NA,NA,NA,NA,71.3,2722291,45.135,43.5,19.002,13.778,29524.265,0.7,342.989,3.67,21.3,38,NA,6.56,75.93,0.858,"2020/05/18","LT",2794184,62,6,1057,49,1541,56,1541,1541,0.000551502692736055,2.21889467551171e-05,0.000551502692736055,0.000551502692736055,"2020/05/18","LT",2759631,6,3,1547,59,4715.91316776989,4559.5810332048,4877.60538610576,0,0,0,0.00170889266274001,0.00165224301118693,0.00176748463330994,0,0,0,"2020/05/18","LT",2759631,6,3,1652,59,5072.46376811594,0,724.63768115942,1159.42028985507,0.000598630758967413,2.13796699631219e-05,0.00183809493664767,0,0.000262584990949667,0.000420135985519467,NA,NA,NA,NA,NA,NA,NA,"LT","Lithuania",NA,NA,NA,NA,NA,"2020-05-18",-29,1,53,-37,-35,12
"Lithuania","LTU",NA,NA,"NAT_TOTAL",2020-05-19,2,1,2,1,2,1,4,1,1,1,1,1,1,1,3,2,1,1,0,0,2,1,2,2,0,0,0,NA,0,NA,NA,1562,60,71.3,71.3,79.76,79.76,63.89,63.89,62.18,62.18,75,75,15,1,10.1428571428571,1.42857142857143,9,-2,1.28571428571428,0.142857142857143,2759631,"LT",1.0986757849901,0.492957746478873,1.67605633802817,"LTU","Europe","Lithuania","2020-05-19",1562,15,10.143,60,1,1.429,573.781,5.51,3.726,22.04,0.367,0.525,0.91,NA,NA,NA,NA,NA,NA,NA,NA,232213,7737,85.301,2.842,6328,2.325,0.002,623.9,"tests performed",NA,NA,NA,NA,NA,71.3,2722291,45.135,43.5,19.002,13.778,29524.265,0.7,342.989,3.67,21.3,38,NA,6.56,75.93,0.858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/19","LT",2759631,15,1,1562,60,4804.57183644242,4647.81821766273,4966.61217166622,0,0,0,0.00174101966402117,0.00168421728037652,0.00179973778076352,0,0,0,"2020/05/19","LT",2759631,15,1,1667,60,5072.46376811594,0,724.63768115942,1159.42028985507,0.000604066268280071,2.17420372506324e-05,0.00183809493664767,0,0.000262584990949667,0.000420135985519467,NA,NA,NA,NA,NA,NA,NA,"LT","Lithuania",NA,NA,NA,NA,NA,"2020-05-19",-29,4,41,-36,-34,12
"Lithuania","LTU",NA,NA,"NAT_TOTAL",2020-05-20,2,1,2,1,2,1,4,1,1,1,1,1,1,1,3,2,1,1,0,91082,2,1,2,2,0,0,0,NA,0,NA,NA,1577,60,71.3,71.3,79.76,79.76,63.89,63.89,62.18,62.18,75,75,15,0,10.2857142857143,0.857142857142857,0,-1,0.142857142857144,-0.571428571428572,2759631,"LT",1.05726385287773,0.486111111111111,1.55555555555556,"LTU","Europe","Lithuania","2020-05-20",1577,15,10.286,60,0,0.857,579.291,5.51,3.778,22.04,0,0.315,0.91,NA,NA,NA,NA,NA,NA,NA,NA,239366,7153,87.928,2.628,6215,2.283,0.002,604.2,"tests performed",NA,NA,NA,NA,NA,71.3,2722291,45.135,43.5,19.002,13.778,29524.265,0.7,342.989,3.67,21.3,38,NA,6.56,75.93,0.858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/20","LT",2759631,15,0,1577,60,4813.7068558434,4656.60987035344,4976.10371904207,0,0,0,0.00174432989622286,0.00168740308771478,0.00180317720704039,0,0,0,"2020/05/20","LT",2759631,15,0,1682,60,5144.92753623188,72.463768115942,724.63768115942,1231.88405797101,0.000609501777592729,2.17420372506324e-05,0.00186435343574264,2.62584990949667e-05,0.000262584990949667,0.000446394484614434,NA,NA,NA,NA,NA,NA,NA,"LT","Lithuania",NA,NA,NA,NA,NA,"2020-05-20",-26,8,80,-30,-34,10
