"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","cases_delta","deaths_delta","avgcases7days_delta","avgdeaths7days_delta","population","iso2","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","fatal_date","fatal_countrycode","fatal_population","fatal_cases","fatal_deaths","fatal_cum_cases","fatal_cum_deaths","fatal_cases_infected","fatal_cases_daily","fatal_cases_contagious","fatal_cases_active","fatal_p_cum_cases","fatal_p_cum_deaths","fatal_p_cases_infected","fatal_p_cases_daily","fatal_p_cases_contagious","fatal_p_cases_active"
"Macao","MAC",NA,NA,"NAT_TOTAL",2020-04-04,3,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,3,1,1,2,0,0,2,1,1,2,0,0,2,1,0,NA,NA,43,0,41.67,41.67,53.57,53.57,47.22,47.22,42.95,42.95,75,75,0,0,0.857142857142857,0,-2,0,-0.571428571428572,0,696100,"MO","2020/04/04","MO",696100,0,0,42,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/04/04","MO",696100,0,0,42,0,0,0,0,0,6.03361585979026e-05,0,0,0,0,0
"Macao","MAC",NA,NA,"NAT_TOTAL",2020-04-05,3,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,3,1,1,2,0,0,2,1,1,2,0,0,2,1,0,NA,NA,44,0,41.67,41.67,53.57,53.57,47.22,47.22,42.95,42.95,75,75,1,0,1,0,1,0,0.142857142857143,0,696100,"MO","2020/04/05","MO",696100,1,0,43,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/04/05","MO",696100,1,0,43,0,0,0,0,0,6.17727338026146e-05,0,0,0,0,0
"Macao","MAC",NA,NA,"NAT_TOTAL",2020-04-06,3,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,3,1,1,2,0,0,2,1,1,2,0,0,2,1,0,NA,NA,44,0,41.67,41.67,53.57,53.57,47.22,47.22,42.95,42.95,75,75,0,0,0.857142857142857,0,-1,0,-0.142857142857143,0,696100,"MO","2020/04/06","MO",696100,0,0,43,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/04/06","MO",696100,0,0,43,0,0,0,0,0,6.17727338026146e-05,0,0,0,0,0
"Macao","MAC",NA,NA,"NAT_TOTAL",2020-04-07,3,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,3,1,1,2,0,0,2,1,1,2,0,0,2,1,0,NA,NA,44,0,41.67,41.67,53.57,53.57,47.22,47.22,42.95,42.95,75,75,0,0,0.428571428571429,0,0,0,-0.428571428571429,0,696100,"MO","2020/04/07","MO",696100,0,0,43,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/04/07","MO",696100,0,0,43,0,0,0,0,0,6.17727338026146e-05,0,0,0,0,0
"Macao","MAC",NA,NA,"NAT_TOTAL",2020-04-08,3,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,3,1,1,2,0,0,2,1,1,2,0,0,2,1,0,NA,NA,45,0,41.67,41.67,53.57,53.57,47.22,47.22,42.95,42.95,75,75,1,0,0.571428571428571,0,1,0,0.142857142857143,0,696100,"MO","2020/04/08","MO",696100,1,0,44,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/04/08","MO",696100,1,0,44,0,0,0,0,0,6.32093090073265e-05,0,0,0,0,0
"Macao","MAC",NA,NA,"NAT_TOTAL",2020-04-09,3,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,3,1,1,2,0,0,2,1,1,2,0,0,2,1,0,NA,NA,45,0,41.67,41.67,53.57,53.57,47.22,47.22,42.95,42.95,75,75,0,0,0.571428571428571,0,-1,0,0,0,696100,"MO","2020/04/09","MO",696100,0,0,44,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/04/09","MO",696100,0,0,44,0,0,0,0,0,6.32093090073265e-05,0,0,0,0,0
"Macao","MAC",NA,NA,"NAT_TOTAL",2020-04-10,3,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,4,1,1,2,0,0,2,1,1,2,0,0,2,1,0,NA,NA,45,0,44.44,44.44,57.14,57.14,48.89,48.89,44.87,44.87,75,75,0,0,0.285714285714286,0,0,0,-0.285714285714286,0,696100,"MO","2020/04/10","MO",696100,0,0,44,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/04/10","MO",696100,0,0,44,0,0,0,0,0,6.32093090073265e-05,0,0,0,0,0
"Macao","MAC",NA,NA,"NAT_TOTAL",2020-04-11,3,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,4,1,1,2,0,0,2,1,1,2,0,0,2,1,0,NA,NA,45,0,44.44,44.44,57.14,57.14,48.89,48.89,44.87,44.87,75,75,0,0,0.285714285714286,0,0,0,0,0,696100,"MO","2020/04/11","MO",696100,0,0,44,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/04/11","MO",696100,0,0,44,0,0,0,0,0,6.32093090073265e-05,0,0,0,0,0
"Macao","MAC",NA,NA,"NAT_TOTAL",2020-04-12,3,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,4,1,1,2,0,0,2,1,1,2,0,0,2,1,0,NA,NA,45,0,44.44,44.44,57.14,57.14,48.89,48.89,44.87,44.87,75,75,0,0,0.142857142857143,0,0,0,-0.142857142857143,0,696100,"MO","2020/04/12","MO",696100,0,0,44,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/04/12","MO",696100,0,0,44,0,0,0,0,0,6.32093090073265e-05,0,0,0,0,0
"Macao","MAC",NA,NA,"NAT_TOTAL",2020-04-13,3,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,4,1,1,2,0,0,2,1,1,2,0,0,2,1,0,NA,NA,45,0,44.44,44.44,57.14,57.14,48.89,48.89,44.87,44.87,75,75,0,0,0.142857142857143,0,0,0,0,0,696100,"MO","2020/04/13","MO",696100,0,0,44,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/04/13","MO",696100,0,0,44,0,0,0,0,0,6.32093090073265e-05,0,0,0,0,0
"Macao","MAC",NA,NA,"NAT_TOTAL",2020-04-14,3,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,4,1,1,2,0,0,2,1,1,2,0,0,2,1,0,NA,NA,45,0,44.44,44.44,57.14,57.14,48.89,48.89,44.87,44.87,75,75,0,0,0.142857142857143,0,0,0,0,0,696100,"MO","2020/04/14","MO",696100,0,0,44,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/04/14","MO",696100,0,0,44,0,0,0,0,0,6.32093090073265e-05,0,0,0,0,0
"Macao","MAC",NA,NA,"NAT_TOTAL",2020-04-15,3,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,4,1,1,2,0,0,2,1,1,2,0,0,2,1,0,NA,NA,45,0,44.44,44.44,57.14,57.14,48.89,48.89,44.87,44.87,75,75,0,0,0,0,0,0,-0.142857142857143,0,696100,"MO","2020/04/15","MO",696100,0,0,44,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/04/15","MO",696100,0,0,44,0,0,0,0,0,6.32093090073265e-05,0,0,0,0,0
"Macao","MAC",NA,NA,"NAT_TOTAL",2020-04-16,3,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,4,1,1,2,0,0,2,1,1,2,0,0,2,1,0,NA,NA,45,0,44.44,44.44,57.14,57.14,48.89,48.89,44.87,44.87,75,75,0,0,0,0,0,0,0,0,696100,"MO","2020/04/16","MO",696100,0,0,44,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/04/16","MO",696100,0,0,44,0,0,0,0,0,6.32093090073265e-05,0,0,0,0,0
"Macao","MAC",NA,NA,"NAT_TOTAL",2020-04-17,3,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,4,1,1,2,0,0,2,1,1,2,0,0,2,1,0,NA,NA,45,0,44.44,44.44,57.14,57.14,48.89,48.89,44.87,44.87,75,75,0,0,0,0,0,0,0,0,696100,"MO","2020/04/17","MO",696100,0,0,44,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/04/17","MO",696100,0,0,44,0,0,0,0,0,6.32093090073265e-05,0,0,0,0,0
"Macao","MAC",NA,NA,"NAT_TOTAL",2020-04-18,3,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,4,1,1,2,0,0,2,1,1,2,0,0,2,1,0,NA,NA,45,0,44.44,44.44,57.14,57.14,48.89,48.89,44.87,44.87,75,75,0,0,0,0,0,0,0,0,696100,"MO","2020/04/18","MO",696100,0,0,44,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/04/18","MO",696100,0,0,44,0,0,0,0,0,6.32093090073265e-05,0,0,0,0,0
"Macao","MAC",NA,NA,"NAT_TOTAL",2020-04-19,3,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,4,1,1,2,0,0,2,1,1,2,0,0,2,1,0,NA,NA,45,0,44.44,44.44,57.14,57.14,48.89,48.89,44.87,44.87,75,75,0,0,0,0,0,0,0,0,696100,"MO","2020/04/19","MO",696100,0,0,44,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/04/19","MO",696100,0,0,44,0,0,0,0,0,6.32093090073265e-05,0,0,0,0,0
"Macao","MAC",NA,NA,"NAT_TOTAL",2020-04-20,2,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,4,1,1,2,5010835930,0,2,1,1,2,0,0,2,1,0,NA,NA,45,0,40.74,40.74,53.57,53.57,46.67,46.67,42.31,42.31,75,75,0,0,0,0,0,0,0,0,696100,"MO","2020/04/20","MO",696100,0,0,44,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/04/20","MO",696100,0,0,44,0,0,0,0,0,6.32093090073265e-05,0,0,0,0,0
"Macao","MAC",NA,NA,"NAT_TOTAL",2020-04-21,2,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,4,1,1,2,0,0,2,1,1,2,0,0,2,1,0,NA,NA,45,0,40.74,40.74,53.57,53.57,46.67,46.67,42.31,42.31,75,75,0,0,0,0,0,0,0,0,696100,"MO","2020/04/21","MO",696100,0,0,44,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/04/21","MO",696100,0,0,44,0,0,0,0,0,6.32093090073265e-05,0,0,0,0,0
"Macao","MAC",NA,NA,"NAT_TOTAL",2020-04-22,2,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,4,1,1,2,0,0,2,1,1,2,0,0,2,1,0,NA,NA,45,0,40.74,40.74,53.57,53.57,46.67,46.67,42.31,42.31,75,75,0,0,0,0,0,0,0,0,696100,"MO","2020/04/22","MO",696100,0,0,44,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/04/22","MO",696100,0,0,44,0,0,0,0,0,6.32093090073265e-05,0,0,0,0,0
"Macao","MAC",NA,NA,"NAT_TOTAL",2020-04-23,2,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,4,1,1,2,0,0,2,1,1,2,0,0,2,1,0,NA,NA,45,0,40.74,40.74,53.57,53.57,46.67,46.67,42.31,42.31,75,75,0,0,0,0,0,0,0,0,696100,"MO","2020/04/23","MO",696100,0,0,44,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/04/23","MO",696100,0,0,44,0,0,0,0,0,6.32093090073265e-05,0,0,0,0,0
"Macao","MAC",NA,NA,"NAT_TOTAL",2020-04-24,2,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,4,1,1,2,0,0,2,1,1,2,0,0,2,1,0,NA,NA,45,0,40.74,40.74,53.57,53.57,46.67,46.67,42.31,42.31,75,75,0,0,0,0,0,0,0,0,696100,"MO","2020/04/24","MO",696100,0,0,44,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/04/24","MO",696100,0,0,44,0,0,0,0,0,6.32093090073265e-05,0,0,0,0,0
"Macao","MAC",NA,NA,"NAT_TOTAL",2020-04-25,2,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,4,1,1,2,0,0,2,1,1,2,0,0,2,1,0,NA,NA,45,0,40.74,40.74,53.57,53.57,46.67,46.67,42.31,42.31,75,75,0,0,0,0,0,0,0,0,696100,"MO","2020/04/25","MO",696100,0,0,44,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/04/25","MO",696100,0,0,44,0,0,0,0,0,6.32093090073265e-05,0,0,0,0,0
"Macao","MAC",NA,NA,"NAT_TOTAL",2020-04-26,2,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,4,1,1,2,0,0,2,1,1,2,0,0,2,1,0,NA,NA,45,0,40.74,40.74,53.57,53.57,46.67,46.67,42.31,42.31,75,75,0,0,0,0,0,0,0,0,696100,"MO","2020/04/26","MO",696100,0,0,44,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/04/26","MO",696100,0,0,44,0,0,0,0,0,6.32093090073265e-05,0,0,0,0,0
"Macao","MAC",NA,NA,"NAT_TOTAL",2020-04-27,2,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,4,1,1,2,0,0,2,1,1,2,0,0,2,1,0,NA,NA,45,0,40.74,40.74,53.57,53.57,46.67,46.67,42.31,42.31,75,75,0,0,0,0,0,0,0,0,696100,"MO","2020/04/27","MO",696100,0,0,44,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/04/27","MO",696100,0,0,44,0,0,0,0,0,6.32093090073265e-05,0,0,0,0,0
"Macao","MAC",NA,NA,"NAT_TOTAL",2020-04-28,2,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,4,1,1,2,0,0,2,1,1,2,0,0,2,1,0,NA,NA,45,0,40.74,40.74,53.57,53.57,46.67,46.67,42.31,42.31,75,75,0,0,0,0,0,0,0,0,696100,"MO","2020/04/28","MO",696100,0,0,44,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/04/28","MO",696100,0,0,44,0,0,0,0,0,6.32093090073265e-05,0,0,0,0,0
"Macao","MAC",NA,NA,"NAT_TOTAL",2020-04-29,2,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,4,1,1,2,0,0,2,1,1,2,0,0,2,1,0,NA,NA,45,0,40.74,40.74,53.57,53.57,46.67,46.67,42.31,42.31,75,75,0,0,0,0,0,0,0,0,696100,"MO","2020/04/29","MO",696100,0,0,44,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/04/29","MO",696100,0,0,44,0,0,0,0,0,6.32093090073265e-05,0,0,0,0,0
"Macao","MAC",NA,NA,"NAT_TOTAL",2020-04-30,2,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,4,1,1,2,0,0,2,1,1,2,0,0,2,1,0,NA,NA,45,0,40.74,40.74,53.57,53.57,46.67,46.67,42.31,42.31,75,75,0,0,0,0,0,0,0,0,696100,"MO","2020/04/30","MO",696100,0,0,44,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/04/30","MO",696100,0,0,44,0,0,0,0,0,6.32093090073265e-05,0,0,0,0,0
"Macao","MAC",NA,NA,"NAT_TOTAL",2020-05-01,2,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,4,1,1,2,0,0,2,1,1,2,0,0,2,1,0,NA,NA,45,0,40.74,40.74,53.57,53.57,46.67,46.67,42.31,42.31,75,75,0,0,0,0,0,0,0,0,696100,"MO","2020/05/01","MO",696100,0,0,44,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/05/01","MO",696100,0,0,44,0,0,0,0,0,6.32093090073265e-05,0,0,0,0,0
"Macao","MAC",NA,NA,"NAT_TOTAL",2020-05-02,2,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,4,1,1,2,0,0,2,1,1,2,0,0,2,1,0,NA,NA,45,0,40.74,40.74,53.57,53.57,46.67,46.67,42.31,42.31,75,75,0,0,0,0,0,0,0,0,696100,"MO","2020/05/02","MO",696100,0,0,44,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/05/02","MO",696100,0,0,44,0,0,0,0,0,6.32093090073265e-05,0,0,0,0,0
"Macao","MAC",NA,NA,"NAT_TOTAL",2020-05-03,2,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,4,1,1,2,0,0,2,1,1,2,0,0,2,1,0,NA,NA,45,0,40.74,40.74,53.57,53.57,46.67,46.67,42.31,42.31,75,75,0,0,0,0,0,0,0,0,696100,"MO","2020/05/03","MO",696100,0,0,44,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/05/03","MO",696100,0,0,44,0,0,0,0,0,6.32093090073265e-05,0,0,0,0,0
"Macao","MAC",NA,NA,"NAT_TOTAL",2020-05-04,2,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,4,1,1,2,0,0,2,1,1,2,0,0,2,1,0,NA,NA,45,0,40.74,40.74,53.57,53.57,46.67,46.67,42.31,42.31,75,75,0,0,0,0,0,0,0,0,696100,"MO","2020/05/04","MO",696100,0,0,44,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/05/04","MO",696100,0,0,44,0,0,0,0,0,6.32093090073265e-05,0,0,0,0,0
"Macao","MAC",NA,NA,"NAT_TOTAL",2020-05-05,2,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,4,1,1,2,0,0,2,1,1,2,0,0,2,1,0,NA,NA,45,0,40.74,40.74,53.57,53.57,46.67,46.67,42.31,42.31,75,75,0,0,0,0,0,0,0,0,696100,"MO","2020/05/05","MO",696100,0,0,44,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/05/05","MO",696100,0,0,44,0,0,0,0,0,6.32093090073265e-05,0,0,0,0,0
"Macao","MAC",NA,NA,"NAT_TOTAL",2020-05-06,2,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,4,1,1,2,0,0,2,1,1,2,0,0,2,1,0,NA,NA,45,0,40.74,40.74,53.57,53.57,46.67,46.67,42.31,42.31,75,75,0,0,0,0,0,0,0,0,696100,"MO","2020/05/06","MO",696100,0,0,44,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/05/06","MO",696100,0,0,44,0,0,0,0,0,6.32093090073265e-05,0,0,0,0,0
"Macao","MAC",NA,NA,"NAT_TOTAL",2020-05-07,2,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,4,1,1,2,0,0,2,1,1,2,0,0,2,1,0,NA,NA,45,0,40.74,40.74,53.57,53.57,46.67,46.67,42.31,42.31,75,75,0,0,0,0,0,0,0,0,696100,"MO","2020/05/07","MO",696100,0,0,44,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/05/07","MO",696100,0,0,44,0,0,0,0,0,6.32093090073265e-05,0,0,0,0,0
"Macao","MAC",NA,NA,"NAT_TOTAL",2020-05-08,2,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,4,1,1,2,0,0,2,1,1,2,0,0,2,1,0,NA,NA,45,0,40.74,40.74,53.57,53.57,46.67,46.67,42.31,42.31,75,75,0,0,0,0,0,0,0,0,696100,"MO","2020/05/08","MO",696100,0,0,44,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/05/08","MO",696100,0,0,44,0,0,0,0,0,6.32093090073265e-05,0,0,0,0,0
"Macao","MAC",NA,NA,"NAT_TOTAL",2020-05-09,2,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,4,1,1,2,0,0,2,1,1,2,0,0,2,1,0,NA,NA,45,0,40.74,40.74,53.57,53.57,46.67,46.67,42.31,42.31,75,75,0,0,0,0,0,0,0,0,696100,"MO","2020/05/09","MO",696100,0,0,44,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/05/09","MO",696100,0,0,44,0,0,0,0,0,6.32093090073265e-05,0,0,0,0,0
"Macao","MAC",NA,NA,"NAT_TOTAL",2020-05-10,2,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,4,1,1,2,0,0,2,1,1,2,0,0,2,1,0,NA,NA,45,0,40.74,40.74,53.57,53.57,46.67,46.67,42.31,42.31,75,75,0,0,0,0,0,0,0,0,696100,"MO","2020/05/10","MO",696100,0,0,44,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/05/10","MO",696100,0,0,44,0,0,0,0,0,6.32093090073265e-05,0,0,0,0,0
"Macao","MAC",NA,NA,"NAT_TOTAL",2020-05-11,2,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,3,1,1,2,0,0,2,1,1,2,0,0,2,1,0,NA,NA,45,0,37.96,37.96,50,50,45,45,40.38,40.38,75,75,0,0,0,0,0,0,0,0,696100,"MO","2020/05/11","MO",696100,0,0,44,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/05/11","MO",696100,0,0,44,0,0,0,0,0,6.32093090073265e-05,0,0,0,0,0
"Macao","MAC",NA,NA,"NAT_TOTAL",2020-05-12,2,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,3,1,1,2,0,0,2,1,1,2,0,0,2,1,0,NA,NA,45,0,37.96,37.96,50,50,45,45,40.38,40.38,75,75,0,0,0,0,0,0,0,0,696100,"MO","2020/05/12","MO",696100,0,0,44,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/05/12","MO",696100,0,0,44,0,0,0,0,0,6.32093090073265e-05,0,0,0,0,0
"Macao","MAC",NA,NA,"NAT_TOTAL",2020-05-13,2,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,3,1,1,2,0,0,2,1,1,2,0,0,2,1,0,NA,NA,45,0,37.96,37.96,50,50,45,45,40.38,40.38,75,75,0,0,0,0,0,0,0,0,696100,"MO","2020/05/13","MO",696100,0,0,44,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/05/13","MO",696100,0,0,44,0,0,0,0,0,6.32093090073265e-05,0,0,0,0,0
"Macao","MAC",NA,NA,"NAT_TOTAL",2020-05-14,2,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,3,1,1,2,0,0,2,1,1,2,0,0,2,1,0,NA,NA,45,0,37.96,37.96,50,50,45,45,40.38,40.38,75,75,0,0,0,0,0,0,0,0,696100,"MO","2020/05/14","MO",696100,0,0,44,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/05/14","MO",696100,0,0,44,0,0,0,0,0,6.32093090073265e-05,0,0,0,0,0
"Macao","MAC",NA,NA,"NAT_TOTAL",2020-05-15,2,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,3,1,1,2,0,0,2,1,1,2,0,0,2,1,0,NA,NA,45,0,37.96,37.96,50,50,45,45,40.38,40.38,75,75,0,0,0,0,0,0,0,0,696100,"MO","2020/05/15","MO",696100,0,0,44,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/05/15","MO",696100,0,0,44,0,0,0,0,0,6.32093090073265e-05,0,0,0,0,0
"Macao","MAC",NA,NA,"NAT_TOTAL",2020-05-16,2,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,3,1,1,2,0,0,2,1,1,2,0,0,2,1,0,NA,NA,45,0,37.96,37.96,50,50,45,45,40.38,40.38,75,75,0,0,0,0,0,0,0,0,696100,"MO","2020/05/16","MO",696100,0,0,44,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/05/16","MO",696100,0,0,44,0,0,0,0,0,6.32093090073265e-05,0,0,0,0,0
"Macao","MAC",NA,NA,"NAT_TOTAL",2020-05-17,2,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,3,1,1,2,0,0,2,1,1,2,0,0,2,1,0,NA,NA,45,0,37.96,37.96,50,50,45,45,40.38,40.38,75,75,0,0,0,0,0,0,0,0,696100,"MO","2020/05/17","MO",696100,0,0,44,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/05/17","MO",696100,0,0,44,0,0,0,0,0,6.32093090073265e-05,0,0,0,0,0
"Macao","MAC",NA,NA,"NAT_TOTAL",2020-05-18,2,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,3,1,1,2,0,0,2,1,1,2,0,0,2,1,0,NA,NA,45,0,37.96,37.96,50,50,45,45,40.38,40.38,75,75,0,0,0,0,0,0,0,0,696100,"MO","2020/05/18","MO",696100,0,0,44,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/05/18","MO",696100,0,0,44,0,0,0,0,0,6.32093090073265e-05,0,0,0,0,0
"Macao","MAC",NA,NA,"NAT_TOTAL",2020-05-19,2,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,3,1,1,2,0,0,2,1,1,2,0,0,2,1,0,NA,NA,45,0,37.96,37.96,50,50,45,45,40.38,40.38,75,75,0,0,0,0,0,0,0,0,696100,"MO","2020/05/19","MO",696100,0,0,44,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/05/19","MO",696100,0,0,44,0,0,0,0,0,6.32093090073265e-05,0,0,0,0,0
"Macao","MAC",NA,NA,"NAT_TOTAL",2020-05-20,2,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,3,1,1,2,0,0,2,1,1,2,0,0,2,1,0,NA,NA,45,0,37.96,37.96,50,50,45,45,40.38,40.38,75,75,0,0,0,0,0,0,0,0,696100,"MO","2020/05/20","MO",696100,0,0,44,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/05/20","MO",696100,0,0,44,0,0,0,0,0,6.32093090073265e-05,0,0,0,0,0
"Macao","MAC",NA,NA,"NAT_TOTAL",2020-05-21,2,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,3,1,1,2,0,0,2,1,1,2,0,0,2,1,0,NA,NA,45,0,37.96,37.96,50,50,45,45,40.38,40.38,75,75,0,0,0,0,0,0,0,0,696100,"MO","2020/05/21","MO",696100,0,0,44,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/05/21","MO",696100,0,0,44,0,0,0,0,0,6.32093090073265e-05,0,0,0,0,0
"Macao","MAC",NA,NA,"NAT_TOTAL",2020-05-22,2,1,0,NA,2,1,0,NA,0,NA,0,NA,0,NA,3,1,1,2,0,0,2,1,1,2,0,0,2,1,0,NA,NA,45,0,37.96,37.96,50,50,45,45,40.38,40.38,75,75,0,0,0,0,0,0,0,0,696100,"MO","2020/05/22","MO",696100,0,0,44,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/05/22","MO",696100,0,0,44,0,0,0,0,0,6.32093090073265e-05,0,0,0,0,0
