"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","cases_delta","deaths_delta","avgcases7days_delta","avgdeaths7days_delta","population","iso2","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","fatal_date","fatal_countrycode","fatal_population","fatal_cases","fatal_deaths","fatal_cum_cases","fatal_cum_deaths","fatal_cases_infected","fatal_cases_daily","fatal_cases_contagious","fatal_cases_active","fatal_p_cum_cases","fatal_p_cum_deaths","fatal_p_cases_infected","fatal_p_cases_daily","fatal_p_cases_contagious","fatal_p_cases_active","cmu_date","cmu_iso2","cmu_raw_cli","cmu_smoothed_cli","cmu_raw_ili","cmu_smoothed_ili","cmu_raw_wcli","cmu_smoothed_wcli","cmu_raw_wili","cmu_smoothed_wili","cmu_raw_hh_cmnty_cli","cmu_smoothed_hh_cmnty_cli","cmu_raw_nohh_cmnty_cli","cmu_smoothed_nohh_cmnty_cli","cmu_smoothed_wearing_mask","cmu_smoothed_others_masked","cmu_smoothed_travel_outside_state_5d","cmu_smoothed_work_outside_home_1d","cmu_smoothed_shop_1d","cmu_smoothed_restaurant_1d","cmu_smoothed_spent_time_1d","cmu_smoothed_large_event_1d","cmu_smoothed_public_transit_1d","cmu_smoothed_tested_14d","cmu_smoothed_tested_positive_14d","cmu_smoothed_wanted_test_14d","cmu_smoothed_anxious_5d","cmu_smoothed_depressed_5d","cmu_smoothed_felt_isolated_5d","cmu_smoothed_worried_become_ill","cmu_smoothed_worried_finances"
"United States","USA","Virgin Islands","US_VI","STATE_TOTAL",2020-10-24,2,1,1,1,1,1,3,1,0,NA,1,1,2,1,3,1,1,1,NA,NA,2,1,1,2,NA,NA,3,1,NA,NA,NA,1346,21,59.26,59.26,68.57,68.57,56.11,56.11,57.05,57.05,50,50,0,0,1.57142857142857,0,-3,0,-0.857142857142857,0,106405,"US_VI","2020/10/24","US",329064917,0,0,1346,21,1558.48385792408,1419.04238097017,1711.62748060376,0,0,0,4.73609849428003e-06,4.31234783065668e-06,5.20148880107982e-06,0,0,0,"2020/10/24","US_VI",106405,0,0,1346,21,1666.66666666667,0,144.927536231884,144.927536231884,0.0126497814952305,0.000197359146656642,0.0156634243378287,0,0.00136203689894163,0.00136203689894163,"2020-10-24","US_VI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Virgin Islands","US_VI","STATE_TOTAL",2020-10-25,2,1,1,1,1,1,3,1,0,NA,1,1,2,1,3,1,1,1,NA,NA,2,1,1,2,NA,NA,3,1,NA,NA,NA,1346,21,59.26,59.26,68.57,68.57,56.11,56.11,57.05,57.05,50,50,0,0,1.57142857142857,0,0,0,0,0,106405,"US_VI","2020/10/25","US",329064917,0,0,1346,21,1555.9022652897,1416.68855841937,1708.79608277108,0,0,0,4.72825325614916e-06,4.30519476623323e-06,5.19288442642179e-06,0,0,0,"2020/10/25","US_VI",106405,0,0,1346,21,1666.66666666667,0,144.927536231884,144.927536231884,0.0126497814952305,0.000197359146656642,0.0156634243378287,0,0.00136203689894163,0.00136203689894163,"2020-10-25","US_VI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Virgin Islands","US_VI","STATE_TOTAL",2020-10-26,2,1,1,1,1,1,3,1,0,NA,1,1,2,1,3,1,1,1,NA,NA,2,1,1,2,NA,NA,3,1,NA,NA,NA,1348,21,59.26,59.26,68.57,68.57,56.11,56.11,57.05,57.05,50,50,2,0,1.85714285714286,0,2,0,0.285714285714286,0,106405,"US_VI","2020/10/26","US",329064917,2,0,1348,21,1555.67337717118,1416.47535168092,1708.55049017779,0,0,0,4.72755768482966e-06,4.30454684927996e-06,5.1921380916392e-06,0,0,0,"2020/10/26","US_VI",106405,2,0,1348,21,1666.66666666667,0,144.927536231884,144.927536231884,0.0126685776044359,0.000197359146656642,0.0156634243378287,0,0.00136203689894163,0.00136203689894163,"2020-10-26","US_VI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Virgin Islands","US_VI","STATE_TOTAL",2020-10-27,2,1,1,1,1,1,3,1,0,NA,1,1,2,1,3,1,1,1,NA,NA,2,1,1,2,NA,NA,3,1,NA,NA,NA,1351,21,59.26,59.26,68.57,68.57,56.11,56.11,57.05,57.05,50,50,3,0,2,0,1,0,0.142857142857143,0,106405,"US_VI","2020/10/27","US",329064917,3,0,1351,21,1556.68241607287,1417.39091532548,1709.66253438559,0,0,0,4.73062406732612e-06,4.3073291685041e-06,5.19551749840774e-06,0,0,0,"2020/10/27","US_VI",106405,3,0,1351,21,1666.66666666667,0,144.927536231884,144.927536231884,0.012696771768244,0.000197359146656642,0.0156634243378287,0,0.00136203689894163,0.00136203689894163,"2020-10-27","US_VI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Virgin Islands","US_VI","STATE_TOTAL",2020-10-28,2,1,1,1,1,1,3,1,0,NA,1,1,2,1,3,1,1,1,NA,NA,2,1,1,2,NA,NA,3,1,NA,NA,NA,1353,21,59.26,59.26,68.57,68.57,56.11,56.11,57.05,57.05,50,50,2,0,2.28571428571429,0,-1,0,0.285714285714286,0,106405,"US_VI","2020/10/28","US",329064917,2,0,1353,21,1556.57057569532,1417.28590346028,1709.54353754946,0,0,0,4.73028419403129e-06,4.3070100464714e-06,5.19515587725037e-06,0,0,0,"2020/10/28","US_VI",106405,2,0,1353,21,1666.66666666667,0,144.927536231884,144.927536231884,0.0127155678774494,0.000197359146656642,0.0156634243378287,0,0.00136203689894163,0.00136203689894163,"2020-10-28","US_VI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Virgin Islands","US_VI","STATE_TOTAL",2020-10-29,2,1,1,1,1,1,3,1,0,NA,1,1,2,1,3,1,1,1,NA,NA,2,1,1,2,NA,NA,3,1,NA,NA,NA,1353,21,59.26,59.26,68.57,68.57,56.11,56.11,57.05,57.05,50,50,0,0,1.42857142857143,0,-2,0,-0.857142857142857,0,106405,"US_VI","2020/10/29","US",329064917,0,0,1353,21,1554.14351439017,1415.07285548125,1706.88177217532,0,0,0,4.72290856332815e-06,4.30028478387214e-06,5.18706700105414e-06,0,0,0,"2020/10/29","US_VI",106405,0,0,1353,21,1666.66666666667,0,144.927536231884,144.927536231884,0.0127155678774494,0.000197359146656642,0.0156634243378287,0,0.00136203689894163,0.00136203689894163,"2020-10-29","US_VI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Virgin Islands","US_VI","STATE_TOTAL",2020-10-30,2,1,1,1,1,1,3,1,0,NA,1,1,2,1,3,1,1,1,NA,NA,2,1,1,2,NA,NA,3,0,NA,NA,NA,1362,21,59.26,59.26,68.57,68.57,55.28,55.28,56.09,56.09,50,50,9,0,2.28571428571429,0,9,0,0.857142857142857,0,106405,"US_VI","2020/10/30","US",329064917,9,0,1362,21,1562.0604773587,1422.27820764936,1715.5806239616,0,0,0,4.74696753333536e-06,4.32218122981905e-06,5.21350206397601e-06,0,0,0,"2020/10/30","US_VI",106405,9,0,1362,21,1666.66666666667,0,144.927536231884,144.927536231884,0.0128001503688736,0.000197359146656642,0.0156634243378287,0,0.00136203689894163,0.00136203689894163,"2020-10-30","US_VI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Virgin Islands","US_VI","STATE_TOTAL",2020-10-31,2,1,1,1,1,1,3,1,0,NA,1,1,2,1,3,1,1,1,NA,NA,2,1,1,2,NA,NA,3,0,NA,NA,NA,1376,21,59.26,59.26,68.57,68.57,55.28,55.28,56.09,56.09,50,50,14,0,4.28571428571429,0,5,0,2,0,106405,"US_VI","2020/10/31","US",329064917,14,0,1376,21,1575.60861677503,1434.61079185847,1730.46412821117,0,0,0,4.78813916457411e-06,4.35965889325867e-06,5.25873175416987e-06,0,0,0,"2020/10/31","US_VI",106405,14,0,1376,21,1666.66666666667,0,144.927536231884,144.927536231884,0.0129317231333114,0.000197359146656642,0.0156634243378287,0,0.00136203689894163,0.00136203689894163,"2020-10-31","US_VI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Virgin Islands","US_VI","STATE_TOTAL",2020-11-01,2,1,1,1,1,1,3,1,0,NA,1,1,2,1,3,1,1,1,NA,NA,2,1,1,2,NA,NA,3,0,NA,NA,NA,1376,21,59.26,59.26,68.57,68.57,55.28,55.28,56.09,56.09,50,50,0,0,4.28571428571429,0,-14,0,0,0,106405,"US_VI","2020/11/01","US",329064917,0,0,1376,21,1572.65955473065,1431.92246179034,1727.22905121083,0,0,0,4.77917721848983e-06,4.35148928924058e-06,5.24890063321709e-06,0,0,0,"2020/11/01","US_VI",106405,0,0,1376,21,1666.66666666667,0,144.927536231884,144.927536231884,0.0129317231333114,0.000197359146656642,0.0156634243378287,0,0.00136203689894163,0.00136203689894163,"2020-11-01","US_VI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Virgin Islands","US_VI","STATE_TOTAL",2020-11-02,2,1,1,1,1,1,3,1,0,NA,1,1,2,1,3,1,1,1,NA,NA,2,1,1,2,NA,NA,3,0,NA,NA,NA,1376,21,59.26,59.26,68.57,68.57,55.28,55.28,56.09,56.09,50,50,0,0,4,0,0,0,-0.285714285714286,0,106405,"US_VI","2020/11/02","US",329064917,0,0,1376,21,1569.16037600141,1428.73169264061,1723.3916614967,0,0,0,4.7685435150822e-06,4.3417928160376e-06,5.23723913569522e-06,0,0,0,"2020/11/02","US_VI",106405,0,0,1376,21,1666.66666666667,0,72.463768115942,144.927536231884,0.0129317231333114,0.000197359146656642,0.0156634243378287,0,0.000681018449470814,0.00136203689894163,"2020-11-02","US_VI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Virgin Islands","US_VI","STATE_TOTAL",2020-11-03,2,1,1,1,1,1,3,1,0,NA,1,1,2,1,3,1,1,1,NA,NA,2,1,1,2,NA,NA,3,0,NA,NA,NA,1385,22,59.26,59.26,68.57,68.57,55.28,55.28,56.09,56.09,50,50,9,1,4.85714285714286,0.142857142857143,9,1,0.857142857142857,0.142857142857143,106405,"US_VI","2020/11/03","US",329064917,9,1,1385,22,1650.72660160619,1509.38159310656,1805.30776689945,0,0,0,5.01641626416891e-06,4.58688093178452e-06,5.48617513941618e-06,0,0,0,"2020/11/03","US_VI",106405,9,1,1385,22,1666.66666666667,0,0,144.927536231884,0.0130163056247357,0.000206757201259339,0.0156634243378287,0,0,0.00136203689894163,"2020-11-03","US_VI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Virgin Islands","US_VI","STATE_TOTAL",2020-11-04,2,1,1,1,1,1,3,1,0,NA,1,1,2,1,3,1,1,1,NA,NA,2,1,1,2,NA,NA,3,0,NA,NA,NA,1388,23,59.26,59.26,68.57,68.57,55.28,55.28,56.09,56.09,50,50,3,1,5,0.285714285714286,-6,0,0.142857142857143,0.142857142857143,106405,"US_VI","2020/11/04","US",329064917,3,1,1388,23,1725.29188000515,1583.67952523963,1879.56718753518,0,0,0,5.24301373642074e-06,4.81266596171244e-06,5.7118431362137e-06,0,0,0,"2020/11/04","US_VI",106405,3,1,1388,23,1666.66666666667,0,0,144.927536231884,0.0130444997885438,0.000216155255862037,0.0156634243378287,0,0,0.00136203689894163,"2020-11-04","US_VI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Virgin Islands","US_VI","STATE_TOTAL",2020-11-05,2,1,1,1,1,1,3,1,0,NA,1,1,2,1,3,1,1,1,NA,NA,2,1,1,2,NA,NA,3,0,NA,NA,NA,1388,23,59.26,59.26,68.57,68.57,55.28,55.28,56.09,56.09,50,50,0,0,5,0.285714285714286,-3,-1,0,0,106405,"US_VI","2020/11/05","US",329064917,0,0,1388,23,1720.88836033711,1579.63229393583,1874.776022314,0,0,0,5.22963181862717e-06,4.80036677363521e-06,5.69728319690183e-06,0,0,0,"2020/11/05","US_VI",106405,0,0,1388,23,1666.66666666667,0,0,144.927536231884,0.0130444997885438,0.000216155255862037,0.0156634243378287,0,0,0.00136203689894163,"2020-11-05","US_VI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Virgin Islands","US_VI","STATE_TOTAL",2020-11-06,2,1,1,1,1,1,3,1,0,NA,1,1,2,1,3,1,1,1,NA,NA,2,1,1,2,NA,NA,3,0,NA,NA,NA,1390,23,59.26,59.26,68.57,68.57,55.28,55.28,56.09,56.09,50,50,2,0,4,0.285714285714286,2,0,-1,0,106405,"US_VI","2020/11/06","US",329064917,2,0,1390,23,1718.91681850382,1577.81575476186,1872.6362821629,0,0,0,5.22364047244763e-06,4.79484646721504e-06,5.69078071049092e-06,0,0,0,"2020/11/06","US_VI",106405,2,0,1390,23,1666.66666666667,0,0,144.927536231884,0.0130632958977492,0.000216155255862037,0.0156634243378287,0,0,0.00136203689894163,"2020-11-06","US_VI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Virgin Islands","US_VI","STATE_TOTAL",2020-11-07,2,1,1,1,1,1,3,1,0,NA,1,1,2,1,3,1,1,1,NA,NA,2,1,1,2,NA,NA,3,0,NA,NA,NA,1390,23,59.26,59.26,68.57,68.57,55.28,55.28,56.09,56.09,50,50,0,0,2,0.285714285714286,-2,0,-2,0,106405,"US_VI","2020/11/07","US",329064917,0,0,1390,23,1714.59280668972,1573.84160743598,1867.93161323364,0,0,0,5.21050017218856e-06,4.78276937506523e-06,5.67648362597596e-06,0,0,0,"2020/11/07","US_VI",106405,0,0,1390,23,1666.66666666667,0,0,144.927536231884,0.0130632958977492,0.000216155255862037,0.0156634243378287,0,0,0.00136203689894163,"2020-11-07","US_VI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Virgin Islands","US_VI","STATE_TOTAL",2020-11-08,2,1,1,1,1,1,3,1,0,NA,1,1,2,1,3,1,1,1,NA,NA,2,1,1,2,NA,NA,3,0,NA,NA,NA,1405,23,59.26,59.26,68.57,68.57,55.28,55.28,56.09,56.09,50,50,15,0,4.14285714285714,0.285714285714286,15,0,2.14285714285714,0,106405,"US_VI","2020/11/08","US",329064917,15,0,1405,23,1728.93433954522,1587.00074024964,1883.56178711578,104.076969806681,104.076969806681,104.076969806681,5.25408285789768e-06,4.82275884867314e-06,5.72398238100776e-06,3.16280965942903e-07,3.16280965942903e-07,3.16280965942903e-07,"2020/11/08","US_VI",106405,15,0,1405,23,1666.66666666667,0,0,72.463768115942,0.0132042667167896,0.000216155255862037,0.0156634243378287,0,0,0.000681018449470814,"2020-11-08","US_VI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Virgin Islands","US_VI","STATE_TOTAL",2020-11-09,2,1,1,1,1,1,3,1,0,NA,1,1,2,1,3,1,1,1,NA,NA,2,1,1,2,NA,NA,3,0,NA,NA,NA,1405,23,59.26,59.26,68.57,68.57,55.28,55.28,56.09,56.09,50,50,0,0,4.14285714285714,0.285714285714286,-15,0,0,0,106405,"US_VI","2020/11/09","US",329064917,0,0,1405,23,1724.76904371805,1583.17063616689,1879.03197937693,66.9477094161821,171.024679222863,171.024679222863,5.24142488188145e-06,4.81111949155882e-06,5.71021668462131e-06,2.0344833483474e-07,5.19729300777644e-07,5.19729300777644e-07,"2020/11/09","US_VI",106405,0,0,1405,23,1666.66666666667,0,0,0,0.0132042667167896,0.000216155255862037,0.0156634243378287,0,0,0,"2020-11-09","US_VI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Virgin Islands","US_VI","STATE_TOTAL",2020-11-10,2,1,1,1,1,1,3,1,0,NA,1,1,2,1,3,1,1,1,NA,NA,2,1,1,2,NA,NA,3,0,NA,NA,NA,1413,23,59.26,59.26,68.57,68.57,55.28,55.28,56.09,56.09,50,50,8,0,4,0.142857142857143,8,0,-0.142857142857143,-0.142857142857143,106405,"US_VI","2020/11/10","US",329064917,8,0,1413,23,1730.12732636322,1588.0839673952,1884.87550210488,5.35828264516203,176.382961868025,176.382961868025,5.25770824230167e-06,4.82605068286631e-06,5.72797464794729e-06,1.62833604202238e-08,5.36012661197868e-07,5.36012661197868e-07,"2020/11/10","US_VI",106405,8,0,1413,23,1666.66666666667,0,0,0,0.0132794511536112,0.000216155255862037,0.0156634243378287,0,0,0,"2020-11-10","US_VI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Virgin Islands","US_VI","STATE_TOTAL",2020-11-11,2,1,1,1,1,1,3,1,0,NA,1,1,2,1,3,1,1,1,NA,NA,2,1,1,2,NA,NA,3,0,NA,NA,NA,1413,23,59.26,59.26,68.57,68.57,55.28,55.28,56.09,56.09,50,50,0,0,3.57142857142857,0,-8,0,-0.428571428571428,-0.142857142857143,106405,"US_VI","2020/11/11","US",329064917,0,0,1413,23,1725.48470162955,1583.81581798412,1879.82555910264,0,176.382961868025,176.382961868025,5.24359970476447e-06,4.81308014364874e-06,5.71262830520046e-06,0,5.36012661197868e-07,5.36012661197868e-07,"2020/11/11","US_VI",106405,0,0,1413,23,1666.66666666667,0,0,0,0.0132794511536112,0.000216155255862037,0.0156634243378287,0,0,0,"2020-11-11","US_VI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Virgin Islands","US_VI","STATE_TOTAL",2020-11-12,2,1,1,1,1,1,3,1,0,NA,1,1,2,1,3,1,1,1,NA,NA,2,1,1,2,NA,NA,3,0,NA,NA,NA,1413,23,59.26,59.26,68.57,68.57,55.28,55.28,56.09,56.09,50,50,0,0,3.57142857142857,0,0,0,0,0,106405,"US_VI","2020/11/12","US",329064917,0,0,1413,23,1720.71579225664,1579.43182782051,1874.63794610696,0,176.382961868025,176.382961868025,5.22910739906265e-06,4.79975757434059e-06,5.69686359517613e-06,0,5.36012661197868e-07,5.36012661197868e-07,"2020/11/12","US_VI",106405,0,0,1413,23,1666.66666666667,0,0,0,0.0132794511536112,0.000216155255862037,0.0156634243378287,0,0,0,"2020-11-12","US_VI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Virgin Islands","US_VI","STATE_TOTAL",2020-11-13,2,1,1,1,1,1,3,1,0,NA,1,1,2,1,3,1,1,1,NA,NA,2,1,1,2,NA,NA,3,0,NA,NA,NA,1426,23,59.26,59.26,68.57,68.57,55.28,55.28,56.09,56.09,50,50,13,0,5.14285714285714,0,13,0,1.57142857142857,0,106405,"US_VI","2020/11/13","US",329064917,13,0,1426,23,1731.8504393489,1589.64725851579,1886.77452070301,0,176.382961868025,176.382961868025,5.26294463456553e-06,4.83080139021865e-06,5.73374560224848e-06,0,5.36012661197868e-07,5.36012661197868e-07,"2020/11/13","US_VI",106405,13,0,1426,23,1666.66666666667,0,0,0,0.0134016258634463,0.000216155255862037,0.0156634243378287,0,0,0,"2020-11-13","US_VI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Virgin Islands","US_VI","STATE_TOTAL",2020-11-14,2,1,1,1,1,1,3,1,0,NA,1,1,2,1,3,1,1,1,NA,NA,2,1,1,2,NA,NA,3,0,NA,NA,NA,1434,23,59.26,59.26,68.57,68.57,55.28,55.28,56.09,56.09,50,50,8,0,6.28571428571429,0,-5,0,1.14285714285714,0,106405,"US_VI","2020/11/14","US",329064917,8,0,1434,23,1736.8712680726,1594.24920361419,1892.25234989433,0,176.382961868025,176.382961868025,5.27820250152221e-06,4.84478630584066e-06,5.75039225434758e-06,0,5.36012661197868e-07,5.36012661197868e-07,"2020/11/14","US_VI",106405,8,0,1434,23,1666.66666666667,0,0,0,0.0134768103002678,0.000216155255862037,0.0156634243378287,0,0,0,"2020-11-14","US_VI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Virgin Islands","US_VI","STATE_TOTAL",2020-11-15,2,1,1,1,1,1,3,1,0,NA,1,1,2,1,3,1,1,1,NA,NA,2,1,1,2,NA,NA,3,0,NA,NA,NA,1434,23,59.26,59.26,68.57,68.57,55.28,55.28,56.09,56.09,50,50,0,0,4.14285714285714,0,-8,0,-2.14285714285714,0,106405,"US_VI","2020/11/15","US",329064917,0,0,1434,23,1731.86036178261,1589.64320141155,1886.80095637215,0,176.382961868025,176.382961868025,5.26297478798875e-06,4.83078906102759e-06,5.73382593797488e-06,0,5.36012661197868e-07,5.36012661197868e-07,"2020/11/15","US_VI",106405,0,0,1434,23,1666.66666666667,0,0,0,0.0134768103002678,0.000216155255862037,0.0156634243378287,0,0,0,"2020-11-15","US_VI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Virgin Islands","US_VI","STATE_TOTAL",2020-11-16,2,1,1,1,1,1,2,1,0,NA,1,1,1,1,3,1,1,1,0,0,2,1,1,2,0,0,3,1,NA,NA,NA,1434,23,50.93,50.93,61.9,61.9,51.11,51.11,51.28,51.28,50,50,0,0,4.14285714285714,0,0,0,0,0,106405,"US_VI","2020/11/16","US",329064917,0,0,1434,23,1726.60385160513,1584.81184061713,1881.08189500705,0,176.382961868025,176.382961868025,5.24700070535059e-06,4.81610697082342e-06,5.71644620203328e-06,0,5.36012661197868e-07,5.36012661197868e-07,"2020/11/16","US_VI",106405,0,0,1434,23,1666.66666666667,0,0,0,0.0134768103002678,0.000216155255862037,0.0156634243378287,0,0,0,"2020-11-16","US_VI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Virgin Islands","US_VI","STATE_TOTAL",2020-11-17,2,1,1,1,1,1,2,1,0,NA,1,1,1,1,3,1,1,1,0,0,2,1,1,2,0,0,3,1,NA,NA,NA,1450,23,50.93,50.93,61.9,61.9,51.11,51.11,51.28,51.28,50,50,16,0,5.28571428571429,0,16,0,1.14285714285714,0,106405,"US_VI","2020/11/17","US",329064917,16,0,1450,23,1740.62587114328,1597.67582460176,1896.36619434265,3.12100129619739,179.503963164223,179.503963164223,5.28961241755005e-06,4.85519951250763e-06,5.76289387404567e-06,9.48445469255962e-09,5.45497115890427e-07,5.45497115890427e-07,"2020/11/17","US_VI",106405,16,0,1450,23,1666.66666666667,0,0,0,0.013627179173911,0.000216155255862037,0.0156634243378287,0,0,0,"2020-11-17","US_VI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United States","USA","Virgin Islands","US_VI","STATE_TOTAL",2020-11-18,2,1,1,1,1,1,2,1,0,NA,1,1,1,1,3,1,1,1,0,0,2,1,1,2,0,0,3,1,NA,NA,NA,1463,23,50.93,50.93,61.9,61.9,51.11,51.11,51.28,51.28,50,50,13,0,7.14285714285714,0,-3,0,1.85714285714286,0,106405,"US_VI","2020/11/18","US",329064917,13,0,1463,23,1750.91970093446,1607.11612103685,1907.59072041573,17.6713732750463,197.175336439269,197.175336439269,5.32089448154225e-06,4.88388776199089e-06,5.79700424404626e-06,5.37017845480208e-08,5.99198900438448e-07,5.99198900438448e-07,"2020/11/18","US_VI",106405,13,0,1463,23,1666.66666666667,0,0,0,0.0137493538837461,0.000216155255862037,0.0156634243378287,0,0,0,"2020-11-18","US_VI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
