"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","cases_delta","deaths_delta","avgcases7days_delta","avgdeaths7days_delta","population","iso2","owid_iso_code","owid_continent","owid_location","owid_date","owid_total_cases","owid_new_cases","owid_new_cases_smoothed","owid_total_deaths","owid_new_deaths","owid_new_deaths_smoothed","owid_total_cases_per_million","owid_new_cases_per_million","owid_new_cases_smoothed_per_million","owid_total_deaths_per_million","owid_new_deaths_per_million","owid_new_deaths_smoothed_per_million","owid_reproduction_rate","owid_icu_patients","owid_icu_patients_per_million","owid_hosp_patients","owid_hosp_patients_per_million","owid_weekly_icu_admissions","owid_weekly_icu_admissions_per_million","owid_weekly_hosp_admissions","owid_weekly_hosp_admissions_per_million","owid_total_tests","owid_new_tests","owid_total_tests_per_thousand","owid_new_tests_per_thousand","owid_new_tests_smoothed","owid_new_tests_smoothed_per_thousand","owid_positive_rate","owid_tests_per_case","owid_tests_units","owid_total_vaccinations","owid_new_vaccinations","owid_new_vaccinations_smoothed","owid_total_vaccinations_per_hundred","owid_new_vaccinations_smoothed_per_million","owid_stringency_index","owid_population","owid_population_density","owid_median_age","owid_aged_65_older","owid_aged_70_older","owid_gdp_per_capita","owid_extreme_poverty","owid_cardiovasc_death_rate","owid_diabetes_prevalence","owid_female_smokers","owid_male_smokers","owid_handwashing_facilities","owid_hospital_beds_per_thousand","owid_life_expectancy","owid_human_development_index","conf_date","conf_countrycode2","conf_population","conf_cases","conf_deaths","conf_cases_prev_week","conf_deaths_prev_week","conf_cases_infected","conf_cum_deaths","conf_cases_contagious","conf_cases_active","conf_p_cases_infected","conf_p_cases","conf_p_cases_contagious","conf_p_cases_active","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","fatal_date","fatal_countrycode","fatal_population","fatal_cases","fatal_deaths","fatal_cum_cases","fatal_cum_deaths","fatal_cases_infected","fatal_cases_daily","fatal_cases_contagious","fatal_cases_active","fatal_p_cum_cases","fatal_p_cum_deaths","fatal_p_cases_infected","fatal_p_cases_daily","fatal_p_cases_contagious","fatal_p_cases_active","hosp_date","hosp_year_week","hosp_countrycode","hosp_countryname","hosp_hosp_occupancy","hosp_icu_occupancy","gmob_country_region_code","gmob_country_region","gmob_sub_region_1","gmob_sub_region_2","gmob_metro_area","gmob_iso_3166_2_code","gmob_census_fips_code","gmob_date","gmob_retail_and_recreation_percent_change_from_baseline","gmob_grocery_and_pharmacy_percent_change_from_baseline","gmob_parks_percent_change_from_baseline","gmob_transit_stations_percent_change_from_baseline","gmob_workplaces_percent_change_from_baseline","gmob_residential_percent_change_from_baseline"
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-05-27,1,1,1,1,1,1,3,1,1,1,1,1,1,1,0,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,4001,110,47.22,47.22,59.05,59.05,60,60,53.85,53.85,100,100,6,0,4.28571428571429,0.142857142857143,4,0,-1,0,61573,"LU","LUX","Europe","Luxembourg","2020-05-27",4001,6,4.286,110,0,0.143,6391.619,9.585,6.846,175.726,0,0.228,0.76,4,6.39,33,52.718,NA,NA,NA,NA,71142,1207,113.65,1.928,971,1.551,0.004,226.6,"tests performed",NA,NA,NA,NA,NA,47.22,625976,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,NA,4.51,82.25,0.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/27","LU",61573,6,0,4001,110,8264.6070074486,8107.44203342952,8424.8186673344,0,388.203711550709,388.203711550709,0.134224530353379,0.131672032115205,0.136826509465746,0,0.00630477175954898,0.00630477175954898,"2020/05/27","LU",61573,6,0,4001,112,8115.94202898551,0,0,72.4637681159421,0.0649797800984198,0.00181897909798126,0.131810079563859,0,0,0.0011768757103916,"2020-05-27","2020-W22","LU","Luxembourg",33,4,"LU","Luxembourg",NA,NA,NA,NA,NA,"2020-05-27",-36,-13,28,-35,-37,15
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-05-28,1,1,1,1,1,1,3,1,1,1,1,1,1,1,0,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,4008,110,47.22,47.22,59.05,59.05,60,60,53.85,53.85,100,100,7,0,4,0.142857142857143,1,0,-0.285714285714286,0,61573,"LU","LUX","Europe","Luxembourg","2020-05-28",4008,7,4,110,0,0.143,6402.801,11.183,6.39,175.726,0,0.228,0.77,4,6.39,29,46.328,NA,NA,NA,NA,73145,2003,116.85,3.2,1145,1.829,0.003,286.2,"tests performed",NA,NA,NA,NA,NA,47.22,625976,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,NA,4.51,82.25,0.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/28","LU",61573,7,0,4008,110,8257.31186406271,8100.27498543051,8417.39315554446,0,351.036362476142,388.203711550709,0.134106050770024,0.131555632914273,0.13670591258416,0,0.00570114112478103,0.00630477175954898,"2020/05/28","LU",61573,7,0,4008,112,8115.94202898551,0,0,72.4637681159421,0.0650934662920436,0.00181897909798126,0.131810079563859,0,0,0.0011768757103916,"2020-05-28","2020-W22","LU","Luxembourg",29,4,"LU","Luxembourg",NA,NA,NA,NA,NA,"2020-05-28",-36,-11,39,-34,-36,15
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-05-29,1,1,1,1,1,1,3,1,1,1,1,1,1,1,0,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,4012,110,47.22,47.22,59.05,59.05,60,60,53.85,53.85,100,100,4,0,4.42857142857143,0.142857142857143,-3,0,0.428571428571429,0,61573,"LU","LUX","Europe","Luxembourg","2020-05-29",4012,4,4.429,110,0,0.143,6409.191,6.39,7.075,175.726,0,0.228,0.78,3,4.793,28,44.73,NA,NA,NA,NA,75349,2204,120.37,3.521,1285,2.053,0.003,290.1,"tests performed",NA,NA,NA,NA,NA,47.22,625976,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,NA,4.51,82.25,0.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/29","LU",61573,4,0,4012,110,8244.9175348662,8088.10580763186,8404.76951879142,0,110.379461348935,388.203711550709,0.133904755897328,0.131357994699493,0.136500893553854,0,0.00179266011642985,0.00630477175954898,"2020/05/29","LU",61573,4,0,4012,112,8115.94202898551,0,0,5.6843418860808e-14,0.0651584298312572,0.00181897909798126,0.131810079563859,0,0,9.2318741755003e-19,"2020-05-29","2020-W22","LU","Luxembourg",28,3,"LU","Luxembourg",NA,NA,NA,NA,NA,"2020-05-29",-32,-5,68,-33,-35,15
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-05-30,1,1,1,1,1,1,3,1,1,1,1,1,1,1,0,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,4016,110,47.22,47.22,59.05,59.05,60,60,53.85,53.85,100,100,4,0,3.71428571428571,0.142857142857143,0,0,-0.714285714285714,0,61573,"LU","LUX","Europe","Luxembourg","2020-05-30",4016,4,3.714,110,0,0.143,6415.581,6.39,5.934,175.726,0,0.228,0.79,3,4.793,26,41.535,NA,NA,NA,NA,77366,2017,123.593,3.222,1400,2.237,0.003,377,"tests performed",NA,NA,NA,NA,NA,47.22,625976,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,NA,4.51,82.25,0.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/30","LU",61573,4,0,4016,110,8233.36458600732,8076.76313968822,8393.00239882189,0,110.379461348935,388.203711550709,0.133717125785772,0.131173779736057,0.136309785113961,0,0.00179266011642985,0.00630477175954898,"2020/05/30","LU",61573,4,0,4016,112,8115.94202898551,0,0,5.6843418860808e-14,0.0652233933704708,0.00181897909798126,0.131810079563859,0,0,9.2318741755003e-19,"2020-05-30","2020-W22","LU","Luxembourg",26,3,"LU","Luxembourg",NA,NA,NA,NA,NA,"2020-05-30",-31,-7,87,-25,1,5
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-05-31,1,1,1,1,1,1,3,1,1,1,1,1,1,1,0,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,4018,110,47.22,47.22,59.05,59.05,60,60,53.85,53.85,100,100,2,0,3.71428571428571,0,-2,0,0,-0.142857142857143,61573,"LU","LUX","Europe","Luxembourg","2020-05-31",4018,2,3.714,110,0,0,6418.776,3.195,5.934,175.726,0,0,0.8,3,4.793,27,43.133,NA,NA,NA,NA,77558,192,123.899,0.307,1414,2.259,0.003,380.7,"tests performed",NA,NA,NA,NA,NA,47.22,625976,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,NA,4.51,82.25,0.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/31","LU",61573,2,0,4018,110,8218.53604846525,8062.20725972982,8377.8961026346,0,24.9293717598284,388.203711550709,0.133476297215748,0.13093737936644,0.136064445497777,0,0.000404875054972609,0.00630477175954898,"2020/05/31","LU",61573,2,0,4018,112,8115.94202898551,0,0,5.6843418860808e-14,0.0652558751400776,0.00181897909798126,0.131810079563859,0,0,9.2318741755003e-19,"2020-05-31","2020-W22","LU","Luxembourg",27,3,"LU","Luxembourg",NA,NA,NA,NA,NA,"2020-05-31",-33,-8,143,-24,0,2
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-06-01,1,1,1,1,1,1,3,1,1,1,1,1,1,1,0,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,4019,110,47.22,47.22,59.05,59.05,60,60,53.85,53.85,100,100,1,0,3.71428571428571,0,-1,0,0,0,61573,"LU","LUX","Europe","Luxembourg","2020-06-01",4019,1,3.714,110,0,0,6420.374,1.598,5.934,175.726,0,0,0.81,4,6.39,25,39.938,NA,NA,NA,NA,77981,423,124.575,0.676,1339,2.139,0.003,360.5,"tests performed",NA,NA,NA,NA,NA,47.22,625976,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,NA,4.51,82.25,0.904,"2020/06/01","LU",613894,26,0,737,44,4018,110,4013,4018,0.00654510387786817,4.23525885576337e-05,0.00653695914929939,0.00654510387786817,"2020/06/01","LU",61573,1,0,4019,110,8202.54918958194,8046.51516980198,8361.60894346106,0,0,388.203711550709,0.133216656482256,0.130682525941597,0.135799927621864,0,0,0.00630477175954898,"2020/06/01","LU",61573,1,0,4019,112,8115.94202898551,0,0,5.6843418860808e-14,0.065272116024881,0.00181897909798126,0.131810079563859,0,0,9.2318741755003e-19,"2020-06-01","2020-W23","LU","Luxembourg",25,4,"LU","Luxembourg",NA,NA,NA,NA,NA,"2020-06-01",-59,-76,134,-60,-83,25
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-06-02,1,1,1,1,1,1,3,1,1,1,1,1,1,1,0,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,4020,110,47.22,47.22,59.05,59.05,60,60,53.85,53.85,100,100,1,0,3.57142857142857,0,0,0,-0.142857142857143,0,61573,"LU","LUX","Europe","Luxembourg","2020-06-02",4020,1,3.571,110,0,0,6421.971,1.598,5.705,175.726,0,0,0.84,2,3.195,22,35.145,NA,NA,NA,NA,79574,1593,127.12,2.545,1377,2.2,0.003,385.6,"tests performed",NA,NA,NA,NA,NA,47.22,625976,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,NA,4.51,82.25,0.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/06/02","LU",61573,1,0,4020,110,8187.57946206221,8031.8219680747,8346.35749074655,0,0,388.203711550709,0.13297353486207,0.130443895344951,0.135552230535244,0,0,0.00630477175954898,"2020/06/02","LU",61573,1,0,4020,112,8115.94202898551,0,0,5.6843418860808e-14,0.0652883569096844,0.00181897909798126,0.131810079563859,0,0,9.2318741755003e-19,"2020-06-02","2020-W23","LU","Luxembourg",22,2,"LU","Luxembourg",NA,NA,NA,NA,NA,"2020-06-02",-21,0,59,-32,-44,13
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-06-03,1,1,1,1,1,1,3,1,1,1,1,1,1,1,0,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,4024,110,47.22,47.22,59.05,59.05,60,60,53.85,53.85,100,100,4,0,3.28571428571429,0,3,0,-0.285714285714286,0,61573,"LU","LUX","Europe","Luxembourg","2020-06-03",4024,4,3.286,110,0,0,6428.361,6.39,5.249,175.726,0,0,0.87,3,4.793,21,33.548,NA,NA,NA,NA,81319,1745,129.908,2.788,1454,2.323,0.002,442.5,"tests performed",NA,NA,NA,NA,NA,47.22,625976,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,NA,4.51,82.25,0.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/06/03","LU",61573,4,0,4024,110,8179.81590963205,8024.19893298519,8338.45083780565,0,0,351.036362476142,0.132847447901386,0.13032009051021,0.13542381949565,0,0,0.00570114112478103,"2020/06/03","LU",61573,4,0,4024,112,8115.94202898551,0,0,5.6843418860808e-14,0.0653533204488981,0.00181897909798126,0.131810079563859,0,0,9.2318741755003e-19,"2020-06-03","2020-W23","LU","Luxembourg",21,3,"LU","Luxembourg",NA,NA,NA,NA,NA,"2020-06-03",-27,-8,20,-34,-44,15
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-06-04,1,1,1,1,1,1,3,1,1,1,1,1,1,1,0,2,1,2,5659430,0,2,1,3,2,0,0,3,1,0,NA,NA,4027,110,47.22,47.22,59.05,59.05,60,60,53.85,53.85,100,100,3,0,2.71428571428571,0,-1,0,-0.571428571428571,0,61573,"LU","LUX","Europe","Luxembourg","2020-06-04",4027,3,2.714,110,0,0,6433.154,4.793,4.336,175.726,0,0,0.9,1,1.598,19,30.353,NA,NA,NA,NA,82997,1678,132.588,2.681,1407,2.248,0.002,518.4,"tests performed",NA,NA,NA,NA,NA,47.22,625976,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,NA,4.51,82.25,0.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/06/04","LU",61573,3,0,4027,110,8171.02045420847,8015.56366641831,8329.49222807769,0,0,110.379461348935,0.132704601923058,0.130179846140651,0.135278323747059,0,0,0.00179266011642985,"2020/06/04","LU",61573,3,0,4027,112,8115.94202898551,0,0,5.6843418860808e-14,0.0654020431033083,0.00181897909798126,0.131810079563859,0,0,9.2318741755003e-19,"2020-06-04","2020-W23","LU","Luxembourg",19,1,"LU","Luxembourg",NA,NA,NA,NA,NA,"2020-06-04",-29,-10,-8,-38,-44,16
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-06-05,1,1,1,1,1,1,3,1,1,1,1,1,1,1,0,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,4032,110,47.22,47.22,59.05,59.05,60,60,53.85,53.85,100,100,5,0,2.85714285714286,0,2,0,0.142857142857143,0,61573,"LU","LUX","Europe","Luxembourg","2020-06-05",4032,5,2.857,110,0,0,6441.142,7.988,4.564,175.726,0,0,0.94,1,1.598,19,30.353,NA,NA,NA,NA,85875,2878,137.186,4.598,1504,2.403,0.002,526.4,"tests performed",NA,NA,NA,NA,NA,47.22,625976,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,NA,4.51,82.25,0.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/06/05","LU",61573,5,0,4032,110,8167.07082337442,8011.68206731126,8325.47338668905,0,0,110.379461348935,0.132640456423667,0.1301168055367,0.135213054207023,0,0,0.00179266011642985,"2020/06/05","LU",61573,5,0,4032,112,8115.94202898551,0,0,5.6843418860808e-14,0.0654832475273253,0.00181897909798126,0.131810079563859,0,0,9.2318741755003e-19,"2020-06-05","2020-W23","LU","Luxembourg",19,1,"LU","Luxembourg",NA,NA,NA,NA,NA,"2020-06-05",-32,-12,-7,-40,-43,18
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-06-06,1,1,1,1,1,1,3,1,1,1,1,1,1,1,0,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,4035,110,47.22,47.22,59.05,59.05,60,60,53.85,53.85,100,100,3,0,2.71428571428571,0,-2,0,-0.142857142857143,0,61573,"LU","LUX","Europe","Luxembourg","2020-06-06",4035,3,2.714,110,0,0,6445.934,4.793,4.336,175.726,0,0,0.97,1,1.598,13,20.768,NA,NA,NA,NA,87701,1826,140.103,2.917,1476,2.358,0.002,543.8,"tests performed",NA,NA,NA,NA,NA,47.22,625976,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,NA,4.51,82.25,0.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/06/06","LU",61573,3,0,4035,110,8159.67042240404,8004.41538841663,8317.93681005174,0,0,24.9293717598284,0.132520267364008,0.129998788241869,0.135090653534045,0,0,0.000404875054972609,"2020/06/06","LU",61573,3,0,4035,112,8115.94202898551,0,0,5.6843418860808e-14,0.0655319701817355,0.00181897909798126,0.131810079563859,0,0,9.2318741755003e-19,"2020-06-06","2020-W23","LU","Luxembourg",13,1,"LU","Luxembourg",NA,NA,NA,NA,NA,"2020-06-06",-29,-12,12,-33,-1,7
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-06-07,1,1,1,1,1,1,3,1,1,1,1,1,1,1,0,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,4039,110,47.22,47.22,59.05,59.05,60,60,53.85,53.85,100,100,4,0,3,0,1,0,0.285714285714286,0,61573,"LU","LUX","Europe","Luxembourg","2020-06-07",4039,4,3,110,0,0,6452.324,6.39,4.793,175.726,0,0,1,2,3.195,18,28.755,NA,NA,NA,NA,88207,506,140.911,0.808,1521,2.43,0.002,507,"tests performed",NA,NA,NA,NA,NA,47.22,625976,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,NA,4.51,82.25,0.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/06/07","LU",61573,4,0,4039,110,8154.74491372715,7999.577553204,8312.92204690537,0,0,0,0.132440272744988,0.129920217517483,0.135009209343468,0,0,0,"2020/06/07","LU",61573,4,0,4039,112,8115.94202898551,0,0,5.6843418860808e-14,0.0655969337209491,0.00181897909798126,0.131810079563859,0,0,9.2318741755003e-19,"2020-06-07","2020-W23","LU","Luxembourg",18,2,"LU","Luxembourg",NA,NA,NA,NA,NA,"2020-06-07",-37,-21,48,-35,-5,5
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-06-08,1,1,1,1,1,1,3,1,1,1,1,1,1,1,0,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,4040,110,47.22,47.22,59.05,59.05,60,60,53.85,53.85,100,100,1,0,3,0,-3,0,0,0,61573,"LU","LUX","Europe","Luxembourg","2020-06-08",4040,1,3,110,0,0,6453.922,1.598,4.793,175.726,0,0,1.03,2,3.195,20,31.95,NA,NA,NA,NA,90452,2245,144.498,3.586,1782,2.847,0.002,594,"tests performed",NA,NA,NA,NA,NA,47.22,625976,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,NA,4.51,82.25,0.904,"2020/06/08","LU",613894,21,0,489,37,4039,110,3962,4039,0.00657931173785702,3.4207859988858e-05,0.00645388291789788,0.00657931173785702,"2020/06/08","LU",61573,1,0,4040,110,8144.17646049917,7989.20417642138,8302.15485235716,0,0,0,0.132268631713562,0.129751744700134,0.134834340577155,0,0,0,"2020/06/08","LU",61573,1,0,4040,112,8115.94202898551,0,0,5.6843418860808e-14,0.0656131746057525,0.00181897909798126,0.131810079563859,0,0,9.2318741755003e-19,"2020-06-08","2020-W24","LU","Luxembourg",20,2,"LU","Luxembourg",NA,NA,NA,NA,NA,"2020-06-08",-25,-16,21,-33,-34,14
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-06-09,1,1,1,1,1,1,3,1,1,1,1,1,1,1,0,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,4046,110,47.22,47.22,59.05,59.05,60,60,53.85,53.85,100,100,6,0,3.71428571428571,0,5,0,0.714285714285714,0,61573,"LU","LUX","Europe","Luxembourg","2020-06-09",4046,6,3.714,110,0,0,6463.507,9.585,5.934,175.726,0,0,1.07,1,1.598,17,27.158,NA,NA,NA,NA,93056,2604,148.657,4.16,1926,3.077,0.002,518.6,"tests performed",NA,NA,NA,NA,NA,47.22,625976,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,NA,4.51,82.25,0.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/06/09","LU",61573,6,0,4046,110,8144.1216731118,7989.14443122069,8302.10523760866,0,0,0,0.132267741917915,0.129750774385213,0.13483353478974,0,0,0,"2020/06/09","LU",61573,6,0,4046,112,8115.94202898551,0,0,5.6843418860808e-14,0.0657106199145729,0.00181897909798126,0.131810079563859,0,0,9.2318741755003e-19,"2020-06-09","2020-W24","LU","Luxembourg",17,1,"LU","Luxembourg",NA,NA,NA,NA,NA,"2020-06-09",-26,-13,14,-33,-34,13
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-06-10,1,1,1,1,1,1,3,1,1,1,1,1,1,1,0,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,4049,110,47.22,47.22,59.05,59.05,60,60,53.85,53.85,100,100,3,0,3.57142857142857,0,-3,0,-0.142857142857143,0,61573,"LU","LUX","Europe","Luxembourg","2020-06-10",4049,3,3.571,110,0,0,6468.299,4.793,5.705,175.726,0,0,1.1,1,1.598,17,27.158,NA,NA,NA,NA,97548,4492,155.833,7.176,2318,3.703,0.002,649.1,"tests performed",NA,NA,NA,NA,NA,47.22,625976,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,NA,4.51,82.25,0.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/06/10","LU",61573,3,0,4049,110,8138.4376467869,7983.56259014676,8296.31716201284,0,0,0,0.132175428301153,0.12966012034734,0.134739531320755,0,0,0,"2020/06/10","LU",61573,3,0,4049,112,8115.94202898551,0,0,5.6843418860808e-14,0.0657593425689832,0.00181897909798126,0.131810079563859,0,0,9.2318741755003e-19,"2020-06-10","2020-W24","LU","Luxembourg",17,1,"LU","Luxembourg",NA,NA,NA,NA,NA,"2020-06-10",-27,-11,12,-33,-35,13
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-06-11,1,1,1,1,1,1,3,1,0,NA,1,1,1,1,0,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,4052,110,41.67,41.67,49.52,49.52,56.67,56.67,50,50,100,100,3,0,3.57142857142857,0,0,0,0,0,61573,"LU","LUX","Europe","Luxembourg","2020-06-11",4052,3,3.571,110,0,0,6473.092,4.793,5.705,175.726,0,0,1.14,0,0,15,23.963,NA,NA,NA,NA,101578,4030,162.271,6.438,2654,4.24,0.001,743.2,"tests performed",NA,NA,NA,NA,NA,41.67,625976,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,NA,4.51,82.25,0.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/06/11","LU",61573,3,0,4052,110,8133.02041806619,7978.24348711859,8290.80000221588,0,0,0,0.132087447713546,0.129573733407802,0.13464992776405,0,0,0,"2020/06/11","LU",61573,3,0,4052,112,8115.94202898551,0,0,5.6843418860808e-14,0.0658080652233934,0.00181897909798126,0.131810079563859,0,0,9.2318741755003e-19,"2020-06-11","2020-W24","LU","Luxembourg",15,0,"LU","Luxembourg",NA,NA,NA,NA,NA,"2020-06-11",-18,-4,70,-29,-35,12
"Luxembourg","LUX",NA,NA,"NAT_TOTAL",2020-06-12,1,1,1,1,1,1,3,1,0,NA,1,1,1,1,0,2,1,2,0,0,2,1,3,2,0,0,3,1,0,NA,NA,4055,110,41.67,41.67,49.52,49.52,56.67,56.67,50,50,100,100,3,0,3.28571428571429,0,0,0,-0.285714285714286,0,61573,"LU","LUX","Europe","Luxembourg","2020-06-12",4055,3,3.286,110,0,0,6477.884,4.793,5.249,175.726,0,0,1.18,0,0,16,25.56,NA,NA,NA,NA,107529,5951,171.778,9.507,3093,4.941,0.001,941.3,"tests performed",NA,NA,NA,NA,NA,41.67,625976,231.447,39.7,14.312,9.842,94277.965,0.2,128.275,4.42,20.9,26,NA,4.51,82.25,0.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/06/12","LU",61573,3,0,4055,110,8127.88536772881,7973.20022305384,8285.57150238443,0,0,0,0.132004049952557,0.129491826337093,0.134565012300593,0,0,0,"2020/06/12","LU",61573,3,0,4055,112,8115.94202898551,0,0,5.6843418860808e-14,0.0658567878778036,0.00181897909798126,0.131810079563859,0,0,9.2318741755003e-19,"2020-06-12","2020-W24","LU","Luxembourg",16,0,"LU","Luxembourg",NA,NA,NA,NA,NA,"2020-06-12",-24,-7,68,-32,-33,13
