"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","cases_delta","deaths_delta","avgcases7days_delta","avgdeaths7days_delta","population","iso2","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","fatal_date","fatal_countrycode","fatal_population","fatal_cases","fatal_deaths","fatal_cum_cases","fatal_cum_deaths","fatal_cases_infected","fatal_cases_daily","fatal_cases_contagious","fatal_cases_active","fatal_p_cum_cases","fatal_p_cum_deaths","fatal_p_cases_infected","fatal_p_cases_daily","fatal_p_cases_contagious","fatal_p_cases_active","W_date","W_country","W_region","W_population","W_p_cases","W_p_cases_recent","W_p_cases_fatalities","W_p_cases_stillsick","W_p_cases_smooth","W_p_cases_smooth_low","W_p_cases_smooth_high","W_p_cases_fatalities_smooth","W_p_cases_fatalities_smooth_low","W_p_cases_fatalities_smooth_high","cmu_date","cmu_iso2","cmu_raw_cli","cmu_smoothed_cli","cmu_raw_ili","cmu_smoothed_ili","cmu_raw_wcli","cmu_smoothed_wcli","cmu_raw_wili","cmu_smoothed_wili","cmu_raw_hh_cmnty_cli","cmu_smoothed_hh_cmnty_cli","cmu_raw_nohh_cmnty_cli","cmu_smoothed_nohh_cmnty_cli","cmu_smoothed_wearing_mask","cmu_smoothed_others_masked","cmu_smoothed_travel_outside_state_5d","cmu_smoothed_work_outside_home_1d","cmu_smoothed_shop_1d","cmu_smoothed_restaurant_1d","cmu_smoothed_spent_time_1d","cmu_smoothed_large_event_1d","cmu_smoothed_public_transit_1d","cmu_smoothed_tested_14d","cmu_smoothed_tested_positive_14d","cmu_smoothed_wanted_test_14d","cmu_smoothed_anxious_5d","cmu_smoothed_depressed_5d","cmu_smoothed_felt_isolated_5d","cmu_smoothed_worried_become_ill","cmu_smoothed_worried_finances","gmob_country_region_code","gmob_country_region","gmob_sub_region_1","gmob_sub_region_2","gmob_metro_area","gmob_iso_3166_2_code","gmob_census_fips_code","gmob_date","gmob_retail_and_recreation_percent_change_from_baseline","gmob_grocery_and_pharmacy_percent_change_from_baseline","gmob_parks_percent_change_from_baseline","gmob_transit_stations_percent_change_from_baseline","gmob_workplaces_percent_change_from_baseline","gmob_residential_percent_change_from_baseline"
"United States","USA","Arkansas","US_AR","STATE_TOTAL",2020-06-10,3,1,2,1,1,1,3,1,1,0,1,1,2,1,3,2,0,1,0,0,2,1,3,1,0,0,1,1,NA,NA,NA,10368,165,69.44,69.44,80.48,80.48,61.67,61.67,61.54,61.54,62.5,62.5,288,4,328.714285714286,3.28571428571429,-52,-2,5.57142857142856,-0.285714285714286,2915918,"US_AR","2020/06/10","US",329064917,288,4,10368,165,17359.4956499412,17126.8232627729,17595.3289525297,309.625478774073,4098.81136024604,5611.79746331649,5.27540152508607e-05,5.20469438641887e-05,5.34706923878175e-05,9.40925218029465e-07,1.24559354355178e-05,1.7053770163279e-05,"2020/06/10","US_AR",2915918,288,4,10368,165,17173.9130434783,724.63768115942,4782.60869565217,6159.42028985507,0.0035556555431257,5.65859533772898e-05,0.0058897105623266,0.000248510994190996,0.00164017256166057,0.00211234345062346,"2020-06-10","US","USAR",3017825,0,NA,NA,NA,0.0200000000000002,0.0200000000000002,0.0200000000000002,0.00999681945124294,0.00999636753218236,0.00999727137030352,"2020-06-10","US_AR",0.9774566,0.6600568,1.0202587,0.6777516,0.6948291,0.8059744,0.7291526,0.817163,16.8945419,17.8012327,13.2871647,13.4240213,NA,NA,12.7746986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Arkansas",NA,NA,"US_AR",NA,"2020-06-10",3,11,129,1,-27,6
"United States","USA","Arkansas","US_AR","STATE_TOTAL",2020-06-11,3,1,2,1,1,1,3,1,1,0,1,1,2,1,3,2,0,1,0,0,2,1,3,1,0,0,1,1,NA,NA,NA,10816,171,69.44,69.44,80.48,80.48,61.67,61.67,61.54,61.54,62.5,62.5,448,6,341.571428571429,2.85714285714286,160,2,12.8571428571428,-0.428571428571428,2915918,"US_AR","2020/06/11","US",329064917,448,6,10816,171,18129.4288906508,17893.7261560506,18368.236388262,769.93324070963,4689.17296782594,6333.81198361999,5.5093776194473e-05,5.43774958424104e-05,5.58194916544751e-05,2.33976094361232e-06,1.42499936200307e-05,1.92479102341378e-05,"2020/06/11","US_AR",2915918,448,6,10816,171,17391.3043478261,217.391304347828,4637.68115942029,6231.88405797102,0.00370929498017434,5.86436244091912e-05,0.0059642638605839,7.45532982572994e-05,0.00159047036282237,0.00213719455004257,"2020-06-11","US","USAR",3017825,0,NA,NA,NA,0.0200000000000002,0.0200000000000002,0.0200000000000002,0.00999683792087683,0.00999638839786941,0.00999728744388425,"2020-06-11","US_AR",0.503209,0.6050534,0.6241215,0.641683,0.7986144,0.7822616,0.8683149,0.8002994,17.0567985,17.783586,14.5937283,13.7782898,NA,NA,12.5372466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Arkansas",NA,NA,"US_AR",NA,"2020-06-11",1,12,139,0,-27,6
"United States","USA","Arkansas","US_AR","STATE_TOTAL",2020-06-12,3,1,2,1,1,1,3,1,1,0,1,1,2,1,3,2,0,1,0,0,2,1,3,1,0,0,1,1,NA,NA,NA,11547,176,69.44,69.44,80.48,80.48,61.67,61.67,61.54,61.54,62.5,62.5,731,5,413.714285714286,3.42857142857143,283,-1,72.1428571428572,0.571428571428571,2915918,"US_AR","2020/06/12","US",329064917,731,5,11547,176,19244.7597525918,19000.5720781232,19492.0856283797,1115.33086194098,5740.01465134669,7449.14284556097,5.84831708224666e-05,5.77411054674151e-05,5.92347729016026e-05,3.38939462799366e-06,1.74434111775784e-05,2.26373048621314e-05,"2020/06/12","US_AR",2915918,731,5,11547,176,17391.3043478261,0,4565.21739130435,6231.88405797102,0.00395998790089433,6.03583502691091e-05,0.0059642638605839,0,0.00156561926340327,0.00213719455004257,"2020-06-12","US","USAR",3017825,0,NA,NA,NA,0.0200000000000002,0.0200000000000002,0.0200000000000002,0.00999685639054483,0.00999640926279803,0.00999730351829163,"2020-06-12","US_AR",0.1589893,0.5235194,0.2311357,0.5708812,0.1017492,0.6820433,0.1490307,0.7068186,18.1872126,17.9955327,13.5121705,13.7845145,NA,NA,12.7867825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Arkansas",NA,NA,"US_AR",NA,"2020-06-12",-3,9,154,2,-28,6
"United States","USA","Arkansas","US_AR","STATE_TOTAL",2020-06-13,3,1,2,1,1,1,3,1,1,0,1,1,2,1,3,2,0,1,0,0,2,1,3,1,0,0,1,1,NA,NA,NA,12095,177,69.44,69.44,80.48,80.48,61.67,61.67,61.54,61.54,62.5,62.5,548,1,427.714285714286,3.28571428571429,-183,-4,14,-0.142857142857143,2915918,"US_AR","2020/06/13","US",329064917,548,1,12095,177,19568.2897275627,19321.0402448023,19818.7032380334,323.529974970908,6063.5446263176,7727.59982600217,5.94663506093623e-05,5.8714980682071e-05,6.02273357449205e-05,9.83179786895691e-07,1.8426590964474e-05,2.3483511692625e-05,"2020/06/13","US_AR",2915918,548,1,12095,177,18043.4782608696,652.173913043476,5072.46376811594,6811.59420289855,0.00414792185514133,6.07012954410927e-05,0.0061879237553558,0.000223659894771896,0.00173957695933697,0.00233600334539536,"2020-06-13","US","USAR",3017825,0,NA,NA,NA,0.0200000000000002,0.0200000000000002,0.0200000000000002,0.00999687486024696,0.0099964301269553,0.00999731959353863,"2020-06-13","US_AR",0.3683238,0.500365,0.3683238,0.5416033,0.2705128,0.5015012,0.2705128,0.5231426,20.3800332,18.3032462,14.2983711,13.9372691,NA,NA,11.9969622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Arkansas",NA,NA,"US_AR",NA,"2020-06-13",-8,11,131,6,-6,1
"United States","USA","Arkansas","US_AR","STATE_TOTAL",2020-06-14,3,1,2,1,1,1,3,1,1,0,1,1,2,1,3,2,0,1,0,0,2,1,3,1,0,0,1,1,NA,NA,NA,12501,179,69.44,69.44,80.48,80.48,61.67,61.67,61.54,61.54,62.5,62.5,406,2,439.285714285714,3.57142857142857,-142,1,11.5714285714286,0.285714285714286,2915918,"US_AR","2020/06/14","US",329064917,406,2,12501,179,19709.3731211756,19462.5740386734,19959.3017890554,141.083393612844,5729.73906213144,7868.68321961501,5.98950909165913e-05,5.91450897169733e-05,6.06546026571877e-05,4.28740307228934e-07,1.74121845451286e-05,2.39122519998539e-05,"2020/06/14","US_AR",2915918,406,2,12501,179,18768.115942029,724.63768115942,5579.71014492753,7101.44927536232,0.00428715759496666,6.13871857850598e-05,0.00643643474954679,0.000248510994190996,0.00191353465527067,0.00243540774307176,"2020-06-14","US","USAR",3017825,0,NA,NA,NA,0.0200000000000002,0.0200000000000002,0.0200000000000002,0.00999689332998322,0.00999645099032797,0.00999733566963847,"2020-06-14","US_AR",0.304773,0.4803332,0.3342541,0.5125571,0.3102596,0.4916198,0.3335869,0.5026238,18.3192052,18.3717852,13.3615413,13.8886887,NA,NA,12.1087862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Arkansas",NA,NA,"US_AR",NA,"2020-06-14",-3,13,127,5,-11,1
"United States","USA","Arkansas","US_AR","STATE_TOTAL",2020-06-15,3,1,2,1,1,1,3,1,1,0,1,1,1,1,3,2,0,1,0,0,2,1,3,1,0,0,1,1,NA,NA,NA,12917,182,63.89,63.89,75.71,75.71,58.33,58.33,57.69,57.69,62.5,62.5,416,3,453.857142857143,3.85714285714286,10,1,14.5714285714286,0.285714285714286,2915918,"US_AR","2020/06/15","US",329064917,416,3,12917,182,19928.4496968651,19682.2834317231,20177.6947628131,219.076575689549,5266.51181253592,7489.47928423088,6.05608458007242e-05,5.98127676786739e-05,6.13182801338046e-05,6.65754884132935e-07,1.60044767474739e-05,2.27598838323773e-05,"2020/06/15","US_AR",2915918,416,3,12917,182,19130.4347826087,362.318840579712,5507.24637681159,7173.91304347826,0.00442982278651183,6.24160213010105e-05,0.00656069024664229,0.000124255497095499,0.00188868355585157,0.00246025884249086,"2020-06-15","US","USAR",3017825,0,NA,NA,NA,0.0200000000000002,0.0200000000000002,0.0200000000000002,0.0099969117997536,0.00999647185290251,0.00999735174660468,"2020-06-15","US_AR",0.6201661,0.4772966,0.5821561,0.515654,0.5767974,0.4656476,0.5601036,0.49095,19.3041765,18.4038164,14.3106644,13.9482623,NA,NA,12.235773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Arkansas",NA,NA,"US_AR",NA,"2020-06-15",-1,8,76,2,-28,7
"United States","USA","Arkansas","US_AR","STATE_TOTAL",2020-06-16,3,1,2,1,1,1,3,1,1,0,1,1,1,1,3,2,0,1,0,0,2,1,3,1,0,0,3,0,NA,NA,NA,13191,188,63.89,63.89,75.71,75.71,60.83,60.83,60.58,60.58,62.5,62.5,274,6,444.428571428571,3.85714285714286,-142,3,-9.42857142857139,0,2915918,"US_AR","2020/06/16","US",329064917,274,6,13191,188,20225.2190540839,19982.0798589648,20471.3167334359,296.769357218767,4441.92713974543,6964.53476438872,6.14627023703164e-05,6.07238232538923e-05,6.22105720660459e-05,9.01856569592216e-07,1.34986347989975e-05,2.11646225549736e-05,"2020/06/16","US_AR",2915918,274,6,13191,188,19202.8985507246,72.4637681159438,4927.53623188406,6811.59420289855,0.00452378976363533,6.4473692332912e-05,0.00658554134606139,2.48510994191002e-05,0.00168987476049877,0.00233600334539536,"2020-06-16","US","USAR",3017825,0,NA,NA,NA,0.0200000000000002,0.0200000000000002,0.0200000000000002,0.0099969302695581,0.00999649271466514,0.00999736782445106,"2020-06-16","US_AR",0.6347397,0.5088872,0.6347397,0.5418402,0.756397,0.5025766,0.756397,0.5251436,21.0755166,18.6974372,16.9854403,14.2930003,NA,NA,12.1927254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Arkansas",NA,NA,"US_AR",NA,"2020-06-16",0,10,118,1,-28,7
"United States","USA","Arkansas","US_AR","STATE_TOTAL",2020-06-17,3,1,2,1,1,1,3,1,1,0,1,1,1,1,3,2,0,1,0,0,2,1,3,1,0,0,3,0,NA,NA,NA,13606,197,63.89,63.89,75.71,75.71,60.83,60.83,60.58,60.58,62.5,62.5,415,9,462.571428571429,4.57142857142857,141,3,18.1428571428571,0.714285714285714,2915918,"US_AR","2020/06/17","US",329064917,415,9,13606,197,21041.7911416455,20798.5674243881,21287.859178679,816.572087561668,5241.00967753559,7601.53521882066,6.39441947609552e-05,6.32050587890172e-05,6.46919743762261e-05,2.48149239063874e-06,1.5926977951088e-05,2.31004121865129e-05,"2020/06/17","US_AR",2915918,415,9,13606,197,19565.2173913043,362.318840579708,4492.75362318841,6811.59420289855,0.00466611201000851,6.75601988807641e-05,0.00670979684315689,0.000124255497095497,0.00154076816398417,0.00233600334539536,"2020-06-17","US","USAR",3017825,0,NA,NA,NA,0.0200000000000002,0.0200000000000002,0.0200000000000002,0.00999694873939673,0.00999651357560173,0.00999738390319173,"2020-06-17","US_AR",0.6236411,0.4568938,0.6492668,0.487368,0.7147897,0.5048713,0.6901285,0.5190687,19.223654,19.0326342,14.9242557,14.5278059,NA,NA,12.1582722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Arkansas",NA,NA,"US_AR",NA,"2020-06-17",1,10,138,0,-28,6
"United States","USA","Arkansas","US_AR","STATE_TOTAL",2020-06-18,3,1,2,1,1,1,3,1,1,0,1,1,1,1,3,2,0,1,0,0,2,1,3,1,0,0,3,0,NA,NA,NA,13928,208,63.89,63.89,75.71,75.71,60.83,60.83,60.58,60.58,62.5,62.5,322,11,444.571428571429,5.28571428571429,-93,2,-18,0.714285714285714,2915918,"US_AR","2020/06/18","US",329064917,322,11,13928,208,21913.6859042841,21671.6161159514,22158.4595879843,871.894762638523,5612.55293138025,8408.94080303895,6.65938080062302e-05,6.58581787251157e-05,6.73376541929699e-05,2.64961324527501e-06,1.70560659657932e-05,2.55540483613419e-05,"2020/06/18","US_AR",2915918,322,11,13928,208,20072.4637681159,507.246376811596,4565.21739130435,7246.3768115942,0.00477654035538722,7.13325957725834e-05,0.00688375453909059,0.000173957695933698,0.00156561926340327,0.00248510994190996,"2020-06-18","US","USAR",3017825,0,NA,NA,NA,0.0200000000000002,0.0200000000000002,0.0200000000000002,0.00999696720926949,0.00999653443569788,0.00999739998284109,"2020-06-18","US_AR",0.6733203,0.4765188,0.7019716,0.4937551,0.6324968,0.4804783,0.6540025,0.487729,18.8971458,19.3017627,15.8088987,14.6733139,NA,NA,12.2275193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Arkansas",NA,NA,"US_AR",NA,"2020-06-18",0,10,133,3,-28,6
"United States","USA","Arkansas","US_AR","STATE_TOTAL",2020-06-19,3,1,2,1,1,1,3,1,1,0,1,1,1,1,3,2,0,1,0,0,2,1,3,1,0,0,3,0,NA,NA,NA,14631,214,63.89,63.89,75.71,75.71,60.83,60.83,60.58,60.58,62.5,62.5,703,6,440.571428571429,5.42857142857143,381,-5,-4,0.142857142857143,2915918,"US_AR","2020/06/19","US",329064917,703,6,14631,214,22846.4049824946,22599.8385756226,23095.6614525187,932.719078210517,6513.95017587354,9341.65988124947,6.94282611187463e-05,6.86789670003704e-05,7.01857301078338e-05,2.83445311251615e-06,1.97953347177194e-05,2.8388501473858e-05,"2020/06/19","US_AR",2915918,703,6,14631,214,20217.3913043478,144.927536231884,3985.50724637681,7246.3768115942,0.00501763081129168,7.33902668044849e-05,0.00693345673792879,4.97021988381992e-05,0.00136681046805048,0.00248510994190996,"2020-06-19","US","USAR",3017825,0,NA,NA,NA,0.0200000000000002,0.0200000000000002,0.0200000000000002,0.00999698567917636,0.00999655529493886,0.00999741606341387,"2020-06-19","US_AR",0.5840782,0.5400688,0.5840782,0.5464614,0.9398386,0.5982936,0.9398386,0.5988441,21.8558037,19.7578814,17.0776472,15.1211922,NA,NA,11.8001738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Arkansas",NA,NA,"US_AR",NA,"2020-06-19",-2,9,146,2,-29,5
"United States","USA","Arkansas","US_AR","STATE_TOTAL",2020-06-20,3,1,2,1,1,1,3,1,1,0,1,1,1,1,3,2,0,1,0,0,2,1,3,1,0,0,3,0,NA,NA,NA,15142,224,63.89,63.89,75.71,75.71,60.83,60.83,60.58,60.58,62.5,62.5,511,10,435.285714285714,6.71428571428571,-192,4,-5.28571428571428,1.28571428571429,2915918,"US_AR","2020/06/20","US",329064917,511,10,15142,224,23891.3954097849,23643.0544051217,24142.3449291324,1044.9904272903,7473.37039839916,9911.76135074077,7.26038972115186e-05,7.18492102429797e-05,7.3366511231984e-05,3.17563609277225e-06,2.27109303128755e-05,3.01209908400559e-05,"2020/06/20","US_AR",2915918,511,10,15142,224,20362.3188405797,144.927536231884,4057.97101449276,7173.91304347826,0.00519287579417528,7.68197185243206e-05,0.00698315893676698,4.97021988381992e-05,0.00139166156746958,0.00246025884249086,"2020-06-20","US","USAR",3017825,0,NA,NA,NA,0.0200000000000002,0.0200000000000002,0.0200000000000002,0.00999700414911737,0.00999657615330961,0.00999743214492512,"2020-06-20","US_AR",0.801672,0.5962771,1.0315028,0.6295352,0.8758572,0.6841803,1.1140224,0.7187556,22.6033205,19.9942402,17.5616784,15.5282821,NA,NA,12.6749333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Arkansas",NA,NA,"US_AR",NA,"2020-06-20",-9,13,103,7,-7,1
"United States","USA","Arkansas","US_AR","STATE_TOTAL",2020-06-21,3,1,2,1,1,1,3,1,1,0,1,1,1,1,3,2,0,1,0,0,2,1,3,1,0,0,3,0,NA,NA,NA,15561,225,63.89,63.89,75.71,75.71,60.83,60.83,60.58,60.58,62.5,62.5,419,1,437.142857142857,6.57142857142857,-92,-9,1.85714285714289,-0.142857142857143,2915918,"US_AR","2020/06/21","US",329064917,419,1,15561,225,23806.8961130107,23560.1942446056,24056.181228873,0,6841.52523861776,9229.4575254557,7.23471111112421e-05,7.15974053369098e-05,7.31046671525698e-05,0,2.07908071786874e-05,2.80475281582682e-05,"2020/06/21","US_AR",2915918,419,1,15561,225,20724.6376811594,362.318840579708,4275.36231884058,7101.44927536232,0.0053365698212364,7.71626636963042e-05,0.00710741443386248,0.000124255497095497,0.00146621486572688,0.00243540774307176,"2020-06-21","US","USAR",3017825,0,NA,NA,NA,0.0200000000000002,0.0200000000000002,0.0200000000000002,0.00999702261909249,0.00999659701079475,0.00999744822739024,"2020-06-21","US_AR",1.1045062,0.7122763,1.1540357,0.7483206,1.0503402,0.7914275,1.0934503,0.8288676,22.1966155,20.5633546,17.5883402,16.1607868,NA,NA,13.2017068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Arkansas",NA,NA,"US_AR",NA,"2020-06-21",-6,14,93,3,-11,1
"United States","USA","Arkansas","US_AR","STATE_TOTAL",2020-06-22,3,1,2,1,1,1,3,1,1,0,1,1,1,1,3,2,0,1,0,0,2,1,3,1,0,0,3,0,NA,NA,NA,16083,227,63.89,63.89,75.71,75.71,60.83,60.83,60.58,60.58,62.5,62.5,522,2,452.285714285714,6.42857142857143,103,1,15.1428571428571,-0.142857142857142,2915918,"US_AR","2020/06/22","US",329064917,522,2,16083,227,23966.0466024973,23719.364958737,24215.293737934,0,6531.89975984369,8108.10349544644,7.28307557699848e-05,7.20811114566095e-05,7.35881963920631e-05,0,1.98498819606579e-05,2.46398296401997e-05,"2020/06/22","US_AR",2915918,522,2,16083,227,20797.1014492754,72.4637681159438,3623.1884057971,6521.73913043478,0.00551558720101183,7.78485540402714e-05,0.00713226553328158,2.48510994191002e-05,0.00124255497095498,0.00223659894771896,"2020-06-22","US","USAR",3017825,0,NA,NA,NA,0.0200000000000002,0.0200000000000002,0.0200000000000002,0.00999704108910173,0.00999661786737855,0.00999746431082492,"2020-06-22","US_AR",0.3162269,0.6758881,0.3162269,0.7198104,0.3017318,0.7524035,0.3017318,0.7924244,19.4827201,20.6367802,15.8489159,16.4381477,NA,NA,13.4418949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Arkansas",NA,NA,"US_AR",NA,"2020-06-22",-5,3,56,-1,-31,9
"United States","USA","Arkansas","US_AR","STATE_TOTAL",2020-06-23,3,1,2,1,1,1,3,1,1,0,1,1,1,1,3,2,0,1,0,0,2,1,3,1,0,0,3,0,NA,NA,NA,16678,237,63.89,63.89,75.71,75.71,60.83,60.83,60.58,60.58,62.5,62.5,595,10,498.142857142857,7,73,8,45.8571428571429,0.571428571428571,2915918,"US_AR","2020/06/23","US",329064917,595,10,16678,237,25059.5008025785,24810.4509098991,25311.0506840436,1158.25728873178,6920.22380786584,9248.87123440672,7.61536691028612e-05,7.53968278845693e-05,7.69181075722016e-05,3.51984434953236e-06,2.10299653665779e-05,2.81065247511837e-05,"2020/06/23","US_AR",2915918,595,10,16678,237,21159.4202898551,362.318840579708,3768.11594202898,6086.95652173913,0.00571963957834205,8.12780057601071e-05,0.00725652103037708,0.000124255497095497,0.00129225716979318,0.00208749235120437,"2020-06-23","US","USAR",3017825,0,NA,NA,NA,0.0200000000000002,0.0200000000000002,0.0200000000000002,0.00999705955914511,0.00999663872304494,0.00999748039524528,"2020-06-23","US_AR",0.7006779,0.6870161,0.7797867,0.7441628,0.8437443,0.7652467,0.9258626,0.8172428,21.1210266,20.6328767,16.2415772,16.3097595,NA,NA,13.278013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Arkansas",NA,NA,"US_AR",NA,"2020-06-23",-3,5,96,0,-30,8
"United States","USA","Arkansas","US_AR","STATE_TOTAL",2020-06-24,3,1,2,1,1,1,3,1,1,0,1,1,1,1,3,2,0,1,0,0,2,1,3,1,0,0,3,0,NA,NA,NA,17375,240,63.89,63.89,75.71,75.71,60.83,60.83,60.58,60.58,62.5,62.5,697,3,538.428571428571,6.14285714285714,102,-7,40.2857142857143,-0.857142857142857,2915918,"US_AR","2020/06/24","US",329064917,697,3,17375,240,25538.8689295241,25287.5215753974,25792.7145708885,489.216231007391,6294.10917693226,9237.73595662025,7.76104276394924e-05,7.68466046333264e-05,7.83818427258489e-05,1.48668607844145e-06,1.91272568170257e-05,2.80726855990554e-05,"2020/06/24","US_AR",2915918,697,3,17375,240,21811.5942028986,652.17391304348,4420.28985507246,6304.34782608696,0.0059586723632146,8.23068412760578e-05,0.00748018092514898,0.000223659894771897,0.00151591706456507,0.00216204564946166,"2020-06-24","US","USAR",3017825,0,NA,NA,NA,0.0200000000000002,0.0200000000000002,0.0200000000000002,0.00999707802922261,0.00999665957777749,0.00999749648066773,"2020-06-24","US_AR",0.4149543,0.6583105,0.5247952,0.7289337,0.3627491,0.7142113,0.4369515,0.780314,24.6795038,21.4863099,20.0234066,17.1096495,NA,NA,13.2896226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Arkansas",NA,NA,"US_AR",NA,"2020-06-24",1,9,140,1,-28,6
"United States","USA","Arkansas","US_AR","STATE_TOTAL",2020-06-25,3,1,2,1,1,1,3,1,1,0,1,1,1,1,3,2,0,1,0,0,2,1,3,1,0,0,3,0,NA,NA,NA,18062,240,63.89,63.89,75.71,75.71,60.83,60.83,60.58,60.58,62.5,62.5,687,0,590.571428571429,4.57142857142857,-10,-3,52.1428571428571,-1.57142857142857,2915918,"US_AR","2020/06/25","US",329064917,687,0,18062,240,25644.8934808111,25392.3594605468,25899.9390215779,106.024551287053,6076.6037532484,9312.43867419007,7.79326271381617e-05,7.7165197955596e-05,7.87076886156719e-05,3.22199498669295e-07,1.84662765287993e-05,2.82997007371347e-05,"2020/06/25","US_AR",2915918,687,0,18062,240,22101.4492753623,289.855072463768,4057.97101449276,5869.56521739131,0.00619427569636732,8.23068412760578e-05,0.00757958532282537,9.94043976763983e-05,0.00139166156746958,0.00201293905294707,"2020-06-25","US","USAR",3017825,0,NA,NA,NA,0.0200000000000002,0.0200000000000002,0.0200000000000002,0.00999709649933423,0.00999668043155939,0.00999751256710908,"2020-06-25","US_AR",0.6840307,0.6602093,0.7504414,0.7364147,1.6132248,0.9288332,1.8128172,1.0310914,22.9407528,22.1080695,18.3389077,17.5027918,NA,NA,13.1016252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Arkansas",NA,NA,"US_AR",NA,"2020-06-25",-1,11,134,3,-29,6
"United States","USA","Arkansas","US_AR","STATE_TOTAL",2020-06-26,3,1,2,1,1,1,3,1,1,0,1,1,1,1,3,2,0,1,0,0,2,1,3,1,0,0,3,0,NA,NA,NA,18740,249,63.89,63.89,75.71,75.71,60.83,60.83,60.58,60.58,62.5,62.5,678,9,587,5,-9,9,-3.57142857142856,0.428571428571429,2915918,"US_AR","2020/06/26","US",329064917,678,9,18740,249,26656.3755472453,26401.5280276383,26913.6830478875,1011.48206643414,6947.00242606969,10238.3505358595,8.10064342022983e-05,8.0231974494073e-05,8.17883695814571e-05,3.07380706413663e-06,2.1111343285707e-05,3.11134673036552e-05,"2020/06/26","US_AR",2915918,678,9,18740,249,22391.3043478261,289.855072463768,3623.1884057971,6086.95652173913,0.00642679252297218,8.539334782391e-05,0.00767898972050177,9.94043976763983e-05,0.00124255497095498,0.00208749235120437,"2020-06-26","US","USAR",3017825,0,NA,NA,NA,0.0200000000000002,0.0200000000000002,0.0200000000000002,0.00999711496947998,0.00999670128437345,0.00999752865458651,"2020-06-26","US_AR",0.4839644,0.6436486,0.4839644,0.7179422,0.3902521,0.8505502,0.3902521,0.9523275,21.9448846,22.1144489,17.3096745,17.5256107,NA,NA,13.3786103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","United States","Arkansas",NA,NA,"US_AR",NA,"2020-06-26",-6,3,122,1,-29,8
