"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","cases_delta","deaths_delta","avgcases7days_delta","avgdeaths7days_delta","population","iso2","owid_iso_code","owid_continent","owid_location","owid_date","owid_total_cases","owid_new_cases","owid_new_cases_smoothed","owid_total_deaths","owid_new_deaths","owid_new_deaths_smoothed","owid_total_cases_per_million","owid_new_cases_per_million","owid_new_cases_smoothed_per_million","owid_total_deaths_per_million","owid_new_deaths_per_million","owid_new_deaths_smoothed_per_million","owid_reproduction_rate","owid_icu_patients","owid_icu_patients_per_million","owid_hosp_patients","owid_hosp_patients_per_million","owid_weekly_icu_admissions","owid_weekly_icu_admissions_per_million","owid_weekly_hosp_admissions","owid_weekly_hosp_admissions_per_million","owid_new_tests","owid_total_tests","owid_total_tests_per_thousand","owid_new_tests_per_thousand","owid_new_tests_smoothed","owid_new_tests_smoothed_per_thousand","owid_positive_rate","owid_tests_per_case","owid_tests_units","owid_total_vaccinations","owid_new_vaccinations","owid_new_vaccinations_smoothed","owid_total_vaccinations_per_hundred","owid_new_vaccinations_smoothed_per_million","owid_stringency_index","owid_population","owid_population_density","owid_median_age","owid_aged_65_older","owid_aged_70_older","owid_gdp_per_capita","owid_extreme_poverty","owid_cardiovasc_death_rate","owid_diabetes_prevalence","owid_female_smokers","owid_male_smokers","owid_handwashing_facilities","owid_hospital_beds_per_thousand","owid_life_expectancy","owid_human_development_index","conf_date","conf_countrycode2","conf_population","conf_cases","conf_deaths","conf_cases_prev_week","conf_deaths_prev_week","conf_cases_infected","conf_cum_deaths","conf_cases_contagious","conf_cases_active","conf_p_cases_infected","conf_p_cases","conf_p_cases_contagious","conf_p_cases_active","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","fatal_date","fatal_countrycode","fatal_population","fatal_cases","fatal_deaths","fatal_cum_cases","fatal_cum_deaths","fatal_cases_infected","fatal_cases_daily","fatal_cases_contagious","fatal_cases_active","fatal_p_cum_cases","fatal_p_cum_deaths","fatal_p_cases_infected","fatal_p_cases_daily","fatal_p_cases_contagious","fatal_p_cases_active","umdchl_date","umdchl_total_responses","umdchl_pct_cli","umdchl_pct_ili","umdchl_pct_fever","umdchl_pct_cough","umdchl_pct_difficulty_breathing","umdchl_pct_fatigue","umdchl_pct_stuffy_runny_nose","umdchl_pct_aches_muscle_pain","umdchl_pct_sore_throat","umdchl_pct_chest_pain","umdchl_pct_nausea","umdchl_pct_anosmia_ageusia","umdchl_pct_eye_pain","umdchl_pct_headache","umdchl_pct_cmnty_sick","umdchl_pct_ever_tested","umdchl_pct_tested_recently","umdchl_pct_worked_outside_home","umdchl_pct_grocery_outside_home","umdchl_pct_ate_outside_home","umdchl_pct_spent_time_with_non_hh","umdchl_pct_attended_public_event","umdchl_pct_used_public_transit","umdchl_pct_direct_contact_with_non_hh","umdchl_pct_wear_mask_all_time","umdchl_pct_wear_mask_most_time","umdchl_pct_wear_mask_half_time","umdchl_pct_wear_mask_some_time","umdchl_pct_wear_mask_none_time","umdchl_pct_no_public","umdchl_pct_feel_nervous_all_time","umdchl_pct_feel_nervous_most_time","umdchl_pct_feel_nervous_some_time","umdchl_pct_feel_nervous_little_time","umdchl_pct_feel_nervous_none_time","umdchl_pct_feel_depressed_all_time","umdchl_pct_feel_depressed_most_time","umdchl_pct_feel_depressed_some_time","umdchl_pct_feel_depressed_little_time","umdchl_pct_feel_depressed_none_time","umdchl_pct_worried_ill_covid19_very","umdchl_pct_worried_ill_covid19_somewhat","umdchl_pct_worried_ill_covid19_nottooworried","umdchl_pct_worried_ill_covid19_notworried","umdchl_pct_enough_toeat_very_worried","umdchl_pct_enough_toeat_somewhat_worried","umdchl_pct_enough_toeat_nottoo_worried","umdchl_pct_enough_toeat_not_worried","umdchl_pct_chills","umdchl_pct_finances_very_worried","umdchl_pct_finances_somewhat_worried","umdchl_pct_finances_nottoo_worried","umdchl_pct_finances_not_worried","umdchl_population"
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-04-12,3,1,2,0,2,1,3,1,2,0,2,0,2,0,4,0,NA,1,0,0,2,1,1,1,0,0,1,1,0,NA,NA,234,20,80.56,80.56,83.33,83.33,58.89,58.89,64.1,64.1,25,25,11,0,11.4285714285714,0.285714285714286,3,0,1.57142857142857,0,86790568,"CD","COD","Africa","Democratic Republic of Congo","2020-04-12",234,11,11.429,20,0,0.286,2.613,0.123,0.128,0.223,0,0.003,1.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"samples tested",NA,NA,NA,NA,NA,80.56,89561404,35.879,17,3.02,1.745,808.133,77.1,318.949,6.1,NA,NA,4.472,NA,60.68,0.457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/12","CD",86790568,11,0,234,20,2931.16977167512,2697.72450315926,3184.81602562467,0,1488.7998934147,2648.32619912482,3.37729068863234e-05,3.10831529891503e-05,3.66954163224819e-05,0,1.71539365131785e-05,3.0513986256258e-05,"2020/04/12","CD",86790568,11,0,234,20,2028.98550724638,217.391304347826,579.710144927536,724.63768115942,2.69614550742426e-06,2.30439786959339e-07,2.3377949401672e-05,2.50478029303629e-06,6.67941411476344e-06,8.3492676434543e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-04-13,3,1,2,0,2,1,3,1,2,0,2,0,2,0,4,0,NA,1,NA,0,2,1,1,1,0,0,1,1,0,NA,NA,235,20,80.56,80.56,83.33,83.33,58.89,58.89,64.1,64.1,25,25,1,0,10.5714285714286,0.285714285714286,-10,0,-0.857142857142858,0,86790568,"CD","COD","Africa","Democratic Republic of Congo","2020-04-13",235,1,10.571,20,0,0.286,2.624,0.011,0.118,0.223,0,0.003,1.16,NA,NA,NA,NA,NA,NA,NA,NA,68,NA,NA,0.001,NA,NA,NA,NA,"samples tested",NA,NA,NA,NA,NA,80.56,89561404,35.879,17,3.02,1.745,808.133,77.1,318.949,6.1,NA,NA,4.472,NA,60.68,0.457,"2020/04/13","CD",86790568,80,2,234,20,234,20,234,234,2.69614550742426e-06,9.21759147837355e-07,2.69614550742426e-06,2.69614550742426e-06,"2020/04/13","CD",86790568,1,0,235,20,2727.86241443691,2507.55659434635,2967.52359203972,0,1319.89759190426,2648.32619912482,3.14304016818614e-05,2.88920403694828e-05,3.41917752173222e-05,0,1.52078459943281e-05,3.0513986256258e-05,"2020/04/13","CD",86790568,1,0,235,20,2028.98550724638,0,579.710144927536,724.63768115942,2.70766749677223e-06,2.30439786959339e-07,2.3377949401672e-05,0,6.67941411476344e-06,8.3492676434543e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-04-14,3,1,2,0,2,1,3,1,2,0,2,0,2,0,4,0,NA,1,0,0,2,1,1,1,0,0,1,1,0,NA,NA,241,20,80.56,80.56,83.33,83.33,58.89,58.89,64.1,64.1,25,25,6,0,8.71428571428571,0.285714285714286,5,0,-1.85714285714286,0,86790568,"CD","COD","Africa","Democratic Republic of Congo","2020-04-14",241,6,8.714,20,0,0.286,2.691,0.067,0.097,0.223,0,0.003,1.16,NA,NA,NA,NA,NA,NA,NA,NA,197,NA,NA,0.002,NA,NA,NA,NA,"samples tested",NA,NA,NA,NA,NA,80.56,89561404,35.879,17,3.02,1.745,808.133,77.1,318.949,6.1,NA,NA,4.472,NA,60.68,0.457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/14","CD",86790568,6,0,241,20,2603.58071198272,2390.79289620405,2835.30728846112,0,172.419500661316,2648.32619912482,2.9998429230037e-05,2.75466902832581e-05,3.26683803758621e-05,0,1.98661565000146e-06,3.0513986256258e-05,"2020/04/14","CD",86790568,6,0,241,20,2028.98550724638,0,507.246376811594,724.63768115942,2.77679943286003e-06,2.30439786959339e-07,2.3377949401672e-05,0,5.84448735041801e-06,8.3492676434543e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-04-15,3,1,2,0,2,1,3,1,2,0,2,0,2,0,4,0,NA,2,NA,0,2,1,1,1,0,0,1,1,0,NA,NA,254,21,80.56,80.56,83.33,83.33,62.22,62.22,64.1,64.1,50,50,13,1,10.5714285714286,0.428571428571429,7,1,1.85714285714286,0.142857142857143,86790568,"CD","COD","Africa","Democratic Republic of Congo","2020-04-15",254,13,10.571,21,1,0.429,2.836,0.145,0.118,0.234,0.011,0.005,1.16,NA,NA,NA,NA,NA,NA,NA,NA,206,NA,NA,0.002,NA,NA,NA,NA,"samples tested",NA,NA,NA,NA,NA,80.56,89561404,35.879,17,3.02,1.745,808.133,77.1,318.949,6.1,NA,NA,4.472,NA,60.68,0.457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/15","CD",86790568,13,1,254,21,2698.02913329801,2486.82058906113,2927.17586308591,0,172.419500661316,2196.11125871696,3.10866629343642e-05,2.86531203374672e-05,3.37268891141018e-05,0,1.98661565000146e-06,2.53035705298871e-05,"2020/04/15","CD",86790568,13,1,254,21,2173.91304347826,144.927536231884,579.710144927536,724.63768115942,2.9265852943836e-06,2.41961776307306e-07,2.50478029303629e-05,1.66985352869086e-06,6.67941411476344e-06,8.3492676434543e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-04-16,3,1,2,0,2,1,3,1,2,0,2,0,2,0,4,0,NA,2,0,0,2,1,1,1,0,0,1,1,0,NA,NA,267,22,80.56,80.56,83.33,83.33,62.22,62.22,64.1,64.1,50,50,13,1,12.4285714285714,0.571428571428571,0,0,1.85714285714286,0.142857142857143,86790568,"CD","COD","Africa","Democratic Republic of Congo","2020-04-16",267,13,12.429,22,1,0.571,2.981,0.145,0.139,0.246,0.011,0.006,1.17,NA,NA,NA,NA,NA,NA,NA,NA,141,NA,NA,0.002,NA,NA,NA,NA,"samples tested",NA,NA,NA,NA,NA,80.56,89561404,35.879,17,3.02,1.745,808.133,77.1,318.949,6.1,NA,NA,4.472,NA,60.68,0.457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/16","CD",86790568,13,1,267,22,2796.72362043062,2586.64826314366,3023.86030622061,0,0,2147.99466900215,3.22238197638092e-05,2.98033337348784e-05,3.48408862380139e-05,0,0,2.47491716957325e-05,"2020/04/16","CD",86790568,13,1,267,22,2173.91304347826,0,507.246376811594,724.63768115942,3.07637115590717e-06,2.53483765655273e-07,2.50478029303629e-05,0,5.84448735041801e-06,8.3492676434543e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-04-17,3,1,2,0,2,1,3,1,2,0,2,0,2,0,4,0,NA,2,0,0,2,1,1,1,0,0,1,1,0,NA,NA,287,23,80.56,80.56,83.33,83.33,62.22,62.22,64.1,64.1,50,50,20,1,10.2857142857143,0.428571428571429,7,0,-2.14285714285714,-0.142857142857143,86790568,"CD","COD","Africa","Democratic Republic of Congo","2020-04-17",287,20,10.286,23,1,0.429,3.205,0.223,0.115,0.257,0.011,0.005,1.17,NA,NA,NA,NA,NA,NA,NA,NA,300,NA,NA,0.003,NA,NA,NA,NA,"samples tested",NA,NA,NA,NA,NA,80.56,89561404,35.879,17,3.02,1.745,808.133,77.1,318.949,6.1,NA,NA,4.472,NA,60.68,0.457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/17","CD",86790568,20,1,287,23,2967.84800157784,2753.58621375136,3198.78190720232,0,0,1585.2804883644,3.41955130605649e-05,3.17267910235518e-05,3.68563310612545e-05,0,0,1.82655849004745e-05,"2020/04/17","CD",86790568,20,1,287,23,2246.3768115942,72.463768115942,434.782608695652,797.101449275362,3.30681094286651e-06,2.65005755003239e-07,2.58827296947083e-05,8.3492676434543e-07,5.00956058607258e-06,9.18419440779973e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-04-18,3,1,2,0,2,1,3,1,2,0,2,0,2,0,4,0,NA,2,0,0,2,1,1,1,0,0,1,1,0,NA,NA,307,25,80.56,80.56,83.33,83.33,62.22,62.22,64.1,64.1,50,50,20,2,12,0.714285714285714,0,1,1.71428571428571,0.285714285714286,86790568,"CD","COD","Africa","Democratic Republic of Congo","2020-04-18",307,20,12,25,2,0.714,3.428,0.223,0.134,0.279,0.022,0.008,1.17,NA,NA,NA,NA,NA,NA,NA,NA,297,NA,NA,0.003,NA,NA,NA,NA,"samples tested",NA,NA,NA,NA,NA,80.56,89561404,35.879,17,3.02,1.745,808.133,77.1,318.949,6.1,NA,NA,4.472,NA,60.68,0.457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/18","CD",86790568,20,2,307,25,3263.02790443831,3046.20175285379,3495.28756431457,0,0,1488.7998934147,3.75965727570571e-05,3.50983041481396e-05,4.02726660841137e-05,0,0,1.71539365131785e-05,"2020/04/18","CD",86790568,20,2,307,25,2318.84057971014,72.463768115942,507.246376811594,869.565217391304,3.53725072982585e-06,2.88049733699173e-07,2.67176564590538e-05,8.3492676434543e-07,5.84448735041801e-06,1.00191211721452e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-04-19,3,1,2,0,2,1,3,1,2,0,2,0,2,0,4,0,NA,2,0,0,2,1,1,1,0,0,1,1,0,NA,NA,327,25,80.56,80.56,83.33,83.33,62.22,62.22,64.1,64.1,50,50,20,0,13.2857142857143,0.714285714285714,0,-2,1.28571428571429,0,86790568,"CD","COD","Africa","Democratic Republic of Congo","2020-04-19",327,20,13.286,25,0,0.714,3.651,0.223,0.148,0.279,0,0.008,1.18,NA,NA,NA,NA,NA,NA,NA,NA,127,NA,NA,0.001,191,0.002,0.07,14.4,"samples tested",NA,NA,NA,NA,NA,80.56,89561404,35.879,17,3.02,1.745,808.133,77.1,318.949,6.1,NA,NA,4.472,NA,60.68,0.457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/19","CD",86790568,20,0,327,25,3285.5011812568,3065.21772357656,3521.61542360017,0,0,1319.89759190426,3.78555096131736e-05,3.53174059602486e-05,4.05760153983572e-05,0,0,1.52078459943281e-05,"2020/04/19","CD",86790568,20,0,327,25,2391.30434782609,72.463768115942,579.710144927536,942.028985507246,3.76769051678519e-06,2.88049733699173e-07,2.75525832233992e-05,8.3492676434543e-07,6.67941411476344e-06,1.08540479364906e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-04-20,3,1,2,0,2,1,3,1,2,0,2,0,2,0,4,0,NA,2,0,0,2,1,1,1,0,0,4,0,0,NA,NA,332,25,80.56,80.56,83.33,83.33,66.39,66.39,68.91,68.91,50,50,5,0,13.8571428571429,0.714285714285714,-15,0,0.571428571428571,0,86790568,"CD","COD","Africa","Democratic Republic of Congo","2020-04-20",332,5,13.857,25,0,0.714,3.707,0.056,0.155,0.279,0,0.008,1.18,NA,NA,NA,NA,NA,NA,NA,NA,86,NA,NA,0.001,193,0.002,0.072,13.9,"samples tested",NA,NA,NA,NA,NA,80.56,89561404,35.879,17,3.02,1.745,808.133,77.1,318.949,6.1,NA,NA,4.472,NA,60.68,0.457,"2020/04/20","CD",86790568,98,5,332,25,332,25,332,332,3.82530046352502e-06,1.12915495610076e-06,3.82530046352502e-06,3.82530046352502e-06,"2020/04/20","CD",86790568,5,0,332,25,3150.32336186818,2937.26063074457,3378.84121703447,0,0,172.419500661316,3.62979922180965e-05,3.38430856996416e-05,3.89309725111428e-05,0,0,1.98661565000146e-06,"2020/04/20","CD",86790568,5,0,332,25,2391.30434782609,0,579.710144927536,869.565217391304,3.82530046352502e-06,2.88049733699173e-07,2.75525832233992e-05,0,6.67941411476344e-06,1.00191211721452e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-04-21,3,1,2,0,2,1,3,1,2,0,2,0,2,0,4,0,NA,2,0,0,2,1,1,1,0,0,4,0,0,NA,NA,350,25,80.56,80.56,83.33,83.33,66.39,66.39,68.91,68.91,50,50,18,0,15.5714285714286,0.714285714285714,13,0,1.71428571428571,0,86790568,"CD","COD","Africa","Democratic Republic of Congo","2020-04-21",350,18,15.571,25,0,0.714,3.908,0.201,0.174,0.279,0,0.008,1.18,NA,NA,NA,NA,NA,NA,NA,NA,123,NA,NA,0.001,183,0.002,0.085,11.8,"samples tested",NA,NA,NA,NA,NA,80.56,89561404,35.879,17,3.02,1.745,808.133,77.1,318.949,6.1,NA,NA,4.472,NA,60.68,0.457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/21","CD",86790568,18,0,350,25,3137.4253563212,2923.60075002863,3366.88854194295,0,0,172.419500661316,3.61493815355743e-05,3.36856966995381e-05,3.87932539160587e-05,0,0,1.98661565000146e-06,"2020/04/21","CD",86790568,18,0,350,25,2463.76811594203,72.463768115942,652.173913043478,869.565217391304,4.03269627178843e-06,2.88049733699173e-07,2.83875099877446e-05,8.3492676434543e-07,7.51434087910887e-06,1.00191211721452e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-04-22,3,1,2,0,2,1,3,1,2,0,2,0,2,0,4,0,NA,2,363270000,0,2,1,1,1,0,0,4,0,0,NA,NA,359,25,80.56,80.56,83.33,83.33,66.39,66.39,68.91,68.91,50,50,9,0,15,0.571428571428571,-9,0,-0.571428571428571,-0.142857142857143,86790568,"CD","COD","Africa","Democratic Republic of Congo","2020-04-22",359,9,15,25,0,0.571,4.008,0.1,0.167,0.279,0,0.006,1.18,NA,NA,NA,NA,NA,NA,NA,NA,119,NA,NA,0.001,170,0.002,0.088,11.3,"samples tested",NA,NA,NA,NA,NA,80.56,89561404,35.879,17,3.02,1.745,808.133,77.1,318.949,6.1,NA,NA,4.472,NA,60.68,0.457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/22","CD",86790568,9,0,359,25,3045.48717766293,2836.38475040485,3270.00494132027,0,0,0,3.50900708204022e-05,3.26807948809006e-05,3.76769621016914e-05,0,0,0,"2020/04/22","CD",86790568,9,0,359,25,2463.76811594203,0,652.173913043478,797.101449275362,4.13639417592013e-06,2.88049733699173e-07,2.83875099877446e-05,0,7.51434087910887e-06,9.18419440779973e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-04-23,3,1,2,0,2,1,3,1,2,0,2,0,2,0,4,0,NA,2,0,0,2,1,1,1,0,0,4,0,0,NA,NA,377,25,80.56,80.56,83.33,83.33,66.39,66.39,68.91,68.91,50,50,18,0,15.7142857142857,0.428571428571429,9,0,0.714285714285714,-0.142857142857143,86790568,"CD","COD","Africa","Democratic Republic of Congo","2020-04-23",377,18,15.714,25,0,0.429,4.209,0.201,0.175,0.279,0,0.005,1.19,NA,NA,NA,NA,NA,NA,NA,NA,74,NA,NA,0.001,161,0.002,0.098,10.2,"samples tested",NA,NA,NA,NA,NA,80.56,89561404,35.879,17,3.02,1.745,808.133,77.1,318.949,6.1,NA,NA,4.472,NA,60.68,0.457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/23","CD",86790568,18,0,377,25,3032.4628019741,2822.99029921236,3257.47865585025,0,0,0,3.49400041024515e-05,3.25264641569388e-05,3.75326343739363e-05,0,0,0,"2020/04/23","CD",86790568,18,0,377,25,2536.23188405797,72.463768115942,724.63768115942,724.63768115942,4.34378998418354e-06,2.88049733699173e-07,2.92224367520901e-05,8.3492676434543e-07,8.3492676434543e-06,8.3492676434543e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Democratic Republic of Congo","COD",NA,NA,"NAT_TOTAL",2020-04-24,3,1,2,0,2,1,3,1,2,0,2,0,2,0,4,0,NA,2,0,0,2,1,1,1,0,0,4,0,0,NA,NA,394,25,80.56,80.56,83.33,83.33,66.39,66.39,68.91,68.91,50,50,17,0,15.2857142857143,0.285714285714286,-1,0,-0.428571428571427,-0.142857142857143,86790568,"CD","COD","Africa","Democratic Republic of Congo","2020-04-24",394,17,15.286,25,0,0.286,4.399,0.19,0.171,0.279,0,0.003,1.19,NA,NA,NA,NA,NA,NA,NA,NA,136,NA,NA,0.002,137,0.002,0.112,9,"samples tested",NA,NA,NA,NA,NA,80.56,89561404,35.879,17,3.02,1.745,808.133,77.1,318.949,6.1,NA,NA,4.472,NA,60.68,0.457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/24","CD",86790568,17,0,394,25,3011.14469046452,2801.90866494752,3236.00567725234,0,0,0,3.46943770487194e-05,3.22835617915016e-05,3.7285222943262e-05,0,0,0,"2020/04/24","CD",86790568,17,0,394,25,2608.69565217391,72.463768115942,579.710144927536,797.101449275362,4.53966380309897e-06,2.88049733699173e-07,3.00573635164355e-05,8.3492676434543e-07,6.67941411476344e-06,9.18419440779973e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
