"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","cases_delta","deaths_delta","avgcases7days_delta","avgdeaths7days_delta","population","iso2","owid_iso_code","owid_continent","owid_location","owid_date","owid_total_cases","owid_new_cases","owid_new_cases_smoothed","owid_total_deaths","owid_new_deaths","owid_new_deaths_smoothed","owid_total_cases_per_million","owid_new_cases_per_million","owid_new_cases_smoothed_per_million","owid_total_deaths_per_million","owid_new_deaths_per_million","owid_new_deaths_smoothed_per_million","owid_reproduction_rate","owid_icu_patients","owid_icu_patients_per_million","owid_hosp_patients","owid_hosp_patients_per_million","owid_weekly_icu_admissions","owid_weekly_icu_admissions_per_million","owid_weekly_hosp_admissions","owid_weekly_hosp_admissions_per_million","owid_total_tests","owid_new_tests","owid_total_tests_per_thousand","owid_new_tests_per_thousand","owid_new_tests_smoothed","owid_new_tests_smoothed_per_thousand","owid_positive_rate","owid_tests_per_case","owid_tests_units","owid_total_vaccinations","owid_new_vaccinations","owid_new_vaccinations_smoothed","owid_total_vaccinations_per_hundred","owid_new_vaccinations_smoothed_per_million","owid_stringency_index","owid_population","owid_population_density","owid_median_age","owid_aged_65_older","owid_aged_70_older","owid_gdp_per_capita","owid_extreme_poverty","owid_cardiovasc_death_rate","owid_diabetes_prevalence","owid_female_smokers","owid_male_smokers","owid_handwashing_facilities","owid_hospital_beds_per_thousand","owid_life_expectancy","owid_human_development_index","conf_date","conf_countrycode2","conf_population","conf_cases","conf_deaths","conf_cases_prev_week","conf_deaths_prev_week","conf_cases_infected","conf_cum_deaths","conf_cases_contagious","conf_cases_active","conf_p_cases_infected","conf_p_cases","conf_p_cases_contagious","conf_p_cases_active","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","fatal_date","fatal_countrycode","fatal_population","fatal_cases","fatal_deaths","fatal_cum_cases","fatal_cum_deaths","fatal_cases_infected","fatal_cases_daily","fatal_cases_contagious","fatal_cases_active","fatal_p_cum_cases","fatal_p_cum_deaths","fatal_p_cases_infected","fatal_p_cases_daily","fatal_p_cases_contagious","fatal_p_cases_active","W_date","W_p_cases","W_p_cases_recent","W_p_cases_fatalities","W_p_cases_stillsick","W_p_cases_smooth","W_p_cases_smooth_low","W_p_cases_smooth_high","W_p_cases_fatalities_smooth","W_p_cases_fatalities_smooth_low","W_p_cases_fatalities_smooth_high","W_p_cases_recent_smooth","W_p_cases_recent_smooth_low","W_p_cases_recent_smooth_high","W_p_cases_stillsick_smooth","W_p_cases_stillsick_smooth_low","W_p_cases_stillsick_smooth_high","gmob_country_region_code","gmob_country_region","gmob_sub_region_1","gmob_sub_region_2","gmob_metro_area","gmob_iso_3166_2_code","gmob_census_fips_code","gmob_date","gmob_retail_and_recreation_percent_change_from_baseline","gmob_grocery_and_pharmacy_percent_change_from_baseline","gmob_parks_percent_change_from_baseline","gmob_transit_stations_percent_change_from_baseline","gmob_workplaces_percent_change_from_baseline","gmob_residential_percent_change_from_baseline"
"United States","USA",NA,NA,"NAT_TOTAL",2020-12-23,3,0,2,0,2,0,4,0,1,1,2,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,4,0,1,1,NA,18523876,326391,71.76,71.76,73.33,73.33,68.56,68.56,69.49,69.49,62.5,62.5,229260,3354,213125.428571429,2662.28571428571,34227,-19,-2360.42857142855,-45.4285714285716,329064917,"US","USA","North America","United States","2020-12-23",18523876,229260,213125.429,326391,3354,2662.286,55962.924,692.623,643.878,986.068,10.133,8.043,0.96,22489,67.942,119463,360.913,NA,NA,NA,NA,239260607,2172449,722.836,6.563,1769258,5.345,NA,NA,"tests performed",1008025,NA,150606,0.3,455,71.76,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,NA,2.77,78.86,0.924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/12/23","US",329064917,229260,3354,18523875,326391,25898188.4057971,271666.666666668,2038913.04347826,3152101.44927536,0.0562924640185815,0.000991874196057187,0.0787023686447775,0.000825571650552672,0.00619608149682593,0.00957896538474007,"2020-12-23",0.0206123856227666,0.00577286997683357,0.00127202797048346,0.00356219849093778,0.0418361507962481,0.0389226750398865,0.0447496265526097,0.00197296853150211,0.0017894817971121,0.00215645526589212,0.00534699635888966,0.00497786104444538,0.00571613167333394,0.00364542668712231,0.00315682748035021,0.00413402589389441,"US","United States",NA,NA,NA,NA,NA,"2020-12-23",2,24,-8,-30,-40,10
"United States","USA",NA,NA,"NAT_TOTAL",2020-12-24,3,0,2,0,2,0,4,0,1,1,2,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,4,0,1,1,NA,18718058,329258,71.76,71.76,73.33,73.33,68.56,68.56,69.49,69.49,62.5,62.5,194182,2867,206976.714285714,2593.85714285714,-35078,-487,-6148.71428571429,-68.4285714285716,329064917,"US","USA","North America","United States","2020-12-24",18718058,194182,206976.714,329258,2867,2593.857,56549.572,586.648,625.302,994.729,8.662,7.836,0.95,22623,68.347,120200,363.139,NA,NA,NA,NA,241078252,1817645,728.327,5.491,1745403,5.273,NA,NA,"tests performed",NA,NA,191001,NA,577,71.76,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,NA,2.77,78.86,0.924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/12/24","US",329064917,194182,2867,18718057,329258,26179927.5362319,281739.130434781,2235434.7826087,3253695.65217391,0.0568825664268549,0.00100058676264173,0.0795585496470044,0.000856181002226929,0.00679329417121879,0.0098877014354402,"2020-12-24",0.0200894996898082,0.00578054316379747,0.00127194610565589,0.00357001395169141,0.0418361507999043,0.0389226750419999,0.0447496265578086,0.00197296853150211,0.0017894817971121,0.00215645526589212,0.00568815323517381,0.00533300430316042,0.00604330216718719,0.00378799414127813,0.00331307764513331,0.00426291063742296,"US","United States",NA,NA,NA,NA,NA,"2020-12-24",-16,27,-21,-43,-61,16
"United States","USA",NA,NA,"NAT_TOTAL",2020-12-25,3,0,2,0,2,0,4,0,1,1,2,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,4,0,1,1,NA,18819680,330434,71.76,71.76,73.33,73.33,68.56,68.56,69.49,69.49,62.5,62.5,101622,1176,185748.857142857,2362.57142857143,-92560,-1691,-21227.8571428572,-231.285714285714,329064917,"US","USA","North America","United States","2020-12-25",18819680,101622,185748.857,330434,1176,2362.571,56856.585,307.013,561.17,998.282,3.553,7.138,0.93,22418,67.728,118948,359.357,NA,NA,NA,NA,242136547,1058295,731.525,3.197,1617245,4.886,NA,NA,"tests performed",NA,NA,215238,NA,650,71.76,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,NA,2.77,78.86,0.924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/12/25","US",329064917,101622,1176,18819679,330434,26466086.9565217,286159.420289855,2402681.15942029,3431521.73913043,0.0571913869505572,0.00100416052556584,0.0804281635301819,0.000869613883177511,0.00730154153570947,0.010428099629747,"2020-12-25",0.0200894996898082,0.00578054316379747,0.00127194610565589,0.00357001395169141,0.0418361508035604,0.0389226750441007,0.04474962656302,0.00197296853150211,0.0017894817971121,0.00215645526589212,0.00605523302069618,0.00571980980200297,0.0063906562393894,0.00397314439818154,0.00350959350127631,0.00443669529508678,"US","United States",NA,NA,NA,NA,NA,"2020-12-25",-82,-61,-38,-67,-83,27
"United States","USA",NA,NA,"NAT_TOTAL",2020-12-26,3,0,2,0,2,0,4,0,1,1,2,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,4,0,1,1,NA,19044441,332075,71.76,71.76,73.33,73.33,68.56,68.56,69.49,69.49,62.5,62.5,224761,1641,190353.571428571,2241.85714285714,123139,465,4604.71428571429,-120.714285714286,329064917,"US","USA","North America","United States","2020-12-26",19044441,224761,190353.571,332075,1641,2241.857,57535.615,679.031,575.082,1003.24,4.958,6.773,0.96,22373,67.592,117344,354.511,NA,NA,NA,NA,243101746,965199,734.44,2.916,1518277,4.587,0.13,7.7,"tests performed",1944585,NA,231396,0.59,699,71.76,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,NA,2.77,78.86,0.924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/12/26","US",329064917,224761,1641,19044440,332075,26758478.2608696,292391.304347828,2607101.44927536,3594420.28985507,0.0578744163115997,0.00100914738352372,0.0813167155733881,0.000888552043206198,0.00792275722688287,0.0109231343244503,"2020-12-26",0.0200894996898082,0.00578054316379747,0.00127194610565589,0.00357001395169141,0.0418361508072166,0.0389226750461891,0.0447496265682441,0.00197296853150211,0.0017894817971121,0.00215645526589212,0.00643733255839028,0.00611494032271762,0.00675972479406293,0.00419532903888299,0.00373251924677117,0.00465813883099482,"US","United States",NA,NA,NA,NA,NA,"2020-12-26",-31,-18,-21,-37,-26,9
"United States","USA",NA,NA,"NAT_TOTAL",2020-12-27,3,0,2,0,2,0,4,0,1,1,2,0,2,0,3,2,0,1,9e+11,0,2,1,3,1,0,0,4,0,1,1,NA,19201367,333289,71.76,71.76,73.33,73.33,68.56,68.56,69.49,69.49,62.5,62.5,156926,1214,185665.285714286,2201.71428571429,-67835,-427,-4688.28571428571,-40.1428571428569,329064917,"US","USA","North America","United States","2020-12-27",19201367,156926,185665.286,333289,1214,2201.714,58009.708,474.093,560.918,1006.907,3.668,6.652,0.97,22447,67.815,118720,358.668,1134,3.426,23403,70.703,244025183,923437,737.23,2.79,1472437,4.448,NA,NA,"tests performed",NA,NA,211379,NA,639,71.76,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,NA,2.77,78.86,0.924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/12/27","US",329064917,156926,1214,19201366,333289,26993913.0434783,235434.782608695,2709130.43478261,3585434.7826087,0.0583513009379848,0.00101283662518177,0.0820321816423787,0.000715466068990561,0.00823281454456176,0.0108958281402228,"2020-12-27",0.0191218542723019,0.00573461463702177,0.00127243611468899,0.00352323383279475,0.0418361508108727,0.0389226750482649,0.0447496265734806,0.00197296853150211,0.0017894817971121,0.00215645526589212,0.00682046337723308,0.00649276544964282,0.00714816130482334,0.00444781631541338,0.00396957837750389,0.00492605425332288,"US","United States",NA,NA,NA,NA,NA,"2020-12-27",-27,-18,-12,-31,-18,7
"United States","USA",NA,NA,"NAT_TOTAL",2020-12-28,3,0,2,0,2,0,4,0,1,1,2,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,4,0,1,1,NA,19372675,335130,71.76,71.76,73.33,73.33,68.56,68.56,69.49,69.49,62.5,62.5,171308,1841,181870.285714286,2209.42857142857,14382,627,-3795,7.71428571428578,329064917,"US","USA","North America","United States","2020-12-28",19372675,171308,181870.286,335130,1841,2209.429,58527.251,517.543,549.453,1012.469,5.562,6.675,0.99,22579,68.214,121202,366.166,NA,NA,NA,NA,245259537,1234354,740.959,3.729,1439680,4.349,NA,NA,"tests performed",2127143,NA,216147,0.64,653,71.76,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,NA,2.77,78.86,0.924,"2020/12/28","US",329064917,1306812,15656,9180000,95754,19151651,333326,11733806,13449040,0.0582002213259337,0.00397128934896454,0.0356580279264471,0.0408704766299958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/12/28","US",329064917,171308,1841,19372674,335130,27125869.5652174,131956.521739129,2575652.17391304,3474347.82608696,0.0588718912262531,0.00101843126594987,0.0824331861704279,0.000401004528049184,0.00782718558208696,0.0105582444271534,"2020-12-28",0.0191218542723019,0.00573461463702177,0.00127243611468899,0.00352323383279475,0.0418361508145289,0.0389226750503281,0.0447496265787297,0.00197296853150211,0.0017894817971121,0.00215645526589212,0.00718740314645279,0.00683536920160191,0.00753943709130368,0.00472192737802286,0.00421389040645757,0.00522996434958815,"US","United States",NA,NA,NA,NA,NA,"2020-12-28",-17,-9,-12,-40,-44,14
"United States","USA",NA,NA,"NAT_TOTAL",2020-12-29,3,0,2,0,2,0,4,0,1,1,2,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,4,0,1,1,NA,19568849,338793,71.76,71.76,73.33,73.33,68.56,68.56,69.49,69.49,62.5,62.5,196174,3663,182033.285714286,2250.85714285714,24866,1822,163,41.4285714285711,329064917,"US","USA","North America","United States","2020-12-29",19568849,196174,182033.286,338793,3663,2250.857,59119.917,592.666,549.945,1023.536,11.066,6.8,1.02,22838,68.996,124686,376.692,NA,NA,NA,NA,247045504,1785967,746.355,5.396,1422478,4.297,NA,NA,"tests performed",NA,NA,235685,NA,712,71.76,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,NA,2.77,78.86,0.924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/12/29","US",329064917,196174,3663,19568848,338793,27271231.884058,145362.318840582,2449347.82608696,3411956.52173913,0.0594680471513163,0.0010295628081191,0.082874929763655,0.000441743593227174,0.00744335752476147,0.0103686426157035,"2020-12-29",0.0185988941303326,0.00846540080463397,9.15339589246391e-05,0.00625542120260009,0.0418361508181851,0.0389226750523788,0.0447496265839914,0.00197296853150211,0.0017894817971121,0.00215645526589212,0.00751791924422894,0.00713621314254267,0.00789962534591522,0.00500640426475854,0.00446479888097611,0.00554800964854097,"US","United States",NA,NA,NA,NA,NA,"2020-12-29",-17,-6,-8,-39,-45,14
"United States","USA",NA,NA,"NAT_TOTAL",2020-12-30,3,0,2,0,2,0,4,0,1,1,2,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,4,0,1,1,NA,19800565,342542,71.76,71.76,73.33,73.33,68.56,68.56,69.49,69.49,62.5,62.5,231716,3749,182384.142857143,2307.28571428571,35542,86,350.857142857159,56.4285714285716,329064917,"US","USA","North America","United States","2020-12-30",19800565,231716,182384.143,342542,3749,2307.286,59819.96,700.043,551.005,1034.862,11.326,6.971,1.05,23069,69.694,125220,378.305,NA,NA,NA,NA,249173065,2127561,752.783,6.428,1416065,4.278,NA,NA,"tests performed",2794588,NA,255223,0.84,771,71.76,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,NA,2.77,78.86,0.924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/12/30","US",329064917,231716,3749,19800564,342542,27594565.2173913,323333.333333332,2525362.31884058,3650072.46376812,0.0601722121595843,0.00104095569689673,0.0838575119735153,0.000982582209860227,0.00767435903487876,0.0110922564977296,"2020-12-30",0.0183826606193691,0.00849415548893609,9.15278552328829e-05,0.00628956922665201,0.0418361508218413,0.038922675054417,0.0447496265892655,0.00197296853150211,0.0017894817971121,0.00215645526589212,0.00778981492228065,0.00739302000715115,0.00818660983741014,0.00528718133661816,0.00472445221191087,0.00584991046132546,"US","United States",NA,NA,NA,NA,NA,"2020-12-30",-13,0,-11,-37,-44,14
"United States","USA",NA,NA,"NAT_TOTAL",2020-12-31,3,0,2,0,2,0,4,0,1,1,2,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,4,0,1,1,NA,20032035,345955,71.76,71.76,73.33,73.33,68.56,68.56,69.49,69.49,62.5,62.5,231470,3413,187711,2385.28571428571,-246,-336,5326.85714285713,78,329064917,"US","USA","North America","United States","2020-12-31",20032035,231470,187711,345955,3413,2385.286,60519.259,699.3,567.098,1045.173,10.311,7.206,1.07,23097,69.779,125423,378.918,NA,NA,NA,NA,251033129,1860064,758.402,5.619,1422125,4.296,NA,NA,"tests performed",NA,NA,278776,NA,842,71.76,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,NA,2.77,78.86,0.924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/12/31","US",329064917,231470,3413,20032034,345955,27881739.1304348,287173.913043477,2665942.0289855,3818333.33333333,0.0608756295949957,0.00105132751055318,0.0847302088129765,0.000872696839461244,0.00810156869133972,0.0116035868185041,"2020-12-31",0.0183826606193691,0.00849415548893609,9.15278552328829e-05,0.00628956922665201,0.0418361508254974,0.0389226750564426,0.0447496265945523,0.00197296853150211,0.0017894817971121,0.00215645526589212,0.00799234986057149,0.007604538296996,0.00838016142414698,0.0055540308969917,0.00499220041744445,0.00611586137653894,"US","United States",NA,NA,NA,NA,NA,"2020-12-31",-9,19,-12,-42,-52,15
"United States","USA",NA,NA,"NAT_TOTAL",2021-01-01,3,0,2,0,2,0,4,0,1,1,2,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,4,0,1,1,NA,20190585,347978,71.76,71.76,73.33,73.33,68.56,68.56,69.49,69.49,62.5,62.5,158550,2023,195843.571428571,2506.28571428571,-72920,-1390,8132.57142857142,121,329064917,"US","USA","North America","United States","2021-01-01",20190585,158550,195843.571,347978,2023,2506.286,60998.258,478.999,591.668,1051.285,6.112,7.572,1.08,23255,70.256,125047,377.782,NA,NA,NA,NA,252231323,1198194,762.022,3.62,1442111,4.357,NA,NA,"tests performed",NA,NA,302329,NA,913,71.76,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,NA,2.77,78.86,0.924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021/01/01","US",329064917,158550,2023,20190584,347978,28166449.2753623,284710.144927539,2781956.52173913,4015072.46376812,0.0613574494177998,0.00105747523367859,0.0855954184728915,0.000865209659915034,0.0084541267635016,0.0122014601263863,"2021-01-01",0.0178363468418392,0.00831742005743193,9.15687614226346e-05,0.00608068202650752,0.0418361508291536,0.0389226750584556,0.0447496265998515,0.00197296853150211,0.0017894817971121,0.00215645526589212,0.00813206985464285,0.00776896147495901,0.00849517823432669,0.00580421109464746,0.00526020621626787,0.00634821597302705,"US","United States",NA,NA,NA,NA,NA,"2021-01-01",-47,-37,-21,-62,-75,27
"United States","USA",NA,NA,"NAT_TOTAL",2021-01-02,3,0,2,0,2,0,4,0,1,1,2,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,4,0,1,1,NA,20488616,350306,71.76,71.76,73.33,73.33,68.56,68.56,69.49,69.49,62.5,62.5,298031,2328,206310.714285714,2604.42857142857,139481,305,10467.1428571429,98.1428571428573,329064917,"US","USA","North America","United States","2021-01-02",20488616,298031,206310.714,350306,2328,2604.429,61898.647,900.389,623.29,1058.318,7.033,7.868,1.11,23133,69.888,123614,373.453,NA,NA,NA,NA,253284906,1053583,765.205,3.183,1454737,4.395,0.154,6.5,"tests performed",4225756,NA,325882,1.28,985,71.76,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,NA,2.77,78.86,0.924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021/01/02","US",329064917,298031,2328,20488615,350306,28441956.5217391,275507.246376812,2959855.07246377,4157173.91304348,0.0622631400113674,0.00106454982558958,0.0864326613150898,0.000837242842198254,0.00899474516897154,0.0126332942172729,"2021-01-02",0.0180979023731611,0.00824842090115265,9.15870884161719e-05,0.00599982375731288,0.0418361508328098,0.0389226750604562,0.0447496266051633,0.00197296853150211,0.0017894817971121,0.00215645526589212,0.00821905358132143,0.00788072137472085,0.00855738578792201,0.00603581968151065,0.00551439846722668,0.00655724089579462,"US","United States",NA,NA,NA,NA,NA,"2021-01-02",-26,-13,-14,-33,-21,9
"United States","USA",NA,NA,"NAT_TOTAL",2021-01-03,3,0,2,0,2,0,4,0,1,1,2,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,4,0,1,1,NA,20698122,351653,71.76,71.76,73.33,73.33,68.56,68.56,69.49,69.49,62.5,62.5,209506,1347,213822.142857143,2623.42857142857,-88525,-981,7511.42857142858,19,329064917,"US","USA","North America","United States","2021-01-03",20698122,209506,213822.143,351653,1347,2623.429,62531.591,632.944,645.983,1062.387,4.069,7.926,1.1,23243,70.22,125562,379.338,1269,3.834,28673,86.625,254272658,987752,768.189,2.984,1463925,4.423,NA,NA,"tests performed",NA,NA,336949,NA,1018,71.76,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,NA,2.77,78.86,0.924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021/01/03","US",329064917,209506,1347,20698121,351653,28684855.0724638,242898.550724637,3058333.33333334,4134637.68115942,0.0628998107385601,0.00106864324281643,0.0871708091338821,0.000738147818792353,0.00929401213965734,0.0125648085455412,"2021-01-03",0.0180979023731611,0.00824842090115265,9.15870884161719e-05,0.00599982375731288,0.0418361508364659,0.0389226750624442,0.0447496266104877,0.00197296853150211,0.0017894817971121,0.00215645526589212,0.00826516352375636,0.00793578619047094,0.00859454085704177,0.00624733497827688,0.00573843643024007,0.00675623352631369,"US","United States",NA,NA,NA,NA,NA,"2021-01-03",-27,-16,-24,-33,-17,7
"United States","USA",NA,NA,"NAT_TOTAL",2021-01-04,3,0,2,0,2,0,4,0,1,1,2,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,4,0,1,1,NA,20879194,353646,71.76,71.76,73.33,73.33,68.56,68.56,69.49,69.49,62.5,62.5,181072,1993,215217,2645.14285714286,-28434,646,1394.85714285713,21.7142857142858,329064917,"US","USA","North America","United States","2021-01-04",20879194,181072,215217,353646,1993,2645.143,63078.632,547.041,650.197,1068.408,6.021,7.991,1.1,23435,70.8,128210,387.338,NA,NA,NA,NA,255567064,1294406,772.1,3.911,1472504,4.449,0.145,6.9,"tests performed",4563260,NA,348017,1.38,1051,71.76,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,NA,2.77,78.86,0.924,"2021/01/04","US",329064917,1488563,18264,9603153,105376,20640214,351590,12877670,14643051,0.0627238363426023,0.00452361501666858,0.0391341323086107,0.0444989734350806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021/01/04","US",329064917,181072,1993,20879193,353646,28811594.2028986,126739.130434781,2913405.79710145,3989710.14492754,0.0634500729836235,0.0010746997985203,0.0875559584581864,0.000385149324304241,0.00885358981340891,0.0121243862192928,"2021-01-04",0.018016096929745,0.00824662164784656,9.158849986065e-05,0.00599798985097789,0.0418361508401221,0.0389226750644196,0.0447496266158246,0.00197296853150211,0.0017894817971121,0.00215645526589212,0.00828332777738745,0.00794131793781701,0.00862533761695789,0.00643763183730814,0.0059211918682368,0.00695407180637949,"US","United States",NA,NA,NA,NA,NA,"2021-01-04",-19,-8,-23,-39,-34,12
"United States","USA",NA,NA,"NAT_TOTAL",2021-01-05,3,0,2,0,2,0,4,0,1,1,2,0,2,0,3,2,0,1,0,0,2,1,3,1,0,0,4,0,1,1,NA,21109622,357395,71.76,71.76,73.33,73.33,68.56,68.56,69.49,69.49,62.5,62.5,230428,3749,220110.428571429,2657.42857142857,49356,1756,4893.42857142858,12.2857142857142,329064917,"US","USA","North America","United States","2021-01-05",21109622,230428,220110.429,357395,3749,2657.429,63774.783,696.152,664.981,1079.735,11.326,8.028,1.13,23509,71.024,131195,396.356,NA,NA,NA,NA,257368144,1801080,777.541,5.441,1474663,4.455,NA,NA,"tests performed",4836469,273209,339372,1.46,1025,71.76,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,NA,2.77,78.86,0.924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2021/01/05","US",329064917,230428,3749,21109621,357395,28913260.8695652,101666.666666668,2733333.33333334,3844057.97101449,0.0641503238705936,0.00108609268729793,0.0878649147200497,0.000308956261863272,0.00830636507304526,0.0116817617814132,"2021-01-05",0.0194747832189414,0.00824349677548672,9.15909512018937e-05,0.00687012995988145,0.0418361508437782,0.0389226750663825,0.044749626621174,0.00197296853150211,0.0017894817971121,0.00215645526589212,0.00828699033114492,0.00791988278323794,0.00865409787905189,0.00660598546705182,0.00606429374343753,0.00714767719066612,"US","United States",NA,NA,NA,NA,NA,"2021-01-05",-20,-6,-20,-39,-34,12
