"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","cases_delta","deaths_delta","avgcases7days_delta","avgdeaths7days_delta","population","iso2","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","fatal_date","fatal_countrycode","fatal_population","fatal_cases","fatal_deaths","fatal_cum_cases","fatal_cum_deaths","fatal_cases_infected","fatal_cases_daily","fatal_cases_contagious","fatal_cases_active","fatal_p_cum_cases","fatal_p_cum_deaths","fatal_p_cases_infected","fatal_p_cases_daily","fatal_p_cases_contagious","fatal_p_cases_active"
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-02-12,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,NA,NA,11.11,11.11,14.29,14.29,12.22,12.22,14.1,14.1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5454000,"UK_SCO","2020/02/12","GB",66647112,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,"2020/02/12","UK_SCO",5454000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-02-13,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,NA,NA,11.11,11.11,14.29,14.29,12.22,12.22,14.1,14.1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5454000,"UK_SCO","2020/02/13","GB",66647112,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,"2020/02/13","UK_SCO",5454000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-02-14,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,NA,NA,11.11,11.11,14.29,14.29,12.22,12.22,14.1,14.1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5454000,"UK_SCO","2020/02/14","GB",66647112,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,"2020/02/14","UK_SCO",5454000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-02-15,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,NA,NA,11.11,11.11,14.29,14.29,12.22,12.22,14.1,14.1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5454000,"UK_SCO","2020/02/15","GB",66647112,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,"2020/02/15","UK_SCO",5454000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-02-16,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,NA,NA,11.11,11.11,14.29,14.29,12.22,12.22,14.1,14.1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5454000,"UK_SCO","2020/02/16","GB",66647112,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,"2020/02/16","UK_SCO",5454000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-02-17,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,NA,NA,11.11,11.11,14.29,14.29,12.22,12.22,14.1,14.1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5454000,"UK_SCO","2020/02/17","GB",66647112,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,"2020/02/17","UK_SCO",5454000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-02-18,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,NA,NA,11.11,11.11,14.29,14.29,12.22,12.22,14.1,14.1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5454000,"UK_SCO","2020/02/18","GB",66647112,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,"2020/02/18","UK_SCO",5454000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-02-19,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,NA,NA,11.11,11.11,14.29,14.29,12.22,12.22,14.1,14.1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5454000,"UK_SCO","2020/02/19","GB",66647112,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,"2020/02/19","UK_SCO",5454000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-02-20,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,NA,NA,11.11,11.11,14.29,14.29,12.22,12.22,14.1,14.1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5454000,"UK_SCO","2020/02/20","GB",66647112,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,"2020/02/20","UK_SCO",5454000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-02-21,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,NA,NA,11.11,11.11,14.29,14.29,12.22,12.22,14.1,14.1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5454000,"UK_SCO","2020/02/21","GB",66647112,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,"2020/02/21","UK_SCO",5454000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-02-22,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,NA,NA,11.11,11.11,14.29,14.29,12.22,12.22,14.1,14.1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5454000,"UK_SCO","2020/02/22","GB",66647112,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,"2020/02/22","UK_SCO",5454000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-02-23,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,NA,NA,11.11,11.11,14.29,14.29,12.22,12.22,14.1,14.1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5454000,"UK_SCO","2020/02/23","GB",66647112,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,"2020/02/23","UK_SCO",5454000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-02-24,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,NA,NA,11.11,11.11,14.29,14.29,12.22,12.22,14.1,14.1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5454000,"UK_SCO","2020/02/24","GB",66647112,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,"2020/02/24","UK_SCO",5454000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-02-25,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,NA,NA,11.11,11.11,14.29,14.29,12.22,12.22,14.1,14.1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5454000,"UK_SCO","2020/02/25","GB",66647112,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,"2020/02/25","UK_SCO",5454000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-02-26,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,NA,NA,11.11,11.11,14.29,14.29,12.22,12.22,14.1,14.1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5454000,"UK_SCO","2020/02/26","GB",66647112,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,"2020/02/26","UK_SCO",5454000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-02-27,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,NA,NA,11.11,11.11,14.29,14.29,12.22,12.22,14.1,14.1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5454000,"UK_SCO","2020/02/27","GB",66647112,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,"2020/02/27","UK_SCO",5454000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-02-28,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,2,NA,11.11,11.11,14.29,14.29,12.22,12.22,14.1,14.1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5454000,"UK_SCO","2020/02/28","GB",66647112,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,"2020/02/28","UK_SCO",5454000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-02-29,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,2,NA,11.11,11.11,14.29,14.29,12.22,12.22,14.1,14.1,0,0,0,NA,NA,NA,NA,NA,NA,NA,5454000,"UK_SCO","2020/02/29","GB",66647112,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,"2020/02/29","UK_SCO",5454000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-03-01,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,4,NA,11.11,11.11,14.29,14.29,12.22,12.22,14.1,14.1,0,0,2,NA,NA,NA,2,NA,NA,NA,5454000,"UK_SCO","2020/03/01","GB",66647112,2,0,2,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,"2020/03/01","UK_SCO",5454000,2,0,2,0,0,0,0,0,3.66703337000367e-07,0,0,0,0,0
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-03-02,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,5,NA,11.11,11.11,14.29,14.29,12.22,12.22,14.1,14.1,0,0,1,NA,NA,NA,-1,NA,NA,NA,5454000,"UK_SCO","2020/03/02","GB",66647112,1,0,3,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,"2020/03/02","UK_SCO",5454000,1,0,3,0,0,0,0,0,5.5005500550055e-07,0,0,0,0,0
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-03-03,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,8,NA,11.11,11.11,14.29,14.29,12.22,12.22,14.1,14.1,0,0,3,NA,NA,NA,2,NA,NA,NA,5454000,"UK_SCO","2020/03/03","GB",66647112,3,0,6,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,"2020/03/03","UK_SCO",5454000,3,0,6,0,0,0,0,0,1.1001100110011e-06,0,0,0,0,0
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-03-04,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,14,NA,11.11,11.11,14.29,14.29,12.22,12.22,14.1,14.1,0,0,6,NA,NA,NA,3,NA,NA,NA,5454000,"UK_SCO","2020/03/04","GB",66647112,6,0,12,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,"2020/03/04","UK_SCO",5454000,6,0,12,0,72.463768115942,72.463768115942,72.463768115942,72.463768115942,2.2002200220022e-06,0,1.32863527898684e-05,1.32863527898684e-05,1.32863527898684e-05,1.32863527898684e-05
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-03-05,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,16,NA,11.11,11.11,14.29,14.29,12.22,12.22,14.1,14.1,0,0,2,NA,NA,NA,-4,NA,NA,NA,5454000,"UK_SCO","2020/03/05","GB",66647112,2,0,14,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/03/05","UK_SCO",5454000,2,0,14,0,144.927536231884,72.463768115942,144.927536231884,144.927536231884,2.56692335900257e-06,0,2.65727055797367e-05,1.32863527898684e-05,2.65727055797367e-05,2.65727055797367e-05
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-03-06,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,22,NA,11.11,11.11,14.29,14.29,12.22,12.22,14.1,14.1,0,0,6,NA,2.85714285714286,NA,4,NA,NA,NA,5454000,"UK_SCO","2020/03/06","GB",66647112,6,0,20,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/03/06","UK_SCO",5454000,6,0,20,0,362.31884057971,217.391304347826,362.31884057971,362.31884057971,3.66703337000367e-06,0,6.64317639493418e-05,3.98590583696051e-05,6.64317639493418e-05,6.64317639493418e-05
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-03-07,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,28,NA,11.11,11.11,14.29,14.29,12.22,12.22,14.1,14.1,0,0,6,NA,3.71428571428571,NA,0,NA,0.857142857142857,NA,5454000,"UK_SCO","2020/03/07","GB",66647112,6,0,26,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/03/07","UK_SCO",5454000,6,0,26,0,362.31884057971,0,362.31884057971,362.31884057971,4.76714338100477e-06,0,6.64317639493418e-05,0,6.64317639493418e-05,6.64317639493418e-05
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-03-08,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,31,NA,11.11,11.11,14.29,14.29,12.22,12.22,14.1,14.1,0,0,3,NA,3.85714285714286,NA,-3,NA,0.142857142857143,NA,5454000,"UK_SCO","2020/03/08","GB",66647112,3,0,29,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/03/08","UK_SCO",5454000,3,0,29,0,434.782608695652,72.4637681159421,434.782608695652,434.782608695652,5.31719838650532e-06,0,7.97181167392102e-05,1.32863527898684e-05,7.97181167392102e-05,7.97181167392102e-05
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-03-09,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,47,NA,11.11,11.11,14.29,14.29,12.22,12.22,14.1,14.1,0,0,16,NA,6,NA,13,NA,2.14285714285714,NA,5454000,"UK_SCO","2020/03/09","GB",66647112,16,0,45,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/03/09","UK_SCO",5454000,16,0,45,0,652.173913043478,217.391304347826,652.173913043478,652.173913043478,8.25082508250825e-06,0,0.000119577175108815,3.98590583696051e-05,0.000119577175108815,0.000119577175108815
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-03-10,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,1,1,1,1612000,0,0,NA,0,NA,NA,68,NA,11.11,11.11,14.29,14.29,12.22,12.22,14.1,14.1,0,0,21,NA,8.57142857142857,NA,5,NA,2.57142857142857,NA,5454000,"UK_SCO","2020/03/10","GB",66647112,21,0,66,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/03/10","UK_SCO",5454000,21,0,66,0,942.028985507246,289.855072463768,942.028985507246,942.028985507246,1.21012101210121e-05,0,0.000172722586268289,5.31454111594734e-05,0.000172722586268289,0.000172722586268289
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-03-11,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,94,NA,11.11,11.11,14.29,14.29,12.22,12.22,14.1,14.1,0,0,26,NA,11.4285714285714,NA,5,NA,2.85714285714286,NA,5454000,"UK_SCO","2020/03/11","GB",66647112,26,0,92,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/03/11","UK_SCO",5454000,26,0,92,0,1086.95652173913,144.927536231884,1086.95652173913,1086.95652173913,1.68683535020169e-05,0,0.000199295291848025,2.65727055797367e-05,0.000199295291848025,0.000199295291848025
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-03-12,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,132,NA,11.11,11.11,14.29,14.29,12.22,12.22,14.1,14.1,0,0,38,NA,16.5714285714286,NA,12,NA,5.14285714285714,NA,5454000,"UK_SCO","2020/03/12","GB",66647112,38,0,130,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/03/12","UK_SCO",5454000,38,0,130,0,1521.73913043478,434.782608695652,1521.73913043478,1521.73913043478,2.38357169050238e-05,0,0.000279013408587236,7.97181167392102e-05,0.000279013408587236,0.000279013408587236
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-03-13,0,NA,0,NA,0,NA,0,NA,0,NA,1,1,0,NA,0,0,NA,0,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,180,NA,14.81,14.81,21.43,21.43,14.44,14.44,16.67,16.67,0,0,48,NA,22.5714285714286,NA,10,NA,6,NA,5454000,"UK_SCO","2020/03/13","GB",66647112,48,0,178,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/03/13","UK_SCO",5454000,48,0,178,0,1739.13043478261,217.391304347826,1739.13043478261,1739.13043478261,3.26365969930326e-05,0,0.000318872466956841,3.98590583696051e-05,0.000318872466956841,0.000318872466956841
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-03-14,0,NA,0,NA,0,NA,0,NA,0,NA,1,1,0,NA,0,0,NA,0,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,199,1,14.81,14.81,21.43,21.43,14.44,14.44,16.67,16.67,0,0,19,NA,24.4285714285714,NA,-29,NA,1.85714285714285,NA,5454000,"UK_SCO","2020/03/14","GB",66647112,19,0,197,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/03/14","UK_SCO",5454000,19,0,197,0,2318.84057971014,579.710144927536,2318.84057971014,2318.84057971014,3.61202786945361e-05,0,0.000425163289275788,0.000106290822318947,0.000425163289275788,0.000425163289275788
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-03-15,0,NA,0,NA,0,NA,0,NA,0,NA,1,1,0,NA,0,0,NA,0,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,211,1,14.81,14.81,21.43,21.43,14.44,14.44,16.67,16.67,0,0,12,0,25.7142857142857,NA,-7,NA,1.28571428571429,NA,5454000,"UK_SCO","2020/03/15","GB",66647112,12,0,209,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/03/15","UK_SCO",5454000,12,0,209,0,2826.08695652174,507.246376811594,2826.08695652174,2826.08695652174,3.83204987165383e-05,0,0.000518167758804866,9.30044695290785e-05,0.000518167758804866,0.000518167758804866
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-03-16,0,NA,1,1,1,1,2,1,0,NA,1,1,0,NA,0,0,NA,0,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,232,1,29.63,29.63,38.1,38.1,23.33,23.33,26.92,26.92,0,0,21,0,26.4285714285714,NA,9,0,0.714285714285712,NA,5454000,"UK_SCO","2020/03/16","GB",66647112,21,0,230,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/03/16","UK_SCO",5454000,21,0,230,0,2898.55072463768,72.463768115942,2826.08695652174,2898.55072463768,4.21708837550422e-05,0,0.000531454111594734,1.32863527898684e-05,0.000518167758804866,0.000531454111594734
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-03-17,0,NA,1,1,1,1,2,1,0,NA,1,1,0,NA,0,0,NA,1,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,275,2,29.63,29.63,38.1,38.1,26.67,26.67,26.92,26.92,25,25,43,1,29.5714285714286,NA,22,1,3.14285714285715,NA,5454000,"UK_SCO","2020/03/17","GB",66647112,43,1,273,1,294.155948116895,42.5838170791546,2031.93907328017,294.155948116895,294.155948116895,294.155948116895,4.4136338288281e-06,6.38944671438345e-07,3.04880288478242e-05,4.4136338288281e-06,4.4136338288281e-06,4.4136338288281e-06,"2020/03/17","UK_SCO",5454000,43,1,273,1,3333.33333333333,434.782608695652,3188.40579710145,3333.33333333333,5.00550055005501e-05,1.83351668500183e-07,0.000611172228333945,7.97181167392102e-05,0.000584599522754208,0.000611172228333945
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-03-18,0,NA,1,1,1,1,2,1,0,NA,1,1,0,NA,0,0,NA,1,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,316,3,29.63,29.63,38.1,38.1,26.67,26.67,26.92,26.92,25,25,41,1,31.7142857142857,NA,-2,0,2.14285714285714,NA,5454000,"UK_SCO","2020/03/18","GB",66647112,41,1,314,2,554.814325516587,212.862507947094,1446.09277964033,260.658377399692,554.814325516587,554.814325516587,8.32465667104356e-06,3.19387444645905e-06,2.16977560804185e-05,3.91102284221546e-06,8.32465667104356e-06,8.32465667104356e-06,"2020/03/18","UK_SCO",5454000,41,1,314,2,4927.53623188406,1594.20289855072,4565.21739130435,4927.53623188406,5.75724239090576e-05,3.66703337000367e-07,0.000903471989711048,0.000292299761377104,0.000837040225761707,0.000903471989711048
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-03-19,0,NA,1,1,1,1,2,1,0,NA,1,1,0,NA,0,0,NA,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,365,6,29.63,29.63,38.1,38.1,30,30,26.92,26.92,50,50,49,3,33.2857142857143,NA,8,2,1.57142857142857,NA,5454000,"UK_SCO","2020/03/19","GB",66647112,49,3,363,5,1336.34535461785,919.476352714807,1942.2129797422,781.531029101266,1336.34535461785,1336.34535461785,2.00510616966847e-05,1.37961919897565e-05,2.91417425520584e-05,1.17264050256411e-05,2.00510616966847e-05,2.00510616966847e-05,"2020/03/19","UK_SCO",5454000,49,3,363,5,6956.52173913043,2028.98550724638,6594.20289855072,6956.52173913043,6.65566556655666e-05,9.16758342500917e-07,0.00127548986782736,0.000372017878116314,0.00120905810387802,0.00127548986782736
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-03-20,3,1,1,1,1,1,2,1,1,1,1,1,0,NA,0,2,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,448,6,46.3,46.3,61.9,61.9,45,45,38.46,38.46,87.5,87.5,83,0,38.2857142857143,NA,34,-3,5,NA,5454000,"UK_SCO","2020/03/20","GB",66647112,83,0,446,5,1382.96956275451,948.470765003268,2016.51424806836,46.624208136654,1382.96956275451,1382.96956275451,2.07506300161139e-05,1.42312357811283e-05,3.02565885835888e-05,6.99568319429265e-07,2.07506300161139e-05,2.07506300161139e-05,"2020/03/20","UK_SCO",5454000,83,0,446,5,9057.97101449275,2101.44927536232,8623.1884057971,9057.97101449275,8.17748441510818e-05,9.16758342500917e-07,0.00166079409873354,0.000385304230906182,0.00158107598199433,0.00166079409873354
"United Kingdom","GBR","Scotland","UK_SCO","STATE_TOTAL",2020-03-21,3,1,3,1,2,1,2,1,1,1,1,1,0,NA,0,2,0,2,0,0,2,1,1,1,0,0,0,NA,0,NA,NA,514,7,59.26,59.26,73.81,73.81,52.78,52.78,47.44,47.44,87.5,87.5,66,1,45,0.857142857142857,-17,1,6.71428571428572,NA,5454000,"UK_SCO","2020/03/21","GB",66647112,66,1,512,6,1611.47715329385,1176.79893260605,2206.71394546326,228.507590539343,1611.47715329385,1611.47715329385,2.41792495568878e-05,1.76571631881971e-05,3.31104211306749e-05,3.42861954077385e-06,2.41792495568878e-05,2.41792495568878e-05,"2020/03/21","UK_SCO",5454000,66,1,512,6,12391.3043478261,3333.33333333333,11739.1304347826,12391.3043478261,9.38760542720939e-05,1.1001100110011e-06,0.00227196632706749,0.000611172228333945,0.00215238915195867,0.00227196632706749
