"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","cases_delta","deaths_delta","avgcases7days_delta","avgdeaths7days_delta","population","iso2","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","fatal_date","fatal_countrycode","fatal_population","fatal_cases","fatal_deaths","fatal_cum_cases","fatal_cum_deaths","fatal_cases_infected","fatal_cases_daily","fatal_cases_contagious","fatal_cases_active","fatal_p_cum_cases","fatal_p_cum_deaths","fatal_p_cases_infected","fatal_p_cases_daily","fatal_p_cases_contagious","fatal_p_cases_active"
"Kosovo","RKS",NA,NA,"NAT_TOTAL",2020-07-18,3,1,2,1,1,1,3,1,1,0,2,0,0,NA,1,1,0,2,0,0,2,1,1,1,0,0,4,1,0,NA,NA,5617,130,54.63,54.63,66.19,66.19,53.33,53.33,51.92,51.92,62.5,62.5,145,6,157.857142857143,4.71428571428571,42,0,-8.57142857142856,0.428571428571429,1873160,"XK","2020/07/18","XK",1873160,145,6,5617,130,13811.0619314649,13585.6631899495,14040.2002469684,458.805960964586,5695.17403689826,8610.37042063344,0.00737313520012433,0.00725280445340999,0.00749546234543149,0.000244936877236641,0.00304040980850448,0.00459670846090747,"2020/07/18","XK",1873160,145,6,5617,130,16449.2753623188,1086.95652173913,6666.66666666667,9057.97101449275,0.00299867603408145,6.94014392790792e-05,0.00878156450186788,0.000580279592634441,0.00355904816815791,0.00483566327195368
"Kosovo","RKS",NA,NA,"NAT_TOTAL",2020-07-19,3,1,2,1,1,1,3,1,1,0,2,0,0,NA,1,1,0,2,0,0,2,1,1,1,0,0,4,1,0,NA,NA,5735,135,54.63,54.63,66.19,66.19,53.33,53.33,51.92,51.92,62.5,62.5,118,5,145.714285714286,4.85714285714286,-27,-1,-12.1428571428571,0.142857142857142,1873160,"XK","2020/07/19","XK",1873160,118,5,5735,135,14103.4787022563,13880.7943229797,14329.735523543,292.416770791377,5393.45665613924,8725.888681146,0.00752924400598788,0.00741036234116662,0.00765003284478796,0.000156108805863555,0.00287933580481072,0.00465837871892738,"2020/07/19","XK",1873160,118,5,5735,135,17101.4492753623,652.17391304348,7028.98550724638,9275.36231884058,0.00306167118665784,7.20707254051976e-05,0.00912973225744855,0.000348167755580666,0.00375247469903606,0.00495171919048057
"Kosovo","RKS",NA,NA,"NAT_TOTAL",2020-07-20,3,1,2,1,1,1,3,1,1,0,2,0,0,NA,1,1,0,2,0,0,2,1,1,1,0,0,4,1,0,NA,NA,5877,139,54.63,54.63,66.19,66.19,53.33,53.33,51.92,51.92,62.5,62.5,142,4,135.142857142857,5.28571428571429,24,-1,-10.5714285714286,0.428571428571429,1873160,"XK","2020/07/20","XK",1873160,142,4,5877,139,14358.7289322705,14137.6749227047,14583.2393004959,255.250230014259,5213.49158025345,8642.31669389667,0.007665511185521,0.00754749990534962,0.00778536766773576,0.00013626717953312,0.00278326014876115,0.00461376320970802,"2020/07/20","XK",1873160,142,4,5877,139,18043.4782608696,942.028985507244,7608.69565217391,9927.53623188406,0.0031374789126396,7.42061543060924e-05,0.00963264123773173,0.000502908980283181,0.00406195714844109,0.00529988694606123
"Kosovo","RKS",NA,NA,"NAT_TOTAL",2020-07-21,3,1,2,1,1,1,3,1,1,0,2,0,0,NA,1,1,0,2,0,0,2,1,1,1,0,0,4,1,0,NA,NA,6045,144,54.63,54.63,66.19,66.19,53.33,53.33,51.92,51.92,62.5,62.5,168,5,132.428571428571,5.14285714285714,26,1,-2.71428571428572,-0.142857142857142,1873160,"XK","2020/07/21","XK",1873160,168,5,6045,144,14788.5864677724,14567.8150768795,15012.7035908001,429.857535501897,5049.35517370002,9026.90251386096,0.00789499373666554,0.0077771333345147,0.00801464028209021,0.000229482551144535,0.00269563474220036,0.00481907712841453,"2020/07/21","XK",1873160,168,5,6045,144,18550.7246376812,507.246376811596,7681.15942028986,10000,0.00322716692647718,7.68754404322108e-05,0.00990343838096113,0.000270797143229407,0.00410064245461672,0.00533857225223686
"Kosovo","RKS",NA,NA,"NAT_TOTAL",2020-07-22,3,1,2,1,1,1,3,1,1,0,2,0,0,NA,1,1,0,2,0,0,2,1,1,1,0,0,4,1,0,NA,NA,6286,150,54.63,54.63,66.19,66.19,53.33,53.33,51.92,51.92,62.5,62.5,241,6,149.857142857143,5.42857142857143,73,1,17.4285714285714,0.285714285714286,1873160,"XK","2020/07/22","XK",1873160,241,6,6286,150,15503.6763385739,15280.3206088254,15730.2969070186,715.08987080153,4757.83709872287,9414.96234698748,0.00827674963087721,0.00815750956075582,0.00839773265872566,0.000381755894211669,0.00254000571159051,0.00502624567414822,"2020/07/22","XK",1873160,241,6,6286,150,19492.7536231884,942.028985507248,8043.47826086957,10507.2463768116,0.00335582651775609,8.00785837835529e-05,0.0104063473612443,0.000502908980283183,0.00429406898549487,0.00560936939546627
"Kosovo","RKS",NA,NA,"NAT_TOTAL",2020-07-23,3,1,2,1,1,1,3,1,1,0,2,0,0,NA,1,1,0,2,0,0,2,1,1,1,0,0,4,1,0,NA,NA,6467,158,54.63,54.63,66.19,66.19,53.33,53.33,51.92,51.92,62.5,62.5,181,8,156.857142857143,5.71428571428571,-60,2,7,0.285714285714286,1873160,"XK","2020/07/23","XK",1873160,181,8,6467,158,16271.7186238421,16047.6875218518,16498.8772751812,768.042285268129,5125.47621885664,9200.27653818425,0.00868677455414491,0.00856717393167258,0.00880804484143434,0.000410024923267702,0.0027362725121488,0.00491163410396563,"2020/07/23","XK",1873160,181,8,6467,158,20579.7101449275,1086.95652173913,8695.65217391304,11159.4202898551,0.00345245467552158,8.43494415853424e-05,0.0109866269538788,0.00058027959263444,0.00464223674107553,0.00595753715104693
"Kosovo","RKS",NA,NA,"NAT_TOTAL",2020-07-24,3,1,2,1,1,1,3,1,1,0,2,0,0,NA,1,1,0,2,0,0,2,1,1,1,0,0,4,1,0,NA,NA,6680,164,54.63,54.63,66.19,66.19,53.33,53.33,51.92,51.92,62.5,62.5,213,6,172.571428571429,5.71428571428571,32,-2,15.7142857142857,0,1873160,"XK","2020/07/24","XK",1873160,213,6,6680,164,16899.812517261,16674.4749298548,17128.1952997039,628.093893418893,5276.50035946479,8783.92462269434,0.00902208701726546,0.00890178891811422,0.00914401081578932,0.000335312463120552,0.00281689784079565,0.00468936162564562,"2020/07/24","XK",1873160,213,6,6680,164,21739.1304347826,1159.42028985507,9492.7536231884,11956.5217391304,0.00356616626449422,8.75525849366845e-05,0.0116055918526888,0.000618964898810071,0.00506777510900746,0.00638307551897886
"Kosovo","RKS",NA,NA,"NAT_TOTAL",2020-07-25,3,1,2,1,1,1,3,1,1,0,2,0,0,NA,1,1,0,2,0,0,2,1,1,1,0,0,4,1,0,NA,NA,6917,169,54.63,54.63,66.19,66.19,53.33,53.33,51.92,51.92,62.5,62.5,237,5,185.714285714286,5.57142857142857,24,-1,13.1428571428571,-0.142857142857143,1873160,"XK","2020/07/25","XK",1873160,237,5,6917,169,17470.6722304676,17243.5934961223,17700.7413363735,570.85971320665,5714.43313139746,8760.6501843506,0.00932684459974995,0.00920561697672504,0.00944966865423855,0.000304757582484491,0.00305069141525415,0.00467693639857279,"2020/07/25","XK",1873160,237,5,6917,169,21956.5217391304,217.391304347828,9130.4347826087,11884.0579710145,0.00369269042687224,9.0221871062803e-05,0.0117216477712157,0.000116055918526889,0.00487434857812931,0.00634439021280323
"Kosovo","RKS",NA,NA,"NAT_TOTAL",2020-07-26,3,1,2,1,1,1,3,1,1,0,2,0,0,NA,1,1,0,2,0,0,2,1,1,1,0,0,4,1,0,NA,NA,7137,177,54.63,54.63,66.19,66.19,53.33,53.33,51.92,51.92,62.5,62.5,220,8,200.285714285714,6,-17,3,14.5714285714286,0.428571428571429,1873160,"XK","2020/07/26","XK",1873160,220,8,7137,177,18290.4575359594,18061.9613919542,18521.8443121995,819.785305491783,5923.0617725127,9145.22018394233,0.00976449290821895,0.00964250859080602,0.00988802041053594,0.000437648308468995,0.00316206932270212,0.0048822418714591,"2020/07/26","XK",1873160,220,8,7137,177,22898.5507246377,942.028985507244,9492.7536231884,12463.768115942,0.00381013901642145,9.44927288645924e-05,0.0122245567514989,0.000502908980283181,0.00506777510900746,0.00665387266220826
"Kosovo","RKS",NA,NA,"NAT_TOTAL",2020-07-27,3,1,2,1,1,1,3,1,1,0,2,0,0,NA,1,1,0,2,0,0,2,1,1,1,0,0,4,1,0,NA,NA,7413,185,54.63,54.63,66.19,66.19,53.33,53.33,51.92,51.92,62.5,62.5,276,8,219.428571428571,6.57142857142857,56,0,19.1428571428571,0.571428571428571,1873160,"XK","2020/07/27","XK",1873160,276,8,7413,185,19234.341324045,19002.9177712091,19468.5832262235,943.883788085644,6672.71875646398,9495.11002997265,0.01026839208826,0.0101448449524916,0.0103934438201881,0.000503899180041024,0.00356227912002391,0.00506903309379479,"2020/07/27","XK",1873160,276,8,7413,185,23768.115942029,869.565217391304,9855.07246376811,12898.5507246377,0.00395748361058319,9.87635866663819e-05,0.0126887804256065,0.000464223674107553,0.0052612016398856,0.00688598449926204
"Kosovo","RKS",NA,NA,"NAT_TOTAL",2020-07-28,3,1,2,0,2,1,4,1,1,0,3,0,0,NA,1,1,0,2,0,0,2,1,1,1,0,0,4,1,0,NA,NA,7652,192,64.81,64.81,69.05,69.05,59.44,59.44,58.97,58.97,62.5,62.5,239,7,229.571428571429,6.85714285714286,-37,-1,10.1428571428572,0.285714285714286,1873160,"XK","2020/07/28","XK",1873160,239,7,7652,192,19956.032146599,19723.3067308862,20191.5036088981,721.690822553959,6959.90806016875,9210.19290674793,0.010653671948258,0.0105294298035865,0.0107793800897404,0.000385279859998056,0.00371559720481366,0.00491692802897133,"2020/07/28","XK",1873160,239,7,7652,192,24710.1449275362,942.028985507248,10507.2463768116,13260.8695652174,0.00408507548741165,0.000102500587242948,0.0131916894058896,0.000502908980283183,0.00560936939546627,0.00707941103014019
"Kosovo","RKS",NA,NA,"NAT_TOTAL",2020-07-29,2,0,2,0,2,1,4,1,1,0,3,0,0,NA,1,1,0,2,0,0,2,1,1,1,0,0,4,1,0,NA,NA,7846,196,59.26,59.26,61.9,61.9,56.11,56.11,55.13,55.13,62.5,62.5,194,4,222.857142857143,6.57142857142857,-45,-3,-6.71428571428572,-0.285714285714286,1873160,"XK","2020/07/29","XK",1873160,194,4,7846,196,20223.7233869862,19991.8074832147,20458.3296421162,267.691240387147,6871.46741648585,9077.48098200072,0.0107965808510678,0.0106727708701951,0.0109218270954516,0.000142908902809769,0.00366838252818011,0.00484607880907169,"2020/07/29","XK",1873160,194,4,7846,196,25652.1739130435,942.028985507248,10289.8550724638,13768.115942029,0.00418864378910504,0.000104636016143842,0.0136945983861728,0.000502908980283183,0.00549331347693938,0.00735020817336959
"Kosovo","RKS",NA,NA,"NAT_TOTAL",2020-07-30,2,0,2,0,2,1,4,1,1,0,3,0,0,NA,2,1,0,2,0,0,2,1,1,1,0,0,4,1,0,NA,NA,8104,212,62.04,62.04,65.48,65.48,57.78,57.78,57.05,57.05,62.5,62.5,258,16,233.857142857143,7.71428571428571,64,12,11,1.14285714285714,1873160,"XK","2020/07/30","XK",1873160,258,16,8104,212,21874.9242836443,21640.154593994,22112.240942492,1651.20089665811,8063.86235217938,10251.6121258481,0.0116780863800446,0.0115527528849612,0.0118047795930364,0.000881505528976761,0.00430495117992023,0.00547289720357475,"2020/07/30","XK",1873160,258,16,8104,212,26449.2753623188,797.10144927536,10000,14202.8985507246,0.00432637895321275,0.000113177731747421,0.0141201367541047,0.000425538367931923,0.00533857225223686,0.00758232001042337
"Kosovo","RKS",NA,NA,"NAT_TOTAL",2020-07-31,2,0,2,0,2,1,4,1,1,1,2,0,2,1,1,1,0,2,0,0,2,1,1,1,0,0,4,1,0,NA,NA,8330,227,69.44,69.44,70.24,70.24,62.22,62.22,62.18,62.18,62.5,62.5,226,15,235.714285714286,9,-32,-1,1.85714285714286,1.28571428571429,1873160,"XK","2020/07/31","XK",1873160,226,15,8330,227,23315.0539976803,23078.6718623953,23553.8572650918,1440.12971403607,9211.57529542407,11558.8148986102,0.012446910033142,0.0123207157223063,0.0125743968828567,0.000768823653097477,0.00491766602715415,0.00617075684864623,"2020/07/31","XK",1873160,226,15,8330,227,27028.9855072464,579.710144927536,9927.53623188406,14202.8985507246,0.00444703068611331,0.000121185590125777,0.0144296192035098,0.000309482449405035,0.00529988694606123,0.00758232001042337
"Kosovo","RKS",NA,NA,"NAT_TOTAL",2020-08-01,2,0,2,0,2,1,4,1,1,1,2,0,2,1,1,1,0,2,0,0,2,1,1,1,0,0,4,1,0,NA,NA,8554,236,69.44,69.44,70.24,70.24,62.22,62.22,62.18,62.18,62.5,62.5,224,9,233.857142857143,9.57142857142857,-2,-6,-1.85714285714286,0.571428571428571,1873160,"XK","2020/08/01","XK",1873160,224,9,8554,236,24110.5361734226,23873.6994483079,24349.7224143502,795.48217574232,9751.80724115213,11743.140409976,0.0128715839401987,0.0127451469432979,0.012999275243092,0.000424673907056695,0.00520607275467773,0.0062691603546819,"2020/08/01","XK",1873160,224,9,8554,236,27608.6956521739,579.710144927536,9565.21739130435,14202.8985507246,0.00456661470456341,0.00012599030515279,0.0147391016529148,0.000309482449405035,0.00510646041518309,0.00758232001042337
"Kosovo","RKS",NA,NA,"NAT_TOTAL",2020-08-02,2,0,2,0,2,1,4,1,1,1,2,0,2,1,1,1,0,2,0,0,2,1,1,1,0,0,4,1,0,NA,NA,8799,249,69.44,69.44,70.24,70.24,62.22,62.22,62.18,62.18,62.5,62.5,245,13,237.428571428571,10.2857142857143,21,4,3.57142857142856,0.714285714285715,1873160,"XK","2020/08/02","XK",1873160,245,13,8799,249,25355.8973873971,25117.4647546883,25596.5933902708,1245.36121397448,10567.3109196247,12794.2748198161,0.0135364290222923,0.0134091400385916,0.0136649263225089,0.000664845082093619,0.00564143528562681,0.00683031605405628,"2020/08/02","XK",1873160,245,13,8799,249,28260.8695652174,652.17391304348,9710.14492753623,14347.8260869565,0.00469740972474321,0.000132930449080698,0.0150872694084955,0.000348167755580666,0.00518383102753434,0.00765969062277463
"Kosovo","RKS",NA,NA,"NAT_TOTAL",2020-08-03,2,0,2,0,2,1,4,1,1,1,2,0,2,1,1,1,0,2,0,0,2,1,1,1,0,0,4,1,0,NA,NA,9049,256,69.44,69.44,70.24,70.24,62.22,62.22,62.18,62.18,62.5,62.5,250,7,233.714285714286,10.1428571428571,5,-6,-3.71428571428569,-0.142857142857144,1873160,"XK","2020/08/03","XK",1873160,250,7,9049,256,25989.2579179527,25750.1642235387,26230.5716290707,633.360530555517,10485.5815793787,12993.1338315224,0.0138745531177009,0.0137469112214326,0.0140033801859268,0.00033812409540857,0.00559780348682371,0.00693647837425655,"2020/08/03","XK",1873160,250,7,9049,256,29057.9710144928,797.101449275364,9565.21739130435,14855.0724637681,0.00483087403104914,0.000136667449657264,0.0155128077764274,0.000425538367931925,0.00510646041518309,0.00793048776600403
"Kosovo","RKS",NA,NA,"NAT_TOTAL",2020-08-04,2,0,2,0,2,1,4,1,1,1,2,0,2,1,1,1,0,2,0,0,2,1,1,1,0,0,4,1,0,NA,NA,9274,269,69.44,69.44,70.24,70.24,62.22,62.22,62.18,62.18,62.5,62.5,225,13,231.714285714286,11,-25,6,-2,0.857142857142858,1873160,"XK","2020/08/04","XK",1873160,225,13,9274,269,27142.4284282011,26902.4317911546,27384.5660756307,1153.17051024845,10870.709804359,13790.1724577008,0.0144901815265119,0.0143620575877953,0.0146194484590909,0.000615628408811021,0.00580340697236703,0.00736198320362425,"2020/08/04","XK",1873160,225,13,9274,269,29710.1449275362,652.173913043476,9130.4347826087,14347.8260869565,0.00495099190672447,0.000143607593585172,0.0158609755320081,0.000348167755580664,0.00487434857812931,0.00765969062277463
"Kosovo","RKS",NA,NA,"NAT_TOTAL",2020-08-05,2,0,2,0,2,1,4,1,1,1,2,0,2,1,1,1,0,2,0,0,2,1,1,1,0,0,4,1,0,NA,NA,9492,284,69.44,69.44,70.24,70.24,62.22,62.22,62.18,62.18,62.5,62.5,218,15,235.142857142857,12.5714285714286,-7,2,3.42857142857142,1.57142857142857,1873160,"XK","2020/08/05","XK",1873160,218,15,9492,284,28455.1820500913,28214.1858026587,28698.2368077953,1312.75362189019,11555.3695328303,14644.1201186264,0.0151910045324966,0.0150623469445529,0.0153207610710219,0.000700823005984642,0.00616891751523112,0.00781786933237225,"2020/08/05","XK",1873160,218,15,9492,284,30144.9275362319,434.782608695652,8405.79710144928,13695.652173913,0.00506737278182323,0.000151615451963527,0.0160930873690618,0.000232111837053777,0.00448749551637301,0.00731152286719396
"Kosovo","RKS",NA,NA,"NAT_TOTAL",2020-08-06,2,0,2,0,2,1,4,1,1,1,2,0,2,1,1,1,0,2,0,0,2,1,1,1,0,0,4,1,0,NA,NA,9688,300,69.44,69.44,70.24,70.24,62.22,62.22,62.18,62.18,62.5,62.5,196,16,226.285714285714,12.5714285714286,-22,1,-8.85714285714286,0,1873160,"XK","2020/08/06","XK",1873160,196,16,9688,300,29780.4252144634,29538.8287938911,30023.9976385814,1325.24316437214,12309.7529839958,15676.9465122072,0.0158984951709749,0.0157695171762642,0.0160285280694556,0.000707490638478368,0.006571650571225,0.00836925116498707,"2020/08/06","XK",1873160,196,16,9688,300,30797.1014492754,652.17391304348,8840.57971014493,13695.652173913,0.00517200879796707,0.000160157167567106,0.0164412551246425,0.000348167755580666,0.00471960735342679,0.00731152286719396
"Kosovo","RKS",NA,NA,"NAT_TOTAL",2020-08-07,2,0,2,0,2,1,4,1,1,1,2,0,2,1,1,1,0,2,0,0,2,1,1,1,0,0,4,1,0,NA,NA,9869,303,69.44,69.44,70.24,70.24,62.22,62.22,62.18,62.18,62.5,62.5,181,3,219.857142857143,10.8571428571429,-15,-13,-6.42857142857142,-1.71428571428571,1873160,"XK","2020/08/07","XK",1873160,181,3,9869,303,29763.2536164835,29523.4724405201,30004.9822263899,0,11489.967678504,15421.6962821929,0.0158893279893247,0.0157613190760641,0.0160183765542665,0,0.006134002262756,0.00823298398545395,"2020/08/07","XK",1873160,181,3,9869,303,31739.1304347826,942.028985507244,8840.57971014493,13695.652173913,0.00526863695573256,0.000161758739242777,0.0169441641049257,0.000502908980283181,0.00471960735342679,0.00731152286719396
"Kosovo","RKS",NA,NA,"NAT_TOTAL",2020-08-08,2,0,2,0,2,1,4,1,1,1,2,0,2,1,1,1,0,2,0,0,2,1,1,1,0,0,4,1,0,NA,NA,10059,316,69.44,69.44,70.24,70.24,62.22,62.22,62.18,62.18,62.5,62.5,190,13,215,11.4285714285714,9,10,-4.85714285714286,0.571428571428571,1873160,"XK","2020/08/08","XK",1873160,190,13,10059,316,30758.64255658,30518.7334202121,31000.4376294618,961.045744136678,11507.1296345551,15952.8844908277,0.016420723566903,0.0162926463410558,0.0165498076135844,0.00051306121427784,0.00614316429699282,0.00851656264858725,"2020/08/08","XK",1873160,190,13,10059,316,32463.768115942,724.63768115942,8695.65217391304,13913.0434782609,0.00537006982852506,0.000168698883170685,0.017331017166682,0.000386853061756294,0.00464223674107553,0.00742757878572085
"Kosovo","RKS",NA,NA,"NAT_TOTAL",2020-08-09,2,0,2,0,2,1,4,1,1,1,2,0,2,1,1,1,0,2,0,0,2,1,1,1,0,0,4,1,0,NA,NA,10247,328,69.44,69.44,70.24,70.24,62.22,62.22,62.18,62.18,62.5,62.5,188,12,206.857142857143,11.2857142857143,-2,-1,-8.14285714285714,-0.142857142857142,1873160,"XK","2020/08/09","XK",1873160,188,12,10247,328,31649.6477596678,31409.6957436505,31891.4328711235,908.176801067668,11693.6156130688,16145.9714210938,0.0168963931322833,0.0167682930148255,0.0170254718609854,0.000484836747030509,0.00624272118402527,0.00861964350140609,"2020/08/09","XK",1873160,188,12,10247,328,33115.9420289855,652.173913043476,8405.79710144927,13623.1884057971,0.00547043498686711,0.000175105169873369,0.0176791849222626,0.000348167755580664,0.00448749551637301,0.00727283756101833
"Kosovo","RKS",NA,NA,"NAT_TOTAL",2020-08-10,2,0,2,0,2,1,4,1,1,1,2,0,2,1,1,1,0,2,0,0,2,1,1,1,0,0,4,1,0,NA,NA,10419,341,69.44,69.44,70.24,70.24,62.22,62.22,62.18,62.18,62.5,62.5,172,13,195.714285714286,12.1428571428571,-16,1,-11.1428571428571,0.857142857142856,1873160,"XK","2020/08/10","XK",1873160,172,13,10419,341,32588.2386231534,32348.3253190107,32829.9312587743,938.590863485664,12364.5152361673,16316.5199993114,0.0173974666462841,0.0172693871954402,0.0175264960060936,0.00050107351400076,0.00660088579521626,0.00871069209213915,"2020/08/10","XK",1873160,172,13,10419,341,33840.5797101449,724.637681159424,8188.40579710145,13260.8695652174,0.00556225842960559,0.000182045313801277,0.0180660379840189,0.000386853061756296,0.00437143959784613,0.00707941103014019
"Kosovo","RKS",NA,NA,"NAT_TOTAL",2020-08-11,2,0,2,0,2,1,4,1,1,1,2,0,2,1,1,1,0,2,0,0,2,1,1,1,0,0,4,1,0,NA,NA,10590,354,69.44,69.44,70.24,70.24,62.22,62.22,62.18,62.18,62.5,62.5,171,13,188,12.1428571428571,-1,0,-7.71428571428572,0,1873160,"XK","2020/08/11","XK",1873160,171,13,10590,354,33524.8018146878,33284.8116605617,33766.5223458598,936.563191534322,11649.8775310435,16624.9892974268,0.0178974576729632,0.0177693371952005,0.0180265019250143,0.000499991026679153,0.00621937129291865,0.00887537065569775,"2020/08/11","XK",1873160,171,13,10590,354,34782.6086956522,942.028985507248,8333.33333333334,13043.4782608696,0.00565354801511884,0.000188985457729185,0.0185689469643021,0.000502908980283183,0.00444881021019739,0.0069633551116133
"Kosovo","RKS",NA,NA,"NAT_TOTAL",2020-08-12,2,0,2,0,2,1,4,1,1,1,2,0,2,1,1,1,0,2,0,0,2,1,1,1,0,0,4,1,0,NA,NA,10795,365,69.44,69.44,70.24,70.24,62.22,62.22,62.18,62.18,62.5,62.5,205,11,186.142857142857,11.5714285714286,34,-2,-1.85714285714286,-0.571428571428571,1873160,"XK","2020/08/12","XK",1873160,205,11,10795,365,34385.494838065,34144.841366413,34627.8444398235,860.69302337728,11070.4408403847,16914.8226075974,0.0183569448621928,0.0182284702675762,0.0184863249481216,0.00045948718922958,0.00591003482905076,0.00903010026244284,"2020/08/12","XK",1873160,205,11,10795,365,35362.3188405797,579.710144927536,8333.33333333334,13405.7971014493,0.00576298874628969,0.000194857887206645,0.0188784294137072,0.000309482449405035,0.00444881021019739,0.00715678164249145
"Kosovo","RKS",NA,NA,"NAT_TOTAL",2020-08-13,2,0,2,0,2,1,4,1,1,1,2,0,2,1,1,1,0,2,0,0,2,1,1,1,0,0,4,1,0,NA,NA,10988,373,69.44,69.44,70.24,70.24,62.22,62.22,62.18,62.18,62.5,62.5,193,8,185.714285714286,10.4285714285714,-12,-3,-0.428571428571416,-1.14285714285714,1873160,"XK","2020/08/13","XK",1873160,193,8,10988,373,34933.9356432889,34693.2475730176,35176.2935124757,548.440805223894,10823.3994698663,16643.4781073295,0.0186497339486691,0.0185212408833296,0.0187791184482242,0.000292789086476272,0.00577815000847033,0.00888524104045012,"2020/08/13","XK",1873160,193,8,10988,373,35652.1739130435,289.855072463768,8043.47826086957,12753.6231884058,0.00586602319075786,0.000199128745008435,0.0190331706384097,0.000154741224702518,0.00429406898549487,0.00680861388691078
"Kosovo","RKS",NA,NA,"NAT_TOTAL",2020-08-14,2,0,2,0,2,1,4,1,1,1,2,0,2,1,1,1,0,2,0,0,2,1,1,1,0,0,4,1,0,NA,NA,11130,381,69.44,69.44,70.24,70.24,62.22,62.22,62.18,62.18,62.5,62.5,142,8,180.142857142857,11.1428571428571,-51,0,-5.57142857142858,0.714285714285714,1873160,"XK","2020/08/14","XK",1873160,142,8,11130,381,35326.6433413443,35086.9384341461,35567.9858505991,392.707698055405,9970.74595394721,16092.3020172993,0.0188593837906769,0.0187314155940475,0.0189882262329962,0.00020964984200784,0.00532295476838455,0.00859099170241693,"2020/08/14","XK",1873160,142,8,11130,381,36086.9565217391,434.782608695648,7826.08695652174,12318.8405797101,0.00594183091673963,0.000203399602810224,0.0192652824754635,0.000232111837053775,0.00417801306696798,0.006576502049857
"Kosovo","RKS",NA,NA,"NAT_TOTAL",2020-08-15,2,0,2,0,2,1,4,1,1,1,2,0,2,1,1,1,0,2,0,0,2,1,1,1,0,0,4,1,0,NA,NA,11275,390,69.44,69.44,70.24,70.24,62.22,62.22,62.18,62.18,62.5,62.5,145,9,173.714285714286,10.5714285714286,3,1,-6.42857142857142,-0.571428571428571,1873160,"XK","2020/08/15","XK",1873160,145,9,11275,390,35828.6215032108,35589.5594464696,36069.289386713,501.978161866435,9839.36358525813,15872.5893566118,0.0191273684592938,0.0189997434530257,0.0192558507477808,0.000267984668616901,0.00525281534159289,0.00847369651103578,"2020/08/15","XK",1873160,145,9,11275,390,36159.4202898551,72.4637681159438,7101.44927536232,11449.2753623188,0.00601924021439706,0.000208204317837238,0.0193039677816391,3.86853061756304e-05,0.00379116000521168,0.00611227837574945
"Kosovo","RKS",NA,NA,"NAT_TOTAL",2020-08-16,2,0,2,0,2,1,4,1,1,1,2,0,2,1,1,1,0,2,0,0,2,1,1,1,0,0,4,1,0,NA,NA,11416,401,69.44,69.44,70.24,70.24,62.22,62.22,62.18,62.18,62.5,62.5,141,11,167,10.4285714285714,-4,2,-6.71428571428572,-0.142857142857142,1873160,"XK","2020/08/16","XK",1873160,141,11,11416,401,36511.3302101262,36272.5432794456,36751.6891066274,682.708706915386,9368.90178192506,16287.60682314,0.0194918374352037,0.0193643593069709,0.0196201547687477,0.000364468975909899,0.00500165590869176,0.00869525658413591,"2020/08/16","XK",1873160,141,11,11416,401,36811.5942028986,652.17391304348,7101.44927536232,11159.4202898551,0.0060945140831536,0.000214076747314698,0.0196521355372198,0.000348167755580666,0.00379116000521168,0.00595753715104693
