"countryname","countrycode","regionname","regioncode","jurisdiction","date","c1_school.closing","c1_flag","c2_workplace.closing","c2_flag","c3_cancel.public.events","c3_flag","c4_restrictions.on.gatherings","c4_flag","c5_close.public.transport","c5_flag","c6_stay.at.home.requirements","c6_flag","c7_restrictions.on.internal.movement","c7_flag","c8_international.travel.controls","e1_income.support","e1_flag","e2_debt.contract.relief","e3_fiscal.measures","e4_international.support","h1_public.information.campaigns","h1_flag","h2_testing.policy","h3_contact.tracing","h4_emergency.investment.in.healthcare","h5_investment.in.vaccines","h6_facial.coverings","h6_flag","h7_vaccination.policy","h7_flag","m1_wildcard","confirmedcases","confirmeddeaths","stringencyindex","stringencyindexfordisplay","stringencylegacyindex","stringencylegacyindexfordisplay","governmentresponseindex","governmentresponseindexfordisplay","containmenthealthindex","containmenthealthindexfordisplay","economicsupportindex","economicsupportindexfordisplay","cases","deaths","avgcases7days","avgdeaths7days","cases_delta","deaths_delta","avgcases7days_delta","avgdeaths7days_delta","population","iso2","conf_date","conf_countrycode2","conf_population","conf_cases","conf_deaths","conf_cases_prev_week","conf_deaths_prev_week","conf_cases_infected","conf_cum_deaths","conf_cases_contagious","conf_cases_active","conf_p_cases_infected","conf_p_cases","conf_p_cases_contagious","conf_p_cases_active","ccfr_date","ccfr_countrycode","ccfr_population","ccfr_cases","ccfr_deaths","ccfr_cum_cases","ccfr_cum_deaths","ccfr_cases_infected","ccfr_cases_infected_low","ccfr_cases_infected_high","ccfr_cases_daily","ccfr_cases_contagious","ccfr_cases_active","ccfr_p_cases_infected","ccfr_p_cases_infected_low","ccfr_p_cases_infected_high","ccfr_p_cases_daily","ccfr_p_cases_contagious","ccfr_p_cases_active","fatal_date","fatal_countrycode","fatal_population","fatal_cases","fatal_deaths","fatal_cum_cases","fatal_cum_deaths","fatal_cases_infected","fatal_cases_daily","fatal_cases_contagious","fatal_cases_active","fatal_p_cum_cases","fatal_p_cum_deaths","fatal_p_cases_infected","fatal_p_cases_daily","fatal_p_cases_contagious","fatal_p_cases_active"
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-03-21,3,1,1,0,2,0,2,1,1,1,0,NA,0,NA,4,1,1,2,0,0,0,NA,3,0,0,0,0,NA,0,NA,NA,92,0,43.52,43.52,51.19,51.19,42.78,42.78,37.82,37.82,75,75,12,0,11.8571428571429,0,4,0,0.857142857142858,0,48497,"FO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/03/21","FO",48497,12,0,92,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/03/21","FO",48497,12,0,92,0,0,0,0,0,0.0018970245582201,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-03-22,3,1,1,0,2,0,2,1,1,1,0,NA,0,NA,4,1,1,2,0,0,0,NA,3,0,0,0,0,NA,0,NA,NA,115,0,43.52,43.52,51.19,51.19,42.78,42.78,37.82,37.82,75,75,23,0,14.8571428571429,0,11,0,3,0,48497,"FO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/03/22","FO",48497,23,0,115,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/03/22","FO",48497,23,0,115,0,0,0,0,0,0.00237128069777512,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-03-23,3,1,1,0,2,0,2,1,1,1,0,NA,0,NA,4,1,1,2,0,0,0,NA,3,0,0,0,0,NA,0,NA,NA,118,0,43.52,43.52,51.19,51.19,42.78,42.78,37.82,37.82,75,75,3,0,14.2857142857143,0,-20,0,-0.571428571428571,0,48497,"FO","2020/03/23","FO",48677,106,0,115,0,115,0,115,115,0.00236251206935514,0.00217761982044908,0.00236251206935514,0.00236251206935514,"2020/03/23","FO",48497,3,0,118,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/03/23","FO",48497,3,0,118,0,0,0,0,0,0.00243314019423882,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-03-24,3,1,2,1,2,0,2,1,1,1,0,NA,0,NA,4,1,1,2,0,0,0,NA,3,0,0,0,0,NA,0,NA,NA,122,0,49.07,49.07,58.33,58.33,46.11,46.11,41.67,41.67,75,75,4,0,10.7142857142857,0,1,0,-3.57142857142857,0,48497,"FO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/03/24","FO",48497,4,0,122,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/03/24","FO",48497,4,0,122,0,0,0,0,0,0.00251561952285708,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-03-25,3,1,2,1,2,0,2,1,1,1,0,NA,0,NA,4,1,1,2,0,0,0,NA,3,0,0,0,0,NA,0,NA,NA,132,0,49.07,49.07,58.33,58.33,46.11,46.11,41.67,41.67,75,75,10,0,10.5714285714286,0,6,0,-0.142857142857142,0,48497,"FO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/03/25","FO",48497,10,0,132,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/03/25","FO",48497,10,0,132,0,0,0,0,0,0.00272181784440275,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-03-26,3,1,2,1,2,0,2,1,1,1,0,NA,0,NA,4,1,1,2,0,0,0,NA,3,0,0,0,0,NA,0,NA,NA,140,0,49.07,49.07,58.33,58.33,46.11,46.11,41.67,41.67,75,75,8,0,9.71428571428571,0,-2,0,-0.857142857142858,0,48497,"FO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/03/26","FO",48497,8,0,140,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/03/26","FO",48497,8,0,140,0,0,0,0,0,0.00288677650163928,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-03-27,3,1,2,1,2,0,2,1,1,1,0,NA,0,NA,4,1,1,2,0,0,0,NA,3,0,0,0,0,NA,0,NA,NA,144,0,49.07,49.07,58.33,58.33,46.11,46.11,41.67,41.67,75,75,4,0,9.14285714285714,0,-4,0,-0.571428571428571,0,48497,"FO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/03/27","FO",48497,4,0,144,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/03/27","FO",48497,4,0,144,0,0,0,0,0,0.00296925583025754,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-03-28,3,1,2,1,2,0,2,1,1,1,0,NA,0,NA,4,1,1,2,0,0,0,NA,3,0,0,0,0,NA,0,NA,NA,155,0,49.07,49.07,58.33,58.33,46.11,46.11,41.67,41.67,75,75,11,0,9,0,7,0,-0.142857142857142,0,48497,"FO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/03/28","FO",48497,11,0,155,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/03/28","FO",48497,11,0,155,0,0,0,0,0,0.00319607398395777,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-03-29,3,1,2,1,2,0,2,1,1,1,0,NA,0,NA,3,1,1,2,0,0,1,1,3,0,0,0,0,NA,0,NA,NA,159,0,51.85,51.85,64.29,64.29,47.78,47.78,43.59,43.59,75,75,4,0,6.28571428571429,0,-7,0,-2.71428571428571,0,48497,"FO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/03/29","FO",48497,4,0,159,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/03/29","FO",48497,4,0,159,0,0,0,0,0,0.00327855331257604,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-03-30,3,1,2,1,2,0,2,1,1,1,0,NA,0,NA,3,1,1,2,0,0,1,1,3,0,0,0,0,NA,0,NA,NA,168,0,51.85,51.85,64.29,64.29,47.78,47.78,43.59,43.59,75,75,9,0,7.14285714285714,0,5,0,0.857142857142858,0,48497,"FO","2020/03/30","FO",48677,44,0,159,0,159,0,159,159,0.00326642973067362,0.000903917661318487,0.00326642973067362,0.00326642973067362,"2020/03/30","FO",48497,9,0,168,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/03/30","FO",48497,9,0,168,0,0,0,0,0,0.00346413180196713,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-03-31,3,1,2,1,2,0,2,1,1,1,0,NA,0,NA,3,1,1,2,0,0,2,1,3,0,0,0,0,NA,0,NA,NA,169,0,57.41,57.41,69.05,69.05,51.11,51.11,47.44,47.44,75,75,1,0,6.71428571428571,0,-8,0,-0.428571428571429,0,48497,"FO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/03/31","FO",48497,1,0,169,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/03/31","FO",48497,1,0,169,0,0,0,0,0,0.0034847516341217,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-04-01,3,1,2,1,2,0,2,1,1,1,0,NA,0,NA,3,1,1,2,0,0,2,1,3,0,0,0,0,NA,0,NA,NA,173,0,57.41,57.41,69.05,69.05,51.11,51.11,47.44,47.44,75,75,4,0,5.85714285714286,0,3,0,-0.857142857142858,0,48497,"FO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/01","FO",48497,4,0,173,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/04/01","FO",48497,4,0,173,0,0,0,0,0,0.00356723096273996,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-04-02,3,1,2,1,2,0,2,1,1,1,0,NA,0,NA,3,1,1,2,0,0,2,1,3,0,0,0,0,NA,0,NA,NA,177,0,57.41,57.41,69.05,69.05,51.11,51.11,47.44,47.44,75,75,4,0,5.28571428571429,0,0,0,-0.571428571428571,0,48497,"FO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/02","FO",48497,4,0,177,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/04/02","FO",48497,4,0,177,0,0,0,0,0,0.00364971029135823,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-04-03,3,1,2,1,2,0,2,1,1,1,0,NA,0,NA,3,1,1,2,0,0,2,1,3,0,0,0,0,NA,0,NA,NA,179,0,57.41,57.41,69.05,69.05,51.11,51.11,47.44,47.44,75,75,2,0,5,0,-2,0,-0.285714285714286,0,48497,"FO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/03","FO",48497,2,0,179,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/04/03","FO",48497,2,0,179,0,0,0,0,0,0.00369094995566736,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-04-04,3,1,2,1,2,0,2,1,1,1,0,NA,0,NA,3,1,1,2,0,0,2,1,3,0,0,0,0,NA,0,NA,NA,181,0,57.41,57.41,69.05,69.05,51.11,51.11,47.44,47.44,75,75,2,0,3.71428571428571,0,0,0,-1.28571428571429,0,48497,"FO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/04","FO",48497,2,0,181,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/04/04","FO",48497,2,0,181,0,0,0,0,0,0.00373218961997649,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-04-05,3,1,2,1,2,0,2,1,1,1,0,NA,0,NA,3,1,1,2,0,0,2,1,3,0,0,0,0,NA,0,NA,NA,181,0,57.41,57.41,69.05,69.05,51.11,51.11,47.44,47.44,75,75,0,0,3.14285714285714,0,-2,0,-0.571428571428572,0,48497,"FO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/05","FO",48497,0,0,181,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/04/05","FO",48497,0,0,181,0,0,0,0,0,0.00373218961997649,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-04-06,3,1,2,1,2,0,2,1,1,1,0,NA,0,NA,3,1,1,2,0,0,2,1,3,0,0,0,0,NA,0,NA,NA,183,0,57.41,57.41,69.05,69.05,51.11,51.11,47.44,47.44,75,75,2,0,2.14285714285714,0,2,0,-1,0,48497,"FO","2020/04/06","FO",48677,22,0,181,0,181,0,181,181,0.00371838856133287,0.000451958830659244,0.00371838856133287,0.00371838856133287,"2020/04/06","FO",48497,2,0,183,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/04/06","FO",48497,2,0,183,0,0,0,0,0,0.00377342928428563,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-04-07,3,1,2,1,2,0,2,1,1,1,0,NA,0,NA,3,1,1,2,0,0,2,1,3,0,0,0,0,NA,0,NA,NA,184,0,57.41,57.41,69.05,69.05,51.11,51.11,47.44,47.44,75,75,1,0,2.14285714285714,0,-1,0,0,0,48497,"FO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/07","FO",48497,1,0,184,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/04/07","FO",48497,1,0,184,0,0,0,0,0,0.00379404911644019,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-04-08,3,1,2,1,2,0,2,1,1,1,0,NA,0,NA,3,1,1,2,0,0,2,1,3,0,0,0,0,NA,0,NA,NA,184,0,57.41,57.41,69.05,69.05,51.11,51.11,47.44,47.44,75,75,0,0,1.57142857142857,0,-1,0,-0.571428571428571,0,48497,"FO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/08","FO",48497,0,0,184,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/04/08","FO",48497,0,0,184,0,0,0,0,0,0.00379404911644019,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-04-09,3,1,2,1,2,0,2,1,1,1,0,NA,0,NA,3,1,1,2,0,0,2,1,3,0,0,0,0,NA,0,NA,NA,184,0,57.41,57.41,69.05,69.05,51.11,51.11,47.44,47.44,75,75,0,0,1,0,0,0,-0.571428571428571,0,48497,"FO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/09","FO",48497,0,0,184,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/04/09","FO",48497,0,0,184,0,0,0,0,0,0.00379404911644019,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-04-10,3,1,2,1,2,0,2,1,1,1,0,NA,0,NA,3,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,184,0,57.41,57.41,69.05,69.05,57.78,57.78,55.13,55.13,75,75,0,0,0.714285714285714,0,0,0,-0.285714285714286,0,48497,"FO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/10","FO",48497,0,0,184,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/04/10","FO",48497,0,0,184,0,0,0,0,0,0.00379404911644019,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-04-11,3,1,2,1,2,0,2,1,1,1,0,NA,0,NA,3,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,184,0,57.41,57.41,69.05,69.05,57.78,57.78,55.13,55.13,75,75,0,0,0.428571428571429,0,0,0,-0.285714285714286,0,48497,"FO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/11","FO",48497,0,0,184,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/04/11","FO",48497,0,0,184,0,0,0,0,0,0.00379404911644019,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-04-12,3,1,2,1,2,0,2,1,1,1,0,NA,0,NA,3,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,184,0,57.41,57.41,69.05,69.05,57.78,57.78,55.13,55.13,75,75,0,0,0.428571428571429,0,0,0,0,0,48497,"FO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/12","FO",48497,0,0,184,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/04/12","FO",48497,0,0,184,0,0,0,0,0,0.00379404911644019,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-04-13,3,1,2,1,2,0,2,1,1,1,0,NA,0,NA,3,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,184,0,57.41,57.41,69.05,69.05,57.78,57.78,55.13,55.13,75,75,0,0,0.142857142857143,0,0,0,-0.285714285714286,0,48497,"FO","2020/04/13","FO",48677,3,0,184,0,184,0,184,184,0.00378001931096822,6.16307496353514e-05,0.00378001931096822,0.00378001931096822,"2020/04/13","FO",48497,0,0,184,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/04/13","FO",48497,0,0,184,0,0,0,0,0,0.00379404911644019,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-04-14,3,1,2,1,2,0,2,1,1,1,0,NA,0,NA,3,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,184,0,57.41,57.41,69.05,69.05,57.78,57.78,55.13,55.13,75,75,0,0,0,0,0,0,-0.142857142857143,0,48497,"FO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/14","FO",48497,0,0,184,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/04/14","FO",48497,0,0,184,0,0,0,0,0,0.00379404911644019,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-04-15,3,1,2,1,2,0,2,1,1,1,0,NA,0,NA,3,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,184,0,57.41,57.41,69.05,69.05,57.78,57.78,55.13,55.13,75,75,0,0,0,0,0,0,0,0,48497,"FO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/15","FO",48497,0,0,184,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/04/15","FO",48497,0,0,184,0,0,0,0,0,0.00379404911644019,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-04-16,3,1,2,1,2,0,2,1,1,1,0,NA,0,NA,3,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,184,0,57.41,57.41,69.05,69.05,57.78,57.78,55.13,55.13,75,75,0,0,0,0,0,0,0,0,48497,"FO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/16","FO",48497,0,0,184,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/04/16","FO",48497,0,0,184,0,0,0,0,0,0.00379404911644019,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-04-17,3,1,2,1,2,0,2,1,1,1,0,NA,0,NA,3,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,184,0,57.41,57.41,69.05,69.05,57.78,57.78,55.13,55.13,75,75,0,0,0,0,0,0,0,0,48497,"FO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/17","FO",48497,0,0,184,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/04/17","FO",48497,0,0,184,0,0,0,0,0,0.00379404911644019,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-04-18,3,1,2,1,2,0,2,1,1,1,0,NA,0,NA,3,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,184,0,57.41,57.41,69.05,69.05,57.78,57.78,55.13,55.13,75,75,0,0,0,0,0,0,0,0,48497,"FO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/18","FO",48497,0,0,184,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/04/18","FO",48497,0,0,184,0,0,0,0,0,0.00379404911644019,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-04-19,3,1,2,1,2,0,2,1,1,1,0,NA,0,NA,3,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,185,0,57.41,57.41,69.05,69.05,57.78,57.78,55.13,55.13,75,75,1,0,0.142857142857143,0,1,0,0.142857142857143,0,48497,"FO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/19","FO",48497,1,0,185,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/04/19","FO",48497,1,0,185,0,0,0,0,0,0.00381466894859476,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-04-20,2,1,2,0,2,0,2,1,1,1,0,NA,0,NA,3,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,185,0,51.85,51.85,61.9,61.9,54.44,54.44,51.28,51.28,75,75,0,0,0.142857142857143,0,-1,0,0,0,48497,"FO","2020/04/20","FO",48677,1,0,185,0,185,0,185,185,0.00380056289418,2.05435832117838e-05,0.00380056289418,0.00380056289418,"2020/04/20","FO",48497,0,0,185,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/04/20","FO",48497,0,0,185,0,0,0,0,0,0.00381466894859476,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-04-21,2,1,2,0,2,0,2,1,1,1,0,NA,0,NA,3,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,185,0,51.85,51.85,61.9,61.9,54.44,54.44,51.28,51.28,75,75,0,0,0.142857142857143,0,0,0,0,0,48497,"FO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/21","FO",48497,0,0,185,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/04/21","FO",48497,0,0,185,0,0,0,0,0,0.00381466894859476,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-04-22,2,1,2,0,2,0,2,1,1,1,0,NA,0,NA,3,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,185,0,51.85,51.85,61.9,61.9,54.44,54.44,51.28,51.28,75,75,0,0,0.142857142857143,0,0,0,0,0,48497,"FO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/22","FO",48497,0,0,185,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/04/22","FO",48497,0,0,185,0,0,0,0,0,0.00381466894859476,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-04-23,2,1,2,0,2,0,2,1,1,1,0,NA,0,NA,3,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,187,0,51.85,51.85,61.9,61.9,54.44,54.44,51.28,51.28,75,75,2,0,0.428571428571429,0,2,0,0.285714285714286,0,48497,"FO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/23","FO",48497,2,0,187,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/04/23","FO",48497,2,0,187,0,0,0,0,0,0.00385590861290389,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-04-24,2,1,2,0,2,0,2,1,1,1,0,NA,0,NA,3,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,187,0,51.85,51.85,61.9,61.9,54.44,54.44,51.28,51.28,75,75,0,0,0.428571428571429,0,-2,0,0,0,48497,"FO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/24","FO",48497,0,0,187,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/04/24","FO",48497,0,0,187,0,0,0,0,0,0.00385590861290389,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-04-25,2,1,2,0,2,0,2,1,1,1,0,NA,0,NA,3,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,187,0,51.85,51.85,61.9,61.9,54.44,54.44,51.28,51.28,75,75,0,0,0.428571428571429,0,0,0,0,0,48497,"FO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/25","FO",48497,0,0,187,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/04/25","FO",48497,0,0,187,0,0,0,0,0,0.00385590861290389,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-04-26,2,1,2,0,2,0,2,1,1,1,0,NA,0,NA,3,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,187,0,51.85,51.85,61.9,61.9,54.44,54.44,51.28,51.28,75,75,0,0,0.285714285714286,0,0,0,-0.142857142857143,0,48497,"FO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/26","FO",48497,0,0,187,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/04/26","FO",48497,0,0,187,0,0,0,0,0,0.00385590861290389,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-04-27,2,1,2,0,2,0,2,1,1,1,0,NA,0,NA,3,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,187,0,51.85,51.85,61.9,61.9,54.44,54.44,51.28,51.28,75,75,0,0,0.285714285714286,0,0,0,0,0,48497,"FO","2020/04/27","FO",48677,2,0,184,0,187,0,187,187,0.00384165006060357,4.10871664235676e-05,0.00384165006060357,0.00384165006060357,"2020/04/27","FO",48497,0,0,187,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/04/27","FO",48497,0,0,187,0,0,0,0,0,0.00385590861290389,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-04-28,2,1,2,0,2,0,2,1,1,1,0,NA,0,NA,3,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,187,0,51.85,51.85,61.9,61.9,54.44,54.44,51.28,51.28,75,75,0,0,0.285714285714286,0,0,0,0,0,48497,"FO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/28","FO",48497,0,0,187,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/04/28","FO",48497,0,0,187,0,0,0,0,0,0.00385590861290389,0,0,0,0,0
"Faeroe Islands","FRO",NA,NA,"NAT_TOTAL",2020-04-29,2,1,2,0,2,0,2,1,1,1,0,NA,0,NA,3,1,1,2,0,0,2,1,3,2,0,0,0,NA,0,NA,NA,187,0,51.85,51.85,61.9,61.9,54.44,54.44,51.28,51.28,75,75,0,0,0.285714285714286,0,0,0,0,0,48497,"FO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/29","FO",48497,0,0,187,0,0,0,NA,0,0,0,0,0,NA,0,0,0,"2020/04/29","FO",48497,0,0,187,0,0,0,0,0,0.00385590861290389,0,0,0,0,0
